dates,nzd0502-0000,nzd0502-0001,nzd0502-0002,nzd0502-0003,nzd0502-0004,nzd0502-0005,nzd0502-0006,nzd0502-0007,nzd0502-0008,nzd0502-0009,nzd0502-0010,nzd0502-0011,nzd0502-0012,nzd0502-0013,nzd0502-0014,nzd0502-0015,nzd0502-0016,nzd0502-0017,nzd0502-0018,nzd0502-0019,nzd0502-0020,nzd0502-0021,nzd0502-0022,nzd0502-0023,nzd0502-0024,nzd0502-0025,nzd0502-0026
2001-04-09 22:04:41+00:00,121.32244300872595,122.47297389392256,118.00603247484196,113.11511056865305,115.68094246893804,126.8120568495322,126.0489037542459,119.79611813835817,128.17170579874977,113.37479497946441,112.80034820048316,118.43370355691064,111.76330922427995,107.36161930315671,120.53065377743516,117.7177745618605,124.5679175477957,128.43245850217204,131.22377944323682,123.69233983410965,131.74389355064062,121.98389255444498,124.73659034057412,122.22944120186398,121.73498513239784,118.03464973828557,123.7617191930729
2001-06-28 22:03:56+00:00,141.38998538975693,152.69666447048604,151.71254436848562,144.0530735928983,144.69752776607248,152.09052597371786,161.00447933039933,163.92417674961717,155.2758569540416,152.47609995417082,144.38149864895618,150.78073646401415,147.58359570001505,152.72178611136363,155.71899526412238,156.30581860228693,156.59892151705003,152.4662891361769,151.5174684911407,,,,,114.87881391174443,83.81088773793061,143.7956004798883,
2001-07-14 22:03:57+00:00,139.3948421020338,145.60077493336078,149.41842570350786,141.3858746366709,145.42539273788367,160.52805161862804,167.47256137399597,166.55078198497003,164.16301131427457,157.16292156246362,153.9901064695265,159.55312244386823,160.11357662467444,166.86105855626894,164.82363417172633,172.62963249568045,166.94310400374613,173.4263666279664,171.35337690703432,172.73344526920403,168.73264881451095,164.29303258110824,166.55919103364982,170.0522161121546,,,152.61142328622367
2001-08-15 22:03:26+00:00,128.3026894212239,135.29831481299084,135.87463845188228,130.06733389595834,123.4009482240363,123.9888233005139,138.86022293745899,145.8751249774891,137.48404685451797,133.91516299612988,122.57125119091415,129.41301073659943,126.85628696850601,136.33968598068546,140.68905275899056,134.18502355261188,127.40663903077706,131.41517814178707,137.07444189111345,138.13341615027318,140.97236807057294,135.47417223282673,142.93984603384357,133.63129890437418,135.4206468591322,141.80754785196805,134.33451756741476
2001-11-03 22:02:58+00:00,131.16595211821624,134.90647320004652,129.44104981786407,130.41046908820613,141.12868166673866,146.16289303642932,149.1751097280627,149.54555607923982,152.26941100094416,153.43667637920927,148.29048047285485,142.00599942867115,149.51346026673522,154.42066571602345,181.69686157898093,168.46706437051463,176.9953922289287,174.11005240649263,173.84339815055412,168.14985732210795,166.77225821224243,162.24084649546145,165.4038842770333,161.31693518624942,153.37606495093223,157.669296048473,158.78465257812402
2001-11-19 22:03:08+00:00,131.3817505713022,141.8303015215715,141.49337214683737,132.95243698769664,137.50141924044783,146.7073690920078,155.07002176050793,153.95110684049544,153.43066770826988,148.76924268173957,146.98486473345213,149.70892560352547,152.87585235432255,159.2053595262615,170.48066373600452,162.74353039278515,173.13030870959614,172.28239575943377,174.1919551066758,171.1388102790762,166.54056711342372,164.01393197414026,160.03708558028362,165.14391566197003,160.45719708898537,165.12893223233786,159.64488869216254
2002-02-23 22:03:31+00:00,131.68293052754058,136.94784640148387,138.34251911347812,132.5419544208375,126.25975750486079,126.90721877008205,141.04859027775237,145.9190733983292,144.811518712462,139.26988550348304,137.62764092117203,143.528890196942,141.29556879389054,143.69925080078275,141.1856659665388,150.91797803043866,154.8648869911331,159.74492837153596,157.16097890221747,154.59566062971334,148.47402029357744,142.17664226624558,148.03144800753805,149.55281821030098,146.83687647866503,146.65546145099972,145.95114680754006
2002-03-11 22:03:31+00:00,118.458687073824,121.55892564002605,117.76977893262685,117.69252116606707,113.04105827606747,122.46557123437034,139.31248547571488,134.76264426263978,136.5604925071628,123.01058295278803,119.35420369368642,,,,,,,,,,,,,,,,
2002-04-12 22:03:25+00:00,117.43163034987258,123.52477583837263,120.2785218395567,117.84206440365007,120.27306864101232,132.60483536531274,135.38156778974013,131.08245095563746,134.57336965139933,122.89477092644577,122.57254174429534,135.68627432690576,141.71481740724928,137.26787493181797,136.3382142213262,141.3087737653606,151.33354864747577,158.82145452612235,152.18496604464713,153.0906937167262,145.6348383953704,149.54471093310238,139.36891578894966,143.12349994022998,141.4161654747791,134.78043773948963,138.8828927614177
2002-06-15 22:03:07+00:00,128.25192954341466,134.714541718617,135.44278173196054,128.46947589645671,126.01675308336777,135.57734947203954,141.39113626820398,143.73285656458248,141.69217444296712,128.068707692485,123.13502274950626,,124.86379880876017,130.54346387904778,133.25844840011212,129.6429710060727,,,,,,,,,,,
2002-08-18 22:02:45+00:00,129.47143576569252,132.6584511540606,133.23686247940654,131.71458122193022,124.88658832219618,128.4616142638656,136.00408695930287,144.9023202479227,139.97806835482973,134.85308546839997,131.0522801472031,137.75556904755103,142.98488255669142,145.878297386585,147.3188762549039,151.45320287003346,149.5257893347299,157.85119232359375,155.6540215840265,160.9510318524756,150.77047113207823,152.49625011100287,147.82771565046795,148.52602502093276,146.6204354617195,149.74681714339945,142.48588746779257
2003-08-05 22:02:59+00:00,,,,,,,175.3399462627871,159.24678144509167,153.81334190771648,,,,,,,167.53016822757917,143.8656780122576,,,,,,,,,,
2003-08-13 21:51:32+00:00,150.2969769450005,154.60550772641335,142.09747088100087,138.04789209961965,136.65349438780183,156.80086466051958,153.84720080089207,138.8706407084973,146.75096218990805,131.80743518652005,141.82805784881427,152.8049879125802,151.45831765323803,146.77141215551748,161.1456835031488,162.06976426545225,174.3895634324792,174.61502014330026,173.29995849811746,,,,,,,,
2003-09-30 21:52:18+00:00,134.46623626196288,143.855023769965,140.16621871138406,131.57372606586185,123.97215233718315,125.53370490950769,131.8951272606355,140.76954224302625,132.78662790774706,127.09483517896366,120.58660216936045,133.3502504337515,141.02911721536822,140.57432425549553,145.90034684788696,152.41475950117962,163.07821550677576,168.6337106920688,172.98877255977746,170.6280267412076,164.2397288194891,165.2057833554613,159.63307054558376,161.46591411294514,154.59312208494617,154.23290728010195,150.44382527327826
2003-10-24 22:02:58+00:00,,126.72116860603255,119.62478788888535,124.52992867964706,122.25513958263399,141.2056599153598,145.5068492060034,141.65214089307602,152.52093071389248,143.68937512202183,144.30322921023904,143.1676422431216,147.39347900136946,141.69682837520114,168.90892042457463,162.9613961252603,174.79056660195934,183.31834842553118,181.0760688952233,179.8840303462152,177.73472370556587,168.31477551774827,154.69475847265306,,,,
2003-11-17 21:52:57+00:00,151.18604570986113,158.37811780514588,160.61454478613075,157.90293352012452,142.0499609851804,154.00893900487125,163.3928639433617,168.3602956249385,162.80968864794175,164.75871797933425,160.09964368541355,159.71381541185025,162.3805765550836,165.22371700072713,170.5446615031683,188.35126173740025,195.76968065784916,204.23803470842023,197.924807687902,202.84214666927247,193.48343014649126,187.04628402027043,182.64632804605347,178.48835911777442,185.3935264596048,179.64994603639985,176.00056938875045
2003-12-27 22:03:30+00:00,,139.57903887823323,140.24214896326,136.33287523874523,137.17877058908533,143.4163901947452,151.29929241004703,148.40623982509635,152.64668511482387,145.96325465557302,147.49857145482684,146.05317310471673,144.17506838624647,145.17683920316597,154.55662503704468,161.7038123216631,167.4400703189976,170.3476065901659,171.3421397248121,169.77629679336792,,,,,,,
2004-01-12 22:03:31+00:00,133.95757686631416,144.11347767398064,142.8754112141412,140.57325349355676,142.67528472139867,152.29638130961848,158.58788185961572,153.78899667461087,156.63693004577473,151.90341397029968,,,,,,,,,,,,,,,,,
2004-02-29 22:03:45+00:00,132.27649398147338,136.1088280348661,138.58675948070373,134.495846554706,132.8142139196654,140.70000242749,145.70047346895288,146.35013357883332,,,,139.5230594092381,140.824070975028,141.2111749471135,147.87613604923993,153.4205514146329,155.74781000461837,163.9261798967728,159.61847493834685,165.25724382251866,152.27012611894716,156.55032108026393,152.72451797628483,152.15204881533015,146.1698975141409,151.02053249280098,141.5807780599851
2004-04-25 21:54:35+00:00,,,,,,,,,,,,,,,,228.79330540219095,199.14787838115058,190.41250236985704,186.4880075000215,138.05498251609117,143.27328455356718,157.75529271638726,,,,,
2004-05-03 22:03:47+00:00,121.16333201197615,119.59731007087845,121.1699751189492,118.43836488737526,,,,126.85497060809264,121.16304445987308,110.20517429407093,113.24609191947846,109.85566709307389,108.35373766022047,110.59452488122254,108.75098551228804,127.86254665583272,110.70696278334216,105.58846051442117,113.38877273821791,113.6108127112362,110.67685149641443,108.7729551634678,107.05869380955716,115.55337191998115,,,
2004-06-12 21:55:59+00:00,141.28980431510513,145.50362459229314,148.72506085439585,142.3467672234138,142.22967830496975,149.13042518873883,159.65099707772885,161.1954109796516,147.50199371161665,142.71028591119403,132.56098028748758,144.1851257864158,143.9139733037878,142.53685987362755,144.14992275384822,153.87053999196104,141.638218416944,,125.72757099574467,,,,,,,,
2004-07-06 22:03:36+00:00,130.5351045392122,137.54206093707916,139.8826517773555,132.48637456547632,128.53107961879422,137.51889337349573,144.79976553817554,145.4161654625114,,,,141.87116263914737,132.86525192826304,131.40901183572012,139.71148553263976,146.6263590464533,140.15056662810724,136.49665715516022,148.185767178427,,,,,,,,
2004-08-15 21:57:37+00:00,133.67932755544916,133.2780046182206,128.611082579748,133.83448288573075,131.57074223886582,147.99986349270176,145.86676925136453,141.49551327589927,152.00316784926824,134.8424011222765,143.88115463142273,143.55570553188656,142.18816938639327,141.816035244555,151.19924829187562,156.35776100711004,171.3485061953045,171.37690391448922,161.05175512445024,164.49625837428823,162.4939122699985,153.90391589772833,154.31419550568452,150.95451558787622,153.62253831584437,146.5494184178587,146.4075555235445
2004-09-08 22:03:17+00:00,136.4096066209665,145.83904444893395,145.574858273317,138.86597349227364,136.08144384853765,,,,157.43219476518811,153.5263086548346,153.19204288002192,153.7074341649076,158.75733193070914,154.85419035090393,155.86952230183147,166.15364726429848,171.00266846933158,176.25886266991537,170.5730806144151,174.59872686807398,169.1830918884947,161.9251152673642,150.99856882923007,145.73797674264932,152.24308383702328,160.2783150413514,153.60151220702923
2004-09-24 22:03:12+00:00,,,146.12084916465906,137.34260249348532,138.67029661506075,147.0936728440413,153.12770570116135,154.10192533860368,161.20644245449512,151.82464401753276,156.94142441494898,155.2440131728911,157.88757132471767,155.7167845527885,155.53795107001224,167.44556788516607,172.1569322807087,177.71205420711883,174.39831245329827,174.36173331434424,170.4952888482315,166.8397868882653,,,,,
2004-10-10 22:03:07+00:00,,,,,153.19219821690896,151.06637746043268,158.32935781235614,158.73782720721582,156.1721275893179,153.09858274129968,159.99855889891487,160.95514283051028,158.97979516478202,155.35919971355182,163.078544826619,170.4064176514318,178.84903685091976,183.0259225490376,180.8073218298447,179.59418977883908,171.52165238283214,170.33969384894434,166.55912387840655,163.47357637810572,166.95747027585685,161.90105915862372,157.48379890205297
2004-10-18 21:59:11+00:00,135.7726769564034,142.06558846919367,141.32685471055285,142.76990949873615,151.5481990115555,165.11557760752376,167.19084839385704,160.80437620305491,166.2781755659535,159.54149314578927,157.5386642788152,164.24041620026753,162.4541826283286,155.5890232187955,173.78616142505678,170.16378199575323,183.47083655824764,187.64798284327867,180.88751395854354,182.22644088691385,174.59938210458796,171.3779563999072,171.25715195895953,168.59885252194084,170.19994521763445,164.27965150712006,162.93914742857393
2005-01-13 22:06:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-14 22:04:00+00:00,130.23770073106624,137.0849951293092,135.6045790594571,135.38865523568012,136.69844907822414,147.3699935598644,151.8738543664041,146.84515805252306,,,,141.75016531481262,144.25172214395482,139.50609004947205,148.28801088835007,154.32794873150266,159.97519897268694,164.55342380092532,158.6233234629767,162.09676061838823,151.35483598585512,152.1176579833302,156.35133040634994,149.41252051861045,149.28783366955992,148.08797341167033,146.0950274318182
2005-02-14 22:07:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-03 22:04:17+00:00,136.0832320283797,143.89302303344718,139.43397222866872,138.71221940313546,,,,154.06548152683345,150.9501417316179,146.42621621758047,142.36889220860456,149.16105459014358,152.96371402596753,153.4817178072176,157.56558010103996,164.47170900174848,176.048554426339,177.86793525035628,176.1971439071136,175.63487652448103,169.31253699072886,162.38758092529855,163.27597201923322,159.5978109392027,162.22088253058897,162.06477824662613,152.26180159726485
2005-04-04 22:04:14+00:00,136.96149505598024,147.3663282747246,147.3387852956348,139.14777218420605,140.96055027269685,148.28414337088506,156.83336271614476,,,,,151.14636580276826,156.4902084360203,152.08141355105778,152.87673611536505,160.51894806617014,162.97187334628524,172.76479665500025,167.38768839836044,170.30907466105464,164.00524296541437,162.21836032283792,160.29112913310956,153.19861768024015,152.81231822578013,155.97377635842702,149.18530097378274
2005-04-20 22:04:08+00:00,130.98273494250364,140.46509324047616,137.7964968541613,135.8418938404892,136.25326460912316,141.58457437989748,148.71509796013606,145.8189215007304,145.5658469016877,138.1338220000815,135.97183797174785,141.96878332513458,142.29305403533735,146.18749407198055,145.43003570567438,154.66716180999734,,,,,,,,147.98913781893728,143.27056928936412,145.6774608819952,139.72361866192915
2005-05-05 22:08:01+00:00,134.55615076074784,138.96950206165445,138.4959692836955,136.96856338933995,144.37015628715363,159.08062348002082,158.74599924567704,152.5743903818852,152.7881864776335,148.5510262839986,147.80300683063544,152.79460730574894,,,,,,,,,,,,,,,
2005-05-14 22:01:54+00:00,141.11873177301044,145.86661378713853,146.19622901931595,143.85005841138954,138.94653245535025,147.54405942671448,156.50553291290802,161.10021833459547,152.1304956437141,150.18220084413718,153.44505861063746,150.89736066194672,154.23964511139204,160.79985511151992,165.31347021689837,165.9486156285531,161.50792501416663,166.85796195657474,163.10371209816913,162.66446338106803,157.41774479803618,159.13650127468543,158.08944797792944,149.85928661679534,153.4378942287592,150.72774206372102,132.1958501538646
2005-05-21 22:08:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-07 22:04:06+00:00,122.381652421347,122.88546753146855,120.63871004427924,116.74662089415554,117.59185279889566,126.89330542960681,128.93755439993998,129.1504100519879,125.35139550414047,110.47033423939234,103.31942484054227,107.6187491958841,96.92918973086682,,,,,,,,,,,,,,
2005-06-14 22:10:13+00:00,139.91181098837842,147.51104587309595,150.2549530601319,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-22 22:08:22+00:00,,,,,,112.35077889266773,111.70891457990486,111.42791577637269,121.53336145767315,94.61126282594228,86.26216621105948,36.19615065142824,83.29489063328434,96.26300717273847,127.80714034962864,163.07647619272095,196.11043391411928,214.57676113057389,,,,,,,,,
2005-06-23 22:04:01+00:00,120.48740274783977,120.11024625528168,120.13513557052465,113.3936180526064,112.82284638103508,123.1874453936228,,,,,99.259538841161,,,98.01359655607342,105.05587882650849,111.03744173004645,,,,,,,,,,,
2005-07-09 22:04:02+00:00,126.26362653124768,124.00264635379858,125.71480288603243,,,,137.04602042285586,137.7102720220592,131.7466473354802,122.22177046444234,118.5894235839066,128.96446025947495,116.1396766754104,121.47185519090173,121.15325469845914,,,,,,,,,,,,
2005-08-26 22:03:51+00:00,141.45634338842325,152.80410553319615,,,,149.66716231764016,157.47142160894836,162.11689397345876,167.86157649076694,154.43779953001436,149.39617055087135,152.8674929175682,160.14824185777988,163.08484028043895,162.00639665174145,168.68351623330108,173.9686804007979,171.73992931946196,172.4392016153119,176.58249834957968,167.65511108722427,163.00572233920929,160.43474434998885,154.07348369518814,155.12706998058164,161.74453179974486,141.77307256086075
2005-10-05 22:02:41+00:00,136.79880047311278,137.2626472662096,131.20265135208197,132.40061719322162,133.11770628256966,148.31440027532176,148.72736041219892,141.0270283817239,144.75047745547673,141.78478187167323,145.91074754066688,147.93346326845688,147.19275775343283,163.18423714130964,186.79755145002875,170.00252898905785,177.8175310830009,176.35662009757786,178.19446311670572,173.4921190077399,164.7437609044083,163.3358124655644,156.32512966453132,160.84517490009824,153.49393871161465,153.33691933896992,149.2377992852437
2006-01-01 22:04:22+00:00,,,,117.46742341154076,122.14914244140992,135.55334891657566,144.33109209112246,134.0984644198686,,,,149.75204644429266,148.52755235507522,151.31921464345487,185.5943070457151,173.3953745748534,180.8463964569621,179.11321495706642,159.9598067514483,139.43126656658782,135.09192747832097,125.52225979877825,121.48595296405945,,,,
2006-02-26 22:05:22+00:00,149.35358729772508,156.2187340553511,144.30860568588736,144.9794135379788,146.56990646180506,153.96959713784355,153.61236586788547,141.27204984947952,143.17039140689172,139.97391930601268,152.13133802718644,164.48165332752902,,,,,,,,,,,,,,,
2006-03-14 22:05:42+00:00,,,,,,,,,,109.03290135581149,108.17017880741027,126.81075427433824,146.48485155422776,152.03241545897419,181.1026943775701,177.3692534217822,184.52493409948156,188.91023873112758,181.77415843166818,179.3188620323316,171.66496807970972,166.31869538726227,166.0015057769357,161.2366927279119,158.27720512259833,154.6485289838287,157.8505997452207
2006-03-22 22:04:42+00:00,142.51629735759656,150.77982125128958,148.2482780051196,145.31310128044515,146.85483474022328,155.015552832302,158.10233468175528,153.1614615814603,151.65640414636687,151.590925552215,,,,,,,,,,,,,,,,,148.1355909076906
2006-04-15 22:06:18+00:00,152.7482106084676,157.32947699613268,148.686023554961,151.4045846810902,151.1697246286154,169.3663307525954,176.57428871797532,152.19949817390156,154.32913290559313,159.11042467269215,156.21833613126853,162.9894552143784,168.7365104778131,162.0545351309194,180.31530764657623,176.60610199915905,191.84978099074465,186.21367082167308,183.71926075595525,177.99753371337115,177.78076837456933,163.92547676604997,176.6442090488018,170.31380477989663,167.62706887870783,168.64909437853262,167.6980393690935
2006-06-25 22:13:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-26 22:04:32+00:00,120.41817798863846,122.74896410397295,118.54460417754242,114.29342622566685,117.0081956533148,,,,120.0208036174277,113.0648619893162,114.2757807800815,113.29788587162557,118.00592441517014,107.50556663506995,103.90729364746493,116.9794976584183,,,,,,,,,,,
2006-07-12 22:04:25+00:00,116.68553965787903,116.0937474008732,115.62184062622802,112.30136779850064,109.53996434539991,115.52441471728191,,,,103.57615413514593,103.29015233662753,107.47375633381908,94.16948995908095,103.040344754961,107.93585267220587,106.36087625418656,,,,,,,,,,,
2006-07-27 22:13:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-28 22:14:23+00:00,101.33663151464378,104.33884905760591,106.34821741465623,100.4543261204466,94.29100949960417,98.25494163561294,102.28319381457915,114.94582639554727,140.94368545657625,,,,,,,,,,,,,,,,,,
2006-09-13 22:14:35+00:00,132.31115589277348,138.395192231585,138.34878070594158,133.6173857577186,,,,,,,,,,,,,,,,,,,,,,,
2006-09-14 22:04:09+00:00,,153.76030304510138,154.71804070760777,144.99016267197845,144.35801513548438,151.08172263560957,163.62968051352973,167.10189424473813,171.3849740823705,165.27138136636074,165.4638274047835,165.2386359026621,172.4372201198882,181.0081502454788,191.39226195170716,188.13217964173415,195.0712000100375,190.19933349683728,189.36182699275884,192.01343270329855,183.08001717750923,184.16149038321248,,,,,
2006-10-16 22:04:06+00:00,,,147.98132323287942,141.64604300476546,147.3077796863429,155.93064178885226,168.48241162176564,164.47344798298363,164.35507973641492,166.58574081276953,168.03093778220355,168.45614448533686,171.1778400452075,177.12084547296178,195.14993984683937,188.99551600496758,194.43672226588188,189.38274027988143,186.08971762995859,186.99477421589847,177.00023725869656,178.3842526487889,,,,,
2006-11-25 22:09:07+00:00,138.95837437160813,143.33269047917062,138.63522416482914,144.71360726531944,157.00720195767008,173.9952663481535,177.3793537934096,165.45957399625115,167.97074134623523,172.12421751643186,175.5108734534,173.73354712557588,175.8306802285573,177.31810826093246,196.68457778638071,193.1863355965508,197.7203039514043,199.4448217351457,187.35147936144216,188.8280598300836,177.655689457868,177.87878565228436,174.61876310612547,172.51538080727988,170.31623807574437,165.02952715132142,165.82136955492052
2007-03-09 22:05:07+00:00,,,155.21188470783125,155.85391487637236,,,,,,,,,,,,,,,,,,,,,,,
2007-05-12 22:04:59+00:00,150.1322793732445,154.16679802052428,153.46438239469927,149.72897544184784,153.60344754556124,164.77966057035965,174.2530188801585,169.1830439356012,161.2177693526052,164.5391135424931,159.72421499044216,167.16667114554394,170.5502775204141,181.29011160778302,188.6195434950676,193.6876524599816,190.70879164119364,186.7240231145946,181.69374282751912,,,,,159.76206515053434,153.78791410429744,167.99299717302526,154.78676075872607
2007-06-13 22:04:52+00:00,146.86596018821925,142.04975431426496,141.13877011190812,147.0496730289029,150.029053961629,156.41703016692682,157.5051689751551,154.81561359473082,147.4587151584738,,,74.27883647715072,,103.63475217522863,,,,,,,,,,,,,
2007-07-06 22:11:01+00:00,,,130.3228662431422,135.3101001880686,144.22777522597193,,174.68850991464757,,,,,,,,,,,,,,,,,,,,
2007-07-15 22:04:48+00:00,,,121.82736702709599,118.40826235933666,117.71390143432386,131.0726610000017,131.68980965341055,127.74215625373996,124.76035285641092,115.18220262781038,110.36683864972977,117.0979674838771,101.05129394482982,113.83861593104497,117.10040583378921,124.28349754986945,,,,81.63436361479708,,,,,,,
2007-08-07 22:10:52+00:00,141.49343279129525,147.7927130545828,150.51252539081582,150.20442297267746,146.72502147520487,149.49837043050454,161.98248892909842,,,,,,,,,,,,,,184.23689815636027,185.4017882636286,176.21578481562014,167.95710273210852,174.53414317808478,173.84978990634,153.0269687848457
2007-08-23 22:10:46+00:00,,,,,,,,156.6220025406657,163.85500554280327,157.50700545066928,160.54792266989443,167.28547732996174,175.54640521356566,190.00756086024188,,,,,,,,,,,,,
2007-09-01 22:04:31+00:00,129.15309689619326,133.87826436646495,,,132.24861398801426,139.61128753457243,147.2399409376077,145.7862012955388,150.06338708012476,146.5240308506176,151.7613237429961,157.73550434423248,163.81719053889478,166.35194476116655,173.51055993436685,167.09924565248903,168.2950063965905,171.7498670306347,170.10150855732584,166.39764334949595,161.739936503335,160.433793976118,152.57101535957315,158.16020270354494,151.89308555008125,150.8339933941876,143.53843885888324
2007-09-16 22:13:52+00:00,122.3872139357939,128.52716595364106,123.61871006298864,127.55058403225576,139.5016848232677,149.06978724342102,155.52966339763648,145.3104241507793,154.57378987901654,152.31096791911406,166.93762984157445,171.36624901175045,180.01571634688636,183.73957689886328,200.5237983527516,180.98803733429716,190.36462086982473,193.1846420401261,187.4115549418712,189.64675645358972,178.51563267028266,174.45682985534995,175.08345593430764,172.95542393537124,174.35027102245982,168.21120585983547,163.88317330728103
2007-11-20 22:04:46+00:00,139.85149220638937,149.25001025635055,146.30493231612593,141.49186773774386,143.0964083626556,149.27322005412805,161.19330323853947,162.99854968710912,158.37022447947206,162.65110868614062,165.49156927647257,,,,,,,,,,,,,,,,
2008-03-18 22:10:55+00:00,,,,132.33557642376928,132.973345375756,139.68561620041595,144.70955812649794,137.5568362954305,146.07136218785402,144.55626265205905,154.54184682127817,164.87037262260927,169.35466084107023,164.75628606379604,176.546247548128,,,,,,,,,,,,
2008-04-12 22:04:44+00:00,,,,143.9263211936589,141.8571125394179,147.7097647174902,157.5128402694022,158.9877655036083,164.1529269043529,153.28850604011342,153.60779397337274,164.122224086678,169.57476125047,169.6438848828187,172.77075276476478,172.64188304534318,179.59081196890781,174.15056352787434,172.1676062086911,172.5965489395102,163.25248416591313,161.89493627174025,158.91264454528994,157.54574444338425,156.0663659188276,159.5466275464392,
2008-04-19 22:10:54+00:00,,,,,141.1221891442355,143.13364201126237,140.72222230621156,132.54483660710432,137.3100617069942,,,,,,,,,,,,,,,,,,
