dates,nzd0502-0000,nzd0502-0001,nzd0502-0002,nzd0502-0003,nzd0502-0004,nzd0502-0005,nzd0502-0006,nzd0502-0007,nzd0502-0008,nzd0502-0009,nzd0502-0010,nzd0502-0011,nzd0502-0012,nzd0502-0013,nzd0502-0014,nzd0502-0015,nzd0502-0016,nzd0502-0017,nzd0502-0018,nzd0502-0019,nzd0502-0020,nzd0502-0021,nzd0502-0022,nzd0502-0023,nzd0502-0024,nzd0502-0025,nzd0502-0026,satname
2001-08-15 22:03:26+00:00,339.76,348.12,345.62,340.26,340.70,349.98,356.53,356.50,357.21,349.04,345.49,350.85,350.06,352.40,362.97,360.69,361.77,365.10,366.10,366.17,362.18,358.84,358.45,360.76,359.52,362.55,357.32,L7
2001-11-03 22:02:58+00:00,337.19,347.44,344.34,338.63,341.57,349.02,355.42,357.39,356.96,350.45,347.64,350.09,351.94,355.73,369.06,363.79,365.54,366.30,367.61,366.31,364.10,359.51,360.03,361.12,359.80,361.74,357.42,L7
2001-11-19 22:03:08+00:00,335.96,346.23,343.72,337.41,340.57,348.35,355.13,356.45,356.07,349.91,347.33,350.06,351.82,356.20,368.91,363.36,366.87,367.27,368.77,367.01,364.60,360.16,359.64,361.80,359.76,362.20,358.18,L7
2002-02-23 22:03:31+00:00,332.79,338.95,338.52,333.62,337.40,342.32,351.81,352.43,353.39,350.94,347.70,348.19,350.84,355.65,368.95,363.16,370.72,371.46,371.78,368.13,364.62,359.27,361.63,360.77,356.36,359.48,357.60,L7
2002-03-11 22:03:31+00:00,331.60,337.40,337.13,332.80,335.51,342.83,355.54,354.17,354.96,351.07,347.44,348.19,350.84,355.65,368.95,363.16,370.72,371.46,371.78,368.13,364.62,359.27,361.63,360.77,356.36,359.48,357.60,L7
2002-04-12 22:03:25+00:00,331.26,336.26,336.71,333.01,336.48,345.19,357.30,354.25,356.01,352.45,348.67,351.19,355.28,359.94,371.60,368.52,374.52,376.75,376.20,373.10,369.25,363.95,366.04,362.82,359.72,361.20,359.03,L7
2002-06-15 22:03:07+00:00,332.31,336.61,337.98,333.09,333.01,342.80,355.61,353.60,354.78,348.05,344.22,351.83,354.17,356.71,359.16,364.32,365.89,370.08,371.04,367.44,363.52,357.17,358.47,360.23,356.76,358.39,352.37,L7
2002-08-18 22:02:45+00:00,331.57,336.09,336.73,332.65,331.12,339.54,350.74,351.09,351.20,344.30,341.05,347.62,350.63,353.14,356.19,360.48,361.67,366.69,366.60,364.71,359.54,355.26,355.05,356.34,354.00,355.41,350.70,L7
2003-08-05 22:02:59+00:00,,,,,,,,,,,,,,,,,,,,397.62,,,,,,,,L7
2003-08-13 21:51:32+00:00,359.18,359.83,352.28,344.15,348.93,,370.34,352.97,363.41,356.12,356.15,367.54,366.19,364.40,373.47,377.21,385.87,392.69,394.94,385.04,,,,,,,,L5
2003-09-30 21:52:18+00:00,346.50,352.00,345.55,337.60,335.77,324.10,349.58,345.88,347.14,339.53,337.40,349.49,352.61,351.23,359.46,363.85,374.12,379.69,382.75,378.84,361.37,361.95,356.91,360.87,352.63,351.84,353.54,L5
2003-10-24 22:02:58+00:00,346.50,343.91,339.08,334.92,333.67,337.55,352.27,348.09,352.34,347.63,342.94,351.11,354.23,352.60,365.09,366.28,376.52,384.21,385.74,382.62,375.85,370.16,362.67,356.63,352.63,351.84,353.54,L7
2003-11-17 21:52:57+00:00,347.02,347.69,343.26,339.94,334.36,340.92,352.31,350.80,355.31,348.19,345.12,351.08,354.25,353.27,365.84,370.16,380.41,386.97,386.50,384.14,377.83,372.25,365.74,363.01,365.13,361.33,365.25,L5
2003-12-27 22:03:30+00:00,347.02,346.00,342.37,339.01,334.49,341.02,351.49,349.82,354.30,347.03,345.15,349.70,351.78,351.09,363.28,368.10,377.49,383.13,382.95,381.23,377.83,372.25,365.74,363.01,365.13,361.33,365.25,L7
2004-01-12 22:03:31+00:00,343.93,345.91,342.65,339.45,335.97,343.48,352.79,350.64,354.66,347.90,345.15,349.70,351.78,351.09,363.28,368.10,377.49,383.13,382.95,381.23,377.83,372.25,365.74,363.01,365.13,361.33,365.25,L7
2004-02-29 22:03:45+00:00,337.39,342.57,340.43,337.89,333.39,343.03,348.36,349.16,353.36,346.25,342.40,344.17,346.78,346.32,358.77,363.61,371.94,377.54,376.01,375.98,371.60,367.77,362.34,360.90,359.36,356.63,358.85,L7
2004-04-25 21:54:35+00:00,338.59,337.72,337.07,341.68,337.06,345.77,350.92,350.91,356.63,348.17,348.48,345.01,345.80,346.07,357.35,365.48,378.83,378.87,375.40,363.57,358.90,362.06,362.02,365.16,362.73,359.02,361.51,L5
2004-05-03 22:03:47+00:00,339.81,337.75,337.75,342.75,340.41,345.77,350.92,351.95,355.95,349.86,349.60,346.65,346.89,348.49,357.92,366.13,377.43,378.55,375.85,366.74,362.22,363.71,364.11,363.59,361.54,360.06,360.34,L7
2004-06-12 21:55:59+00:00,339.62,336.76,334.14,341.22,342.58,347.25,353.39,352.75,352.01,348.61,345.14,346.63,345.96,346.78,354.04,361.84,371.94,373.99,370.52,361.26,355.76,359.01,358.24,357.50,354.75,354.17,349.94,L5
2004-07-06 22:03:36+00:00,339.28,337.65,335.43,342.45,342.84,348.27,354.36,354.44,352.44,350.68,345.07,348.83,348.10,347.70,352.53,362.37,371.24,373.53,370.56,361.43,357.26,359.07,356.51,358.66,354.65,353.58,349.32,L7
2004-08-15 21:57:37+00:00,337.13,334.00,333.28,342.64,342.69,344.81,350.17,351.95,349.66,349.90,345.07,348.83,348.10,347.70,352.53,362.37,371.24,373.53,370.56,361.43,357.26,359.07,356.51,358.66,354.65,353.58,349.32,L5
2004-09-08 22:03:17+00:00,337.61,335.41,334.83,343.19,342.67,346.16,352.31,353.91,348.80,348.38,346.90,351.21,351.53,349.87,353.83,364.46,373.77,375.14,371.99,362.42,359.52,359.48,354.72,355.46,354.98,356.19,351.62,L7
2004-09-24 22:03:12+00:00,337.61,335.41,336.90,341.83,341.42,346.00,351.46,353.67,350.55,347.42,348.91,351.54,352.49,350.46,354.40,364.76,373.53,375.14,371.96,363.50,360.86,360.18,354.72,355.46,354.98,356.19,351.62,L7
2004-10-10 22:03:07+00:00,336.72,336.50,336.90,341.83,342.97,346.61,352.25,353.97,351.06,347.78,350.00,352.74,353.14,350.81,355.60,365.20,374.02,375.96,372.70,365.32,361.94,361.04,356.42,356.99,356.73,356.69,352.52,L7
2004-10-18 21:59:11+00:00,336.74,337.52,337.78,342.26,344.63,349.93,354.86,355.01,353.45,350.03,351.43,354.46,354.62,351.62,358.73,366.07,375.39,377.54,373.85,367.36,363.64,362.31,359.06,359.55,359.15,358.16,354.83,L5
2005-01-13 22:06:52+00:00,332.13,342.04,344.17,339.25,343.76,350.15,353.69,352.93,355.29,350.10,354.60,356.45,357.77,352.76,362.97,366.95,376.25,379.35,374.55,373.58,368.93,364.37,360.17,358.79,361.37,360.62,359.26,L5
2005-01-14 22:04:00+00:00,333.60,343.01,344.41,341.01,344.87,351.93,355.69,353.63,355.29,350.10,354.60,355.87,357.34,352.40,364.20,367.58,376.21,378.99,374.39,373.53,368.41,364.15,361.85,358.61,361.40,360.36,359.54,L7
2005-02-14 22:07:21+00:00,334.36,345.16,344.41,341.01,344.87,355.04,358.98,356.47,357.78,350.10,354.60,355.87,357.34,352.40,364.20,367.58,376.21,378.99,374.39,373.53,368.41,364.15,361.85,358.61,361.40,360.36,359.54,L5
2005-03-03 22:04:17+00:00,334.46,345.35,342.98,340.37,344.87,355.04,356.90,354.79,356.07,347.66,351.61,354.31,355.98,351.60,362.93,366.89,376.12,378.32,373.90,372.86,367.84,362.97,361.44,359.19,361.03,360.04,358.67,L7
2005-04-04 22:04:14+00:00,334.97,345.75,343.54,342.64,349.29,356.01,358.17,355.31,356.88,349.48,350.85,355.16,356.56,352.31,364.39,367.25,376.41,379.58,374.68,374.38,368.13,364.28,364.51,361.22,362.80,360.33,359.15,L7
2005-04-20 22:04:08+00:00,335.04,345.99,343.39,341.42,344.08,351.24,354.92,351.70,349.86,340.26,340.55,349.81,352.86,351.36,358.88,364.24,373.36,376.14,371.47,371.33,365.57,361.32,362.36,356.62,358.41,357.30,354.73,L7
2005-05-05 22:08:01+00:00,334.73,344.62,342.24,340.36,343.63,352.92,355.64,351.78,350.67,343.36,342.96,350.11,352.86,351.36,358.88,364.24,373.36,376.14,371.47,371.33,365.57,361.32,362.36,356.62,358.41,357.30,354.73,L5
2005-05-14 22:01:54+00:00,335.95,345.03,342.90,340.88,342.63,351.74,355.34,353.34,352.78,344.52,345.57,350.16,352.53,353.17,360.74,364.83,371.07,374.06,369.63,368.62,363.97,360.59,361.57,355.54,357.73,356.21,352.08,L5
2005-06-07 22:04:06+00:00,335.98,343.49,341.58,339.21,341.30,351.19,355.72,353.22,352.36,344.28,343.36,348.95,350.81,353.17,360.74,364.83,371.07,374.06,367.27,370.04,360.86,360.27,357.70,355.54,356.39,354.64,348.64,L7
2005-06-14 22:10:13+00:00,336.51,344.28,342.80,339.21,341.30,351.19,355.72,353.22,352.36,344.28,343.36,348.95,350.81,353.17,360.74,364.83,371.07,374.06,367.27,370.04,360.86,360.27,357.70,355.54,356.39,354.64,348.64,L7
2005-06-22 22:08:22+00:00,336.51,344.28,342.80,339.21,341.30,348.01,352.90,350.47,350.53,344.28,337.72,348.95,344.01,346.89,356.45,366.65,377.64,374.06,367.27,370.04,360.86,360.27,357.70,355.54,356.39,354.64,348.64,L5
2005-06-23 22:04:01+00:00,336.39,342.86,341.62,337.95,339.42,347.49,352.90,350.47,350.53,344.28,336.35,347.98,342.76,345.35,353.47,363.12,377.64,368.34,365.20,365.49,359.45,356.91,354.91,355.54,356.39,351.14,345.29,L7
2005-07-09 22:04:02+00:00,337.09,342.29,341.20,337.95,339.42,347.49,353.84,351.12,350.75,344.61,337.14,348.72,343.88,346.28,352.90,361.95,373.75,367.88,365.80,365.32,359.72,356.17,355.08,355.33,355.61,351.78,344.82,L7
2005-08-26 22:03:51+00:00,337.97,342.66,340.77,336.76,337.77,345.62,352.06,350.75,351.82,344.11,337.75,347.88,343.60,346.62,351.75,361.22,372.98,365.86,364.53,364.03,358.51,354.77,352.67,354.36,353.89,351.02,342.63,L7
2005-10-05 22:02:41+00:00,338.84,341.07,339.96,336.24,337.81,346.81,353.51,351.51,352.79,347.27,339.18,348.95,343.14,349.82,355.94,363.47,376.13,366.62,366.94,366.02,359.71,356.61,353.30,355.51,354.08,350.93,340.71,L5
2006-01-01 22:04:22+00:00,342.11,343.56,338.54,325.74,329.84,341.99,356.18,351.25,356.12,349.13,345.93,354.25,354.77,361.15,369.37,368.92,373.18,375.52,374.71,372.38,366.07,360.72,359.14,358.20,355.05,358.66,347.08,L7
2006-02-26 22:05:22+00:00,349.23,349.78,345.63,334.53,338.28,348.26,360.83,349.69,355.73,358.16,357.27,364.33,356.60,369.08,384.31,378.81,383.49,385.53,382.30,388.51,379.06,376.94,371.29,368.10,364.79,366.20,356.78,L5
2006-03-14 22:05:42+00:00,349.23,349.78,345.63,334.53,338.28,348.26,360.83,349.69,355.73,348.38,357.27,358.01,357.64,368.71,384.98,381.76,386.49,390.17,385.95,391.95,382.19,378.60,375.42,367.84,366.87,366.67,359.88,L5
2006-03-22 22:04:42+00:00,348.14,351.99,347.61,339.03,341.66,350.90,360.47,350.66,355.09,348.61,357.27,358.01,357.64,368.71,384.98,381.76,386.49,390.17,385.95,391.95,382.19,378.60,375.42,367.84,366.87,366.67,358.69,L7
2006-04-15 22:06:18+00:00,354.14,359.53,354.38,344.05,346.49,356.36,367.78,353.86,359.18,353.56,365.57,362.60,365.32,369.02,384.21,384.30,391.19,393.80,388.97,396.93,390.32,382.72,386.69,374.61,377.25,375.04,367.14,L5
2006-06-26 22:04:32+00:00,352.06,354.58,349.87,342.97,345.59,355.96,367.78,353.86,357.65,354.35,361.58,361.71,364.56,367.14,377.58,380.31,385.25,388.83,385.34,388.97,384.15,378.13,380.24,369.04,371.13,370.40,362.22,L7
2006-07-12 22:04:25+00:00,348.71,349.59,346.45,346.91,348.07,359.42,372.94,357.91,357.65,352.22,355.39,359.52,362.88,363.69,367.56,374.57,380.28,383.73,383.91,382.36,377.90,373.65,374.38,363.88,365.92,364.45,356.29,L7
2006-07-27 22:13:58+00:00,348.71,349.59,346.45,346.91,348.07,350.34,372.94,357.91,349.18,352.22,355.39,359.52,362.88,362.73,371.98,374.57,380.28,383.73,383.91,382.36,377.90,373.65,374.38,363.88,365.92,364.45,356.29,L5
2006-08-28 22:14:23+00:00,337.98,338.63,337.48,336.58,335.93,339.64,376.00,360.25,346.79,351.41,353.17,355.25,362.88,362.73,371.98,374.57,380.28,383.73,383.91,382.36,377.90,373.65,374.38,363.88,365.92,364.45,356.29,L5
2006-09-13 22:14:35+00:00,335.34,337.15,335.60,334.60,335.93,339.64,376.00,360.25,346.79,357.06,353.17,360.65,363.93,361.42,368.39,370.21,376.21,378.49,380.79,378.01,375.43,371.45,372.66,362.65,364.91,363.55,354.62,L5
2006-09-14 22:04:09+00:00,335.34,339.69,337.70,335.67,336.41,340.44,368.12,359.54,349.29,355.76,354.36,359.87,364.03,363.72,373.17,372.85,380.16,379.80,381.02,378.36,374.56,372.02,372.66,362.65,364.91,363.55,354.62,L7
2006-10-16 22:04:06+00:00,326.18,331.64,333.14,329.74,329.93,333.09,358.08,359.22,346.65,352.96,353.44,356.70,360.42,362.76,374.28,372.09,378.66,376.57,377.03,374.35,369.10,369.29,362.08,353.15,354.59,353.86,340.00,L7
2006-11-25 22:09:07+00:00,328.67,333.64,333.92,332.01,334.61,338.94,364.39,361.33,350.18,356.71,357.82,360.05,363.46,365.17,377.92,376.29,382.64,381.15,379.06,377.13,370.85,370.97,365.84,359.55,359.65,357.61,348.90,L5
2007-03-09 22:05:07+00:00,330.40,342.78,343.49,342.06,347.29,358.10,364.39,361.33,363.39,361.50,366.23,365.35,369.53,374.55,394.31,386.80,395.15,390.00,384.18,383.36,374.44,375.23,373.37,372.35,369.77,365.12,366.69,L7
2007-05-12 22:04:59+00:00,346.04,350.69,349.25,351.92,357.04,369.12,374.75,366.49,364.23,366.27,368.73,369.87,373.65,378.87,395.12,394.50,398.38,394.58,385.76,388.26,377.86,377.70,373.37,368.81,364.40,366.56,368.98,L7
2007-06-13 22:04:52+00:00,353.80,352.23,353.43,356.04,359.57,373.39,374.51,372.00,362.37,360.82,362.13,366.26,372.31,376.87,394.14,395.93,398.19,388.92,390.16,388.12,,,,365.28,359.04,368.00,371.27,L7
2007-07-15 22:04:48+00:00,353.80,352.23,351.42,355.15,359.57,373.55,377.78,371.23,364.81,368.43,365.86,372.76,376.30,382.92,392.33,397.84,398.87,393.15,392.67,390.04,387.45,381.23,383.93,368.85,365.52,368.00,371.27,L7
2007-08-07 22:10:52+00:00,349.21,351.89,350.56,353.71,355.01,366.19,371.31,371.23,364.81,368.43,365.86,372.76,376.30,382.92,392.33,397.84,398.87,393.15,392.67,390.04,387.45,378.85,374.92,367.88,366.11,367.19,363.01,L7
2007-08-23 22:10:46+00:00,349.21,351.89,350.56,353.71,355.01,366.19,365.18,364.44,358.40,357.84,358.54,366.01,372.31,380.19,392.33,397.84,398.87,393.15,392.67,390.04,387.45,378.85,374.92,367.88,366.11,367.19,363.01,L7
2007-09-01 22:04:31+00:00,345.81,349.13,350.56,353.71,352.24,362.75,363.69,362.65,358.70,358.64,360.00,366.85,373.00,379.94,391.27,392.14,394.71,391.57,390.36,386.95,380.73,377.01,372.33,368.27,365.79,366.18,360.71,L7
2007-09-16 22:13:52+00:00,342.04,346.13,344.95,349.00,351.06,361.68,363.32,360.69,358.97,359.14,362.44,368.81,374.96,381.61,394.88,390.42,394.83,392.99,390.62,388.54,381.71,377.20,374.00,370.00,368.32,367.72,362.60,L5
2007-11-20 22:04:46+00:00,339.23,344.98,343.50,346.50,348.62,358.72,360.67,359.11,357.80,357.98,363.10,369.45,375.61,381.82,395.13,388.59,393.71,393.81,392.19,388.54,381.71,377.20,374.00,371.18,370.64,367.62,359.71,L7
2008-03-18 22:10:55+00:00,339.38,352.01,345.94,337.95,338.96,345.01,351.58,349.21,352.18,352.78,362.07,369.39,373.49,369.85,387.30,,,,,,,,,,,,,L7
2008-04-12 22:04:44+00:00,339.43,352.01,345.94,340.17,339.84,345.71,352.56,351.52,355.00,350.88,360.55,367.01,371.81,368.96,382.72,375.27,385.33,377.47,372.01,373.44,362.95,364.97,357.96,365.41,361.48,358.23,,L7
2008-04-19 22:10:54+00:00,339.43,352.01,345.94,340.17,343.00,347.80,353.81,350.64,354.32,350.88,360.55,367.01,371.81,368.96,382.72,375.27,385.33,377.47,372.01,373.44,362.95,364.97,357.96,365.41,361.48,358.23,,L7
2008-05-14 22:04:36+00:00,339.43,349.32,345.94,339.55,341.49,346.64,352.44,349.77,354.03,349.27,357.50,362.42,367.24,364.61,377.70,369.62,377.77,373.11,368.50,368.57,362.95,364.97,357.96,365.41,342.02,344.94,362.69,L7
2008-06-15 22:04:20+00:00,333.11,342.42,345.93,339.03,341.49,346.40,352.37,348.38,353.32,346.47,353.44,360.12,364.27,357.74,377.70,369.62,377.77,373.11,368.50,368.57,362.95,364.97,357.96,365.41,342.02,344.94,362.69,L7
2008-07-08 22:10:15+00:00,333.11,342.42,345.93,338.28,340.53,345.91,351.23,348.11,353.37,346.11,354.40,360.25,364.27,359.68,377.70,369.62,377.77,373.11,368.50,368.57,362.95,364.97,357.96,365.41,342.02,344.94,362.69,L7
2008-08-09 22:09:59+00:00,333.11,344.64,347.18,338.48,339.63,344.66,351.33,350.31,357.02,346.78,355.41,360.84,364.27,359.68,377.70,369.62,377.77,373.11,368.50,368.57,362.95,364.97,357.96,365.41,342.02,344.94,362.69,L7
2008-08-18 22:03:44+00:00,333.11,344.64,344.03,338.68,339.18,345.52,351.96,350.82,358.16,352.26,359.15,362.17,364.73,364.68,383.12,383.31,388.79,383.99,374.35,371.86,360.50,364.97,357.96,365.41,342.02,344.94,362.69,L7
2008-10-05 22:03:18+00:00,334.14,345.20,342.66,338.44,338.64,345.03,351.61,352.30,359.22,352.55,359.16,360.72,363.27,363.78,379.31,381.89,385.93,382.35,374.35,371.86,360.50,364.97,357.96,365.41,342.02,344.94,362.69,L7
2008-10-29 21:58:12+00:00,337.77,346.34,344.88,339.89,338.24,345.91,352.71,353.68,360.83,355.95,361.08,362.54,365.01,365.12,385.29,386.60,387.66,385.91,380.25,376.01,369.11,375.61,372.32,372.74,347.29,357.07,367.02,L5
2008-11-14 21:57:52+00:00,338.84,346.29,346.40,342.34,341.22,348.64,355.41,355.42,362.42,358.25,363.21,364.09,366.39,366.96,391.17,394.14,393.47,391.63,387.88,382.17,369.11,375.61,372.32,372.74,372.03,382.49,371.35,L5
2008-11-22 22:03:51+00:00,339.31,347.45,346.58,342.39,341.51,348.36,354.81,354.55,359.52,355.69,362.24,362.75,365.10,365.63,390.35,394.14,393.47,391.63,386.16,378.38,367.11,367.09,360.83,364.84,364.90,372.09,366.15,L7
2009-01-17 21:59:44+00:00,341.67,349.76,346.88,343.64,340.95,347.73,353.84,355.21,360.54,355.85,361.48,361.69,365.52,369.08,385.34,388.33,388.59,386.50,381.58,374.67,364.76,362.09,359.16,361.48,360.61,365.91,361.83,L5
2009-03-14 22:04:45+00:00,342.59,349.84,348.44,346.18,344.89,350.84,355.33,353.78,354.50,348.01,356.72,359.06,366.91,368.46,386.13,383.27,384.15,383.53,383.48,377.01,370.79,366.42,363.76,364.51,363.27,368.48,363.19,L7
2009-03-30 22:04:52+00:00,343.29,349.72,348.48,347.08,344.89,350.84,358.32,354.38,354.24,343.42,353.03,359.06,366.91,368.46,384.66,383.27,384.15,383.53,383.48,377.01,370.79,366.42,360.38,364.51,361.66,367.33,362.17,L7
2009-05-01 22:05:01+00:00,341.73,349.37,347.92,346.53,343.63,348.57,356.03,352.61,350.41,336.20,345.57,349.68,361.31,367.26,383.46,380.67,379.77,376.40,375.69,369.58,362.93,359.62,354.40,358.39,354.80,360.83,355.40,L7
2009-08-05 22:04:48+00:00,342.55,345.69,344.22,345.43,342.01,351.43,360.91,354.15,352.59,334.13,345.82,355.30,361.79,369.19,377.94,377.15,380.39,379.09,374.61,372.47,364.75,363.21,357.88,358.29,354.78,360.07,352.72,L7
2009-08-12 22:10:57+00:00,342.55,345.69,344.22,345.43,342.01,350.07,358.22,352.53,352.81,337.09,346.96,354.16,359.07,362.39,371.57,372.60,379.18,377.75,373.54,372.47,364.75,363.21,357.88,358.29,354.78,360.07,352.72,L7
2009-08-28 22:10:57+00:00,342.55,345.69,345.92,344.17,340.27,347.60,354.71,354.07,355.87,339.31,349.16,354.29,358.85,362.39,371.57,372.60,379.18,377.75,373.54,372.47,364.75,363.21,357.88,358.29,354.78,360.07,352.72,L7
2009-10-24 22:04:54+00:00,337.26,344.99,344.34,339.59,335.74,344.61,347.14,352.49,355.27,342.53,351.88,354.29,355.07,350.29,352.81,363.67,374.54,372.38,366.85,364.80,356.05,355.11,353.55,350.64,346.31,350.68,342.76,L7
2009-11-25 22:05:21+00:00,341.39,350.17,347.52,342.46,339.11,350.21,352.70,356.55,362.99,348.80,353.52,355.89,354.75,350.29,352.81,363.67,375.66,376.46,370.99,373.43,363.37,361.81,364.70,353.02,354.90,351.35,347.99,L7
2010-02-13 22:06:30+00:00,341.79,351.14,349.08,343.13,339.74,349.93,357.62,359.18,364.73,357.46,365.48,369.67,368.70,377.43,381.23,377.60,387.05,386.57,384.92,381.87,376.20,373.21,372.66,368.16,,,,L7
2010-05-04 22:06:46+00:00,343.95,351.82,350.10,347.39,347.43,360.93,365.58,358.65,363.05,364.96,368.71,375.68,375.77,375.51,381.26,377.25,381.64,379.89,376.50,371.90,367.61,364.99,364.96,360.57,355.70,355.31,353.03,L7
2010-07-23 22:06:50+00:00,342.78,346.97,348.23,347.35,347.20,355.26,362.05,356.48,356.29,362.02,366.20,373.94,375.15,375.60,379.89,376.29,379.71,379.20,377.50,372.64,369.26,364.30,364.96,360.57,355.70,355.31,353.03,L7
2010-08-08 22:06:48+00:00,339.99,343.36,348.23,347.35,347.20,351.33,358.85,353.48,355.48,357.44,361.89,371.21,371.70,372.54,375.42,374.44,377.17,377.78,375.32,372.01,367.00,362.83,362.63,355.84,351.69,355.31,353.03,L7
2010-08-31 22:13:03+00:00,338.59,344.47,349.65,348.46,347.20,347.06,350.58,349.02,351.55,348.53,354.99,363.96,366.21,367.94,373.48,373.39,373.87,374.86,372.12,368.73,363.94,359.37,357.62,349.68,351.69,355.31,353.03,L7
2010-09-25 22:06:53+00:00,337.62,342.41,344.38,344.08,344.74,347.06,350.58,350.77,353.97,351.78,357.07,365.08,366.57,368.66,374.35,373.97,376.46,377.21,373.75,369.97,364.23,360.67,360.14,351.74,353.69,360.15,356.23,L7
2010-10-11 22:06:57+00:00,337.62,347.71,346.32,346.31,347.48,350.99,356.14,355.32,357.97,356.08,361.21,365.81,367.63,369.84,380.09,376.55,379.10,379.76,376.03,369.97,364.23,360.67,360.14,351.74,353.69,360.15,356.23,L7
2010-12-13 22:10:37+00:00,329.18,342.76,342.60,343.02,344.05,347.44,352.83,353.87,355.91,349.84,360.57,365.63,360.24,364.25,371.28,370.35,379.82,381.40,378.02,372.65,356.53,361.97,361.58,340.93,341.60,349.57,343.56,L5
2010-12-21 22:13:51+00:00,329.18,342.76,342.60,343.02,344.05,347.44,352.83,353.87,355.11,351.75,360.81,364.61,359.44,363.49,371.16,368.61,379.82,381.40,378.02,372.65,356.53,361.97,361.58,340.93,341.60,349.57,343.56,L7
2011-01-15 22:07:54+00:00,329.18,342.76,342.60,343.02,344.05,347.44,352.83,353.87,355.11,351.75,360.81,364.61,359.44,363.49,371.16,368.61,379.82,381.40,378.02,372.65,356.53,361.97,361.58,338.29,337.79,349.17,343.21,L7
