dates,satname,nzd0502-0000,nzd0502-0001,nzd0502-0002,nzd0502-0003,nzd0502-0004,nzd0502-0005,nzd0502-0006,nzd0502-0007,nzd0502-0008,nzd0502-0009,nzd0502-0010,nzd0502-0011,nzd0502-0012,nzd0502-0013,nzd0502-0014,nzd0502-0015,nzd0502-0016,nzd0502-0017,nzd0502-0018,nzd0502-0019,nzd0502-0020,nzd0502-0021,nzd0502-0022,nzd0502-0023,nzd0502-0024,nzd0502-0025,nzd0502-0026
2001-11-03 22:02:58+00:00,L7,341.25,347.05,344.59,343.38,353.27,356.46,364.00,367.40,366.82,371.00,365.79,354.43,364.74,371.90,406.17,384.58,391.17,387.42,387.36,384.33,381.39,376.77,379.91,374.45,369.65,375.55,371.48
2001-11-19 22:03:08+00:00,L7,330.71,340.81,340.75,332.11,336.32,345.49,353.81,352.25,352.23,347.57,345.77,349.75,351.08,357.72,367.71,361.24,371.80,370.95,373.23,369.64,366.44,362.60,357.95,364.09,359.18,363.64,360.69
2002-02-23 22:03:31+00:00,L7,330.41,336.20,336.23,330.52,325.73,326.80,339.42,342.45,344.92,336.37,335.13,342.64,339.83,341.58,340.16,348.79,353.98,358.57,356.85,352.32,347.84,340.24,348.82,348.91,345.04,344.39,346.64
2002-03-11 22:03:31+00:00,L7,333.35,342.36,340.96,337.18,334.01,346.78,369.13,365.79,364.69,354.27,351.46,,,,,,,,,,,,,,,,
2002-04-12 22:03:25+00:00,L7,337.80,345.86,346.83,343.98,346.53,358.18,367.88,364.05,367.72,362.13,360.71,364.61,374.76,381.13,393.74,394.75,395.42,397.71,393.64,391.75,386.70,381.53,382.84,379.11,379.28,376.51,375.15
2002-06-15 22:03:07+00:00,L7,338.47,341.41,344.05,334.53,334.19,344.31,350.87,355.05,352.00,345.13,339.26,351.30,352.16,353.18,353.38,356.42,354.82,357.45,365.50,360.82,358.47,352.18,346.21,,352.50,361.26,343.48
2002-08-18 22:02:45+00:00,L7,325.26,328.04,326.75,326.59,320.95,324.96,329.77,337.05,333.72,327.54,325.39,333.15,337.42,338.91,341.29,344.65,345.00,354.38,351.53,354.94,346.09,348.04,343.29,344.29,341.70,342.20,340.70
2003-08-05 22:02:59+00:00,L7,412.46,516.71,,,,495.32,436.19,498.22,506.80,,,,,,,,,631.84,,393.62,530.91,524.94,519.46,497.86,,621.98,550.40
2003-08-13 21:51:32+00:00,L5,368.18,376.03,365.78,355.72,355.97,374.83,374.39,363.77,371.94,360.88,364.25,372.60,373.23,373.93,389.67,388.78,396.67,398.48,399.70,376.72,,,,,,,
2003-09-30 21:52:18+00:00,L5,331.81,340.56,335.83,328.47,321.05,323.20,327.92,336.38,328.98,321.89,316.85,330.30,337.46,335.93,341.84,347.91,359.96,365.39,369.49,365.49,360.47,361.05,356.01,358.30,350.23,349.27,350.54
2003-10-24 22:02:58+00:00,L7,,340.55,336.80,338.71,335.02,354.20,360.84,361.06,369.49,367.58,360.41,358.37,363.03,362.88,389.15,380.30,389.87,397.84,395.50,397.35,393.52,381.58,371.62,361.54,,,129.50
2003-11-17 21:52:57+00:00,L5,340.50,345.43,344.46,345.29,330.52,344.27,349.06,349.85,357.05,345.87,344.86,346.72,348.39,347.28,354.50,372.09,383.02,390.38,384.75,386.61,378.41,373.02,368.48,366.05,368.56,361.11,365.62
2003-12-27 22:03:30+00:00,L7,,336.64,336.67,333.42,333.87,340.67,347.53,344.17,348.89,341.65,343.99,343.38,340.78,340.85,350.45,357.98,364.08,366.85,368.01,366.02,,,,,,,175.37
2004-01-12 22:03:31+00:00,L7,333.46,343.23,342.19,340.09,342.45,352.78,358.73,353.27,355.28,351.57,,,,,,,,,,,,,,,,,
2004-02-29 22:03:45+00:00,L7,329.25,333.02,333.31,329.92,330.45,339.07,342.05,339.55,352.02,,,337.74,338.22,336.56,344.09,349.93,353.59,362.29,358.25,360.78,351.21,352.64,350.45,349.71,343.30,342.37,340.40
2004-04-25 21:54:35+00:00,L5,239.16,300.29,303.73,,,521.73,541.42,540.75,628.83,,,,542.90,535.16,,,396.11,386.02,382.41,333.56,340.77,354.21,634.09,,,,
2004-05-03 22:03:47+00:00,L7,350.34,350.29,351.46,355.90,359.21,,,364.37,359.79,358.60,358.04,355.42,355.57,363.04,372.04,376.96,380.09,381.73,381.33,382.68,375.29,371.76,371.40,369.29,367.44,370.99,368.32
2004-06-12 21:55:59+00:00,L5,343.66,346.48,,342.64,344.37,351.93,360.71,358.55,341.00,342.92,335.00,348.86,347.69,344.54,346.00,359.93,360.23,370.06,360.14,361.07,354.33,355.98,352.62,,352.85,348.44,340.25
2004-07-06 22:03:36+00:00,L7,337.78,344.40,345.12,341.27,336.21,345.37,352.00,354.20,,,,352.90,350.40,345.96,346.79,361.81,362.21,365.43,368.91,367.48,363.19,359.24,351.26,360.83,354.23,351.68,347.31
2004-08-15 21:57:37+00:00,L5,330.93,336.12,,,,342.64,345.67,350.68,351.93,,,,,,,,,292.82,296.32,305.29,302.63,224.75,230.65,269.30,260.92,188.46,249.33
2004-09-08 22:03:17+00:00,L7,330.13,338.66,337.17,330.08,329.16,,,,347.10,342.52,345.77,346.43,350.73,343.57,346.47,356.29,364.37,369.32,364.60,364.98,361.83,354.02,342.61,338.12,342.72,350.82,347.28
2004-09-24 22:03:12+00:00,L7,,,338.36,330.56,332.85,343.47,346.86,347.21,353.25,342.13,350.83,350.27,352.73,347.99,348.51,360.12,366.81,372.23,369.41,366.75,365.50,361.59,,,,,141.20
2004-10-10 22:03:07+00:00,L7,330.91,340.68,,,349.67,348.43,354.82,353.91,352.33,348.52,353.17,357.99,355.39,351.18,359.20,365.69,375.37,379.99,376.41,375.61,367.82,365.63,362.59,359.86,362.14,356.94,354.08
2004-10-18 21:59:11+00:00,L5,335.79,342.68,340.48,342.96,353.73,366.07,367.42,359.90,366.78,360.69,357.54,364.17,362.60,355.26,375.49,369.83,383.66,387.92,381.26,381.14,375.02,370.69,371.80,368.39,369.91,364.10,364.74
2005-01-13 22:06:52+00:00,L5,296.61,358.85,,,,,,,,,,262.24,279.66,270.51,271.03,285.50,251.57,,,,,,,,,,
2005-01-14 22:04:00+00:00,L7,338.35,345.84,343.47,344.87,348.44,358.54,363.18,355.13,,,,352.91,354.73,349.74,367.13,368.68,374.71,376.85,373.17,372.81,365.83,362.76,366.40,356.63,360.18,358.16,358.72
2005-02-14 22:07:21+00:00,L5,323.30,328.44,,,529.30,,,,,,,,,,,,,,,,,,,,,,
2005-03-03 22:04:17+00:00,L7,329.17,336.10,328.56,330.36,,,345.99,341.12,343.74,334.86,334.45,343.29,344.69,341.50,346.19,356.03,368.72,371.26,368.37,366.73,362.37,354.48,357.20,354.07,352.61,351.33,346.54
2005-04-04 22:04:14+00:00,L7,335.32,345.29,344.81,337.93,340.02,347.95,353.80,,,,,350.37,355.57,350.59,351.35,359.86,364.53,373.82,367.51,369.65,363.95,362.18,358.92,351.03,354.09,354.96,352.81
2005-04-20 22:04:08+00:00,L7,334.85,344.00,342.06,339.96,340.66,345.42,352.31,350.98,350.83,342.78,341.75,347.17,348.80,353.23,353.23,359.81,,,,,,,,352.19,355.02,352.18,346.16
2005-05-05 22:08:01+00:00,L5,334.97,339.60,340.29,338.38,343.66,358.77,359.34,354.17,353.97,350.50,349.37,352.31,,,,,,,,,,,,,,,
2005-05-14 22:01:54+00:00,L5,339.90,341.91,341.19,339.19,336.00,345.54,352.33,355.55,355.96,346.23,350.40,348.55,348.58,356.92,362.22,362.93,360.20,365.67,362.36,358.90,357.67,356.89,357.71,346.92,351.01,347.55,336.49
2005-05-21 22:08:08+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-07 22:04:06+00:00,L7,344.30,345.75,345.85,339.66,341.00,352.10,361.61,362.40,358.35,347.63,341.83,346.22,348.56,,,,266.45,330.89,362.09,379.55,352.07,362.62,345.87,,359.45,357.23,343.61
2005-06-14 22:10:13+00:00,L7,336.14,343.05,344.30,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-22 22:08:22+00:00,L5,,,,,,333.52,337.80,346.22,351.07,,318.75,,311.22,326.27,353.41,388.87,416.19,436.96,471.36,500.38,,,,,,,
2005-06-23 22:04:01+00:00,L7,345.52,347.07,347.55,342.24,336.17,348.43,,,,,337.29,346.98,342.05,346.96,353.96,355.05,,352.02,360.29,347.60,357.04,344.72,345.56,,267.70,343.25,340.50
2005-07-09 22:04:02+00:00,L7,348.50,344.03,344.12,,,206.87,363.36,361.02,356.26,348.61,346.69,357.12,356.32,357.52,356.94,359.47,359.60,368.44,371.74,366.42,363.28,353.71,358.13,359.98,356.25,361.97,348.20
2005-08-26 22:03:51+00:00,L7,331.57,340.83,,,,340.82,344.36,344.64,352.35,337.22,336.01,341.88,347.30,345.89,346.71,354.87,362.67,360.72,360.98,360.86,354.58,350.21,346.69,342.79,340.64,344.10,331.92
2005-10-05 22:02:41+00:00,L5,350.14,352.81,349.80,348.69,348.04,361.96,366.44,362.28,363.44,363.62,358.59,363.21,365.34,384.52,403.50,390.67,394.93,393.18,394.15,391.72,382.11,379.99,374.34,376.81,372.92,374.91,366.95
2006-01-01 22:04:22+00:00,L7,,,,323.50,324.23,327.14,356.49,352.90,,,,362.25,360.45,370.70,394.11,387.66,391.37,388.25,378.97,350.67,219.52,330.14,327.82,,,,84.35
2006-02-26 22:05:22+00:00,L5,361.77,370.95,361.64,360.68,360.39,365.94,369.82,361.22,360.75,359.82,368.06,380.35,,,,,,,,,,,,,,,
2006-03-14 22:05:42+00:00,L5,,,,,,,,,,332.87,328.77,343.37,365.74,376.09,400.12,397.52,401.71,404.38,397.33,399.02,388.77,383.70,383.00,377.43,378.15,377.01,374.47
2006-03-22 22:04:42+00:00,L7,341.07,347.60,344.22,346.25,347.96,356.59,357.17,347.71,349.19,346.71,,,,,,,,,,,,,,,,,348.98
2006-04-15 22:06:18+00:00,L5,368.25,375.64,370.28,368.89,367.47,383.87,395.73,375.20,375.81,383.51,375.29,381.61,388.47,385.57,401.39,398.45,409.16,404.12,403.27,401.73,398.43,388.29,396.92,390.50,393.82,391.79,392.48
2006-06-25 22:13:31+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-26 22:04:32+00:00,L7,354.50,355.32,349.33,349.82,348.77,358.26,,236.37,361.30,362.09,361.39,363.02,369.03,370.66,373.29,379.47,377.84,379.49,379.02,377.16,375.69,372.84,371.25,369.04,369.28,372.26,360.45
2006-07-12 22:04:25+00:00,L7,345.20,347.43,347.63,343.90,337.05,344.70,,245.40,,346.80,345.72,351.63,354.20,357.49,355.04,365.43,372.17,368.21,373.56,367.20,363.61,364.67,361.26,361.11,362.17,359.30,347.39
2006-07-27 22:13:58+00:00,L5,,,,183.78,,308.00,318.47,324.18,321.69,,264.70,270.61,,366.06,401.84,,468.13,504.99,525.16,548.48,,,,,,,
2006-08-28 22:14:23+00:00,L5,302.75,306.55,308.77,302.16,295.51,299.31,304.46,317.70,343.77,,465.13,,559.41,,,,,,,,,,,,,,
2006-09-13 22:14:35+00:00,L5,316.15,318.98,317.22,316.98,,466.97,524.30,561.98,628.88,,,,,,,,,,,,,,,,,,
2006-09-14 22:04:09+00:00,L7,,340.32,338.10,331.65,332.46,341.61,348.70,348.37,354.09,346.31,350.63,352.98,358.00,364.33,377.69,370.34,382.30,378.54,377.43,375.56,368.30,370.07,,,,,142.90
2006-10-16 22:04:06+00:00,L7,,,338.60,334.66,340.98,352.67,361.45,354.07,355.66,359.41,360.73,362.10,364.54,367.98,385.16,379.85,388.58,383.42,380.87,379.96,371.16,371.93,,,,,141.83
2006-11-25 22:09:07+00:00,L5,338.43,343.24,338.27,345.33,357.81,373.93,376.92,365.27,367.59,371.60,375.12,373.35,375.44,376.97,395.69,392.78,398.30,399.33,387.08,388.15,377.76,377.60,373.27,372.06,369.50,364.83,366.36
2007-03-09 22:05:07+00:00,L7,,,354.94,355.68,,,,,,,,,,,,,,,,,,,,,,,
2007-05-12 22:04:59+00:00,L7,348.11,348.14,345.20,346.75,351.93,361.81,370.08,361.04,355.61,358.00,357.33,363.26,367.52,374.87,384.54,389.07,391.79,386.26,381.50,,,,,358.42,352.64,361.14,363.27
2007-06-13 22:04:52+00:00,L7,359.38,356.12,358.98,364.69,367.13,384.92,378.89,382.82,369.03,,,,377.03,378.74,,,,391.51,398.76,390.59,,,,,171.93,177.45,
2007-07-06 22:11:01+00:00,L7,,,,271.41,,317.30,,,,,,,,,,,,,,,,,,,,,
2007-07-15 22:04:48+00:00,L7,,,359.72,364.76,367.06,378.17,388.63,381.18,378.73,381.10,378.18,384.64,391.76,405.15,407.72,412.03,411.02,407.76,402.74,396.49,391.75,385.53,388.23,384.70,383.47,274.36,236.20
2007-08-07 22:10:52+00:00,L7,331.82,336.41,334.80,337.40,334.90,340.39,348.21,,,,,,,,,,,,,,,372.77,362.21,355.39,357.42,355.80,342.42
2007-08-23 22:10:46+00:00,L7,,,,,,,338.41,338.04,334.45,334.02,339.40,349.69,356.41,366.70,,,,,,,,,,,,,
2007-09-01 22:04:31+00:00,L7,336.71,342.85,,,342.01,349.53,356.71,356.86,360.95,361.62,365.40,369.98,376.64,380.12,391.14,382.19,387.73,387.52,384.03,381.30,374.51,373.83,367.64,370.85,366.16,365.60,357.79
2007-09-16 22:13:52+00:00,L5,327.06,334.31,328.05,333.10,345.25,356.35,361.18,351.01,360.42,361.18,372.31,376.74,384.85,390.06,405.93,385.40,395.30,398.73,391.70,393.36,383.73,377.81,379.05,377.06,378.58,372.46,368.44
2007-11-20 22:04:46+00:00,L7,333.16,340.81,336.61,333.12,336.62,343.69,351.13,350.50,347.73,351.77,359.82,,,,,,,,,,,,,,,,
2008-03-18 22:10:55+00:00,L7,,,,336.78,337.64,344.24,349.93,342.32,352.21,351.32,360.12,370.27,374.71,371.50,390.10,,,,,,,,,,,,159.78
2008-04-12 22:04:44+00:00,L7,332.70,,,335.90,336.32,344.06,351.46,348.01,354.21,343.50,351.42,360.83,364.82,360.89,365.94,366.56,377.20,373.11,368.42,370.23,359.90,361.92,354.91,356.70,353.35,349.52,141.10
2008-04-19 22:10:54+00:00,L7,,,,,358.06,357.24,360.75,356.53,359.02,,,,,,,,,,,,,,,,,,
2008-05-05 22:10:50+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-05-14 22:04:36+00:00,L7,,338.83,339.43,332.13,332.05,340.08,345.02,341.07,348.78,342.14,344.43,350.80,354.72,351.33,359.86,358.40,365.01,365.95,362.71,361.65,,,,302.33,317.36,326.08,356.19
2008-06-15 22:04:20+00:00,L7,328.40,341.21,,,,346.04,354.35,353.06,351.66,344.73,350.69,354.13,356.66,338.87,,,,,,,,,,,,,
2008-07-08 22:10:15+00:00,L7,,,,331.34,333.81,341.82,343.90,342.33,350.12,342.76,354.94,358.73,361.39,363.59,,,,,,,,,,,,,198.77
2008-07-24 22:10:04+00:00,L7,,,,,,,,,,,606.81,,,,,,,584.81,616.58,591.96,528.20,519.88,525.12,,542.30,,
2008-08-09 22:09:59+00:00,L7,,337.48,338.76,330.96,330.08,334.23,348.97,355.80,372.82,346.68,354.69,360.16,,,,,,,,,,,,,,,176.22
2008-08-18 22:03:44+00:00,L7,,,350.41,350.56,343.08,355.36,360.23,364.50,374.12,389.61,389.13,374.87,373.64,398.61,414.59,421.56,420.96,411.18,390.50,382.44,361.85,194.82,,,,,
2008-10-05 22:03:18+00:00,L7,332.22,339.68,332.55,328.19,329.54,337.80,344.57,,,,355.21,357.01,361.61,360.22,364.84,372.47,372.55,374.88,,,,,,,,,
2008-10-29 21:58:12+00:00,L5,358.25,365.12,365.57,363.44,359.25,365.83,371.74,369.60,370.85,371.67,378.10,381.85,386.75,384.42,416.29,404.26,401.71,396.77,393.91,389.64,383.72,379.16,375.87,382.88,381.50,392.63,383.18
2008-11-14 21:57:52+00:00,L5,352.27,364.78,368.85,365.54,361.32,365.73,370.49,368.94,,,,,,,,,,,,,,,,,,,
2008-11-22 22:03:51+00:00,L7,335.87,343.63,339.50,335.82,339.08,343.99,348.16,342.94,339.98,340.06,351.59,351.70,354.48,353.38,378.26,,,,379.90,368.27,360.72,356.17,346.94,350.08,351.38,354.83,352.96
2009-01-17 21:59:44+00:00,L5,331.96,340.27,338.86,336.41,327.64,333.09,334.65,339.35,343.05,330.20,334.79,341.17,351.46,349.25,353.52,362.45,366.06,366.88,364.37,360.42,354.76,349.15,352.86,346.32,344.14,345.13,343.34
2009-03-14 22:04:45+00:00,L7,350.88,356.16,354.15,355.23,357.11,361.23,365.03,359.92,363.80,,,,376.86,390.45,409.92,395.17,397.48,396.24,395.55,389.56,383.79,381.06,379.23,378.31,375.65,380.89,372.76
2009-03-30 22:04:52+00:00,L7,349.91,353.40,352.37,355.60,,,377.38,360.30,355.53,330.92,340.45,,,,381.73,,,233.74,257.09,195.18,152.53,174.58,347.95,,358.18,365.87,361.77
2009-05-01 22:05:01+00:00,L7,327.03,333.56,330.11,327.44,329.17,336.60,339.35,341.29,337.70,334.98,340.77,345.60,350.64,,,,364.04,359.79,354.92,352.91,345.63,345.30,339.30,339.40,329.45,341.15,327.20
2009-08-05 22:04:48+00:00,L7,348.70,351.03,349.77,351.58,342.80,358.20,364.75,,,,358.63,365.12,360.92,359.34,365.97,372.99,384.30,383.74,375.42,376.80,366.57,365.01,367.90,362.16,363.43,360.49,358.66
2009-08-12 22:10:57+00:00,L7,,,,,,344.50,345.93,343.67,350.33,341.25,347.38,350.01,348.32,345.25,346.46,359.20,371.55,371.61,368.56,,,,,,,,
2009-08-28 22:10:57+00:00,L7,,,342.06,329.97,329.50,334.52,333.95,351.72,361.35,342.20,351.55,350.67,352.39,,,,,,,,,,,,,,142.46
2009-10-24 22:04:54+00:00,L7,331.06,341.38,337.26,333.79,332.01,,,,,,,,,,,,,,,,,,,,,,
2009-11-25 22:05:21+00:00,L7,339.75,349.71,343.31,339.34,342.91,359.19,361.72,353.86,361.19,353.95,,,,,,,,,,,,,,,,,
2010-02-13 22:06:30+00:00,L7,350.46,354.93,356.88,355.00,,,374.50,364.77,365.97,373.05,379.90,388.97,385.45,385.55,395.03,387.46,396.25,391.50,388.98,385.50,379.65,376.66,376.11,378.02,,,
2010-05-04 22:06:46+00:00,L7,339.09,346.21,346.28,344.56,343.95,358.07,359.37,,,366.54,361.12,364.64,369.23,369.71,374.70,372.18,371.83,370.85,366.13,360.19,357.36,355.12,355.60,348.27,351.30,350.60,347.53
2010-07-23 22:06:50+00:00,L7,,,350.85,350.51,349.32,351.81,355.09,360.05,355.98,349.78,363.19,371.72,375.64,378.13,381.15,377.24,378.52,379.24,380.69,375.18,373.58,363.93,,,,,197.53
2010-08-08 22:06:48+00:00,L7,338.20,342.93,,,,345.16,350.94,352.01,357.43,345.67,352.37,365.13,364.31,367.35,368.79,373.76,374.07,375.98,370.78,371.91,361.92,360.11,359.68,351.25,352.20,,
2010-08-31 22:13:03+00:00,L7,,,,,,332.62,336.31,337.81,343.47,331.41,342.06,353.63,354.61,355.18,,,,,,,,,,,,,
2010-09-25 22:06:53+00:00,L7,342.34,350.28,343.85,343.90,345.04,,,364.03,367.53,368.32,371.42,373.27,373.23,378.60,388.96,384.28,392.21,388.56,382.15,376.85,368.12,367.57,368.18,364.43,365.71,373.57,369.42
2010-10-11 22:06:57+00:00,L7,,368.64,356.31,356.57,357.88,367.92,379.62,376.83,376.59,379.04,384.40,371.05,375.09,378.68,408.03,390.43,393.01,391.75,386.65,,,,,,,,
2010-12-13 22:10:37+00:00,L5,311.13,321.60,327.38,327.95,328.11,339.15,341.62,339.04,339.63,327.73,312.94,314.75,322.81,333.31,325.89,337.76,326.99,330.82,329.85,327.44,325.36,313.91,320.48,312.39,311.82,326.01,318.21
2010-12-21 22:13:51+00:00,L7,,,,,,,,364.22,358.49,367.80,369.84,364.34,361.45,368.10,386.17,371.07,,,,,,,,,,,
2011-01-15 22:07:54+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,326.38,322.65,344.36,337.83
2011-01-31 22:08:00+00:00,L7,337.97,351.87,349.53,353.05,358.73,366.45,,,,374.12,375.54,375.99,377.19,379.38,,384.61,388.43,387.09,381.42,377.18,372.01,367.61,370.32,366.56,363.03,367.81,363.82
2011-02-08 22:04:35+00:00,L5,330.18,342.07,334.44,337.87,359.13,372.43,372.49,366.06,363.72,364.75,379.02,376.11,376.93,374.50,389.39,375.73,380.84,379.50,373.82,371.55,363.82,361.13,358.51,,,,118.01
2011-03-12 22:04:31+00:00,L5,356.76,364.70,355.46,356.90,364.04,372.15,367.85,362.93,363.86,366.07,374.53,373.85,367.19,370.97,378.65,378.14,381.41,376.42,375.45,372.16,366.02,361.63,355.73,359.58,352.26,355.39,348.52
2011-04-12 22:14:24+00:00,L7,,354.84,354.11,357.27,359.87,366.35,367.59,359.01,358.36,361.28,369.33,373.79,,,,,,,,,,,,,,,127.51
2011-04-28 22:14:24+00:00,L7,346.31,364.00,360.08,359.05,361.45,370.77,371.78,365.16,,,,,,,,,,,,,373.25,370.26,366.48,363.38,362.88,357.58,356.51
2011-05-30 22:14:23+00:00,L7,,,,354.67,357.16,,,,,,,,,,,,,,,,,,,,,,
2011-06-08 22:08:12+00:00,L7,336.05,342.07,344.50,,,351.82,352.68,347.39,349.99,339.09,344.52,350.00,347.54,352.03,352.72,353.95,355.89,353.61,357.55,352.43,347.97,342.80,342.11,,333.56,342.11,323.33
2011-06-15 22:14:22+00:00,L7,349.62,352.36,362.27,357.59,,,,,,,,,,368.95,379.67,378.69,378.30,376.49,378.25,373.61,366.41,367.49,363.62,357.89,366.90,366.77,355.71
2011-07-01 22:14:18+00:00,L7,339.84,351.21,357.62,,,617.46,641.69,635.82,,,,,,,,,,381.93,376.38,377.40,372.74,363.20,365.53,,154.44,,
2011-07-10 22:08:07+00:00,L7,330.61,,,333.43,331.94,341.94,344.73,347.76,351.41,334.76,338.02,343.12,342.28,340.61,342.47,344.73,338.79,344.20,342.66,338.44,334.53,330.04,329.19,323.74,327.90,333.81,205.27
2011-07-17 22:14:18+00:00,L7,368.64,374.62,376.18,370.92,366.25,376.03,382.66,381.15,382.24,386.07,,,,,,,,,,,,,376.39,370.80,360.80,376.05,368.43
2011-07-26 22:08:05+00:00,L7,343.19,347.97,351.93,,,356.20,360.82,359.62,358.38,348.28,359.43,363.08,364.34,358.75,362.43,366.01,369.11,372.03,365.13,366.44,360.10,359.98,359.23,350.82,353.61,356.11,341.51
2011-08-02 22:14:14+00:00,L7,385.93,399.97,400.86,382.51,372.33,396.35,406.28,,,,,,,,,,,407.82,396.77,396.16,388.63,386.34,384.16,380.63,381.76,384.42,378.69
2011-08-27 22:07:59+00:00,L7,336.59,346.01,346.69,350.74,,,,368.68,367.72,369.88,373.09,379.60,377.98,375.43,385.88,376.78,382.45,382.42,379.05,376.64,369.44,368.35,364.39,364.50,360.32,363.51,354.19
2011-09-12 22:07:53+00:00,L7,340.76,350.77,350.64,357.68,365.82,377.69,384.86,378.00,372.80,381.49,378.30,382.24,,,,,395.56,391.10,390.15,382.41,380.66,378.34,375.95,376.94,372.96,375.55,369.43
2011-09-28 22:07:51+00:00,L7,355.35,370.79,,,,408.65,421.46,417.57,409.05,417.63,425.51,423.33,422.91,427.94,435.29,428.15,422.03,410.47,402.97,403.54,392.96,385.28,382.75,381.76,383.56,389.47,384.55
2011-11-06 22:14:15+00:00,L7,327.75,337.12,336.41,343.44,356.35,365.15,,,,,,,,,,,,,,,,,368.69,354.49,353.96,354.44,
2011-11-15 22:08:10+00:00,L7,337.34,344.79,345.34,345.32,,,360.54,353.03,355.50,356.46,364.78,367.73,371.92,366.65,366.51,365.94,367.88,375.10,369.33,371.34,361.19,357.74,356.40,352.94,355.71,355.76,354.28
