,dates,mex0140-0000,mex0140-0001,mex0140-0002,mex0140-0003,mex0140-0004,mex0140-0005,mex0140-0006,mex0140-0007,mex0140-0008,mex0140-0009,mex0140-0010,mex0140-0011,mex0140-0012,mex0140-0013,mex0140-0014,mex0140-0015,mex0140-0016,mex0140-0017,mex0140-0018,mex0140-0019,mex0140-0020,mex0140-0021,mex0140-0022,mex0140-0023,mex0140-0024,mex0140-0025,mex0140-0026,mex0140-0027,mex0140-0028,mex0140-0029,mex0140-0030,mex0140-0031,mex0140-0032,mex0140-0033,mex0140-0034,mex0140-0035,mex0140-0036,mex0140-0037,mex0140-0038,mex0140-0039,mex0140-0040,mex0140-0041,mex0140-0042,mex0140-0043,mex0140-0044,mex0140-0045,mex0140-0046,mex0140-0047,mex0140-0048,mex0140-0049,mex0140-0050,mex0140-0051,mex0140-0052,mex0140-0053,mex0140-0054,mex0140-0055,mex0140-0056,mex0140-0057,mex0140-0058,mex0140-0059,mex0140-0060,mex0140-0061,mex0140-0062,mex0140-0063,mex0140-0064,mex0140-0065,mex0140-0066,mex0140-0067,mex0140-0068,mex0140-0069,mex0140-0070,mex0140-0071,mex0140-0072,mex0140-0073,mex0140-0074,mex0140-0075,mex0140-0076,mex0140-0077,mex0140-0078,mex0140-0079,mex0140-0080,mex0140-0081,mex0140-0082,mex0140-0083,mex0140-0084,mex0140-0085,mex0140-0086,mex0140-0087,mex0140-0088,mex0140-0089,mex0140-0090,mex0140-0091,mex0140-0092,mex0140-0093,mex0140-0094,mex0140-0095,mex0140-0096,mex0140-0097,mex0140-0098,mex0140-0099,mex0140-0100,mex0140-0101,mex0140-0102,mex0140-0103,mex0140-0104,mex0140-0105,mex0140-0106,mex0140-0107,mex0140-0108,mex0140-0109,mex0140-0110,mex0140-0111,mex0140-0112,mex0140-0113,mex0140-0114,mex0140-0115,mex0140-0116,mex0140-0117,mex0140-0118,mex0140-0119,mex0140-0120,mex0140-0121,mex0140-0122,mex0140-0123,mex0140-0124,mex0140-0125,mex0140-0126,mex0140-0127,mex0140-0128,mex0140-0129,mex0140-0130,mex0140-0131,mex0140-0132,mex0140-0133,mex0140-0134,mex0140-0135,mex0140-0136,mex0140-0137,mex0140-0138,mex0140-0139,mex0140-0140,mex0140-0141,mex0140-0142,mex0140-0143,mex0140-0144,mex0140-0145,mex0140-0146,mex0140-0147,mex0140-0148,mex0140-0149,mex0140-0150,mex0140-0151,mex0140-0152,mex0140-0153,mex0140-0154,mex0140-0155,mex0140-0156,mex0140-0157,mex0140-0158,mex0140-0159,mex0140-0160,mex0140-0161,mex0140-0162,mex0140-0163,mex0140-0164,mex0140-0165,mex0140-0166,mex0140-0167,mex0140-0168,mex0140-0169,mex0140-0170,mex0140-0171,mex0140-0172,mex0140-0173,mex0140-0174,mex0140-0175,mex0140-0176,mex0140-0177,mex0140-0178,mex0140-0179,mex0140-0180,mex0140-0181,mex0140-0182
0,1984-09-09 16:30:29+00:00,151.10750852558547,164.82927370102558,151.56986195486166,158.0747553419559,163.7760028581939,166.90134779465137,162.1964837824826,172.91056671675165,166.1230867050549,170.1981913557857,170.6261466190143,171.30314923512304,172.63614729722414,181.15440992361937,177.5915605365411,183.2371528623579,183.9265027851366,186.51829644405157,182.56298960907608,184.47404784895875,183.82901380769363,188.88657544150422,183.22709847085744,179.28080585332756,181.2552091331356,194.22330905922678,190.7822059459323,195.61213907365297,190.62667475254995,195.19946069380072,192.88099744611216,195.33209915452628,193.56382862845393,198.90848288049241,190.85122046013646,193.7446849950374,186.02024946278172,194.09234549424025,190.88083721652276,196.03432561945587,190.4999145547239,191.69796394173653,186.37130584795926,190.84442748772992,184.46097232426916,189.34736236051754,181.15213499246514,190.79358493731993,195.94686211470733,194.30208516059474,189.69111574857038,192.78519626673847,189.8973485562718,190.76546330988026,188.361989233064,187.95447801830272,177.97281973798863,180.61497992151646,177.86032295520707,181.90007710235503,176.03489000128613,173.0039279506867,177.83883878973805,182.82516964876385,180.80080704031278,180.82285776739286,179.24955301560072,180.23299427007234,176.91736139244,179.45532121869775,177.34237688092244,180.83949016752993,179.457095132718,180.66823927376373,179.9109223681111,184.38418120844375,179.86707133381609,187.08098812566828,182.7495983987414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1986-01-25 16:33:44+00:00,186.86756374989642,186.55641397975947,187.56168882880874,188.65068009963267,184.73263914738055,185.98003321457483,184.99737841105474,192.18814025788302,185.70567023126378,189.23414146690607,192.29796843170996,190.84269018103447,201.95535482709965,200.00255973539944,202.0473735523077,203.44764006515948,206.77174981199772,207.93584689443503,207.20460475774394,206.18520902965247,207.48450410447978,209.95901027708322,207.65707993701687,208.9607111493865,211.77186243584555,211.71245678416244,212.31657096646023,208.1422201491073,214.529548019416,211.3301929725526,212.82879231810583,212.70115087542953,218.05356820475768,214.1695382724576,218.4429996055248,216.15154702113242,222.5751394104582,224.44822659467573,219.60042935553736,223.61940463290128,221.3937164577339,220.9198626074323,218.60517469558525,219.5741519651363,217.74652828909151,218.6983910688024,217.29446920690168,216.127929268518,213.7173414018716,215.39298910850388,208.02510321680361,209.80517999906647,209.08054760055248,209.78243711257898,203.99923976723252,206.65406171496585,203.04619085338612,201.24743943113452,203.19007269227686,204.3497594431193,205.99583470394975,208.43738373446686,204.06977512158932,207.96849887789736,208.52769269413562,205.0971414895597,208.41967466734792,205.4551277011726,204.27345608360145,206.77843845790974,207.6219117253983,204.8952711346514,207.80427423794447,207.17882322691867,205.633707284341,206.49340095646141,207.411653391788,208.45214971404465,210.09213433425452,210.12921613676338,216.2424490299623,211.16554873226426,210.93365738357744,209.55853993153315,208.41994047859708,215.53946908025478,212.9130521870207,213.27821029644082,208.47473656819878,208.36714271636632,206.69323041258482,208.8141628568675,206.91276411377905,206.9053946576236,204.80034469048502,201.2710635817694,205.71753186446026,206.08690049733895,199.52979870298645,200.17759312444107,199.53772045153235,201.24173406625627,201.9642917537843,202.50841207699224,203.38677992593094,202.36816965368018,199.48676298647706,199.08214843514224,201.87053189854572,202.15560366854518,197.36220531073963,200.11449480763483,197.9079897837708,202.91485243875624,204.82925414197274,206.2224742558006,203.85535871392602,200.72693895600108,206.00682898017857,208.45958505195372,208.899693720838,202.36115595693724,207.41870893501974,204.01406518283207,207.54088639342908,203.07087656775172,207.67829800074884,209.1065311039735,211.3096022778225,211.18245508104846,207.13562694610724,209.06083521391074,205.7159176596613,206.79723599157225,206.37006817258657,206.9669825922055,201.83713706029033,206.31844712616754,205.74948775286126,205.3800897741094,203.9660021213464,198.80512606913175,202.3210247755708,202.9877451075153,211.95639496626046,213.00575283134663,216.0559643187002,215.01345256017683,215.68226105005962,218.00921753576864,219.5512033012908,219.6179960474203,216.5961159317193,214.53210821112032,220.169268261348,217.69740132112756,213.89316465186312,220.80300904420153,218.1032859718677,220.43091136896834,217.93383078305715,219.12618349363427,225.07119531733093,227.7436289963354,229.45191629616008,235.66857868139547,233.1442632310148,233.1251330603021,231.7693794511615,225.7243349665184,227.2111854545868,230.42589144755414,222.80483975814298,231.7752160439694,235.60740781323852,238.2713509426032,239.8782228046402,240.31916703383325,246.443641787624,244.01024998514114,238.77316615934967,234.03306480530398,241.4886884904619
2,1986-03-14 16:32:40+00:00,184.24949819542542,190.07805612712008,190.4916901758955,198.02553898818286,191.10758169718545,195.54205833705376,196.65114309705854,193.64680348764168,190.3901379261838,196.15333343231458,195.41060544799004,195.8078698123381,202.39678757625725,205.7756473486243,206.08396866163557,204.17354905094865,206.2350817797815,209.05557264352623,214.25270895385816,208.17645890564864,207.8407979964722,210.70629381590604,211.25858101210076,205.6800804535569,206.39101068270858,210.19375550270004,207.25213585929131,211.39490112846715,215.19643505352275,218.13353028086445,216.1461222976698,217.06277801579384,221.830625662053,221.7740107290728,221.35105139504924,222.44874772481,220.73241709285836,224.55137874055973,220.37594586688672,220.15746984920912,217.72363021131775,218.50264985701492,218.0342984037891,220.274710883397,214.52343143030075,216.34836682442403,216.44134071054697,218.69674990956187,213.02611299037375,213.6339755047552,211.23669973100837,217.4071271374407,216.1217814132225,215.88181083178551,214.96355322054313,214.51934702497903,211.89200333316722,210.7351111112235,212.84709361577845,212.43652916648574,207.06496425247227,209.2162630339424,211.25211317022013,208.87721507238138,208.76448908633316,206.94587679692958,211.0213947876618,212.10213884131593,209.70930142901054,207.2599027336588,209.13166426024245,205.61973663236256,210.34817906435578,203.6729862661113,207.8707639736556,208.29559659761986,214.06395364239242,215.2330380963122,216.70781554470352,220.06874904601543,220.50602685537197,218.0990352547965,221.25278218632775,214.93081480086394,214.31159049053804,213.855014446011,208.59664261622996,212.40554920029822,212.49539826081102,210.4833241739845,212.13207533374057,208.001385439242,209.79222622167106,207.85226268587718,209.45693079950408,208.1467110219234,200.9865610146328,203.59528746010568,200.0831356798128,202.16280828511276,201.40694871682976,201.97353605847303,202.77208209421622,204.85380984537034,205.0377796334247,203.7720031302374,206.91933071315435,209.44208618593345,208.0546205135827,211.4089665145724,201.3769631378578,202.9161556881399,197.67109829159588,203.77682649319829,206.65088939732584,208.28751575031598,208.15404903423823,207.9904654379096,212.78930464503492,206.44711875922638,213.9085053887586,209.62030462104502,210.1129659527367,202.91702785158301,209.28707689419437,209.38237968274728,211.56986950228148,208.19770097255437,210.27397821450637,208.1852677832314,208.78982169359253,211.32103678576365,211.804050460932,212.56739485966187,213.30484475345986,217.5592554888877,211.66254267558068,213.72995275170572,211.72105628525634,212.3050065092154,210.07413492168502,213.66212796844255,209.11283725859687,214.84418006659416,214.1525075579775,214.3139128451561,219.99383557051382,221.89823630530546,215.57065108069156,214.85141597542759,213.46824110550114,207.6860062711285,206.35765484698018,209.08715164795095,212.63944266499587,217.93521520319402,221.65864007356336,220.13840619706593,222.6943848718451,223.755548436658,229.83327974827958,227.30212225019378,236.0440913066966,232.0825466823977,232.3979061881357,230.4992789445127,236.24486922433147,227.44888975821863,227.13436250709398,229.20556414513595,220.84670591959147,219.81833646510665,222.94767192799313,230.1289684955817,235.22674207591163,236.98848448673704,240.65210242536264,242.9475662772774,241.4577694498285,245.8327206305501,241.94100952120712,233.62588820252319,228.23722267047128
3,1986-05-10 16:25:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-10-08 16:26:23+00:00,176.311147867182,172.2703576077182,180.11783329699813,177.21299532919977,179.1308225868318,181.6381615847995,174.4108950987041,178.2948047420897,181.08033790250317,180.16751985105083,183.448483909682,180.84534872165094,184.78903139847412,189.06124347187523,190.16005484390013,189.7579442935994,191.84460453896313,192.07824831165237,195.6077144158776,195.82200131973178,191.3020532369658,198.80223049450865,199.61884234816475,196.28947392385922,194.50116588324173,193.13443472429572,195.54879143133232,194.79477641056678,199.5646490543208,197.21563627144968,196.54717968192764,198.17195849807007,198.828800194788,197.2079890668573,198.677472625556,200.91933604667454,196.19088204866432,207.70841458038112,203.049652347703,205.92957614934264,203.830556512614,197.68152379712004,195.64170124732576,199.56386736939467,203.23339109485948,195.87157145190773,189.97066937645823,198.48858004040002,195.81313988546347,188.1254739463143,192.34240384545043,186.13687034900025,191.28504210179673,191.57257678960767,192.45163565167758,190.06338848046136,180.62982627665465,178.54221103901438,184.2366044578259,187.5701745088541,187.73806844881935,189.45041152810137,187.7891452040944,184.68035023306058,183.15596092791907,186.0688905181656,186.1994438873764,191.00063591627062,187.01834491626894,185.88004280802056,188.38969523026296,184.75686803543059,189.05977670526605,191.86234142630482,189.85686390965722,190.07055080773424,187.6881145630154,189.690673685742,186.9009375040334,195.4598186630148,192.56268931759058,192.68389096127297,185.58745079178794,192.31935536407434,186.35850378968001,192.8529041366375,189.01067754829583,195.3435019711923,195.4043249003049,192.92611589067835,193.67520205285916,195.80121547026255,188.204608843739,191.53868219113087,185.3688052527352,188.5494181582224,186.00034891199226,187.914173652351,186.33725790580843,181.61762422431644,187.35171111951286,184.03828415317707,180.3269389853444,184.086876898044,180.89235605854827,184.56736136401986,183.5971205232927,175.5302344074792,183.4631517259245,181.0629369521994,184.96563642345956,176.41717141507806,180.72323524799077,179.8775558119883,187.98140279603388,182.43762849478065,185.59320556960176,187.35070484507168,187.79647116554142,186.95639040386868,189.49089564081825,192.66176723367028,190.91523448415506,192.7773678475477,194.55532496358194,196.60364849180465,194.8047649517344,191.71690717619063,194.44710259651336,198.4594011180653,190.8965903596125,192.6063715970361,189.60290191542495,192.25524851184343,189.71738861095022,191.36175188258323,187.20162477446752,189.22143600662946,185.75202923312617,186.87565581468846,183.10645431230967,182.86369456378262,184.97696025641258,186.42645509549266,189.2252616358945,186.25371272008513,197.68527349432483,200.10176492771464,200.46756760324521,198.60954987150515,198.06366512141437,195.17583961756557,198.7334540594033,198.16269287599857,193.98168296536227,194.7947553575734,196.9272856684416,193.56091923070855,190.7799972363345,194.0605955858792,197.651381390669,196.89096756587728,194.8326131385696,200.7674452012228,204.8908631105177,208.06245627628078,215.75853159790793,212.45950471243657,208.49619860496122,212.08444420357185,202.71784591742838,205.012703456869,215.06648680923433,221.17507314416133,230.9129424273649,216.79486821840328,,206.99269737616876,219.66833212628157,219.82513255151062,220.0919362641475,217.32297922281603,205.7875626758316
5,1990-03-18 16:20:51+00:00,181.84382428852206,177.56487283570948,180.17210225356206,183.41622693584912,180.90525811248787,176.59648661151815,184.8233735869649,181.62976693127007,183.14291355837113,187.31685084164386,190.59924108099707,192.85070063740008,196.11785954995256,193.58982480835354,198.70524262092886,198.0650599646049,201.24273068502114,202.29990342498706,204.4609193231699,196.95339899963804,200.4414594558274,202.04191676677132,201.0486801076324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1990-03-25 16:26:48+00:00,181.87717191575098,179.21598907610812,180.50965184686336,182.332778788993,192.91922247076576,184.1887862512926,187.09978474169984,177.374174563416,185.9545439319747,191.77610287363822,191.1953097559351,189.62149995171973,193.86562322096347,193.21476612967473,200.93184498259794,209.07879957629893,202.3101337399497,202.24749287979859,203.66519072493227,202.22832674324752,204.90559755235682,209.238590696855,204.71259015153117,202.5623103196396,208.66100878487342,209.53726739892863,206.52411854952337,204.1365254576596,205.5406436273151,208.06112161887634,210.45671758256213,212.9827212114534,210.3096494804658,213.19441277456082,211.357822746457,211.99748053567876,212.2984238422332,209.5287542467162,213.798704380241,213.46845535818497,215.66568045384494,213.54595398292693,216.10661057379215,210.72691831294264,207.4863443950557,213.02666536898798,211.92494771048334,202.29262895959002,209.52528080975213,200.964041267281,197.73705718668944,196.84941715268437,202.02180308264602,200.95272149840568,201.4849434223403,204.26673800652074,203.52425910345016,205.58186274566071,196.86617701563625,201.24835223982825,198.40352663796796,197.3476563435413,193.36390967833825,194.2011119545097,192.31129357417367,194.9895459263875,193.64071363742758,197.480483400515,202.67964558727502,200.3531256234726,198.4967519858473,198.46765965442833,196.05485939603363,198.86640907450322,200.76165084843657,198.69315083369165,201.32262472476455,201.56649256092652,209.9791410348736,210.55525451119294,208.2067475308367,209.5372299413379,211.5266706659479,210.60119127848222,208.0783467595274,208.22457310133157,205.59680028895258,205.86581663718002,205.61245917318834,204.15162009622105,205.68526895081564,203.20215923673263,195.76074929452042,191.94459122277541,191.49900686324094,190.4961337185966,194.3303216112139,199.14432796268306,198.31983119033293,199.01073769399642,198.59187300819656,198.73273522743074,196.64465846459038,190.22363907075297,193.1169646943602,197.76845684285533,196.5121487942258,196.39636838109973,199.7895471405552,202.56891762219314,205.25873098044588,198.4877978064121,202.5789528819117,203.47119488671856,199.37978161849534,202.27555019760354,201.3443034330044,200.32620834846594,203.27112970926103,205.71823268845455,203.81322456938824,202.8105909412674,204.84883890343735,201.20444387650056,204.79789465528333,204.83259204614112,206.50588059416089,208.01103524153254,206.15992923217692,203.99333988891095,201.81389974244627,204.9706108686906,202.5949750375128,197.42016509869492,203.92598723299997,200.7588496627159,215.14062737294398,207.7009215111574,213.1025942733005,204.808532434625,212.0140806278121,208.97357833270138,210.49667371117962,205.22044739895546,209.50129322353155,208.94540352660945,209.2248339623355,212.42302722059043,215.4847132058277,214.7665840597276,208.27246860520836,206.243005433564,202.1838052826145,201.09665571040398,198.33496651625398,200.15401313935632,202.74604189502654,201.44674381157174,200.20342402721406,197.49481531818677,193.85783526337906,205.6527600811229,207.3553382076854,207.14519375054476,210.09541584352243,214.08255123815908,211.4430180287296,205.60236751852827,199.22762549692808,197.80821350083548,199.28637197957002,202.48309943461663,203.7093262785778,215.9048015853147,232.6180903880631,230.65179517629252,233.52453997114347,231.05737201263761,254.22595003099536,238.23628497020042,238.93849601890795,233.96588344823758,235.93179279193347
7,1991-12-02 16:24:50+00:00,174.8997957859155,178.25811556240643,181.57639947502074,188.36030905361199,183.44152133666555,186.7661339021888,189.39869626469928,188.6045764471465,181.3127835820538,186.01646667699848,189.03141623157165,191.4316937570553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1992-10-24 16:28:00+00:00,166.93832623951573,171.1950346496736,169.25107739057714,180.15283322741297,176.41293961440425,184.74326646963138,177.54033527047176,172.51014252335895,176.71769297418473,183.99068975528627,181.8316280504495,186.16414248379198,179.3772479452356,190.94533083023876,191.10181398814882,191.26934197487054,204.39095053793488,201.23571816507453,205.80887503689837,202.4366161311887,200.07570935123206,204.09398115969773,207.3501628407476,205.78841369158155,206.57766791642337,207.49212061084083,203.24812461008057,200.76803076659843,197.28818394083703,201.76191974549954,201.9932607806649,206.01233405694973,200.53668211770326,209.7453772219155,205.22539717124545,209.35844160334105,204.42163771145593,207.58423499252464,202.87972711590984,200.0650639827122,204.84530965549757,206.70448776480958,205.2790157264472,205.36914321829198,207.64343178844743,202.29415743273833,205.28547312126463,202.03855138902952,196.1627524975927,197.41032264067465,205.20558743403788,199.82994236753433,196.2400341508352,189.73526341909852,193.60469569856147,190.4575792583109,196.52932151467772,189.25543680180914,184.25678489668977,187.58260454114068,193.4274624233644,186.59410702087808,177.17472750322202,175.59210826668826,181.34398992851752,184.97411019092524,189.69197317203927,193.4530154942495,191.2556748618451,190.88184293870947,188.79447628715113,187.74200504014468,189.44486562360626,186.29973522188735,189.26483077657554,193.72931731729258,197.14311339087413,196.4647096165846,195.86636234245398,192.70552836968352,194.28474683797523,194.22743295112386,194.37678182535998,190.6717701296932,191.42855386580217,190.3004211847568,194.0931927969715,187.66732080119124,185.3386448731606,182.924155083451,189.51816285261418,194.93038031865177,189.94111729165894,187.8882262151765,183.46582363822964,185.98124194512147,188.4763080123974,189.90257974799835,189.10021804304725,191.4692873040694,182.23898649958906,180.5319714363538,180.78631252455872,181.35085892126625,180.84620864387827,183.91918974651392,186.06458333232152,187.7466011699508,185.67496928864716,186.6663833186496,186.1626603912413,184.84598848361094,178.30303694198543,185.5997469857554,185.92705617871027,185.48235008781515,183.19679532274432,184.90559616394958,185.78423222410765,188.8424507841747,189.42216825167193,192.48620933613486,194.46407580393677,195.14600595258779,193.44215108075974,195.87080041807977,196.12770874861036,196.95428581309034,199.63849873185623,197.20492502110147,197.80329853035707,195.57542069203473,191.6356655293489,196.56603096856406,192.30264880607137,192.78575150921796,189.41499579321064,187.75230659717812,189.55986592996754,194.43853580104056,192.68903301154162,190.7399179232399,185.2378126332367,184.3360912695978,186.2751378688416,187.9943016725903,190.1588264733386,197.25017404825877,193.08607474658183,191.39591910922826,190.0232147742452,190.959006520911,191.3708498678892,187.71322208560488,187.64570720765394,184.7325038891109,191.10421578657377,191.97691241530052,188.68630240252426,193.64846697314928,198.78213398777834,203.6984390763856,202.96956886456903,206.48303520370814,207.4429264826428,213.03646596784668,211.57982292025838,214.6618037163411,208.09238920485305,211.6683689530331,212.537005879635,211.94161776164688,219.04628199335426,224.28146730779414,230.37385810004363,235.9307030422298,236.48206675136217,238.82567712824962,257.32988950791594,260.8630791116233,249.43566789948076,204.63310126760746,
9,1993-01-12 16:28:11+00:00,182.51511634931148,183.61465700326724,187.85645350852866,187.31287748186494,193.65244478707731,191.8565053428617,189.1047941908465,193.68886404524923,194.62814849676423,192.86402132718462,199.64625522646622,203.59706696005776,201.53489542223215,197.17570457454306,206.14382323247835,214.40913130679758,218.1443552792294,218.9084558238284,222.97605580536683,212.00799223260864,216.05515267040903,212.654741125376,222.41777125340488,221.1117831997065,222.62729889013045,217.28417542315745,218.87349325012931,220.4078313131275,222.18445652180276,220.55259026963444,220.6028292570447,224.71347940659925,226.71144435123122,224.83929883022822,220.34806100589788,216.53603555427637,218.12758937946376,212.7451242246941,213.192615791409,226.3309256951622,232.4049918595919,225.50622978727404,223.55248104238183,222.24745456496632,216.79754471885127,218.4873300742601,224.53914946194186,221.06791708029317,215.8322983447315,212.47572563949387,216.3434593449349,214.20143476862017,213.16482329664356,209.8325709150855,206.60340149369725,210.6950322271515,210.15025271796745,208.23595481404595,206.07216577257628,203.4114318648329,207.50561892352724,201.7729790007924,202.64661981976573,204.7960363399646,205.7979229494662,205.6876533761067,207.38376921714016,208.809028422496,208.4146047977664,213.40428982701195,209.2772759168071,208.21277415693535,212.75298594932275,212.1018992266284,211.57217659677488,202.59255903879153,206.5929184748941,208.65822454770873,203.8725556945736,207.34680144472853,210.61044626392655,214.95620301414647,208.82868985462142,207.02965398339015,209.63733157792765,207.83923190111017,208.5871847783755,203.44900102199924,203.00178249387523,208.47998751241676,206.34023992393494,215.69721740450737,209.31001841414667,206.85993411645927,212.74821924305047,218.12527318882294,208.71422083216115,203.03996855824732,204.26116816684274,211.19557162960615,205.91581042014013,202.43220540250465,200.19494045557875,202.02107639322122,203.7303681602185,205.51027005584046,204.5927814978066,200.83956564330393,197.7549963826247,199.9571829953512,197.3101999079429,200.24670660188755,198.14705196076048,201.53866046088555,198.78682988480892,194.27966325601537,196.92467842503478,200.70998268315307,203.91541962178533,207.88252676240936,214.40256689049272,213.59337911847072,210.27253329946836,216.76025552644364,209.58104020264483,209.53181520132907,210.85780998586588,211.92634248865363,214.90560862007138,211.7430116189012,213.22802431993975,215.49718303027527,211.09737009108497,205.84735572896582,208.0866013103054,210.3383267799206,210.83928373231194,210.5052608497304,206.79537416650825,202.81744648958622,209.2778225718431,202.36079290352336,206.0363315805517,209.66479511943768,211.2817268705238,209.54903988568242,211.52531247408598,205.5211114292799,200.9687625343679,205.02459826975246,211.0082933013398,215.7866604663484,212.9699584766891,218.22744473604862,215.20531746175928,218.14737064777034,219.2404738202859,223.0810587594763,222.55656240265355,219.259065471996,220.05821823998352,219.0838672427931,218.30415078481636,223.82586685131255,232.24054024850818,233.68806539749534,236.9727993156463,236.19266911652025,234.13750530112057,237.27552692835587,239.00031148741687,240.8227210416284,246.52995594496602,244.91954569171517,249.30332178601628,255.33296341756466,252.0713579578515,249.65619876425598,247.40343360116856,248.71449451030594,243.72046884424833,238.19034580732958,241.5982817519833
