,dates,mex0364-0000,mex0364-0001,mex0364-0002,mex0364-0003,mex0364-0004,mex0364-0005,mex0364-0006,mex0364-0007,mex0364-0008,mex0364-0009,mex0364-0010,mex0364-0011,mex0364-0012,mex0364-0013,mex0364-0014,mex0364-0015,mex0364-0016,mex0364-0017,mex0364-0018,mex0364-0019,mex0364-0020,mex0364-0021,mex0364-0022,mex0364-0023,mex0364-0024,mex0364-0025,mex0364-0026,mex0364-0027,mex0364-0028,mex0364-0029,mex0364-0030,mex0364-0031,mex0364-0032,mex0364-0033,mex0364-0034,mex0364-0035,mex0364-0036,mex0364-0037,mex0364-0038,mex0364-0039,mex0364-0040,mex0364-0041,mex0364-0042,mex0364-0043,mex0364-0044,mex0364-0045,mex0364-0046,mex0364-0047,mex0364-0048,mex0364-0049,mex0364-0050,mex0364-0051,mex0364-0052,mex0364-0053,mex0364-0054
0,1986-03-19 16:49:55+00:00,121.82391199001967,123.3491276340479,126.99869279461058,132.1401517561899,141.2554412244055,144.41675240327427,148.91471042992035,155.73124282217069,152.6936702436162,149.46163714203632,147.503312122704,143.44004965154883,148.75539589597267,152.24576788696166,153.89992367872443,160.26350972224728,161.97305514821718,164.98227698247499,167.20450845450537,174.88517663041208,178.2176047194491,177.4848502125274,183.1163763428478,187.1411501387516,183.8039493122089,189.47605281395397,186.74763063831327,190.30553608016072,188.68065759346067,182.90333115016605,178.09855476493266,168.64087626739538,156.6193853335016,149.12948296392187,144.34215718747646,138.7653598874458,150.01870595304877,167.045218831119,185.17941086623486,199.27026070291052,217.56172470868523,258.9207492497641,338.9336948942053,377.05526090017077,,,,,,,,,,,
1,1986-04-20 16:49:14+00:00,116.51426535858167,126.09070770898288,126.76665906282912,131.96637586051187,133.40158771882952,137.4930389529252,141.97019046829732,147.6789953461491,151.39849453416952,145.24061923264293,139.96358223919648,139.81732219730543,141.09543757353808,146.34972327073413,150.8876688221998,155.05427450330683,168.06403875225504,167.23027670085594,170.1569781827212,170.1572097091808,168.58300364663165,173.2604238393023,171.3660402171716,179.07871971121395,178.36777178201504,181.82116008516974,181.21371983698765,184.69122403016536,183.72705201180537,176.16745083088512,170.39298216415798,160.84562003298763,150.23341819329977,144.79684558341663,145.1573507671841,141.3606114641903,154.4631018183869,164.42484246684376,184.3030650562068,198.66575354255852,220.79597293918388,257.41283823362056,318.57188486445636,390.75295547881115,,,,,,,,,,,
2,1987-09-14 16:50:46+00:00,92.47181369166329,,,,,,,,,,,,,,,,,,,,,,140.59468930046268,,,136.95958621779926,133.21271309097725,136.26271953600283,146.19566653186925,136.59844711425447,139.53074348787354,134.3519545162013,125.65588806397047,121.34649337844442,118.27767846479705,114.58029151154399,,,161.83058944475073,,,228.04983949394455,286.9510973373633,348.33752296378225,,,370.86890444227396,,,,,,,,
3,1990-02-10 16:45:34+00:00,,,,,,169.40938970720887,168.8158867607818,174.72478976737804,177.22909680429925,171.64507343850485,169.10174790404318,170.19469441722282,169.99283185156543,175.69924471868575,178.91536040248474,177.89937775037595,179.92832183501608,180.66201908545258,184.12152372894226,184.71526565249022,186.29647661002343,183.84820686946168,182.49116865677408,188.7670639879389,190.0476525386629,179.83861792891702,178.44948644604642,177.6525263370537,182.4553952752113,173.00439960925297,169.15764267789223,163.02234098147974,159.0082606089036,149.39379452323828,152.53840871140935,161.40910084196366,162.97052647590806,156.0857867427708,172.8566160377441,180.17860165937853,,226.9483424253922,264.0891797700318,307.39246246214043,345.832613036517,,372.79944971817787,,,,,,,,
4,1990-04-15 16:44:09+00:00,146.40262034858654,152.08376195823382,152.10168750554047,155.0563705624136,156.342271982742,160.16382608571038,168.93329319496172,177.10266867782303,180.92042031786036,176.0942354809753,169.92575749691878,168.7471883285893,170.40363970707625,172.74946697581618,174.73038111098919,183.2006828368792,185.37629881581904,186.23762364036224,185.37016928425447,182.60137487846202,182.0346546099341,181.671286919459,185.95236895690724,194.27956119292298,190.2303930893112,190.75989181375644,184.392585546059,185.36030345590993,183.41012255222358,173.49383538556853,178.0216717672509,169.40784225667485,166.61502734907873,163.68072214979884,159.31824177872056,164.15841359708745,170.91653919301893,170.954734345944,177.22483266440486,194.4301972283628,198.1400077418744,227.1660993618223,260.9802900414887,296.0493410236105,326.9916664171415,346.9431283037727,368.89886316683214,391.2552103226915,,,,,,,
5,1990-05-01 16:44:01+00:00,138.72399417669064,143.51765372314102,147.81078810244637,149.05007898449284,146.95796167069355,155.93086130996076,159.7447461754806,159.4108366743238,165.30585786655573,164.4245045028272,166.24724767925386,161.24091745725224,164.40922741767884,166.17940274783777,173.12487878820448,174.53847801599937,177.4761124412308,182.97909026502793,182.48099499715198,181.85051005498067,180.3000489031995,181.09801057371865,181.18607374724726,180.04970958505004,180.11903038619883,181.81133385928143,178.42200722590297,175.11110173505514,172.05357024517596,166.19786734920876,164.15789883539185,164.17994293767262,157.32905756699833,149.8884236980627,144.70715228357375,153.58341930119886,159.9065754978099,164.3899443252632,165.76661144115556,183.6816754291724,187.79180279233256,215.9451433200887,242.57281554455,272.64440800471675,303.17008007576135,337.6756541161586,352.73220408476544,,,,,,,,
6,1992-06-07 16:47:24+00:00,144.50288353346116,143.85022076501352,146.3534335648108,146.52762140782463,151.80764145238058,156.61456704567627,164.49823918748726,170.33517546745765,172.10024204711584,169.3032327444533,160.86131856798616,162.10673809311666,170.23344334090888,172.82034462488636,173.13173785926912,178.61551109251596,176.62675655530333,176.220152683895,176.4518124899245,175.81690319693044,181.85212726273252,180.26083547691374,184.3302042413987,184.5083624512854,181.65945083305934,180.0699135695035,175.60825482847818,177.11473429356377,176.44913629941598,174.02738603888963,169.3651827955714,165.39244847463212,158.77908537174144,154.7335607136654,151.12228037343226,149.81485768510046,155.54919689978883,157.1214901707397,157.32666994471865,170.4589432614247,178.24425257958407,197.51735901053374,232.99152258019646,263.90893712535615,294.04875760290804,317.6033592024511,352.0567518215643,389.11339394764013,,,,,,,
7,1993-01-17 16:45:36+00:00,158.52986633803778,162.89650523291124,165.91364430023782,171.9133657001996,175.86635783132755,180.13716578066112,183.4119807095563,190.2677226104022,192.17678412427608,190.13516447608788,186.18305268319173,184.82897035059034,187.56144851981045,186.767613004973,193.55247116776576,194.93374439691317,196.04155886544376,194.70206449223164,198.10143802592074,192.42026012238492,191.91206807049392,192.2758370005069,189.71844966109873,190.88164848028157,186.22705767597932,186.51151159883494,188.17243090002955,194.69080966592668,202.05157986053212,199.5228310571831,193.58778273138304,190.55318294485863,181.05825587610732,173.96982903179727,173.3667509538676,167.11322265557877,158.74511385683724,151.56681770830886,163.55262205053162,176.04623883898535,176.85803746312462,193.37696261509637,231.58661337455052,262.71960069332243,295.6295043565433,309.86160270163015,352.02212763958124,386.1105764055085,,,,385.8047081846012,365.06624439328357,369.4457064774732,328.55518965647775
8,1993-02-02 16:45:46+00:00,161.85975163541133,165.449202706755,172.87602693702752,174.37559684126882,176.8307907174891,179.4765940732177,187.65998213425445,194.7522019386773,194.91983976550907,191.62951573988414,187.89957572423174,184.4905343911334,187.91226343831164,188.4998594752915,192.61200988601567,198.02832449197447,195.70823980931937,198.56294178111744,198.2635012795554,194.3520512480204,192.8507195845092,194.31790700194625,196.41557218201703,191.39811527863526,190.74688084628775,191.81490214453203,194.346096847009,196.61780134689099,208.0996984389579,201.97913769479493,199.38730888084584,189.92513442699286,181.97050052615697,174.9759722070973,172.73737130019236,164.5986738657267,164.69160681946855,160.32381685892213,166.15535972590348,177.7884564627514,187.97000786660314,208.27070422635973,232.93366241650787,264.8013790241018,298.44125205875054,314.55663127888204,355.58996382587765,392.39331719104666,,,,,,,
9,1993-02-18 16:45:53+00:00,155.0765649460024,162.0620452547538,165.6545665405872,165.24405499980642,170.2287619821899,174.16054990306196,178.68963272144026,186.29612395632552,189.69764367108988,188.0537282209285,182.94514421778445,180.25520201484338,184.4222144351197,180.35497675186258,185.50600146267925,189.97153358934088,197.42883437346518,197.3708758136779,196.37874955735504,192.20866413341707,187.89482580077643,191.98343925761174,185.68807370727149,187.51777237900436,185.8824274677014,186.77616801087777,187.5950843916918,188.28420486861182,195.93495048817252,193.74922032252326,190.70268938728233,182.3652655706547,172.70651641031017,168.52798978887876,169.23363970318226,166.0567518396814,166.88484917655202,156.78900232964497,166.66405154505932,176.5790864051448,188.1541621614362,209.75148833748605,244.72580661961322,273.601997554333,302.31823229743134,,348.6845471868225,,395.46117701629856,398.40127247495565,391.7900565794461,375.1518391941656,364.4311135561145,370.8564312613744,325.22478865491064
