,dates,nzd0024-0000,nzd0024-0001,nzd0024-0002,nzd0024-0003,nzd0024-0004,nzd0024-0005,nzd0024-0006,nzd0024-0007,nzd0024-0008,nzd0024-0009,nzd0024-0010
0,1999-07-25 22:04:15+00:00,182.770236022003,182.12051713874314,192.1280913953213,197.66323302070634,192.559453101059,192.52977161147334,181.33909100044988,184.3474884486282,187.90739494810614,186.57797813142918,189.81771848395317
1,1999-08-17 22:10:26+00:00,180.04416804167874,181.51717467308555,184.47176492033446,192.61013955219852,188.99254131283408,188.17295327159604,182.4525896078149,180.9432406529167,185.0897592578579,188.38914066745428,192.83784593934357
2,1999-08-26 22:04:21+00:00,195.57003417681733,197.08508826468648,201.05909087185663,211.62692120416,202.74338016549933,201.34873783881733,192.02872326592833,197.56883134017406,198.50055069401037,201.47764708881115,207.5194785740637
3,1999-09-27 22:04:25+00:00,195.30378794115822,201.67656775424942,208.58748975079206,203.92271358305698,206.32053715739045,202.16593010940827,194.1184971709033,195.72484063498192,199.28011428622332,198.62354070771477,201.80888360169334
4,1999-10-13 22:04:24+00:00,186.65970040880273,188.09534196438494,184.56631856765785,195.23433253401706,199.12622454198097,193.8615389456963,184.58979874415687,188.5267568660138,194.8984680017747,194.4313274933558,197.6975896473036
5,1999-11-14 22:04:18+00:00,178.11766131776517,175.78931299975525,188.08285055049524,192.02362240188435,196.75678978016867,194.1796561415805,185.1021024374798,188.19168022854953,193.9038164916139,193.943741321347,197.73235624645423
6,1999-12-07 22:10:30+00:00,174.05344879835786,170.57659416652896,179.73819484098024,187.38419802760535,187.01656075898086,186.13580824942053,176.73992793308935,180.50321732732553,184.78986274914712,188.94048887373427,195.5839334312142
7,2000-02-09 22:10:19+00:00,186.52539053901046,191.66029142298794,197.08679134899293,206.39939481733202,202.3944881146849,196.46750505288026,188.8097007865486,189.36546614168668,197.20715504644195,201.0857812567777,210.78492624870256
8,2000-04-29 22:09:53+00:00,180.49199612328715,187.18636163609406,197.01730985443413,199.6710809926714,204.2446323754688,206.8778598832402,206.92583850214174,210.54497093477073,214.8743638293918,218.50659735594783,217.28853431935923
9,2000-05-15 22:09:42+00:00,163.28804724771186,160.7659006315827,174.94157176395325,186.89111189302116,188.39968531493025,185.401803528432,180.09365999104074,182.62911085127115,187.2430924250074,193.58832893846932,207.3253684879396
10,2000-08-03 22:08:44+00:00,156.36826450256427,171.1551349608571,185.90566981355056,190.81717668795122,190.2742305733465,188.9911431289416,173.44676020308256,183.44106001301694,190.82092722678559,190.4509212756068,202.1979173140542
