,dates,nzd0360-0000,nzd0360-0001,nzd0360-0002,nzd0360-0003,nzd0360-0004,nzd0360-0005,nzd0360-0006,nzd0360-0007,nzd0360-0008,nzd0360-0009,nzd0360-0010,nzd0360-0011,nzd0360-0012,nzd0360-0013,nzd0360-0014,nzd0360-0015,nzd0360-0016,nzd0360-0017,nzd0360-0018,nzd0360-0019,nzd0360-0020,nzd0360-0021,nzd0360-0022,nzd0360-0023,nzd0360-0024,nzd0360-0025,nzd0360-0026,nzd0360-0027,nzd0360-0028,nzd0360-0029,nzd0360-0030,nzd0360-0031,nzd0360-0032,nzd0360-0033,nzd0360-0034,nzd0360-0035,nzd0360-0036,nzd0360-0037,nzd0360-0038,nzd0360-0039,nzd0360-0040,nzd0360-0041,nzd0360-0042,nzd0360-0043,nzd0360-0044,nzd0360-0045,nzd0360-0046,nzd0360-0047,nzd0360-0048,nzd0360-0049,nzd0360-0050,nzd0360-0051,nzd0360-0052,nzd0360-0053,nzd0360-0054,nzd0360-0055,nzd0360-0056,nzd0360-0057,nzd0360-0058,nzd0360-0059,nzd0360-0060,nzd0360-0061,nzd0360-0062,nzd0360-0063,nzd0360-0064,nzd0360-0065,nzd0360-0066,nzd0360-0067,nzd0360-0068,nzd0360-0069,nzd0360-0070,nzd0360-0071,nzd0360-0072,nzd0360-0073,nzd0360-0074
0,1999-08-03 22:00:08+00:00,135.25674880076204,143.94934976313965,142.8992613446544,,,,,,,,,,,,,,,,,,,193.7130148444063,,178.04170499540618,173.94645898572568,163.6944430969969,155.15893404576497,159.88183143540493,155.04604807819499,149.74940115589567,153.74516596611065,155.44498298522143,158.27198785723297,166.77088967241355,174.1200321006625,158.24808087533665,153.68637063107906,158.7456284087191,171.03236807286598,168.57039205715603,171.53683957742163,172.43157519014954,165.67760136175403,166.10188360817216,165.62173040231622,168.46849245860534,166.5476117989661,166.92847957907733,163.63216127735495,172.57285469357402,168.10260100980153,164.52264145622223,167.11871130525228,173.79830637824801,180.34933094621312,161.78134436244477,160.93140374872115,157.82428739151854,154.92744973539314,162.85202375428673,155.64990000036084,145.72187748766527,142.3960371188357,140.72560169322176,148.75745182185446,141.9523477684315,147.73947655091882,145.4285434896634,145.82712185191224,110.64156579880735,85.21227113013052,81.92455897054853,,,
1,1999-09-04 22:00:09+00:00,153.34177298563546,160.6749701778979,158.85711253335188,160.10119055209393,150.809955887829,145.87363818449975,144.99195927934315,147.45419143997063,166.18785346987187,160.0392979693206,150.51149142607997,151.0475389697517,150.62961889127922,154.13121741757627,150.1663907307521,146.68309325730468,146.51311725073847,153.08937220756016,161.1602802118486,170.1010876482538,170.26453119487198,173.90228697437675,175.63574079649325,173.30684836341757,172.71009950744104,165.8078305307313,162.7337656896698,163.05517512180566,158.234601302647,158.62299306130652,156.83746991692894,158.4993974905247,163.80358679454343,170.64217543097456,175.51769912889685,169.71701253874235,168.37048437339766,175.6363877112491,179.67664865208076,185.0914176507991,181.67350175844783,187.9915370090282,178.01312838429405,168.394138335303,169.63067425390537,175.00296904802045,172.09856411687784,173.5993235892573,171.2474046072897,179.1726653209156,167.21547285348313,174.450299545202,174.46650999416704,182.59869847400543,189.83507819971567,167.1057188046143,165.9473299144355,168.57821594044967,165.9019554920646,168.07445829990854,160.87851879374438,154.21219119515374,150.58496641709704,154.5367046772805,160.44000668463153,156.61971283065378,152.2410260237843,152.99307199485605,155.0682652642438,130.98758736682515,108.7342270536314,101.9471639593874,119.76437128708426,137.014936623313,136.88017110979504
2,1999-10-22 22:00:04+00:00,145.3497105098172,152.45197856262632,145.81330931988575,151.6179034134763,146.317529566363,144.15692778963404,139.57166469647962,144.95030927588675,156.30007209356506,149.64001392895042,140.21368330770002,143.0157856124734,141.7691585354655,144.76536104285506,143.26884097881347,144.29373840577023,142.3739166459397,149.11887689146636,155.65633761457426,162.4674487942369,159.4371190413129,160.85828740223397,170.10629092874092,168.25986441759457,164.1928674834326,159.67054178178378,157.28870524041898,158.2971354187091,147.70685185273948,149.32959539178054,148.82423764964705,150.29260813076544,153.78320602786007,159.78182051663063,170.32795129341565,162.0788005143388,158.03576494090322,162.29802690249252,168.21535547585842,170.40603927528133,169.18375260669052,177.55443732247033,170.8263937913458,166.97583030212664,170.52906372252446,177.91414443176657,178.5209176341755,173.55410350599672,171.85807131449866,175.0433606949959,168.8891525704936,171.30623088422874,170.44714718197386,175.1519964440707,173.22059846075106,158.27915845860812,157.81627205275367,155.82240871059153,154.61822267599374,167.71386057099494,166.37034212936393,158.0035336568496,149.07216767772434,152.0274617941168,152.00794029023564,145.94164734566817,140.66928558882276,144.6658903495293,135.33969932152496,85.67076656577927,82.53409482695415,91.87799238029997,122.03878507343784,121.89779173144298,110.0040345600346
3,1999-12-09 22:00:09+00:00,146.84202580724912,151.71279667003066,149.4809542346478,148.45996006341633,140.3887068549072,134.77423948120665,136.85346329967976,136.14113905700887,144.72496172578462,142.69525158486778,137.5190247068463,140.2540986118401,138.36577915712616,144.55467144556295,146.02696045509617,143.18292462161588,146.41521364110113,145.18814744517113,148.77957671212576,154.21820268711176,157.48553742198962,156.26504170018737,162.8249257212207,159.42052208495213,160.28556664550254,157.18633185281143,150.80427517336176,151.1606033628774,148.5365358548642,145.84394029078655,145.84602219865639,145.01869303027343,149.26983484147908,161.15215882333845,164.20760249044474,159.4016504141904,148.70337316634613,154.92686683712282,164.52480540398125,166.4785070853635,169.2742032401357,173.34454678754415,167.27855245238794,159.94307835153117,161.52395055993279,170.49877825514463,168.63138777435046,167.6536589329161,166.42693268061862,175.98682368630566,169.87142910484343,174.8979434585717,166.52118917762496,171.27755058979818,160.7992570128513,153.9850963202815,153.0194956667682,148.85021157077642,149.38053233309657,156.3426972568756,160.25079924453578,150.91190173406918,140.00991582267758,140.95918845974649,147.67262851717038,146.0136907360885,144.9732728472601,142.5562403955393,137.06612907059088,92.16502856968907,76.25251036327143,74.53892325374608,65.21525031247891,,50.8830354672271
4,2000-01-26 22:00:02+00:00,141.01855983820872,152.13035834547696,149.3229109441746,151.38755224683993,145.17887485932255,141.15866870841097,138.7995550839388,144.16481094842453,152.19827508273295,145.59479046669608,138.53443962847842,141.1859444809758,135.6123066764169,142.3068033869483,141.60472365709415,138.4569807557732,141.18182208696703,147.21349775692784,156.43266730009452,160.56603176561595,164.9933339427613,167.10322701155243,172.58470337880266,165.32985382166666,163.54957758156854,163.392357755163,158.28785482522366,159.05635552194101,152.10999337598724,153.19564313563973,149.4766486537467,151.2809257490633,155.56322915387472,170.8003640064477,184.83598333330315,,,,,,,176.83553812315506,176.44171486554814,172.41325187210703,,,,,,,,,,,165.7070669460577,155.89132115543626,161.4720269468231,159.17453070775767,161.49155364374153,169.45448769424172,166.58079425279536,156.01463464540112,150.1667651754858,149.27781200007956,156.94647560239486,147.20040232059216,141.7286222232014,142.167300008491,133.61765216586798,103.5226976556205,81.9202058943231,71.81628143130172,72.67430894276222,,71.65121341185231
5,2000-02-11 21:59:57+00:00,139.98787979125728,151.33293459793202,148.8254525189531,149.158007326491,144.79962595599406,139.80645730944576,137.43803395538032,140.8296346924624,145.18387713895444,147.13614806506135,137.78261887216405,137.86395134300727,139.20946667439824,138.92426381261637,144.25670996818394,136.96376300041484,141.3662254189221,144.84409660239925,147.59140286173798,159.959774847914,154.77653035082653,162.3239013580505,168.16708472475852,164.46585635425595,157.1556154456565,156.43196960398416,150.45519885713557,148.5099576861304,149.0966363531336,145.8663729949112,141.986813762097,148.9809096216977,151.25518456009667,163.3328320825282,164.52748123112247,159.42671382282995,155.64144535391756,156.3524901803035,163.09705738540487,163.9128977440892,162.33262310633316,169.7627692884574,163.73024739110673,158.2650015656816,163.6430460694942,171.88889309556478,171.47972043808332,176.01709691102948,176.48662374823235,179.00586385942995,176.70522921562286,168.90007075827728,167.21893169514914,170.52593637274987,164.7588268668759,151.54107028955832,151.81214464841082,154.94149898776212,154.76199019921683,164.24774895766555,161.52237911656113,155.99503773710487,143.89440971058718,144.5637403704933,149.0032253629749,145.47774710974187,136.87951119029498,135.69013713801743,136.24519443804382,101.64679422268229,82.15327536804571,80.16557925982198,73.20524916533607,,72.70886792215771
6,2000-02-27 21:59:52+00:00,150.50471947561567,153.95914755182267,152.15536304066592,152.99152504817718,147.532601147751,145.25777789483553,145.9943149398134,141.36265054229182,148.03222716168432,145.42299331763687,136.6164557382523,140.68990203385925,139.2642775152842,143.73882370265648,148.58351316749741,142.7039481602062,146.87750073765955,149.4911268944362,158.07539066462616,165.54547908321143,158.7918930102763,163.2257639830098,168.04055293811842,164.76003666703173,159.4959622240093,160.96121904414667,152.86171608780253,159.40311586159785,153.73815058876121,153.3269369636972,153.39725632277762,152.91252498193234,159.77044173073105,167.413424496713,172.86164817781363,164.61564735353235,159.25475321900643,164.07567353990584,168.10861673329083,168.1975769850829,171.04587578979792,175.16674045101007,171.36841313515083,170.45475970355815,172.63563479001613,183.2118793136212,184.78909555493982,183.93560142059383,181.14126843375803,186.61503643345569,176.9815112946145,176.0147346467347,167.60784087469384,170.44218962569528,169.77514380611618,154.89066955788903,157.3394831559609,158.4861849946689,159.43613085789443,171.8394765724165,168.66817522202683,159.44306506604536,151.26211490396977,150.01064430461042,153.99659943982567,148.8388946180754,146.46285207920843,142.76410537552397,143.30108165665524,104.24736439230217,85.64815467528761,78.87077547310298,69.80120258882506,130.38276698017881,119.31266849638507
7,2000-03-30 21:59:45+00:00,147.0310335235875,151.669918394845,148.19484594665454,151.68940137701858,145.5633117671538,145.93228415164197,144.13472281729838,141.00333784982678,152.81262025682264,149.43183973694238,138.1886554838901,141.68878893697513,138.9707764901084,143.16190994207201,144.15246517966028,142.73090088225388,142.57879311148628,147.0853032958065,156.87424615112508,161.1621249465585,165.25673587326816,167.1246363087369,170.80614585592107,165.96725028228855,169.91719122001598,163.18497099679226,162.5373223164435,162.09065453480372,155.88098690793808,156.23875102453474,153.9087599121254,154.85915295025583,162.22813188421443,166.44012890755033,174.2148045093091,166.22255607007017,163.9345696316437,163.81140143659547,171.23691440851528,174.747529758984,180.1385743927659,185.82122448844035,179.0180799339755,172.4547197506568,173.22161035055342,184.48973013518852,183.80050700538476,183.35538128787996,181.07753023138687,187.2881161958386,172.56960476837253,170.8342179623981,165.4051483365254,173.91622444495414,167.50638806959302,159.901140382064,160.52776012236762,162.18294488363333,165.65404170456597,173.06234210425262,163.54409899350273,156.4052269533866,148.48070324235366,146.00425591115774,152.2595515562253,148.69344767006763,145.0229403264678,142.65880655763308,129.72612402329398,100.94795282233801,93.62882691597945,80.52001052794772,67.54092097811214,129.3991581028231,122.39979515479006
8,2000-04-15 21:59:31+00:00,144.79052683486844,149.73519717709877,146.3714959017688,148.7401529130343,146.9888560933309,141.10085102957544,141.39811297629794,137.76938120117146,150.71942188007986,141.88838386202022,135.45770610326267,137.87116384297983,139.94013102946374,141.99868438780527,143.44998300517685,144.8447900687051,141.30675830184202,147.37764625552617,152.9628727664157,160.26370387450046,160.36803493614278,164.89199364879383,166.13178654860667,166.88885061630393,163.20300156403246,159.59028385615156,150.7367045071508,155.61179805453233,149.08107593874178,148.77032058421946,149.3408864275291,150.80221876100248,151.53193175417263,162.4738311008356,169.69162873440865,161.51950759716811,156.04381699042884,159.54426131044488,164.90698806114577,168.42222474352744,169.49012628901932,174.98633870340126,167.2484720398689,166.54832994465417,168.49757329743758,180.2025220635896,177.95577890729396,177.33898129979906,175.4925831608467,178.49622989955625,166.69840208929827,160.5495067386743,163.03988171132542,171.90967108006691,163.05481652181464,153.51380990531746,154.8791157131546,152.54405248656508,151.93163894501043,158.8347932886037,158.2374146254131,152.29044080021305,141.27635708743242,142.9935981202505,147.2225782109362,141.8256469150897,142.71599537275836,143.81043351919294,,102.728267060271,107.31667714316293,71.51308682130202,,121.37652233729469,112.24419822007998
9,2000-05-01 21:59:30+00:00,146.26558549918732,149.56516304422888,149.205650305624,148.90007825466438,142.6488498384685,141.2602107076178,147.66357316899743,141.06877875755737,150.42290763282912,143.45190703178935,139.26741760062862,137.17909459063682,140.02354817285726,135.9810621737922,142.55152677424127,140.47244661623606,142.81798086876444,146.12338071113126,153.04050111871015,157.68464000676343,159.8497767957971,166.38482648822284,168.06424570999295,168.99639116598186,166.3349825461113,159.52817484020264,157.99676222999537,157.72355605914328,149.9480414979491,148.51949527811328,145.76574161016606,146.42479665944052,154.378199529263,159.9845567349773,166.15727508007092,160.21659161447343,153.7530446660371,160.9672739447199,165.94267210033058,168.94311012091805,168.43081074481665,175.19490256496232,173.0592186620519,169.07815032578532,170.05828481910353,177.83896802243626,178.72607200283818,179.15161502990864,176.35987852511366,178.09523370971044,169.1652228109641,167.42996799432098,163.7780350196844,167.36881145655244,166.57485841471566,154.50183647647967,155.47242780786533,153.46089252357496,154.30228597709836,164.02306431785163,160.03122477236337,153.00999015165985,143.9311143676421,144.71431616162297,149.51016473069853,144.52495345776737,141.05931754478095,144.50649429880386,117.9082656268552,95.46219494503208,64.10951537267644,68.83454927509807,,124.26313980524112,50.98694750828267
10,2000-05-17 21:59:19+00:00,147.40850303903213,151.91720961309275,150.9201203180336,150.37182168046675,141.29581811175427,139.40466052055152,140.5101433266757,136.07412376587118,144.3435521210823,141.09936129342404,130.58893916081692,139.28426612112997,141.3738406715133,141.4887540244294,140.7203790637414,144.89777230180667,136.52479929218578,143.44885322659806,153.4265233042252,161.1732864068495,157.68997642150995,163.22207045750017,168.0603997934329,167.1578401006325,168.47608605208458,161.4050905858219,157.9256257210176,158.9513535868426,153.38115527746098,150.8260968820136,148.46202979909535,145.83549797516827,154.2481208192745,164.71363984788505,169.56257136176924,164.33065813539685,158.54587180524163,165.25834735962923,173.61023511992636,175.32727607057322,176.09847936441327,183.3581143297515,176.91563969720906,173.93838700686067,175.91117774958448,179.8972674040239,178.5530919020497,179.29661852968596,173.2102618217261,181.3615965063382,168.92481756439898,164.02939089165355,162.80908981410275,170.64922847142026,157.4979488696494,149.36806977157536,158.55323542236212,154.19544885663197,157.71699643082917,165.79102922999002,166.9920607602178,155.94204284393672,141.67819598713632,141.68029475504483,151.24005699087877,145.91814813087456,142.13732955696332,140.4035903076895,122.14917980821875,90.22927120724579,67.7502492296284,66.21892596407008,57.044803105998184,,54.46874060112443
11,2000-06-18 21:59:03+00:00,149.63742474176843,154.7593450097744,151.45239767350498,148.58136025050132,141.87733003112285,142.20833307244362,143.40995498037253,135.96845092580023,146.7795944877544,137.90411426661996,132.46533978543346,134.6698017782076,138.339272919949,134.75571039156588,,143.95056355400516,147.58101839480895,149.59353561269006,157.38978909283637,166.0344014754954,167.20248920937922,170.34402976173516,172.69156671465967,168.95718981114604,167.3688910364301,162.15963408630031,157.74090636666335,157.32689800442301,154.44774742219755,153.5686083541933,148.3001910308306,148.6285861958882,155.85507808765635,164.34792580946862,167.54580323325726,159.06802142861844,153.45896661747884,159.98975586982476,167.33684070951543,167.74201669380102,167.86431772025585,174.90074882412398,168.96636041140056,163.3046125535729,168.86806352741502,174.1881995045549,172.0388495498528,170.05655327800633,167.04792148645873,174.74905741055645,160.9446061050112,159.68563699169985,159.1953140059891,169.55506683086764,156.78904156907026,149.25160380669269,150.10365084693834,151.60013988865094,154.55512373993977,158.18194441628327,156.16356140825806,146.1223471591866,133.72924300878057,136.7820712639827,146.06274688561263,145.2553832589384,145.01003579454158,137.55067910966488,125.32666253165485,94.57605960498492,74.218145689117,72.32582567007346,62.349210759529456,,57.402768904841864
12,2000-08-05 21:58:20+00:00,147.8052195030583,153.6462959379894,149.60543509779217,148.82119592468737,141.65510826381853,139.82743525099994,140.21253730521215,139.04117221915402,145.4483122173919,140.89846495904928,135.3349909704578,138.59524653104214,137.44226075396324,140.84469994580203,137.83032403833218,144.45438384698483,147.26504121296344,147.18473168082633,153.9222413294979,162.55669950859033,165.85767667282556,165.21538672177115,171.8500725195754,169.34060983149996,169.74247481914978,163.51843494783407,157.378476827867,153.45804260436807,150.13120845540251,150.0481433976327,145.6745605086726,149.0708722735436,152.00893583795838,163.48816853637766,167.22696255530605,158.54359711272403,155.62704763577733,158.44374679480032,169.05799867848322,171.49522213577657,173.47418374143714,179.97040926398654,173.59984573661782,167.62789732125677,172.53193944237654,176.02168048555194,170.92886776485284,170.56774559228128,167.51346497048334,169.12447273313637,160.1630612624299,161.7553400619909,163.2939325394941,168.30877207569313,165.71852024642385,151.89030988984643,153.62033063366337,154.05909672173206,150.13671257651075,159.16960065877325,155.71577902357933,146.676793529144,140.53669987969454,139.1496578215121,148.6022274846808,139.66063692543477,146.16334162541096,133.04667186869702,132.48622652375442,101.1097059258771,73.76596941339331,72.87362392575979,70.68690485174005,,60.429051342709386
