,dates,per0105-0000,per0105-0001,per0105-0002,per0105-0003,per0105-0004,per0105-0005,per0105-0006,per0105-0007,per0105-0008,per0105-0009,per0105-0010,per0105-0011,per0105-0012,per0105-0013,per0105-0014,per0105-0015,per0105-0016,per0105-0017,per0105-0018,per0105-0019,per0105-0020,per0105-0021,per0105-0022,per0105-0023,per0105-0024,per0105-0025,per0105-0026,per0105-0027,per0105-0028,per0105-0029,per0105-0030,per0105-0031,per0105-0032,per0105-0033,per0105-0034,per0105-0035,per0105-0036,per0105-0037,per0105-0038,per0105-0039,per0105-0040,per0105-0041,per0105-0042,per0105-0043,per0105-0044,per0105-0045,per0105-0046,per0105-0047
0,1984-05-06 14:44:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.8925235771033,212.86042392609124,212.03417045888605,220.63809442268843,179.92039853960574,,186.44936351470312,,,,,,,,,
1,1984-08-26 14:46:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1986-04-10 14:42:16+00:00,249.3395820234543,,,,,,253.99852112693912,243.45476889174356,232.8495288645546,221.41394939350693,215.90285669894143,206.85097603337238,205.18304659818847,197.5731435336302,185.84873731168852,191.0508877505645,196.92940077051767,191.23889469973955,190.59791447787472,186.70862587099253,172.75546720456913,185.60093932656878,197.92594234204415,193.37858815974607,196.21898458828593,194.15295094087725,204.13175947859105,213.6413749468125,210.78689580859614,204.95862528214303,203.33295285131078,205.77325937737714,196.86614764583686,193.98674753215693,187.3536458189511,188.05846535623817,191.44790058790622,194.92394834350904,201.0695649928544,191.63198413621848,192.67888499675792,199.60476378599367,200.2450298851105,188.28808922569556,188.70620069693487,204.76415105761458,203.48350800533305,202.2042016319414
3,1986-04-26 14:41:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-05-12 14:41:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1986-12-06 14:35:14+00:00,230.62921206582644,228.74761559607998,238.18318434102758,242.85081682264882,240.92079328689232,232.16806982194652,225.1175752148753,221.5821046020987,217.12443405639328,214.32093467046315,210.65658887525342,207.91822167086184,202.15496284950922,197.25028864643087,197.03055524439412,196.8551162331488,201.6886662124058,198.56778669107945,186.7329059954257,183.44965458850243,175.84332451645264,184.4525875755934,192.0682824548888,202.0946364721098,206.1760355409402,211.58501773547192,208.12628303170175,205.80553249308093,208.58395496424225,212.645869072055,205.15732143698213,206.53561970054017,201.12403567994062,192.23015152647787,191.38506709169616,186.90952465008343,184.5371794237663,188.58107649127572,195.50597527020324,195.51491220758527,200.53010075397813,199.97351328321216,190.95855344185475,179.33649092853,179.03141219536627,193.83927490341722,203.21572218013802,198.2153452841201
6,1986-12-22 14:35:44+00:00,213.9133263528291,,,209.38230336644773,,220.68063278394453,220.92064110292154,213.69481639768907,210.3025453469901,209.25295792525583,201.53746803315644,192.4416774925931,190.76212263675023,193.00956478355857,191.7118043498483,190.20868544136204,182.44888856129862,185.05162887321342,169.85045677983538,170.38103847191616,182.45988193623165,181.52877227789043,193.51868355883846,202.30321664360042,207.35797019987638,208.36628323998008,208.68872915699114,212.6742786048522,212.94301103502025,214.42563362339374,203.68844733951937,203.3633763699466,185.50702486752928,175.87895610428802,,,,184.7362043593806,191.355830465933,182.12935026747977,156.8856212802276,178.2051019905889,185.22313436893955,169.62204587438538,175.37415895719104,195.3797297160858,194.70085461220822,197.88139883648827
7,1987-02-08 14:37:16+00:00,234.10263777552873,250.86355729112557,265.56273115687134,,244.4069018483645,236.6137143281942,221.03992825395022,221.53247883177065,226.26582280567249,212.4333170813497,209.66457093784766,210.20697029403277,201.6893770760241,197.9897301840858,189.9664936262178,179.4455040365453,202.91708851009238,216.07985647280128,173.24588490766973,182.71994584663918,203.99051608041464,196.1673166101358,190.16844034840526,189.50266273657581,195.48657991231846,222.0389567030058,217.2090932228479,207.19283071163144,209.714333677862,210.28580575219874,205.67837882942692,209.8848506392149,193.82446456607596,190.89690326969986,184.53001022661556,195.42349182186513,184.32396092962387,180.335099203973,188.0469727116675,191.1731011933988,193.41068663583286,195.67509511314248,189.8834919775025,175.22601303560327,181.71911624098834,196.7499792359196,203.00864297167675,198.24699918980417
8,1987-04-13 14:39:36+00:00,218.48783840115746,191.96048637176696,,167.2793527766523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1987-04-29 14:40:06+00:00,221.194235761411,215.87279879906424,202.81911642936922,204.69666565268113,,,234.33125637947757,229.36543979624958,224.1205388174978,219.4383440392951,214.31419603410853,215.71944643581216,196.6892193855215,189.89727034858612,211.75712505871365,202.4388135298873,185.65999642884555,187.10451315258814,190.80374419414895,187.39055421548778,170.09941017562198,173.15113657170943,184.36594716173073,188.32076855763995,187.15487438582613,189.68897840722641,184.55179950694327,189.8928465766557,202.8727360341997,198.63724923872255,195.32281943684887,190.32941100228072,178.1349998562764,187.5180191466253,177.50048344517256,178.400029224857,182.12066732843033,184.32580160513822,189.4675075994929,196.79959830497182,198.6855492741237,199.16702379981535,192.49679893484466,181.29944209532704,182.60279226333586,190.25557914413736,200.89248195916713,200.01924228250607
10,1987-05-15 14:40:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1987-06-16 14:41:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1987-08-19 14:42:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1987-09-20 14:43:42+00:00,235.27782989055055,219.41408604685813,229.4202497683949,228.79622324694026,232.9789974752461,234.3105071757917,232.06828306528863,230.26216793499557,228.23243035447717,224.26703240126585,218.8989519137143,213.92250125296493,209.82392573970463,214.0790675910938,200.8763778027385,191.38925237743211,196.60763379462063,198.87081699090788,179.87288194379528,174.20981479947554,159.21609379008825,181.6756830878847,193.74511824908976,199.27811148493913,203.25183202056468,207.1151135185102,208.8856297984466,199.5009825654583,187.48136256790838,200.15377896382415,195.66891954943196,191.64001168809045,,,181.5607547727856,195.89561094695458,194.76208768881366,188.87864747277405,196.3887506463844,197.8795181580789,204.07699320359947,205.0767431169997,,,,159.2062364285289,183.91679194091665,182.93485415564905
14,1987-12-09 14:45:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1988-03-14 14:46:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1988-03-30 14:46:46+00:00,240.510873686469,233.08166315837906,230.7359753563788,254.60016571141796,260.1883393745233,237.09723237018653,233.49415934513684,243.8453347765772,239.90969452412924,240.46544050475615,233.06231680263105,208.4077765302723,194.4470544822934,191.6794547777548,193.71305043531578,186.15538908176416,191.02995593179742,192.2385440318449,196.61089837458752,195.3350103789959,172.7374799719024,190.9997922233298,204.25732871824493,213.24052923595164,197.85627806954983,186.00981782956117,201.10791927219233,203.77455215885965,196.8435030106795,196.44513255282652,201.98064533837817,194.97151612655028,186.860082964274,189.40410221699355,181.97196886954737,187.83294040025072,189.28798447303004,190.11375461790388,194.3447860655002,191.11430130348543,193.8073402717057,186.3208971896314,181.82583400041642,179.89714693595548,181.6285616207558,193.927653219781,200.1211715255705,199.1341274322752
17,1988-04-15 14:46:50+00:00,234.95070209497374,237.51378697250047,231.034515639644,234.46090603654804,247.8044955024626,239.00652271852664,231.15542396751016,239.18584205133405,238.84352569025452,230.7197814513493,224.21784369213216,214.08190330837894,213.59002799189795,195.04533823883517,187.69591618111883,190.38182813379248,186.8640032888262,187.85600253081859,191.36533019515048,189.3588106800526,167.88447002269976,179.47056741261966,196.8210573130715,205.8101558705611,201.9577740579441,189.88564592368812,182.8643446579856,201.50490787741302,201.56769974090867,196.22527584288102,197.63875508942976,191.25424376456692,183.95978659643464,187.32898894098955,173.66239153533647,184.51598859520374,185.70653056690008,,,,,,,,,,,
18,1988-05-01 14:46:57+00:00,217.00340168865034,229.56535829573636,242.34780212469371,235.6074251685426,243.1633870413218,241.97980179422012,237.8850206177621,239.68191443333222,235.9448610845266,218.93643222773707,209.57493231801718,204.37457509611943,219.79057742971185,207.40069300137327,188.7511571880449,192.06441284882544,192.83667171007693,188.05008043925915,200.23314709720125,198.5708729212968,189.27909970819616,182.4813501189389,184.78168847548238,198.40191388710198,197.83926679855915,192.20606868635193,200.6817739001857,190.90046044113438,192.07639170595428,199.24697403024746,201.34856214926373,189.10646154310547,188.28075135890495,185.92321380578974,177.60989483753815,171.32962318045065,186.36382755209178,174.82567845722994,180.00471180141966,186.33393347759423,182.9494725915494,174.07245178274724,169.18340725699937,162.61000648054846,166.1328694204236,181.79539850583583,175.14172840367746,167.22948399487683
19,1988-05-17 14:47:08+00:00,221.0966638659789,236.351982558644,250.22699237823775,241.17857566475766,245.73202424606274,245.84395086383464,242.52021171269445,234.22374408733717,237.34526821413695,224.700253348003,221.54443371112126,218.18252656872878,212.09683908122537,212.02634998085676,199.7051536402218,195.5616717425778,194.9336259254531,194.51486110734177,193.34848266996312,193.29167817801215,185.04937948155168,187.38303406671605,195.4062181309757,195.21978516333616,191.7763699885195,197.28085462396015,192.6066071420384,192.07095032869063,202.74198427913367,199.24968761697957,196.33163789137205,198.3057504832862,189.5551071747838,191.57810076729564,189.7940616346145,193.52548458994164,192.47937823558334,194.9746217128321,195.36324778292888,196.500563855265,194.0592521889545,191.97630093049167,192.36945935059413,185.93967950161516,184.29065732992808,197.03561790018156,203.86077528063498,201.99025439681802
20,1988-06-02 14:47:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1988-12-11 14:47:08+00:00,199.13666825929894,,,,,,,,,180.90741332589192,176.8900450487838,187.49664821094913,181.2005587300225,172.0443649574521,176.2270341560945,169.36891813423875,,157.93321474481354,,,,154.2428141291874,,157.438645394231,165.33458612858607,,,,,,,154.62860114366927,,,,,,,174.6749116869947,196.07330165252904,185.12302783823668,178.29065598027216,167.83207925017567,166.37361338356686,163.1844470303617,180.86981993620125,189.77289748286694,182.10195901985276
