,dates,jap0261-0000,jap0261-0001,jap0261-0002,jap0261-0003,jap0261-0004
0,1985-07-16 00:58:30+00:00,184.87382877635446,174.52161319773032,171.75566871249043,166.15813561964828,172.60308753726318
1,1985-11-21 00:57:00+00:00,158.403769904936,175.08868995868383,176.9845383842929,174.47195771581497,182.47995257218167
2,1986-01-24 00:55:47+00:00,159.06747723407696,169.2426213278747,176.01755469718694,176.0060054770187,180.05624651742102
3,1986-04-14 00:54:02+00:00,176.90652501225557,171.1170514314191,168.11727226342583,170.1683262741127,174.58244715980294
4,1986-06-01 00:52:46+00:00,184.30032382511433,174.69975292098013,170.10275373675603,167.76597874412025,169.73150783938786
5,1986-07-19 00:51:12+00:00,,180.57586289656007,174.2727588574815,162.34964351760755,152.2627785289918
6,1986-08-20 00:50:03+00:00,177.82622540565842,172.09633393431108,170.11701326792593,165.73622788769825,166.7292849516947
7,1986-10-23 00:47:54+00:00,168.9610516962998,176.21668111710042,174.29442038005908,170.66734254573709,183.79641845057213
8,1986-12-10 00:47:12+00:00,144.69675395293388,167.38547368963145,165.35674181273657,171.74965728838544,183.46813058010147
9,1986-12-26 00:47:42+00:00,,,,,
10,1987-01-27 00:48:37+00:00,164.1814087051339,171.31693757150265,170.29327520954138,169.86562487944917,172.45973359490705
11,1987-03-16 00:50:28+00:00,177.97369142888294,173.03863442139405,171.89752509546457,172.49318630921982,174.26669961749698
12,1987-11-11 00:56:34+00:00,164.67288426647795,171.2034319208878,170.50688664152642,176.75851654561222,174.9009730158897
13,1988-01-14 00:57:37+00:00,163.23581801069534,171.58139948802074,169.03062863662635,172.33500289713442,182.24584650365594
14,1988-01-30 00:57:55+00:00,166.27198704113454,175.49987985097374,172.09907891827353,173.26396371423112,174.99217581795665
15,1988-02-15 00:58:11+00:00,175.72155636123827,179.46272365447834,176.15028065962554,177.3904411693359,181.57397900437164
16,1988-10-28 00:59:08+00:00,149.56202304482477,150.54959269939306,150.18838948650753,152.2158789745419,165.0281168642637
17,1988-11-29 00:59:10+00:00,,,,,
18,1989-12-02 00:52:25+00:00,161.7541859786158,169.4767618366265,170.93056409887973,171.61973138287087,188.62763110724944
19,1989-12-18 00:51:58+00:00,,,,,
20,1990-08-15 00:48:33+00:00,179.61964335337257,177.39473230045053,174.67099284660415,171.7552655979589,170.4147908780607
21,1990-11-19 00:48:02+00:00,,,,,
22,1990-12-05 00:47:47+00:00,154.58953613787418,173.98078617053906,171.6859261941442,172.20638800013762,182.23073657000435
23,1991-01-06 00:48:33+00:00,,170.13555851662503,168.3722697552889,170.61780463228783,178.7910168029587
24,1991-07-17 00:51:54+00:00,169.45014733111702,160.5102360145733,165.83265107987506,163.34910701417962,164.28194052422478
25,1991-09-03 00:52:21+00:00,174.39875729237986,172.1853608452109,167.67524025247837,175.5918170349919,172.64719521621237
26,1991-10-21 00:52:44+00:00,178.17894035542255,180.50528667274403,177.37419146109724,174.33067014632672,176.42093469529476
27,1991-11-22 00:52:45+00:00,165.2408621582521,177.67585959018714,178.4053472037305,176.51072009757286,179.37675342290765
28,1992-02-26 00:52:46+00:00,170.25519341043233,174.02352034212714,171.83817793791638,174.24592551045163,172.9156799552698
29,1992-09-05 00:50:50+00:00,171.48176586398122,167.8855324228514,165.80122356435703,166.0946087961637,163.22424667252898
30,1992-11-08 00:49:44+00:00,166.2113692582881,171.6097455449953,168.00952016449992,172.8609324176814,171.4145137413688
31,1992-12-26 00:50:00+00:00,,169.02330968184185,168.66148511533942,165.06649878432214,184.43487452959155
32,1993-03-16 00:50:45+00:00,169.22399467794693,168.8370718445355,168.9825058244831,171.95780944758417,173.25789863592047
33,1993-05-19 00:51:04+00:00,187.73395022216772,174.62551707408514,171.89357172134947,176.90588769914393,171.4903583564377
34,1993-10-26 00:50:42+00:00,172.16966280608023,175.41844514694583,175.98703307328566,,
35,1994-01-14 00:49:59+00:00,,169.98354819998968,167.68855517357855,173.70331809121305,180.48698658701773
36,1994-03-03 00:49:23+00:00,170.5497399203825,176.25990164963545,168.40928632211896,171.78859269561087,167.82411325765605
37,1994-05-06 00:48:16+00:00,174.3585549974397,166.32384271678546,163.84312462828632,165.9272309376788,155.15056608138582
38,1994-08-26 00:45:38+00:00,175.21269801196723,169.20251833329132,166.06272597425942,171.44228420603315,168.66057079859755
39,1994-09-11 00:45:14+00:00,170.25329316190175,157.92995086297827,159.05815270129088,163.7748794714995,158.65817628917017
40,1994-10-29 00:43:46+00:00,166.481282098304,168.8598898583105,170.86821781716148,172.5269555727333,170.8568122065149
41,1994-12-16 00:42:12+00:00,,172.94166459825243,172.66400369068492,172.59195354397718,178.60774397181376
42,1995-01-17 00:41:05+00:00,176.15786872558544,185.65774057991493,185.80320083631653,192.0083731984903,197.59903313321814
43,1995-02-02 00:40:28+00:00,160.27929261030124,168.8521261526879,172.43708711999443,170.49986056129654,178.3356059715574
44,1995-02-18 00:39:49+00:00,165.07893614546845,171.13823024870152,174.01442520000623,183.0430425625292,180.29908581810534
45,1995-03-06 00:39:12+00:00,170.7837896857509,174.39452260164,177.12852375151857,175.63900253940258,175.9828465637815
46,1995-03-22 00:38:31+00:00,169.83644951945777,168.23856147739545,168.39605137358933,162.4673080918871,169.20925974612547
47,1995-04-07 00:37:52+00:00,164.76897361075297,163.31831766034796,159.51570087446626,168.3144290237866,169.64983904505596
48,1995-05-09 00:36:28+00:00,176.20011001142595,167.5153600830131,166.6790773317979,167.487251480478,170.71280594431758
49,1995-05-25 00:35:45+00:00,181.05444766748192,175.47517041728887,173.6389480381444,171.9004547438108,178.33850232802115
50,1995-07-28 00:32:50+00:00,184.91247762764772,178.67592047946863,175.69047694426976,175.24792385802823,180.14366123645493
51,1996-01-20 00:32:12+00:00,,,,,
52,1996-02-05 00:33:19+00:00,,171.38819320709982,165.02255577340537,175.9033580922563,184.5743367226478
53,1996-02-21 00:34:24+00:00,171.13271480900184,170.38604709001524,170.402624957265,175.74702934239326,176.62922637456666
54,1996-04-09 00:37:30+00:00,170.8910576320384,167.43425099916414,165.51356734063825,166.01248968545005,171.5269733476033
55,1996-04-25 00:38:29+00:00,173.70396301322054,170.05420199000827,172.04232094149245,173.58648697133157,169.16475514641354
56,1996-07-14 00:42:54+00:00,184.84608197351497,176.8554453111893,174.74984917057844,173.51563350152438,178.3495427115896
57,1996-07-30 00:43:46+00:00,189.4261555247941,178.1352247775573,176.93497685074794,174.69689593017952,169.5809397477895
58,1996-08-15 00:44:35+00:00,,,150.80247461111801,160.63047814732795,152.62137384287627
59,1996-11-19 00:49:33+00:00,166.45141488575223,177.39990624015195,176.33967479250293,174.4413943794857,170.5180067591692
60,1996-12-21 00:51:04+00:00,,178.2156566697716,177.12552493424582,177.33303448270834,177.13881133352842
61,1997-01-06 00:51:50+00:00,159.86666486383928,174.7251407098299,172.7218522518508,172.8793521815889,179.07741531036066
62,1997-02-07 00:53:17+00:00,,172.26238367924498,177.25955186334784,175.3543364455506,180.51238645680533
63,1997-02-23 00:53:58+00:00,174.8019828471903,181.6548727985708,179.26935866982512,178.7839969345531,173.75470278606969
64,1997-03-11 00:54:36+00:00,,,,,
65,1997-04-12 00:55:47+00:00,173.5364359358517,169.0942789997425,168.5049726436422,166.69381940681018,172.92855236226688
66,1997-08-02 00:59:39+00:00,175.40305560497444,177.3642794128863,176.09930117719978,171.70653265658927,170.98177341462593
67,1997-11-06 01:02:24+00:00,173.42557347347787,175.73762579651844,173.70895872060802,182.39318241862014,189.55914864112856
68,1998-01-25 01:04:16+00:00,164.08640014810422,177.314381321808,177.02149143745777,175.13488406751117,178.65846174619955
69,1998-02-10 01:04:37+00:00,162.01004549894816,173.31925368187927,168.96159762871875,169.41864370930386,178.832747491176
70,1998-07-04 01:06:42+00:00,185.1603686105492,173.57811664425256,169.72864929132726,168.40170623382292,171.54464603079742
71,1998-08-05 01:06:56+00:00,,172.85540600661488,165.50084417092603,161.86287007243237,157.6607000740883
