,dates,per0106-0000,per0106-0001,per0106-0002,per0106-0003,per0106-0004,per0106-0005,per0106-0006,per0106-0007,per0106-0008,per0106-0009,per0106-0010,per0106-0011,per0106-0012,per0106-0013,per0106-0014,per0106-0015,per0106-0016,per0106-0017,per0106-0018,per0106-0019,per0106-0020,per0106-0021,per0106-0022,per0106-0023,per0106-0024,per0106-0025,per0106-0026,per0106-0027,per0106-0028,per0106-0029,per0106-0030,per0106-0031,per0106-0032,per0106-0033,per0106-0034,per0106-0035,per0106-0036,per0106-0037,per0106-0038,per0106-0039,per0106-0040,per0106-0041,per0106-0042,per0106-0043,per0106-0044,per0106-0045,per0106-0046,per0106-0047,per0106-0048,per0106-0049,per0106-0050,per0106-0051,per0106-0052,per0106-0053,per0106-0054,per0106-0055,per0106-0056,per0106-0057,per0106-0058,per0106-0059,per0106-0060,per0106-0061,per0106-0062,per0106-0063,per0106-0064,per0106-0065,per0106-0066,per0106-0067,per0106-0068,per0106-0069,per0106-0070,per0106-0071,per0106-0072,per0106-0073,per0106-0074,per0106-0075,per0106-0076,per0106-0077,per0106-0078,per0106-0079,per0106-0080,per0106-0081,per0106-0082,per0106-0083,per0106-0084,per0106-0085,per0106-0086,per0106-0087,per0106-0088,per0106-0089,per0106-0090,per0106-0091,per0106-0092,per0106-0093,per0106-0094,per0106-0095,per0106-0096,per0106-0097,per0106-0098,per0106-0099,per0106-0100,per0106-0101,per0106-0102,per0106-0103,per0106-0104,per0106-0105,per0106-0106,per0106-0107,per0106-0108,per0106-0109,per0106-0110,per0106-0111,per0106-0112,per0106-0113,per0106-0114,per0106-0115,per0106-0116,per0106-0117,per0106-0118,per0106-0119,per0106-0120,per0106-0121,per0106-0122
0,1984-05-06 14:44:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1984-08-26 14:46:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1986-04-10 14:42:16+00:00,166.10257337500124,,197.69538187982548,196.09655949630988,209.43331964369125,214.79748913450317,211.0437339530007,192.58264630480593,182.17107036364183,170.2722168324501,161.46851226575055,172.66821579605923,182.87950084403204,195.91138619631153,205.04077317198497,208.20778661223102,190.44268850362099,191.39431067322136,190.3503873621076,182.8864609263822,194.7173072530614,189.53624036891458,183.33885025748572,195.8720823779762,179.91978770239925,189.36426942255878,198.3158260070199,204.09016632385405,185.89076994649457,178.6156134324963,172.94296108913122,170.27921059796438,172.34819375380712,170.74141988551133,148.78616692351014,139.54235525607274,140.9678939497676,151.20374379965628,152.4140140218739,151.5271680827636,148.97355051873566,145.9265529251568,136.34345201887453,130.59816292617526,130.57566401592882,140.7763737438562,138.58670159343893,124.3297557410897,120.85356836559293,112.60159587308533,117.44435474810159,112.66343588013503,107.70666855743909,109.12904461958982,107.78115290770398,105.03980318303424,104.59865135163965,108.24619098095316,110.47066514390987,103.13931022764622,101.16595820853593,114.05063284173501,127.80720071420126,134.11680465219803,143.16656479186324,151.59754346737031,143.43225046558425,136.96434085850376,144.21337449876492,152.06170498727133,160.51381717677978,139.12947874328995,141.416565581604,145.54695655130044,148.8068646984368,160.7811555335821,159.14683749454193,153.04788948054843,158.19705246072152,168.88579890997977,176.35780133005196,180.80761545964694,188.76788098587437,202.27243268039493,204.74153004550192,206.67105180411107,198.60924990140055,191.581166741593,183.7159625193702,184.7479881691612,194.7508371522044,194.78481222115838,197.2270365847725,198.6660623403493,200.90096758908658,210.5236201904591,200.7329954199975,201.58214668038758,203.38110413563365,195.40819270258,194.4963179799175,204.33621800980646,208.79589946553384,211.07932495080527,213.8140122310693,212.34010940372983,212.73666200494284,210.3197030388281,207.6916882814992,207.76459690402294,208.29222833086524,206.8389077408104,207.48217120175863,205.37666280886134,208.9899427274081,206.9986718215609,199.35127637474045,203.18472151236546,198.79257119234907,197.76175515919815,,199.75307759859913,197.11071245608028
3,1986-04-26 14:41:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-12-06 14:35:14+00:00,161.8920319936127,,177.0916356867418,182.11824957549666,201.84174744664656,211.7909470868983,207.0924491528772,198.4900114478313,184.6721940030361,171.52258338733822,167.03597786749629,167.6431943837668,174.22685854190235,186.58328826536103,192.47874736220083,197.23885343447563,191.22607303829477,181.59973953851846,181.12845341289147,178.56673411173372,192.64842748460705,197.28491996335174,183.45641330346334,183.74571765943213,185.42691932379887,180.45004562871483,192.0276381607947,195.0732128276743,196.22814615732904,181.34172229020834,178.7442646219765,175.1524408234819,176.22124377398146,176.03199525014833,158.74125778264818,154.86668437715682,147.29236319832714,148.39191423984533,150.19259983685464,143.0979719122692,139.75561407377282,141.75024561134865,144.56301934918358,142.67780282200374,143.3430339015784,151.5389022146156,147.54907841438566,135.62798768140772,127.87670920842075,123.08819257542513,108.98421982750152,113.57589219415982,115.43844300912596,111.31822292324858,102.75019744986967,99.23924475739632,105.29630127831803,111.20965108914602,109.24639359136424,103.69035878837794,105.52161311020313,108.77095935243604,118.94364135926176,127.01599712474564,127.89393507994733,131.27753190836538,141.9498013703626,144.88127878615393,139.87811037291118,135.11473297272056,130.55417567959205,127.29937491550004,128.96198973697508,138.1904395157122,150.30270479506436,150.23871476526753,150.23779959487462,157.80975957208835,166.09294510766105,173.60689187076488,183.4776504167905,191.27273256657224,195.04599273757702,201.34125603871252,208.5382039494883,208.90585284899697,210.07785056656562,203.86396900809513,190.15336755706952,191.9200195793058,203.82534119804407,211.6901229717053,217.48607598542458,215.26386622820195,216.36471567426065,221.28946303585553,215.0841970599611,210.52768456187223,207.66747845837324,201.13162301804692,203.0810764018663,207.1449912526963,212.7444475144598,215.686222467651,210.14126300686098,210.89858668706057,219.14191959058815,219.30633422804726,222.5004966672774,221.28840609538975,217.42128629198288,211.74527969566768,209.57425850119824,210.0702797144449,210.0849075911557,206.1290667357604,201.82856489990354,206.32534056696701,198.82277396523443,197.70675148250206,202.46656865680683,202.11462997121615,202.12199455953055
5,1987-01-23 14:36:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1987-04-13 14:39:36+00:00,111.85347063581438,,176.78906634883054,179.98367553418308,195.56936111332763,205.09273353558797,206.91643581559583,184.193164791286,176.245570305603,160.57530111764686,153.63557107617515,160.52622096424687,172.13105074390802,179.6323991722914,189.8033495563345,193.03612314223625,185.86105033769462,185.01359323100684,179.9779277933087,172.32533054298543,180.72293923922433,179.81179806315362,173.7595429243028,178.66339805597204,175.2822548769862,181.54230874855534,188.25536171453993,195.26554156768276,187.5822806472973,175.0184366907166,167.9915538253039,171.26767239025017,171.83834947462066,173.21099763767026,160.97945566306194,146.89782895642648,146.29338104639092,148.43236831092716,150.11783689538356,145.24930176282135,144.3083657523184,136.13012379715502,129.55850176235188,120.89515067984462,134.22302961933255,147.022725246192,134.77578616244762,132.93063464626167,121.91957010180282,113.59252906932745,112.56332981643057,112.47885309782937,109.78467540780612,98.16717205186055,104.81246054799053,100.046324028701,112.84868969287811,110.0778529435196,103.47251296756608,99.16013943635487,102.89042537205671,108.25533061359612,122.21626663600968,131.45052654220538,135.72245348164182,135.02667717926462,145.8253948678979,148.91107798715154,148.65523138283703,149.07787382220567,142.12840142110392,142.49543534604126,141.22749155728272,142.32768696701788,154.1596431624293,160.57817332428164,160.71250505589842,161.43668662960528,160.5795329394806,170.2261807300512,175.7115273638219,188.3196970774711,188.18020410719768,195.02488803323374,198.1164617170874,198.1429609576025,189.46580736755917,181.85496420942283,180.67479124129892,178.62360662944883,183.89828305219388,,186.12881046283388,195.89780801855872,198.21273546989138,199.93831683012192,204.60218094091462,205.99737326589684,200.11828104481208,197.0048005106204,189.4495358702919,195.09498118236587,208.44417584627735,209.0211479882326,205.61417184915598,208.07578450528132,210.75869009898483,214.67962673273752,212.2244547468518,,,,,,,,,193.47333926357325,188.17161494274148,177.0712866376995,182.6738272851588,177.3590407564261,147.0754645714917
7,1987-04-29 14:40:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.07507594756706,135.94207255459747,132.82189286042964,129.8185743645704,125.21163364381377,133.04180627643933,140.5192627887286,152.97295366415497,150.73652197352632,155.1430393337734,150.57664074183904,160.07551434203657,150.60335524090777,131.20302284204917,,185.71487460471783,192.1025104382762,187.97394086019955,188.1710622522083,190.17879525133375,165.44160294279897,162.92107291802083,189.91579595756093,186.456025645238,193.09281582068607,204.6645364393371,205.1597246430202,201.9853922291248,208.80053172103715,206.85084017981913,186.49283032682624,172.52536676883398,178.7412530511861,200.46322204772233,209.88369621323528,209.66467337602506,209.4231268273852,208.11951687389802,207.0139347678521,209.0853883145833,206.51615981251643,201.5820587350525,203.76726762672138,201.96508486776872,197.9675523040373,208.39346712910327,199.380815980226,201.1149735297851,197.6399797299633,191.16383215559787,187.6267374966063,195.3577693194016,195.19904236310148,188.45532099866807,187.71834265293492
8,1987-05-15 14:40:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1987-05-31 14:40:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
