,dates,aus0043-0000,aus0043-0001,aus0043-0002,aus0043-0003,aus0043-0004,aus0043-0005,aus0043-0006,aus0043-0007,aus0043-0008,aus0043-0009,aus0043-0010,aus0043-0011,aus0043-0012,aus0043-0013,aus0043-0014,aus0043-0015,aus0043-0016,aus0043-0017,aus0043-0018,aus0043-0019,aus0043-0020,aus0043-0021,aus0043-0022,aus0043-0023,aus0043-0024,aus0043-0025,aus0043-0026,aus0043-0027,aus0043-0028,aus0043-0029,aus0043-0030,aus0043-0031,aus0043-0032,aus0043-0033,aus0043-0034,aus0043-0035,aus0043-0036,aus0043-0037,aus0043-0038,aus0043-0039,aus0043-0040,aus0043-0041,aus0043-0042,aus0043-0043,aus0043-0044,aus0043-0045,aus0043-0046,aus0043-0047,aus0043-0048,aus0043-0049,aus0043-0050,aus0043-0051,aus0043-0052,aus0043-0053,aus0043-0054,aus0043-0055,aus0043-0056,aus0043-0057
0,1987-09-11 23:09:17+00:00,225.04090125855132,219.1884687307649,216.69037658685076,221.85137845966727,221.97845062587854,204.60672041930988,203.76617582252456,193.0796835034764,193.80183935656683,186.2441273529599,181.47476768525402,176.22029980914257,180.25811228143877,175.0669274459373,186.82857642773536,184.1300149978392,180.1188275390604,183.47575662161185,188.4851710606381,193.99328651321056,193.80691666956736,197.62748809012632,194.86379759753942,192.27950089407327,195.23299464935218,199.54254822766816,195.21418510378496,186.88507093980462,167.61012716548024,159.61574215853804,136.6166020935629,130.73308679160314,115.2751431575742,110.07725960537692,97.41663594040946,90.18545427599295,83.53439889738944,72.10840769040077,,,,,,,,,,,,,,,,,,133.73333485964463,141.94543163422148,136.75963784909322
1,1987-09-27 23:09:15+00:00,232.17371583785325,223.19129946953913,230.64691992094902,245.093870480237,241.45598843536794,212.3066425008868,210.3415289821685,206.83868858577108,204.2904742120755,197.5123100132609,195.75611324310643,190.1326697702978,189.2538470710359,180.59215838210426,190.9967048142284,191.50528484273784,193.06162288920356,197.98227837537232,199.98977713242118,208.77641137336087,205.2597141726236,207.45087481952817,205.6218306526308,202.6090840607909,207.9471280307007,215.3264631928498,204.163207567913,187.14216590500016,170.81985302406952,159.80616032423018,147.72767255674495,135.05198038494677,121.25512863121943,119.26613596687348,103.93557635939091,94.76950096320782,87.4124603862349,78.42016958395799,,,,,,,,,,,,,,,,,,134.26386607674038,149.47299120667523,150.08303661372724
2,1987-12-16 23:11:05+00:00,235.57720352469806,230.5065164333228,228.0762486570386,230.42921528099328,230.26186758552217,210.14426968850876,204.45694381578852,200.31495790657183,197.19222034362335,190.2130714658501,186.32803740420974,183.05335859599612,186.21418596414486,186.852968797546,186.42296308958447,184.05311366983017,184.48643607896918,185.9201125530978,189.94638040939424,196.83025646376186,195.14779156404737,197.69826920191633,191.29090359060768,191.0205126381957,191.6300297711655,195.30134253198858,188.24023552637777,176.33797013116055,159.33753507966043,147.70923027240752,131.30156901396742,116.35876912990543,104.72359148221116,95.18325112712195,90.66658524342346,81.84880858051747,76.37650945691743,62.34281760255754,,,,,,,,,,,,,,,,,,135.5525288333456,140.61369608241307,136.59423827838685
3,1988-01-01 23:10:57+00:00,218.26165968938943,214.64507982043236,213.30013409193396,216.79488934731285,215.0956693126067,191.38846592887637,190.15539121889694,189.35050051699423,180.93989601067727,181.16964129166516,176.4431356317529,172.29073883647715,169.46703847396472,166.61695339163668,167.46045834422404,171.53488393278602,170.62752047612582,184.27726435707223,182.0764554253803,190.5542465323853,186.67368567136876,186.20112169018185,184.03594508254503,184.03491937871286,187.61591687324793,188.37791950694225,179.13618125353193,160.94606129094174,146.93509603582433,136.27461220862554,119.12464035623418,116.58940839026114,100.57316572154544,91.53929699798373,81.53076706757962,73.65004124762446,66.56589847313174,,,,,,,,,,,,,,,,,,,135.0592959507543,140.54013785425178,127.14745913467412
4,1988-01-17 23:11:14+00:00,204.34400668696193,199.16862339624126,196.7324284487508,203.30033822567097,202.19097999338422,181.69051957944438,174.77552268228195,167.60190953677647,163.15294315454983,165.626780679509,158.07756896372888,156.15573758711037,156.31263324246393,153.7898844307622,157.4464287440211,156.18166346567816,156.5749407197319,164.03327075670484,165.56145242792925,170.15167573663246,174.5636413603285,174.63307190345762,174.12647094673184,167.91042456540623,170.46952216316544,173.38360349168516,163.106463877226,144.46012216343138,128.32845544890333,119.76982355488677,110.6538551091981,102.43509772262105,87.24467640165484,80.89484600189277,75.12156546196155,78.58932604480758,81.71101966605525,79.29960028979637,,,,,,,,,,,,,,,,,,,,
5,1988-02-18 23:11:47+00:00,206.93490507885716,204.19085218324923,204.5604205166696,207.28001628927544,206.32215318542728,187.9986929554588,182.51816255307554,174.1772153453781,170.28219421194805,173.8062474596231,171.4226719676203,163.57815437192275,163.3818792595044,159.48507121637337,163.01378449717868,159.4276523666006,162.83159957635368,174.9441517145929,173.45003796822823,177.43891951798227,181.13603084032678,179.62664143721395,179.96677510981814,179.54934839420355,179.7867382074883,180.26024717467956,173.29253063283352,155.45459562908428,143.70893372064373,125.07391395034743,121.62949455219427,113.40405212161279,100.91189250899585,93.61558708139988,87.13763178247349,,,,,,,,,,,,,,,,,,,,,,,
6,1988-03-05 23:11:57+00:00,191.66160901477153,194.71246859325512,189.38452628281328,191.05735015954224,184.22127415288605,169.19754419343187,170.75984715990484,157.17284542491353,151.71573692344484,154.1394962862271,150.90769079089122,146.21951475487737,149.9280108356946,144.2401036437865,148.38741442125394,155.2742591968899,150.90176611013766,153.78081455571612,162.60834505240229,167.1769994352133,163.9534683162774,158.07797652151385,162.36670378090082,164.49787216465342,167.06453393186382,164.69598444906114,159.03770095097616,140.14667252040294,125.56020501888263,106.18845427262652,100.22460019020018,89.21602155724072,78.64812418592057,,,,,,,,,,,,,,,,,,,,,,,,,
7,1988-04-06 23:12:12+00:00,193.97883528912666,191.65360482675078,183.1428798198103,184.68350218892655,181.26861338159028,163.32922969506146,160.2443947530684,154.02836231940364,152.288993759108,143.16516631572895,144.08250554066504,141.832483195406,140.59120144486457,138.52349712083114,134.45960555972297,144.16681404969896,142.34228778074782,143.81788259802627,155.03680684298058,158.2624810284269,165.82796456731975,159.42934580689953,157.33732188068797,156.45518146930712,163.06940950394994,167.95575057547885,157.42447121674505,137.74093579276902,125.66912254581769,109.11601484409081,97.52036215723533,87.03918987500349,74.71974506541234,67.47360592446839,63.69781394548838,,,,,,,,,,,,,,,,,,,,,,,
8,1988-04-22 23:12:17+00:00,182.71405257542895,183.5488519459989,181.3585110897738,176.7604261959887,171.69443730417902,169.13574476132155,154.92583328420352,146.81789788783982,145.50532675795296,141.5552201006949,140.7503370540327,136.18260333690688,133.65654006282122,140.8968066016402,139.4430758777517,141.29587057427656,141.26926827775736,148.280987547972,157.02580876258978,160.81107721514516,160.55416756514273,158.88788199059167,154.21506833518828,159.29022956618368,156.5263580184417,162.39264780870002,152.88204307028155,140.32215484898163,125.19691556424395,105.94440119790536,97.84823012464328,89.26621330578674,80.69663335653303,70.74289039862771,61.22912187719821,,,,,,,,,,,,,,,,,,,,,,,
9,1988-05-08 23:12:50+00:00,165.5292362563554,168.07745277819524,161.28741930660746,157.76375066906675,155.7200282307868,150.1673988542375,147.90805836514866,144.11808504746926,142.12083428978352,137.73682738599933,135.86385675143615,134.63107121482435,132.60327559469178,133.10406010061092,135.10776137906953,142.11457433375875,138.04695968059627,141.69898455483673,146.21546724188823,154.94048254896876,158.00777316570492,153.40526917516206,154.3647175027954,158.83206403816993,160.8611406204559,167.29039643105716,161.55251182922296,146.65609428406913,131.5080173291387,113.97186952011985,94.15789958096705,76.27152375204695,72.84534350074196,65.56740790273436,61.68326900116697,54.754989216614824,55.82383540073392,51.46098397101317,,,,,,,,,,,,,,,,,,124.31047461624892,128.94045928146153,122.1206063172201
10,1988-05-24 23:12:34+00:00,222.89311833876778,209.30484316187813,196.39502979753527,200.30426142018555,193.13666945635157,194.79762262557097,191.65320535158958,185.09461212351232,172.7208819758893,159.1357924389934,154.84223565379335,155.5268505695482,156.12816205624907,163.03851973419714,173.76310011000433,169.5792286586718,170.79863746004074,175.02529497068974,179.83670087901345,195.1356697664832,192.2661601409106,190.5021266137176,187.31967593953175,185.60597921686292,184.65703147777305,190.30042700712337,178.82907519631485,160.6606155377915,145.66187710786383,125.33780981556271,111.33927168907469,95.64070588170227,85.96918656079481,72.5930356016512,69.57259613903935,66.50075135541314,67.81151434901369,55.70320893071168,,,,,,,,,,,,,,,,,,,,
11,1988-06-09 23:13:03+00:00,198.99496946022185,188.35877005623132,182.13838140202148,183.26308461973053,181.76061000581709,181.18465664364427,172.49872185931926,162.50555393547796,154.98074303935914,136.1186403743669,140.56540303701007,139.9148484421019,133.43929593051365,158.94237972343194,165.27197225267028,163.81528293519,156.50376022687027,160.92727638183712,162.44578612576314,172.9967495616708,169.71556335261474,166.61936243206472,163.886583602951,161.26508780950365,164.37930253749235,165.0498054745416,151.6543514301935,137.0741355406133,119.9094044930553,107.5382756696734,87.69067211438626,81.13357466994087,70.99215534402916,66.23561787430019,62.76813002610386,58.093560762738676,58.44379604458787,50.96460954970644,,,,,,,,,,,,,,,,,,,,
12,1988-06-25 23:13:08+00:00,191.36573778940044,182.8244355417299,174.44398547537597,169.745047901026,178.7186166969228,173.98395551637987,154.74394553069098,156.6133422205611,151.5129001294678,141.43639244392804,131.48167529870966,138.52433075274627,144.86457251249485,151.7748272829499,156.77924000604656,154.7371643363339,150.51408292774846,157.89067497717528,159.11695585273165,163.18454668035199,164.1041426860364,162.57016205360927,164.57797841159024,161.24254048805957,161.49596630706415,161.6655120781572,149.39054683523446,134.79562123845244,120.24869288646111,107.86303979477998,87.2051575380243,80.21376309638651,76.47375156469037,64.55645184779809,54.057768944422065,51.26932398548697,47.02310960930163,50.161664231428276,,,,,,,,,,,,,,,,,,,,
13,1988-08-28 23:12:54+00:00,212.811949729647,207.0514007329718,204.96449266447144,206.10159665266394,210.89403958122813,200.11403790968012,201.2095488999624,186.83574224740894,172.36044320561788,173.11678989891615,163.2909626769441,162.0479546202353,162.46366063371332,165.63279721424547,168.72993053161127,169.7853539462756,170.40767766764256,178.27161123357558,179.38804525457,182.84578278241452,184.37618636859682,184.11108752308016,177.61073497465807,175.92220139497047,169.50000383937558,173.69525783631283,157.62211986172665,147.32705292839765,131.54811806781746,116.35573972322095,102.59016659324746,87.32574236584826,83.87613287195798,86.84750283560729,82.17539877867574,81.95522379326674,83.13471444855547,72.33209371618187,,,,,,,,,,,,,,,,,,,,
14,1988-09-29 23:13:09+00:00,195.9363729291602,189.41082905387412,198.41729320001443,198.5215734626411,189.99583741393974,192.7257991134573,188.52060530489726,166.0394848455895,156.18506023257297,146.29696453077688,151.81152573063102,148.60011732832558,156.96058993486375,150.40865361497777,140.7432979504337,148.846910278842,163.89372063397576,163.45128792412484,165.90206381846812,170.22682828071197,163.613970184127,161.0766566103094,159.9058578566797,156.4265241178045,155.0332467142716,152.3623680537833,145.50861552176707,126.87445276002818,114.02703561544921,106.74048804357152,92.13341687565715,83.53889650233775,74.48931223784696,78.72388603917985,77.27440535469196,77.61078260748342,75.76235956251915,69.75038251226083,,,,,,,,,,,,,,,,,,,,
15,1988-12-02 23:12:39+00:00,198.38441751945746,196.5180897101511,189.46361060093838,183.75426854578905,202.01220913492818,184.87307502031123,172.55896670471174,160.7553777361017,158.63395298977866,154.91422684813426,146.68674259902804,156.591879902536,149.98946692766276,149.90461830845402,148.65176649921466,155.97170512219077,163.4007141846786,160.50398744554218,163.57204500979032,174.0126168355938,169.30003464291667,164.73363276011435,160.87249291716438,155.66187645520017,149.53453535232956,153.90810907465567,145.8278427007661,128.41964572536688,121.08102124187016,105.79273500924793,87.7572630204916,75.76846972971794,67.9429556257688,64.76762902062232,68.80219758282378,61.359245913855446,63.63256702035915,55.56834094155917,,,,,,,,,,,,,,,,,,,,
16,1989-01-03 23:12:50+00:00,173.5277979958031,167.10506443511468,166.26557310984668,170.2392523502999,166.96343180707134,170.17756899301884,147.68588651535856,138.1215199068186,145.0709091670951,137.4913635279674,134.20425313224214,137.52991658028435,130.35606720136724,132.55616469920523,134.01841254063453,132.4783274061876,133.79632079122146,139.31052382083269,142.6574523359605,146.40104110229066,142.31733900560477,143.37044010205187,146.73832016995868,137.31779808975608,138.26868734589317,138.50632223173636,127.71145167854824,111.48325630307993,97.48328282045009,81.52706165558887,73.49158068130527,63.80883164065373,,,,,,,,,,,,,,,,,,,,,,,,,,
