,dates,aus0043-0000,aus0043-0001,aus0043-0002,aus0043-0003,aus0043-0004,aus0043-0005,aus0043-0006,aus0043-0007,aus0043-0008,aus0043-0009,aus0043-0010,aus0043-0011,aus0043-0012,aus0043-0013,aus0043-0014,aus0043-0015,aus0043-0016,aus0043-0017,aus0043-0018,aus0043-0019,aus0043-0020,aus0043-0021,aus0043-0022,aus0043-0023,aus0043-0024,aus0043-0025,aus0043-0026,aus0043-0027,aus0043-0028,aus0043-0029,aus0043-0030,aus0043-0031,aus0043-0032,aus0043-0033,aus0043-0034,aus0043-0035,aus0043-0036,aus0043-0037,aus0043-0038,aus0043-0039,aus0043-0040,aus0043-0041,aus0043-0042,aus0043-0043,aus0043-0044,aus0043-0045,aus0043-0046,aus0043-0047,aus0043-0048,aus0043-0049,aus0043-0050,aus0043-0051,aus0043-0052,aus0043-0053,aus0043-0054,aus0043-0055,aus0043-0056,aus0043-0057
0,1987-09-11 23:09:17+00:00,216.96669629179434,211.11426376400792,208.61617162009378,213.7771734929103,213.00711177392634,197.87821628034573,196.42598948910913,185.0054785367194,185.72763438980985,177.2727885010077,173.40056271849704,168.1460948423856,172.1839073146818,166.99272247918032,177.85723757578316,175.158676145887,172.0446225723034,174.50441776965965,179.5138322086859,185.02194766125837,184.83557781761516,188.65614923817412,185.89245874558722,183.30816204212107,186.26165579739998,190.57120937571597,186.24284625183276,177.91373208785242,158.63878831352804,150.64440330658584,127.6452632416107,121.76174793965095,106.30380430562201,101.10592075342473,88.44529708845727,81.21411542404076,74.56306004543724,64.0342027236438,,,,,,,,,,,,,,,,,,128.9838025262582,134.60524530080605,127.78829899714103
1,1987-09-27 23:09:15+00:00,223.68261892319538,214.70020255488126,222.15582300629114,236.60277356557913,232.0214363079703,205.23072840533857,202.6223499688432,198.3475916711132,195.79937729741764,188.07775788586326,187.26501632844855,181.64157285563994,180.76275015637802,172.10106146744639,181.56215268683076,182.0707327153402,184.5705259745457,188.54772624797468,190.55522500502354,199.34185924596324,195.82516204522597,198.01632269213053,196.18727852523315,193.17453193339327,198.51257590330306,205.89191106545215,194.72865544051535,177.70761377760252,161.38530089667188,150.37160819683254,138.2931204293473,125.61742825754915,111.82057650382181,109.83158383947585,94.50102423199328,85.3349488358102,77.97790825883727,69.92907266930013,,,,,,,,,,,,,,,,,,129.26910318576518,141.75381219334992,140.6484844863296
2,1987-12-16 23:11:05+00:00,237.470337656926,232.39965056555073,229.96938278926655,232.32234941322122,232.36534995466434,211.72188146536539,206.17797484508665,202.20809203879978,199.0853544758513,192.31655383499228,188.22117153643768,184.94649272822406,188.1073200963728,188.74610292977394,188.52644545872664,186.15659603897234,186.37957021119712,188.02359492223997,192.0498627785364,198.93373883290403,197.25127393318954,199.8017515710585,193.39438595974985,193.12399500733787,193.73351214030768,197.40482490113075,190.34371789551994,178.44145250030272,161.4410174488026,149.8127126415497,133.4050513831096,118.4622514990476,106.82707385135333,97.28673349626412,92.77006761256563,83.95229094965964,78.4799918260596,64.23595173478549,,,,,,,,,,,,,,,,,,136.66613714642088,142.3347271117112,138.69772064752902
3,1988-01-01 23:10:57+00:00,209.01926662301383,205.40268675405676,204.05774102555836,207.55249628093725,204.82634368330048,183.6864717068967,181.75321570401002,180.10810745061863,171.69750294430168,170.90031566235893,167.2007425653773,163.04834577010155,160.22464540758912,157.3745603252611,157.1911327149178,161.2655583034798,161.38512740975023,174.007938727766,171.80712979607407,180.28492090307907,176.40436004206254,175.93179606087563,173.7666194532388,173.76559374940663,177.3465912439417,178.10859387763603,168.8668556242257,150.67673566163552,136.6657704065181,126.0052865793193,108.85531472692794,106.3200827609549,90.3038400922392,81.26997136867749,71.26144143827338,63.38071561831823,56.29657284382551,,,,,,,,,,,,,,,,,,,129.62259414700392,132.13796233936486,116.87813350536788
4,1988-01-17 23:11:14+00:00,190.8955929636499,185.72020967292923,183.28401472543877,189.85192450235894,187.24829807859308,170.48350814335103,162.54969202472557,154.15349581346445,149.7045294312378,150.68409876471787,144.62915524041685,142.70732386379834,142.8642195191519,140.34147070745018,142.50374682922995,141.23898155088702,143.12652699641987,149.0905888419137,150.61877051313812,155.20899382184132,159.62095944553735,159.69038998866648,159.1837890319407,152.9677426506151,155.5268402483743,158.44092157689403,148.16378196243485,129.51744024864024,113.38577353411219,104.82714164009563,95.71117319440697,87.49241580782991,72.3019944868637,65.95216408710164,60.17888354717042,63.64664413001645,66.76833775126411,65.85118656648436,,,,,,,,,,,,,,,,,,,,
5,1988-02-18 23:11:47+00:00,185.1918615173525,182.44780862174457,182.81737695516495,185.53697272777077,182.16321589486657,169.87948998753825,162.75175931534403,152.43417178387344,148.5391506504434,149.6473101690624,149.67962840611563,141.8351108104181,141.63883569799972,137.7420276548687,138.85484720661796,135.26871507603988,141.08855601484902,150.78521442403218,149.29110067766752,153.27998222742156,156.97709354976607,155.46770414665323,155.80783781925743,155.39041110364283,155.62780091692758,156.10130988411885,149.1335933422728,131.29565833852357,119.549996430083,100.9149766597867,97.47055726163354,89.24511483105206,76.75295521843512,69.45664979083915,62.97869449191276,,,,,,,,,,,,,,,,,,,,,,,
6,1988-03-05 23:11:57+00:00,178.70782355296376,181.75868313144736,176.43074082100551,178.10356469773447,169.82817919532187,158.4027229752587,158.9836785582614,144.21905996310576,138.76195146163707,139.7464013286629,137.95390532908345,133.2657292930696,136.97422537388684,131.28631818197874,133.99431946368975,140.8811642393257,137.9479806483299,139.38771959815193,148.2152500948381,152.78390447764912,149.5603733587132,143.68488156394966,147.97360882333663,150.10477720708923,152.67143897429963,150.30288949149696,144.64460599341197,125.75357756283874,111.16711006131843,91.79535931506231,85.83150523263598,74.82292659967652,64.25502922835636,,,,,,,,,,,,,,,,,,,,,,,,,
7,1988-04-06 23:12:12+00:00,192.13356751633825,189.80833705396236,181.2976120470219,182.83823441613814,179.2183158562698,161.7915065510711,158.56687859598802,152.18309454661522,150.44372598631958,141.11486879040848,142.23723776787662,139.9872154226176,138.74593367207615,136.67822934804272,132.4093080344025,142.11651652437848,140.4970200079594,141.7675850727058,152.9865093176601,156.21218350310642,163.77766704199928,157.37904828157906,155.2870243553675,154.40488394398665,161.01911197862947,165.90545305015837,155.37417369142457,135.69063826744855,123.61882502049721,107.06571731877034,95.47006463191485,84.98889234968301,72.66944754009187,65.42330839914791,61.647516420167904,,,,,,,,,,,,,,,,,,,,,,,
8,1988-04-22 23:12:17+00:00,188.40297123645863,189.23777060702858,187.04742975080347,182.4493448570184,178.01545803865645,173.87651031217962,160.0975775215032,152.5068165488695,151.19424541898263,147.87624083517233,146.4392557150624,141.87152199793655,139.3454587238509,146.58572526266988,145.76409661222914,147.616891308754,146.95818693878704,154.60200828244942,163.3468294970672,167.1320979496226,166.87518829962016,165.2089027250691,160.5360890696657,165.6112503006611,162.84737875291913,168.71366854317745,159.20306380475898,146.64317558345905,131.51793629872137,112.26542193238278,104.1692508591207,95.58723404026415,87.01765409101044,77.06391113310512,67.55014261167562,,,,,,,,,,,,,,,,,,,,,,,
9,1988-05-08 23:12:50+00:00,175.69463364921813,178.24285017105797,171.4528166994702,167.92914806192948,167.01491422285648,158.63856334828975,157.1493287222966,154.283482440332,152.28623168264625,149.031713378069,146.02925414429887,144.79646860768707,142.7686729875545,143.26945749347365,146.4026473711392,153.40946032582843,148.212357073459,152.9938705469064,157.51035323395791,166.23536854103844,169.3026591577746,164.70015516723174,165.65960349486508,170.1269500302396,172.15602661252558,178.58528242312684,172.84739782129265,157.9509802761388,142.8029033212084,125.26675551218955,105.45278557303675,87.56640974411664,84.14022949281166,76.86229389480405,72.97815499323666,66.04987520868451,67.11872139280361,61.62638136387589,,,,,,,,,,,,,,,,,,130.2901201414623,138.18172963860945,133.4154923092898
