,dates,nzd0332-0000,nzd0332-0001,nzd0332-0002,nzd0332-0003,nzd0332-0004,nzd0332-0005,nzd0332-0006,nzd0332-0007,nzd0332-0008,nzd0332-0009,nzd0332-0010,nzd0332-0011,nzd0332-0012,nzd0332-0013,nzd0332-0014,nzd0332-0015,nzd0332-0016,nzd0332-0017,nzd0332-0018,nzd0332-0019,nzd0332-0020,nzd0332-0021,nzd0332-0022,nzd0332-0023,nzd0332-0024,nzd0332-0025,nzd0332-0026,nzd0332-0027,nzd0332-0028,nzd0332-0029,nzd0332-0030,nzd0332-0031,nzd0332-0032,nzd0332-0033,nzd0332-0034,nzd0332-0035,nzd0332-0036,nzd0332-0037,nzd0332-0038,nzd0332-0039,nzd0332-0040,nzd0332-0041,nzd0332-0042,nzd0332-0043,nzd0332-0044,nzd0332-0045,nzd0332-0046,nzd0332-0047,nzd0332-0048,nzd0332-0049,nzd0332-0050,nzd0332-0051,nzd0332-0052,nzd0332-0053,nzd0332-0054,nzd0332-0055,nzd0332-0056,nzd0332-0057,nzd0332-0058,nzd0332-0059,nzd0332-0060,nzd0332-0061,nzd0332-0062,nzd0332-0063,nzd0332-0064,nzd0332-0065,nzd0332-0066,nzd0332-0067,nzd0332-0068,nzd0332-0069,nzd0332-0070,nzd0332-0071,nzd0332-0072,nzd0332-0073,nzd0332-0074,nzd0332-0075,nzd0332-0076,nzd0332-0077,nzd0332-0078,nzd0332-0079,nzd0332-0080,nzd0332-0081,nzd0332-0082,nzd0332-0083,nzd0332-0084,nzd0332-0085,nzd0332-0086
0,1999-08-12 21:53:32+00:00,179.67563615710313,193.59672596976654,202.78166731897642,191.79781875275444,191.5813403630992,192.33173644059826,203.55341447029795,197.99290441660534,191.70099235678484,189.17033301499066,184.81331564655864,178.71577695013465,182.80281734765762,181.4658388928702,186.0307179434101,196.4073182716471,191.47924737007742,181.29642644036613,194.09174723916755,179.50918652281393,194.1260039938497,178.82328806965714,183.18643827507725,182.97828313610339,184.0088636094038,188.9067840952948,192.98353445657665,193.3576502878204,186.51844544384358,181.158975466288,185.14404716659112,185.34628743247325,188.8169222314572,187.8110134913334,189.71798612145435,188.77412146418246,184.86967880752184,186.05012241760974,189.23971286079362,184.77068954434708,182.4517481928924,185.93395522369767,179.00824317349924,,180.5356753783314,,183.27103103431926,181.47115908352575,174.93206400077102,174.33235083342697,177.03439183783317,192.20905941476363,193.6679751890179,192.99611541764884,182.15482546439694,186.21603441342575,182.27194198666245,180.63721935271028,179.01261528975044,176.7570749926101,180.42034170941025,183.03150640768422,181.3033484932979,176.85812553538798,179.7579467173238,179.82082113607154,176.5713892920281,,177.53900003522838,184.81803686259275,164.89299701865914,175.46582681443022,173.17491427565588,175.8806302704126,178.36108421106914,,179.62882404901669,178.39586529240017,174.53559822071168,171.51433489776693,167.00870832358893,169.35517523144287,177.54634687335457,178.78523548105687,180.9204228100971,176.11094748998946,172.70980259491813
1,1999-08-28 21:53:59+00:00,203.99573793982995,212.08854011207202,221.03726110249673,205.46292396621723,210.5824844142146,215.50526229514475,223.25294179126038,230.62040980769584,217.96099741347393,219.63985449552024,213.89273038881262,202.0661516386028,,209.2678592438619,204.22361854128067,226.50157208838792,212.89855763441642,211.49041326048572,211.873382215718,202.48691357620044,206.84037924959063,205.5448685690118,209.6556372460374,211.06567362607743,206.29326164663522,215.05053044170432,209.8618886462428,205.06295495830273,204.0872561723091,193.38764886560645,202.39821555149823,205.75102875274027,204.21915787026717,207.61194444753588,204.17569755718637,209.19228888070353,208.35647225163015,206.5572487273647,,212.941749471302,211.33162542153727,207.76564962712283,200.04155445782555,184.36228574106698,196.98593611588922,,205.31482527578453,201.40519612076446,205.07106285896268,203.78222555909832,205.9787091301993,212.12120504932452,214.82946899899108,213.42758147266002,203.48047971005195,204.17879085412633,200.12952849913694,201.77494235559757,,199.15258294702224,202.0716924490086,200.8341419154831,207.9800969295394,201.8167444169736,,198.00384379142895,200.02075840713195,198.50044089683334,201.81791563260745,202.63139604312747,187.5689041410779,,196.69109347658394,199.65874716836024,,,210.08945539573125,209.19575867690438,,193.14727213095173,197.0957702674759,191.37147962598627,195.56851119233505,202.06997225294162,,207.03583405684176,204.7488982147205
2,1999-09-29 21:53:40+00:00,205.23818029512498,,205.94885596258902,199.1862705304923,192.99971842276346,196.06682089893008,206.62327812429535,208.92692379632226,203.00298076813604,201.41639652507564,200.57079301808156,197.57552000327144,201.32622910044074,204.6412368200037,200.32995085974085,202.78988087106603,210.72125368281104,200.1106565086616,204.1162455432201,196.3002969164361,197.89986552300945,198.61060739574629,201.80343678759735,203.66633225852556,205.72303105626,205.6016644181748,206.59407496662908,205.01507602434916,,202.8725956279996,191.95934750063608,199.01594877991417,199.75546061222144,200.92105817699615,196.01902739492084,197.35864920293568,199.27935064867475,199.60121885807465,203.0823829211929,202.65161480639162,204.3263772318072,202.90711935122252,191.40222040069352,175.53201421248812,188.24549516169986,,196.00736604986506,195.77636435192804,197.75633619738366,194.61890020713327,203.95390288042321,211.18063282302273,214.22224074137878,209.4998298249215,201.4454366982188,203.94659353837582,197.77139997578237,,193.22833185923676,192.99299978563545,199.5856227046605,198.17173033878063,203.3765336699839,202.92865030357606,199.339174671548,,196.0174667159576,,199.8329263533064,197.36477117650307,,,194.7950572603422,197.9997622044644,202.1476382482991,205.34197632329727,200.19372821496214,200.73057813543645,192.79411307587748,187.90534173124817,192.2469100529141,191.4569534681962,192.99599041082027,,,,190.4412739445389
3,1999-11-16 21:53:56+00:00,187.6797385581589,191.76370417909433,206.1756325085349,202.20638414275058,188.8780962841121,200.88009975254977,206.82412429059116,212.19327148133738,196.89220504205196,189.47202159500105,182.47576992787728,194.35110460155548,193.73400079934473,192.42385251609366,193.04057671087827,188.27730524558592,203.15294071307014,189.9291629948715,184.24064402449986,189.009867135737,199.05165794303673,195.93938541302282,196.09113840936624,197.86661089268205,190.77042303842134,200.27661669158257,194.8986244424513,194.7921636733516,186.94568747950382,179.85794164415515,180.07418115561055,182.48447367219714,179.44010087610533,175.4524769290485,161.657644636815,175.46343449800187,185.606669424946,164.50001849975243,153.94670477729346,,,,,208.25355101035032,,,,,,207.54207518476025,,206.92449663172502,206.05715909083676,191.0901793315348,186.55667732791892,184.8492919209561,187.50441097283036,181.8840672802335,,181.0659710324347,188.0263779266533,193.8245091385369,194.52036214149612,194.01315136220452,196.6300485764752,187.9300570903178,,185.45857607489302,184.44321989174077,182.34153109390274,168.4724551557776,176.69200210533936,176.39356923526222,182.46695232757645,191.40477365959,,195.79559046297854,190.47401141008606,,182.51264109531448,182.0752112921293,,,181.19555643945816,179.35431279939075,186.94308471627212,178.89548721779255
4,2000-01-19 21:53:25+00:00,,,,229.43741178026926,200.18864406278144,198.08029032022898,203.31855668945389,207.59754380252335,206.71717623149166,205.26813425524514,209.66844784614796,,,,,,229.60659962195962,205.32612307232444,209.8649111647902,207.07046900499023,199.0508539846568,197.78751222838935,201.12575786863283,202.27576275476727,204.1265353831346,206.59337931328534,209.79143066227138,206.24341940352636,205.24278890641818,194.30598534196596,201.29188197935946,206.19775160358688,203.74752686713234,204.14782172798147,197.74024339455846,195.59037078991662,200.8939975052752,200.20293016456512,202.79275030182333,205.2116333736347,207.49055809225814,204.91663236270716,187.47657239483758,,197.67361702753047,212.78616729572272,204.8313279252688,196.27243527912066,194.1462751996266,196.80075562241572,200.9222848135569,210.54108086407194,212.40770659908821,213.08823447587724,208.3634157071899,203.5127129181159,203.37359275673015,205.13239173579112,,198.1587399247738,193.54080691732446,203.49511660659172,,201.3750736481103,195.77429192815913,,196.65252793508836,191.51579941226356,202.68351855089483,195.3707802857779,185.33424135096004,196.3596081986226,192.71379575388903,194.24563527156695,200.2122327017878,208.79070619475144,202.6695024863512,194.19484644807832,194.82791154332287,196.74119692297347,189.1901170366412,,194.90173678932925,199.9890321720486,,197.06049493780432,188.26398379225316
5,2000-03-14 21:59:23+00:00,217.01994590478773,223.74130729237538,225.69681423592814,215.55136282198782,220.29015840024823,219.04546323691093,227.07516888104567,233.2175091300305,228.275181735124,222.78173882796398,216.59126592416834,215.24504183346443,222.2917328228968,219.16943976519272,217.63465985976657,225.59997745430462,228.8024655688667,211.8938732012365,216.7873965659599,214.3859356130501,215.66589285783286,216.68376390885936,222.75967338450621,219.69285405849743,220.62011974918073,230.89011254212926,227.7913321391689,227.75726953113644,210.8080376123954,206.9702308007286,214.61679822485468,217.8488019385028,217.11905451888268,213.70744432886605,213.2237331658284,224.97507185916004,226.09001193601839,227.33699307553266,222.61963469719223,225.6211693354848,229.70419361304536,220.7481040924224,207.62891705343637,203.14600540725112,214.40858328863837,215.6405319934925,219.5380403480052,218.85468901490003,219.0749920323318,223.45926635422722,223.0811424318602,228.3398179167611,236.81592089014183,232.93344539697108,227.67251713337959,219.07953929121766,213.76687864157898,211.02097391449098,216.84061547267962,218.80449900090662,,223.43827493479,223.67479471048273,,223.78792450955365,220.86034144856413,,,216.8586719725812,214.08625212572971,208.8058810807525,,210.46930915591622,,221.56746889207713,226.6757304520659,224.50944948641867,,216.51335240932997,217.49585266005658,220.20584995816307,211.2518423425101,208.1399168849021,215.09869632713213,,212.25125234999422,207.81616912824916
6,2000-04-08 21:53:26+00:00,202.5332198589817,,213.25070335749544,202.80951024908495,196.64875298294086,202.83994804784206,205.13018770534543,209.62202842250153,214.0448741981637,212.60866620936253,210.70784946790096,196.1434323999417,201.56880514165326,198.7652750911587,198.62248482870578,206.68728895040667,213.65987851425862,192.42987540326115,199.89556535227572,204.59470355492653,203.54828586465294,201.6422217048865,205.32931721927747,202.0791166561191,201.93896278642046,202.55186255929115,203.60609400635104,,190.77612512721387,191.3228482905832,192.7789459708687,197.7810035225075,203.87966748189157,199.13390439511576,201.4143329959327,199.02889365830495,200.05667586417076,206.29685013704366,201.49237752494523,201.59437151340035,206.39912278709735,202.8532885490037,196.8652090475136,184.4613703185486,192.39366378349217,201.4836766583839,204.65645649609397,203.84828978704095,204.92307027974036,197.50072540784672,204.61858897679107,206.69766100859087,209.9659235722585,203.09844955022746,185.17227501090898,165.39169093229685,,,,,,,,,,,,,189.6006215028187,192.7083804245244,178.0503927659659,,196.43094121194616,208.3081756263477,212.72036361419578,217.83994199256426,214.51640143136322,,200.41329532837517,198.81964747024685,200.35873344396026,201.96056178378376,198.51735841096723,182.6558855834502,,192.79072922862215,183.0794094682526
7,2000-05-01 21:59:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2000-05-17 21:58:55+00:00,200.582314010706,203.2806429383034,215.67054150246693,206.24198612131653,207.38246825123088,207.59399049334385,210.48578957964025,208.92299406985776,212.28330139480016,209.24173786332574,210.32137323819265,193.34277474885238,206.03226496425282,191.64169540448387,204.96143918192223,209.3389997378353,203.46936496372723,205.79501372667985,210.2509932092808,200.46419944100546,208.6124541710643,209.89240474441334,213.9631163133046,218.30539119233958,213.9990686161875,209.97368596360732,214.9634667372329,204.46688247345278,202.4375738172769,200.8273143577385,200.48908024726794,206.23339311082583,206.39803649025782,203.69041893125024,204.6832277209977,201.65593745589427,,207.95496712859153,206.34621016407152,209.47115730487423,211.81983573998627,208.3032801853721,201.82256380297753,172.80919955901274,203.946953199453,213.13724414876796,206.48619246723155,202.90064408156542,197.46545160995782,195.94481504082523,,210.76364358807058,219.00065382064508,210.59106505977718,203.26595808625615,205.43056446772246,205.04427575388598,207.4236698678173,,199.91276531640898,195.71388833564092,203.3414636392938,202.07640733679045,203.8088235011075,205.7399137666334,,196.55667556343337,196.56410032095292,205.65177151035445,202.77903789413725,184.40213309133432,198.3874100534258,187.96695345288884,193.84668518479566,199.75812108322674,213.90054935863483,,196.36161261464255,194.65575057721566,192.94285997551106,188.8022372253542,187.78645966463029,192.5640612828451,203.30165323616953,,197.21587070123581,192.9137081049185
9,2000-05-26 21:52:36+00:00,210.41959359947464,197.73624796531067,212.9657843568988,206.72241960338613,208.33896973055437,210.09080319966586,218.14486389033297,208.75340877331877,207.28575375901187,207.49138439097175,206.2707885098111,201.46420782350225,199.50194658646362,202.0444693103653,212.22006273667432,209.77000530663832,210.5969992667846,207.66222918211224,204.29081516802896,207.07833040821637,205.9501190424212,201.8997065526491,206.1619253029984,205.1655785883652,209.0661536332218,209.0518273337061,216.5243337501706,214.34692741804596,204.53539968521275,209.1204971905405,,214.49914450317303,219.7719196315591,205.84395349831937,217.0902983556067,205.24459168656426,216.08819569716263,207.09722278882677,211.60613243052512,215.2946291748163,208.99791360587045,211.58084058496212,200.04277434686034,,204.86114698860592,213.65049709947928,207.23602404529913,212.04641968123292,206.50387054962243,214.3423806788909,221.49624936777738,227.29860730490077,,221.37598214985306,218.34354549296185,210.44884828138282,211.2978692788164,205.68346029419615,209.45044044821407,205.99014258182348,206.09959359970023,205.8163951439909,209.6006095481664,205.18175904592806,205.29762656971968,204.9756823811201,,202.78486973778664,200.22383693669195,203.356130426983,,200.88221111386605,208.7794059443865,196.76686939056492,203.67029621718643,202.634238023618,209.21012293009966,,196.57765019881782,200.2179198051877,200.298841325629,196.1502136900956,200.48165304506665,196.16458825415836,,206.60289541528925,
