,dates,nzd0510-0000,nzd0510-0001,nzd0510-0002,nzd0510-0003,nzd0510-0004,nzd0510-0005,nzd0510-0006,nzd0510-0007,nzd0510-0008,nzd0510-0009,nzd0510-0010,nzd0510-0011,nzd0510-0012,nzd0510-0013,nzd0510-0014,nzd0510-0015
0,1999-08-17 22:13:37+00:00,,,,,161.86770302600397,,,,,,,,158.37977220726216,,,
1,1999-08-26 22:07:32+00:00,,,,,181.64577592316425,,199.24196865789148,,,,,,153.047943989417,,,139.59316978720256
2,1999-09-02 22:13:44+00:00,,,,,,,,,,125.54668505358897,,,,106.70465824955784,,
3,1999-09-18 22:13:39+00:00,,,,153.8037287059832,154.0863811820156,167.99639764371454,,,165.8103105920962,158.14735455419284,,,170.00926220249357,136.72720587841386,130.74553248425937,137.82056365500787
4,1999-09-27 22:07:36+00:00,104.94286214136073,177.2593489926877,,139.80607133648869,127.64640007383719,137.51013267384894,,,164.80108481728075,140.28339475103908,,,167.60953697898498,,115.13835816002026,
5,1999-11-05 22:13:40+00:00,149.96556875769403,173.95066257558926,,,174.17401278917743,,,,,169.47247188907275,,,162.68731178576496,,,
6,1999-12-07 22:13:41+00:00,142.6141794183765,179.68874057364042,,,201.7136018839362,,188.6060212745376,,,183.50509887528884,,,181.0498259695433,,,
7,1999-12-16 22:07:33+00:00,,,,,,,,,,,,,,146.1568453423639,,141.67191724325724
8,2000-02-18 22:07:16+00:00,,198.20122214882312,,,231.93954177384046,,220.24387548349608,,,209.84765071138267,,,199.3311180146162,,,
9,2000-02-25 22:13:25+00:00,119.16768204711238,110.41548464490603,,147.32265957957065,151.18980868190704,,,,,,,,141.1795510734764,,,107.56294130995296
10,2000-03-28 22:13:18+00:00,101.32212347455379,134.27971970727083,,163.02766767190835,160.86657219780167,,,,,152.38815535044185,,,156.4867488366399,130.66393616874254,,115.1310772813269
11,2000-05-08 22:06:44+00:00,61.06133169669219,6.110346948447674,,,176.52348561742647,180.01311358864052,,,,146.14947118680843,,154.0759613349207,142.61636706506536,131.33077935988481,,
12,2000-05-15 22:12:54+00:00,34.380008838976174,-29.360906107378206,161.26508262123545,178.73151522224634,194.59377067578265,197.66287724521283,,,,156.19987429955742,,,166.56864364253295,,134.5051763060925,
13,2000-05-31 22:12:42+00:00,,,192.31208676893783,,214.86703504406552,,,162.469622402031,174.60965931804037,,,,,,,
14,2000-06-25 22:06:19+00:00,37.38294809231825,-15.77926627426139,178.74817080403994,186.7024712254428,190.36706326308519,,,,,171.3778282543757,98.01405076833399,,,,134.69504070592745,
15,2000-07-11 22:06:05+00:00,54.94053811109669,,197.5083385842473,,189.38790566660776,185.47574790527622,,,,172.07052998571902,,158.6640931562561,165.97664835220291,158.35792536138857,,
16,2000-08-03 22:11:55+00:00,27.884311921958606,-12.601199702385019,166.20306548076917,,169.51648779902413,,,,,140.47264977049207,,,140.69465655847154,130.46768963637044,,92.68175546243691
17,2000-09-20 22:11:14+00:00,125.74023030293618,120.2744881838234,,150.35118667469305,,,,,,149.35580467958093,,,168.83627641097877,136.3637830773162,,95.26133275258425
18,2000-12-18 22:05:01+00:00,124.23428839961998,,,,,,,,150.77360640632764,157.78394382139518,,,166.91631114295689,136.81489251328293,,122.74859997300261
19,2001-01-03 22:05:00+00:00,,190.67112600445586,,,191.55773198929066,,,,,182.55622241777104,,,191.25561169277645,,153.16150443047172,
20,2001-02-11 22:11:12+00:00,131.17254291880914,,,,158.547843693274,,,,151.13582820741522,143.82413160320093,,,135.46057270173318,125.29960530311374,,83.37038706843647
21,2001-02-20 22:05:00+00:00,137.98420158800133,175.78731086126163,,,195.61940503836442,,,,,168.81804943140864,,170.9856903181731,174.6737512513432,165.376995171187,,
22,2001-02-27 22:11:06+00:00,,200.7531076939417,,,223.75284996122878,,199.4985582748303,,,186.049476242273,,,193.04253679862555,186.51048360161,,
23,2001-04-09 22:04:41+00:00,97.7838914920729,201.8186561517844,,,203.60223530342844,,200.0974194217634,,,180.1598013737925,,,162.45930605603118,,,
24,2001-04-16 22:10:54+00:00,94.49899468859351,113.99440979307424,,157.93549685934053,155.07345382003302,145.00196088115956,,140.34806154142743,145.4150429194474,,,,152.03513742075407,,,100.00269222278831
25,2001-05-02 22:10:51+00:00,,154.7669891584077,186.0970860505341,,183.87726468331576,,,,,169.35105951685708,,,162.8318032694097,,,137.20084999331456
26,2001-06-28 22:03:56+00:00,,,,,,,,,,,,,,,,
27,2001-07-14 22:03:57+00:00,,,147.57687761019315,150.0561494913187,154.80702140929642,,,,,,118.69713516456002,,116.26812773896357,,,125.3162464342451
28,2001-08-15 22:03:26+00:00,,,,142.99159551044494,151.8676937091488,,,159.92170108816995,164.9101336848873,,89.6861368789479,,138.19927485324772,,,110.4938940128473
29,2001-10-02 22:02:52+00:00,,156.47829311308143,,,159.03861176017767,143.22760395948214,,,145.29508226681722,146.19344855640082,,,126.97207336676775,,120.69813346599828,
30,2001-11-03 22:02:58+00:00,,194.90823180384743,182.9628433960481,,203.5506516073048,168.64343494326423,163.15424449137655,,,164.64353755243764,,,160.84342763107168,,168.14593153155712,146.7642744512833
31,2001-11-19 22:03:08+00:00,,175.85725923306663,173.82345969432077,177.20759213126445,178.5323943746564,,,147.75166555932645,,176.39890079101977,,,163.4262535701407,,,145.62064747511093
32,2001-12-12 22:09:26+00:00,,192.16141965803942,170.80021798946728,,188.51656766928426,,,171.1748247413742,,,,,168.0899810748455,,,160.26721381189242
33,2001-12-28 22:09:25+00:00,49.93030969400547,183.94910007988386,201.07984102342567,,198.3059368471018,173.73884697569488,,169.77300130391507,,202.67248581195244,,169.61446138334938,172.3565418881554,,173.01186864763525,165.24332834896686
34,2002-03-11 22:03:31+00:00,,199.6523473035719,,,198.65301588728232,192.4169255242092,202.3387421108767,,,202.9755018680123,,,196.92348199262935,207.34499112885777,194.7635503067024,176.80530749288513
35,2002-03-18 22:09:33+00:00,79.77968864731135,,,150.8590032978003,,,,,,,,149.76285410882997,149.25945650660432,145.5627395524955,,118.87200154687562
36,2002-04-12 22:03:25+00:00,69.67933493484591,187.3840486188197,183.97804916882237,,187.98972129827467,,,183.99123606881474,,163.15773896786033,,,160.51765264402854,,,123.28736419518071
37,2002-05-14 22:03:19+00:00,,,119.29647408202497,148.811039828265,153.28629157421716,,,,,,,,146.92525744268644,137.44620568010674,,79.6286050642793
38,2002-06-15 22:03:07+00:00,49.68126185028218,,153.24535481303175,,,,,,,,,,,,,
39,2002-06-22 22:09:15+00:00,68.27399310159497,,174.27009462052257,,154.20731560792422,,,,155.605716951134,109.6185952720759,85.28787955068904,,,149.49425024561742,,84.59571669211051
40,2002-09-10 22:08:43+00:00,99.12623096898436,,,150.9656221305323,140.03037004849705,,,,,,,166.05527697091512,135.66823590089126,118.18266211404169,,103.58013945224019
41,2002-09-26 22:08:32+00:00,,,115.98125323794424,,123.21003189927583,,,,,112.93228085826767,,,123.88111006784321,115.8392075636638,95.23702267112242,104.7903666076051
42,2002-11-29 22:09:01+00:00,142.41113015729283,,166.60547646292312,158.43320179812872,168.93365416469746,,,,,173.15005442862457,,190.54474997430637,203.31037116193647,,,142.28652091939466
43,2002-12-24 22:02:57+00:00,138.16420742285663,,154.58076623156353,149.11402602131992,153.80117052334936,,,,159.25584744370198,162.14019098067308,,,167.5555437544731,,,
