,dates,chi0051-0000,chi0051-0001,chi0051-0002,chi0051-0003,chi0051-0004,chi0051-0005,chi0051-0006,chi0051-0007,chi0051-0008,chi0051-0009,chi0051-0010,chi0051-0011,chi0051-0012
0,1985-03-28 14:12:49+00:00,174.45040932940478,169.4916759926041,181.5682085986081,170.1746782390166,176.18161132495214,182.55570519619147,189.92287922222036,145.3495695594061,151.3207384762454,154.3424316573337,140.77084987707403,159.76652781954408,161.61646268556527
1,1985-08-03 14:12:13+00:00,182.64299620582352,180.5161895826815,185.55734156855294,182.70653405604182,182.31010144801425,183.8966301235368,184.67949509718358,157.81640379749072,163.3909063999445,168.1357063656604,157.36802885644704,161.5045072812277,162.71966331560836
2,1986-07-21 14:04:59+00:00,182.49270656695722,182.66423766222835,190.65884450710968,180.27863314635573,180.89088655843213,183.16442499300027,,144.24055897993202,150.79976998709276,131.26844575010648,,144.0121466183674,159.51770566057934
3,1986-10-25 14:01:41+00:00,168.88960403372664,174.79921948535883,190.25137735088782,178.79152880388293,169.51442171856127,182.6495464724919,187.38587810195196,146.5066758599313,150.09383136358326,153.97952671586364,146.94422197032497,165.27248011253616,168.0520601899931
4,1986-12-28 14:01:38+00:00,175.4818799404167,169.76004134749104,184.3851693032761,169.5468851515045,177.3878239177036,184.36427553725608,186.96151434364145,155.9020158638568,153.01443290888741,158.15671403799914,143.42592553910418,157.56079196651856,158.37799771477071
5,1987-01-13 14:02:06+00:00,174.58984510543428,175.24297208139805,184.0982684218196,174.28784312917705,176.39291769182398,184.98182702543124,190.16477884093914,145.84519046873962,153.78961304464107,157.1467142982481,150.67466966482888,159.81366332907203,161.26555771364897
6,1987-01-29 14:02:34+00:00,179.84686766092173,174.7273454655272,186.87561155647427,175.69907030871312,179.4878994220166,177.98574052253375,193.2915402082854,152.22773815571486,158.040087991019,159.2596138968622,147.71421526446105,164.308753813105,161.0438353769847
7,1987-03-18 14:04:25+00:00,186.83343477898688,180.51306037530802,188.11178746710019,182.48757275108673,189.95925372105583,192.66030394570964,192.1684846522901,163.7141462709986,166.0393400500144,164.9165163974364,153.9308557215762,168.31967922338876,163.4707972532534
8,1987-11-29 14:10:45+00:00,164.04915225289355,160.8040810386861,176.40579441663175,163.28999952096183,163.93971566011209,169.80917931917983,171.21687055585267,127.42946559080204,141.85123196325233,141.20507047576854,131.02228465505772,139.81214117950805,143.76261932819676
9,1987-12-15 14:10:59+00:00,172.85826966272492,169.867232105692,186.10593521718238,172.5447659003874,173.16458243330243,181.36591060334158,187.27938105309184,138.15573217664894,151.14458891637506,145.1035718158562,145.71716402809932,161.09941128315387,159.58039455972943
10,1988-02-01 14:11:50+00:00,183.05678562022715,175.4143915975258,186.8076686302719,176.3191847298435,182.93583486047172,188.54217141412565,198.88093227010611,152.0039475956602,159.0815564717562,162.71312364566458,148.43449651607804,163.20946437595248,169.7080908798731
