,dates,mex0403-0000,mex0403-0001,mex0403-0002,mex0403-0003,mex0403-0004,mex0403-0005,mex0403-0006,mex0403-0007,mex0403-0008
0,1986-03-15 17:14:19+00:00,171.5957633225648,170.04275370981895,171.62023933389,178.703505522711,192.71323069565173,196.8047648322819,196.3562034686501,,
1,1990-04-11 17:08:26+00:00,189.94053518919702,195.26840051274064,204.64156788931788,216.6894361532066,217.22575571680906,230.06888954948366,228.0927295421625,234.88001141849983,240.3548041034439
2,1990-05-13 17:08:31+00:00,202.59122096364848,209.5574556161193,212.41959167688128,218.44575238012294,221.45413818612514,233.98184989268753,237.75416920656997,246.0396068870341,248.48471395487732
3,1992-09-07 17:10:28+00:00,163.2728789742993,169.61922402136562,175.1787059904808,185.63276296040843,196.68667914659693,213.76089533715123,231.22572556810474,245.27220180740645,269.0832907957775
4,1993-01-13 17:09:51+00:00,193.54455183842137,193.54649706704083,203.7506521391407,211.00255889004583,207.58905178556353,221.2918347668527,229.30544301273545,224.80123293128204,225.93203301725424
5,1993-01-29 17:10:02+00:00,201.44828713933077,200.41440605043385,205.87962225920043,219.7658888349143,224.50595407996371,232.54005039244743,236.08042874602663,228.07440166430683,231.8830670889519
6,1993-03-02 17:10:19+00:00,194.48253040376585,195.5275785248591,201.6629675424183,208.18534240389033,213.86797990722027,219.29065809048166,214.1100530340252,216.64767067951078,228.71070878654825
7,1993-03-18 17:10:26+00:00,184.10874439674578,195.74534786586702,202.15902532051098,211.28657358838115,220.46483553882877,226.32558496374418,224.79571764643651,223.6167683615877,232.3435212036859
8,1993-04-03 17:10:29+00:00,175.72565995758904,188.38816110313223,193.72561261364513,206.9637846228849,210.74559004183035,217.7467861987679,214.8044640440318,217.48844600477474,214.88864502356128
9,1993-04-19 17:10:38+00:00,185.38509440334792,187.1930336433551,192.31023118235004,203.30124120702845,210.47448582698257,220.5507900099262,216.20684446843416,222.04879594807642,224.58576216308668
10,1993-05-05 17:10:42+00:00,193.2627022134001,196.11350999163596,202.52928691646161,215.3140430485551,216.0892783117898,213.32840270754596,206.97442125040672,224.64229642039516,227.93470405143756
11,1993-06-22 17:10:43+00:00,159.10430840098655,163.8655733503395,181.13659496662285,201.3465330079358,214.4750454603104,225.46572943490065,233.28785272690652,245.80374418124117,255.35171268927567
12,1993-07-24 17:10:39+00:00,170.10140094106163,178.14246742155873,186.27161760512217,201.77135981268717,206.18264976218836,226.7283736237203,237.55045449223596,250.99023204168134,264.63941344545754
13,1993-08-09 17:10:39+00:00,170.7998950979273,180.03353236279906,189.54743237397366,210.18057131036502,224.47583935835758,235.63156077792172,251.43944137856528,274.30771681946464,286.55554764679437
14,1993-09-26 17:10:32+00:00,166.14466542631908,172.76221100422427,180.51348950060748,195.44559655464366,214.52836880690631,230.17701954949192,242.62395901917478,265.64855177787837,290.44704968028117
15,1993-10-12 17:10:28+00:00,148.67983256048728,159.15588178918085,167.18445275761212,178.002518560473,190.64370946935753,202.90980753423997,229.81648978808096,250.27459380869024,267.59216849989264
16,1993-11-29 17:10:09+00:00,167.18169538800603,174.26946253824835,181.0777289919265,202.31341606380354,221.97091717123485,236.28287615529243,241.75771146603427,265.5000186042455,284.4524381457492
17,1993-12-15 17:10:03+00:00,169.0660664424555,177.63164511222192,182.1947139851042,186.01907076590106,193.96688164460872,212.13401488030462,210.0069574592672,219.30785002435425,228.24584476860315
18,1994-02-01 17:09:27+00:00,191.2319415238529,194.3860496347022,204.2965380139479,216.11170532475109,220.98100115285263,223.28278944116607,224.88973195145113,226.13309677796744,220.03231435459435
19,1994-02-17 17:09:15+00:00,192.98472794652068,193.45189041674882,197.31337727258716,202.0160252692578,206.19011148712792,212.81223772548532,207.5364402070831,200.2354644337932,203.7661286012235
20,1994-03-21 17:08:46+00:00,194.62876861171452,195.50603251845564,203.55376248277344,211.77430668954395,213.12929136230417,220.84329507819479,223.06545655227063,222.82980909343337,227.76870158088173
21,1994-04-06 17:08:29+00:00,182.3602762263107,188.1586593228536,190.10432963019224,203.11118110992808,212.28138520228808,217.49028489596836,211.15699979605202,214.7675611505345,208.07103657680602
22,1994-04-22 17:08:11+00:00,182.74940640986597,188.68023598243536,196.90435829348547,207.6721807166768,209.47729899302124,215.01011139869456,209.26268886792548,213.6659275879609,221.85722498749115
23,1994-05-24 17:07:36+00:00,187.8217496458262,189.73525667011216,199.00572959200096,209.3425802151441,213.3390235805548,211.93227481950964,215.19005592927016,207.90142557162443,221.01892126400003
24,1994-06-25 17:06:56+00:00,176.31950582455076,180.10125199894048,191.7960554482925,198.38338086368287,201.12396748961697,220.5832925893698,215.2391504104012,225.42949273268107,238.2196410301778
25,1994-07-11 17:06:30+00:00,183.39313382705348,182.53215828404672,192.50938764507222,208.3429462999482,220.63219903650366,225.87394044089086,232.68308119455696,244.54127880584616,258.8833792347327
26,1994-07-27 17:06:03+00:00,176.35922726120396,184.28776192435913,191.8370589588196,208.93157864122537,220.53905740116562,228.61162082009164,238.31060804199095,244.47867938631032,260.4877637616148
