,dates,per0075-0000,per0075-0001,per0075-0002,per0075-0003,per0075-0004,per0075-0005,per0075-0006,per0075-0007,per0075-0008,per0075-0009,per0075-0010,per0075-0011,per0075-0012,per0075-0013,per0075-0014,per0075-0015,per0075-0016,per0075-0017,per0075-0018,per0075-0019,per0075-0020,per0075-0021,per0075-0022,per0075-0023,per0075-0024,per0075-0025,per0075-0026,per0075-0027,per0075-0028,per0075-0029,per0075-0030,per0075-0031,per0075-0032,per0075-0033,per0075-0034,per0075-0035,per0075-0036,per0075-0037,per0075-0038,per0075-0039
0,1985-01-24 14:52:53+00:00,258.1372456440912,251.17331416289045,248.7677327428505,246.44916971528266,246.30897720441277,249.96295724037117,257.75148232301154,256.3442436607189,257.86929399313175,262.3364327933919,253.6597826718365,246.47143767517485,249.59149841747058,250.2352775580644,255.6414517750096,267.2338627090613,277.2453051225626,287.28048012100885,287.9091859768587,281.16659439495464,283.31315771770335,278.3771023023148,283.8801565116875,267.78329441282597,266.3845781461544,268.92311824066684,252.34012157898883,246.98488852228292,252.20551812740524,245.4758120082163,237.05664472049963,239.70713734348627,247.66944116254348,241.22657577997796,247.1232992183884,247.4516309332779,245.4353993711983,259.09379632187006,253.37912022012733,228.12415426818382
1,1986-04-01 14:48:15+00:00,231.12842881438775,221.53130593705083,220.63629961532524,220.6197322750948,220.9162453514989,220.67992213015685,221.26545610721095,227.1824871595939,228.7275860149013,230.6774206816625,231.13540968648766,231.40436456329383,236.57038196120482,231.67140389746817,238.65855061573188,243.80799298288608,249.6689155814543,256.4652920895172,258.10953448813893,262.828778617711,260.3824981068665,263.88156077575627,256.59138662334124,247.59019712808663,246.94865156882898,234.5564144706601,241.81067938044936,237.38576515969135,232.33724728770585,225.52993301061792,232.0855127705879,239.02484323215617,237.17988534763182,240.3625480999981,245.9208134650864,241.46073769910709,243.88878317780288,258.40408623290733,246.13174338293584,213.3996615647108
2,1986-05-03 14:47:30+00:00,,,,,,,,,,197.22880672192906,,,176.7477497759828,,,,,,,,,208.16376827441488,,,188.85144666516123,203.10926848994353,194.08835076170556,186.64806279308416,194.99759518454306,196.63341897235256,189.41348348293207,190.15633037610812,194.62413104017799,197.9199206472282,211.35729579833807,218.19291333438298,214.71392226798417,233.08496448222007,215.3230015432194,177.06244342446692
3,1986-07-06 14:45:34+00:00,206.66593920463114,198.73050356454502,195.37695269552688,198.761180458696,195.0908822476217,208.24446984360486,201.27832988815746,205.30953148977017,213.67434492976352,217.7716968573122,218.90344655329827,219.31843188540796,212.9097020156053,220.73249232945238,223.39637759146692,234.96160608514327,238.7233727297362,239.50010188318757,248.8872481462783,246.8057146828165,241.63627338341988,245.94516441003384,241.9946468746384,239.68228785470936,226.03696705134737,236.98509996176298,233.48733462935724,223.24909563036414,222.20110295559098,221.85830489252473,217.41713190991646,223.70586495202576,225.19711638622937,236.13179313459398,233.82431862729592,236.49307009874116,236.51005203854538,256.30766680583463,233.76715371269944,203.16898924987527
4,1986-09-08 14:43:16+00:00,206.41008659220796,199.64842020385458,179.484729428867,190.39540060361836,183.31916285595565,192.6339697668787,192.87827214726445,197.84911142265395,204.66402255788498,207.21284997024446,203.8260597079281,203.37206944480977,205.0964721525522,222.15541190263463,225.86192559756358,229.91478386500202,231.91291086094225,229.97357634586263,235.97670838658016,241.3294682132933,239.68902514484145,244.74449433732025,234.97240451624882,227.58914992991396,227.7849043712116,221.63394956631277,219.3240834866006,210.0963379591464,205.5333841294397,214.03476485752017,214.74776587255997,219.4552091405971,219.95500038842164,223.40244357275787,228.9057883911045,230.75623997944652,238.00845468047697,257.9682415013493,246.3128818759652,199.89789034056426
5,1987-04-04 14:45:05+00:00,210.659081297548,197.05190824379338,190.37013836054916,203.54172726130275,205.56815673935617,203.02134866243784,203.2874618536591,206.72844555667632,208.76091790984282,217.1701915370303,214.98639356231894,214.00725085341827,213.84431327165856,221.95131586385793,229.83920905152272,234.5996844375696,238.17080781548478,243.97626915102552,246.52113325532733,255.67121757886798,250.57093214611956,262.8781114406422,257.9345248055407,241.5057263738763,244.92742151140584,236.79422547883252,227.53177969865493,225.36524798794636,233.67783360124446,224.97945446545637,217.42470714123579,228.29438703136378,228.14219904345066,226.9060869041668,234.32159864277702,240.3544144588771,243.8996086025536,259.94333107708457,258.4655973731518,217.657220816417
6,1987-05-22 14:46:31+00:00,209.41561722174674,196.46633112435904,191.60168072013403,196.6623616773464,,,,197.68406354797173,208.1321909101748,211.90109081545717,212.2015582141001,211.43698468095178,216.37453625263717,217.10596275250077,223.31533147712912,220.20460712533438,226.07923906635497,229.27568301905526,239.50855338773096,246.67561606358728,252.8063147962956,241.32584830360315,237.87728069523416,234.87571712160468,232.5210171942525,223.05974971730168,215.97692457925092,217.1722883714602,213.1677105542476,212.6685886930682,210.42703544777743,215.97593425868263,215.4297595974507,215.50384632017187,229.5113480604238,234.1329523085664,237.581650727495,253.68034306800845,234.04399932129263,207.3857317468887
7,1987-06-23 14:47:16+00:00,205.8770282768594,193.7566367282838,186.94093889275132,186.983024854932,185.62153946243598,201.46717073057917,197.90208393858836,201.65898786797442,204.78269166182136,208.38832018723917,212.4820922314641,208.99416252110927,215.1586556773874,221.8413126424067,222.54911666064163,222.6496817577773,228.00305242346923,230.97010650517598,231.1509404932238,233.70561471468312,235.36957706588078,238.44252686231363,238.4324099435106,236.0802188615216,222.12265453918644,223.7226377723356,213.85161691665522,212.5569635522375,212.76517075655528,215.20230537682227,209.0818545041176,209.73022476078853,210.5311627856249,219.65701886635264,227.6469733156933,227.51828438609823,227.09695442974368,243.0204068899186,233.50254668847907,206.48836373950493
8,1987-07-25 14:47:55+00:00,211.05120678163422,199.44984909389285,194.12754543779826,195.2945932166926,198.34264454687283,195.89106575503786,200.88810756943536,201.371014615634,207.79981371049854,214.6367573628085,212.64694887779285,218.25805568011643,220.91828165249862,225.37739239064192,227.32540109994477,230.76868580546733,233.40138635654714,231.12239615627578,240.16787020476977,243.35787568737334,245.07493759714671,245.79716943490135,236.73182594349402,240.23741634333905,231.87420754278537,217.1756871674881,229.41559185768426,225.14133509981275,219.57026567041137,222.82920117066993,217.15751310693707,221.37722304387108,223.25557040242703,229.8248562847863,232.07336242101726,235.2971406084213,239.37277509143456,255.12944322334727,234.40040568962664,212.81467204672114
9,1987-08-26 14:48:52+00:00,191.39008807250988,181.269166446619,,133.39303234015495,157.0194804148484,163.43676443341752,,,,192.71012764006986,189.48964485661205,194.82581695926814,194.21340472097836,207.85258019445013,199.608569832189,202.35619728123686,211.22363465880525,212.06915731358987,221.51572185062105,213.09501083361005,215.4979815042796,230.19400061300132,215.7480355944319,205.76084410869322,207.91575515274639,202.2980022319839,205.64242486237964,199.92880007959485,202.67106517959462,198.48174074179047,200.3799378733538,200.9507998520636,204.46308051677676,209.01921517074848,221.49954710291678,224.0709248328613,229.0667581340437,244.1505220034461,,196.28239927850126
10,1987-09-11 14:49:16+00:00,183.97466833734907,173.15321942083028,163.05995418120037,154.99150691786156,159.06395076626228,180.7456443794153,175.12184501824555,174.4475745694104,187.55415251649856,192.50255176747902,184.78168226856735,193.0308681283543,195.83213108630554,208.18654962546563,202.60261203422766,204.9640455315049,211.13783909641393,216.55289153637636,221.8745726277595,215.26452526838847,220.7227674082767,227.67939486765846,218.75335361927154,210.06172162741473,199.88528331873624,200.62482122968999,195.21463846706683,193.33106886487036,199.05348142480267,193.62631129531331,198.83996463496294,203.51943294568196,209.66028837290878,216.58310825778452,218.9646380648175,228.14101892285493,226.22412865233827,247.57955437747938,,191.77597520947285
11,1987-09-27 14:49:38+00:00,196.17928388129928,183.392717424617,172.70584491380743,177.17154380775963,174.01583365015549,187.91856319324182,186.22359949044224,187.1724142223901,185.9059081514245,200.96173622032615,201.496266396046,205.01969266613162,202.94129975415822,212.65353603538827,208.0702065483315,207.09890946632396,211.94118573955308,227.5526848024928,231.43869632883715,232.6979938089617,233.9781926112057,229.03891063106386,227.198558536735,222.1525749419239,209.73306474088423,210.18120043222882,211.78151839345915,208.99285506259326,207.34103344412375,204.23263076778636,200.14921250586883,218.0397044587534,214.64260954871608,222.21512193594765,227.62673957583905,226.84780715840338,231.60897364556996,251.21277492485262,,200.78494554969842
12,1987-11-14 14:50:35+00:00,212.9655352392972,201.8824197930296,195.73511059928728,202.01858068458688,196.34620584191623,208.1594535958085,214.3793473065952,211.55691357269376,217.89912132472134,210.2592170073507,212.16278252896444,214.91337047017078,220.38910858545273,229.81862895619122,225.49002643782072,229.82748322084404,230.63997079008305,235.2928969066886,241.7697443708156,251.79330378334345,250.6568217043121,251.6859033573952,227.04961865953857,221.24897573663142,219.92742058380026,213.95700401278827,224.86347667576422,211.95048435764488,216.80128255436642,217.5984046135967,218.57935773488146,223.15624326938797,226.80332625391952,230.36656723995418,234.82982763574483,238.89210135208094,242.35492368414225,261.193334558777,246.8762905181302,210.92403285457277
13,1988-01-01 14:51:21+00:00,212.23775547428733,203.05691383013254,203.08178757969966,206.31768197315085,205.4829183870248,209.73926280748515,214.62030535054538,217.10812996660962,213.7696677379741,215.22043115896412,219.07435772069977,219.5726102607287,215.94840201006267,223.82657324241848,226.13322654533897,223.90630385762603,231.1229787447774,237.63611768255032,255.03050059815234,263.4674734303564,251.50217605099618,262.0288020049487,249.15850010597026,234.8532091172798,232.19798581762615,225.25551136632743,227.65206725377405,224.37487165247066,226.30287639055007,219.25968555807268,218.65432112762198,226.34676484827935,226.66556058863358,230.93817744926076,249.36515418776736,248.8838237605817,248.27995263394303,260.1345684677426,255.74114333232671,219.22576147329028
14,1988-03-21 14:52:29+00:00,201.55992008521366,191.94395823724744,178.48860189602814,176.40165547221386,173.46858546305765,189.15162828365416,185.8558754712376,191.53818407975973,206.77814245427282,209.74877233398394,212.51223877054395,206.42981904584303,197.97002585949036,214.9896387227488,211.4704707184829,216.92679876477632,225.20926481801052,224.31811334583998,233.09839759882323,231.27881874224175,229.46945721011116,231.52968951624922,218.61329951757193,222.22379700527625,217.35328576298406,217.40865372519994,212.01434140351193,208.05657298865611,210.78898152178678,207.82174078614725,207.81077896828265,207.75354023916796,220.0072675136973,221.0190285362615,226.1728635220255,231.3325785625733,228.97754603721,244.68034881860825,225.41470813053616,198.84810693519285
15,1988-04-22 14:52:40+00:00,205.25952574525365,193.1115949731735,183.42698175950923,178.9650945014377,183.1203508855117,191.7778794472018,196.55965810087764,198.1206527576798,204.08561642605173,201.9356976993006,204.56368274492337,201.94945259617072,209.45419496586624,216.70449668598377,215.5413638322113,219.7985800097157,224.46139047444552,228.9957855493741,235.23753783827448,229.6902520395766,235.78373983410958,237.47883962621825,226.64010571006537,220.90104574635168,210.08441935038172,212.27657770270773,210.04833969476698,206.50584032104467,215.84788782610138,212.299845510332,212.11317076626878,215.2265261080538,219.8195269449016,223.72998414666586,230.6031824211116,235.13648111580693,237.50574642319953,258.4325026783061,245.87111197617992,203.22596954674637
16,1988-06-09 14:53:02+00:00,211.3215741449156,198.81551694094674,196.14467134994845,196.1149173201988,199.77868433941717,208.1338834981888,207.41031416010884,214.2066500457002,218.91157014695838,215.00910453999586,214.92759721818985,219.7343094360482,226.28055374761635,226.6887148678607,225.41298430385268,231.21512642624808,228.65709608769777,239.41081261967878,246.25154560829503,254.45647860663115,252.84736655638545,244.8743090918344,239.9756305577753,226.17741320577977,212.8439391551267,220.74326046525135,218.2092570828283,216.61108776316493,218.14298554613913,222.57457087867132,218.6270081422943,216.7117847232866,225.3466926130156,226.95727684617626,233.6577603572539,234.13277265523107,241.86558018075385,256.67872274173243,246.73906609051153,211.15855188562793
