dates,nzd0077-0000,nzd0077-0001,nzd0077-0002,nzd0077-0003,nzd0077-0004,nzd0077-0005,nzd0077-0006,nzd0077-0007,nzd0077-0008,satname
1999-08-26 22:04:44+00:00,315.87,330.83,334.38,341.47,346.52,346.66,348.10,355.19,351.35,L7
1999-09-27 22:04:48+00:00,323.52,323.52,328.34,334.11,341.38,342.34,348.40,356.55,345.63,L7
1999-11-14 22:04:42+00:00,323.39,336.59,324.37,335.12,337.62,349.09,344.37,358.49,350.59,L7
2000-01-01 22:04:37+00:00,325.74,324.29,323.68,323.18,327.53,339.01,335.72,348.81,343.78,L7
2000-01-17 22:04:35+00:00,326.88,325.46,320.57,318.24,326.59,335.30,338.92,349.99,348.34,L7
2000-05-24 22:03:46+00:00,311.70,333.60,332.38,329.47,338.17,337.41,338.96,353.62,350.57,L7
2000-07-11 22:03:17+00:00,,294.36,,,,,,,,L7
2000-08-12 22:02:54+00:00,324.74,333.68,336.17,342.33,339.79,339.30,340.98,354.60,352.18,L7
2000-09-13 22:02:26+00:00,314.48,322.25,320.42,329.41,329.53,337.05,337.38,347.56,345.34,L7
2000-10-15 22:01:56+00:00,321.83,325.45,326.95,328.69,332.27,339.32,342.12,352.75,353.35,L7
2001-01-03 22:02:12+00:00,322.65,323.98,324.13,324.64,331.18,331.85,331.30,352.06,344.72,L7
2001-05-11 22:01:45+00:00,317.67,324.12,325.48,333.00,337.44,333.97,340.85,,353.76,L7
2001-06-12 22:01:24+00:00,300.39,,321.46,323.33,326.75,325.40,329.68,343.61,345.86,L7
2001-08-15 22:00:38+00:00,319.96,326.61,335.64,338.03,337.21,338.91,346.24,356.23,352.55,L7
2001-10-02 22:00:04+00:00,319.30,322.00,324.54,331.30,332.31,328.21,337.76,353.20,348.04,L7
2001-12-05 22:00:18+00:00,321.35,323.30,323.98,327.87,328.57,331.15,337.07,344.31,341.63,L7
2001-12-21 22:00:29+00:00,309.83,316.13,315.63,322.96,330.29,335.67,343.42,350.07,347.68,L7
2002-01-06 22:00:31+00:00,318.43,319.50,319.02,322.41,319.24,339.76,339.07,353.12,344.25,L7
2002-01-22 22:00:40+00:00,318.44,322.31,326.78,339.98,340.77,349.07,351.65,356.68,354.62,L7
2002-03-27 22:00:37+00:00,299.08,313.92,317.54,321.51,323.13,334.05,334.92,342.85,344.10,L7
2002-06-15 22:00:19+00:00,325.34,342.69,340.59,343.64,355.12,358.98,365.39,375.17,366.28,L7
2002-07-01 22:00:15+00:00,318.22,330.55,341.18,335.03,343.22,349.90,348.58,366.75,359.43,L7
2002-07-17 22:00:08+00:00,313.31,329.11,326.13,325.13,335.26,343.59,351.44,357.58,355.28,L7
2002-08-18 21:59:57+00:00,300.62,,316.78,320.31,329.72,338.39,341.63,356.34,349.12,L7
2003-02-10 22:00:29+00:00,321.42,329.66,334.58,339.00,342.70,342.96,345.84,356.69,360.20,L7
2003-02-26 22:00:28+00:00,347.66,,350.90,,,,,,,L7
2003-07-28 21:48:28+00:00,307.78,313.52,312.32,318.78,322.19,322.59,335.26,344.63,349.01,L5
2003-08-05 22:00:11+00:00,318.87,328.42,333.49,337.74,340.43,337.12,341.23,356.35,355.03,L7
2003-08-29 21:49:02+00:00,319.71,322.68,326.34,330.13,332.83,335.93,341.53,349.56,354.07,L5
2003-09-14 21:49:18+00:00,341.65,342.55,345.71,347.30,344.32,342.53,345.88,363.17,352.29,L5
2003-11-09 22:00:18+00:00,327.91,334.45,330.24,334.41,339.83,342.58,344.96,353.15,,L7
2003-11-25 22:00:29+00:00,319.67,320.00,320.83,325.73,325.54,325.85,331.47,340.50,332.79,L7
2003-12-19 21:50:27+00:00,310.74,329.90,335.11,337.24,340.77,345.08,348.09,343.79,347.85,L5
2004-05-03 22:00:59+00:00,314.77,323.08,331.57,330.18,329.47,336.35,335.62,353.06,345.41,L7
