dates,nzd0077-0000,nzd0077-0001,nzd0077-0002,nzd0077-0003,nzd0077-0004,nzd0077-0005,nzd0077-0006,nzd0077-0007,nzd0077-0008,satname
1999-08-26 22:04:44+00:00,315.87,330.83,334.38,341.47,346.52,346.66,348.10,355.19,351.35,L7
1999-09-27 22:04:48+00:00,319.69,327.17,331.36,337.79,343.95,344.50,348.25,355.87,348.49,L7
1999-11-14 22:04:42+00:00,320.93,330.31,329.03,336.90,341.84,346.03,346.96,356.74,349.19,L7
2000-01-01 22:04:37+00:00,322.13,328.81,327.69,333.47,338.26,344.27,344.15,354.76,347.84,L7
2000-01-17 22:04:35+00:00,323.08,328.14,326.27,330.42,335.93,342.48,343.10,353.81,347.94,L7
2000-05-24 22:03:46+00:00,321.44,327.78,325.54,323.63,330.76,337.24,337.87,350.81,347.56,L7
2000-07-11 22:03:17+00:00,319.29,317.81,326.48,323.86,332.38,336.36,338.94,351.81,349.46,L7
2000-08-12 22:02:54+00:00,318.22,320.55,334.27,335.90,338.98,338.36,339.97,354.11,351.38,L7
2000-09-13 22:02:26+00:00,316.97,320.97,329.66,333.74,335.83,337.92,339.11,351.93,349.36,L7
2000-10-15 22:01:56+00:00,318.19,321.87,328.98,332.48,334.94,338.27,339.86,352.13,350.36,L7
2001-01-03 22:02:12+00:00,320.92,319.94,326.92,331.27,333.19,336.88,337.94,351.74,348.90,L7
2001-05-11 22:01:45+00:00,320.16,324.05,324.81,328.82,334.31,332.91,336.08,352.06,349.24,L7
2001-06-12 22:01:24+00:00,313.57,324.05,323.69,326.99,331.79,330.41,333.94,347.84,348.11,L7
2001-08-15 22:00:38+00:00,312.67,325.37,327.53,331.45,333.80,332.76,338.92,349.92,350.72,L7
2001-10-02 22:00:04+00:00,314.33,324.24,326.78,331.41,333.43,331.62,338.63,351.01,350.05,L7
2001-12-05 22:00:18+00:00,315.25,323.97,326.40,330.13,331.21,330.92,337.69,349.34,347.02,L7
2001-12-21 22:00:29+00:00,317.61,322.01,324.95,330.04,332.10,333.49,341.12,350.95,347.47,L7
2002-01-06 22:00:31+00:00,317.77,321.51,323.76,328.51,329.52,334.74,340.71,351.39,346.83,L7
2002-01-22 22:00:40+00:00,317.88,321.64,324.26,330.43,331.40,337.13,342.54,352.27,348.13,L7
2002-03-27 22:00:37+00:00,314.41,319.53,321.25,327.67,329.05,336.32,340.65,350.04,346.72,L7
2002-06-15 22:00:19+00:00,314.22,322.91,323.91,330.10,333.71,343.51,346.89,355.58,351.39,L7
2002-07-01 22:00:15+00:00,315.90,325.79,329.02,332.51,336.30,346.35,347.92,358.91,353.74,L7
2002-07-17 22:00:08+00:00,314.88,327.72,330.44,333.06,339.50,347.12,350.40,359.81,355.94,L7
2002-08-18 21:59:57+00:00,311.31,329.07,328.44,329.12,337.29,344.98,348.39,359.74,354.84,L7
2003-02-10 22:00:29+00:00,311.02,329.66,325.68,329.65,336.21,340.67,343.74,356.51,354.66,L7
2003-02-26 22:00:28+00:00,334.54,329.66,342.74,339.00,342.70,342.96,345.84,356.69,360.20,L7
2003-07-28 21:48:28+00:00,325.62,321.59,332.60,328.89,332.44,332.77,340.55,350.66,354.61,L5
2003-08-05 22:00:11+00:00,323.93,323.87,332.82,331.84,335.11,334.22,340.78,352.56,354.75,L7
2003-08-29 21:49:02+00:00,315.45,321.54,324.05,328.88,331.82,331.88,339.34,350.18,352.70,L5
2003-09-14 21:49:18+00:00,322.00,326.79,329.46,333.49,334.94,334.54,340.98,353.43,352.60,L5
2003-11-09 22:00:18+00:00,323.18,328.32,329.62,333.67,335.92,336.15,341.77,353.37,352.60,L7
2003-11-25 22:00:29+00:00,322.60,326.94,328.15,332.35,334.19,334.43,340.06,351.23,348.64,L7
2003-12-19 21:50:27+00:00,320.90,327.36,329.15,333.05,335.13,335.95,341.20,350.16,348.51,L5
2004-05-03 22:00:59+00:00,318.27,326.86,329.44,331.89,333.90,337.46,340.03,347.62,342.02,L7
2004-06-20 22:00:50+00:00,315.92,330.27,329.52,336.65,335.37,336.35,335.62,350.84,351.62,L7
2004-07-06 22:00:48+00:00,317.72,332.77,331.45,335.20,336.17,336.35,335.62,354.50,354.81,L7
2004-07-22 22:00:44+00:00,315.87,330.50,329.25,333.06,336.17,336.35,336.69,354.08,353.20,L7
2004-07-30 21:54:28+00:00,317.51,332.88,332.35,334.67,337.35,338.56,340.27,355.49,353.79,L5
2004-08-07 22:00:37+00:00,318.96,332.31,332.78,334.26,337.27,337.29,339.17,355.31,353.55,L7
2004-09-16 21:55:41+00:00,321.48,334.19,333.87,336.70,338.89,340.97,341.15,357.25,353.77,L5
2004-11-11 22:00:45+00:00,320.08,333.19,331.98,335.39,338.40,339.31,339.82,355.09,353.19,L7
