,dates,jap0256-0000,jap0256-0001,jap0256-0002,jap0256-0003,jap0256-0004,jap0256-0005,jap0256-0006,jap0256-0007,jap0256-0008,jap0256-0009
0,1985-07-16 00:58:30+00:00,160.60307953493444,159.31269827718097,162.0336283764907,162.91829041102534,169.72149778117475,162.0864314892483,162.7466170780748,156.57631805150697,144.94636836753608,154.00553296385684
1,1985-08-01 00:58:23+00:00,158.96863389259786,154.34082482036422,157.11216164703018,155.56554722906225,160.74296856695292,154.9182176137293,157.88393098956163,151.3688377358489,144.71554688719579,150.2784960734023
2,1985-11-21 00:57:00+00:00,171.59046517071494,161.12303528272358,163.57072791775917,163.0941918148198,171.09367957544282,159.07935672707674,163.70091043027548,163.5963022343076,156.0521969014339,171.57298221896656
3,1986-01-08 00:56:06+00:00,143.7566044197974,146.24723738688715,151.62107674166367,137.79656486972044,153.26037267057495,,,143.5225094287307,135.69452502512613,147.61988097943942
4,1986-02-25 00:55:02+00:00,,,,149.25175563030382,164.28959454483757,157.77958165453177,160.2138320480899,154.99431840770183,153.25684191915266,162.86358857830274
5,1986-04-14 00:54:02+00:00,159.46213097493433,148.00497880200228,147.5829051440305,143.16993217028946,150.811253343895,138.1982462750119,144.54470801456463,142.07429665328542,136.03869795968734,151.45766721221264
6,1986-06-01 00:52:46+00:00,164.92248734743868,153.934513282697,155.67356233629957,153.22597612562902,150.75251080929053,146.95505098016807,148.94609416407303,148.82385406264723,150.60122918550167,155.49742600375913
7,1986-07-19 00:51:12+00:00,167.65854927411226,152.97729755872908,158.20624075067178,158.47428241918976,157.82692743488394,147.3176906162331,156.4707702114491,147.83123528290818,148.7525752847955,170.6634635235455
8,1986-08-20 00:50:03+00:00,,,152.11639865241006,149.62683788889194,157.71265041643858,151.1263362621665,159.76081319283938,157.98337275786162,150.10450979546187,167.70600702114194
9,1986-10-23 00:47:54+00:00,163.09174370513676,155.2175491150575,154.9345363140419,145.29742186917034,159.24790030730796,149.22601931065435,156.58063498966544,155.3940609614379,151.57405084818177,168.70389855608158
10,1986-12-10 00:47:12+00:00,161.1126668662441,154.41746568302472,158.77339247762922,150.27857801727419,154.97345065433453,147.69783164930584,165.67719124163546,158.3327613765773,158.24432744843335,165.74527548089978
11,1986-12-26 00:47:42+00:00,160.91962592693312,160.99994494996247,158.73621371054162,154.04333786711516,163.76569173321946,153.72107636947607,167.09683322278963,164.53365472105693,158.69016152241576,173.40930907998026
12,1987-01-27 00:48:37+00:00,143.78742646327595,147.28376022099582,150.86545767606734,142.33681495153382,147.75286655071878,,150.13944925546156,150.7118091740718,145.0826054247427,154.4968833946463
13,1987-03-16 00:50:28+00:00,171.51011386239534,164.47904702543747,166.2247295056937,163.50632434417656,169.73208735545296,155.86848510380085,162.57118845523468,160.96103857301756,152.52396303696318,164.53250497423068
14,1987-11-11 00:56:34+00:00,158.8295655687664,150.7867107202942,159.7685517158408,158.25388792986956,164.61004888905148,150.74070787796035,158.1716208763637,154.90003383053104,150.73960510163363,165.43072015943534
15,1988-01-14 00:57:37+00:00,161.26500314259494,154.7052701662396,159.43893905249627,156.824975999726,160.52810700864558,151.22202372518836,163.5640730831165,160.73153632540075,154.0374106928587,170.48883063452647
16,1988-01-30 00:57:55+00:00,135.20867327106487,130.55094322214313,133.56647127576184,132.47735790452174,143.42862423089673,134.03239833160225,140.9451986255301,139.544989077327,136.7730817191201,146.93268806644997
17,1988-02-15 00:58:11+00:00,171.35700564176886,162.98184709863426,168.59423841422142,170.03814065740087,168.32329632113627,158.6578441435251,166.50541805270086,162.59405702315883,155.19358353053053,172.32288309233772
18,1989-09-29 00:54:18+00:00,146.16815590554603,136.2908346648924,129.85171188638085,131.35922906860168,138.27243196652557,130.15860457782983,142.4135171537373,130.12356313606637,118.22198128887973,
19,1989-12-02 00:52:25+00:00,160.56560514625613,150.7961053887549,154.78164481323813,149.09502295304344,161.67417348630482,156.48080424767173,160.63380230942806,159.75823494696738,158.264701131477,166.6085870600658
20,1989-12-18 00:51:58+00:00,137.95914912798673,146.65695368132523,,,,,142.14433140531816,146.41006891735105,144.82859273518295,156.23312224449364
21,1990-03-08 00:49:22+00:00,158.96980579580193,145.00645370407196,144.77193267849117,149.24030217316283,152.6803398633414,158.2629606876722,157.8474940374805,157.0953364591404,156.76806389805455,164.29018440562925
22,1990-08-15 00:48:33+00:00,157.95951251137134,141.5906261766069,147.73866365998984,149.08438768796742,153.69706295877216,147.9261966362381,149.31398581824385,143.02552490735212,148.787935949427,156.9944281230687
23,1990-08-31 00:48:26+00:00,156.60165339288676,139.6398333218233,145.2587744950171,133.0915603080216,145.4464768397989,133.405627259101,144.71267439084224,134.98817020223697,143.0023242413965,151.37672783990712
24,1990-12-05 00:47:47+00:00,163.04226336660938,159.78657356204263,161.93605127262651,161.52904501951758,170.4085076294985,161.80380722008664,167.00801959712027,163.93983616535428,157.15831189985823,164.95969262949023
25,1991-01-06 00:48:33+00:00,154.69500417947876,142.43522528073976,151.25665133164088,155.50962507961194,156.02641375348622,146.8817370018869,161.3888064732008,153.28461752064726,150.4246414590221,163.43832652353626
26,1991-02-23 00:49:34+00:00,151.4259475503302,134.74393300827037,136.59398968282431,141.7165208295762,138.2623581106715,138.86491041214074,144.95786170540168,143.42857416143067,146.28274953165396,147.58648796461537
27,1991-07-17 00:51:54+00:00,136.59732154190505,128.71502571397772,128.27051102284437,132.20543727045808,136.30694072466042,123.30931824377369,128.12648692955167,122.12231056767058,111.21881096056478,133.74843162769105
28,1991-08-18 00:52:07+00:00,157.33301095604065,133.77652748381647,142.0883422728222,135.54539652791303,141.03954471430498,127.51509741175792,131.47196420680802,120.09093074725621,124.61041939197942,133.90582427158387
29,1991-09-03 00:52:21+00:00,170.6408512069853,159.15511809735676,163.69845886255158,168.95622663601586,171.3938449614399,161.45968041391205,160.94418794291337,162.5265110535775,153.05734241369757,163.73365126983413
30,1991-11-06 00:52:44+00:00,,,141.10065664578465,146.20517013994842,150.39406226875462,129.74625759266314,147.98912845099431,143.47243583698318,145.2168977092826,157.18775270863637
