,dates,nzd0075-0000,nzd0075-0001,nzd0075-0002,nzd0075-0003,nzd0075-0004,nzd0075-0005,nzd0075-0006,nzd0075-0007,nzd0075-0008,nzd0075-0009,nzd0075-0010,nzd0075-0011,nzd0075-0012,nzd0075-0013,nzd0075-0014,nzd0075-0015,nzd0075-0016,nzd0075-0017,nzd0075-0018
0,1999-08-26 22:04:44+00:00,,216.937316302458,197.7958882342932,190.28370808067737,,,211.6520584231112,205.89880207561356,,210.88011884433513,221.26879238131644,215.88343972478208,217.97025857498298,213.5271084210331,212.20136454265062,223.43937588390767,223.4127568691636,217.59857290254078,208.63629078921664
1,1999-09-27 22:04:48+00:00,212.57001048702784,211.88390599965754,203.48308479910804,210.06859072774424,234.3136937499151,,221.02909111528362,,217.3626463381196,212.07976275840886,218.04154878238663,216.58033710438673,214.34499831064474,,215.43318664905004,225.4885282545591,228.74455929429683,216.73934259542426,206.6205732070654
2,1999-11-14 22:04:42+00:00,205.39818660361954,209.2320803689128,197.81263066783868,201.06372482520285,228.9150672072556,,217.606955532349,219.20966730982596,213.65326415578178,207.4490570405273,222.2902506104549,211.27683097627,208.71400702004857,,205.05422612958432,213.02578162206026,213.03767843513097,210.4971397653299,209.3111779878274
3,2000-01-01 22:04:37+00:00,203.0362588517078,202.82280283848803,,,228.25568553644982,197.4319087676536,225.32130663520013,207.70271745801293,205.81855081671247,203.1543796992532,214.95075246793763,205.37521202436812,212.2745344036744,,213.12356596974817,218.56440725794712,216.18161304395508,204.9781688849597,196.5826841209435
4,2000-01-17 22:04:35+00:00,201.69073508133351,203.54302233461866,,203.20124203923427,226.00997366258446,201.05572989575447,223.3884875135203,206.96665878508756,198.8334745795212,194.8046438835555,208.09718523632952,198.25678723067176,208.7167291170405,,212.3351825918414,218.3466920587819,215.5064164137663,204.59332953664182,204.14379461176497
5,2000-05-24 22:03:46+00:00,204.1787730691117,217.3531148303194,204.66686957692428,202.96693448858986,228.14192181071311,202.54508327972937,215.52911687483606,217.44649460547123,209.3997552809098,210.49199108576224,215.37363516617933,210.33522670013883,215.60059374632942,,215.4190823311626,223.40552758140146,220.62319939083042,215.3198417650748,202.2460544415179
6,2000-07-11 22:03:17+00:00,199.5509611392261,218.4277941647671,211.47143304019352,211.93269548915285,225.62274300586915,201.65229890445772,216.74273779077012,219.5631188904906,213.86926071626326,205.4103613019701,218.28598884899472,214.94183498532288,,,218.0831940250901,232.67787408895614,227.8425004141647,216.10412760882505,200.0057645108904
7,2000-08-12 22:02:54+00:00,197.4879421324677,210.4900061658961,203.3167962043185,207.1117552887441,230.96422758657448,194.4597589621964,213.8176119854253,219.4920092427851,217.77729020572784,209.52564233694358,217.87898670678157,222.6349969334336,,221.21777650250186,216.28571773900075,229.78809529753238,226.54704240179,208.22882331534905,198.145159804394
8,2000-09-13 22:02:26+00:00,195.32184793897025,202.17697737362147,203.73562882552076,208.60333634535343,225.89911599665342,190.96794237427574,,,207.37644362113588,206.12156031625364,213.05349426617897,207.08761521839025,213.6295502172771,,212.40849159196844,220.80351557012239,217.2358946118975,211.5794235888135,193.22461737507072
9,2000-10-15 22:01:56+00:00,203.18854077880292,208.33748701625274,201.2289376034048,212.43692244201802,225.56346305465507,197.89263278417593,213.64614284633703,210.58892432842634,,217.478813301482,219.86372557953672,207.38830453247866,209.75813511237737,210.0030513375022,211.45180852366303,226.6627065589786,229.64044100782382,217.50918780538154,196.61367453369746
