dates,satname,sar0331-0000,sar0331-0001,sar0331-0002,sar0331-0003,sar0331-0004,sar0331-0005,sar0331-0006,sar0331-0007
1984-05-13 09:39:51+00:00,L5,532.29,185.46,507.59,194.76,201.15,200.80,193.92,190.22
1984-06-07 09:34:18+00:00,L5,518.00,187.53,385.78,195.54,196.08,195.38,190.97,184.14
1984-09-11 09:36:14+00:00,L5,515.02,184.67,385.76,195.76,190.76,192.41,187.73,183.20
1984-10-29 09:36:08+00:00,L5,516.99,186.41,384.52,194.09,195.10,198.58,190.52,185.11
1984-12-07 09:42:19+00:00,L5,519.17,181.13,382.52,193.82,195.05,198.69,191.64,181.20
1985-01-17 09:36:29+00:00,L5,193.56,,479.29,157.90,,,,177.74
1985-07-28 09:35:58+00:00,L5,363.84,,245.97,306.21,100.57,186.58,175.65,158.69
1985-08-13 09:35:48+00:00,L5,532.35,184.54,383.43,186.01,194.96,196.32,186.81,175.63
1985-08-29 09:35:38+00:00,L5,344.47,,235.77,555.79,50.25,116.08,82.46,71.20
1985-09-14 09:35:25+00:00,L5,516.07,184.36,385.97,188.81,189.88,195.52,187.63,180.48
1985-12-03 09:34:19+00:00,L5,519.13,187.29,381.43,190.10,194.18,202.79,192.92,191.05
1986-01-04 09:33:44+00:00,L5,187.35,177.15,390.98,193.96,179.72,193.98,185.89,182.60
1986-01-20 09:33:24+00:00,L5,515.79,177.58,392.72,197.84,194.78,199.40,193.28,171.68
1986-03-25 09:32:01+00:00,L5,206.45,186.57,358.52,169.43,176.48,185.68,179.56,175.06
1986-05-12 09:30:53+00:00,L5,534.19,191.00,384.94,201.10,204.22,205.18,195.68,191.42
1986-05-28 09:30:26+00:00,L5,498.84,179.17,385.63,190.42,191.05,193.76,185.45,178.51
1986-07-15 09:28:53+00:00,L5,501.50,,382.18,538.42,,,,
1986-07-31 09:28:19+00:00,L5,519.61,184.68,383.36,190.57,197.55,199.52,191.73,175.64
1986-09-17 09:26:37+00:00,L5,517.90,184.84,387.38,193.41,198.21,200.28,193.03,184.67
1987-01-23 09:26:04+00:00,L5,517.44,182.29,381.24,190.46,191.80,193.95,186.88,187.71
1987-03-03 09:33:44+00:00,L5,495.55,173.66,397.93,181.30,184.43,188.80,180.56,170.15
1987-03-28 09:28:28+00:00,L5,190.30,172.33,389.90,170.22,181.19,182.77,180.00,163.86
1987-06-07 09:36:42+00:00,L5,535.69,185.83,379.89,192.78,195.73,201.72,198.58,191.99
1987-06-23 09:37:03+00:00,L5,515.86,185.70,386.49,180.53,189.58,191.70,185.51,179.64
1987-07-09 09:37:22+00:00,L5,519.66,185.18,388.17,187.34,195.38,189.94,183.29,176.75
1987-07-18 09:31:20+00:00,L5,514.77,183.90,389.31,187.48,190.06,194.89,188.86,184.37
1987-08-03 09:31:49+00:00,L5,515.54,185.00,377.80,181.20,189.13,195.00,188.61,179.31
1987-08-10 09:38:13+00:00,L5,515.21,179.39,389.72,181.88,188.67,192.90,186.23,172.59
1987-08-19 09:32:18+00:00,L5,517.56,185.36,383.48,188.28,192.48,197.40,187.31,181.03
1987-09-11 09:39:04+00:00,L5,516.87,189.92,377.85,187.39,191.55,198.33,189.31,179.30
1987-09-20 09:33:05+00:00,L5,496.35,183.04,376.27,184.39,187.49,190.97,185.16,172.76
1987-10-13 09:39:44+00:00,L5,513.84,180.80,383.38,189.15,186.73,193.79,186.19,176.75
1988-01-01 09:41:07+00:00,L5,515.53,184.97,382.95,190.31,190.06,188.73,181.20,175.73
1988-01-10 09:35:05+00:00,L5,517.11,180.61,373.96,186.63,192.58,195.88,191.07,179.18
1988-02-02 09:41:43+00:00,L5,,,,,,,,
1988-02-11 09:35:41+00:00,L5,534.42,191.76,370.22,556.31,197.65,202.28,196.07,189.84
1988-03-14 09:36:03+00:00,L5,533.14,188.01,382.77,200.27,204.80,210.09,202.01,187.80
1988-04-15 09:36:14+00:00,L5,536.07,188.47,387.19,202.23,209.33,211.24,202.15,194.84
1988-06-02 09:36:38+00:00,L5,533.55,175.60,381.81,185.19,192.88,196.95,193.27,189.42
1988-06-18 09:36:43+00:00,L5,536.67,185.50,388.87,196.54,203.30,203.20,189.02,183.48
1988-07-04 09:36:48+00:00,L5,,,,,,,198.51,187.01
1988-07-20 09:36:51+00:00,L5,189.00,180.00,385.94,180.76,183.19,189.09,173.56,177.08
1988-08-21 09:36:53+00:00,L5,515.34,185.40,377.90,183.41,188.85,192.34,187.64,181.50
1988-09-06 09:36:55+00:00,L5,534.97,189.15,387.71,194.75,201.84,202.71,191.27,178.10
1988-09-22 09:36:50+00:00,L5,514.05,185.89,376.61,182.71,187.04,186.96,185.09,176.37
1988-12-11 09:36:33+00:00,L5,532.84,191.04,369.70,537.04,193.58,195.37,192.41,190.28
1988-12-27 09:36:27+00:00,L5,518.82,190.68,374.38,537.06,193.75,200.00,190.98,188.84
1989-01-12 09:36:20+00:00,L5,532.93,185.36,384.82,192.81,201.33,204.53,194.93,189.19
1989-01-28 09:36:07+00:00,L5,517.04,185.79,385.67,192.84,192.56,197.12,190.17,189.24
1989-03-24 09:41:14+00:00,L5,,184.15,191.44,,,,194.54,180.11
1989-05-20 09:34:32+00:00,L5,533.52,191.62,395.34,202.10,205.24,,,
1989-06-21 09:33:55+00:00,L5,522.93,190.67,376.16,538.21,194.21,196.25,189.42,186.37
1989-07-23 09:33:21+00:00,L5,498.58,183.44,389.13,184.65,185.23,188.32,181.55,176.47
1989-08-24 09:32:39+00:00,L5,532.83,190.78,381.79,190.10,199.30,201.03,192.04,190.02
1989-10-27 09:30:51+00:00,L5,516.18,190.06,375.01,181.22,190.03,191.22,184.00,181.30
1989-11-12 09:30:31+00:00,L5,536.61,190.47,377.95,555.00,197.69,203.22,205.99,189.63
1989-12-30 09:29:08+00:00,L5,532.80,186.96,390.25,200.56,198.95,202.78,193.88,189.73
1990-01-31 09:28:06+00:00,L5,204.26,165.77,387.93,171.30,177.20,187.03,184.63,172.57
1990-02-16 09:27:35+00:00,L5,212.09,178.67,378.68,517.37,179.96,183.13,173.20,161.71
1990-03-04 09:27:02+00:00,L5,534.33,193.90,367.64,556.18,195.15,198.39,192.53,192.89
1990-04-21 09:26:22+00:00,L5,519.75,193.96,378.22,187.60,194.11,197.67,189.86,189.24
1990-05-07 09:26:19+00:00,L5,534.59,190.75,392.53,211.60,214.66,216.77,207.27,185.75
1990-05-23 09:26:20+00:00,L5,502.17,184.09,387.05,177.86,186.32,187.20,181.35,175.78
1990-06-24 09:26:18+00:00,L5,516.87,184.20,383.60,189.91,193.09,196.37,188.41,177.11
1990-07-10 09:26:16+00:00,L5,519.45,184.67,392.19,198.22,201.62,197.81,,
1990-07-26 09:26:12+00:00,L5,496.70,184.15,386.31,183.42,187.46,186.29,185.04,174.20
1990-08-11 09:26:07+00:00,L5,532.54,185.44,389.40,196.22,202.01,202.77,193.78,180.38
1990-08-27 09:26:01+00:00,L5,534.27,,,,196.00,199.63,191.08,189.29
1990-09-12 09:25:59+00:00,L5,532.43,184.78,381.52,188.42,198.53,199.95,192.16,190.06
1990-09-28 09:25:50+00:00,L5,520.79,194.63,391.24,197.49,203.13,,,
1990-10-14 09:25:44+00:00,L5,519.14,187.23,388.25,196.48,194.19,203.96,192.79,187.97
1990-11-15 09:25:37+00:00,L5,552.02,191.99,384.46,553.62,203.21,207.71,211.83,194.32
1991-05-26 09:28:46+00:00,L5,535.62,190.35,382.90,555.50,203.34,208.62,189.55,185.70
1991-06-27 09:29:13+00:00,L5,534.33,186.57,382.44,537.84,196.95,198.58,191.05,187.12
1991-07-13 09:29:21+00:00,L5,519.24,183.59,386.54,189.15,197.19,200.58,189.95,185.27
1991-07-29 09:29:36+00:00,L5,534.52,186.05,391.47,199.68,204.82,203.15,187.26,178.05
1991-08-14 09:29:39+00:00,L5,518.06,187.72,382.37,192.68,193.71,197.86,190.47,181.99
1991-08-30 09:29:49+00:00,L5,515.47,187.47,385.69,185.89,192.74,192.19,186.71,175.26
1991-10-01 09:30:07+00:00,L5,532.95,190.67,370.35,537.70,194.19,198.11,193.90,179.71
1991-10-17 09:30:18+00:00,L5,535.58,190.02,384.74,202.42,205.18,204.82,199.65,186.12
1991-11-02 09:30:16+00:00,L5,532.68,187.55,387.61,192.27,203.46,203.40,199.50,187.19
1991-12-04 09:30:36+00:00,L5,499.41,184.42,381.19,193.41,188.91,192.83,186.22,177.13
1992-02-06 09:30:19+00:00,L5,504.00,184.66,389.65,191.85,187.32,189.11,186.85,178.95
1992-02-22 09:30:17+00:00,L5,532.65,193.43,372.26,537.42,194.31,201.31,193.82,189.34
1992-03-09 09:30:19+00:00,L5,519.09,181.70,393.33,200.75,203.13,202.65,187.61,179.80
1992-04-26 09:29:58+00:00,L5,517.87,184.28,388.01,196.71,200.88,201.42,191.58,180.84
1992-05-12 09:29:51+00:00,L5,534.04,182.42,380.90,188.29,195.87,193.74,187.55,181.55
1992-05-28 09:29:42+00:00,L5,527.49,183.83,373.15,538.16,191.24,190.51,184.36,178.95
1992-06-13 09:29:31+00:00,L5,533.98,185.28,389.91,191.99,196.34,201.97,187.52,182.56
1992-06-29 09:29:20+00:00,L5,553.13,194.89,386.25,538.12,205.95,202.44,190.30,185.89
