,dates,per0018-0000,per0018-0001,per0018-0002,per0018-0003,per0018-0004,per0018-0005,per0018-0006,per0018-0007,per0018-0008,per0018-0009,per0018-0010,per0018-0011,per0018-0012,per0018-0013,per0018-0014,per0018-0015,per0018-0016,per0018-0017,per0018-0018,per0018-0019,per0018-0020,per0018-0021,per0018-0022,per0018-0023
0,1985-09-03 15:03:06+00:00,117.88001951859728,103.22731464244622,107.98966834713086,119.00365381941343,111.27265913235513,116.05532546683712,139.51560254904393,151.63663165602514,152.0020707382952,126.87266287507327,153.10154668873358,153.588375065517,128.4783473716971,115.44751406922227,126.3776944808788,129.75310500083083,137.01129106076064,136.63107473815057,142.51900802343428,144.4046565449377,146.3438262605755,136.3923165073902,132.07655675421273,120.77103872085462
1,1985-10-05 15:02:44+00:00,129.58011036050266,110.86040180224992,105.50604261279761,118.92288896311058,113.61970052899522,121.5488981316122,134.09227055015793,,144.326190625447,121.5140562157565,148.6226811317548,149.02909243109656,127.94901565291639,110.97414165472362,113.04428128883306,123.47318954614128,120.74614351515531,126.44837496662716,127.32029063302029,128.04644411573088,134.85583404411048,131.70816886698702,121.0212646742954,119.04582142223651
2,1985-12-08 15:01:45+00:00,125.28718355843314,119.15017980126746,114.27704304706853,111.74144994081088,119.97986608862027,113.98761687894188,120.24182389567648,126.4290454557964,134.02681437976725,116.64689794299785,150.03204904201482,147.90583298325447,125.17505809973522,119.86583193093173,120.75448468905839,115.13490327409623,118.08527778194009,126.09160780532576,132.8499171048557,127.73646468240153,122.70183917415224,114.18997188560294,103.66730419428352,99.71114641911426
3,1986-03-14 14:59:46+00:00,173.89119512394998,,150.1011637694738,137.99656143645362,135.88774547626164,120.92758502683513,122.34655672504253,138.96973246088365,143.0251336145362,111.59335564462103,148.33351902626447,150.4390404843204,158.26919478214427,155.34574370252497,161.12624092114558,142.1586785283484,136.99884198147868,133.04384196000785,131.57090937199933,111.12325777416078,83.43297758002461,54.93083840133176,79.290550254848,90.27960832800281
4,1986-05-17 14:58:17+00:00,144.72788381513453,134.96085751523762,129.70088999639464,126.71834073858045,117.26236537910914,121.00938648439474,134.67932684135215,144.41784830427,154.8316795230838,122.64217075614773,156.00787584263117,165.69071039714396,156.53744935537898,144.92821281322873,138.7076503106268,141.22645583412435,140.16095495593814,135.7213383991766,127.52186338945432,109.55634010040487,99.6374952355307,89.87190933136789,74.88818766419035,83.00077458282067
5,1986-07-04 14:56:48+00:00,128.44553761465696,126.75039743282647,121.59400687616476,132.3838896183146,125.84363366251206,137.0638242963108,147.86775147931834,150.22655840262888,150.33722051835773,139.01110309693186,160.16030811308588,169.10452810821135,144.7665869985773,137.4764137188525,136.40697596132173,139.32242831852375,132.2897815400925,131.18038984147526,131.4566789058912,124.14117919209107,121.20319294047553,117.7266138413129,113.70183574172574,112.95726490130666
6,1986-07-20 14:56:15+00:00,113.17254055317838,102.01046992281864,118.55303233702962,130.854464102649,115.99276603458374,132.44543330738114,146.55181930279895,153.75114256128444,158.92702117899228,132.5907702143945,157.26753518581322,159.38204156714608,145.8785522406954,130.5274926479789,135.99429844966306,147.720014842844,147.37816029225854,147.2971074354178,136.65851843560043,134.0019343772007,127.4232784242084,119.4952281800515,125.23146154075376,129.5126852180224
7,1986-09-06 14:54:29+00:00,100.9022923934665,87.91783766834392,91.70633144334339,108.57773703310282,103.89842902068916,114.66501019787263,132.05400407908078,145.74812537363024,150.0050415048893,126.39354344724781,159.83854487919052,156.62374332177993,147.09946121669068,128.80162971336952,126.81299914721644,135.0405624934129,136.70824432162192,139.62324245292908,136.27509432973434,139.91690774350306,143.26086249713782,140.90836966508806,134.15757962065746,124.74186684777638
8,1986-11-25 14:51:54+00:00,131.25242912422908,128.3572184459333,115.99221637960414,121.2812206543994,124.5886490415038,126.11651091089793,138.28251345088236,142.12617841390306,139.15921136402773,110.0429920881285,148.7328243672036,143.07985618997526,137.33344209956678,141.935335827433,147.60789381770033,145.5728917010855,140.7547860320535,146.22208789073863,159.74679492584545,156.30371219622685,145.34438911794155,124.59934926122634,119.18736350909245,119.66722513060401
9,1986-12-27 14:52:50+00:00,135.86065513894198,123.56217757083854,114.8941268307346,114.76314040107943,118.05248015948723,108.69299317340193,122.00097553663433,126.94358877101554,129.32347083230772,100.62981387608649,137.60369672072065,141.9162908587288,142.46203504748348,146.7851556489589,152.07942606658247,142.8218116030681,131.2682777536237,139.06958249776994,145.7227414084356,136.98014039899294,119.65443367839839,97.95235215663695,76.57005183411798,80.61400655793491
