,dates,aus0332-0000,aus0332-0001,aus0332-0002,aus0332-0003,aus0332-0004,aus0332-0005,aus0332-0006,aus0332-0007,aus0332-0008,aus0332-0009,aus0332-0010,aus0332-0011,aus0332-0012,aus0332-0013,aus0332-0014,aus0332-0015,aus0332-0016,aus0332-0017,aus0332-0018,aus0332-0019,aus0332-0020,aus0332-0021,aus0332-0022,aus0332-0023,aus0332-0024,aus0332-0025,aus0332-0026,aus0332-0027,aus0332-0028,aus0332-0029,aus0332-0030,aus0332-0031,aus0332-0032
0,1987-05-22 23:08:56+00:00,253.26495495213535,241.18452102420736,232.79696137333144,219.0081219163952,221.00838207165486,222.2934994155404,224.58092293970708,218.29154721163124,222.27971696730805,226.83916716841838,236.81794587213227,233.40321642361872,226.11111037567832,221.78558512792554,219.12743284591485,221.97944853697436,225.85226751632752,228.6470316365319,233.48456213463632,229.8379438380666,226.83962555375211,231.30366266063587,226.36855555179932,231.98822140129087,232.7973066929566,229.2828462780185,230.70720022097305,236.6643233487982,234.4520138049189,226.92893798069093,233.03884336406256,227.2558299900601,278.72307047033394
1,1987-05-29 23:14:53+00:00,237.48324907320267,230.18668770153158,232.7234752161502,217.94904211518303,216.93359944258646,216.82386082474477,212.59502982818492,211.29984014752992,218.55792965441879,212.37596709922082,224.69983628747946,220.38381446519185,218.4050534799917,207.48011547292896,212.31609265679464,212.08475432669826,219.7895097073541,214.96417111614522,223.2633738694189,224.249075687497,220.72920455423136,214.85005063429008,219.69977966121436,221.5450738566537,229.65400733461144,225.95101816258654,224.49776657435342,220.6999167599804,218.11016382598694,216.00824416123783,221.73839091511562,212.76228781072132,263.5327340275519
2,1987-08-17 23:16:48+00:00,271.28731289506266,255.7515309873808,234.98322450089603,222.1428422869059,240.0718629462618,206.54921186768715,212.70450045170588,224.01707274632457,227.99801271954857,228.90488478557683,211.03249690619293,240.42839011749427,238.01689203774959,220.72776632899786,225.9577569854879,216.6508449192102,213.23093499322908,226.16488262051223,232.50834455104342,230.49655747217383,234.49846655588803,222.95324892011408,233.9500063177428,218.08723680880433,219.88815884011382,212.69610480998728,218.69140840650047,219.4252876369846,215.83159884830457,217.49528780280048,221.13656283967134,219.49337576735562,271.387812647487
3,1987-09-18 23:17:38+00:00,290.8555866084921,277.08074276003003,257.0847421535676,241.70879660298124,234.6825022591145,227.3710490814017,235.42030052288897,229.09844925682302,233.09140737601888,234.52125147661022,241.11454489099333,251.79287443945842,245.27041164440223,233.54235361627437,226.39589927551415,225.53520641007006,227.34560112495615,222.32916847484267,232.14535652414733,229.8875756334934,227.5344921460067,222.93990322462355,232.02453239024004,229.05939454031954,232.51386562459135,237.5359858253628,231.6737840582798,231.50761480292414,233.3900808567153,228.5298701723287,230.6676346544271,222.41730862183874,274.8702309084709
4,1987-09-27 23:12:03+00:00,285.28632527706503,270.1455249763278,262.075949647114,244.0547700889964,239.02295141174528,237.92446895136095,235.44863275722395,228.83004012247136,227.4408967284041,233.8259766377376,232.8730157011018,236.5581576231712,235.61607803501158,225.0683607922806,213.78280846396615,214.80252217799784,217.94966064142,219.15629907387174,222.84205963314974,228.0232558576798,220.96604512288164,219.50132538960244,226.4401247525885,226.637073644322,228.85822540901594,235.03585235951442,227.99293585186456,226.3905787681124,229.95364879494178,220.98740445719153,225.90415180394848,215.647161604735,266.9727810901841
5,1987-10-04 23:17:58+00:00,278.33821700341514,265.0258593079608,251.63331784965445,237.40613271650125,234.3635332573682,229.7297776961953,222.386998128872,223.99316644441927,229.22190082438038,232.52330534031412,237.85668069347656,238.8902628987275,239.65581130334408,228.23317377513408,223.7928612755335,214.92309255004358,221.66877303491077,226.9528775099256,227.59474492745895,225.94111210415235,228.49001111664597,223.054411769719,227.33046418506248,218.76128803059868,233.59900615387636,234.02054065285088,229.21129331018759,229.2565612587103,230.71594759384666,224.1453974251949,225.56253485523234,218.2874412505787,273.0387063320557
6,1987-10-13 23:12:21+00:00,291.4184482341681,279.7475230265311,267.5001613010053,251.59564978313753,238.41569541482818,241.89758222811332,232.89346136954273,230.17923524853396,236.1950771728892,231.68625303744886,238.8764914979999,244.51813453882647,239.63415389727606,233.5215885549656,222.7525534493704,217.45377973159486,223.06149870794357,223.81258752040804,228.94091814211677,226.21828111272382,223.8639793358626,222.46639406483695,227.3081906403348,221.01193735783716,232.7641945000857,232.886102612505,235.0261850727626,233.59002825277742,234.92517267626516,227.90979282921148,236.42128209258408,235.30064532882122,282.5609407707999
7,1987-10-29 23:12:37+00:00,290.68029168681835,280.04681773044433,277.2448627755998,261.93766761432755,248.44672883813914,247.43704746860948,233.53366861448677,234.33720856451828,235.1386189741887,240.0164034163344,232.84071856398327,238.36912169810728,242.13874232000904,234.03391796585566,222.25825147455913,226.69445567089036,224.28595811758942,224.6522632578957,233.145592298926,228.96410324743533,225.20125734851146,220.73841861445848,224.98371478827784,226.27142699496062,229.43294138668278,228.6807806891842,224.23096257126883,220.15297903451548,221.99452855272685,215.622158780441,227.46489524031142,216.99605636003702,276.60514526650917
8,1987-11-21 23:18:53+00:00,264.9202269858915,262.3074125588696,262.9281561700925,250.37911794260614,240.1713452585363,241.51120784673867,234.95250431896963,226.7787272968672,232.3995914580129,235.54438582895014,232.43324900509313,232.4838063454759,232.80755397742593,226.96461748135624,222.0798251215206,224.85232324303848,226.90918473358528,218.56650602765046,231.57186121617687,231.25106995806672,228.59367397160838,214.78880426780876,217.50513156656683,211.61905054334102,218.42082631216766,216.3954243919669,213.9109029098661,207.85032554740837,208.6728758541741,202.46622905901916,202.62382549254733,199.17533743986164,264.88689579552846
9,1987-12-07 23:19:07+00:00,263.99414062145246,263.26011182034597,249.76708412826466,246.34187340171596,230.70998599460071,230.4086332541599,226.33036000461698,222.6523598212994,222.2995935564858,224.14704595394434,228.53642934390047,232.11707552289283,227.52022455736324,227.64580104389955,222.14305137054882,215.06501668497538,216.1070978126116,218.0973518250002,224.2719769352904,223.2149874267113,229.15422752813888,227.44999231030673,217.69451479846916,215.8855569441099,220.597504647812,218.36189823421694,218.4096628988557,213.73695140753733,210.204664356099,,,,
