,dates,aus0332-0000,aus0332-0001,aus0332-0002,aus0332-0003,aus0332-0004,aus0332-0005,aus0332-0006,aus0332-0007,aus0332-0008,aus0332-0009,aus0332-0010,aus0332-0011,aus0332-0012,aus0332-0013,aus0332-0014,aus0332-0015,aus0332-0016,aus0332-0017,aus0332-0018,aus0332-0019,aus0332-0020,aus0332-0021,aus0332-0022,aus0332-0023,aus0332-0024,aus0332-0025,aus0332-0026,aus0332-0027,aus0332-0028,aus0332-0029,aus0332-0030,aus0332-0031,aus0332-0032
0,1987-05-22 23:08:56+00:00,249.65119593438357,238.22780910059225,229.6994536438299,216.17996268511118,218.40647557887357,218.6797403977886,221.15736176499485,214.67778819387945,218.66595794955626,223.2254081506666,233.20418685438048,229.57688334599916,222.28477729805877,217.959252050306,215.0619539509441,218.36568951922257,222.23850849857573,224.58155274156113,229.65822905701677,226.2241848203148,223.41606437903988,227.4773295830163,222.75479653404753,228.16188832367132,228.73182779798583,225.21736738304773,226.06093862672074,232.32781252749606,229.80575221066658,221.50829945406323,227.61820483743486,221.8351914634324,276.6247587826071
1,1987-05-29 23:14:53+00:00,239.13487644921676,231.53801919099766,234.1391558241623,219.24162006162882,218.1227711533166,218.47548820075886,214.1597294475667,212.951467523544,220.20955703043288,214.0275944752349,226.35146366349355,222.13259639273616,220.153835407536,209.22889740047327,214.17417345481047,213.73638170271235,221.4411370833682,216.82225191416106,225.0121557969632,225.9007030635111,222.29390417361313,216.5988325618344,221.35140703722846,223.293855784198,231.51208813262727,227.80909896060237,226.62128748637153,222.6818696111973,220.23368473800505,218.48568522525895,224.21583197913674,215.23972887474244,264.4917434716891
2,1987-08-17 23:16:48+00:00,268.9525630337488,253.84128110085126,232.98201033405556,220.31564674326896,238.3908430461158,204.21446200637325,210.4926321620401,221.68232288501068,225.66326285823467,226.57013492426293,208.69774704487904,237.95630202904428,235.5448039492996,218.25567824054787,223.33116339150976,214.3160950578963,210.8961851319152,223.5382890265341,230.03625646259343,228.16180761085994,232.28659826622226,220.48116083166408,231.6152564564289,215.61514872035434,217.2615652461357,210.06951121600915,215.68958715623975,216.62358780340793,212.82977759804385,213.99316301082965,217.6344380477005,215.9912509753848,270.0321514376919
3,1987-09-18 23:17:38+00:00,289.71653998145564,276.14879551972746,256.10841647325066,240.81736880790922,233.86238868764823,226.23200245436524,234.3412037183281,227.95940262978655,231.95236074898241,233.38220484957375,239.97549826395687,250.5868250696551,244.06436227459892,232.33630424647106,225.11447182009812,224.3961597830336,226.20655449791968,221.04774101942664,230.93930715434402,228.74852900645695,226.45539534144584,221.73385385482024,230.88548576320358,227.85334517051623,231.2324381691753,236.25455836994675,230.20929553780434,230.14075885048038,231.92559233623982,226.82130023177402,228.9590647138724,220.70873868128405,274.2088489959981
4,1987-09-27 23:12:03+00:00,289.1449357992536,273.30256994902754,265.3833300947042,247.07455223679617,241.80115098772106,241.78307947354952,239.1041585150868,232.68865064465993,231.29950725059268,237.68458715992617,236.73162622329036,240.64374523490028,239.70166564674065,229.15394840400967,218.12374530142827,218.6611327001864,221.80827116360857,223.49723591133386,226.9276472448788,231.88186637986837,224.62157088074449,223.5869130013315,230.29873527477707,230.72266125605105,233.19916224647807,239.37678919697655,232.95400652324986,231.02091139473868,234.91471946632709,226.77532024047437,231.69206758723132,221.43507738801785,269.2132646191968
5,1987-10-04 23:17:58+00:00,278.7438447078792,265.3577365207041,251.98099873919506,237.72358048521224,234.65558520458234,230.13540540065935,222.7712770067853,224.39879414888333,229.62752852884444,232.92893304477818,238.26230839794061,239.31975105639535,240.0852994610119,228.6626619328019,224.2491924430556,215.32872025450763,222.07440073937482,227.40920867744768,228.02423308512678,226.3467398086164,228.8742899945593,223.48389992738683,227.73609188952653,219.1907761882665,234.05533732139844,234.47687182037296,229.73281464449852,229.74331450406717,231.2374689281576,224.75383898189096,226.17097641192842,218.89588280727477,273.2742320959381
6,1987-10-13 23:12:21+00:00,291.88556233991164,280.1297072948667,267.900544820214,251.96121734415422,238.75201757096352,242.36469633385684,233.3359905223524,230.64634935427748,236.66219127863272,232.15336714319238,239.3436056037434,245.01272594490786,240.12874530335745,234.016179961047,223.27805681833186,217.92089383733838,223.5286128136871,224.3380908893695,229.43550954819816,226.68539521846733,224.30650848867228,222.96098547091833,227.77530474607832,221.50652876391854,233.28969786904716,233.41160598146647,235.62676035157568,234.15056517966966,235.52574795507826,228.6104639878268,237.1219532511994,236.00131648743653,282.83216831607035
7,1987-10-29 23:12:37+00:00,288.9689663768534,278.64664247683663,275.7780125099156,260.59836954565935,247.2145746149644,245.72572215864454,231.9124130576779,232.62588325455334,233.42729366422375,238.30507810636948,231.12939325401834,236.55713019343852,240.3267508153403,232.2219264611869,220.3330105008486,224.98313036092543,222.57463280762448,222.72702228418515,231.33360079425725,227.2527779374704,223.58000179170259,218.92642710978973,223.2723894783129,224.45943549029187,227.50770041297224,226.75553971547365,222.0306871727425,218.09938866255757,219.7942531542005,213.0551708154936,224.89790727536402,214.42906839508962,275.61147250588436
8,1987-11-21 23:18:53+00:00,273.0224135216221,268.936474269922,269.87288748643306,256.7199595792649,246.00491956426237,249.61339438246932,242.62825998439865,234.88091383259786,240.50177799374356,243.6465723646808,240.53543554082378,241.0625920891907,241.38633972114073,235.54340322507105,231.19478497421758,232.95450977876914,235.01137126931593,227.68146588034745,240.15064695989167,239.35325649379737,236.2694296370374,223.36759001152356,225.60731810229748,220.19783628705582,227.53578616486465,225.5103842446639,224.32799988437694,217.57294939028515,219.08997282868492,214.61950886261513,214.7771052961433,211.32861724345761,269.59139120337204
9,1987-12-07 23:19:07+00:00,271.26837320157495,269.211756658628,256.0021406255125,252.03475107311615,235.9474334522889,237.68286583428235,233.2217382384172,229.92659240142186,229.57382613660826,231.4212785340668,235.81066192402292,239.81920413714016,235.22235317161056,235.34792965814688,230.3265630231866,222.33924926509783,223.38133039273407,226.28086347763798,231.97410554953774,230.48922000683376,236.0456057619391,235.15212092455405,224.96874737859162,223.58768555835724,228.78101630044978,226.5454098868547,227.76224764472744,222.4660305036843,219.55724910197074,,,,
