,dates,chi0070-0000,chi0070-0001,chi0070-0002,chi0070-0003,chi0070-0004,chi0070-0005,chi0070-0006,chi0070-0007,chi0070-0008,chi0070-0009,chi0070-0010,chi0070-0011,chi0070-0012,chi0070-0013,chi0070-0014,chi0070-0015,chi0070-0016,chi0070-0017,chi0070-0018,chi0070-0019,chi0070-0020,chi0070-0021,chi0070-0022,chi0070-0023,chi0070-0024,chi0070-0025,chi0070-0026,chi0070-0027,chi0070-0028,chi0070-0029,chi0070-0030,chi0070-0031
0,1984-07-08 14:05:14+00:00,,,,,,,219.81583442376476,192.12414610822537,201.89366693128375,215.7192483371815,,,,,234.72745120364175,235.2148626772666,262.72177951923277,,,208.1987446837744,192.1536043730682,,209.5931929715168,,,,223.29369833731283,206.77955975626176,206.62954286651149,222.73583566539537,212.06157542187597,215.6734636051633
1,1985-03-28 14:13:13+00:00,188.86793616865813,193.42651737094934,190.7952098535289,210.55817587460785,209.3381193925041,203.62656950649114,205.70331254806368,194.55665628535257,221.18595519293183,231.5780654352717,217.3056576572123,202.1594837491047,213.93986606517382,232.33333269232398,230.33831188932774,,,,,,,,,,,,,,,,,
2,1986-02-04 14:03:35+00:00,202.1911319859537,203.43483903916598,,,,,,,,,234.11554669040862,218.76490995545984,225.73118015594616,241.84141313898033,242.97790212087034,,,,,,,,,,,,,,,,,
3,1986-04-09 14:02:13+00:00,200.44369540386535,194.48060865697892,197.16145621090376,217.6093428526506,224.0755364228857,211.8262817231231,214.18616208549844,181.3200449976569,214.96392325075652,228.15675056917803,227.28439657010563,216.75114360172182,223.54936241170245,234.18990604624477,240.38836981230665,229.44313919233753,225.74203080043736,232.0146339158975,211.47160047613613,213.32421412931052,219.20401352536246,205.96267689820414,216.13859988162096,231.1926308379172,234.49210398198065,243.68930761711508,231.0526501007604,219.32067640728684,211.22828145549133,224.97498358545909,209.603251722513,221.32741468485102
4,1986-07-21 14:05:23+00:00,190.29389937383982,190.3707665166994,189.37113621551873,198.52804706878794,203.6560346880161,200.14684885626576,196.51515499671933,185.79263770391083,219.33854458958297,228.0989862058491,223.8333085566935,202.97151404241365,213.4613065392224,227.28049099321163,230.75470566287748,212.83214538703362,220.7690493504149,220.50800389455705,218.75770044899588,219.1892576026024,219.5656300676182,213.56325324114692,217.65411004607836,222.75401758580983,221.49139410595774,233.5980851448379,223.1351357035303,209.55032573927858,217.35240240332354,221.59083519267108,216.5725740267878,219.29244739066462
5,1986-09-07 14:03:37+00:00,178.9693711229718,179.6109514162979,,,,,,,,,,,209.33822367962608,217.7456521004689,229.29262206035395,219.13375424326694,215.65615969862188,220.33106051706017,208.1390858110757,216.0344807715319,213.2292309831881,211.30377966471866,214.89953634764817,223.11765796288097,,,,,,,,
6,1986-09-23 14:03:08+00:00,196.07001621591488,188.3854666465354,189.76217883828173,199.0224958978013,215.71308048663107,199.87208054392704,201.46991117059406,189.40598791701012,212.0313505966547,220.87666216395968,225.00034393978024,207.24646640736415,223.6408015686178,231.35108201054604,241.35608639475018,232.9695672801721,225.08313562936928,226.04784985131573,,,,,,,,,224.63808614614246,215.21394396812732,215.3898400744585,231.95133364862892,215.6642579787906,223.1935383311643
7,1986-10-18 13:56:08+00:00,178.86660223898008,178.4916522343642,178.5751819161083,191.94418156239956,200.2391002073731,198.27968044511695,198.8006333078961,183.07012868015727,208.55942894615015,218.40604552682638,209.69835530281594,197.10757826531847,204.160581211102,223.0665041108045,225.45860948871416,217.5394198542262,220.81631402183632,213.3366709719279,208.65878074628694,206.4995557856634,209.24841142322194,204.68518453916346,209.1623548952614,216.1130034034091,214.49057419823666,227.86744429634274,217.48114682454917,208.0385785251023,210.9111183935072,228.05565179844146,215.50888122043128,219.08808700188655
8,1986-11-03 13:55:34+00:00,,,,,,,,,,,223.6582117489388,214.93670536171837,222.57304652825258,232.19592104160512,236.77026077841654,229.88111917402978,234.12543595335893,,,,,,,,,,,,,,,
9,1986-11-26 14:01:05+00:00,216.55004295091294,206.7953363160515,203.0206588219303,219.60045499089352,231.3664613705739,229.1822452277466,220.07661259882832,206.74720591852673,239.36329824378802,240.1794541991573,242.6133145295192,232.65598477131994,232.1227429953555,252.27940774299324,258.5015452428746,240.1051152202441,240.96869337551578,236.35800367475613,237.58326812238795,237.71003962606773,239.9593098815639,232.10644178485236,233.67253499998841,240.54816517309033,260.90679219546826,273.82031593568837,256.66150618035584,236.37234702992524,235.18584753155938,246.55527246702746,235.43610983149142,238.29131344749447
10,1986-12-28 14:02:01+00:00,200.92564726368934,199.24776816701615,198.7936700540438,212.12559246018537,223.91930304678846,218.13679377219842,210.08621916272745,202.97258613665235,227.85337299876028,237.77446337029917,224.06669955349173,214.73179654545456,221.25903958733034,244.05325915866405,246.08838692626566,238.39593363569247,235.25251445035582,238.32749244528313,231.3291824397223,230.82783449837717,231.2801864646217,223.61315355395092,228.24537456918225,234.94151734901754,236.3321684443207,259.69730463087956,243.6321882971908,223.42605490926462,223.40116506271224,247.7063726072819,231.10840833179788,234.66336305384186
11,1987-01-22 13:56:34+00:00,201.68075643559428,204.0464609333976,199.77107322840556,199.38560961986536,210.45007980634057,201.84687633106998,202.28900911627568,186.95050973492908,219.57752667749799,230.28282745695554,224.2483395495181,208.50601286124476,222.28642510644755,232.0725968080024,233.89637518908847,221.50182371716068,223.66028612827643,221.55555590728764,223.4512142674467,230.9362988725195,231.2857500508693,224.3348327243454,232.7885192321458,237.6555591345913,237.2019764427012,250.63836123194636,234.27210166598138,217.51932132367983,220.61891710777348,234.11902247015718,223.49586572112312,220.76506440598257
12,1987-01-29 14:02:58+00:00,202.3443914961571,191.82908234881089,185.92876169119052,197.20797666561455,218.41235225374564,201.86211144178202,211.3589840164934,196.49196359264803,231.71348166213662,228.11362317447697,228.41129424315864,215.265172993222,224.83838555217596,236.05876723072532,246.32062620048904,233.55580017534496,229.30701346432318,231.66654603715858,228.6847272927525,227.54945815903335,232.55425127426582,223.54807069493066,233.37846341001205,234.07292528108496,239.30875338007235,259.09698665962765,239.44610909613874,217.74637874169542,221.04764547428522,236.58618260014333,226.46607489126848,232.98021376944035
13,1987-02-07 13:57:09+00:00,,,,,,,,,,222.09871051250803,219.86461166143346,210.12098267085875,222.6093544222543,238.10409327904011,241.46054736154667,236.6986279077199,232.248069080123,223.59809132888006,218.06310704969687,,,,,,,,,,,,230.5203918169919,224.00686180315154
