,dates,chi0070-0000,chi0070-0001,chi0070-0002,chi0070-0003,chi0070-0004,chi0070-0005,chi0070-0006,chi0070-0007,chi0070-0008,chi0070-0009,chi0070-0010,chi0070-0011,chi0070-0012,chi0070-0013,chi0070-0014,chi0070-0015,chi0070-0016,chi0070-0017,chi0070-0018,chi0070-0019,chi0070-0020,chi0070-0021,chi0070-0022,chi0070-0023,chi0070-0024,chi0070-0025,chi0070-0026,chi0070-0027,chi0070-0028,chi0070-0029,chi0070-0030,chi0070-0031
0,1984-07-08 14:05:14+00:00,,,,,,,218.11089935671689,189.73723701435836,200.30239420203907,213.88316441882228,,,,,233.13617847439707,233.22577176571076,261.3177153463698,,,206.36266076541517,189.76669527920117,,207.88825790446893,,,,220.64157712190502,204.60964239820083,204.64045195495564,220.56591830733444,210.07248451032012,213.83737968680407
1,1985-03-28 14:13:13+00:00,189.43271761209803,193.95095728271494,191.40705641725543,211.08261578637345,210.00558837111487,204.19135094993104,206.22775245982928,195.29087216182444,221.67543244391305,232.1428468787116,217.7645425800072,202.64896100008593,214.6073350437846,232.89811413576388,230.82778914030897,,,,,,,,,,,,,,,,,
2,1986-02-04 14:03:35+00:00,197.36861372084317,198.9567863644205,,,,,,,,,230.19725060000633,214.5853941256974,220.03184038808828,237.0188948738698,238.7983862911079,,,,,,,,,,,,,,,,,
3,1986-04-09 14:02:13+00:00,208.02491028909995,201.5203081932682,205.37443900324126,224.64904238893988,233.0351540145266,219.4074966083577,221.22586162178771,191.1756243484619,221.5343094846265,235.73796545441263,233.44413366435873,223.3215298355918,232.50898000334334,241.77112093147937,246.95875604617663,237.65612198467502,231.53943041855794,239.5958488011321,220.43121806777702,220.90542901454512,229.05959287616744,214.92229448984503,223.17829941791024,239.4056136302547,248.5715030545592,256.0087818056213,242.00329382387704,228.28029399892773,219.44126424782883,233.93460117709998,217.8162345148505,228.90862957008562
4,1986-07-21 14:05:23+00:00,201.21092608525439,200.50800560587007,201.1979151528845,208.6652861579586,216.55797534696057,211.06387556768033,206.65239408589,199.98477242874975,228.7999677394756,239.01601291726365,232.70339275971784,212.43293719230627,226.36324719816687,238.1975177046262,240.2161288127701,224.65892432439938,229.11736389443777,231.4250306059716,231.65964110794036,230.10628431401696,233.75776479245712,226.4651939000914,227.79134913524902,234.5807965231756,241.76587228429906,251.33825355088655,238.90417428668465,222.45226639822306,229.1791813406893,234.49277585161556,228.39935296415356,230.20947410207918
5,1986-09-07 14:03:37+00:00,185.4718925932539,185.6490070672741,,,,,,,,,,,217.02302178086856,224.248173570751,234.92814066793176,226.1781525027392,220.6286761170729,226.83358198734226,215.82388391231817,222.53700224181398,221.68250889455481,218.98857776596114,220.93759199862438,230.16205622235324,,,,,,,,
6,1986-09-23 14:03:08+00:00,196.0101001366549,188.32983028722256,189.69726975241673,198.96685953848845,215.64227057477837,199.81216446466706,201.41427481128122,189.32809701397215,211.9794233279627,220.8167460846997,224.9516621253815,207.19453913867216,223.5699916567651,231.29116593128606,241.30415912605818,232.9046581943071,225.03731745111165,225.98793377205575,,,,,,,,,224.55154069832247,215.14313405627462,215.3249309885935,231.8805237367762,215.5993488929256,223.1336222519043
7,1986-10-18 13:56:08+00:00,184.87326777935357,184.0692702361396,185.08240291817958,197.52179956417496,207.33788675508723,204.28634598549044,204.3782513096715,190.8787938826428,213.7652057478072,224.41271106719987,214.5787710543694,202.3133550669755,211.25936775881613,229.07316965117798,230.6643862903712,224.04664085629747,225.40964649388664,219.3433365123014,215.75756729400106,212.5062213260369,217.05707662570748,211.78397108687759,214.73997289703678,222.62022440548037,225.64581020178744,237.62827579944968,226.15744149397756,215.13736507281644,217.41833939557847,235.1544383461556,222.01610222250255,225.09475254226004
8,1986-11-03 13:55:34+00:00,,,,,,,,,,,227.52787024839358,219.06434109447014,228.2016407092777,236.9585776563187,240.8978965111683,235.04066383996948,237.76746748225756,,,,,,,,,,,,,,,
9,1986-11-26 14:01:05+00:00,211.76114537179862,202.34850284973106,197.83268644455646,215.15362152457308,225.70685514071153,224.39334764863227,215.62977913250788,200.52163906567813,235.21292034188895,235.390556620043,238.7223352464888,228.50560686942086,226.46313676549315,247.49051016387892,254.35116734097554,234.91714284287025,237.3065952267813,231.5691060956418,231.9236618925256,232.9211420469534,233.7337430287153,226.44683555499,229.22570153366797,235.36019279571647,252.0131252628274,266.0383573696276,249.74420967719072,230.71274080006287,229.99787515418552,240.8956662371651,230.24813745411757,233.50241586838015
