dates,nzd0301-0000,nzd0301-0001,nzd0301-0002,nzd0301-0003,nzd0301-0004,nzd0301-0005,nzd0301-0006,nzd0301-0007,nzd0301-0008,nzd0301-0009,nzd0301-0010,nzd0301-0011,nzd0301-0012,nzd0301-0013,nzd0301-0014,nzd0301-0015,nzd0301-0016,nzd0301-0017,nzd0301-0018,nzd0301-0019,nzd0301-0020,nzd0301-0021,nzd0301-0022,nzd0301-0023,nzd0301-0024,nzd0301-0025,nzd0301-0026,nzd0301-0027,nzd0301-0028,nzd0301-0029,nzd0301-0030,nzd0301-0031,nzd0301-0032,nzd0301-0033,nzd0301-0034,nzd0301-0035,nzd0301-0036,nzd0301-0037,nzd0301-0038,nzd0301-0039,nzd0301-0040,nzd0301-0041,nzd0301-0042,nzd0301-0043,nzd0301-0044,nzd0301-0045,nzd0301-0046,nzd0301-0047,nzd0301-0048,nzd0301-0049,nzd0301-0050,nzd0301-0051,nzd0301-0052,nzd0301-0053,nzd0301-0054,nzd0301-0055,nzd0301-0056,nzd0301-0057,nzd0301-0058,nzd0301-0059,nzd0301-0060,nzd0301-0061,nzd0301-0062,nzd0301-0063,nzd0301-0064,nzd0301-0065,nzd0301-0066,nzd0301-0067,nzd0301-0068,nzd0301-0069,nzd0301-0070,nzd0301-0071,nzd0301-0072,nzd0301-0073,nzd0301-0074,nzd0301-0075,nzd0301-0076,nzd0301-0077,satname
2009-05-19 21:51:05+00:00,379.81,373.81,376.38,374.31,369.93,366.47,367.52,362.56,359.26,355.59,351.70,352.28,351.05,345.37,337.25,330.68,327.52,337.06,337.61,336.47,326.40,329.04,333.18,335.93,330.74,333.73,329.94,344.59,346.18,343.13,338.47,330.03,313.35,310.78,302.99,323.68,320.50,323.07,321.85,323.20,327.11,331.10,339.44,337.25,332.01,325.26,318.01,317.14,305.23,295.95,295.95,298.46,292.88,290.16,291.34,274.74,302.24,307.56,309.93,320.32,316.17,316.86,322.94,326.67,330.75,329.67,333.45,336.45,335.35,330.78,338.16,335.93,328.65,329.43,330.50,331.55,332.30,335.57,L7
2009-07-22 21:50:56+00:00,373.50,366.87,371.21,372.46,366.56,363.87,366.40,360.76,365.63,357.73,360.40,,,,332.44,325.77,321.49,332.57,332.97,330.92,324.76,328.43,333.23,336.05,328.18,334.96,328.68,359.38,353.53,,,,304.80,305.25,303.13,318.66,314.87,320.72,319.97,321.21,325.89,330.95,338.77,336.07,335.77,329.16,321.47,333.59,305.29,283.14,280.33,286.12,283.56,287.98,291.34,272.68,296.31,299.11,309.93,314.09,310.80,314.25,319.57,334.53,336.81,331.73,335.17,335.03,332.73,328.45,336.81,336.92,320.19,317.85,319.27,320.36,325.70,335.57,L7
2009-08-07 21:50:50+00:00,373.11,368.53,371.27,372.62,366.56,363.87,366.40,360.76,365.63,357.73,360.40,,,,332.44,325.77,321.49,332.57,332.97,330.92,324.76,331.01,333.23,336.05,328.18,334.96,328.68,359.38,353.53,339.02,336.16,327.04,314.11,309.81,307.04,317.85,315.04,320.52,320.32,321.01,325.89,330.95,338.77,336.07,335.77,329.16,321.47,333.59,301.08,286.85,286.15,285.37,287.02,289.62,292.46,279.14,297.72,299.21,308.09,312.73,311.01,312.14,319.57,334.53,336.81,331.73,335.17,335.03,332.73,328.45,336.81,336.92,320.19,334.84,335.42,334.88,342.47,334.39,L7
2009-09-08 21:50:49+00:00,372.87,370.61,371.68,372.73,366.89,363.87,366.40,360.76,365.63,357.73,360.40,,,344.45,339.51,331.20,329.23,334.75,335.06,332.93,327.68,332.18,333.72,336.05,328.18,334.96,328.68,359.38,353.53,339.02,345.01,337.65,322.94,316.05,313.00,320.83,318.95,323.54,323.91,324.36,328.01,330.95,338.77,336.07,335.77,329.16,321.47,333.59,301.08,286.85,286.15,299.49,297.12,298.42,299.58,287.35,301.77,303.58,312.22,315.08,313.30,314.28,320.81,333.34,336.81,331.73,335.17,335.03,332.73,328.45,336.81,336.92,320.19,334.84,339.86,340.57,342.89,337.31,L7
2009-11-11 21:51:13+00:00,365.93,367.42,365.42,367.05,357.31,343.57,350.30,346.20,352.30,349.45,343.55,339.92,341.56,339.59,337.16,330.51,330.09,331.28,331.25,325.85,327.14,334.25,327.11,317.55,325.44,340.70,341.36,341.01,346.40,347.75,348.68,342.67,326.70,317.53,311.78,317.98,317.40,320.99,323.32,324.51,325.55,314.20,319.33,324.66,325.82,322.49,317.04,317.71,295.69,296.04,295.81,303.54,301.30,300.10,301.00,287.39,301.30,299.61,315.64,307.03,309.90,309.74,310.07,328.60,,,325.96,320.88,322.63,322.69,327.98,333.19,335.66,340.33,343.84,342.31,346.20,342.76,L7
2009-12-13 21:51:37+00:00,365.93,369.56,367.70,366.69,358.93,354.43,354.75,349.38,352.09,347.96,339.94,339.92,341.56,339.59,337.16,330.51,330.09,331.28,332.03,328.58,329.32,333.93,328.11,322.52,327.02,334.61,333.65,341.01,346.40,347.75,348.68,342.67,339.35,324.03,319.68,317.98,319.70,322.81,323.44,324.10,324.42,319.20,325.48,332.29,332.93,325.60,320.18,317.71,301.28,302.49,303.55,309.35,310.49,308.39,308.05,295.76,301.30,297.75,309.06,305.07,308.51,308.33,307.10,319.88,320.34,315.63,328.37,330.22,330.56,330.03,329.47,344.00,351.13,351.56,352.03,349.62,346.20,342.76,L7
2010-01-05 21:58:12+00:00,371.71,373.07,371.46,366.69,358.93,354.43,355.79,351.15,350.45,347.25,335.00,327.25,318.69,334.83,335.88,327.51,330.09,320.78,324.67,328.58,329.32,333.93,328.11,330.00,331.18,336.10,340.56,343.19,345.73,352.32,348.38,344.06,339.35,324.03,319.68,317.98,319.70,322.81,323.44,324.10,324.42,319.20,325.48,332.29,332.93,325.60,320.18,317.71,301.28,302.49,303.55,309.35,310.49,308.39,308.05,295.76,301.30,297.75,309.06,305.07,308.51,308.33,301.99,311.72,318.74,319.02,329.02,332.60,330.09,332.50,336.81,346.69,355.72,352.07,350.83,349.22,345.82,347.03,L7
2010-01-29 21:57:41+00:00,377.62,379.61,377.77,373.20,365.78,365.08,359.72,356.18,352.94,349.93,339.56,333.04,322.98,332.23,335.58,330.75,336.10,323.41,328.44,337.00,336.98,337.04,331.19,333.38,334.83,333.61,336.54,338.97,342.80,349.87,347.04,343.29,337.80,329.19,326.71,324.68,326.38,328.28,328.70,328.57,327.76,324.75,328.29,335.00,330.22,326.30,318.50,317.16,303.88,304.35,304.71,306.19,309.67,306.77,304.69,303.89,308.09,303.97,307.60,313.17,316.38,312.90,307.27,311.90,320.40,319.93,328.79,333.14,331.81,334.86,338.05,345.75,350.80,351.68,350.14,347.20,345.11,346.82,L5
2010-02-06 21:58:39+00:00,380.80,380.72,379.32,373.13,370.24,369.95,363.75,359.43,355.78,353.30,345.60,340.82,331.24,334.37,334.33,330.75,335.74,323.41,328.44,337.00,336.98,336.86,334.82,335.18,336.50,335.59,338.83,342.26,343.50,353.82,350.88,350.14,345.02,338.36,341.19,329.72,329.94,331.20,330.91,331.68,330.61,332.27,335.18,337.97,333.43,330.26,325.43,325.49,318.30,319.67,319.90,313.38,319.63,318.21,314.05,315.30,310.44,305.44,309.27,315.58,317.83,321.95,314.94,319.73,327.53,327.43,333.18,336.73,337.38,341.01,344.23,352.32,356.74,356.03,350.62,351.66,348.40,354.06,L7
2010-02-22 21:58:49+00:00,381.15,380.72,379.32,373.13,370.24,374.81,367.67,362.31,357.81,355.54,348.88,344.85,335.73,336.56,335.60,332.47,336.10,323.41,328.44,337.00,336.98,336.86,336.92,336.74,337.65,336.84,340.72,346.17,346.40,357.06,353.88,350.71,347.09,342.91,347.77,342.38,329.94,331.20,330.91,331.68,333.60,335.47,337.73,339.01,334.25,332.14,328.73,329.50,323.56,324.24,322.65,313.38,322.52,320.62,315.57,315.43,310.44,305.44,309.27,315.58,317.83,321.95,321.26,324.34,331.68,330.81,335.05,339.42,339.69,344.28,347.61,354.57,357.76,355.31,351.93,353.86,351.84,356.69,L7
2010-04-04 21:52:51+00:00,383.33,381.28,379.62,371.70,371.57,374.67,368.48,361.55,356.56,353.93,348.88,344.85,335.73,334.99,333.41,330.55,333.23,321.95,328.46,335.39,334.58,336.63,337.85,337.34,338.43,338.18,340.73,346.17,346.40,357.06,353.88,351.20,346.50,343.39,351.41,345.53,337.81,327.03,324.66,326.05,334.80,337.06,339.57,338.31,334.49,329.68,328.73,329.50,323.56,324.24,322.65,306.20,321.29,319.57,314.22,313.84,301.51,302.26,305.18,310.64,312.53,318.52,320.72,324.61,331.67,330.87,333.79,338.19,338.50,344.28,347.61,354.57,357.76,355.31,352.56,354.24,353.47,336.97,L7
2010-05-06 21:52:49+00:00,383.33,381.28,379.62,371.70,371.57,374.67,368.48,361.55,356.56,353.93,348.88,344.85,335.73,334.99,333.41,330.55,333.23,321.95,328.46,335.39,334.58,336.63,337.85,337.34,338.43,338.18,340.73,346.17,346.40,357.06,353.88,351.20,346.50,343.39,351.41,345.53,337.81,327.03,324.66,326.05,334.80,337.77,339.57,338.31,334.49,329.11,328.79,328.72,323.56,324.24,322.65,306.20,321.29,319.57,314.22,313.84,301.51,302.26,305.18,310.64,312.53,318.52,320.72,324.61,331.67,330.87,333.79,338.19,338.50,344.28,347.61,354.57,357.76,355.31,352.56,354.24,353.47,336.97,L7
2010-05-13 21:58:57+00:00,382.34,381.06,378.56,371.81,368.24,372.21,365.42,363.18,357.27,354.67,347.95,344.43,333.02,332.41,333.05,328.40,329.24,322.79,327.36,331.56,330.53,332.66,334.00,337.34,338.76,337.76,340.63,342.18,342.05,352.54,348.24,346.25,344.16,340.44,342.66,337.71,330.87,324.93,322.06,323.29,330.88,334.60,339.57,337.48,333.00,328.39,324.72,325.36,328.11,327.51,318.52,293.72,318.10,315.17,310.02,307.75,298.42,298.33,301.66,308.92,311.40,316.22,318.43,324.61,331.67,330.87,332.91,338.95,337.18,346.62,347.48,351.11,352.84,351.09,347.62,351.01,357.93,319.40,L7
2010-05-29 21:58:57+00:00,382.34,381.06,378.56,371.81,368.24,372.21,365.42,363.18,357.27,354.67,347.95,344.43,333.02,332.41,333.05,328.40,329.24,322.79,327.36,331.56,330.53,332.66,331.97,331.60,338.76,337.76,340.63,342.18,342.05,352.54,348.24,346.25,344.16,340.44,342.66,337.71,330.87,324.93,322.06,320.93,328.16,332.46,335.59,333.93,328.17,328.39,324.72,325.36,328.11,327.51,314.93,294.31,312.60,310.15,310.02,307.75,298.42,298.33,301.66,308.92,311.40,316.22,318.43,324.61,331.67,330.87,332.91,338.95,337.18,346.62,347.48,351.11,352.84,327.85,325.85,351.01,357.93,306.58,L7
2010-06-30 21:59:01+00:00,382.34,382.32,376.54,371.60,368.68,373.60,366.45,364.66,358.35,356.31,350.28,344.43,333.02,332.41,333.05,328.40,329.24,322.79,328.10,331.01,327.83,332.04,332.18,331.36,340.48,339.61,343.56,342.18,342.05,352.54,345.13,340.99,344.16,340.44,342.66,337.71,335.73,326.79,323.39,322.39,329.95,333.32,335.63,331.72,327.05,329.56,326.55,322.64,320.73,317.90,313.18,295.03,312.60,310.15,310.02,307.75,297.96,298.48,303.66,309.77,312.58,317.12,318.18,327.30,329.03,331.79,335.58,339.63,337.79,351.40,352.41,342.79,352.84,327.85,325.85,351.01,357.93,306.58,L7
2010-07-09 21:52:51+00:00,378.78,375.86,370.45,371.60,368.68,373.60,368.17,366.72,361.15,358.93,356.56,351.89,342.32,334.19,332.98,330.87,329.24,330.46,334.48,331.01,327.83,332.04,332.18,329.09,339.68,339.74,340.86,341.38,341.30,350.31,344.66,339.54,344.16,340.44,342.66,335.24,335.03,327.37,323.39,322.39,329.95,333.32,335.63,331.72,327.05,329.56,321.91,319.94,315.63,312.76,313.18,295.03,312.60,310.15,310.02,307.75,297.96,298.48,303.66,309.77,312.58,317.12,323.44,335.28,331.41,333.67,336.64,340.08,339.22,356.06,345.54,338.66,350.98,304.50,303.96,351.75,362.34,288.07,L7
2010-07-25 21:52:52+00:00,378.78,373.44,369.57,368.15,365.39,370.26,366.67,364.90,359.50,357.63,355.68,351.89,342.32,334.19,332.98,330.87,329.24,330.46,334.99,332.57,329.49,331.79,331.92,329.68,339.49,338.90,340.54,342.07,341.30,350.31,344.66,339.54,344.16,340.44,342.66,335.24,335.03,328.55,323.39,322.60,328.82,332.91,334.54,331.09,327.07,328.30,320.54,317.77,315.63,312.76,313.18,295.03,312.60,310.15,310.02,307.75,297.96,296.38,302.18,308.40,312.49,316.10,321.52,329.84,330.24,332.33,335.17,339.71,339.18,350.21,345.54,338.66,350.98,304.50,303.96,351.75,362.34,288.07,L7
2010-08-01 21:59:03+00:00,377.60,369.99,364.96,362.55,363.76,368.56,364.90,362.18,354.99,353.51,351.63,348.76,345.90,337.44,332.41,331.07,329.61,331.68,334.78,332.00,330.07,331.83,332.82,330.17,340.54,340.84,343.39,344.27,338.74,352.91,345.40,339.38,347.83,341.35,343.19,335.69,336.81,329.86,324.22,321.92,329.63,333.38,334.78,330.90,326.97,326.12,320.60,317.03,317.26,313.94,314.41,294.47,310.25,309.73,311.53,308.93,297.19,296.21,301.78,304.48,307.57,314.61,321.12,330.10,328.78,332.40,335.23,339.24,338.50,346.12,341.91,337.62,354.32,278.26,278.51,355.97,362.01,278.41,L7
2010-08-10 21:52:51+00:00,375.40,370.50,366.68,364.14,361.90,366.76,362.77,359.62,351.95,350.19,347.09,343.62,340.85,334.69,338.90,335.24,331.95,333.68,335.90,334.31,331.54,330.34,331.53,328.52,339.89,340.17,342.25,342.30,336.44,351.95,342.09,333.94,338.71,332.11,334.19,333.32,335.35,330.54,325.32,321.75,327.75,331.01,332.41,328.24,324.29,323.44,316.94,313.44,311.04,306.41,308.63,295.11,304.13,302.06,303.55,299.51,297.78,295.51,301.06,304.48,309.48,310.47,316.04,321.88,322.53,328.89,332.12,336.87,334.97,339.61,335.15,329.01,344.20,254.19,257.41,343.55,355.17,258.30,L7
2010-09-27 21:52:55+00:00,373.98,370.50,366.68,364.14,361.19,362.23,358.65,353.93,346.61,344.67,341.04,334.94,328.01,321.85,337.36,333.30,330.21,332.10,335.40,334.62,331.32,332.63,335.97,330.32,338.45,339.91,340.44,335.80,325.66,333.90,328.68,327.40,330.38,322.44,323.09,326.44,335.35,330.54,325.32,321.75,325.20,329.25,329.82,325.25,321.64,320.21,312.78,308.76,296.90,290.64,301.21,295.11,296.65,295.01,297.52,294.09,297.78,295.51,301.06,304.48,309.48,310.47,309.90,315.50,317.38,325.03,329.06,331.46,331.18,327.62,325.35,317.49,326.53,234.54,237.20,332.87,341.26,236.00,L7
2010-10-04 21:59:05+00:00,373.22,367.94,365.24,363.15,359.07,361.13,357.73,357.94,351.63,347.83,344.77,339.39,339.78,332.79,339.26,335.63,333.32,332.24,334.05,334.03,330.69,331.67,336.17,330.82,338.73,339.88,341.33,338.87,332.92,343.79,336.31,334.44,336.17,327.72,329.29,324.83,330.00,330.78,324.98,321.72,324.95,329.11,329.12,327.01,321.64,323.84,315.49,310.95,304.80,298.38,303.76,296.22,297.48,295.91,298.66,297.32,296.19,291.43,297.99,302.51,309.15,309.89,310.65,314.97,318.99,326.73,333.20,333.23,332.85,330.59,328.34,321.60,327.75,251.66,254.28,336.78,346.24,262.49,L7
2010-10-29 21:53:09+00:00,375.28,370.42,368.74,366.65,362.44,364.21,360.93,363.35,359.12,347.83,344.77,339.39,339.78,332.79,339.26,335.63,337.81,335.64,335.54,335.66,332.47,333.42,337.14,332.49,341.18,344.66,341.33,338.87,332.92,343.79,336.31,334.44,336.17,327.72,332.77,327.73,331.82,332.73,329.00,325.47,327.99,331.30,331.51,328.62,322.74,323.84,315.49,310.95,304.80,298.38,303.76,296.22,297.48,295.91,298.66,297.32,300.37,297.08,304.72,305.66,313.08,314.13,314.47,314.97,326.74,334.47,340.44,339.43,338.78,330.59,328.34,321.60,327.75,251.66,254.28,336.78,346.24,262.49,L7
2011-01-01 21:53:50+00:00,374.87,368.48,368.49,365.75,363.55,365.07,362.52,360.59,356.21,345.07,345.39,338.65,342.01,336.71,341.13,341.27,342.95,337.71,337.71,339.55,337.21,337.46,344.69,337.93,340.03,342.86,340.54,343.92,340.61,351.44,344.61,342.57,338.72,331.71,336.86,330.43,333.70,334.95,333.88,331.32,333.22,335.24,333.11,332.09,327.05,322.06,312.70,308.70,303.65,300.83,305.45,297.75,298.78,297.67,300.98,299.93,304.36,300.81,308.32,306.91,315.36,317.29,319.44,314.97,331.18,332.94,338.04,338.55,341.15,330.13,326.01,328.14,327.25,260.77,262.00,336.35,346.32,293.73,L7
2011-01-09 21:50:34+00:00,376.39,370.28,373.52,367.79,363.95,364.42,363.11,360.66,356.27,346.28,346.80,342.05,343.85,338.87,340.74,342.10,342.89,335.94,336.30,339.36,338.03,338.48,345.29,339.63,341.86,344.58,342.79,346.13,345.47,351.15,343.27,340.73,338.74,333.08,336.70,332.89,334.61,336.00,332.53,330.94,334.09,336.00,333.42,334.26,328.45,325.91,318.55,309.81,307.99,306.86,309.20,302.48,300.37,300.82,304.14,301.86,308.04,304.63,309.39,310.28,315.96,318.11,321.01,319.01,330.14,333.76,339.53,340.18,341.02,333.05,333.82,335.34,330.95,288.73,289.71,339.82,353.29,326.32,L5
2011-01-24 22:00:11+00:00,374.72,371.16,375.66,371.15,366.95,366.60,363.93,361.77,356.72,347.41,348.36,344.31,344.73,341.97,342.61,343.66,344.85,335.90,337.28,342.31,338.41,340.08,347.82,340.55,342.33,346.17,343.92,346.94,347.59,349.80,345.16,345.01,340.42,338.40,341.25,336.31,336.63,336.24,332.53,332.71,336.73,337.27,336.53,337.35,330.47,329.09,322.23,311.38,307.88,309.29,312.23,305.91,301.57,303.78,307.31,304.00,311.05,312.28,313.39,312.12,316.91,319.88,323.20,321.73,330.06,333.65,343.85,342.05,341.39,336.10,336.82,336.33,331.75,300.34,301.74,344.87,355.56,333.22,L7
2011-01-25 21:50:35+00:00,373.67,371.67,376.00,372.51,367.76,366.54,363.70,361.81,356.07,348.43,349.76,346.04,345.59,343.49,342.82,344.35,345.89,335.70,337.87,344.90,340.74,340.95,348.46,341.44,343.46,347.26,345.56,349.79,350.27,351.99,345.40,346.94,342.13,341.16,343.29,338.97,337.90,337.17,334.99,336.74,339.32,339.45,338.84,339.04,331.95,330.19,323.26,312.80,309.48,310.61,314.11,308.07,301.22,305.94,309.04,306.08,312.55,313.81,316.82,314.66,317.65,323.00,326.22,325.99,330.19,333.99,344.02,342.47,339.65,337.18,338.40,336.26,333.85,308.71,309.87,348.02,356.77,337.92,L5
2011-02-02 21:54:03+00:00,374.26,373.60,379.46,378.28,369.31,369.39,365.33,364.26,359.12,350.64,353.11,348.84,345.59,343.49,344.20,347.42,348.49,336.51,339.11,347.30,341.06,342.03,349.61,342.45,344.77,348.89,346.70,351.45,354.99,351.99,345.40,346.94,341.56,342.28,343.80,339.39,337.15,336.36,334.03,337.43,338.54,338.95,337.61,341.02,333.26,333.74,324.78,313.22,309.48,310.61,314.11,308.07,302.00,306.16,308.64,305.50,313.76,313.29,316.90,317.37,320.77,323.73,326.32,325.07,329.59,335.96,346.61,343.97,340.71,339.11,341.37,336.26,333.85,327.99,329.09,348.02,359.88,339.84,L7
2011-02-09 22:00:15+00:00,374.67,374.29,379.32,378.51,369.07,369.88,365.64,364.26,359.12,350.64,352.65,348.86,346.32,343.24,343.31,347.37,349.27,336.33,338.61,346.68,341.14,342.02,349.75,344.05,344.77,348.89,346.70,351.45,352.93,349.09,342.89,346.45,341.09,343.72,344.49,340.81,337.03,334.73,333.47,335.47,338.21,338.60,337.61,341.02,333.26,333.74,324.78,311.04,306.86,307.99,312.35,307.80,299.77,305.45,308.96,306.93,313.76,313.62,318.74,319.12,317.96,322.68,328.76,325.54,332.61,335.96,346.61,343.97,340.71,339.36,340.74,334.71,336.33,348.38,350.57,351.24,358.23,353.79,L7
2011-02-17 21:56:48+00:00,374.67,374.29,379.32,378.51,369.07,369.88,365.64,364.26,359.12,350.64,352.65,348.86,346.32,343.24,343.31,347.37,349.27,336.33,338.61,346.68,341.14,342.02,349.75,344.05,344.77,348.89,346.70,351.45,352.93,349.09,342.89,346.45,341.09,343.72,344.49,340.81,337.03,334.73,333.47,335.47,338.21,338.60,337.61,341.02,333.26,333.74,324.78,311.04,306.86,307.99,312.35,307.80,299.77,305.45,308.96,311.72,313.76,313.62,318.74,319.12,317.96,322.68,328.76,325.54,332.61,335.96,346.61,343.97,340.71,339.36,340.74,334.71,336.33,348.38,350.57,351.24,358.23,353.79,L5
2011-03-06 21:54:12+00:00,374.21,374.09,378.54,378.51,369.07,369.88,365.64,364.26,359.12,350.64,351.38,347.86,345.90,341.49,342.73,346.94,348.46,336.38,338.56,346.00,341.14,342.02,349.75,344.05,344.77,348.89,346.70,349.63,351.17,348.04,342.73,345.46,340.86,342.64,342.89,339.46,335.03,333.13,333.47,335.47,338.21,338.60,337.61,341.02,333.26,333.74,324.78,310.40,305.99,305.98,309.48,305.04,299.81,304.80,307.63,309.38,312.40,311.50,316.32,317.18,317.96,322.68,328.76,325.54,332.61,335.96,346.61,343.97,340.71,339.36,339.51,334.43,336.98,348.97,350.19,349.72,356.16,352.61,L7
2011-03-22 21:54:12+00:00,374.21,374.09,378.54,378.51,369.07,369.88,365.64,364.26,359.12,352.07,350.81,347.65,346.27,340.96,342.75,347.01,348.45,336.75,338.56,346.00,341.14,342.02,349.75,344.05,344.77,348.89,346.83,348.93,350.36,347.73,342.97,345.17,341.21,342.22,342.23,338.50,335.03,333.13,333.47,335.47,338.21,338.60,337.61,341.02,333.26,332.10,322.71,310.30,306.29,305.23,308.38,304.51,300.06,304.83,307.13,308.46,311.56,311.50,316.32,317.18,317.96,322.68,328.76,325.54,332.61,335.96,346.61,343.97,340.96,338.16,338.82,335.10,338.89,350.10,349.61,348.79,354.72,352.34,L7
2011-03-29 22:00:26+00:00,374.31,374.50,378.81,378.34,371.50,369.88,365.64,364.26,359.72,353.46,349.95,347.44,346.57,340.71,342.75,347.53,348.72,338.66,339.93,346.69,342.44,341.15,344.57,342.61,345.95,349.66,348.08,349.11,350.20,348.35,343.63,345.40,342.05,342.54,342.10,338.44,334.61,333.07,333.48,333.66,338.21,338.60,337.61,339.93,333.21,331.89,321.89,310.91,307.29,304.79,307.66,304.22,301.00,305.35,307.05,308.72,311.47,311.45,316.31,317.39,317.16,322.68,328.76,325.54,332.61,334.10,345.29,346.57,342.75,340.02,338.89,336.20,340.41,350.83,349.49,348.82,354.51,353.26,L7
2011-06-26 21:54:10+00:00,371.06,371.98,374.83,375.46,366.96,367.77,363.38,359.23,354.46,353.41,349.19,347.34,344.67,339.68,341.54,346.16,345.89,335.65,337.69,343.79,338.61,340.47,345.01,342.14,345.12,347.55,348.70,349.26,350.54,347.68,342.64,344.13,341.42,342.41,340.80,335.22,330.96,329.61,327.63,327.76,334.29,335.13,335.27,339.84,333.70,331.27,320.24,309.26,305.63,301.98,307.18,304.66,301.02,303.53,306.33,306.97,308.86,306.93,310.07,316.71,310.77,313.44,326.74,324.90,322.63,327.07,340.96,343.17,337.71,340.10,339.09,336.48,341.84,352.53,350.71,349.35,354.92,352.81,L7
2011-07-19 22:00:20+00:00,370.48,372.22,373.92,375.36,367.22,371.50,365.68,364.15,359.64,359.60,350.53,349.79,347.79,342.84,343.23,345.97,346.35,336.66,338.89,344.56,337.91,337.24,340.88,341.72,341.00,344.69,347.10,347.38,348.18,346.94,343.81,347.54,342.61,341.39,339.90,333.87,330.26,328.86,327.46,327.64,331.81,330.11,339.12,342.83,337.68,331.71,321.77,310.42,306.95,301.58,306.88,304.18,300.97,303.85,305.42,306.89,307.58,305.07,309.56,315.30,309.26,311.45,326.04,321.48,321.87,327.99,345.38,346.76,338.61,340.94,339.72,335.03,345.27,354.27,349.58,352.42,353.12,353.73,L7
2011-07-28 21:54:07+00:00,371.51,372.63,372.77,374.72,365.70,367.94,362.98,358.18,359.16,355.76,345.61,348.09,347.65,340.32,342.15,345.15,344.34,337.14,337.58,338.99,334.29,334.56,337.07,339.83,329.64,338.62,344.68,342.84,343.50,343.79,341.42,341.62,340.50,336.08,333.27,328.08,324.58,324.91,323.12,322.59,324.98,316.91,311.59,319.66,318.71,318.57,308.62,306.04,301.69,295.99,298.15,294.74,297.98,298.89,300.95,304.71,302.92,297.57,303.33,312.92,306.42,303.44,318.41,306.15,305.15,315.53,329.52,329.65,335.99,331.47,332.62,331.13,342.34,345.74,345.30,346.42,347.80,350.76,L7
2011-12-19 21:54:31+00:00,369.08,368.24,368.92,372.25,367.36,364.06,360.96,358.18,357.07,351.03,344.84,357.68,352.80,347.70,345.60,348.04,335.51,331.46,326.55,337.25,320.16,339.69,332.33,335.82,329.64,329.79,334.74,335.76,340.64,351.72,352.43,340.18,343.94,343.59,346.25,332.10,329.99,328.96,324.88,327.66,331.48,308.62,305.18,305.92,304.52,301.18,296.55,298.11,290.17,292.94,292.41,287.12,287.82,281.31,295.65,299.72,306.83,303.17,301.50,319.43,311.37,310.96,322.71,296.99,299.62,308.09,321.72,315.35,322.44,315.74,319.91,321.15,329.78,330.04,338.63,350.42,351.07,368.25,L7
2012-01-27 22:00:50+00:00,376.28,366.33,368.86,365.74,363.03,352.47,354.32,356.44,351.55,348.57,341.33,339.43,350.93,342.50,361.03,370.99,,331.33,330.98,338.83,320.04,335.43,321.64,320.59,325.22,322.04,323.46,325.20,324.38,343.51,340.71,340.18,346.81,358.11,363.65,340.72,330.36,325.03,326.37,330.42,326.36,317.41,321.87,319.02,315.72,311.73,312.62,309.13,305.31,304.94,294.76,,,,,299.60,306.60,302.49,302.25,305.64,312.58,316.34,311.69,306.65,314.14,316.04,322.86,321.90,324.33,328.13,338.25,337.68,337.63,324.43,349.00,350.42,351.07,368.25,L7
2012-03-15 22:00:56+00:00,371.25,368.98,370.43,369.35,368.01,365.77,366.72,364.99,351.55,348.57,341.33,350.23,354.62,347.95,357.27,363.33,353.09,343.85,344.67,343.65,339.68,344.76,337.82,334.96,338.17,322.04,323.46,325.20,333.94,347.20,341.69,340.79,344.99,350.47,354.77,342.47,332.17,328.96,332.14,336.34,335.05,333.00,336.95,319.02,315.72,311.73,312.62,309.13,321.56,317.19,308.74,323.25,321.44,317.46,317.20,302.96,305.61,304.62,306.54,314.94,323.06,324.56,322.36,324.67,328.52,328.21,322.86,321.90,324.33,328.13,338.25,348.40,346.50,336.01,351.46,351.58,354.63,361.66,L7
2012-05-11 21:55:20+00:00,364.43,361.73,362.51,364.47,365.32,361.87,366.72,364.99,351.55,348.57,341.33,350.23,354.62,347.95,357.27,363.33,353.09,343.85,344.67,343.65,339.68,344.76,337.82,334.96,338.17,322.04,323.46,325.20,333.94,343.07,338.26,338.91,340.73,343.10,350.33,338.50,330.11,327.00,329.21,332.83,331.46,333.00,336.95,319.02,315.72,311.73,312.62,309.13,321.56,315.66,313.67,324.51,315.62,312.30,315.24,302.94,303.96,304.94,306.03,314.18,320.81,324.97,323.32,325.46,328.52,328.21,322.86,321.90,324.33,328.13,338.25,348.40,341.00,333.91,343.65,347.22,350.78,352.40,L7
2012-05-18 22:01:32+00:00,357.33,357.45,358.04,359.26,359.75,355.54,354.74,364.99,351.55,348.57,341.33,350.23,354.62,347.95,357.27,363.33,353.09,343.85,344.67,343.65,339.68,344.76,337.82,327.97,338.17,322.04,323.46,325.20,333.94,338.65,334.65,334.00,335.64,335.00,338.76,332.42,325.23,322.62,329.21,327.88,326.69,323.88,336.95,319.02,315.72,311.73,312.62,309.13,314.35,310.77,308.65,324.51,306.96,303.18,303.92,299.04,299.87,300.52,302.18,310.98,317.08,320.31,318.47,318.72,328.52,328.21,322.86,321.90,324.33,328.13,330.57,338.49,334.34,333.91,343.65,347.22,350.78,352.40,L7
