,dates,usa_CA_0063-0000,usa_CA_0063-0001,usa_CA_0063-0002,usa_CA_0063-0003,usa_CA_0063-0004,usa_CA_0063-0005,usa_CA_0063-0006,usa_CA_0063-0007,usa_CA_0063-0008,usa_CA_0063-0009,usa_CA_0063-0010,usa_CA_0063-0011,usa_CA_0063-0012,usa_CA_0063-0013,usa_CA_0063-0014,usa_CA_0063-0015,usa_CA_0063-0016,usa_CA_0063-0017,usa_CA_0063-0018,usa_CA_0063-0019,usa_CA_0063-0020,usa_CA_0063-0021,usa_CA_0063-0022,usa_CA_0063-0023,usa_CA_0063-0024,usa_CA_0063-0025,usa_CA_0063-0026,usa_CA_0063-0027,usa_CA_0063-0028,usa_CA_0063-0029,usa_CA_0063-0030,usa_CA_0063-0031,usa_CA_0063-0032,usa_CA_0063-0033,usa_CA_0063-0034,usa_CA_0063-0035,usa_CA_0063-0036,usa_CA_0063-0037,usa_CA_0063-0038,usa_CA_0063-0039,usa_CA_0063-0040,usa_CA_0063-0041,usa_CA_0063-0042,usa_CA_0063-0043,usa_CA_0063-0044,usa_CA_0063-0045,usa_CA_0063-0046,usa_CA_0063-0047,usa_CA_0063-0048,usa_CA_0063-0049,usa_CA_0063-0050,usa_CA_0063-0051,usa_CA_0063-0052,usa_CA_0063-0053,usa_CA_0063-0054,usa_CA_0063-0055,usa_CA_0063-0056,usa_CA_0063-0057,usa_CA_0063-0058,usa_CA_0063-0059,usa_CA_0063-0060,usa_CA_0063-0061,usa_CA_0063-0062,usa_CA_0063-0063
0,1984-04-27 17:55:28+00:00,212.2825433328017,214.98209156967107,207.9322190816467,204.37726677218362,200.07262556716626,193.49313609459404,187.37730061034432,186.65489172686728,204.6912562513388,207.01338230611452,207.24274382969878,210.32518478570208,211.49091085838234,209.369992855618,208.95626186790594,205.60670263264078,201.4691738666047,202.66414465279237,203.1028925218854,200.15312456827982,204.31931375067322,203.7923866107119,206.65150834841435,204.14028871196865,205.37129445262616,205.3667417133293,210.05086341123416,218.17505244667993,218.81193967458478,218.17757575236266,215.27979758960686,211.84711357919744,208.49809209493318,203.55822219604477,203.90827708580525,202.29325833439216,197.64850021036568,199.3071852559915,197.22476678856265,198.01468327926165,198.75825981523946,200.19254477491515,206.0297840796943,208.3483650165478,222.83897826046302,222.54312340768675,213.76403628569108,224.08181158137222,225.44429315484734,226.0583196332111,222.1274102774908,219.70890018632716,220.1504864634599,222.04187336338117,223.21378007715967,214.0993256508205,207.60837186526663,206.73699246954254,202.24602023847393,201.55677339326644,196.51020153508782,198.86849556496935,212.05116004005785,204.67277659797887
1,1984-06-14 17:56:37+00:00,215.64290681975297,223.81211814926405,217.94571809327283,212.28165518224077,207.13978939042215,196.02858445261097,192.14601981917815,198.8279316589506,202.11697343942586,203.1264864784206,194.8933029044045,194.80247127211283,199.4637467906739,201.9623839113072,201.29976323003285,208.23541024538684,206.407043723271,209.14443049327207,209.78372142139676,209.31846251080503,212.23381620513572,212.90943647761702,213.46890117099395,211.4627755336267,215.22340569215297,212.57848162046656,212.9307635896589,205.92524167930173,204.2551096481888,211.75442838263788,213.11477749074075,210.99434677776514,210.33009024792227,213.58649432484043,213.47495085333023,208.6729830905938,202.6181503460474,204.87784565765287,199.8708538141321,199.1559453864467,198.64391643387296,199.11062210638516,208.31605914647272,218.76424854605506,220.5775416896267,223.94382782661518,220.2672117680799,218.1126612979095,215.6351589001286,219.6747139739798,218.9897923566517,213.3079815756733,214.54898520678051,216.14430620643006,218.2989939079219,208.35967943125024,197.70750665940696,201.55049309721028,203.85913215408237,206.5727189153011,199.1179097815902,196.76773945824283,205.83799762451972,193.46873121634545
2,1984-11-21 17:58:12+00:00,197.85700028579473,205.74061827575105,207.751121702827,206.85185478695203,201.3953676430665,193.94691013128966,191.05173028632623,190.46809118413853,196.64019044456637,199.6792959979678,196.3240940267517,195.26396108826822,198.45100974372247,197.31271217686702,196.47864644415532,200.82855146731185,200.21975516827484,196.79845661470551,200.40894588366095,202.30211892579587,206.80146638349186,207.63676189189445,211.06010187506223,208.535084479382,208.2316613444434,211.09258188103854,212.30778418388837,217.25279774181823,217.39496619077352,215.83371269265348,213.18719883993901,208.4192425508222,206.11429304599358,202.25292777667138,200.26248059598507,196.44213613312036,194.2480652426044,191.56408656838067,191.63004963807228,192.0561304168602,193.93858167959814,197.127739024109,200.45012691892293,207.6927166849388,212.09890214806651,214.7081729656719,209.50773995726632,215.48673035899046,213.57411037124115,215.63211408035647,213.554366927559,208.59151998614593,209.16125035960192,210.04887655681625,207.50449050194126,199.8606837813591,194.6548709362212,193.92037734655395,190.1329226365131,186.94943124788583,186.13478869240308,181.4149010737295,195.2780621504484,176.997082135146
3,1985-01-08 17:58:37+00:00,,194.64606663404953,200.97699788551762,199.29968927654232,199.7666766311906,194.17118016816482,184.42268025443144,185.68408732036005,190.35719948180613,192.0502745603294,184.54282449747006,183.94164006367342,185.440867613355,187.8402397111797,191.24653285005718,192.12869617323102,190.20899246502614,175.46023545024508,172.03704964507648,189.10223185855324,196.4068544828707,197.63229558521556,200.85056935622765,197.99960966703222,198.40444482394236,199.21392439888314,198.91938096625364,200.24572005186388,200.51702008140995,,,192.43000023268516,185.34555264644953,183.9390383375228,204.12854740962257,190.31478998711287,178.88376727104747,180.50556708601755,182.17561604820094,183.3959594914509,180.70277570037194,,,,,,,,,,,,,,201.69743972037165,196.0339324028346,,184.28913030627663,175.77562148742186,177.79630279115094,173.23807942266404,173.35258448477612,,
4,1985-02-25 17:58:46+00:00,205.6271687045837,219.19994831757236,216.81656214914798,216.41551417554663,213.56338879647456,212.61717431380555,213.5622885981096,216.2437001610794,219.49381097122904,218.1957136917734,217.87226088698912,217.56279426879027,224.78511298088415,221.8253253319421,221.88675342686707,217.7799420291612,214.02823879192624,212.46917712196534,210.30397081286964,210.93323421569175,210.9310311052421,222.80952457700064,225.4468021927746,222.08152340366297,225.3554237771961,222.78441512111846,220.0412647759407,223.3954233221522,227.87123285632185,224.96276464965155,225.95156978045245,220.22773031111896,220.73828867679467,217.05944866920873,213.63468035920278,207.6929451116097,208.38941003552083,203.12571797194417,208.4051537228127,208.83043720357125,219.01002358133468,222.69880558674532,225.73333491458612,232.314038744843,233.6163441814355,238.62764541293203,231.8260218149387,228.97470381504132,224.99069451505204,229.18117665647844,222.9490224526343,218.5715538943031,230.2651309639865,228.28654922288155,227.67869095792412,217.27754457776157,210.56353564267616,207.41768612700633,206.1518863688351,200.44583110134823,203.12923884709184,198.63905016427512,214.77715889426656,215.4587816870777
5,1985-03-29 17:58:42+00:00,219.25084673887721,229.31667898653188,225.38060718361817,220.66760667013472,227.03359984840347,221.62767692877736,220.33770914362938,220.17843757234192,224.35416519837366,224.8605728752321,223.01944773406314,225.6900740037161,231.16923672921035,231.2818782196376,234.22875667866776,229.1669331757049,222.5253109079973,213.78522922762178,213.2582535181486,213.85367553870356,221.4607818387952,225.301298828599,225.10164628007732,224.1785337007885,222.12958175873007,219.61201916837868,219.85897130030497,220.2320185193736,225.0998204054721,225.0459484148259,226.53156523276374,218.3170210361606,216.46580210708427,213.54620050135753,216.41296975095287,215.5571199880747,212.999698358949,206.5280551199319,205.2458075473831,212.98657068850687,215.6696890434387,222.81080851572145,226.70100313890083,235.75471085801246,238.34339838845466,243.46187212914526,236.82624552709885,237.85349352605982,236.3549043546801,235.43286099505212,232.0024164200302,229.46904743935875,232.10682196636253,229.75163763456345,230.54959303330324,219.28312833495443,214.2953742439146,208.4880018584482,201.9042167627118,199.00529139576943,195.59607182723443,202.61988743181675,214.9800847592447,222.63667258409572
6,1985-06-17 17:58:24+00:00,215.86203636019218,231.43612899412136,241.66819731917687,231.323961838768,221.75284935310435,205.44684399098543,202.48459712335406,217.9810039628118,222.75914239993728,222.97239969629476,217.4998670619271,216.32997840660113,215.29497591797627,210.87576219415345,207.70946733671076,211.21120620618842,213.37585142160833,214.09493795426104,223.9772806405692,222.85361151446781,215.74033623003805,209.18573762034168,208.81431453019812,214.45340371323618,217.32826762417926,213.83585797800097,211.37404447009794,220.97706514616982,220.66372932887566,222.79338378558793,221.23052880024227,219.89230362205393,213.27429146378927,216.09468936460127,210.07949585097845,208.94871580013404,203.27148029911132,203.062578793005,202.37477697976027,202.0778827947908,198.8406721454033,207.21851305531143,214.6393419955536,217.4179351136696,224.23086007438636,224.4868642448247,220.8736571851401,224.79569671327687,228.0817382818541,226.86666681893905,221.66958108336843,220.09648248918487,218.69966934655386,220.86169596725722,214.0137758314023,206.9865490091574,196.6113010841686,195.06068300498538,200.3322986986251,195.65554901612632,192.49049868390895,196.58455504835896,210.6660380395013,187.8351972982153
7,1985-09-21 17:57:31+00:00,206.9671800743812,211.61689281412387,219.08175091093628,212.00575006501694,202.09762380999442,192.41873238246757,195.3421344241606,200.75082990737485,207.90446076790943,207.95997139903778,193.9816309994496,194.94540688558087,204.71627004217248,198.23783180666857,202.53416047090337,213.51028793930544,219.62736470668102,225.85879483765802,219.34157116432505,218.76883582809506,222.03586556255237,230.94390194635145,232.85455129970208,231.76776141608775,229.99033537064804,230.2050034447357,234.86225209777547,238.88200187325504,240.35754636153905,236.29969840068566,233.97753427005497,230.90005537686406,228.04032210285013,222.06839291547962,217.05799836650618,215.17616266043615,212.31165376739676,213.1041267862454,205.88087317215917,207.75323454971982,207.36538054909903,215.7970966798764,211.94865569327888,220.7314771238797,224.05378820732682,223.14575537497726,227.2287590332653,226.6603816942431,224.31821312005826,221.23311923664446,219.33547685369948,217.26751482621415,217.5060690515377,217.4492350184059,217.80352354078232,210.97448781970832,200.21764684308067,200.96916096956232,202.29766547308844,200.97811252500918,204.55170154210361,207.39854506696528,215.10661369470031,188.094620640402
8,1985-12-10 17:56:22+00:00,,,,,,,,,,,,,182.3832527746822,183.13256159038195,181.23378116798983,195.10768932375572,192.07422559837426,183.8302286879172,,,,,,,,237.41889048558284,236.3938544073979,234.97946013293281,238.70257659373596,244.52836092774183,236.11835342916936,229.67991992514965,231.65269201331347,230.22565831725456,225.81209922756426,216.50060049443056,211.71563981335348,208.48439647644426,206.1112000593614,206.9252837445457,206.27816229929493,206.82308497233467,214.17029508429087,216.0585794156333,224.9733823094278,227.20878024177404,222.1232136763019,215.4415817961675,214.96256391827063,218.22052862446697,212.0325566700107,210.43459004150407,205.41557787815458,208.82281722706819,208.84639523259676,198.50033499776876,191.71002788057433,196.59414516769885,199.38580071393457,199.81347363782274,199.10980307967557,197.53608828928068,210.04162477181623,186.6231858356077
9,1986-01-27 17:55:26+00:00,217.2600184597228,216.58156619581743,213.63555153886142,209.28124007468963,211.85463705054573,215.76760040740766,202.5288410978186,197.07245553059403,202.9252581753169,205.4006599544216,205.9829945355743,204.7642912271885,205.73819727449893,208.8052782571752,217.92608258283423,221.59076353771297,224.67652704104478,218.36133969392483,215.77582444963747,222.7050412692469,228.35829318504761,234.21903665170328,234.9104280572555,231.0645592448364,234.3780828722544,243.63585706192026,242.22768268129795,247.58560503767228,242.88005472173,245.40993511036663,238.12029614030752,238.17804518863755,231.2358547151689,229.47698613289418,223.91452130028497,222.79630851375765,215.9033256818547,212.46207914120401,208.07228387696648,207.38576207885643,213.07805696510803,213.66696400551945,213.0506685514843,222.09745263117003,229.65846369050814,235.83680603733603,234.18408591130057,227.96769261939917,227.5613839550429,222.33824863501223,215.64668966552023,217.90190468600372,213.23189786240644,221.03329126004087,216.38589748395836,211.54263711329634,200.41523435719148,196.74325334371477,203.24138624762224,196.66445265072508,196.0385349371976,198.86677654155903,206.3325621770624,190.129770844744
