,dates,aus0179-0000,aus0179-0001,aus0179-0002,aus0179-0003,aus0179-0004,aus0179-0005,aus0179-0006,aus0179-0007,aus0179-0008,aus0179-0009,aus0179-0010,aus0179-0011,aus0179-0012,aus0179-0013,aus0179-0014,aus0179-0015,aus0179-0016,aus0179-0017,aus0179-0018,aus0179-0019,aus0179-0020,aus0179-0021,aus0179-0022,aus0179-0023,aus0179-0024,aus0179-0025,aus0179-0026,aus0179-0027,aus0179-0028,aus0179-0029,aus0179-0030,aus0179-0031,aus0179-0032,aus0179-0033,aus0179-0034,aus0179-0035,aus0179-0036,aus0179-0037,aus0179-0038,aus0179-0039,aus0179-0040,aus0179-0041,aus0179-0042,aus0179-0043,aus0179-0044,aus0179-0045,aus0179-0046,aus0179-0047,aus0179-0048,aus0179-0049,aus0179-0050,aus0179-0051,aus0179-0052,aus0179-0053,aus0179-0054,aus0179-0055,aus0179-0056,aus0179-0057,aus0179-0058,aus0179-0059,aus0179-0060,aus0179-0061,aus0179-0062,aus0179-0063,aus0179-0064,aus0179-0065,aus0179-0066,aus0179-0067,aus0179-0068,aus0179-0069,aus0179-0070,aus0179-0071,aus0179-0072,aus0179-0073,aus0179-0074,aus0179-0075,aus0179-0076,aus0179-0077,aus0179-0078,aus0179-0079,aus0179-0080,aus0179-0081,aus0179-0082,aus0179-0083,aus0179-0084,aus0179-0085,aus0179-0086,aus0179-0087,aus0179-0088,aus0179-0089,aus0179-0090,aus0179-0091,aus0179-0092,aus0179-0093,aus0179-0094,aus0179-0095,aus0179-0096,aus0179-0097,aus0179-0098,aus0179-0099,aus0179-0100,aus0179-0101,aus0179-0102,aus0179-0103,aus0179-0104
0,1987-05-22 23:07:44+00:00,,154.10820901933872,179.64942187662757,169.84416728782614,163.9503321126509,178.62235599559,194.28513226571633,195.16165598344918,179.49144234414925,187.10480142124342,187.16729543280144,190.2519796657286,185.60785541397757,183.97472039089092,193.1717107396472,188.9278263747529,174.97975973754677,172.6104093026148,183.6092561008257,194.70553097326476,192.80258179907395,187.98585623457834,187.21884716152653,184.60736484123709,180.72746458937075,173.42760601315666,175.86594829774575,180.35693279812375,193.17759299612186,191.81063251059226,196.79473576960743,202.88861963877656,202.2523549082744,195.53191773287597,188.62170683242164,190.12993504740027,195.168846607403,205.2821393715301,198.5357407320675,198.3698169297744,196.3513430316163,191.41620884855618,190.62316947614116,193.59638132714127,194.03363923730967,183.90736375976672,179.12655836462687,188.5739510872525,200.52790849979544,198.3020098773372,191.74834437153743,189.09209945072968,196.65147498695654,199.51609140401993,202.50000745594056,201.26692283109819,202.02203019861335,196.88341125613584,190.17692881520955,189.74409046627505,187.98747525781675,190.45133148830718,188.15339118733746,184.0305618172791,189.46288335053111,188.63272763120466,203.5112767383103,207.35034773501798,201.30867824274227,208.79775553765492,203.61788706213784,199.98112176645236,198.95019599165687,196.50484602582523,200.41760910652891,191.86624003708016,194.94896636985277,210.37944847580752,211.37655909313162,199.60937119723815,191.09530993299398,179.07913842564116,185.04702930980932,195.68700328992483,204.54964991646835,204.58301806694644,214.81796477387425,213.76917439754695,212.8308231909816,213.75063943701244,211.2983053831792,214.9294055076486,210.3490036338278,211.57126560778846,214.18718284388672,215.29599416650126,212.82329173279211,210.5439011651368,209.7278086087738,204.00971761072623,203.46175210902632,202.05232125210978,197.67828159942565,203.9397294671951,216.33048342850623
1,1987-09-11 23:10:29+00:00,,164.32507290174212,189.5749765375944,195.81179761082572,183.5177558606437,188.7799770179491,206.591311390118,211.49825275370924,186.90846662841528,179.04372937355936,198.68308428048164,202.51304046228327,204.02417301330547,206.3347731760229,200.88770166157332,191.74077175693182,187.9081767616293,183.40472641669842,185.93041605830774,203.53889550960184,203.28978313962426,196.67436282778783,187.72062685226507,194.98837519852125,207.08533742218194,206.102698306177,206.41868357277585,207.16213233632936,210.67507886891977,209.83967727584056,210.23290002530015,207.0065491933594,207.3892277870486,209.98223079579896,208.71970046361145,209.4565900979372,205.2832435338295,204.80192375524234,206.16229476966558,210.42027691294115,214.36262978043646,207.00392411520238,206.62412516461507,204.56143576840407,194.59272601532146,199.8184383223848,202.09222222127661,196.32176404638378,194.8047046606962,196.30575160763485,196.44475444331704,205.94748946748896,210.95000942747936,210.2230463875166,209.67785357525793,214.39139905464825,215.54543586982285,214.43147170810738,215.59112339903342,220.75758546041826,215.5839886898594,208.85919728911293,206.91744603798122,207.08239936613816,207.2654697578599,207.6062353614753,209.46108130293877,208.98550946968945,206.17761123084625,212.79923894226502,208.75368488981567,204.5888727620693,202.34012159660512,206.16838891464596,207.3724652797949,184.06484397929984,189.6272010247292,198.26153888271818,197.3037927531919,190.015965404269,185.59518534568258,181.76385768670698,185.0295624786994,202.1190936247281,197.8949418195962,195.7526615981455,198.648942217582,207.40433211943574,209.35104296656175,210.08285740995922,213.91725733853463,218.60071232077934,210.70662768392933,208.14707766976616,217.73273539412958,226.74781849593523,221.82215532354584,220.06001823302577,213.85656099313485,211.4019788379615,213.71923931973956,217.3812713253689,209.66652807101434,213.5673205225709,220.46502309474948
2,1987-11-14 23:11:47+00:00,339.1621830857447,191.55753209869377,186.27735451164415,183.8328452980463,187.7722299274391,197.39415037808695,201.67553329623843,212.3628785394818,200.9002509901357,187.6693388261536,186.7396700008262,189.9759066154726,196.54230077413385,203.72337989973215,199.80422308516012,202.51984781496586,203.60342347216906,195.6658443168176,192.11802124684823,198.75518131319578,198.38650872581186,188.5915495139251,191.5444580207426,211.1616316640295,205.64342798730777,205.21389781005524,201.8414264156411,202.1578855463122,201.77531830262316,200.0156957065062,200.20826481128825,200.78692581740628,194.59374356927546,194.96624243029308,193.09849395040615,212.24528446766234,213.98625789734567,206.12411408942938,201.37238623683862,200.46443988664353,210.03588234092246,201.72126931939638,203.6892714021287,196.59117156207193,195.2496126329765,192.57437678195774,198.28057958066856,199.4935160041571,200.54341400027255,200.25830061476077,201.13689639899624,210.3389042228423,212.4301077039536,204.16657198228793,210.0038464400603,206.2564631143797,212.31384468565392,207.9012026698795,210.3944724195769,210.71850785266147,208.2757386650917,206.42823768617646,202.36759799526118,202.9392580277264,202.8700619308684,202.22283094565648,198.74131061939585,204.07243868623107,203.96808474502882,205.02291711829028,201.7742433850386,202.71646836110497,201.12383422138817,191.4671642119596,195.11127547362997,180.84286026688764,179.43396720089456,196.01979723142045,192.18926008238714,180.34572376111015,173.19846115874628,175.7684912193373,181.82498085311673,180.74576005899465,185.6067618375532,191.9745463395585,194.64333079159672,188.2843393583092,194.59550931904744,192.5041935025615,197.65402011579616,197.35058461544446,195.20622002844556,193.80499866777123,203.1058544390707,203.70805235842312,194.70340597680678,196.62550214656912,199.16784344721916,195.09675802259707,193.6366227035568,193.9589568539628,195.2651274676243,194.54512436504984,203.76510643930274
3,1988-02-18 23:13:23+00:00,320.44078107524314,194.91062899409795,201.89822169662386,194.415291035893,187.30431786977098,189.54144645512454,203.58012237187955,207.236473017314,194.1537168862706,190.84431451247545,195.78348332294053,197.5164053185756,203.1977454238098,201.28804582454563,200.1476955813826,207.06429806193358,207.22561782640364,208.00796417088142,204.87823412110907,200.10174514386455,201.41919129304927,201.62158540987872,173.1136429213815,193.14269402281298,200.4430220775061,201.77383616344244,202.58179444370978,203.72085263093453,207.62962555042807,205.32979334930806,206.70986931402214,206.88841575452273,205.30619175566667,205.21112454299976,210.87550598836611,217.19261896363642,210.51406969122894,210.98007134351107,207.0861617332548,204.38213734962122,206.14307710312974,208.9806482176338,208.60737911320635,207.6389560336938,195.223090757392,204.86249830075297,206.65859810296013,201.90741767373964,199.33920611004447,198.82457136541356,208.12632775697446,203.6539705850933,208.61298445336007,218.09906854347548,219.8249358714182,224.19764369233042,212.3465787416494,212.56901271715162,215.05987636091584,207.97393006450912,208.7112045535774,205.16149136577928,197.93723070790764,203.64848854217718,200.55270612394474,203.5467686315429,210.47395350540543,216.8062401730066,214.73001567414292,222.9026080224241,214.86741119998672,212.67079214898726,208.99799690655468,211.32212398933754,209.5797574920149,196.35553364061647,199.1103907389143,214.5466203111083,210.47768332916206,203.32352741527131,200.86897221933668,198.0512407746008,197.59587235086894,204.8196613420067,198.30656771272407,204.9470696536882,207.73553868136372,195.36859068367946,192.67688119677936,195.70535779400646,199.38407992705336,203.1541669177164,194.04952744635082,191.83939537981743,197.0943874802075,202.95389516651363,206.47929668066502,198.15692265501008,193.39741456547668,191.84837284064403,186.99703035498865,190.23177335680307,182.78278363800985,196.03807528205533,206.13398177672832
4,1988-03-21 23:13:41+00:00,,169.59478541853176,,174.1633296049729,169.06858737447516,185.22063342279728,201.72665372160415,212.10334982704714,201.90295130440592,194.22123515391692,192.85772589915186,196.64027010898633,199.56661210660837,212.6528354341522,217.17759819548507,214.13255193430882,209.7197238449839,206.55936389413276,204.22810840215823,204.11723044677245,201.1401355723363,199.1438117916626,193.78384476098938,199.83051990543902,207.83315308096758,210.72190384340917,210.08125076865485,208.21759381608703,199.65455328399003,200.72789999240322,205.21857942737196,207.09425916655766,210.75552833181948,213.17982468004413,209.69684456001102,208.7023890940777,208.95349380621417,210.4029971451364,210.09307667086802,208.14539552815037,210.1483456082954,204.89119723329122,202.5974609636338,205.76641546052554,211.5537262622912,207.29261226171377,202.166884872106,211.3738652021977,202.86506358820765,204.9457025645942,205.64000634004253,209.37415107400184,206.69922590105466,215.2556173445845,215.75450699449738,220.41451790141727,218.65592833695504,213.64155565023526,210.67161073505673,214.31510311285885,216.16366894306046,207.45427654820676,201.5346052907265,204.1116983183817,197.58108834669534,203.7627694104157,207.00018384449274,215.14372244089589,211.56071613590072,212.9755039767602,210.93608565672923,206.7311747829871,201.76041775088382,200.87083635050132,199.24777741869067,187.29829125991216,194.31123686890513,207.5638135401224,207.8682798549335,194.98842304618128,189.78384701124966,183.77379626391462,186.22791930116674,187.0582971370513,184.71644664376933,188.1395828477286,185.7661263803694,182.99141151243018,183.53798827147625,181.32680022542402,185.36499465754238,184.1411943137345,185.42240264459616,185.08968363545358,,,,,,,,,,,
5,1988-04-22 23:13:52+00:00,,171.86914804856994,189.19897721233713,175.76054772380232,169.558227678314,183.87426536795894,192.04638134116252,199.60102115700306,191.0321169970076,181.83773741237061,181.79907878265016,187.10078416053744,194.98669593456682,199.5420909519976,196.5462371361891,193.2478441742305,187.02424552583756,180.8845619351211,176.8922985278353,184.754237424606,186.65068674589224,184.9001491819922,190.9194613480422,205.21674841534437,212.63566113568055,221.18664358139296,211.49050189839457,196.75371326910502,175.33555151487542,178.20931682426215,183.9183962773957,194.7688289120995,205.52196334460018,203.37466891907167,201.99399013219647,196.8772525262223,204.13390959923402,210.6265529900053,212.69202169854012,207.46613224979876,199.54884614431612,199.8653910032239,191.59599635350293,194.70944067011052,209.6756462975988,201.48634398432512,199.0594051635575,190.89352105727508,196.7038052272434,195.4954411555809,194.18395708562437,197.0857907454677,202.96240085663752,209.9846557342859,214.23846400302781,214.31135748169723,220.85512470663122,211.91015908937715,214.8514955240011,210.77277954602877,213.4310593827568,199.38261059257783,199.03177244838346,192.9323376778831,194.95777199298718,196.71251066335617,202.25371932267026,207.45649049203675,204.82284525548718,207.40920560682125,207.5603743034428,201.3870939184952,207.87030069319772,214.31425235201687,197.8105979721491,181.22609788169854,178.87802543388463,216.19576468522067,221.4933719187866,188.66580051176192,185.6848341993365,186.73898611770517,197.50755822046753,206.08176581246823,177.43406726174624,184.7538233451756,199.07828116112566,183.83375293130413,189.28456073197177,187.7752705234456,192.28880750004788,198.29994401351365,199.32459685923425,188.09418889628276,192.90118037645675,192.47670652418097,185.8011784989213,175.43502784281975,180.10236213568126,183.0367979815067,175.75180363616062,188.19944358400065,189.5504720893608,193.3038652304919,211.65030895880363
6,1988-06-09 23:14:15+00:00,,141.47065110354347,172.31987313859537,167.89570071359933,156.6084503917719,168.68665261537555,175.69472943394612,182.76735697922902,178.0397966936459,178.35423985197528,180.35915412141114,172.42313990265117,172.14790039924833,175.5916643128465,182.10970136472307,193.68495606273453,185.03966631549358,192.37874867639127,193.74626503968466,187.28661126502945,184.1600254861507,176.81304187964184,174.24304061371404,184.83091653687964,184.27594857391335,190.676480593064,200.33859203707283,204.7088560453381,207.48452095573765,203.80943137322782,193.07683829662864,179.83907614520322,180.1269875048996,186.5621943298712,202.8749107731535,207.6624824129543,199.35775628375458,191.70292160403326,200.0717204778647,209.70357325515977,193.29295429998595,192.49774505426657,200.8430917168047,200.43418634546416,195.21065115341148,191.6186736343981,196.82229972628852,193.17425948696788,191.06189175355203,193.3937810681778,191.2897093837839,191.6932349642269,191.81297601948572,195.05007479853052,197.28331882779432,207.26063904752624,216.37815943739614,210.70714953199357,206.21365357086165,197.1709340816798,204.91955301374273,202.294953136147,192.198100690094,190.10184336129257,193.31799260540777,186.30563318116577,207.1695570157306,217.61025507761246,199.4163517236134,212.95979675099986,203.2390451747649,211.24973718347132,209.2617623496281,210.7384696972731,209.58995582808032,190.71033516376707,199.122548560454,214.5703298652864,216.42665568383683,206.19752788853623,201.28500192433555,190.7970868672408,189.25272848667038,197.16015921721362,192.9588492832009,191.02731259684936,195.78337275444804,196.92041609359728,195.85860799597904,194.74962529158984,195.35871562493872,194.39086954286634,185.18724667187422,185.43291745524255,189.04509746837354,194.17150474912077,182.9156763505407,186.15885018113624,179.49884579613516,177.02724101592315,180.9452820458813,184.33051445023574,190.35754921590492,194.56616565247015,200.4492003171233
7,1988-06-25 23:14:20+00:00,,148.84700401684967,175.44809878814857,171.83138460711032,160.15925079513013,173.44939852641355,188.0335986557253,197.96983456690808,186.96218634716024,191.1984600825412,187.93344837938108,192.34910591961176,185.65575040159118,177.99341956775186,184.5054983203895,198.84978196575986,188.80477584220995,191.60212369604068,198.28379478326138,194.48344184096584,185.8329913149587,177.19112526983767,170.22117678966876,180.3352057204313,187.4649299618962,197.4832388356725,192.92815812586548,195.9858919065922,203.53494808285188,208.96784496702898,209.18288023267226,203.43853831806587,194.8189130658478,192.60021277428712,199.11791421615453,205.51941057461582,200.5164246072981,196.5800821624364,203.0435879245128,206.43148842266623,200.1361556443214,188.6306103903156,193.8503929336746,204.95987441036388,197.1814517727944,187.63356100662725,199.8886784934595,191.9349993682786,191.44778944085107,196.96968251299938,190.21727748510136,194.73717202442398,194.02797783923177,190.33489482114663,195.3102097886803,200.56337825522286,208.03274227622387,212.74115954294595,211.4100138631007,193.9007802276593,201.12688689120182,204.6572437848448,201.57167061119898,201.1467549615277,195.1135816284356,197.52279129226775,204.8567899778438,219.0926603652875,209.93670315181265,210.92142102183192,212.04194247343938,210.86429994960213,208.26795110435188,203.72208262436135,193.95169044119012,187.79534718385977,200.67092557425883,213.60113453310157,214.80668239125293,197.27673818822146,191.6694494505483,191.20914306477948,194.65348767287898,196.04851307777315,190.86240864420608,182.74611323873887,180.73361608103235,178.63069249577953,184.75841929320978,191.0693059428796,193.93944537146103,190.74367314495393,183.56278578004333,179.39761798607782,191.13421779028323,194.36237744844624,181.88644119305388,192.8944934124794,180.8525206223076,184.34152544267894,188.46748847464434,188.67689097724696,191.36424404206895,195.85794519565303,194.8812923149636
8,1988-07-27 23:14:26+00:00,,162.05986797827964,170.96281513692884,171.5555351619534,167.18451475063824,169.47902055578786,179.95535133762962,197.07173550959268,194.38112210148867,196.80579498365023,182.3422588549761,181.72256494377848,175.6718728862238,179.5869263984728,197.9307501910332,205.8346097124037,184.60197762566037,197.20530061724992,204.407897673978,182.7866876255701,189.02283334867087,179.8952157203764,162.46447213723297,163.56054466921793,174.34450734972523,188.37043385310005,189.98840469185842,204.23303094432418,213.73854925931903,217.32677182301344,207.08045652946547,186.59989792314406,177.5165098333502,184.92818856084088,213.8831053274002,203.80276990267208,190.17575313941816,189.64454520592736,195.84138162102505,218.04510316110884,190.68251361247874,179.49026777758115,199.17060666542076,210.17204348759253,180.59967465815382,186.3055279313573,203.87070204614844,180.19881804581595,196.57457970813095,204.6551465089178,193.86016456800294,190.22604784867215,184.6499567942525,195.25001628887605,200.43810903757134,194.05740726419768,207.94355955730177,221.88348940415503,201.64155993433442,193.97807821469164,196.55463161130862,211.45758117951578,209.71504277047495,186.60767053429785,197.5118702393936,195.51253714897788,195.88506297659194,220.14209346965953,207.98965917112895,204.9155630415922,218.66813441893945,205.508088572544,215.61300012273267,210.50699721019473,195.0137353480509,185.85164951531812,189.35244953622555,214.0845103828329,211.60917059121152,193.52871197320607,187.82980306991334,186.48804555804998,188.35220359515478,198.0586249144037,192.2570373378885,189.41822743683383,186.61095118264535,181.76596508368758,185.00628085129406,186.5778183983692,186.52272524854135,186.35086583386428,183.5523024908367,187.38130890132973,191.20395961503866,186.31630508036656,187.30812165970832,186.26426412292713,183.26788920952686,181.15015641157743,184.6211544022477,183.24540228745533,182.18194789936558,193.79130423360368,194.75352807671473
9,1988-08-28 23:14:30+00:00,,183.26698380517854,188.64070183736436,181.11610225539525,177.01337420632512,182.72568021670568,191.9020703945302,200.22820869340876,187.71869981528917,188.49746850852682,188.21797504258618,185.69004890678696,187.7843266938417,195.2301396243696,193.1451971206308,195.03174668054524,194.6358879608722,197.93730730363228,198.62392019057444,198.15301258854413,194.54383870108444,190.15590413144474,183.57226062334138,193.5541864567935,202.1604118553155,203.80124563650793,206.18952440652393,211.4651297845048,211.9924591331079,209.57866632533893,209.02052193619537,214.03739033751694,214.06980998338204,214.5320830570926,216.84443338135077,207.81902237586195,203.62061533403454,204.00447108793648,210.4630393730208,210.22084363324646,209.1373020757192,204.44137279409946,201.87550626368798,205.4406841118495,202.3253135645584,206.71770499566807,203.51480217962154,204.3497893872532,203.62459315002494,204.36891693469656,202.46002993007022,203.54285588095976,203.0308016617341,209.82676488780137,205.04588252280323,202.29362358274267,206.7255344612555,210.54705858637104,213.7389744272305,211.68614300191425,216.49006809780226,216.13097860001918,211.46576054972414,204.8085006414065,205.48921331185343,209.6783643686219,215.8046380044232,226.38092970985238,222.24593889709195,226.7263093513706,227.00828093320018,225.9388227253863,220.7901602839658,216.7534464956513,211.8669273930801,197.04472605001703,206.12562285995043,219.86017964725679,216.89411228132298,199.52831484058458,204.05067413168007,198.5411496450772,198.47080422642304,208.5519528993168,207.55651875216134,201.9239005430369,194.6492989176608,181.36486852062575,177.1831261138842,188.21662734385188,181.6887151227029,192.2296393283405,180.14686526315,184.05876505447992,191.9991324526411,193.5817792590907,181.53122101034404,187.7412694897248,187.6363621778008,182.48648319992728,183.67377532772514,188.8032934458105,186.81673838096242,187.8572800569209,193.27973428568504
