,dates,chi0243-0000,chi0243-0001
0,1985-07-27 14:08:29+00:00,254.15003495027153,191.57299316686328
1,1986-02-04 14:05:35+00:00,241.6973555998484,215.71130245317178
2,1986-07-30 14:00:52+00:00,256.5877461772394,179.50069900765723
3,1986-08-15 14:00:17+00:00,255.01662781932262,186.73149223278412
4,1986-08-31 13:59:41+00:00,244.85945566568077,192.10432338595666
5,1986-09-16 13:59:10+00:00,257.2605547078188,192.4502566823698
6,1986-11-03 13:57:34+00:00,272.79860216294674,194.77057776611423
7,1987-01-06 13:58:06+00:00,232.9255015158076,209.6813377150645
8,1987-02-07 13:59:09+00:00,233.6139742307155,208.20523293252245
9,1987-03-27 14:00:57+00:00,252.85952256088865,222.84812080602146
10,1987-11-06 14:06:32+00:00,250.5671879953528,186.7641663469267
11,1988-04-30 14:08:52+00:00,269.3767914090396,207.2264634032671
12,1988-06-01 14:09:09+00:00,260.7677514657008,188.35139188102227
13,1988-06-17 14:09:14+00:00,238.53923353942585,198.88682186641563
14,1988-08-20 14:09:24+00:00,255.07010936199114,198.09069266361053
15,1988-09-05 14:09:27+00:00,239.25315480885288,185.74727602754456
16,1988-09-21 14:09:22+00:00,261.1319113862745,190.7213058900036
17,1988-10-23 14:09:12+00:00,,
18,1989-05-03 14:07:25+00:00,240.97192463491274,206.33544898898745
19,1989-08-07 14:05:33+00:00,256.77415506773025,196.52653783700006
20,1989-08-23 14:05:11+00:00,257.5131469647828,191.4013722938212
21,1989-09-24 14:04:23+00:00,276.4312283648578,214.09899761983112
22,1990-06-07 13:58:50+00:00,250.62041931241558,198.68982950108668
23,1990-07-09 13:58:47+00:00,253.02945460758656,197.18925557587147
24,1990-07-25 13:58:43+00:00,271.6885367714782,207.85519025980406
25,1990-11-14 13:58:09+00:00,246.53312879287452,197.98539578089887
26,1991-01-01 13:58:31+00:00,267.2029754568942,213.5759093875098
27,1991-02-02 13:59:12+00:00,230.17424556563788,204.3976518956949
28,1991-09-30 14:02:37+00:00,254.88181405006745,209.84588422654772
29,1992-02-05 14:02:52+00:00,264.7644041774619,226.16103208518308
30,1992-07-14 14:01:40+00:00,277.34566158563365,210.40477279675665
31,1992-11-03 13:59:54+00:00,249.06633306301387,184.7666659459667
32,1993-03-27 14:00:49+00:00,232.90278801687225,205.4592440712188
33,1993-04-12 14:00:57+00:00,253.86809210125685,188.55499674055355
34,1993-05-30 14:01:12+00:00,251.48703004052973,194.68137869600025
35,1993-06-15 14:01:10+00:00,261.7648101188659,189.611883769798
36,1993-11-06 14:00:41+00:00,,
37,1994-02-26 13:59:30+00:00,260.1620300428662,216.99292019589168
38,1994-07-04 13:57:05+00:00,241.83737839552472,182.62142823154565
39,1994-10-24 13:54:00+00:00,254.96694729727682,198.8525648420423
40,1995-05-04 13:46:45+00:00,254.46512735765833,215.12473000887917
41,1995-07-23 13:43:06+00:00,249.14715365365726,214.77066141006304
42,1996-03-03 13:45:15+00:00,256.1409578717641,218.29344073461453
43,1996-03-19 13:46:17+00:00,248.5258355770693,218.6190605403984
44,1996-04-04 13:47:18+00:00,237.04913238779204,221.23132745229967
45,1996-04-20 13:48:17+00:00,257.4169809066625,222.79826322962646
46,1996-05-22 13:50:09+00:00,,
47,1996-08-26 13:55:17+00:00,240.2416472880227,203.85769041114563
48,1996-09-27 13:57:02+00:00,248.348164466189,215.05950715319776
49,1996-10-13 13:57:52+00:00,255.0345413935343,215.72235458517275
50,1997-01-01 14:01:42+00:00,240.8507796601692,226.4791512557619
51,1997-01-17 14:02:27+00:00,236.6385438216731,221.2138704069478
52,1997-02-02 14:03:10+00:00,242.0576398827718,218.69942271083139
53,1997-06-10 14:07:56+00:00,256.5796252734409,212.39287818848447
54,1997-06-26 14:08:29+00:00,256.37254449442503,201.27885176756683
55,1997-07-12 14:09:01+00:00,231.70516371571884,200.02037586734107
56,1997-08-13 14:10:05+00:00,220.6414414173952,198.62520403357448
57,1997-11-17 14:12:43+00:00,233.46023493363705,188.71307043295695
58,1998-02-21 14:14:54+00:00,241.38771368266836,206.4735562019848
59,1998-07-15 14:16:54+00:00,236.35947103478165,164.29469499042713
60,1998-07-31 14:17:00+00:00,251.23356681794766,189.2425534921921
61,1998-12-22 14:17:18+00:00,247.48356185788944,209.34214465750935
62,1999-03-28 14:17:25+00:00,260.12998170807117,202.23593122541376
63,1999-09-04 14:15:19+00:00,202.59586728422198,153.44253380791992
64,1999-09-12 14:31:31+00:00,244.7444535122775,192.24842733170436
65,1999-09-28 14:31:39+00:00,263.8913794628708,192.01631807855134
66,1999-11-15 14:31:32+00:00,262.9918688456344,207.59214059364345
67,1999-12-01 14:31:26+00:00,261.4633001422387,208.9518480100142
68,1999-12-17 14:31:36+00:00,,
69,2000-02-11 14:12:41+00:00,242.33848495162155,214.19683393496027
70,2000-03-14 14:12:22+00:00,237.19406434323585,208.0637550138431
71,2000-03-30 14:13:02+00:00,246.62271329617758,209.63098248863022
72,2000-04-07 14:31:04+00:00,251.12211716449792,209.02368501536796
73,2000-04-15 14:13:13+00:00,250.35618135287146,212.26583387106845
74,2000-05-25 14:30:37+00:00,258.40726162414825,220.97166481824462
75,2000-06-02 14:14:44+00:00,258.5458383845271,212.64258321101306
76,2000-06-10 14:30:30+00:00,261.89334631200717,209.11879488438623
77,2000-06-26 14:30:21+00:00,267.15519154454057,211.70284426455726
78,2000-07-12 14:30:08+00:00,272.64805474940675,205.27528454882508
79,2000-09-14 14:29:15+00:00,,190.98408138311075
80,2000-09-22 14:16:57+00:00,255.41794343639015,192.2920027766958
81,2000-10-24 14:16:58+00:00,262.1190590703242,201.19271759187504
82,2000-11-01 14:29:01+00:00,,
83,2000-11-09 14:17:30+00:00,252.327099931411,212.66426758800836
84,2001-01-12 14:18:28+00:00,250.3502748664558,214.30013025519398
85,2001-02-13 14:18:40+00:00,253.47736943306674,203.93222524510088
86,2001-03-01 14:18:47+00:00,235.7823559798863,210.45403421854664
87,2001-03-17 14:18:47+00:00,230.1088558473436,209.69832592422858
