dates,sar1369-0000,sar1369-0001,sar1369-0002,sar1369-0003,satname
1984-04-13 09:27:31+00:00,220.31,372.13,348.95,218.41,L5
1984-07-18 09:29:10+00:00,219.88,360.06,333.91,216.62,L5
1984-08-19 09:30:15+00:00,220.77,359.98,333.93,216.43,L5
1984-09-20 09:30:28+00:00,,367.05,,228.46,L5
1984-10-22 09:30:24+00:00,213.05,378.98,318.94,222.58,L5
1984-11-07 09:30:17+00:00,198.93,360.16,,213.93,L5
1984-12-09 09:30:22+00:00,179.76,345.11,,209.55,L5
1985-03-31 09:30:43+00:00,218.15,345.1,333.93,210.66,L5
1985-05-02 09:30:31+00:00,214.8,,318.93,204.98,L5
1985-06-03 09:30:28+00:00,221.31,345.07,333.91,210.57,L5
1985-06-19 09:30:26+00:00,211.55,,318.94,203.6,L5
1985-07-05 09:30:21+00:00,225.46,360.23,348.92,213.83,L5
1985-08-06 09:30:06+00:00,215.96,,333.95,,L5
1985-08-22 09:29:56+00:00,221.3,360.37,348.94,212.8,L5
1985-09-23 09:29:32+00:00,223.64,359.76,333.91,216.45,L5
1985-10-09 09:29:23+00:00,213.16,360.08,318.93,214.31,L5
1985-10-25 09:29:11+00:00,197.44,345.22,303.94,211.49,L5
1985-11-10 09:28:57+00:00,188.53,385.17,,226.35,L5
1986-01-13 09:27:46+00:00,180.07,345.26,,207.23,L5
1986-03-18 09:26:22+00:00,221.02,374.54,348.95,223.0,L5
1986-05-05 09:25:17+00:00,222.99,371.97,348.94,218.41,L5
1986-05-21 09:24:51+00:00,217.22,345.13,333.93,211.22,L5
1986-07-08 09:23:21+00:00,218.37,359.94,333.93,216.33,L5
1986-08-09 09:22:13+00:00,217.57,329.87,333.93,209.3,L5
1986-08-25 09:21:37+00:00,217.95,345.0,333.92,210.85,L5
1986-09-10 09:21:03+00:00,212.63,345.17,318.94,209.08,L5
1986-12-31 09:19:38+00:00,,359.96,,216.55,L5
1987-02-01 09:20:35+00:00,177.66,344.62,,211.24,L5
1987-04-06 09:23:00+00:00,223.0,372.04,333.91,220.03,L5
1987-06-25 09:25:08+00:00,228.13,359.91,348.91,215.36,L5
1987-07-27 09:25:49+00:00,223.87,360.13,348.92,215.49,L5
1987-08-28 09:26:45+00:00,218.15,,333.93,,L5
1987-09-13 09:27:09+00:00,228.57,359.6,348.91,217.24,L5
1987-10-31 09:28:04+00:00,195.82,360.09,,214.6,L5
1987-11-16 09:28:26+00:00,192.93,370.25,,220.28,L5
1987-12-02 09:28:42+00:00,174.71,329.99,,206.08,L5
1988-01-19 09:29:29+00:00,,344.74,,209.88,L5
1988-02-20 09:30:02+00:00,198.64,360.29,,213.02,L5
1988-04-24 09:30:31+00:00,220.72,360.4,348.93,213.02,L5
1988-05-26 09:30:48+00:00,230.76,377.94,363.92,223.92,L5
1988-06-27 09:30:59+00:00,223.78,369.82,348.91,217.98,L5
1988-07-13 09:31:03+00:00,223.13,345.14,348.93,209.6,L5
1988-07-29 09:31:06+00:00,214.71,329.99,333.95,207.31,L5
1988-11-18 09:30:56+00:00,189.16,,,224.18,L5
1989-01-05 09:30:40+00:00,182.22,,,217.68,L5
1989-02-06 09:30:23+00:00,209.17,,303.93,211.03,L5
1989-03-26 09:29:17+00:00,225.43,,335.06,221.88,L5
1989-06-14 09:28:10+00:00,222.88,330.01,348.94,208.32,L5
1989-06-30 09:28:02+00:00,226.04,360.21,348.95,213.5,L5
1989-07-16 09:27:43+00:00,212.74,344.72,333.94,210.55,L5
1989-08-01 09:27:23+00:00,208.88,,303.94,202.88,L5
1989-09-18 09:26:08+00:00,218.02,376.99,333.93,223.2,L5
1989-10-04 09:26:00+00:00,193.8,,,,L5
1989-10-20 09:25:15+00:00,213.9,345.06,318.93,210.89,L5
1989-12-23 09:23:34+00:00,174.42,375.51,,220.02,L5
1990-02-09 09:22:02+00:00,198.41,,,204.84,L5
1990-02-25 09:21:33+00:00,206.79,360.25,303.94,213.84,L5
1990-03-29 09:20:28+00:00,211.1,,318.94,201.78,L5
1990-06-01 09:20:32+00:00,221.66,360.27,348.92,213.21,L5
1990-07-19 09:20:25+00:00,210.93,360.09,318.95,214.22,L5
1990-08-04 09:20:20+00:00,207.92,329.89,318.95,204.98,L5
1990-08-20 09:20:18+00:00,208.36,,333.95,204.92,L5
1990-09-05 09:20:10+00:00,219.41,,333.93,205.74,L5
1990-09-21 09:20:06+00:00,219.83,369.51,333.94,216.82,L5
1990-10-07 09:19:54+00:00,217.93,,333.94,210.99,L5
1990-10-23 09:19:53+00:00,196.88,,,,L5
1990-11-08 09:19:51+00:00,189.13,344.49,,210.92,L5
1990-11-24 09:19:43+00:00,189.57,344.83,,212.34,L5
1991-01-11 09:20:27+00:00,175.22,359.63,,217.06,L5
1991-02-12 09:21:06+00:00,219.8,,318.91,197.48,L5
1991-04-01 09:21:58+00:00,218.84,344.78,333.93,212.07,L5
1991-05-19 09:22:50+00:00,211.79,345.19,333.94,209.54,L5
1991-06-04 09:23:06+00:00,224.48,376.99,363.94,223.31,L5
1991-06-20 09:23:18+00:00,220.41,344.94,348.93,210.32,L5
1991-07-06 09:23:34+00:00,221.12,373.22,348.92,219.08,L5
1991-07-22 09:23:46+00:00,214.35,,318.93,205.85,L5
1991-08-07 09:23:52+00:00,208.83,,333.94,208.48,L5
1991-09-08 09:24:12+00:00,219.57,,333.94,206.23,L5
1991-09-24 09:24:18+00:00,214.38,,333.94,209.3,L5
1991-11-11 09:24:33+00:00,194.62,370.24,,217.26,L5
1991-11-27 09:24:41+00:00,180.56,371.25,,217.88,L5
1992-01-30 09:24:42+00:00,178.78,,,,L5
1992-02-15 09:24:26+00:00,195.34,370.31,303.94,217.3,L5
1992-03-18 09:24:33+00:00,217.16,360.23,333.94,213.42,L5
1992-11-13 09:21:24+00:00,201.66,369.96,,218.82,L5
1992-11-29 09:21:28+00:00,189.18,379.46,,223.62,L5
1993-02-17 09:22:18+00:00,189.49,,,,L5
1993-03-05 09:22:27+00:00,197.99,344.64,,210.17,L5
1993-05-08 09:22:49+00:00,229.05,345.1,348.92,210.22,L5
1993-05-24 09:22:51+00:00,212.83,344.71,333.95,211.07,L5
1993-06-25 09:22:48+00:00,222.54,360.35,348.94,214.99,L5
1993-07-27 09:22:44+00:00,208.42,,333.94,204.97,L5
1993-08-12 09:22:45+00:00,220.16,377.42,348.94,225.02,L5
1993-11-16 09:22:17+00:00,181.55,369.38,,218.64,L5
1993-12-02 09:22:15+00:00,175.13,358.81,,222.16,L5
1994-03-08 09:21:04+00:00,218.01,360.1,333.94,214.19,L5
1994-03-24 09:20:50+00:00,214.52,,333.94,216.55,L5
1994-04-25 09:20:14+00:00,217.97,360.24,333.93,213.64,L5
1994-05-11 09:19:55+00:00,229.44,360.2,348.91,213.53,L5
1994-05-27 09:19:39+00:00,223.03,360.27,348.93,216.52,L5
1994-07-14 09:18:32+00:00,221.04,371.64,348.94,218.54,L5
1994-08-31 09:17:17+00:00,216.17,370.4,333.94,217.36,L5
1994-09-16 09:16:52+00:00,224.24,373.96,348.94,219.52,L5
1994-12-05 09:14:18+00:00,,,,206.27,L5
1995-01-22 09:12:39+00:00,204.23,381.72,,226.27,L5
1995-02-07 09:12:02+00:00,194.36,375.89,303.93,220.82,L5
1995-03-27 09:10:04+00:00,213.05,360.08,318.94,214.32,L5
1995-04-12 09:09:25+00:00,216.15,359.7,333.93,216.68,L5
1995-05-30 09:07:16+00:00,217.52,360.22,333.93,213.76,L5
1995-07-01 09:05:49+00:00,226.62,371.97,348.92,218.36,L5
1995-07-17 09:05:03+00:00,223.08,384.31,348.92,226.09,L5
1995-09-03 09:02:52+00:00,215.7,360.32,333.94,212.86,L5
1995-10-21 09:00:24+00:00,205.62,360.27,303.94,214.06,L5
1995-11-06 08:59:51+00:00,193.75,345.17,,206.96,L5
1996-02-26 09:06:32+00:00,213.95,,318.93,,L5
1996-03-29 09:08:37+00:00,,383.46,288.74,225.87,L5
1996-04-14 09:09:37+00:00,221.85,360.13,333.92,214.29,L5
1996-05-16 09:11:30+00:00,212.46,329.85,333.94,210.86,L5
1996-06-01 09:12:24+00:00,231.24,372.91,348.9,218.89,L5
1996-07-03 09:14:07+00:00,230.32,369.99,348.91,217.91,L5
1996-07-19 09:14:58+00:00,231.07,360.13,340.23,214.93,L5
1996-08-04 09:15:48+00:00,233.02,379.75,348.91,224.26,L5
1996-08-20 09:16:38+00:00,222.97,370.85,333.91,219.66,L5
1996-09-05 09:17:31+00:00,224.45,386.89,334.12,228.0,L5
1996-10-07 09:19:15+00:00,210.13,359.59,303.93,217.31,L5
1996-10-23 09:20:04+00:00,205.76,374.47,318.95,219.84,L5
1996-11-08 09:20:50+00:00,182.41,372.04,,218.36,L5
1996-11-24 09:21:34+00:00,178.73,360.04,,215.0,L5
1997-02-12 09:25:17+00:00,198.01,345.04,,212.03,L5
1997-03-16 09:26:35+00:00,212.69,345.23,318.94,214.18,L5
1997-05-03 09:28:18+00:00,222.37,380.53,348.93,223.53,L5
1997-05-19 09:28:50+00:00,218.04,360.16,333.93,214.48,L5
1997-06-04 09:29:25+00:00,216.5,,333.94,210.29,L5
1997-06-20 09:29:57+00:00,222.39,375.5,348.94,220.46,L5
1997-07-06 09:30:31+00:00,218.29,360.35,333.93,216.13,L5
1997-09-24 09:33:01+00:00,218.53,375.69,333.92,220.58,L5
1997-10-10 09:33:28+00:00,214.81,374.32,318.93,222.46,L5
1997-10-26 09:33:54+00:00,204.71,345.06,,210.76,L5
1997-11-11 09:34:18+00:00,195.06,373.28,,219.73,L5
1997-12-13 09:35:04+00:00,177.22,359.58,,217.42,L5
1998-01-30 09:36:10+00:00,204.76,,310.77,208.21,L5
1998-03-03 09:36:45+00:00,208.7,369.66,318.93,216.96,L5
1998-03-19 09:37:01+00:00,229.9,378.4,348.94,223.43,L5
1998-04-04 09:37:11+00:00,222.13,360.19,348.93,213.58,L5
1998-05-06 09:37:39+00:00,226.39,372.2,348.94,218.46,L5
1998-06-07 09:38:09+00:00,222.69,345.1,348.94,210.97,L5
1998-07-25 09:38:40+00:00,218.12,,333.93,207.99,L5
1998-08-26 09:38:57+00:00,218.87,370.93,333.92,217.69,L5
1998-09-27 09:39:11+00:00,215.03,359.39,333.94,218.58,L5
1998-10-29 09:39:14+00:00,189.35,345.14,,209.57,L5
1998-11-14 09:39:22+00:00,177.3,360.19,,214.32,L5
1998-11-30 09:39:20+00:00,178.75,345.05,,208.25,L5
1998-12-16 09:39:17+00:00,171.64,370.88,,218.0,L5
1999-01-17 09:39:19+00:00,236.59,386.94,335.54,,L5
1999-03-22 09:39:15+00:00,213.19,345.25,318.93,209.25,L5
1999-04-07 09:39:02+00:00,220.49,371.43,333.92,217.99,L5
1999-04-23 09:39:04+00:00,220.09,371.37,333.91,218.2,L5
1999-06-26 09:38:12+00:00,218.19,360.28,333.93,213.03,L5
1999-07-12 09:38:05+00:00,219.16,345.25,333.92,208.89,L5
1999-08-21 09:53:13+00:00,215.63,,329.39,210.16,L7
1999-09-22 09:53:17+00:00,218.1,,335.43,,L7
1999-09-30 09:36:52+00:00,220.75,373.13,333.92,219.02,L5
1999-10-16 09:36:58+00:00,212.64,375.9,318.94,220.77,L5
1999-11-01 09:36:34+00:00,201.21,360.36,303.95,212.74,L5
1999-11-09 09:53:16+00:00,188.85,,217.11,215.03,L7
1999-11-17 09:35:57+00:00,194.27,359.78,222.58,216.46,L5
1999-11-25 09:53:07+00:00,181.67,,226.86,,L7
1999-12-11 09:53:17+00:00,185.02,,223.85,,L7
2000-01-20 09:35:06+00:00,183.23,,,,L5
2000-02-13 09:53:05+00:00,198.73,,300.11,219.08,L7
2000-02-29 09:52:59+00:00,214.07,,326.96,215.3,L7
2000-03-08 09:33:45+00:00,208.61,372.39,318.93,218.57,L5
2000-05-03 09:52:36+00:00,217.87,,341.45,214.82,L7
2000-05-19 09:52:25+00:00,213.08,,322.46,207.67,L7
2000-06-04 09:52:13+00:00,217.03,,333.4,210.7,L7
2000-06-12 09:36:39+00:00,218.43,,333.92,208.47,L5
2000-06-20 09:52:10+00:00,217.89,,336.06,210.29,L7
2000-06-28 09:37:02+00:00,215.19,360.28,333.94,213.14,L5
2000-07-06 09:51:56+00:00,216.86,,337.01,209.15,L7
2000-07-14 09:37:22+00:00,217.36,360.28,333.93,213.05,L5
2000-07-22 09:51:40+00:00,219.36,,346.18,214.32,L7
2000-08-07 09:51:26+00:00,220.18,,343.64,216.06,L7
2000-08-23 09:51:20+00:00,215.23,,331.69,214.8,L7
2000-09-16 09:38:35+00:00,219.5,344.81,333.92,211.51,L5
2000-10-10 09:50:42+00:00,212.9,,321.34,217.75,L7
2000-11-11 09:50:41+00:00,190.0,,,216.87,L7
2000-12-13 09:50:44+00:00,187.56,,,,L7
2000-12-21 09:39:58+00:00,211.41,,303.94,,L5
2001-01-22 09:40:15+00:00,180.72,360.39,,212.58,L5
2001-01-30 09:50:51+00:00,197.5,,,213.3,L7
2001-02-23 09:40:26+00:00,214.15,371.12,318.93,218.24,L5
2001-03-03 09:50:41+00:00,203.87,,,211.87,L7
2001-03-11 09:40:27+00:00,217.37,376.81,333.93,221.26,L5
2001-03-19 09:50:34+00:00,220.27,,341.44,217.12,L7
2001-05-22 09:50:12+00:00,216.15,,332.95,209.43,L7
2001-06-07 09:49:59+00:00,218.41,,338.11,210.0,L7
2001-06-15 09:40:41+00:00,222.63,344.96,348.93,213.41,L5
2001-06-23 09:49:46+00:00,224.24,,344.79,212.19,L7
2001-07-25 09:49:36+00:00,217.06,,334.75,214.88,L7
