dates,sar1369-0000,sar1369-0001,sar1369-0002,sar1369-0003,satname
1984-04-13 09:27:31+00:00,220.31,372.13,348.95,218.41,L5
1984-07-18 09:29:10+00:00,220.09,366.10,341.43,217.51,L5
1984-08-19 09:30:15+00:00,220.32,364.06,338.93,217.15,L5
1984-09-20 09:30:28+00:00,220.32,364.81,338.93,219.98,L5
1984-10-22 09:30:24+00:00,217.90,366.52,328.93,221.02,L5
1984-11-07 09:30:17+00:00,213.16,365.25,328.93,219.60,L5
1984-12-09 09:30:22+00:00,206.48,361.89,328.93,217.93,L5
1985-03-31 09:30:43+00:00,202.47,357.34,326.44,214.18,L5
1985-05-02 09:30:31+00:00,202.91,350.12,326.43,209.78,L5
1985-06-03 09:30:28+00:00,208.50,345.09,328.92,208.94,L5
1985-06-19 09:30:26+00:00,216.45,345.09,326.43,207.45,L5
1985-07-05 09:30:21+00:00,218.25,350.13,330.93,208.73,L5
1985-08-06 09:30:06+00:00,217.87,350.13,331.43,208.73,L5
1985-08-22 09:29:56+00:00,218.36,352.69,333.93,209.41,L5
1985-09-23 09:29:32+00:00,219.02,354.11,333.93,210.41,L5
1985-10-09 09:29:23+00:00,218.40,357.10,332.05,210.93,L5
1985-10-25 09:29:11+00:00,216.07,355.12,328.93,211.00,L5
1985-11-10 09:28:57+00:00,213.15,359.41,330.18,213.67,L5
1986-01-13 09:27:46+00:00,205.73,359.31,327.93,214.77,L5
1986-03-18 09:26:22+00:00,203.98,361.67,326.43,216.47,L5
1986-05-05 09:25:17+00:00,203.15,369.24,348.94,218.75,L5
1986-05-21 09:24:51+00:00,210.32,359.22,343.94,214.97,L5
1986-07-08 09:23:21+00:00,211.93,359.37,341.44,215.24,L5
1986-08-09 09:22:13+00:00,219.43,356.29,339.94,215.65,L5
1986-08-25 09:21:37+00:00,219.19,354.41,338.93,214.85,L5
1986-09-10 09:21:03+00:00,218.25,353.09,336.08,214.03,L5
1986-12-31 09:19:38+00:00,216.63,347.99,330.18,212.42,L5
1987-02-01 09:20:35+00:00,206.45,344.92,328.93,211.40,L5
1987-04-06 09:23:00+00:00,200.33,358.87,333.91,215.94,L5
1987-06-25 09:25:08+00:00,209.60,359.13,341.41,215.80,L5
1987-07-27 09:25:49+00:00,213.16,359.18,343.91,215.53,L5
1987-08-28 09:26:45+00:00,223.29,364.03,341.42,216.96,L5
1987-09-13 09:27:09+00:00,224.34,362.92,342.92,217.03,L5
1987-10-31 09:28:04+00:00,218.91,359.93,345.17,215.67,L5
1987-11-16 09:28:26+00:00,214.58,362.00,345.17,216.59,L5
1987-12-02 09:28:42+00:00,208.88,356.66,345.17,214.84,L5
1988-01-19 09:29:29+00:00,205.67,354.13,343.92,213.93,L5
1988-02-20 09:30:02+00:00,201.47,354.16,341.42,213.52,L5
1988-04-24 09:30:31+00:00,196.56,354.29,348.93,212.81,L5
1988-05-26 09:30:48+00:00,206.21,354.67,356.43,213.18,L5
1988-06-27 09:30:59+00:00,218.47,362.64,353.92,215.56,L5
1988-07-13 09:31:03+00:00,219.41,359.72,352.67,214.57,L5
1988-07-29 09:31:06+00:00,218.62,357.26,348.93,214.14,L5
1988-11-18 09:30:56+00:00,216.31,355.72,348.93,216.60,L5
1989-01-05 09:30:40+00:00,202.31,337.56,341.44,214.69,L5
1989-02-06 09:30:23+00:00,193.52,,303.93,217.63,L5
1989-03-26 09:29:17+00:00,201.50,,319.50,218.69,L5
1989-06-14 09:28:10+00:00,209.93,330.01,329.31,214.73,L5
1989-06-30 09:28:02+00:00,213.15,345.11,334.22,214.48,L5
1989-07-16 09:27:43+00:00,219.25,344.98,334.16,213.06,L5
1989-08-01 09:27:23+00:00,217.52,344.98,329.13,211.36,L5
