,dates,jap0274-0000,jap0274-0001,jap0274-0002,jap0274-0003,jap0274-0004,jap0274-0005,jap0274-0006,jap0274-0007,jap0274-0008,jap0274-0009,jap0274-0010,jap0274-0011,jap0274-0012,jap0274-0013,jap0274-0014,jap0274-0015,jap0274-0016,jap0274-0017,jap0274-0018,jap0274-0019,jap0274-0020,jap0274-0021,jap0274-0022,jap0274-0023,jap0274-0024,jap0274-0025,jap0274-0026,jap0274-0027,jap0274-0028,jap0274-0029
0,1984-09-22 01:05:16+00:00,240.30059113276232,229.7820283914979,,225.60120700897147,,,,,,,,,204.36702909779436,197.5722934238627,,,189.29716069413098,185.94602800056379,,,193.37747514462538,184.46738707533208,186.23059160842868,,,,,,,
1,1984-10-08 01:05:16+00:00,211.80852581204917,192.11557269825684,186.18785303021969,194.3154770389641,181.36986473879972,164.09074460430887,,163.245914650942,174.2114440113276,169.61981529262175,156.18360795476428,160.4187597928797,166.87801414962914,167.751764401365,,145.59832911793507,155.8675198245647,149.5904050365307,149.34323778561983,152.7121224470329,157.56906114708661,154.47612184685858,151.19494000111655,,164.36677362261116,170.52623939108318,157.45973045284475,150.82040211214425,147.42661905354078,
2,1985-01-12 01:05:29+00:00,,,200.46461036471,204.82766148000601,207.15053497149646,205.15042321952484,209.07940589518535,210.74240167266024,208.58874231980286,205.0804587463177,202.27344537733677,208.6184702017781,202.55554574579216,201.53758474924908,206.1849513121064,190.55568328262444,182.34050940859257,182.54638179654052,197.64904159862886,192.8241030345932,190.1832021254781,193.6803461796657,189.98157181567856,203.80122004097828,210.5103073055157,207.86204521687597,203.07099699272098,182.11490780394035,189.57882302669807,186.86503975390207
3,1985-03-01 01:05:36+00:00,183.42446913743674,182.39503007275093,188.04868666716436,191.74082061873037,177.01639573330084,183.31224960036704,186.596379468787,185.2532721302045,183.886009051091,189.048207778488,,,,,,,,,,,,,,,,,,,177.0820907870662,167.118809094185
4,1985-06-05 01:05:16+00:00,189.35613640651772,195.8764034470067,193.1721262032532,204.89612080116652,200.33693979071117,198.804817239002,189.07757314906115,187.0398170077514,202.83499871647118,208.44349276412652,204.90661531760713,199.2544681435457,199.64363337860732,201.60260230720112,198.54453092121892,186.74487896116077,186.48902942991515,188.58173141763848,192.6270638367704,189.9775647845379,182.88925329959704,185.73160489752698,191.3139180952384,197.12477168802954,204.87777550248197,213.61415133645818,209.96215408241227,210.89078558992506,220.2441938742852,192.285126399899
5,1985-07-23 01:05:02+00:00,222.47676784180473,212.35330394208646,200.11844828270137,200.28304284744024,198.16739013813356,196.24962941860042,188.7250856597779,192.22718305771113,198.25863284889428,212.90221391366376,204.67726715976636,204.36369320542505,188.32863152921192,184.78237254480393,181.3838286692957,172.9758408313349,168.56010721030552,173.32206605873944,169.55542728966225,185.06583094773904,183.68513130819073,181.78472415944606,192.70837623989712,192.21255478044412,204.61779386743845,196.2514841083915,195.66080203628871,,207.5492984551272,174.0914951110189
6,1985-09-09 01:04:31+00:00,220.04023886778072,215.65853537276593,208.47498656849078,211.8876612931639,202.5565469103938,202.21943868728462,201.81533778645715,196.69905602417384,204.51670169303097,211.30931331423554,202.91237899370452,204.0662378370737,197.64745600304417,196.85902515560545,196.20255382827492,180.66554772497904,181.42644673679854,176.77240977317967,179.01527530172575,186.93303835373342,186.95094990350975,185.84174719722415,190.66278615710058,197.1918427410493,211.97522453489336,214.77656893632508,204.42182930008067,204.80401955738,210.04654754264098,181.3592156360581
7,1985-11-12 01:03:44+00:00,216.97943990674676,210.75455681795776,207.54344591681368,211.84964140025963,200.40930258173827,204.74853372224004,208.50223531648268,205.29923087557896,199.8896612923077,211.77979589155834,211.50169499844174,208.75332959114306,206.176130211088,208.75322667208005,209.372191700877,201.31986333693322,190.76434387057705,190.22406939954917,185.97455490760782,191.30095619578938,197.88756688782055,187.61779833517167,196.79338782988597,202.29036873140535,221.28329081071155,211.64594062731135,211.70404376278694,214.965343122602,222.6383396213898,191.42398232601684
8,1986-03-04 01:01:27+00:00,226.29726021236863,225.0366769479457,222.73070097747944,218.85886335533075,221.21675098668356,221.20016373379818,218.08600702426656,218.7532411857002,217.97874885625478,217.9600612832717,214.27709335834925,213.06227685963103,204.73195720524478,204.6906440598851,199.36160326633168,192.62308045426076,182.3364906053971,180.27964384779636,180.7003944717902,192.84554932515982,196.03055476940796,197.0463242790604,192.63458919618256,203.31976264509956,213.92593817323103,216.4702449407365,204.8643753911512,,225.07458073046496,202.02571927226023
9,1986-05-07 01:00:03+00:00,199.1826189279517,207.06540046927108,200.54048179808456,209.03712782501225,199.47263870394792,204.93652308297595,201.02180220406086,202.66357172129273,205.24046655151233,202.7595937216291,208.9015331462715,211.08793889621936,204.64546404252198,199.18321257983243,188.4975115468715,184.83084380144112,183.02958201105588,186.07144151850036,182.39795099296927,182.24991507680667,195.81400438777703,187.94288193258157,192.11776862855564,212.51333868628316,226.61745566400884,219.04268593916197,203.61708183712287,211.968280334906,222.06581085766084,196.92555181162936
