,dates,mex0571-0000,mex0571-0001,mex0571-0002,mex0571-0003,mex0571-0004,mex0571-0005,mex0571-0006,mex0571-0007,mex0571-0008,mex0571-0009,mex0571-0010,mex0571-0011,mex0571-0012,mex0571-0013,mex0571-0014,mex0571-0015,mex0571-0016,mex0571-0017,mex0571-0018,mex0571-0019,mex0571-0020,mex0571-0021,mex0571-0022,mex0571-0023,mex0571-0024,mex0571-0025,mex0571-0026,mex0571-0027,mex0571-0028,mex0571-0029,mex0571-0030,mex0571-0031,mex0571-0032,mex0571-0033,mex0571-0034,mex0571-0035,mex0571-0036,mex0571-0037
0,1984-10-22 17:47:12+00:00,210.41893430004768,216.02043354792283,201.96565885168005,196.26377297622994,201.64610987925846,197.6881936167835,197.56318142222312,196.91369992300585,211.47438365502632,202.00973176576153,203.43983910258802,205.5331952208188,206.7561289705764,197.23808386975574,191.6071567172023,196.17692821155032,202.15394067525364,198.87730811041246,200.26140202393321,198.8609676996456,202.92382131526557,204.84859005305486,201.3881741506655,198.83216340094668,205.61338077677416,206.82880583810083,208.40298710838724,200.3610334975964,198.56136890324558,204.32567127175201,201.24759599685544,196.62063683255698,198.0512214522478,206.08291311462307,208.31540738103303,215.2277092274327,206.7327795474683,214.77726347237902
1,1984-11-23 17:47:03+00:00,203.08760665350806,207.20228687466295,199.67532664898272,195.75401262107047,199.05696296265705,197.02224715516422,197.6392725891094,192.55287174626537,195.78282950808418,190.79664656329516,193.02163572144354,192.7200342244813,198.70538897423617,193.30838271147658,188.41990610151058,191.1693989285005,196.57803616180263,191.02386607772758,194.49558477288446,189.657832177075,191.65264450507766,198.7921035280029,193.53416356055718,189.18394888004553,194.98280034578445,196.78837063914844,194.8751799991149,188.89267628987326,190.5198055792575,196.1684030035164,194.2518902987472,193.15548533158594,194.44804654990511,196.1125485994771,201.98250705501897,207.33251146853445,201.98045122298655,205.38006061687602
2,1986-04-03 17:42:51+00:00,216.60316650955096,220.70377000838928,216.32118449773398,205.80734504957272,213.0091846428984,207.99408849297663,205.90287689669876,199.11591146752045,203.97776735942298,203.093400070199,207.48229890372573,207.89768969024524,199.7558860564797,197.3320770182786,190.49223543657976,191.18826337462468,191.89319242960073,190.28295674561198,188.13010690713725,194.32465082059235,195.0905657890861,198.05485511243194,197.97666585967573,195.80379995594907,196.64615932360977,204.24147781569746,204.1783786187255,208.3192294544766,202.28399446820345,201.2018900749028,205.03683730496843,204.2575897756601,197.3178696334327,202.9148547269032,209.78354839420044,211.3829811920151,209.2864630408881,213.7111980705718
3,1986-04-19 17:42:29+00:00,221.21048762951972,225.590557069294,219.13843512080155,208.34661419413692,212.39775808647312,212.42857147594242,213.21807301644813,207.3363798092169,210.23532420631855,208.305176979158,209.02865057580328,204.86659807396578,199.9071398588887,195.69299699851584,192.30696484342846,192.54992540941197,195.93576430599887,198.76994744347377,199.12911027779455,196.34293283738333,202.51934306827278,203.72159419191803,204.82370497116895,205.6093128764527,203.7406188528947,206.99202101974626,216.15209610071457,213.7577001962267,206.34631177720019,210.0914333615916,209.03529217249945,203.59232915456633,204.14792054157076,209.5370664278967,213.7910593564934,223.76828263874341,216.78568626361093,220.46947881466232
4,1986-05-05 17:42:06+00:00,212.7574277745359,214.15832637685327,210.7498608774127,208.04418363845818,209.73211888232473,209.27169671494798,204.6585631993263,198.87631645948656,206.93639568080357,199.1410227267923,201.40996461160677,203.56632330472056,202.87909931137204,197.5406601047623,195.25133067568441,193.82326328080788,199.35371204510787,193.31731549979864,193.98300686134786,197.8015761040688,201.98269540657648,205.3238262656073,203.23779589759056,201.17157591130646,202.31473964770865,204.57273179718766,207.8858887799349,201.72830513474156,206.3762996630913,202.9913248705204,203.848930839097,201.78419234629982,200.18649939472297,203.41318049827916,211.3429258755128,215.10835177051035,207.38163876177154,215.51618108585865
5,1986-05-21 17:41:39+00:00,216.33340980728553,210.9696559121368,206.94611857342366,198.1382943938565,199.14878667485223,199.40177292111514,197.29134802995478,196.64096045847674,202.27380078849657,198.0953888971118,194.74809938198393,196.24158136948864,193.60839895380823,193.44986661536328,189.6165688246985,191.6827068069146,193.4935328174037,192.01401495048466,188.47894257862063,190.31091790435002,194.4502785261117,201.2540025586477,199.0463028168486,200.39647398622043,198.196592817998,202.0782048695234,202.28273398738932,200.26842436600057,200.6307350698587,197.5961152567426,203.6332503452489,198.99501165688216,199.15492132619693,201.9420904841048,213.15310432681753,223.56060081822605,211.79033304324116,212.65358424828304
6,1986-09-10 17:37:51+00:00,222.43297222246673,217.53039890322188,214.08379209579033,199.92103201765772,207.4036027776165,209.40294173718556,202.74633213866085,202.93314618271484,211.09299772699697,210.79419183117537,208.15759690363566,209.62605611536546,210.48817298673023,203.70079541266026,201.6187685099579,200.75254561899013,202.7122735874336,200.74425842516504,197.87602626443277,199.79900318553808,199.2204197152677,205.75469277896957,203.00375534034774,204.9882035584466,203.66486956849704,212.1088239302455,209.7586449238146,206.8799287723534,204.64216930092334,203.4509871344892,204.03705711885632,199.99801509382124,213.8071337438597,218.65429620244626,224.4455865886471,228.99324209825056,217.73577803225234,216.67689817533764
7,1987-02-17 17:38:03+00:00,207.6078275288217,217.70784174424864,208.55632152902987,202.7195411331319,203.94493701121561,201.2001326440348,201.01401755475516,197.0203564841231,200.5272008548515,194.73781734612777,206.41474319412774,208.18642222026588,209.46503117119633,203.5339755022122,201.27533531656817,200.80511416463656,204.6713731819989,202.69777212281906,197.70814220820725,202.58500772582042,201.50523666361002,206.00340356821408,201.44142937755868,198.1001332540436,201.91243516815592,204.831252398704,213.00939792284407,209.07780356244484,204.50990443269495,201.392335990972,203.26086261505122,203.25585080734461,203.05416346203975,205.14335048375125,212.85890768107106,218.30973733496995,209.50850083376363,215.16782974615882
8,1987-04-06 17:39:49+00:00,227.06005892355682,221.36577541190366,218.0237103760797,208.25616717857565,211.46174017940774,210.4728428687241,211.9851933289335,208.62924563816975,210.17747959690976,202.52753042904087,203.4335276489469,206.02982203318578,204.34636916138044,200.36267227579287,193.08891816894516,202.05298418183963,204.5550243789955,204.8514167087085,201.22732948832788,195.81007564050702,198.724117777352,201.80311225277538,201.19642597158355,202.44108570795174,204.34523880322843,207.67384063581744,211.2026923829314,207.92435033237095,202.60217924139545,203.6252089886996,201.54617616803543,199.53842890943085,201.325951410168,206.62490117216598,219.12867651661452,218.3897396375207,209.08013257848597,212.54163192012686
9,1987-04-22 17:40:20+00:00,220.66866718133593,225.35395978691463,220.1231537964676,206.57739012960832,218.73544136291542,223.34577495130975,221.33318600828403,217.01419512871877,214.63995848208492,218.34253638337452,213.71771192370935,208.59333413854236,208.25645563644483,205.1269318753617,218.5126871444522,199.7460736605135,205.05703593685155,214.5342354752563,212.65376435978405,202.73324840174493,222.7280491531124,222.1182303279261,210.9343262498894,208.51382772346562,216.25035777562485,211.3386236980764,207.4055130230343,210.9013334786178,211.3365532663146,213.8109936627409,210.89523868618346,210.73613213907979,214.71358175078475,208.62678229703963,214.8975308822634,220.9631108418304,210.53540370045852,216.38919397020132
