,dates,usa_HI_0016-0000,usa_HI_0016-0001,usa_HI_0016-0002,usa_HI_0016-0003,usa_HI_0016-0004,usa_HI_0016-0005,usa_HI_0016-0006,usa_HI_0016-0007,usa_HI_0016-0008,usa_HI_0016-0009,usa_HI_0016-0010,usa_HI_0016-0011,usa_HI_0016-0012,usa_HI_0016-0013,usa_HI_0016-0014,usa_HI_0016-0015,usa_HI_0016-0016,usa_HI_0016-0017,usa_HI_0016-0018,usa_HI_0016-0019,usa_HI_0016-0020,usa_HI_0016-0021,usa_HI_0016-0022,usa_HI_0016-0023
0,1991-11-10 20:18:16+00:00,,190.46143261012963,187.44067859484008,193.0871762187177,185.86040444948028,180.93533227405803,172.1698363111431,157.79875261818293,152.7542193036503,140.47067076741095,153.13295741319362,156.59886713363431,186.13999151499283,172.10973924997924,170.58273790507985,181.62919326801753,174.4055136784801,164.92431941125116,168.6858158356503,169.22621647590123,165.17104404711847,157.26862965245866,144.09208145297973,163.53772842686547
1,1991-12-12 20:18:31+00:00,210.4330227013822,194.37886548682516,168.42362316933992,172.88688276962657,167.93644725777992,157.75870939661658,172.46159360552912,160.2612302102444,151.27840237371223,128.6074596438844,126.91720613783055,147.81572346398286,176.42802736163182,162.82692667448055,162.66490569910238,168.63597072411545,158.27141388570547,153.73767084810908,154.55953600485165,154.88871402273995,145.38974790930882,129.9426779417876,143.10126641178607,162.98468632269783
2,1999-09-05 20:46:59+00:00,217.3409243138067,213.9360837904853,,215.32832175455124,197.84003235384705,177.02244939417574,180.56258064484706,169.68567185206433,164.05641912630983,152.93069044031415,154.77342922241462,171.43820542310746,193.7819779057072,213.4036122857673,195.44851440109503,195.69021164890856,177.6680254885729,166.3649867397876,169.88712020434392,167.77537110894295,165.43874787285208,173.36885973391765,166.559167012214,179.8768201301483
3,2000-02-12 20:46:47+00:00,198.63612024004806,192.32061055361834,179.84962473272873,183.5850558985201,175.36014323434446,180.25434003350105,182.06744707362952,172.22735162193638,166.01902994632044,172.14231807478342,177.12916325668147,178.24548665179734,208.75564353198382,188.47926615480156,188.607604275513,184.45915014116912,185.1105083309945,174.8859012907961,183.46728669578854,175.9960797230519,186.65519153045216,182.07563887081673,186.52962656795907,195.41817476753877
4,2000-02-28 20:46:42+00:00,203.68502686269463,,,,,,184.37181846406025,175.73323611445036,173.8705925102086,175.90983242197657,177.35890313850823,178.08424672758474,204.7492632254567,186.5692376552367,182.66164899580926,,184.4527081456005,175.4033595560039,179.05956733390508,175.94229958540288,182.79833994720755,188.53034333819528,190.3383150194365,202.45938315634427
5,2000-06-03 20:45:56+00:00,208.66263062912546,204.35176395802802,194.2243820171592,186.76561573590755,174.292917784831,150.81248657107213,177.36637668710162,171.08740161552905,166.67282019838606,164.60281755707064,175.26924711284818,170.68753441576092,219.75447124528347,202.65527971589813,193.49779950301647,185.64366006538924,184.97837335547214,177.91549652910865,175.33198817878315,184.62479858070378,186.7404264639905,195.22619773257196,184.9796652727695,192.17502756979187
6,2000-09-23 20:44:31+00:00,225.32560668253961,218.3847001364603,218.5887724505427,217.00810374053256,183.97670768158213,167.78459504610186,192.69575627320864,178.93811217088933,167.48899828904803,156.54893621697107,156.10482730311415,175.99992740300917,210.91914111075678,207.8477256505168,198.7795702611171,186.0699885538087,178.56620850749172,164.1410183407541,168.90114218081257,168.92837393752308,166.8787808543839,175.65844584211067,169.72437659601985,181.89751366087285
7,2000-10-09 20:44:25+00:00,205.2689652328577,204.65717755639238,197.69154053538062,193.00799208257303,185.0962314006711,170.00004452121368,162.85567819414797,161.36089217212202,153.87613592003342,139.2052273072288,147.18218403312434,153.21218208794687,179.99258600851536,181.28038694314657,177.9635592150339,181.62606585803587,170.86499425405498,161.56183825363647,166.65073338978158,169.8251976392442,167.37577997481728,,,193.01669237474908
8,2000-11-10 20:44:23+00:00,223.40676126884279,215.78650834585105,207.84096717374257,213.07414355972654,205.0480595429226,180.8777778420548,179.5518242495321,171.22159721384065,163.2400701539027,162.81109748005022,164.7726530577182,171.3224862274977,198.5991466572816,199.84655657571847,196.60179856699452,199.46622577933144,186.70934448190826,168.09411632445236,174.78778489280276,169.7116106162824,165.7414881062797,172.45734932472524,166.67625991549494,175.68452556212407
9,2000-12-12 20:44:27+00:00,,,194.4071725144979,203.83980284061488,188.86003521677736,167.1650747111961,,142.83763197710147,141.7356763664605,,146.91027976220315,157.9630304057975,179.50465192214972,169.62511103580243,179.85180160627772,185.07145049359073,174.25255193589427,154.30173615323284,152.8775467360765,151.3961335230363,149.65045983677703,153.66379520284178,127.89945466452006,150.04308858365576
10,2000-12-28 20:44:30+00:00,222.13950009896624,208.68134109795912,196.23384615389253,200.93088694404545,196.60329386918184,183.72622454866678,178.8802124809395,170.48583790036,159.85266366692005,170.7797171448693,169.6063507553417,174.94550353241564,192.6232293159037,173.96296450933093,181.6451435288567,187.22757200678925,180.99010713331148,168.22815274460663,173.28961097125728,171.60535461576947,179.84394530599243,171.6469629710176,155.96594275114109,167.75119529449861
11,2001-03-18 20:44:17+00:00,,200.4393221365612,196.74059580527737,195.79958817320306,176.38620711586364,157.3579326802487,177.3095799843544,169.06934031440395,177.00136924113326,180.52317243253304,180.21451590692408,169.7546272543092,204.5607862899074,191.88169522873343,181.60781726540586,175.02184127124434,182.4359490882594,177.04886713836692,180.6973416644072,184.97529719778754,179.09125060426317,180.41847200234025,180.82985606076346,191.68457261070708
12,2001-09-10 20:42:38+00:00,221.94884546148964,225.78111838945765,219.3610328383254,222.87211182318842,197.87660927773922,183.33884998410036,177.9485726899908,164.61136892323177,162.89335134830787,151.8687080581828,153.17768055999008,161.7488216533652,195.15570257241785,195.15087941175523,191.08803406355233,187.10369968664412,174.76362471562777,163.00485631559462,166.83241701350602,163.66785915321046,162.3437998862024,170.89652622976294,159.60497058317634,171.69293883626
13,2001-10-12 20:42:13+00:00,211.35625096545022,213.04900761927615,206.710958093365,206.08011884710928,186.76206731177663,172.50153774249569,178.32455976504528,169.213144456682,160.70836203335935,148.48563815818272,156.40033110673218,161.19764063290194,192.36319240159364,184.72057311529372,174.1960516661313,183.1075100880275,164.50880263646835,159.29390362222273,,,,159.25920721029897,167.6489948025316,187.44839688138683
14,2001-11-29 20:42:36+00:00,208.34577736470382,193.75632422470932,182.354911117561,188.94644984075705,188.68875364666147,185.03901885108897,176.87789455263723,165.99419464257105,163.75704445027264,137.6535226036463,151.97228666930255,160.14034399024672,193.32377848754555,171.5648433279893,180.02485053077658,177.1481194160463,170.56421919935462,166.9936599871474,168.80861119988066,178.1349562153865,179.59868495058384,,,
15,2001-12-31 20:42:36+00:00,197.02373506311733,194.94130707181034,180.68377911320053,180.9826784706002,177.87482906473724,167.34219180321662,176.32777288842766,164.76404798833943,156.85694441109925,138.83691726560872,145.14741471401072,158.28947337774932,173.53437612455085,162.70026807951004,153.30535751019912,170.60906522156935,158.67700914151555,153.6164162741287,154.9861514199315,,,146.64176825620592,149.61832679952144,160.9147069991206
16,2002-01-16 20:42:50+00:00,197.52674549903466,190.31944820254307,175.50363774680193,179.70687398872371,177.6485215347622,182.8051719995821,170.94967808268984,170.94781979911872,145.59264212309813,124.86043901169806,141.96381050471808,172.9627585247783,188.031921582571,163.17150154024407,168.73175351718655,176.68770029263675,162.40898102035368,162.88038084786183,166.15866778665165,,,,181.42059413943528,173.26543723734864
17,2002-05-24 20:42:43+00:00,206.99655468571606,206.11309509236045,206.9513468735368,200.32459200236298,176.16385211127223,173.56081239542834,182.8195274484897,175.72231805921183,177.0829884067298,177.15740062691052,168.30019908724344,180.20864676701953,209.98163546958833,213.08940541604915,199.72580316731904,192.2557552742867,192.19427782966216,177.33589131907448,182.60800169506436,178.01144928235064,181.83843918590887,181.1814372217044,182.33087865021386,191.0911063913968
18,2002-06-25 20:42:29+00:00,203.48457335349494,209.66862272358972,198.43824320568405,196.98260190756264,178.06986666562653,157.4293761104295,171.72606320812346,160.327879983616,154.01453404531176,150.4178608522439,150.86733772529527,164.7846786380137,210.26360329116736,196.329526069032,184.6037334866623,179.79137326509215,167.49260032734995,155.29605539150697,169.25531999750646,172.08753746579623,163.0597699536282,172.84413160107832,163.21991472045207,186.54654327757808
19,2002-07-11 20:42:27+00:00,207.48475278792816,209.56544783415555,198.3253604775408,193.99921281135659,184.12956875066033,167.05391434666095,178.6416866735495,169.62165441588886,157.4354170808255,149.80231082460148,165.9133266343469,168.8354348476098,205.49144231295224,199.44729237664686,191.15700542166297,180.5102135120384,172.75418870693073,159.83269169767368,167.52937165772462,163.77622313909052,161.90179966202976,167.988435203805,168.4743930667209,179.18883466477143
20,2002-07-27 20:42:18+00:00,218.4640036945591,212.0923506177673,210.4200259167372,206.4693169684406,188.13603255389214,172.54849950265677,173.82508990340315,166.5444724672279,153.399537298814,147.14505116485273,151.09953654606701,166.6111939696864,210.51458756473312,203.9519893212575,185.2820982196527,183.13318768693728,170.52394334784458,159.34219305936014,164.43145485935577,163.76646713745933,161.6369576066185,171.25542362340204,164.6357972273918,179.86348630113721
21,2002-09-13 20:41:56+00:00,226.36453605234482,227.70712876466962,228.90341132354092,221.12894447805394,196.69621462563933,180.4602641222619,179.12824094595996,169.52932508863665,163.62251802785835,150.35161685684946,152.8830341831216,167.74716162646473,204.04623651669704,206.3703074042494,197.07079450447085,188.2192705655337,170.0318839888947,158.98877215961366,168.63056744945797,165.78789600106214,162.80803886692095,169.35001719345615,163.49412010821425,180.2560152071942
22,2002-12-18 20:42:19+00:00,194.2371251253177,179.19185027930249,163.44034243035705,179.58926392781981,179.0589233306179,172.47983804444127,177.03846836358258,164.706967195863,161.37840947516077,145.20349322844064,169.514122605649,164.7617744244167,186.02202327742728,175.40921042829913,166.02839101087272,156.8247997120651,155.59401517302874,145.48328638400065,145.40608638555366,157.9986094952612,161.46155715147844,168.23680957955386,158.3835438452694,179.1451992391203
23,2003-01-03 20:42:23+00:00,191.89424783508497,180.49033860155987,169.0481234808543,175.95031846376096,179.36217913124767,179.9219061633523,179.2091750489633,165.9040230520517,157.0676341680613,157.6633633278883,169.1648851596158,167.50880206521424,183.6892888960641,169.1920712202237,158.42856297475268,164.11978707010954,156.63354566678024,156.77050056609457,164.4242377880423,160.00759254066057,159.04275122636415,164.77505454504694,153.77809785732984,162.50843484833106
24,2003-02-04 20:42:40+00:00,197.90105120476764,184.32351363466927,175.09078339885463,183.3489946091323,187.54665359289393,184.7227851163613,176.43411766723503,173.16502117426404,161.58307006256342,180.83745337678485,185.23821526939312,,213.14703899846685,173.29264105718087,180.3133528180093,182.72833222969098,180.43459409256232,174.06056022289232,175.1725044545901,178.04406615318905,170.61791112574568,182.29395429660414,185.3364328474876,195.1857016711154
25,2003-04-25 20:42:48+00:00,197.95662644120335,194.92766801029347,181.16669541910284,190.37351942059456,171.5531988262146,168.08836240861228,175.53422705244984,163.53809418370284,159.2775473798643,163.88254498253878,166.37244331217028,163.7712741193433,198.37838078582988,187.62910500235793,177.58586772370916,182.10355120989988,170.55799952304,171.57035985591264,184.68817404119278,179.28829051797698,176.1480864612412,188.10757891881013,180.28969470692832,199.3676680917658
26,2003-05-11 20:42:47+00:00,204.77293066879272,199.21213336462264,204.85480042106457,202.81617436595735,190.03147537032532,177.86585662745642,179.73032216254268,168.2980417553221,160.37221655597887,162.99236852386937,165.93785390855857,161.88268860655305,196.9348978444774,198.40553014178252,193.88831276865895,187.07268403223077,184.5905210822659,176.0527796262361,177.3056111294965,185.33736667868652,181.68657816687565,179.49324186160095,174.53370287008215,190.1860215277942
27,2003-05-27 20:42:45+00:00,209.3463781766295,209.06941665607104,204.89389248195786,214.5926605224488,195.04068458809255,189.63720624158256,182.25597785519548,170.69585684444522,162.730557026703,162.12545866649285,164.4241316869996,171.37089745740656,197.86206986916685,204.09115514228014,189.81323267560555,184.2258873685331,,,,173.5372385231954,174.42211949943106,175.8603138484977,172.93751416381093,183.74694514364504
28,2003-07-30 20:42:30+00:00,,,,223.35849485815413,196.00151621092877,179.71170545221716,174.60031539091744,164.84498863933942,155.82419607423583,149.18331799952915,155.44141769706758,168.32896910768676,213.83320501667535,215.7484114364655,205.6331384237736,200.34541549096966,185.40893899258248,174.686617024032,177.10610799322504,170.2845495930621,172.81716346073284,174.62111718395298,171.61723343808762,186.44020958450005
29,2003-08-15 20:42:28+00:00,,,,,,,,,,153.5060783395146,160.27100093003466,168.63715165625254,207.80895130511632,211.6268548797555,199.68312695149484,192.37915847729676,186.03379529673717,173.9560960954513,169.85666643651575,174.64180514462504,167.01055354328432,172.58940587826376,164.81518449800353,184.99787740204263
30,2003-08-31 20:42:24+00:00,226.30587679624196,,231.00989550146645,223.79287635917316,200.12069682997603,185.08108926272155,175.51626866302283,169.08654214272926,157.5245830185435,152.94872461420968,153.27960036753123,179.4076144776331,208.50114046906015,212.8263778914781,200.17560352745548,198.7565196566626,184.6832077249512,,,,,,,
31,2003-10-02 20:42:13+00:00,,,,,,199.81012895062327,194.10537273488643,173.45514870997286,167.41951652199646,154.2637685989249,161.58005158273215,164.1177766192614,184.48715012292197,181.49351058737489,189.10794275600472,193.17452145140527,191.0109565638041,174.17376114701278,174.42681284839662,173.7341510725349,164.78215352626862,170.52768937422235,159.15934081855806,172.68964307921172
32,2003-10-18 20:42:18+00:00,,,,,,181.2593765262819,176.8960790264791,162.67666841078986,156.47396111167296,151.67814163508154,152.54968221655193,154.21545276853735,170.70568090783328,159.24811849424958,162.34775959108336,173.05707885287268,157.68585067122876,140.23343480113797,144.18675085627044,148.41201299361666,152.24671355434666,162.0722751295925,163.00217222395923,173.10600322556192
33,2003-12-21 20:42:54+00:00,,,149.16836330366212,,,,176.63211019550764,163.9102079679744,150.63144397512377,135.57736924694203,134.9597289929718,146.61957461224694,170.11902682369805,161.30668684963175,147.53319880853024,150.82062638006235,155.54439151638778,149.04474921883605,148.36351175588956,154.47795527173577,150.60015946286967,163.73070617267393,158.85583686832004,172.656974189731
34,2004-01-06 20:42:58+00:00,,171.88818790011834,164.97565872348977,168.07849057262675,160.60167851714738,164.1450544087006,175.99022239218465,165.0092974241997,157.7934727784375,139.15444543386675,151.34925715767338,162.5798103395518,175.5541351065801,170.9924688235659,151.95532868370623,151.57466166980822,156.36870809800664,121.09981520861098,155.73737049401882,159.31172376910962,158.1294517673066,169.043913473099,167.4910796636208,172.87377957548827
35,2004-02-23 20:43:09+00:00,187.5937982665304,179.76863670373243,164.49689287208398,180.26747779705772,176.13802131181058,175.88058717830035,,,,,,,,,,,,,,,,,,
36,2004-03-10 20:43:17+00:00,189.00101962373756,170.7531594121049,151.70405949388186,,,,,,,,,,,,,,,,167.89074918120778,161.30568699337147,164.8481508014523,172.04272337923797,164.74185622007172,185.30350482349778
37,2004-04-27 20:43:12+00:00,,,151.71241594871393,160.86986679040487,158.44267476536334,155.89848782152632,168.2744257370952,161.91147187833064,153.427428143497,142.10461707891812,156.95817066735498,157.05174161042734,176.43851999514308,166.1149104804758,154.5917582500904,147.75117240758684,157.06346440023287,156.50344791038185,158.64371712132424,160.72337685065696,159.23856673849434,170.38660379344594,165.56193392476024,179.22877446942923
38,2004-05-13 20:43:15+00:00,186.46057918594514,171.9117683319801,162.42316740082143,171.8555636779216,,,,,,,,,,,,,,,170.73966102392146,152.0438159923414,151.53022142829695,,,
39,2004-05-29 20:43:12+00:00,182.70013308649348,,,,,,,,,163.55831549305182,165.6620283978642,170.35779772034192,186.34036167904767,174.1835971992454,165.82774060331676,158.51636137854624,161.83641487683514,164.08413553492997,170.70812146451402,172.05084812602837,167.2799031292385,172.89996374344273,180.89607107783246,184.98280207573544
40,2004-09-02 20:42:47+00:00,204.80173825187305,207.70704441731453,198.08867254984747,194.89912123586157,168.80876495839613,164.89582631301622,179.41536406393055,174.18737570018345,,,158.7010075241722,173.5428077551763,213.26558443356353,,,190.06344023104006,,,,,177.50974019203872,183.19660783096504,181.11349594431064,189.06685942549453
41,2004-09-18 20:42:41+00:00,206.44879988921335,202.11393186125835,197.019402009863,193.59057666567062,168.92512515166084,,,,,,,,,,,,,,,,,,,
