,dates,mex0497-0000,mex0497-0001,mex0497-0002,mex0497-0003,mex0497-0004,mex0497-0005,mex0497-0006,mex0497-0007,mex0497-0008,mex0497-0009,mex0497-0010,mex0497-0011,mex0497-0012,mex0497-0013,mex0497-0014,mex0497-0015
0,1986-04-21 17:30:52+00:00,215.2214854756079,208.40337712588627,205.46630868454196,216.985554892455,227.987088874698,226.13565351506176,225.04499242912743,225.4077666833159,227.98608279113355,233.03964972524383,230.84238904556972,222.55926688380396,220.05675365534364,221.83477546335993,215.38113026724952,219.84038987164072
1,1987-07-20 17:37:02+00:00,216.6120411814806,206.65441067327401,209.88938320816143,212.65019519576657,219.04821531127158,215.94679853411836,220.06493373743552,227.36255461343345,234.885442473074,237.46619022703288,223.998036150338,220.7921497018255,223.48620239904045,219.7514548755077,201.75580735241874,219.3766855231858
2,1990-05-02 17:25:42+00:00,244.4168560798843,238.1462461468694,237.95164734106697,246.19802391564383,263.11142555060235,,,,,,,,,,,
3,1991-04-03 17:27:15+00:00,223.7720643949959,218.29596371010936,221.0612762312335,233.57179996618729,239.87023250757835,246.18528695829252,241.7396748999,245.6617494520477,256.79272496508605,260.8840322690738,255.51083438056656,255.88851004611047,254.61994838163017,,,
4,1992-08-27 17:27:58+00:00,226.01111972978265,220.8434567262933,218.86436451222156,220.6210751939131,224.1355547541264,227.03204709751856,228.9589620750894,230.7952832443173,245.55040240099888,249.59431780452,244.96225068202955,244.37175548874004,245.3276941962279,243.4318560015735,232.2448161494397,235.78131908463644
5,1992-09-03 17:34:03+00:00,223.73773137687397,221.55590384508835,224.56115457556984,227.02940847010552,229.29312347183065,231.5447399568946,233.2652635208362,236.5269688017079,246.86868675807358,250.43659777720683,255.61073772886434,251.59589948172209,253.41333098248782,250.54015767796776,236.47881726267113,242.1840426596405
6,1993-02-03 17:27:27+00:00,223.8595190930561,220.9352816687736,220.76073604441254,230.50065045508597,241.40454099026613,248.9438945064217,245.71448732553782,253.5432439278762,269.7660320612876,274.9135668920547,274.0189787090943,275.0808278556412,271.243680580293,262.2371678874247,256.7717348807642,267.0075582924143
7,1993-03-07 17:27:44+00:00,215.4879325951888,215.24387364813887,219.50872516748822,223.37008951206386,230.98190761470235,232.8377727800458,232.57191670090137,236.1243144058694,248.82537531730398,255.1353780664098,250.4423784151106,252.12976100883182,247.79561380006166,241.98330649895277,241.8500785748329,237.7161322860711
8,1993-03-14 17:33:57+00:00,224.81362929075894,216.61470774347848,216.3677539320344,223.28858439756547,232.35921624019693,236.59471572439008,229.25412806006648,236.0561972438972,241.6236406867456,249.73186702572593,249.61712231254194,247.3257364096678,236.7880114424717,229.0117163361004,231.67565884396453,230.07314773132612
9,1993-03-30 17:33:59+00:00,219.33103345384876,210.4156832029774,213.17582481265282,224.77314049104695,237.2832095294463,239.2573590220274,234.51714440471008,237.65170107419212,241.9201533392287,248.06985660323366,245.16911048414707,248.37977542547563,247.02898768885555,244.01437233887654,237.7684488155581,233.39889868293935
10,1993-04-08 17:27:52+00:00,217.2494853618426,213.67488394133815,219.8128136054476,225.1392038220855,234.51539909810518,241.35348455090548,236.76252006245818,240.3452686117796,250.72202061620465,252.9942511807817,252.4413464027332,252.41816821981217,252.2772450416909,246.83483775304512,246.80106387470147,250.1504889782198
11,1993-04-15 17:34:07+00:00,212.34463145986976,206.59829157009779,214.4328964267978,215.5123154423506,223.50167227956288,224.8466566715993,226.00835568862672,226.25701365788976,235.89083073268614,233.61145714244267,237.99002128402677,238.0842409240081,234.49817210645904,230.19747988271004,224.8792071319562,222.79005285915432
12,1993-05-01 17:34:13+00:00,206.42822474369876,208.67212294332649,205.59542833531333,209.86836093618842,222.9582529364676,225.07882707522617,221.21540241475466,223.8508824812041,229.45715058062098,228.0596517428259,232.72672631453912,235.361444743292,232.15179828630943,224.30032067132277,214.45651421529146,221.71444988085898
13,1993-05-17 17:34:15+00:00,196.9036338128794,202.77943623251744,211.55896225662545,216.67489587976107,228.63339664593204,225.29844557169005,222.71914362397516,227.16347834451,234.74628870050688,237.7416576073654,235.46944258895766,233.2728599294073,231.5729674716434,221.3475761222326,215.4162149130958,224.38593388074307
14,1993-05-26 17:28:07+00:00,216.41239766940333,220.5200025760947,218.8223346030176,219.76424321463207,229.4139209568501,235.0387159021895,232.0314484018845,243.4083365030088,251.92549798111622,254.15712272636347,248.5837167883834,245.67239792128723,244.6165375135917,233.88120245647184,223.5929338956654,234.08895230365044
15,1993-06-02 17:34:19+00:00,209.43759882773213,212.89702413446443,210.84292960788622,216.6435952780624,228.12259835459957,227.58399162388264,225.56936023246598,229.9674302335755,240.97383547146052,242.43321506420708,235.67535013343198,234.88346327016356,238.58517690700694,233.07405405060845,220.69526147609483,234.19061523611614
16,1993-06-11 17:28:08+00:00,216.2734039387762,215.8954251802172,219.58029603118177,222.37137960401725,232.60248421358986,236.21283475621408,238.92624255262731,244.4586281802642,249.6206774233574,251.91752225415695,248.5743111914246,246.24182157578213,249.58740615653903,237.27433090322185,226.82415259851985,238.69667728606345
17,1993-06-18 17:34:17+00:00,214.23352851087165,206.99311244877575,207.8080228150643,211.00749945408415,225.40945761020947,226.42944709693,226.52934305927346,232.29056403660095,243.45980079725038,247.82382804980824,239.20068380978446,240.63369748422838,240.57922823572204,226.41479921413188,215.5613513047936,224.08599505129374
18,1993-06-27 17:28:02+00:00,220.8398195685822,214.7318858815609,217.43925564350175,217.35516093782851,224.789297740157,232.32637339284128,232.6529435288564,237.64278009834933,245.7916473631823,246.48269612475644,238.63888124474084,241.41297432520662,244.73281852246006,235.5213740733421,220.58672007654638,229.8819291480046
19,1993-07-04 17:34:10+00:00,216.55622273875105,207.78535101688425,210.66862324604233,212.09775674454548,222.62243490193677,227.1763785055597,221.65265618845558,234.98347499876007,244.76512326331957,245.72988836282045,236.04704626678335,238.43160805099927,240.17741627889333,231.3062730589756,218.8285388931032,227.35384949933072
20,1993-07-13 17:28:00+00:00,,,,,,,,,,,,,,,,
21,1993-07-20 17:34:11+00:00,215.93686959456824,210.61981517663187,215.2812246291783,218.99419071135614,224.99945622755803,229.90967273243484,229.00492124367616,236.93128101678056,246.34681691854001,247.68172413754212,245.18745178155143,242.82847823844148,248.97522135114005,240.08627229095922,232.48302424751088,231.54287606251228
22,1993-08-05 17:34:10+00:00,217.61545188301847,211.06030297057436,212.66170417169155,217.4890410161248,225.96819093585563,234.0294035769488,235.31456201006856,239.52100309299541,254.0849775006523,255.39745222244915,245.90339631031503,236.08093649700072,258.1640664997735,247.7165614323129,236.67888126144214,237.83090036552312
23,1993-08-14 17:28:00+00:00,,,,,,,,,,,,,,,,
24,1993-08-21 17:34:10+00:00,224.34618581407804,215.0719299454114,215.68080752889986,217.27079189000042,228.8045626568286,237.34773173191556,236.37069263236936,,,,,,,,,
25,1993-08-30 17:27:58+00:00,227.24141444240502,218.7048438965254,217.67540134299654,219.71097213035824,227.41229949245718,,,,,,,,,,,
26,1993-09-22 17:34:04+00:00,225.97219341829438,226.65287190023307,227.41026889364014,230.09425269382152,238.41411733925375,242.19866414999285,242.8497817586937,250.2241166416492,262.81075117253766,268.1371689645,253.59837146483062,252.06365693627902,261.52869071987953,254.82174366220505,244.9158655990101,238.892009881993
27,1993-10-01 17:27:52+00:00,234.14991655148444,228.88946731067867,224.55373191705965,229.88079688468534,247.2454862995875,253.23581493728886,253.83851305910298,258.7764902405946,266.5581753605453,267.58862302719916,256.1566753192256,254.16562422153262,263.8630587658964,259.12757873394486,245.58727479285642,249.11531250612362
28,1993-10-08 17:34:00+00:00,238.0417859440098,233.40195448600946,232.10728793814698,234.91798693087725,245.0509530197414,253.8581672150035,254.3225010828214,259.4797046657017,269.1982142762098,268.2809482714673,259.93106415607696,256.8765689203578,267.86433148500646,261.6715638298053,244.27726033550556,246.44839760506005
29,1993-10-24 17:33:55+00:00,234.25152050445337,229.77051923251048,230.80694030616613,241.47135544211537,252.3714438298558,257.005622227655,259.77898473821443,263.13916785756993,272.9950548907327,273.81577652520207,264.5261372910502,260.39639735218975,267.00520523424274,265.404831257771,252.17193689974744,242.4257624092375
30,1993-11-02 17:27:40+00:00,226.56429839380695,222.45432616833796,220.78467426746369,233.04879640351945,246.69320098128426,247.64183032813267,250.60953573217125,251.92434548438501,264.3617856662611,264.8940956479143,251.5312626691925,259.9305034403202,264.30130725220704,,,
31,1993-11-09 17:33:47+00:00,240.49757370376946,229.93296750000914,230.89558499186154,244.69080934953135,264.36570363761973,270.8449703657125,271.6944945612632,287.2717981492158,299.0574146387982,292.8321873551645,270.42544739362984,271.16459447914247,271.09245172569683,270.92825715996617,261.86919326434634,263.03011181167545
32,1993-11-25 17:33:41+00:00,242.62959947548296,231.56718724861958,230.94228969518804,240.31865597480137,251.24468977155718,259.97199195186903,259.88717807080207,272.72340863262724,286.60652681843624,278.9672262714623,266.97105070986163,262.3161781102781,261.7681178071538,260.46015373036323,249.748088003932,242.81621090333803
33,1993-12-11 17:33:37+00:00,220.04261530257,212.2749771355501,214.0376912006802,223.0342881828561,241.5702190723887,247.32665738794432,247.59249197998187,250.49503601874932,257.4554794003013,263.934051486293,256.77153674501744,253.86743243823832,255.0231662650999,247.5406153295808,241.0653208818091,237.13759122034395
34,1994-01-05 17:27:08+00:00,220.16370483971158,216.01660210750725,217.69178574852043,224.1461607446027,231.98193073158106,240.41593768560784,237.90262281673506,242.79278948944057,249.5898180213514,254.1956861427902,251.72150872162464,253.58322313366105,242.90458804976316,245.28676581195273,240.33738350345828,235.03083007304912
35,1994-01-21 17:26:53+00:00,235.44326441471344,228.41505931394627,225.4859284518366,232.72188510868682,248.47228968313217,255.87628985716407,252.8808930770095,259.70536521395707,272.7833212092893,278.0216063262655,278.63294002419457,276.6262135227495,269.1109896097653,263.0629840628146,260.43640683960405,257.6924625885892
36,1994-02-06 17:26:45+00:00,227.1103727778439,217.9772529329004,216.8004315609284,232.5618598920577,245.32068863693985,249.67974988271163,245.62172979037413,247.34731099101637,262.36033122047337,265.401586117315,267.16670034965705,267.6146190772123,263.3157113911955,259.2960479061666,253.5153206175851,249.04582334534464
37,1994-02-22 17:26:31+00:00,224.93873589427938,219.58755703829763,219.17324120245564,226.35861583354477,238.55015091138173,244.5038701827931,241.3207020109924,258.4734666412313,272.97345359125114,272.34876067854697,270.22079001158585,273.8094763573126,267.86170183721003,263.9840853078661,255.54406110322867,254.2881451457834
38,1994-03-01 17:32:36+00:00,222.1274696697717,219.6947872162333,222.3268657802648,230.64777313619226,240.84470469299248,243.63842972847067,246.15280668824593,251.91572568650162,268.23977929052353,269.5974900199224,271.2047916605739,269.6737700163254,276.980979630585,262.8989512701798,258.93322656507456,261.54947383833314
39,1994-03-10 17:26:16+00:00,225.12737285821896,220.29867596586104,219.87192300971373,228.40066627669302,240.12216551153338,245.17273770649535,245.0761409820501,251.5564867257815,273.3932364387027,276.6480501663895,274.58106604689397,274.22405608451226,272.1481605507938,266.39006872323284,261.1478516920692,260.17695032049005
40,1994-04-02 17:32:06+00:00,223.8658061568841,216.1181560383015,219.01623017012838,227.14017597867343,241.9816772205764,243.06481471654772,242.33170783216036,252.1608710781869,263.64627154222836,263.7713616621551,255.25579750507285,258.8163081061729,256.89993550526924,257.5946803042729,249.71921148521676,257.8638554765501
41,1994-04-11 17:25:44+00:00,227.79081309779093,221.33216551755467,220.91203283488545,228.19866600483368,241.46922802660197,245.04250564782097,243.3529441683032,259.38228292716946,275.3504863470592,276.9375472222902,274.4046848535607,276.5381583836656,280.03250896092385,269.98304417748506,269.14990605539947,263.10168204248225
42,1994-05-04 17:31:29+00:00,229.12256002159785,221.05640022603853,223.12663653514034,234.54667779663373,249.43031102127304,,,,,244.2314817313081,,,300.21042588837946,267.2066974284791,254.9025240750694,247.5407532530467
43,1994-05-20 17:31:12+00:00,228.95896002009562,224.36595097779343,221.96950549321107,226.3603342832761,236.47542128723728,240.88766310854214,242.52641046990772,246.06060427322953,253.8097822604654,253.00069519079204,252.93160300365287,259.6357776882114,259.07036959254094,258.45734332169746,245.0820093828463,246.38129768479615
44,1994-05-29 17:24:52+00:00,230.86577841313903,225.97269527758027,223.47083670280708,227.73139161815743,241.19875575835263,242.58978551414464,243.48865748769623,258.58042460096885,268.3239952128927,266.6144469677198,262.79902512711396,263.96057895224874,263.5249541509692,262.1039055802306,254.6680997043679,251.93653381197387
45,1994-06-05 17:30:54+00:00,226.46013752307996,223.68582072939483,220.8426613055658,225.09519052077934,238.5656777310286,248.48561426682056,245.34900665273148,256.1392965140215,264.711371582176,267.46820534325263,260.68758762581973,258.6271691604182,263.83131562829357,258.31610437394755,254.44550579527993,253.16337934283564
46,1994-06-14 17:24:32+00:00,229.5822856164092,232.9487908360284,232.91057919953258,237.3636880019018,250.71138258011214,252.06566368044594,255.72206562865284,264.0347709066048,271.5905395341985,274.9381867292604,270.25754831634407,269.88648333628856,275.17850653725816,268.75161578843057,261.41694559209833,260.1304272565108
47,1994-06-30 17:24:09+00:00,233.3515635031931,231.09643462964414,227.9183171377225,232.3076679008515,241.85444300544324,249.74955259280378,253.64555742623864,258.90788467888433,272.9685263003292,274.6945660220789,266.21844804423085,261.2865510870406,270.69927713087037,267.17832484440777,255.51844548491707,255.7099618174872
48,1994-07-16 17:23:43+00:00,233.07592338098058,225.08610161333118,225.41548690965607,236.3330452494634,247.59129902294524,255.0737818711891,255.81030424184547,258.91439316553675,272.45128925235855,276.6578644301527,265.3645117562556,266.7734227743171,272.34074831297954,270.00753678770127,261.90431904316074,260.09522223361864
49,1994-08-01 17:23:15+00:00,235.81494425812082,227.25855656360267,236.05529016459153,241.57705756661065,249.4522785806177,257.71405752680545,257.55762392803314,265.2065932540289,274.6777793413413,277.6003492176406,269.8993869361553,267.4942772626963,272.5634798153292,267.3062814769599,258.2540157629428,261.34983882948325
50,1994-08-17 17:22:51+00:00,233.7231262681745,230.4640628678789,229.94271970643024,232.8704801747278,242.60268794412514,250.46213707525934,255.83471263953902,258.04661799220264,266.8443477879916,270.5176147287453,263.8406087935661,259.06226253719865,263.49164893744216,261.73464407428656,253.09113764273854,254.71026429966784
51,1994-08-24 17:28:52+00:00,229.71292306502846,227.43289486354578,222.32493068229888,225.41548187903103,241.51160121574227,248.64048078812263,250.5741805166615,253.20921738201278,264.8591680658326,268.0917278437866,264.8072973560519,262.5605431456292,270.43470798387256,272.9349889448201,259.89515497634915,256.6206080071245
52,1994-09-02 17:22:28+00:00,234.63964598072707,233.81928302007825,231.16176515205026,236.05330718224064,239.94620249126214,247.28221296793308,249.8922416855848,256.7992162319216,268.65812809832295,272.460919431267,265.46412906501496,260.72668612243274,267.9652702208046,268.30493921569354,251.42701676415462,254.40929262343147
53,1994-09-18 17:22:03+00:00,234.72259781773548,231.10703319038996,232.14007948927662,238.17468843772156,249.9231351539395,252.03335280830706,251.74857297217812,260.13422293644015,269.8417249955618,274.92336153381075,269.80329658132877,271.4283548885455,277.10008920255416,275.7438771904838,260.8288484054049,262.3943539177547
54,1994-10-04 17:21:36+00:00,241.06854756500752,234.8221335779412,230.34861701865532,235.55148974185923,247.4839839872607,252.58308013118344,254.28927147893546,258.7245478076932,274.6389525012725,275.83286432459676,265.7465559716622,266.37300490802573,273.2115259678742,271.1705432135736,261.43130110340456,257.0026429762811
55,1994-10-20 17:21:05+00:00,242.26000265395803,234.8549556855339,231.9930838428753,239.71721674983925,254.80787866524878,253.0514648831949,255.48569472802234,265.8177371062562,284.657554552952,284.6025179914908,275.0610322365006,278.2768483949458,286.1851280571216,280.8694320176586,269.7265772174663,267.47547922838515
