,dates,per0025-0000,per0025-0001,per0025-0002,per0025-0003,per0025-0004,per0025-0005,per0025-0006,per0025-0007,per0025-0008
0,1985-03-27 15:04:03+00:00,218.6370657525511,203.77102134227505,214.0103446589451,209.97346973405138,208.19095459651382,206.73860490874029,212.5079370252607,217.1913763239737,221.4556008889237
1,1985-09-03 15:03:06+00:00,201.24557953648537,188.68236105802873,183.03619126991381,190.1585795023584,205.78363825089454,220.17226714042883,220.7465093902332,228.3813942251195,233.9984766865188
2,1985-10-05 15:02:44+00:00,,,,,,,220.412361109258,224.2822226608379,232.12361363421678
3,1985-12-08 15:01:45+00:00,199.71965980352445,177.91562662134731,182.99131363516838,177.93457248462363,188.7021893959128,195.54052997724645,203.40520665545168,212.52393891635654,229.48362311980108
4,1986-01-09 15:01:10+00:00,210.12514459474636,200.27860067665685,207.24939099703568,208.72176161530334,211.55598979510884,217.6971002849921,215.494577015781,222.56596134217548,236.02057226653923
5,1986-03-14 14:59:46+00:00,239.33958279406062,220.9005745947129,228.6574976513947,214.7138819640865,203.6135381227841,198.14196843304885,201.48754610705154,212.6783464727728,208.0074443917041
6,1986-05-17 14:58:17+00:00,223.06184919490394,210.2068425753423,212.97827013355237,209.4795594875223,205.1233709601438,205.5128532100848,206.5053942572759,200.96728730208395,189.9410057999362
7,1986-07-04 14:56:48+00:00,210.63425016769725,195.2287401356459,201.82589584410698,,,,,,
8,1986-07-20 14:56:15+00:00,207.58702257599575,193.08948129519314,197.31399439269887,202.6803584984107,205.49163327684147,208.38344691479452,212.62017334358924,222.26783991402573,229.30707928117732
9,1986-08-05 14:55:41+00:00,210.04154661225476,195.82951754922183,199.55745231780153,203.5329862444822,211.97873199653245,221.19134410553136,220.40092984746155,224.1932802394708,233.31557784600676
10,1986-09-06 14:54:29+00:00,204.3641311299187,194.79425871590186,198.21008705691216,201.0476920049177,209.64779098676877,224.2010298567032,222.01972791862062,230.22043281636905,238.5822782539949
11,1986-11-25 14:51:54+00:00,193.4943280193763,179.5100351741437,182.73728116961024,186.44527389837958,193.48996509341765,202.52872087427184,209.34778993240909,214.2807882671132,227.1516496015847
12,1987-04-18 14:56:42+00:00,226.8112179035532,213.8138335778514,211.4399743009461,206.5340245862089,201.3341075399934,202.58217071916638,200.63198243889792,208.48965885405264,187.18568310941492
