,dates,mex0580-0000,mex0580-0001,mex0580-0002,mex0580-0003,mex0580-0004,mex0580-0005,mex0580-0006,mex0580-0007,mex0580-0008,mex0580-0009,mex0580-0010,mex0580-0011,mex0580-0012,mex0580-0013,mex0580-0014,mex0580-0015,mex0580-0016,mex0580-0017,mex0580-0018,mex0580-0019,mex0580-0020,mex0580-0021,mex0580-0022,mex0580-0023,mex0580-0024,mex0580-0025,mex0580-0026,mex0580-0027,mex0580-0028,mex0580-0029,mex0580-0030,mex0580-0031,mex0580-0032,mex0580-0033,mex0580-0034,mex0580-0035,mex0580-0036,mex0580-0037,mex0580-0038,mex0580-0039,mex0580-0040,mex0580-0041,mex0580-0042,mex0580-0043,mex0580-0044,mex0580-0045,mex0580-0046,mex0580-0047,mex0580-0048,mex0580-0049,mex0580-0050,mex0580-0051,mex0580-0052,mex0580-0053,mex0580-0054,mex0580-0055,mex0580-0056,mex0580-0057,mex0580-0058,mex0580-0059,mex0580-0060,mex0580-0061,mex0580-0062,mex0580-0063
0,1984-10-22 17:46:48+00:00,,,,,,203.4509808405437,199.0676709237822,203.63223484945382,,,205.58392102237414,,203.5553893226462,208.77795725926515,211.88905560113713,,210.1084023179876,208.806070798777,209.12559312402166,213.2159623515533,210.5970128738743,217.7671953553097,211.4148432578737,205.2874632619865,213.43071319492566,,,,222.02414270202598,218.55444969229256,219.07801879422632,216.63338132825476,216.7754543070795,215.3188022467386,210.66310294883215,211.45010645132763,212.0662829029057,214.6105496235141,218.64940762958682,214.23071334498906,215.46579279062266,216.68757284195937,212.3334742776376,212.7098447861154,211.03079606147114,215.2656164488694,220.00937357272392,217.78612688937264,212.4767354589524,206.07417042443444,205.95648171794568,204.50279756994104,206.16111772531312,213.18871381255366,212.26440451285106,210.90458568174077,211.0980218325916,215.69992400896217,212.58811144799296,214.43906548272648,215.8953699189175,218.9224310157453,212.60821814659917,
1,1984-11-23 17:47:03+00:00,191.68877511171866,185.0714742723729,184.5006599666592,181.14921479010366,185.27269949599477,180.73450235521597,186.40409301811465,186.22999963370793,188.25644533731435,184.58537924613574,183.9462322013925,180.70051067203772,186.18200275365524,194.79217090012494,195.18115703683617,185.18961925743065,189.3758788281122,199.18949508269048,204.56457751168782,204.22755922075214,196.21781129892776,194.6446057523574,198.22232565070206,194.38370957822974,190.51740412677935,192.48188209023766,194.38909661376903,198.7387062050979,197.066386548659,195.78484261148412,196.86586275458512,193.76967623067483,191.12604775645414,197.88857766273455,187.74390751167002,186.23540731245905,186.6274007715852,188.94732989415482,192.43047856650102,194.73712782806192,189.75983112699427,190.62916720188676,183.87012459355532,194.7255414045725,196.80123245023313,198.49455234702637,199.45146633157523,193.4488128933579,198.8852351994648,186.75809119063663,195.08834447283152,194.65931010566007,192.81999354027076,196.42875719399746,195.80740389854947,194.77674973885917,202.21289483035972,201.1192546623518,196.5096664895165,200.98824661156564,196.60209204720198,189.24051312075622,,87.59648619867428
2,1984-12-09 17:46:47+00:00,201.77784429873734,192.30397124048415,198.0399494361652,206.6834394979355,198.3543807351019,195.81545129254792,201.05766976635724,192.3309232907121,191.42160173529913,188.3559596166523,187.683945666708,192.96431267269148,197.59433795792657,214.08186580424805,203.26420313423932,197.02421345873404,200.26724304854076,197.92527264988033,203.02902696736993,209.94798092804783,204.6883995440572,209.01085716136302,212.2293344012527,208.26793857692894,202.2202069850541,207.90554569062004,208.2205123571561,203.73667541455782,210.79947169505385,216.72324839632518,203.7813849228356,206.67784702703673,209.5946912001298,206.41542423057703,207.2879454110134,214.1284640612363,194.64747817463547,196.81274363689016,206.74853869439633,206.44538137937764,205.65647703141835,205.7498875842294,198.20873489216658,200.90045716557535,210.27793918752886,213.14709665570467,203.06428782479122,203.91964885384087,212.32704320979497,196.56690441903206,198.8738455409867,200.1515283616427,200.13468716112047,196.0723855371264,202.29271962386088,,,,204.33397403611835,200.14154161512812,202.21136364078026,207.21335175844249,,60.24625143457281
3,1985-03-31 17:47:08+00:00,214.54156369057173,200.27046784920358,202.54349026301287,203.07719714850833,207.57155440510067,199.08508123391505,203.6582942358756,205.78593503236556,201.5172740298923,207.28191043480797,214.4717482696333,210.06723697013072,210.09678888364286,210.64303291065139,211.6313268159315,207.69099652696517,203.97635571940575,200.64114696099048,196.24423385382798,204.93194694643444,203.16799976793249,204.4771446357918,208.2377663666105,208.1190733414866,208.9278839247441,218.8655045512839,221.90998899973349,216.6324539137467,219.78821865706567,220.7822884074522,215.31994891722692,225.38373468164176,231.53871835526593,227.85938015914329,228.88671056128848,226.2695692483713,223.1549988154745,219.73791335808556,223.3504320575804,223.5226656511849,220.6658172691797,223.5230083516634,224.01907066090376,221.83624870346597,228.82223381951727,231.05397483114172,224.2614127435369,211.2810032064169,208.47286611149445,202.28207318193196,204.27887908499736,209.14612570138928,220.3552989800705,205.40648062151047,200.9636821501324,202.47716618487067,202.23125907288053,204.62453906042208,210.1481476694766,208.22155703513613,214.07201127606857,209.65409996610651,198.16225185269835,212.553733847036
4,1985-04-16 17:47:03+00:00,221.9596778965812,204.9960615462511,203.49098817403979,214.94071757862665,218.1926721727526,206.0278321106051,194.1243822509928,218.11956090965657,215.92373426781757,210.79425895792116,221.30999323021143,216.15605867070488,216.67224018560472,214.42832359352994,214.22808688399667,211.28234078269844,215.7273291355444,211.87958473865982,200.95351620153593,212.50809970788364,217.32106370618686,208.57626003161968,221.46716753757278,221.42812459014374,219.80764846243218,203.00364116724742,233.57109227462618,225.73219483281696,218.38303471353876,232.121742946674,220.47889226717678,233.845154655456,232.7253299827652,235.00994198767162,230.43898110024074,224.15670908352493,221.08177692062546,226.30229042185513,225.82158297133861,223.2246536870705,224.87073829450398,228.71931111962974,222.6812577526618,220.81968879446936,223.48213542224778,228.2595862680653,219.90287128610456,213.74962879697927,215.25133608478777,204.9043752901575,210.11839339403738,213.41158461686265,212.2990437701652,218.8209840364881,213.6595393103738,207.43478755274128,213.47938217302172,205.92687167452368,220.16240348645889,222.10608206880863,216.22318184929242,216.47656507664365,213.98289401405026,207.4041350430082
5,1985-08-22 17:46:20+00:00,242.01000526322198,237.82691409373345,237.69288535384237,232.3154093852518,236.04154248263336,238.81116993417635,,240.00058995148206,242.66067589557565,240.92086490361945,237.5237690259947,239.66381155628284,235.61465765690204,233.2104174282824,231.14484512590263,226.31577722972784,237.20079876277651,236.91405887679497,239.17616638176293,236.49027113208746,245.76101887123048,233.8771314025773,228.21473762835248,231.96260895333927,237.26621576262156,240.85718150122133,252.42939503879143,248.09522033578574,242.7387185612785,247.53237037193463,240.9130921495821,238.74737630988196,237.94026768378208,236.93177406385462,236.3852839925914,239.8192801609557,239.74212847834963,235.5211996614169,235.53935125568415,233.7483888419882,243.03177077357245,248.90906000683339,239.93572505814282,242.51537525406687,240.16493394175743,246.56905522628526,250.4001856110082,247.57088536370867,228.1677089571443,222.6554685923375,232.5465873334177,222.8704608236547,211.25966418646829,225.21632086376852,230.34427683518302,239.39752490675534,228.58171437786797,231.741185829548,235.23271371193732,225.76479088517777,219.77504255096147,228.99837876182266,228.3208845180345,231.78716028986875
6,1986-03-18 17:42:46+00:00,191.33383682441155,183.7856224672385,174.79648505392512,166.37516788803748,176.5788035547983,170.69557254796212,179.63905272519528,176.16836380918718,189.79779105485065,177.80133417839806,183.5425264899529,177.89064271598343,180.85403494258853,189.91454062181276,178.5219596189711,184.46443245163132,182.8960396796601,179.2376987211965,179.1452014656736,183.85400547659592,190.24624832027862,180.49275090960296,185.70145944877197,183.81512954890954,192.8567133677483,181.1332455298153,183.1548670191264,191.6125103999556,212.87677836779247,209.0562071571299,207.6929225351565,201.01689070137516,200.0101489455283,199.9510068661389,196.14875715662603,187.37580255887298,189.17937352078854,196.82972832951026,185.7296049790252,182.54882512868392,184.98923308199778,203.30912393137305,205.663533741342,202.01776077667105,207.00069255853515,206.33231815694273,195.09434073453647,197.33708096206897,194.5873923688631,199.15589762407137,197.52305673381673,201.0874316611378,196.5982971512186,206.506791135099,195.44725359183246,184.07328516587006,190.00656676971695,200.32076792895126,198.91237813722734,193.26159858003726,187.91915950635862,193.67750527225317,203.73510702409666,201.73609807411904
7,1986-04-03 17:42:51+00:00,208.5321801394435,181.07896202675803,181.81597465970452,177.20743265596872,197.78455684301,206.3071574238176,191.21377770352606,204.70443329119712,192.88922200772743,190.64374410852506,188.4580107456956,186.69221280793212,186.0278776821842,196.79775017269023,194.16384745534506,193.4529695164375,188.08509622188674,193.57719251221857,185.38255044155594,190.52213973762716,191.57229187260305,205.75274253001845,203.1806526175919,190.4095024298015,187.14778703504615,204.11145485301586,203.8510236963562,199.10111955222922,210.19296273217924,223.74749803623016,205.35290184282456,209.76607679110003,201.95926910301563,196.87653202591846,204.08205670853,196.69112268593742,206.59668389895037,187.3610431929713,195.72692463026786,196.35835202639066,189.80317008430285,204.84407728262485,206.17658395375864,206.65481239154246,218.04314385653709,215.979464251306,208.63385275127732,200.38433919758958,201.41515367310635,200.37735991606078,206.85877947136737,191.11108811004377,197.0467150961611,200.48789668908273,190.8659458236223,187.17917050407178,198.73379619409815,215.61975198665593,204.12587709435059,199.75653674984417,203.0832503954232,196.56674139971744,199.1409416742198,209.0757988616321
8,1986-04-19 17:42:05+00:00,203.66561412831499,194.99355849520862,188.29825903073885,179.37926973511162,219.7352373072241,213.436078582549,208.42342921248226,207.55025352019953,204.750783210715,207.78623368101822,199.99695843816215,193.93928172987972,190.57262651415118,200.12985505239962,206.7224899981705,197.18442040430006,198.12116286548402,198.3011518908827,209.56641832518088,203.62002825717033,193.7883372110794,204.71326610191892,220.82407958532485,213.49691906034568,195.4926370029978,211.6151397395605,225.52507271500133,220.39611076328,226.01460579642028,236.28825235991462,227.99048829567494,208.0737333633098,210.8291429307705,205.82131804870997,209.43843441987875,208.89540652271023,203.68473270198683,206.87057262199923,199.01278478515152,207.55609313769835,211.94584044617,209.71045154950963,216.10381235725754,215.6690622744349,218.95309454680407,214.77574849209518,221.38579924484134,218.80930517732813,210.217133826842,207.96660342888572,210.46478703093726,200.29374840010934,201.14100942930693,200.90008413499464,198.61506140757314,202.94673987956662,215.265768732062,215.69941079662894,214.43918989134357,207.51225260151537,211.82377004192898,215.17813014370228,210.6032925919457,216.38988182848408
9,1986-05-05 17:41:41+00:00,195.05673803203302,191.64066388797957,182.30557910498737,173.2369342658362,201.27117843058352,203.54611292288638,198.8817523053779,201.72569195419084,202.9424235422839,196.7604637158926,208.84363874092128,197.78365590076945,187.747137950852,190.6115787415676,194.63914320372442,196.74522278608845,191.1620038353311,193.32512765211345,200.86282372744353,198.42296452923225,198.66108231023426,205.02639747601134,215.72760516777834,198.46706093558387,201.4648073157702,205.21684938679343,210.00976699274312,210.4200213005252,216.27678006082994,214.87096915898005,219.92322934762564,202.04875968455443,200.87152356499226,189.80898616121047,190.34171234060256,196.84938318152152,195.1928973677439,194.14887911441858,193.7925450330529,195.03892434662177,200.86414596730864,205.49039021780382,196.6312376142572,193.18423522233516,197.47417565330082,204.68488792643075,205.33044372194507,205.66143809936992,204.73285398999886,204.55888229632396,201.5368183929047,202.0574602671651,201.8887523521661,196.7051939200424,196.59806475032372,196.28521746646882,208.91681114050235,209.16834134353675,203.547569665221,203.64384970953742,207.72516094987165,207.07330548754078,195.72194685768122,202.9783766253673
