,dates,aus0004-0000,aus0004-0001,aus0004-0002
0,1995-03-16 22:57:39+00:00,230.33086756136865,217.4103824746725,208.9129378572198
1,1995-04-17 22:56:20+00:00,235.27164478234212,222.31077887410535,216.96128580019325
2,1995-06-20 22:53:26+00:00,215.25482100928136,209.09271579560533,198.94025864545011
3,1999-07-18 23:34:07+00:00,239.1531310906769,218.21537145085972,206.03265746251907
4,1999-08-03 23:34:13+00:00,221.3086699147501,214.2381696640396,206.966154799517
5,1999-08-19 23:34:10+00:00,242.91928640163243,231.88352304012537,218.888893663985
6,1999-09-04 23:34:15+00:00,237.088195898123,222.8496391415187,210.66793895064708
7,1999-10-06 23:34:21+00:00,239.5163316797383,213.85649394450527,208.08525738972995
8,1999-12-08 23:22:36+00:00,248.15131352801222,238.3542687868036,227.4924136016222
9,1999-12-09 23:34:15+00:00,250.64433088355588,243.6370644819821,224.02229857379018
10,2000-01-26 23:34:07+00:00,248.25741026698512,224.07191226508144,213.69725446407259
11,2000-04-15 23:33:37+00:00,233.50881899152597,220.47923535780077,208.04643049117706
12,2000-06-02 23:33:13+00:00,211.52153391759006,208.01186897228175,197.70173842834703
13,2000-08-05 23:32:26+00:00,244.5774220463584,211.95133456333232,200.5662926050742
14,2000-08-21 23:32:20+00:00,235.4227969849167,213.09451241115042,191.24310012496957
15,2000-09-22 23:31:46+00:00,261.33343763263053,230.67509424633678,200.80810182141224
16,2000-10-08 23:31:41+00:00,267.8653322479286,238.57110663409563,196.8085862470781
17,2001-01-28 23:31:50+00:00,266.9485990631552,249.8005445844859,239.96543951294507
18,2001-02-13 23:31:45+00:00,262.56283879484937,252.29055805820428,242.28076189576436
19,2001-03-17 23:31:34+00:00,270.7697984378824,250.48345651863036,234.3322002933384
20,2001-05-20 23:31:10+00:00,282.67111751196734,265.89747645302435,251.04038114020662
21,2001-06-21 23:30:46+00:00,273.92588212243743,255.8255225341841,249.33620423244665
22,2001-07-07 23:30:41+00:00,246.81858864707772,231.96323773825296,222.32380277346417
23,2001-08-08 23:30:18+00:00,271.4726187135952,262.1032161179835,252.5069550272513
