,dates,jap0073-0000,jap0073-0001,jap0073-0002,jap0073-0003,jap0073-0004,jap0073-0005,jap0073-0006,jap0073-0007,jap0073-0008,jap0073-0009,jap0073-0010
0,1984-04-26 00:41:23+00:00,138.50478134359113,125.95228955327526,123.01502876655343,130.43642953140593,147.97649213794492,159.5504346650632,147.29989357276216,143.12656712523082,154.25942149441704,152.73252091302646,169.584821728175
1,1984-06-13 00:42:30+00:00,135.07369195591258,119.98706369014906,123.92181951189201,140.85777420167102,164.12922872599918,160.5466087636486,142.5167240626349,141.19977304715218,132.97535833253573,154.51363765461684,164.66334259898397
2,1984-06-20 00:48:23+00:00,139.59281703626112,123.48442412547516,121.02118532304213,126.70369332642188,144.32124731580933,145.54579342535084,132.60760709495128,,123.2478953158347,146.40433590376355,161.4376468562859
3,1984-07-31 00:43:30+00:00,157.32374631192397,149.07980369085905,152.43611173417773,159.70931275405107,175.3448238333617,164.8680067635383,161.99945138015377,158.61754480419356,162.85090972521218,166.09426094587846,168.16302658386476
4,1984-10-10 00:50:30+00:00,146.69898723814308,130.2879556736459,125.71815341281962,139.0928364239259,157.53178209477517,162.40230583116602,,149.57231266839625,148.15486314717734,155.61740757137483,163.47048350134114
5,1985-05-31 00:44:21+00:00,153.34708842326228,146.51876932953726,137.86964467398911,145.8510201620317,169.36439941380766,173.25197405083333,167.25866291232316,171.8891643073458,165.2615148161475,163.93057546259672,169.640828250959
6,1985-08-19 00:43:51+00:00,,192.52410467695535,176.7939392709874,169.64672437051576,180.96021674609838,189.12317659879957,183.85910344422544,181.12154894978875,188.50729117885666,201.47182213584574,215.39364219565527
7,1985-09-27 00:49:10+00:00,,,197.79290717556498,172.20217307853744,182.519599318164,185.61285768425248,181.25460155846287,188.4224338224986,183.466689790569,188.3224059830551,195.41901797746263
8,1985-10-22 00:43:06+00:00,182.36436829686775,172.6519357845357,169.1602763888137,183.12071957307737,192.9231579266927,193.28170843591846,183.29878674064778,184.41691200727996,186.85877693392354,190.72782614787087,194.41904532906742
9,1985-10-29 00:48:48+00:00,182.52950450086226,167.8186570877084,,172.13629116244067,191.329879532259,187.21440788405397,188.87949339812695,183.81506250540542,189.3872254103725,185.3776460413902,192.173282181009
10,1985-11-14 00:48:57+00:00,148.45016277429616,140.23661898288657,139.58723573461154,143.9064733306123,162.05053658973182,160.06216218891487,155.5716687854191,150.32173110483984,,160.83157724462293,172.80396009128188
11,1986-02-18 00:47:02+00:00,,,,,,,,,,,133.19242125087098
12,1986-06-10 00:43:56+00:00,132.52112500388122,130.36607429768736,144.20730951526988,149.71840654277335,154.63625714361635,146.91114436833496,167.33626993043512,163.47059119639525,155.74158216854187,153.46932915918745,163.1424820850255
13,1986-07-28 00:42:43+00:00,140.2343332667925,130.30723828204827,128.2561199346545,136.37370531462895,154.38196722650156,154.67026254196787,148.99198190433412,151.6698608822599,156.9245464661214,154.40647994505446,158.4594089536961
14,1986-10-09 00:34:02+00:00,120.87921833919708,117.26007594120345,118.35156294170203,122.29861580467106,146.45394611486293,153.43896244413702,154.46358518446166,149.82728895773263,149.389676013188,150.9076163858067,164.70759315903214
15,1986-12-28 00:33:25+00:00,170.67639580752373,158.23241254776482,150.26235671257913,149.96081072157995,189.05042225144413,193.12150610310331,191.98878500854468,191.95386682343113,,188.23455780156056,197.54197106132114
16,1987-03-25 00:42:38+00:00,131.83334444899143,122.69998571821239,123.596252985573,131.97551766773094,,145.61393463804976,,,134.89252796664,141.34732451792507,160.9077209354863
17,1987-04-19 00:37:17+00:00,152.27464313191152,152.19634724550255,152.11074734726301,,182.72454699814446,177.40339854271082,177.01774767332796,169.99656481024743,172.24485727787732,173.2918342353763,188.64887021570186
18,1987-05-21 00:38:12+00:00,174.86186530857734,165.55393230815946,178.21399356494905,,189.41488072980093,187.00566266204763,193.30695794450932,177.35995224485663,184.13722033228686,183.70208876261142,190.71693765579207
19,1987-06-22 00:38:56+00:00,138.89072158307076,128.29784045392947,121.9048823883896,128.33277164130004,151.60650344494152,158.65577712502713,157.83779008278577,153.502695452759,153.50041633254335,159.217490877672,174.1085147329583
20,1987-11-04 00:48:14+00:00,151.10540613290485,155.90498883076356,160.1666552820787,148.85961033803224,160.83115706211717,175.89074137422958,174.82963892066493,181.89996919116425,183.3694500581103,184.44831848148215,179.86699430818152
21,1988-05-30 00:50:53+00:00,157.2274363090152,141.829747954343,136.09301848859232,145.58093922221218,151.8246142638647,179.20018713522256,167.9571281739027,158.16178279690573,168.85774643462966,170.58652444984133,161.76465143862387
22,1988-10-05 00:51:03+00:00,159.63059187637307,156.8951807038276,156.10773331041514,161.69673043166665,169.00996773089753,165.7348430236274,164.45179928809307,172.37390299083347,173.02504234135813,175.16905713696002,173.688521321389
23,1988-10-21 00:50:33+00:00,164.2156332935806,165.45413727777085,165.34852253245512,163.66351620031682,178.47087922075812,179.00027787717275,181.01713580368605,181.76951744832243,183.67713459458545,185.33093899770378,180.76519884151543
24,1989-01-09 00:50:40+00:00,162.36174671567574,149.73124905533476,153.53366668903936,160.0661798428254,179.69314435018282,172.87953847844574,177.46947682274265,184.35679779464198,185.8027384509007,182.43057301381293,174.1077238374936
25,1989-01-25 00:50:21+00:00,133.34902591665818,,,,164.93051757714025,166.41587700287187,172.62892553766994,160.16047542277298,,151.81590848459211,161.5444907696564
26,1989-03-23 00:43:10+00:00,164.9316644554181,149.4220327173931,137.16780419148438,152.90585080912797,178.4976051588694,176.17869319149918,174.5417094426371,169.66471468926005,170.9151512600778,172.48306632767333,187.26937704637686
27,1989-03-30 00:49:23+00:00,,,,131.51854544875098,161.31588257594282,162.69781759761233,161.349494793508,152.16792806112386,151.04164128366864,155.9351074049053,167.90794604893077
28,1989-05-10 00:42:53+00:00,173.86015300992804,149.68414543537776,141.36888027393968,156.93915243519135,174.9125457986537,176.09588122966252,176.1258841550113,168.6506970517865,163.45946537037003,166.64072426878536,175.86996465919827
29,1989-05-17 00:48:29+00:00,172.52008221280363,141.7214501290691,142.07286152558888,159.33933250049293,167.04647548105623,167.48318499272256,170.39041422681152,159.04341624867985,156.96287502398823,154.51666894743505,166.93698912487946
30,1989-10-24 00:45:13+00:00,,,110.2629877221997,,,,,135.5789703600207,170.35921706765814,164.20008391445083,172.47168824915508
31,1989-11-02 00:38:56+00:00,167.37931084060284,160.5335652766807,161.49446037722717,161.18318911260025,174.22051093177873,172.71399818874275,169.79565149445816,169.18257841907715,175.13467961363762,179.9452111125871,190.4054634671815
32,1989-12-20 00:37:33+00:00,,,,,,,,,,,
33,1990-02-22 00:35:31+00:00,174.5744937637107,167.8473581904466,165.03623541615417,168.51554672570202,183.38882614567106,185.90895436612567,176.13253498286335,175.9797880600721,180.42929721981,180.42544275894227,184.115578510554
34,1990-03-17 00:40:55+00:00,,171.63017090502797,,171.43800201030433,185.7195451869609,191.84038866823408,188.25038780805642,196.61341976977752,196.8227084631657,198.90261855510832,191.63154026893153
35,1990-03-26 00:34:27+00:00,173.03309746666866,161.60640424886824,,164.06535434337,177.9237041326414,182.09150323475558,187.95602789463064,182.48637455057948,186.69313122875388,185.37107169970545,188.96571276128566
36,1990-04-11 00:34:24+00:00,172.43572938628583,164.59944074200814,,164.50085304128888,182.6531894393903,190.9890684166262,189.06193753728257,195.11033745092578,190.99854530717403,193.17510295801983,193.914468382566
37,1990-04-27 00:34:24+00:00,176.80467475944695,170.54416983824396,165.5642248378255,167.87670180462635,173.27858700923412,183.19812316093675,190.67631905357229,199.93204261907044,175.04456457457547,177.08619851998674,186.4698357154163
38,1990-05-29 00:34:24+00:00,181.61161673211137,175.60839773796965,176.391704643128,178.60580712098746,183.98154314839158,186.98633227052642,188.7104054922917,191.8623370148754,182.98933658283508,182.14892304495876,193.00230170115756
39,1990-06-05 00:40:35+00:00,173.66766662617195,166.39832368308814,,162.22114410866814,178.54087915059938,181.8732177064783,175.42992591783425,170.00045251035172,174.26421889131848,175.60611886285483,186.87902994070146
40,1990-06-14 00:34:23+00:00,152.5026964888626,150.70888177499117,155.75279347477624,161.54469385945671,176.9945586138029,180.4720513112574,175.26948278699925,170.019361002649,168.6302381226933,172.27173160480888,176.6622172635909
41,1990-07-16 00:34:20+00:00,173.0227493839264,177.3650371854257,,179.44368583825562,195.80335375494806,193.35803008712284,192.02797948257097,179.1689259127213,189.14223526794896,182.60887452873845,182.13668514930512
42,1990-07-23 00:40:05+00:00,171.79779092964915,178.9265468806271,165.99157553975635,170.54546935055626,190.15795847966288,198.8800988154996,188.99792281650448,172.69236677767614,187.64698188014742,185.3752785811257,189.11816288817548
43,1990-08-08 00:40:24+00:00,172.4722465480151,169.25898920148165,164.40267343381606,171.2409517795303,173.35856466331703,184.9983707638969,193.3001673517772,189.19190188040636,191.99405906639157,185.48641152921437,192.97907947237107
44,1990-10-11 00:40:01+00:00,187.1368918086076,177.61318766680517,181.73278094297876,182.40717690204792,186.2867924051356,191.30089377649378,197.26390394857236,202.71705258817042,202.5316391636496,194.8020795372984,185.49100926347478
45,1991-03-04 00:41:08+00:00,,,130.60522473582117,,164.83713026459264,169.6984945885846,171.28614793364537,167.83604209062398,169.90241266884786,172.05811778736128,169.74931823907758
46,1991-03-13 00:35:34+00:00,150.68179022896294,140.73580218674752,136.39396267151392,146.94813678658895,171.32358026783345,171.91788939077003,174.5508031363325,180.69520493645555,180.16128117934292,,194.0682891615577
47,1991-05-07 00:42:20+00:00,142.34378710221148,135.23487854824964,125.33220918067319,133.73760369407174,164.8220973780587,165.83096744190286,156.74277572802632,153.10061456155157,171.33568326909423,177.79919047347033,169.69628920381973
48,1991-06-08 00:42:48+00:00,156.3699542722004,148.55517494945323,144.79082775147734,149.3832218082683,166.30751223690075,164.7297725068116,157.163432286862,168.46418337505594,176.64024832488678,183.93574794605306,172.4417254189409
49,1991-09-12 00:44:16+00:00,148.8298825544723,138.24079522377588,141.5425119190076,132.66641124690216,161.46173926010385,159.10259361600072,141.77239754003168,148.66990426578195,150.79403899152945,146.0489336060814,136.49624706040757
50,1992-03-31 00:38:18+00:00,141.05908863460076,130.62796102937557,131.16409932830797,135.4487624124144,155.78633540318572,161.41114491445498,154.32987022255332,150.2132074789609,151.87681453894697,156.0524674581695,169.12451663155565
51,1992-05-09 00:44:09+00:00,127.86148650214862,117.50397531901385,114.0189611023734,117.67642590403698,137.60967308369027,,142.33357391253682,139.76101859419256,129.63156320222922,128.50823933727742,143.86815947849615
52,1992-06-26 00:43:39+00:00,150.0970955111002,123.22917538845594,142.73457729359174,147.50471777394,163.89614285927814,154.78374656192057,153.95974462051805,149.56004112198843,153.69248372658123,152.23469298918943,165.1673049529773
53,1992-09-23 00:36:10+00:00,150.47422368163853,141.82100882950985,148.9606806676853,161.57815037070444,169.790348191273,168.58744854684164,167.1194238258692,166.6318863761861,171.6814244048349,178.18601566723885,179.3857015791671
54,1992-10-16 00:41:30+00:00,136.81326353735042,146.91598164518194,147.9795804509402,149.96596014902713,165.9198328523005,166.9290606403196,160.26881321952308,162.05273475430184,160.28779857643005,161.75756683362425,168.32458463451746
55,1993-02-05 00:41:53+00:00,167.94292535993256,173.69635509211042,162.48992677510765,160.37913138408487,169.58620886264697,168.9948975341123,171.01752094471135,168.93024078259077,170.9556841691265,171.58036712566883,170.04810189029905
56,1993-03-09 00:42:09+00:00,169.6002435319082,174.52554929678155,153.01386221183242,153.27157283279521,161.563243905037,152.07144073936342,160.68288046411595,166.00250631046381,165.96252616860178,169.8167485405021,174.06463791567654
57,1993-04-26 00:42:27+00:00,148.37256884230734,165.72004480290354,149.8489610398126,152.75529930855853,173.9833624063442,157.26879712299638,159.38516803259455,164.68369596093814,165.1669020757231,167.80916938463457,174.63248531840287
58,1993-05-12 00:42:53+00:00,136.3422513582518,140.92661708854217,130.72566573061556,130.37329530255172,156.73986131596905,153.23459491605945,141.17758076600293,134.2246993069598,133.46280023494378,142.3765038020446,150.3513179435959
59,1993-05-21 00:36:43+00:00,154.58662061062063,161.50708386844582,157.54704368194012,150.1843830691363,173.9955222452319,163.08367424801108,169.7788944412637,173.51060498038873,171.66567322128986,174.13887794983125,181.61513791010137
60,1993-05-28 00:42:32+00:00,154.50374108025176,159.32714179694202,145.50312027195687,143.06773152221737,174.99925622540698,165.0273998263675,164.89060020775824,164.73504287081082,175.80078770234215,174.42265476954952,176.70125619154817
61,1993-06-29 00:42:50+00:00,149.12422938390682,150.34695962630013,135.79191065474328,138.22328020539098,163.59817275205654,161.5404427196231,160.6091950490629,164.78816401878007,181.70675787688646,174.959160193791,171.21433108580698
62,1993-08-16 00:42:25+00:00,156.12990367416705,138.4657994134802,138.00555749649945,143.77238889419618,153.3629256272721,158.65350323057265,155.49754474429076,168.49126801184406,157.09357095084445,149.48416038145314,162.252844564702
63,1993-09-01 00:42:46+00:00,155.5177970017732,149.4565989648508,143.81022560195245,148.98511793279891,161.52245471513075,161.82054016653453,162.5657026656438,167.71706909758083,160.97087132121246,162.04100690563212,161.62755544613483
64,1993-10-19 00:42:34+00:00,170.98001524769614,160.66999254877703,164.79949180788284,167.08961341247655,174.25328477130148,167.136607227192,159.17161479879914,164.3046442130746,167.91416098952377,172.61938817609476,176.0756979808827
65,1993-11-04 00:42:28+00:00,156.30149437085439,142.95413307078627,137.14019755981707,155.97111116235868,159.48853643988326,166.67947273237397,159.15456875469908,165.1221081760506,177.03470794338077,172.95577444313778,170.60656025437024
66,1994-04-06 00:34:29+00:00,164.95230664644777,166.78277199194304,161.19118948274706,188.94796896646108,188.23116726858177,186.88979972325083,189.65314612314884,190.16379723961705,184.80864175389797,182.25753020668495,189.02508735779654
67,1994-04-13 00:40:31+00:00,122.382931506359,120.27893526161945,126.1722834912957,141.73528998688576,152.8313613436409,157.44104745528028,157.52942118728612,155.00275361517137,151.86967970272624,148.3730806370912,152.87017852179375
68,1994-04-22 00:34:11+00:00,147.76530616582522,137.21538931279505,132.34196417495204,143.87090531284244,161.66674394148515,166.61049016196318,163.00009948585097,166.97908401201792,162.3771768957807,170.86813179339953,173.75678679710342
69,1994-05-24 00:33:35+00:00,154.8859077725324,150.61875426497343,145.1163583325066,165.050174285424,185.7093019414874,185.6815880185045,174.03688769150844,169.59117095547006,169.66612302667124,175.44272911092827,172.3961411162308
70,1994-05-31 00:39:15+00:00,139.3320938172126,135.13590801783005,134.4753042979206,148.66292300804108,169.30335345243589,166.01979268763264,151.41937210888491,156.0723112488391,156.21227930527803,156.07303453576716,157.2364630942347
71,1994-06-16 00:38:55+00:00,116.27541673019135,111.48157802777878,113.70139837983142,130.30494941399473,139.39630078918157,139.05315726578104,133.27004130083418,128.26163517394068,131.24553495465696,128.83293937061097,132.32919096234974
72,1994-08-03 00:38:01+00:00,158.75365636746798,168.22621316440325,,,,,185.13122238993088,188.3052635646788,189.24662036889924,185.16101008745693,179.24129235082688
73,1994-11-07 00:35:17+00:00,143.85899357350903,139.25253376945452,125.94859655210496,142.32020821277854,153.6530712017559,157.5137052842476,156.86730173035846,169.07641999796425,167.57431245834883,168.7175360364083,
74,1994-11-23 00:34:20+00:00,156.8761043314073,157.88619069522758,141.41819187635963,143.7982383431254,164.73680280490268,169.10005213506363,171.5678822253741,173.5280649341152,171.12258551235996,170.34761986924482,170.53383387399248
75,1995-01-26 00:32:11+00:00,139.05730864485574,133.8581196068157,139.19500550210321,141.94223880622806,157.23428278669562,,150.431496090735,151.83696550914206,156.5173996072194,161.899197812489,169.24158845026903
76,1995-02-11 00:31:32+00:00,159.90276900465196,152.05095194698296,,,,,,172.4004548532916,171.31209878144227,171.9076870473279,179.9320895624416
77,1995-03-08 00:24:46+00:00,151.9231333878077,143.36066711150113,150.24157312397932,149.3860222963902,166.44665363140723,168.331993961136,172.89462943478404,170.43397041315652,174.0036564729575,179.86015133208053,185.11843269426504
78,1995-03-15 00:30:16+00:00,149.44008428012538,148.908154549777,146.63850755836538,150.7025630245483,164.4458797126307,173.35318094747373,170.77381951663116,173.29765747644902,174.36247279913425,170.33457863597474,173.66808348157514
79,1995-04-25 00:22:45+00:00,167.70712002881777,151.79634515850321,140.73554643061314,138.27575607138158,163.35168520208384,166.86523388323894,169.3359233715861,174.96796968755172,181.7319192923064,178.58660735143383,179.64167550208956
80,1995-05-27 00:21:18+00:00,169.48991165493618,172.082659493401,156.88849211726892,164.51591400158318,176.4034847669569,191.28781238911847,190.70423093449395,197.43610133793476,204.5630349196076,189.60100225527054,178.75283318425267
81,1995-06-12 00:20:34+00:00,,,,,,,,,194.26842584203476,183.6548716259825,182.54873573591047
82,1995-07-21 00:24:59+00:00,171.93229055267483,167.97936201956824,157.06306274291998,153.77498632566187,165.71531854579757,180.0513809597448,181.01913657707377,187.02588128821245,183.84892136573478,184.98612339706605,177.9063596980532
83,1995-08-31 00:16:55+00:00,173.515529983469,166.20658337620674,148.63881898785212,159.597274270989,174.72674993883314,176.77387064612716,172.27106577221917,171.8721690464181,176.63225410178265,180.7653984274402,186.32890732585167
84,1995-09-07 00:22:22+00:00,,161.23958776291775,158.89077422304157,169.97699389716163,183.91801074291217,187.83239110833762,183.08906539392729,181.82356767221526,187.47014087425234,189.52300333575195,192.27718740690597
85,1995-10-09 00:20:44+00:00,174.2444534353074,166.2327167280744,158.14159415225117,172.3476668842698,181.03432204484184,180.13564835482848,176.98371543995893,189.1009245911755,187.54040897929352,202.80708676535124,197.16183372256327
86,1995-12-12 00:21:13+00:00,,,,128.18743797475153,170.5295529443186,172.62209553685767,158.20704041500926,175.99426392084385,189.43407129281323,192.41618206621328,192.8363137172378
87,1996-01-13 00:23:08+00:00,,,,,,,,,,,
