,dates,jap0188-0000,jap0188-0001,jap0188-0002,jap0188-0003,jap0188-0004,jap0188-0005,jap0188-0006,jap0188-0007,jap0188-0008
0,1984-07-31 00:45:05+00:00,194.7644724751077,194.56375854600597,225.45390260715513,233.45131179425397,236.8925564677,233.90770746846724,209.87698657122417,194.67796527665098,185.28413615967608
1,1984-08-16 00:45:37+00:00,191.35216141699885,204.27693177444064,223.4808192940714,236.06385604609792,234.7232349363774,239.2969576386148,224.85663771446656,212.1153622993495,202.93935675654706
2,1984-11-04 00:45:46+00:00,195.22285063710305,204.15256431952895,223.72371672495478,246.3411145699323,250.72855782551875,247.55785520579144,238.9753436405774,233.34067083419947,226.67583493646032
3,1985-01-07 00:46:30+00:00,161.58660189949646,173.74098470070342,,213.8234507437354,231.29278732869471,239.80647279237994,235.8526971844591,241.6708600941463,243.99983686737147
4,1985-11-23 00:44:12+00:00,,,,,226.42222812348896,221.12283429711948,209.34131248919928,201.04683026573426,198.637089121173
5,1985-12-09 00:43:54+00:00,166.33363376647586,174.16404757874218,190.44381105682768,198.0014616367705,204.9480511188303,207.66513943662216,199.020547327432,207.10967103531019,197.43303010099336
6,1986-01-10 00:43:19+00:00,,,,,245.69479021213462,,225.37301254582908,217.3897605681323,209.7821164484789
7,1986-09-23 00:36:08+00:00,182.37501768333118,194.51265505211146,213.72446683027195,215.7895952123595,213.27280805007413,206.37249200631692,190.2959521891047,,
8,1986-10-09 00:36:01+00:00,122.11924562838826,143.84836226236766,172.2166841010203,173.48030056477498,,,,,
9,1986-11-10 00:34:29+00:00,149.86666922401258,155.05832040003455,179.1479290410094,196.71512697310413,207.6203544392205,201.3052739336032,207.0519184587166,213.81220354667448,222.41808265811608
10,1986-12-12 00:34:30+00:00,,,198.73456699887876,223.12812746456845,,203.17618255041666,188.23196371169112,174.81976187712385,174.6881037697387
11,1987-01-13 00:35:28+00:00,168.33626819600187,187.87025960837488,192.71223526516002,194.31127724305446,209.4228853482614,204.562463435905,198.8893600426935,196.28093779666318,202.95858257780682
12,1987-02-14 00:36:34+00:00,179.89232006989377,185.96037617217817,203.23292881329922,213.91695404816625,217.43132811264866,218.13593656842878,211.12017299950816,217.6416533407539,211.32674114380688
13,1987-03-02 00:37:11+00:00,190.56888041256505,201.43756559818073,218.01876018117827,224.52543030562438,223.52453466958258,232.1369479583189,228.43506625621893,227.68008788015368,226.41254822984274
14,1987-03-18 00:37:47+00:00,166.6835778793434,179.91037637941167,193.98336231882342,211.25449849214948,212.33985608388267,209.3168997566197,199.6485154259613,195.28004182536287,192.40800605366684
15,1987-04-19 00:38:53+00:00,157.26697921943452,167.99709000068142,186.95016908702112,204.3628339331276,214.42487759281266,214.0445095758953,206.59023852788616,192.07136158265243,184.12833141170992
16,1987-05-21 00:39:47+00:00,189.7928701031355,199.03563526045434,224.73189710886535,227.95546386114347,232.18208421105845,229.21994068931122,216.70752715599934,210.13418369705485,205.21935522067875
17,1987-06-06 00:40:10+00:00,168.9099835882914,186.74074903442855,,206.24659540416778,205.3090328330812,203.28870749295686,191.8201897530918,186.6503927650757,182.9393769110366
18,1987-07-24 00:41:10+00:00,,210.44249799328162,220.33731484381292,217.22692485975463,208.74504077603055,197.87242311396133,181.8437211493211,166.70143999487752,146.40218267954725
19,1987-08-09 00:41:41+00:00,,213.25027188477569,222.00847633838174,216.36214208905608,207.7328196197237,198.895882430442,179.4960960074216,164.77613896572547,150.1665411118439
20,1988-04-05 00:46:18+00:00,123.99544285846449,108.68850116690118,132.16584394626864,152.55423256445218,171.94934525743588,183.44540927868889,193.2544422387276,201.7871223774221,193.26582037154932
21,1988-12-01 00:46:24+00:00,147.1527643774668,158.9638746454808,183.0982570991129,183.63120526231717,202.08628158348643,206.72464773686676,204.60087479517355,211.63201074795586,214.3021888333438
22,1988-12-17 00:46:33+00:00,147.63029425235968,158.3800147274037,181.47538962989742,186.12745176866025,196.69099554161335,210.8049234285873,203.31122084548701,203.9068826856004,215.45201031119572
23,1989-01-18 00:45:52+00:00,147.8890890412278,144.7569999183732,166.68309701036623,196.91251969393178,206.14081572425587,216.52061398006282,220.3684155926896,220.1650653953137,225.68013732330596
24,1989-03-23 00:44:46+00:00,132.38649412107645,141.84811810262354,164.44085790722107,182.90851960757882,183.31430174282963,189.16633730208784,171.93102941370705,184.98386155285155,181.9301995125836
25,1989-08-30 00:42:13+00:00,172.97211748586918,172.6320308463858,187.8499062647658,200.5489461594746,189.5596941498561,187.6634087849565,166.16885832934892,,168.1858322615094
26,1989-11-02 00:40:32+00:00,168.2644700659675,178.9083238882332,194.48743530939413,193.82728973304572,182.2944068657157,182.0409009722836,156.41808475821557,,149.65387459865127
27,1989-11-18 00:39:55+00:00,141.80725932615064,161.10751459267874,168.02348604255192,165.74951526711814,169.51409530554773,166.94068634894356,174.8899784631072,176.28515186983736,183.48155813783654
28,1989-12-20 00:39:08+00:00,161.5990693121255,166.8754062611224,172.47693745275373,187.7174336159949,205.56527512339562,205.84693990939147,208.13223599086635,218.58615447243793,235.69362049745988
29,1990-01-05 00:38:33+00:00,150.70250596167517,155.60068873254403,186.23444070655526,203.39668405534673,217.3586530513543,230.419902056039,229.59589716932675,236.4743654471902,232.09967815336995
30,1990-02-22 00:37:07+00:00,143.0852030251394,151.5872126081335,164.2551278962725,185.7731936590511,184.237886254747,194.78765528916423,196.17253005520908,209.28233430661206,206.96798729677204
31,1990-03-26 00:36:02+00:00,151.0500841722493,149.54580750209703,161.94597992028997,157.9989758815653,,190.05639879993012,181.69998855487867,196.3064438683595,206.74265406004648
32,1990-04-11 00:36:00+00:00,184.41173910660982,186.9795186177837,192.84113675118695,,201.9121070269863,191.083096559866,183.93241152708623,180.71610850160914,181.76794263415678
33,1990-05-29 00:36:00+00:00,157.9854650469106,147.94414743275553,157.0431526404097,156.6196492024475,146.44984350710033,147.3152102983915,132.73464719693425,,
34,1990-08-01 00:36:14+00:00,139.72344056460898,149.4212984676822,155.5937574800342,169.71786327128768,141.144869843922,134.06900275502875,126.36732011462915,,
35,1990-11-05 00:35:16+00:00,142.48212941742221,152.02820611808784,166.23042479728593,174.20923939737227,169.61929385735496,173.38046442990702,174.75641809254734,176.87518086539592,177.99251511589284
36,1990-12-07 00:35:04+00:00,177.26744219945758,184.90564066354355,214.20414133755833,225.7378701895983,226.75064102696916,223.57024381946715,212.60229731796744,208.88378116608712,209.69281294262166
37,1991-01-08 00:36:14+00:00,149.39034058203328,169.35715833846217,188.22915758229368,194.03851008065433,198.1247431725937,202.8471302119089,190.4306573418509,197.5070879289359,202.92618559518021
38,1991-01-24 00:36:18+00:00,143.00292993997502,129.04228462662346,151.110597097565,170.43418484235056,186.5568560232646,196.92560113725958,202.1858616857311,224.039243869812,
39,1991-02-25 00:36:50+00:00,151.01732363287627,145.3673794329311,182.69536030743427,195.624116330005,196.92187161160865,217.7932843826012,215.8399684410137,225.59289821839343,228.80653504300568
40,1991-04-30 00:38:24+00:00,141.19021833268565,135.6341134996746,166.85579074806748,173.65440078419198,173.23855802340148,175.5926428652565,167.11422676001558,165.20127262120155,161.61066646587685
41,1991-10-23 00:39:57+00:00,136.94891569102296,145.421291596381,145.73315003086373,154.47260415912987,170.96231078681802,184.6689708942387,198.89267585295298,190.5205281446009,189.62989505947164
42,1992-01-27 00:40:32+00:00,119.69103322181985,,,,185.91133053714535,207.72973796533148,,110.24503633548045,201.8533610298832
43,1992-08-22 00:38:16+00:00,182.4195931435983,187.81198020986287,193.60596429559092,183.20131576578487,171.23877913452412,159.2768604531296,136.976965019351,128.1798387122908,138.1471547585916
44,1992-09-07 00:38:03+00:00,175.48799618346797,181.80479224156284,186.14326920667594,182.704598579176,165.40618451041217,157.881771631229,131.43145906993408,120.0184997431316,126.69465062542976
45,1992-11-26 00:36:52+00:00,171.81402065609288,188.43095652365122,207.59248245944323,207.18429685476605,179.62104407395336,184.65833426267088,166.52370156890345,159.47465294471036,152.83733370177637
46,1993-01-29 00:37:36+00:00,,,,173.22099289470555,182.96446483827424,206.24483628096894,201.9742515131642,207.8201657178551,
