,dates,usa_HI_0031-0000,usa_HI_0031-0001,usa_HI_0031-0002,usa_HI_0031-0003,usa_HI_0031-0004,usa_HI_0031-0005,usa_HI_0031-0006
0,1991-12-03 20:24:42+00:00,165.76580710558616,171.07730574116303,182.04510020172964,178.7114511336752,180.49076295846643,176.56319161137006,173.03183629233087
1,1999-07-10 20:53:01+00:00,154.18620077317914,154.60833640415834,163.06643969919273,170.6631668102892,167.7263480801488,165.5778350275702,197.72421079213086
2,1999-08-02 20:59:19+00:00,164.98533864772355,166.07982091384156,165.87869500607533,176.7879604797998,167.96218282721696,166.16629244696352,174.16625853667196
3,1999-08-11 20:53:07+00:00,168.7784515986526,169.66429650440972,176.7390622963998,184.74443472709515,171.65010718120732,173.97186281823247,172.169058259724
4,1999-08-18 20:59:15+00:00,158.68785894335022,158.56031778949063,164.4392125748385,169.33827691708657,163.40785076264834,170.65579776633655,162.12383501101044
5,1999-09-28 20:53:15+00:00,175.00172819784595,180.28832904605073,178.4169263438405,188.32434783647196,184.48537931295272,181.7827208855398,177.0811999117237
6,1999-10-30 20:53:07+00:00,163.19873030360296,164.52066678716653,182.48673485584118,193.23754632931778,183.24299318645924,177.63740842454493,175.56160009780479
7,1999-11-15 20:53:07+00:00,172.66760342453972,175.369753557272,189.47134621260085,195.90399384276745,187.99466697442844,180.5866878511496,176.02456657534907
8,1999-12-17 20:53:11+00:00,176.54083492092093,180.0045175540228,174.300075095494,174.88564754102896,172.26012210338683,189.29790993445624,180.20185194707236
9,2000-01-02 20:53:03+00:00,175.84528386636345,177.4925687117497,180.91593051005864,184.46451262538284,179.6636919397684,187.17180261699417,177.93491328310176
10,2000-01-25 20:59:13+00:00,173.58341452748243,181.7547012685802,173.47296976148738,180.636502546443,171.81632688821247,184.95458418513462,181.45767507221575
11,2000-02-26 20:59:03+00:00,168.8097689395573,169.16311222689868,180.2486119188444,176.62771152962296,171.5976723781067,168.858854809855,176.74317698726878
12,2000-03-22 20:52:50+00:00,168.50006646953094,167.36089344739833,168.53835987008264,179.22826787850582,181.37805720082432,168.43854515613893,171.7118279435664
13,2000-04-23 20:52:33+00:00,158.62189508293375,167.62120248804155,168.85051143831757,,,,
14,2000-05-25 20:52:12+00:00,172.16988881517977,170.1541849349702,177.2521031900788,178.99820426770225,173.51202231293345,172.17284282148182,172.93249017616648
15,2000-06-10 20:52:06+00:00,170.87835234415658,174.4184019938485,179.8538796510017,179.55795825305526,174.86779132898303,162.62036121732015,173.47955314871692
16,2000-06-26 20:51:56+00:00,173.7489088616478,178.90480362965553,176.83693728006176,184.78660117599645,176.8769449663807,171.09730223984144,179.7850115191403
17,2000-07-28 20:51:26+00:00,174.22928465112244,172.28713039261135,176.35950055340896,184.19492533048646,180.49989430591296,174.82765653666345,179.0137687536702
18,2000-10-23 20:56:40+00:00,169.57826511591395,174.25518185637455,171.8062287370595,179.85692865740126,174.79812509538638,174.56788401263975,175.83797879257884
19,2000-11-08 20:56:43+00:00,140.9356877438009,143.76631406454592,151.52740193821225,181.21318531244282,171.16207947879053,170.24553158721403,188.82503944746546
20,2000-11-17 20:50:34+00:00,165.8820824153908,170.26593682542716,169.66842253155465,175.55931265967328,179.73407030783704,162.44139274839728,175.8160281403449
21,2000-11-24 20:56:45+00:00,166.00797002703166,172.6431036905851,170.80413351569985,171.52061524317443,177.3815608284201,157.28147614711725,174.5339479745329
22,2000-12-03 20:50:34+00:00,175.06551809375122,177.87720606716178,171.45082173685728,180.43338638971554,178.61675185040744,172.79214875751677,183.80760185171602
23,2000-12-19 20:50:39+00:00,173.22138693302105,181.4413991299386,182.848554386649,182.11597722582582,174.72750937517498,179.98138181343717,184.59048892842506
24,2001-01-04 20:50:39+00:00,180.83084402726402,186.67378214976128,187.84189268949905,193.4285472860131,180.34210072610068,190.0746001810618,187.8976247829808
25,2001-01-11 20:56:53+00:00,171.22410450128507,174.0809743136253,178.4498277433992,182.05943741973468,176.01065510563336,173.4560481870462,175.6981989466746
26,2001-01-20 20:50:45+00:00,174.19264825329728,176.03717927204036,182.23989442628914,188.5121571122622,180.31394558481196,180.27001730320876,183.24930870826375
