,dates,per0200-0000,per0200-0001,per0200-0002,per0200-0003,per0200-0004,per0200-0005,per0200-0006,per0200-0007,per0200-0008,per0200-0009
0,1984-05-08 14:32:57+00:00,195.95815287908178,188.46033432368358,177.7059144999308,172.52367910936036,168.608512705454,179.07456052968456,175.79114052794944,159.51022167144941,141.2655644658774,169.31021791180353
1,1985-03-24 14:35:57+00:00,209.10317825480107,189.10854538984532,188.70979419225625,190.62896782107168,180.85009534006008,188.1336217189137,181.95840327879648,160.83403060984318,147.6574477678234,172.49644524593717
2,1985-04-09 14:35:54+00:00,188.6645766322485,179.80612333261567,184.80604793375963,187.72610023251858,181.34440000908728,188.1273348642583,183.29545673321726,162.63974152063736,148.07919965566057,166.6522140146974
3,1987-11-09 14:33:31+00:00,198.89643875310244,188.1282181932818,183.0145258898828,187.27940186601074,178.3217180524136,173.50133972887738,176.80778352511777,166.01419776751578,160.73470260737997,176.78284077310772
4,1988-03-16 14:35:30+00:00,212.491666951574,198.35063266181757,192.11280323338516,183.96761454674757,177.91070524529133,194.41106762229978,207.10435608677287,194.87209720091238,173.27048694776497,173.85909771669665
5,1988-04-17 14:35:41+00:00,202.92105951323973,190.7567061345932,192.85864465074633,195.71052451296663,189.22041508839948,195.73731345154818,201.36707848918758,185.5172256923387,170.27651565751273,176.41040971255913
6,1988-05-03 14:35:49+00:00,188.13922436442255,185.31656316882038,188.3654840478145,187.35868293958004,186.69798250962543,193.35820867364,189.86066949856504,181.10168827680124,159.80653118325068,174.08791952016148
7,1988-05-19 14:35:59+00:00,194.2147704208691,188.1401538278018,186.33344548163655,186.23082399446025,196.64490150760145,206.6169528082909,203.04580640628018,183.0304611839198,170.53077654321066,178.0288072928559
8,1988-06-04 14:36:05+00:00,192.06942534509332,182.36588050278968,185.73981259405932,191.0939537878735,185.1805858737781,188.8830671655703,190.46607131384758,178.91576141601323,158.47388413983418,176.73370266170394
9,1988-06-20 14:36:10+00:00,,,,,,,,,,
10,1988-07-22 14:36:16+00:00,197.31545367512447,190.08684299324725,187.75665405050373,183.2665223728396,172.87454977046497,163.50755946701716,177.30064810135804,171.88426034152747,164.35498900653508,169.09532206395883
