,dates,usa_CA_0160-0000,usa_CA_0160-0001,usa_CA_0160-0002
0,1984-05-02 18:13:39+00:00,223.76779969366083,220.8320655455449,193.9886489692924
1,1984-05-11 18:07:47+00:00,238.1558330864456,233.89087202213057,209.297626734572
2,1984-05-18 18:14:11+00:00,232.14943945146396,236.74999566749625,209.63302093740037
3,1984-05-27 18:08:14+00:00,223.54243578476772,224.62075864635187,195.0785676707894
4,1984-06-12 18:08:33+00:00,220.86540377129157,215.44121995483601,196.23126452714996
5,1984-06-28 18:08:46+00:00,210.67806158429406,210.56968177969057,208.5293145443186
6,1984-07-14 18:08:58+00:00,225.37077546594213,230.32322486916732,228.9887596234169
7,1984-08-06 18:15:57+00:00,228.15115570192654,224.91761113861364,210.5688358042783
8,1984-09-16 18:10:24+00:00,233.38410512250948,229.59167425106654,219.60673950461154
9,1984-10-02 18:10:24+00:00,230.905667727591,240.30768785560863,229.77032493112478
10,1984-10-18 18:10:21+00:00,222.25909002250557,230.97714803510289,210.70987512317055
11,1984-11-19 18:10:10+00:00,177.66897715420075,200.7433336857678,196.45249178615666
12,1985-01-22 18:10:40+00:00,187.973454226831,209.17115146169124,198.48287051000193
13,1985-04-03 18:16:50+00:00,206.16586104481695,213.39485418279583,198.60811099963442
14,1985-05-21 18:16:35+00:00,213.30014786959626,230.947612000855,226.3385828074834
15,1985-08-02 18:10:04+00:00,226.4395957053357,224.0099398371958,225.4134473655663
16,1985-08-09 18:16:11+00:00,219.2165638879591,230.57660344292577,233.43852598288345
17,1985-08-18 18:09:54+00:00,216.95850655251695,231.80118503017263,230.5985341291451
18,1985-08-25 18:16:00+00:00,231.6291152126119,,
19,1985-10-05 18:09:21+00:00,215.0047429114792,232.1709799662792,229.40503516411917
20,1985-10-12 18:15:27+00:00,206.05680634133455,222.66481014126148,211.91839875801122
21,1985-10-21 18:09:10+00:00,209.0970657147553,235.44879126110996,231.12235751818633
22,1985-12-08 18:08:22+00:00,,196.3698798755334,196.7032226510941
23,1986-01-09 18:07:47+00:00,186.55755630407998,202.46303963020293,198.11373405140546
24,1986-01-25 18:07:27+00:00,182.7674434077775,193.54702344590834,184.33200755030586
25,1986-02-01 18:13:28+00:00,188.4976984049075,196.38618998692027,188.2178191607432
26,1986-02-26 18:06:42+00:00,191.25887105792637,194.79123418470428,182.30203183354794
27,1986-03-14 18:06:23+00:00,228.77762156344176,228.5841409629922,203.46507545437345
28,1986-03-21 18:12:25+00:00,223.80422759613606,228.34298745795166,211.4835959068212
29,1986-03-30 18:06:03+00:00,239.74528877185793,240.94858637473698,221.88435319544024
30,1986-05-01 18:05:19+00:00,239.90442324288276,238.7092385312622,228.11873367597036
31,1986-05-08 18:11:19+00:00,209.67053579796342,216.85151860992124,210.30261090964106
32,1986-05-17 18:04:53+00:00,244.93490610237168,244.6603645129219,241.19015380272367
33,1986-06-09 18:10:23+00:00,,,
34,1986-06-18 18:03:56+00:00,222.83009936231124,225.12441965721496,215.91763682238025
35,1986-07-04 18:03:24+00:00,213.24297292970198,224.81526281211524,207.29577053269705
36,1986-07-20 18:02:51+00:00,222.06779049008907,226.5288900957682,222.6886780252431
37,1986-08-28 18:07:36+00:00,218.77445245982167,220.1037379230946,215.82149924889669
38,1986-09-13 18:07:04+00:00,238.0235104606427,231.96596998525632,233.06933437046064
39,1986-09-22 18:00:36+00:00,242.43230356077393,243.60599844907242,242.611280501634
40,1986-09-29 18:06:34+00:00,234.4744187166505,239.87115606105198,240.15361442894937
41,1986-10-24 17:59:33+00:00,201.97902419468517,214.44093236478477,212.37108242305078
42,1986-11-09 17:58:58+00:00,223.00632411338933,238.6586531323939,233.8779834617659
43,1986-11-16 18:04:52+00:00,196.65885616162933,215.62061747153928,217.26381619370477
44,1986-11-25 17:58:31+00:00,192.57651944377056,222.35633594581043,204.9082322355022
45,1986-12-27 17:59:28+00:00,183.40976562495518,206.38498202503894,197.72863776649302
46,1987-01-19 18:06:18+00:00,203.82634783231725,225.45027882229766,203.57313782518952
47,1987-02-20 18:07:29+00:00,211.56315775281715,228.76321624333445,210.35132269408206
48,1987-03-01 18:01:39+00:00,217.7578523051175,222.09559460910205,210.75829918023805
49,1987-04-09 18:09:14+00:00,207.2490518481988,218.32023608956678,192.9393910897082
50,1987-04-18 18:03:20+00:00,233.01832596068772,238.2637048583777,210.94769441183033
51,1987-05-04 18:03:49+00:00,235.7585104524907,243.96754484848788,216.57701214106038
52,1987-07-07 18:05:19+00:00,238.16314085547336,237.27021598782312,230.58240383640833
53,1987-07-23 18:05:38+00:00,226.55858769887374,238.47128307790655,229.42574542183752
54,1987-07-30 18:12:03+00:00,235.07701816532892,235.01235410517899,225.72265195844255
55,1987-08-15 18:12:32+00:00,,,
56,1987-09-16 18:13:21+00:00,219.46146166747437,222.72813207459382,221.2970022559062
57,1987-09-25 18:07:22+00:00,215.8946505057137,222.28958466132661,217.90705007695004
58,1987-10-02 18:13:42+00:00,222.9714153147922,246.16294488291015,230.5759720113429
59,1987-10-11 18:07:41+00:00,217.290273624963,231.62645951619518,220.47539680566575
60,1988-03-19 18:10:15+00:00,218.44607713295605,223.71520093380892,203.58728656142162
61,1988-03-26 18:16:30+00:00,226.2732859470932,240.3541376346063,209.2169863066269
62,1988-04-04 18:10:22+00:00,216.16046957636917,223.05707399501142,199.94028893782001
63,1988-05-13 18:16:50+00:00,195.48552613013862,207.46674579192756,205.6920472362184
64,1988-05-29 18:16:56+00:00,200.59006195778824,209.5684997810011,208.62759444959735
65,1988-06-30 18:17:07+00:00,209.07948060604252,214.73406272840631,208.06412213051195
66,1988-07-16 18:17:10+00:00,223.47627126794896,227.5391198430753,228.1652299181089
67,1988-09-02 18:17:16+00:00,222.27234886593328,235.5266224362765,233.54262496797418
68,1988-09-27 18:10:55+00:00,,,232.8072594769931
69,1988-10-29 18:10:52+00:00,225.1018638310259,241.6865617512824,235.25633447490034
70,1988-11-05 18:17:05+00:00,192.0247396006186,207.8267668692662,198.82231306551432
71,1988-11-14 18:10:53+00:00,191.97159404146748,216.87092317750006,207.65087684659176
72,1988-11-21 18:17:05+00:00,195.32179166452315,216.3793994827452,209.76782525706238
