dates,nzd0146-0000,nzd0146-0001,nzd0146-0002,nzd0146-0003,nzd0146-0004,nzd0146-0005,nzd0146-0006
2003-08-05 22:00:11+00:00,,,,154.73138723769603,171.76986519276252,169.0326661403784,167.35900134067668
2003-08-06 21:42:51+00:00,122.43410869143845,172.3405634368028,162.26820661858847,167.41994429066426,172.54645670813395,164.1271324146564,163.43802302648012
2003-08-13 21:48:45+00:00,146.21010410194907,167.1117067060428,161.40063995222403,164.74387431154494,167.00661716320408,164.74142304718072,157.75756956770022
2003-08-22 21:42:44+00:00,,,,,173.7603956091505,135.6907733841837,
2003-09-30 21:49:30+00:00,151.85322513400104,169.94216080789005,168.95322337221285,176.63962027337087,174.28549399996714,172.88537908490147,169.2945089187876
2003-10-25 21:44:04+00:00,162.053286142728,169.64754813047657,172.42540417297096,174.68976994619004,177.23568502396625,168.9024845383376,158.35758100906742
2003-11-09 22:00:18+00:00,158.93936357195233,168.2347710796924,170.29201604186554,172.49336891089774,174.44539298370324,171.4552179054001,164.01879853426874
2003-11-17 21:50:09+00:00,240.13969269997787,161.80277478694953,165.03171930980676,164.70036832484067,173.25446970375913,170.79392885625617,168.61985269905827
2003-12-04 21:54:19+00:00,227.755942096543,170.0444260550151,162.26261375944753,161.97574429786826,164.32366803784782,165.537986753022,162.4907198518525
2003-12-12 21:44:34+00:00,164.67247575596502,173.10939776970827,165.79234614889978,175.49927757204196,176.15277377406431,179.05901360015818,172.76480719840131
2003-12-19 21:50:27+00:00,138.10835055534346,130.1470017653449,133.08229264390485,138.93604664195922,147.48159373828247,151.6103035819056,164.05893189763353
2004-01-21 21:54:39+00:00,160.3185048606175,164.75112150518925,,,,,
2004-01-28 22:00:52+00:00,166.2194715511998,163.43731925896952,169.46604862828838,170.96243419318512,170.34246485617604,168.49818866504748,162.4826948545007
2004-02-13 22:00:55+00:00,163.12126385723496,162.41709694248345,169.87160140222718,169.97153465214856,168.70125983062238,170.09791224023385,158.94443657078867
2004-02-14 21:44:33+00:00,204.97141030648595,160.42767803013265,163.64318690604986,166.19336659682537,166.13118128471982,164.77578947580068,160.37239569749644
2004-03-09 21:55:15+00:00,,,,,175.18198291129394,167.2564546148634,161.4210138411433
2004-03-17 21:44:44+00:00,209.48200463037813,169.0032672851351,164.65559248205813,163.24186450787298,161.64464127602005,159.93017338934274,160.69912947821396
2004-03-25 21:54:54+00:00,144.22040190725534,171.69653249956932,170.83267707605668,,,,
2004-04-02 21:44:54+00:00,167.17490133235637,163.65894700986865,157.55209464378453,161.3529121554506,157.8191360897086,159.70290432796415,157.7248781188073
2004-04-10 21:54:50+00:00,164.96576138018756,163.231726104396,168.3834158691024,178.46831929375602,171.8746147542446,168.0897539621001,163.88873806665626
2004-04-18 21:45:49+00:00,141.08444642617985,161.79893336260218,162.53242730243116,167.54908633728385,171.34171661497052,169.38102339994023,165.68352778997362
2004-05-04 21:45:52+00:00,153.72744232937447,161.1445442365464,169.05080118175044,169.1845110555351,168.4587254908741,171.07048849687862,156.3477058332569
2004-05-12 21:55:13+00:00,117.48117088526467,139.41448949527137,153.446222892648,157.9610723710486,162.8670878952278,158.2509419552837,162.53972327793656
2004-05-19 22:00:59+00:00,131.39123847523965,,,,,,
2004-05-20 21:46:44+00:00,134.10418757122505,162.659894463199,165.7683259043826,171.5088545434301,173.15845458745156,163.47993391510826,156.91700224918793
2004-06-05 21:46:48+00:00,,161.36243525395722,161.95931625750273,175.21111120948612,169.97749006077845,162.13571869509207,162.55644117644002
2004-06-12 21:53:11+00:00,,,141.24713035775352,141.45643640858606,140.52868204875296,,181.8782640942225
2004-07-06 22:00:48+00:00,,159.95469637621494,164.836171845107,173.29224694211155,167.48509922661782,,
2004-07-07 21:47:45+00:00,,160.7419190883518,150.4952640625711,165.01151756940098,168.38874532766695,164.55284949282176,160.60214527238676
2004-07-23 21:48:09+00:00,157.24042988939075,166.79511861500868,168.68228517015595,167.16320484494022,173.03482361927874,169.94401462843746,162.28544060972928
2004-07-30 21:54:28+00:00,154.45957096441722,165.59012372044782,159.7989555508558,163.51995819088083,169.7460022619682,164.76971658020636,167.6883012595594
2004-08-07 22:00:37+00:00,,,,,,165.59178768483167,153.00687694295902
2004-09-25 21:50:07+00:00,243.99195129900727,159.27417279522447,159.48104840556095,157.7046508134267,156.96421337580747,160.06016485498202,156.5430811805012
2004-10-02 21:56:02+00:00,154.7785020273263,173.06167073012034,174.89406593194084,178.98578608054956,175.14604413469874,170.48124569747583,163.23447985137045
2004-10-19 21:54:43+00:00,,,,,,,158.79088808005147
2004-11-03 21:56:42+00:00,165.3102353941217,166.36656045361684,171.91607141602435,173.41868745769835,172.61772132223427,167.45980123858615,155.61899994990054
2004-11-04 21:54:55+00:00,162.13969307586518,168.38191535717593,172.80824979237516,174.6727285565784,177.73776405799975,170.9733584122016,
2004-11-19 21:56:55+00:00,195.94046240201507,165.06061105378885,167.13429355691787,171.96573841221783,169.84879056080118,171.62900081653456,164.00027296251116
2005-01-15 21:52:09+00:00,163.54143194938166,174.9670695289288,178.3512924255364,180.4650830969344,181.54482108652195,171.72174662318622,172.5849122905405
2005-01-22 21:58:02+00:00,213.8014423653333,164.8320756490141,163.2161155565929,164.13611399682145,155.2436538094974,148.93070168009592,163.14010701886394
2005-02-07 21:58:15+00:00,154.62994938920863,154.74346171388095,162.52389682205546,164.4199083593076,168.78203267865896,164.63048553676168,163.44669968660241
2005-02-08 21:55:35+00:00,160.35572262713734,164.31975740725431,170.25234346061004,175.6344434675699,,,
2005-02-24 21:55:41+00:00,153.48199160406608,167.4627621367622,169.47589940872496,170.16176879040978,170.168394195578,171.404176303896,
2005-03-11 21:58:44+00:00,161.07836666328603,176.29652170029738,177.63299352009102,183.2058327581497,182.5921526949921,170.7059530717038,168.15003451226687
2005-03-20 21:52:38+00:00,157.38344701140826,163.67509872677564,165.63711160190238,160.65623828901474,162.74865323362093,155.41543263783024,156.34687154115102
2005-03-27 21:58:51+00:00,149.794053789266,168.50374999486442,172.84200397260926,173.08786044847326,175.46637111745426,174.29495702759456,170.7339925834025
2005-03-28 21:55:42+00:00,,,,171.24556074865004,173.61501922377602,169.06017410438864,165.36987254967505
2005-04-12 21:58:55+00:00,152.51419921766797,174.86145450801504,178.5729395693354,182.70645254108092,183.0894666300896,173.39070703715578,164.7219667499154
2005-04-13 21:55:12+00:00,,,,,,169.31806136874428,166.74846441671355
2005-05-06 22:01:25+00:00,,,,,160.93443874417744,156.07911829210005,153.41945924653066
2005-05-07 21:52:53+00:00,152.78228964842515,159.02237798492646,167.05719689258459,164.28050378804468,162.01034055099552,162.7325751200667,155.39251744111314
2005-05-22 22:01:24+00:00,153.68125077366145,151.56829959216054,153.57678000641812,149.35370052880393,166.2698984971467,164.05799899115422,165.7070158324914
2005-05-23 21:53:24+00:00,134.87605740129732,158.76555874727774,161.82797934943102,162.72780863874297,165.19461474020358,158.04855801634733,150.58786667955067
2005-06-08 21:53:33+00:00,121.30915174324186,162.92884901572873,167.62195307765623,175.53067920401458,177.79192330765807,169.73443001436377,163.9654176890322
2005-06-15 21:59:22+00:00,146.0826210413439,168.38233375004228,149.86775187347592,161.17345290726243,154.73439429283945,161.92035383934999,148.80684051615387
2005-07-26 21:53:30+00:00,159.10406959762918,170.4501054454004,168.6647388971625,172.32964690288722,179.04269728908406,171.43414763491128,175.38543623120754
2005-08-19 21:54:56+00:00,132.51098008826597,162.8426126087508,167.97488401701088,165.83315732882912,167.65598947663798,159.36587696040957,154.22430698977843
2005-09-11 22:00:53+00:00,,,,,,163.0530074132582,159.37862977707059
2005-09-20 21:55:06+00:00,157.3834437970456,179.08742731292475,174.53422850635368,182.00676677772026,177.83963245906813,171.0904098311216,169.179411808659
2005-10-05 21:59:53+00:00,151.7976360302987,170.80215255129883,170.71183136620655,173.46004752457497,169.5961344717453,165.01893819976004,164.95066201604106
2005-10-06 21:55:01+00:00,,163.60818447107317,158.50205233790064,160.58954666043914,161.86916871283236,157.58182898432395,
2005-10-30 21:53:39+00:00,205.6831543803305,159.1758891578814,157.41295194865594,155.89286586191935,157.3902037014879,151.96231151037463,146.72905583966653
2005-11-30 22:01:24+00:00,155.5065311940284,159.85140752002795,,,,,
2006-01-10 21:55:28+00:00,220.19844261279476,168.51326302548281,162.43596051175064,164.11351671011397,171.3104718060179,167.19115264214034,161.31947151267457
2006-02-03 21:55:55+00:00,162.91263974665353,175.48261690538902,180.36464876757793,181.93858284734642,177.89257299549882,172.42327567081614,168.28202894585706
2006-02-11 21:55:41+00:00,160.74805638041653,162.577705694727,,,,,
2006-03-07 21:56:59+00:00,152.98287011022808,153.02781357704305,154.90771150305287,160.32467853624783,160.7607026694756,166.13255248377823,186.16634524387558
2006-04-07 22:01:51+00:00,,,,167.62753675427197,159.70444245179428,165.2580083386111,164.72493424306148
2006-04-08 21:57:36+00:00,190.60046024855686,170.86967877721366,165.67604212392195,165.7190746305263,166.01150563612418,155.49203983591704,157.51794568699975
2006-04-24 21:57:52+00:00,,,,,,,
2006-05-02 21:56:05+00:00,138.77395999092482,167.49629182872513,169.97327815036252,169.30061277907004,167.74144235299883,163.16713807740015,165.1108738492469
2006-05-17 22:03:57+00:00,154.90622008134923,174.3898563887184,173.47683008947266,175.2072429067213,172.3156508161899,173.1024788441608,166.40975904176568
2006-05-26 21:58:18+00:00,266.2401724739836,217.01123460663172,,,,,
2006-06-02 22:04:12+00:00,147.24333215747072,165.4654590366289,162.60450098629826,163.01034212701708,169.2072371577816,160.4141845898601,150.64956207167822
2006-06-19 21:55:36+00:00,,,154.95881232441158,153.9558785268233,157.3235666478316,155.358071513857,162.80276677283211
2006-06-26 22:01:44+00:00,,161.26003735900753,160.19579262091895,165.6428355752922,162.52211941088197,155.51194478755193,149.00175381411097
2006-06-27 21:58:24+00:00,,158.72428664371404,170.0623236017516,170.52901547169466,166.56727297363787,158.19090635911945,160.60487641011647
2006-07-04 22:04:41+00:00,156.47000781059594,164.76003831135677,161.04397605069306,153.50782160473554,163.4412889273255,158.89626843392492,160.1721415722394
2006-07-21 21:55:45+00:00,,,,,,171.20739404217449,177.39690614791812
2006-07-28 22:01:30+00:00,143.12322131778228,170.70002260466632,170.9287964179143,179.05885500345684,172.4776667858716,165.7017779051455,163.14672252018147
2006-08-13 22:01:29+00:00,,,,,155.7405789327641,157.7757212424687,168.746827671085
2006-08-21 22:05:19+00:00,164.21681281177987,157.76526491453612,157.82750992236208,163.07761104900428,164.96947687448983,156.50546017837414,150.90160420837955
2006-08-29 22:01:26+00:00,152.36087410439305,193.41876283426532,,168.86577309014305,164.933333187029,,
2006-09-07 21:55:37+00:00,,,,,164.91781601733726,160.3424441582826,155.7282402007012
2006-09-14 22:01:21+00:00,,,,175.75792522741543,175.66501725922424,165.09408092619165,
2006-09-23 21:55:06+00:00,159.21220024907282,170.86035571264605,177.32015829035748,179.42108134902412,172.5875578033014,163.48323947429157,161.63283030962523
2006-10-16 22:01:19+00:00,239.63626040783583,180.473654555836,163.98946563829287,161.70617864343726,162.7387113476892,171.5866827783341,167.028581965556
2006-11-01 22:01:34+00:00,,,,82.89257285303697,,,
2006-11-26 21:56:05+00:00,159.0247699125057,172.12101938690793,175.68037926967986,177.80759501092822,174.87977968982702,167.83049242229154,165.97887375067995
2006-12-11 22:06:52+00:00,170.74778644870656,155.354946653538,158.13259188444312,151.98162813748087,152.46287560901195,135.75017920895277,126.80924358782221
2007-03-02 21:56:31+00:00,165.0730455466554,166.09356098358302,167.03252748135824,166.64709664164167,167.54964246163902,161.73083166146128,154.6988217379184
2007-03-09 22:02:19+00:00,,,,,,,161.5177607234575
2007-03-18 21:56:09+00:00,157.46199335057864,163.39320141234273,166.49879271990002,168.4750019049766,166.11126841554412,161.40431594306983,152.77005656588707
2007-04-19 21:56:31+00:00,161.0301619468737,181.4418792185118,185.69839195657582,190.74953019894213,,,
2007-05-21 21:56:21+00:00,152.0282247118691,167.8416429103449,162.22703144806377,167.85064320329536,165.9747803450681,159.89293719091305,160.75471194490368
2007-05-28 22:02:04+00:00,145.49505733127378,149.9219760737935,158.23294011374824,155.0111549290661,158.51473828222686,164.8607577177129,165.5610997032394
2007-06-06 21:56:17+00:00,,,,,154.27028983355342,150.23812135485605,146.83793658071494
2007-06-13 22:02:04+00:00,147.95447802177017,150.75557146104862,155.0779295087914,143.91806584366233,144.7080401761167,145.35865700873737,160.68666297721253
2007-06-22 21:55:53+00:00,148.5037476603666,163.0688975148817,164.58365779640144,165.17935547699904,163.62217825872727,155.42793076090405,163.2607600705554
2007-07-24 21:56:11+00:00,,,,,,165.05961633939296,160.87291402502433
2007-09-10 21:55:27+00:00,154.06675154106637,160.86271728478323,162.89804845932133,164.0639682603936,161.72712493733,157.58448092247482,147.21162806914737
2007-09-18 21:58:42+00:00,154.05076911243702,169.17105601521334,170.20947833273783,169.19727359697782,170.9212246807128,166.91464240455548,163.00017541833165
2007-10-12 21:55:47+00:00,167.22259468909903,170.36264633456548,170.93942432769404,174.84859867275176,176.18379678429244,168.59476862566765,164.49724900260435
2007-10-28 21:55:58+00:00,165.48798704318204,179.4278684141383,177.83888333754632,180.28630931678305,178.7842215966601,168.23484339635297,172.45931586066052
2007-11-20 22:01:58+00:00,237.24921105228924,150.78925478752245,146.86699138993364,148.70570170310936,153.00809810230595,163.60422531087568,158.72730844144007
2008-01-23 22:02:09+00:00,,,,,,157.1359603934414,164.6022308725175
2008-02-01 21:56:21+00:00,215.65405251071965,172.74234093966894,163.5443850832332,164.19230376701043,162.38777056324713,158.51472073073458,159.8193004658428
2008-02-24 22:02:02+00:00,,,,,,170.38458524137067,165.3128060926532
2008-05-07 21:56:04+00:00,,,156.117662118789,173.90052765073116,174.38836605672677,164.5494052276044,163.7944254264736
2008-05-14 22:01:48+00:00,,,,145.0884431761054,159.64536980322976,169.2311138639801,174.4360217843342
2008-05-30 22:01:41+00:00,,,139.65464706191617,147.73964995699757,154.96338707360667,162.77473011560932,187.1413572674825
2008-08-18 22:00:56+00:00,,,,,,,
2008-08-27 21:55:06+00:00,132.3075340682704,138.44282456741823,143.29938879343428,150.50528312689025,154.97898567331842,157.83513082612177,
2008-09-03 22:00:49+00:00,,,,,,,
2008-09-19 22:00:40+00:00,159.3903721849823,177.97889295583323,178.82804831781428,185.14796247553076,185.7741759051022,180.5994107489496,178.66079445833142
2008-11-14 21:55:04+00:00,134.35677854265427,161.84108360583804,160.67871252735102,171.60563313183587,171.83467836706396,167.25002055295445,163.07447953422525
2008-12-17 21:55:09+00:00,158.1353876503668,174.66223581209456,176.8708374186732,176.07228063449452,177.55826837944377,174.40708765782284,173.85308675862458
2008-12-25 21:50:34+00:00,164.51730828397436,156.43970774897255,163.04460063447144,161.58187403403662,163.02861582663576,162.23637147828634,161.87584921973266
2009-01-25 22:01:34+00:00,,,,,,,
2009-02-02 21:57:22+00:00,163.9334069462351,164.18541370925877,168.85167279104687,170.99805733583753,170.16283028001715,166.76012150189004,159.1268887866011
2009-02-11 21:51:25+00:00,157.91930277026626,174.3390280106152,171.90003852011478,178.87141230920744,178.7196279766436,176.43893633233273,176.55810536407589
2009-03-14 22:01:58+00:00,157.761361055894,176.71880486594986,171.50321654686545,177.62553302976534,176.85642073980128,169.0218883147374,163.96397098986898
2009-03-23 21:55:51+00:00,165.5671591759663,161.2548235481278,160.31513713600492,160.28765348282286,166.2324328583643,162.71356088498936,
2009-04-08 21:55:56+00:00,,,,152.42080637459608,168.15081779221626,151.65579580003782,137.46996799006928
2009-05-17 22:02:15+00:00,,,,,,,158.53589828897694
2009-06-02 22:02:15+00:00,,,142.32341282385758,145.00600469754278,154.0049396028075,161.6484750579968,172.7011439204245
2009-06-18 22:02:13+00:00,,,149.509151453677,146.2551287937265,155.73266946966277,171.98186090824882,180.0012359789876
2009-07-04 22:02:11+00:00,85.18333009743623,,,,,,126.1223933673307
2009-07-20 22:02:06+00:00,,,,,163.17293604895798,169.11783073576777,171.02676576951964
2009-07-29 21:56:16+00:00,170.3010396119781,161.2468383551578,161.2728616566546,161.48774844077795,168.3425031375384,159.85723218438045,153.93715774739698
2009-09-06 22:01:59+00:00,151.4248798603613,168.63520171686628,171.9131722403973,172.80268923131237,176.787995478148,,
2009-11-26 21:56:28+00:00,211.63552196387974,184.2082196012977,172.95998952160465,168.36943775785977,169.35247297217597,166.63828482190516,166.327669458274
2009-12-04 21:56:52+00:00,,,183.26058581900193,181.46090002956714,178.5624487248989,172.54557601971146,167.7410438706353
2010-01-05 21:57:24+00:00,161.56705842412345,178.20434739866408,179.09988557200757,178.9236099985809,183.07153758736766,176.56151811455786,170.13544457391436
2010-01-13 21:56:49+00:00,154.63020456163346,157.40996790940676,161.94310452967196,162.2791347526807,162.97017855172518,160.77634928332407,154.77309804398257
2010-01-21 21:57:38+00:00,151.1605049285082,168.1831058593812,170.8650162523467,175.63768419164694,,,
2010-01-28 22:03:31+00:00,212.9826280688089,173.38341844705647,160.38810191180426,159.42165606508038,162.21549205048998,163.1502716169773,
2010-01-29 21:56:29+00:00,160.42041972040562,160.8385773018863,165.38639947062643,164.72726495634026,166.34456243343317,161.98103402169284,156.344872790328
2010-02-06 21:57:51+00:00,236.42462334667482,166.29168208842373,168.03043538040887,166.66569892728108,169.68319430982697,171.002148136919,162.85518779471744
2010-03-17 22:03:57+00:00,,,,,,,
2010-04-11 21:57:51+00:00,151.04016186646666,158.46455577408554,157.5602897975605,155.05620998150803,165.2310482053471,160.01899083033976,153.1743486913223
2010-04-18 22:04:01+00:00,150.4931221515264,175.57894543231743,176.70633138563613,181.31065893235655,180.45952269113957,176.82304696631462,
2010-05-13 21:58:09+00:00,127.12547783683533,153.88583937756735,155.89533328940806,,,,
2010-05-29 21:58:09+00:00,,,,,,,160.03659693242142
2010-06-21 22:03:58+00:00,,,143.2310099430402,149.26638145591684,150.48640253482145,170.4451589706205,174.86846350275889
2010-06-30 21:58:13+00:00,,165.8611083361862,159.27269426711638,169.49495386626597,168.0081258146538,164.98293918707327,160.28249834075922
2010-07-16 21:57:51+00:00,,166.3684200730478,162.0933542049396,,,,
2010-07-23 22:04:02+00:00,,,,,,,147.11135761440553
2010-08-08 22:04:01+00:00,135.924052448891,158.39282591852756,157.99411584608524,163.0642609050269,164.56221100509433,168.99143659997006,
2010-09-09 22:04:06+00:00,155.83461997399297,163.80186214619854,167.17185459801138,179.62920964074166,177.67519368142712,,
2010-10-04 21:57:53+00:00,147.78461284014426,146.38075768164796,150.24100366796083,155.0410309051967,157.68810577638592,,
2010-10-27 22:04:18+00:00,162.85718008083836,178.74015380166838,180.5124324329745,183.82606712008788,180.58964227066258,,
2010-11-12 22:04:30+00:00,164.0469751570807,169.8771702992443,173.8810888630164,175.51263720371395,172.1797317491618,,
2010-11-13 21:55:25+00:00,198.94426355693895,165.2935619106032,169.47775178181803,169.0740255415894,,,
2010-11-28 22:04:41+00:00,162.33387257315147,177.84773468586639,187.57508956789422,175.08244189955457,,,
2010-12-06 22:01:36+00:00,142.03697828969317,159.6248274376427,160.8510603571481,169.27249103277254,174.4176691512429,168.2086115392755,152.67698803825246
2010-12-30 22:04:58+00:00,,,169.77809393300504,160.7185425277596,165.0110077023486,164.38500368520977,158.78158321994007
2010-12-31 21:55:56+00:00,,147.2958276944499,144.25633938082063,147.24401647894214,163.58839138780976,168.6870887767393,163.00984989745152
2011-01-07 22:01:44+00:00,156.22183189851273,172.11840041153155,176.0084964856715,181.5285667719372,181.476309027654,175.2375458721716,172.4431654885048
2011-01-08 21:58:52+00:00,162.48950676165418,176.1567485436215,177.25642107620362,181.6657720412457,178.33094514398059,170.43876358818565,
2011-01-31 22:05:12+00:00,168.04525260724216,159.2454457009569,162.878584688149,160.0812100047089,162.09248016992987,158.28473880622917,158.23037467768302
2011-02-16 22:05:15+00:00,216.72313657359854,166.02248587247306,163.45585050144348,160.74332490659498,,,
2011-02-17 21:55:37+00:00,158.56158355216073,157.8350053949147,161.35826966972957,166.20829418594235,168.40661390044127,160.18510749547292,152.6569503175234
2011-03-28 22:01:38+00:00,210.81005125762064,,174.95727294524343,166.4278739140896,165.79999237987548,166.86702760147895,171.63769091673828
2011-03-29 21:59:38+00:00,162.05124008188614,149.28828513096104,156.50974418638197,153.38413281122402,,,
2011-04-13 22:01:34+00:00,166.63154040564595,166.8312799283686,164.3531963831276,167.7951441330751,160.17797761595912,164.51351402797212,165.2272435508738
2011-05-07 22:05:25+00:00,,,,,,,160.54361069130186
2011-05-23 22:05:23+00:00,,,160.29460196599433,164.04875370288187,170.92104888761827,169.86148478280217,164.8926373372903
2011-06-24 22:05:21+00:00,141.44340221754166,156.72780306987275,156.58150348819984,158.08210803119155,162.80327268645212,162.70484157817702,158.70956816599622
2011-07-10 22:05:20+00:00,,,,,,,
2011-07-26 22:05:18+00:00,177.46855231638062,,145.9464091801586,148.24945061729844,153.42322073954776,193.56554507670307,
2011-08-20 21:59:26+00:00,139.76216031123766,165.47434838785426,174.07840538455454,173.5326973013128,174.00189483647662,,
