dates,nzd0146-0000,nzd0146-0001,nzd0146-0002,nzd0146-0003,nzd0146-0004,nzd0146-0005,nzd0146-0006,satname
1999-08-26 22:04:44+00:00,,362.83,367.21,366.74,371.05,368.78,369.30,L7
1999-09-20 21:58:32+00:00,409.49,376.56,367.21,371.87,371.74,368.28,369.62,L7
1999-09-27 22:04:48+00:00,405.76,380.41,376.08,376.33,376.21,373.05,373.65,L7
1999-11-14 22:04:42+00:00,405.76,375.21,370.43,371.75,375.60,373.01,372.70,L7
1999-12-09 21:58:33+00:00,403.94,377.17,374.06,373.79,376.86,374.52,372.27,L7
2000-02-18 22:04:29+00:00,391.26,373.26,371.59,371.97,375.39,372.75,371.11,L7
2000-03-30 21:58:33+00:00,378.49,364.80,365.23,364.02,370.35,369.45,367.42,L7
2000-05-24 22:03:46+00:00,374.98,366.84,367.91,367.19,369.61,369.12,365.80,L7
2000-07-11 22:03:17+00:00,366.54,372.79,360.42,360.11,363.88,367.09,367.57,L7
2000-07-20 21:56:59+00:00,366.86,372.06,361.64,361.72,364.43,367.66,366.09,L7
2000-08-12 22:02:54+00:00,366.86,367.99,359.95,360.53,363.37,366.51,364.48,L7
2000-09-13 22:02:26+00:00,366.44,369.12,360.68,360.25,363.28,367.10,363.71,L7
2000-10-15 22:01:56+00:00,361.25,370.77,364.71,364.88,366.64,369.77,365.78,L7
2000-12-11 21:56:24+00:00,359.66,371.52,362.78,361.92,363.40,366.17,362.72,L7
2001-01-28 21:56:32+00:00,366.94,361.75,366.57,365.65,366.74,365.38,363.44,L7
2001-02-13 21:56:27+00:00,370.74,371.23,371.69,370.07,370.79,368.79,366.34,L7
2001-03-17 21:55:52+00:00,378.39,368.69,370.41,369.72,369.69,367.97,366.65,L7
2001-03-24 22:01:59+00:00,373.22,367.79,370.34,368.96,370.08,368.00,366.73,L7
2001-06-12 22:01:24+00:00,368.88,366.20,369.59,367.37,370.93,368.43,368.05,L7
2001-06-28 22:01:09+00:00,363.30,363.90,367.62,365.80,370.48,368.20,367.71,L7
2001-08-08 21:55:01+00:00,361.12,363.34,366.84,365.07,370.09,368.70,366.97,L7
2001-08-15 22:00:38+00:00,357.68,360.32,361.68,360.76,368.45,366.88,371.16,L7
2001-08-24 21:54:48+00:00,357.27,361.05,362.48,360.77,367.62,365.98,368.88,L7
2001-09-09 21:54:36+00:00,358.27,362.09,363.43,361.48,368.23,366.68,368.14,L7
2001-09-25 21:54:28+00:00,362.59,364.20,363.74,361.40,368.50,367.00,368.63,L7
2001-10-11 21:53:46+00:00,370.24,367.45,364.93,362.41,368.05,366.85,368.30,L7
2001-10-18 22:00:06+00:00,373.05,368.69,366.38,364.00,369.15,368.09,368.48,L7
2001-12-05 22:00:18+00:00,375.12,368.89,367.40,365.00,369.96,368.83,368.82,L7
2002-01-06 22:00:31+00:00,387.14,370.31,368.20,366.12,370.21,369.81,368.52,L7
2002-02-16 21:54:54+00:00,390.94,372.93,371.37,368.39,370.12,369.88,364.78,L7
2002-04-28 22:00:38+00:00,393.74,370.93,371.75,370.54,372.59,373.62,367.93,L7
2002-06-24 21:54:28+00:00,377.69,366.90,367.75,368.26,369.82,372.45,367.16,L7
2002-07-01 22:00:15+00:00,365.55,364.43,365.76,366.78,368.98,371.58,366.90,L7
2002-07-17 22:00:08+00:00,351.92,365.99,366.40,366.84,370.24,372.31,370.17,L7
2002-08-18 21:59:57+00:00,339.99,366.03,360.82,361.80,367.66,376.57,372.37,L7
2002-08-27 21:54:00+00:00,345.95,366.21,362.06,362.78,368.20,375.32,371.52,L7
2002-10-05 21:59:31+00:00,347.02,363.80,360.95,361.83,367.13,373.04,369.24,L7
2002-10-14 21:53:43+00:00,353.51,366.13,362.37,362.83,366.84,372.40,368.71,L7
2002-10-30 21:53:49+00:00,354.65,365.14,359.68,361.09,366.60,372.36,369.00,L7
2002-12-24 22:00:09+00:00,364.64,368.44,362.51,362.87,368.61,373.62,369.76,L7
2003-01-18 21:54:06+00:00,379.67,371.94,365.30,365.16,370.37,375.43,370.47,L7
2003-01-25 22:00:18+00:00,378.42,370.20,365.26,364.87,369.97,374.29,369.43,L7
2003-03-23 21:54:16+00:00,377.88,369.35,368.83,367.31,372.11,371.96,368.03,L7
2003-04-15 22:00:34+00:00,371.17,366.67,367.88,366.49,372.79,372.63,368.10,L7
2003-05-10 21:54:46+00:00,361.82,365.51,369.40,366.14,371.16,370.12,366.12,L7
2003-07-21 21:42:09+00:00,346.12,360.93,362.75,360.01,366.26,365.34,361.56,L5
2003-08-05 22:00:11+00:00,339.93,361.67,362.18,358.26,367.09,365.80,362.43,L7
2003-08-06 21:42:51+00:00,336.90,369.02,365.40,361.81,369.12,366.58,363.66,L5
2003-08-13 21:48:45+00:00,336.90,369.77,365.80,362.76,369.19,366.74,363.36,L5
2003-09-30 21:49:30+00:00,342.14,370.71,366.10,364.19,369.14,367.02,363.86,L5
2003-10-25 21:43:40+00:00,352.27,375.34,370.22,367.73,372.47,368.82,365.06,L5
2003-11-09 22:00:18+00:00,361.77,377.35,372.34,370.33,374.04,370.44,365.33,L7
2003-11-17 21:50:09+00:00,373.77,374.69,370.88,369.32,373.66,370.20,365.40,L5
2003-12-04 21:54:43+00:00,380.43,377.69,371.69,369.19,373.55,370.03,365.35,L7
2003-12-12 21:44:10+00:00,383.28,378.49,372.39,370.46,374.36,371.39,366.64,L5
2003-12-19 21:50:27+00:00,384.56,375.98,369.66,369.35,373.86,371.73,368.59,L5
2004-01-21 21:55:02+00:00,388.13,375.85,370.76,370.61,374.74,372.55,369.52,L7
2004-01-28 22:00:52+00:00,386.71,374.85,370.76,370.69,374.34,372.22,368.89,L7
2004-02-13 22:00:55+00:00,390.29,371.30,370.08,371.72,373.86,372.97,368.53,L7
2004-02-14 21:44:33+00:00,389.86,369.87,369.08,370.89,372.87,371.94,367.44,L5
2004-03-09 21:55:15+00:00,389.86,369.87,369.08,370.89,373.50,371.93,367.45,L7
2004-03-17 21:45:08+00:00,389.99,369.54,368.17,369.83,372.36,370.82,367.03,L5
2004-03-25 21:55:18+00:00,389.10,370.44,369.10,369.83,372.36,370.82,367.03,L7
2004-04-02 21:45:18+00:00,386.07,368.93,367.20,367.79,370.51,369.13,365.39,L5
2004-04-10 21:55:14+00:00,385.65,368.31,367.18,368.37,370.32,368.74,364.83,L7
2004-04-18 21:45:49+00:00,382.88,367.96,366.92,368.38,370.45,368.85,364.95,L5
2004-05-04 21:46:16+00:00,381.63,367.23,366.50,367.70,369.80,368.86,364.70,L5
2004-05-12 21:55:13+00:00,377.34,365.17,366.02,367.24,369.49,367.74,364.32,L7
2004-05-19 22:00:59+00:00,371.31,365.63,366.32,367.69,369.37,367.69,364.20,L7
2004-05-20 21:46:44+00:00,370.62,365.90,366.78,368.38,370.14,367.66,364.06,L5
2004-06-05 21:46:48+00:00,363.87,364.26,365.97,368.41,369.93,367.11,363.97,L5
2004-06-12 21:53:11+00:00,359.31,363.81,363.30,365.33,367.19,365.84,365.05,L5
2004-07-06 22:00:48+00:00,352.90,365.10,365.40,367.03,367.33,365.06,363.27,L7
2004-07-07 21:47:45+00:00,349.13,365.20,364.79,367.16,367.68,365.30,363.38,L5
2004-07-23 21:48:33+00:00,349.28,365.59,365.27,367.46,368.38,366.03,363.58,L5
2004-07-30 21:54:28+00:00,347.26,365.54,364.57,366.90,368.41,365.84,363.98,L5
2004-07-31 21:54:51+00:00,347.47,365.54,364.57,366.90,368.41,365.84,363.98,L7
2004-08-07 22:00:37+00:00,347.47,365.54,364.57,366.90,368.41,365.78,363.26,L7
2004-09-25 21:49:43+00:00,344.16,366.34,363.33,367.12,368.04,365.90,364.04,L5
2004-10-02 21:56:02+00:00,346.86,368.06,366.07,369.34,370.09,367.30,365.05,L5
2004-10-19 21:54:43+00:00,344.51,369.22,366.28,368.83,370.07,367.34,365.29,L7
2004-11-03 21:56:42+00:00,346.24,369.75,366.75,369.27,370.13,366.65,365.10,L5
2004-11-04 21:54:31+00:00,347.53,369.46,366.91,369.49,370.32,366.47,365.19,L7
2004-11-19 21:56:55+00:00,353.56,371.70,366.37,369.17,369.50,367.88,365.92,L5
2005-01-15 21:52:09+00:00,379.06,372.38,372.05,372.81,373.57,369.41,364.59,L5
2005-01-22 21:58:02+00:00,383.13,371.03,369.87,371.69,370.62,366.29,363.83,L5
2005-02-07 21:58:15+00:00,387.85,369.64,369.83,371.67,370.29,366.23,364.44,L5
