,dates,per0023-0000,per0023-0001,per0023-0002,per0023-0003,per0023-0004,per0023-0005,per0023-0006,per0023-0007,per0023-0008,per0023-0009,per0023-0010,per0023-0011,per0023-0012,per0023-0013,per0023-0014,per0023-0015,per0023-0016,per0023-0017,per0023-0018,per0023-0019,per0023-0020,per0023-0021,per0023-0022,per0023-0023,per0023-0024,per0023-0025,per0023-0026,per0023-0027,per0023-0028,per0023-0029,per0023-0030,per0023-0031,per0023-0032,per0023-0033,per0023-0034,per0023-0035,per0023-0036,per0023-0037,per0023-0038,per0023-0039,per0023-0040,per0023-0041,per0023-0042,per0023-0043,per0023-0044,per0023-0045,per0023-0046
10,1986-09-06 14:54:29+00:00,181.55511071493777,197.6537078665676,219.24748856842976,220.33491584159358,220.09004125547816,214.21362164221966,209.4375991110514,213.20765269398345,218.05470493186027,245.3247754716053,244.8549253952302,246.21111896523087,244.86600498907978,246.99357769662345,239.96165209455046,247.94430614511782,266.84234218816243,285.15453282407606,288.13367227139594,291.45971504815213,292.59513521399856,291.99609549868075,299.8386974566021,299.57256907857425,299.0180890032419,297.44958671834854,285.5937738873604,273.51112315658565,275.7085638808916,268.74194841386907,,,,,165.16668711711563,132.43970336365103,99.69486450290907,83.34352383548563,63.99380348181101,61.24442579203813,54.77868571357121,40.01592673181342,37.620878996542785,44.57458800841832,53.234617704938586,66.94427296587008,79.08895172046269
11,1986-11-25 14:51:54+00:00,182.10753638851503,195.03309629841766,218.82770056236552,221.21615935638778,227.5652591111399,227.61362428454964,231.10239052813284,231.22377937485905,241.48063468575293,256.3171232650198,275.215270315521,271.0379072595731,268.2834532829013,267.6742297161478,253.38152601059204,257.83310270867594,270.47207729367176,289.8114079632462,299.75088274797656,304.9093829162902,308.2423266502042,309.80702712577596,316.963547756967,313.7054917798117,318.5011268091055,301.51697599760956,299.7907050442675,294.5492110129833,286.82097325129183,272.7729277301035,268.6692173016651,263.69790357099384,242.76358723263425,225.12981523200148,184.47138005432066,144.09029567993412,114.97703826399348,95.93316949989655,73.26508815753066,93.31995195753056,83.3931205776506,65.59100950596839,62.12631096781112,71.84717469656542,81.33329812351116,90.0119093125039,92.26559263644953
12,1987-04-18 14:56:42+00:00,159.4463020502838,209.7356459483751,237.8054991775018,238.8806213994616,234.0936519993494,234.18731293718807,235.36555454257942,239.58891738301293,,,230.90635329442708,260.2786232107939,270.42211645728094,264.69991223700777,237.0668056154642,247.55745530111588,224.04843999209152,278.40674761631846,293.7668389887941,,,,329.7598120747843,333.2097141865123,329.7866797389117,322.7731478224172,317.4211642467906,322.8040698971528,315.13937937050525,300.97779215871947,288.9623870830494,273.0461590861125,251.8211158804386,235.839214771683,208.27309043461767,180.60189418270159,159.9454145901964,143.64111988896568,125.43322412810126,110.52948114605377,101.96872946069345,76.0463013576812,53.57086369763957,36.31511029386464,,,
13,1990-01-20 14:56:00+00:00,145.33170080763125,155.88185577467675,183.9201047609457,180.14645412876038,174.84465421786112,167.73478885090168,163.63233112028573,167.87657352721456,169.27342006558735,182.2805680536693,194.3557661094896,193.21119864457515,184.78853528054648,190.1954473180567,173.90378475502422,169.79477311665337,179.17911881819032,196.0819910271324,198.034501840169,200.58896978340798,205.5261965070055,204.92451992037692,210.53875237521552,224.0965707134934,216.80359925905526,205.65862082029088,200.5766221867729,206.86280817827634,203.43571368176654,199.4056653275404,202.72527381452585,195.74308517445726,182.30896584609746,176.1745087431207,170.40353496756717,155.33741724057134,148.98234569726196,136.4373666311607,138.6255541003076,134.5718999164609,133.3903980584202,124.22801905603927,126.67029436524173,120.4167753167275,118.90112088437597,123.33874663920028,126.03402872329269
14,1990-02-05 14:55:29+00:00,142.22456809336134,149.99066770036055,183.85416143549133,183.03131052319515,174.8115271099529,167.89598397398765,164.88877740887932,165.9261089588652,172.44655518604452,180.66168875916296,192.13117075374691,187.31013607698648,181.07916077328105,188.0218330170997,173.12240774909037,168.2067132904452,177.14424726327857,,192.65158941157566,197.23363811202148,202.38599657957405,202.23403797733454,208.03492449202957,212.75931220452517,211.8020961956103,200.3137844689732,200.27419767939784,203.07888067013832,203.11209253249297,199.26871414393136,194.97655122015706,191.97233462976945,182.87798945290518,176.38865975049393,164.8187182670813,151.61499101872226,142.0538042889977,133.33561820951567,127.25419974634221,123.6118871540441,124.88350486849492,115.04861833570727,110.54038752431353,106.80297013640963,103.40404839956217,106.75195377395335,109.23942754605238
15,1990-02-21 14:54:59+00:00,151.52411512643195,151.77586466628028,178.0266712411898,179.4916949680494,169.97234172945696,163.22371370130304,166.53821382400474,162.86075767099496,171.55980741477666,179.05013323610402,188.5484987755719,184.64701421892846,177.71052492736828,190.92980715795528,173.7648305923234,166.26768829830553,170.27718678482594,191.94181363410388,195.37475072640075,201.8802357328735,204.17857772630379,208.72281092251404,215.42042866752462,220.57145840763081,219.53265717432373,211.84926066240885,206.29185101612833,207.88615891773858,211.16062820294076,206.18947643147848,200.4451142755595,199.0970538998459,197.42599236081705,188.31478331547373,181.5917541252237,169.4097763152177,156.00190987837755,136.91771554103383,143.63542514567774,129.78313171631783,129.38674139281855,131.96908955614123,124.46768129141634,115.95721368301453,115.80935424182117,115.96896367735374,111.55005451349393
16,1990-04-26 14:53:52+00:00,139.0519353284296,144.6101631547618,162.99601295743918,163.03141068187026,164.27604113692567,153.47714890209943,145.60138731798045,142.1895624561353,148.14866409367215,158.30346943007544,171.64650245463886,163.73238963569236,157.04570192205225,172.8845304070892,159.88964065333272,146.83240567118736,157.67537463062754,185.090783605212,199.2827072063228,190.43483537908057,194.548602882299,204.20886867321173,213.71475765221246,205.0220970532323,203.85045373732606,205.24011346203622,209.21966003409742,205.30310697856166,204.79492350423965,220.4882957162316,208.3421112597707,202.79556739221385,196.92637071193602,196.54538062150863,182.5374159929627,164.26624643114505,150.7066835311263,141.3094789317959,125.35451678073996,125.70189633691095,130.8097084898949,119.323978900777,112.57910647182287,112.26743523604759,115.9036328140475,120.10457692323368,124.7966832010257
17,1991-03-28 14:55:13+00:00,117.74120442131066,116.8084520661157,138.57803485161628,136.85623708409435,135.56796242052673,129.1821370181603,128.03401032703226,128.7687005474347,134.43418146358835,147.13115871176848,152.98550582410968,146.5141427304963,141.87626979521224,155.52118286818785,141.6839698013292,139.09483183724245,140.5255306116571,172.12475081596494,178.52751833033795,184.293337628755,185.581952983929,193.9914485284254,204.86660462981288,199.37377862852566,193.60182068646796,186.65632154360378,198.14269311344037,196.86690602304503,200.5152694484787,204.17377671066546,199.1299836700821,199.9005278423897,192.24612503767196,179.29052453010073,173.6645383150407,160.73935013541927,146.76421990925908,138.50632777076174,123.09745791135839,120.85897227206112,129.51248311207704,117.55956746381102,112.22958924644328,106.56847363227487,107.10173550684284,113.34076047529058,110.47745688045538
18,1991-04-13 14:55:35+00:00,119.98362133123472,128.70021194635967,145.8203375347464,145.76492035863646,138.69190908090758,131.7421077202065,132.34869715428627,131.4996265157428,140.61443086247917,154.73391653991985,155.54396524874153,146.81327810853165,146.39789253648345,162.93579689544967,146.74671155245878,146.89083391935455,158.34799644975655,179.79536833583023,183.31487180005524,193.36505892946147,199.75552858393297,208.01322979238824,219.58221488077726,220.2713326446252,209.0300362715419,205.1727772235575,216.0107778067149,215.69930165917282,213.4108382909529,213.13127191144753,207.63715770429158,207.1843245236509,197.83499354333753,192.58854376599794,187.22641681810282,167.5845778927606,158.00819554498779,148.8979212837025,144.9976619405075,136.01610038565855,138.68231965457193,124.82907805161071,115.21949375762708,112.28274959996298,106.63019707286558,111.56759744906601,108.2403396900778
19,1991-04-29 14:55:50+00:00,107.17968729105435,113.40110920072128,138.41022230643392,138.53458462834317,138.51684705097293,126.67599016063332,123.79661903293945,125.34221410233617,136.50806328220122,146.16662891405076,153.70809175930864,146.50913124638086,140.12978474096613,152.66888857134967,135.83941091022064,139.97290933251304,146.44219274686947,177.65084300141976,183.27458334079256,184.96591870727005,192.9921600314983,203.43079190021447,212.42479652370696,214.17682426363842,206.54777041281298,203.09639230744554,204.14688109878796,202.76282609034385,210.72195994207712,212.72878238488886,202.7117470421387,198.87029494985856,197.93364396055188,187.6948351137582,177.26404343749658,165.6791037725859,149.73992501768595,144.88651047979516,143.2427745352954,137.82442291957716,136.23708561593375,121.60985215090747,113.22356068768389,110.91183764610034,104.63265655587799,107.95114694464043,108.86312692720459
20,1991-05-31 14:56:21+00:00,106.03446341805717,109.05886082940889,124.32194991565807,123.90698944671654,123.97415852429717,111.87158011039641,103.73687039332994,99.97813734560809,104.52009091163497,118.08914411781019,126.82346817625242,120.61161747800547,112.76186185427949,122.06089312559423,104.73085187173704,95.34026016755078,121.8703228785994,,,137.8373944674377,146.6689926261564,150.61659134877542,168.50515992970145,178.90209726269745,173.86596024538738,165.22022372451622,175.15691027886132,178.4829331160713,186.7353884816735,196.92707650597484,196.885292501554,197.00040263162344,194.40901018910182,186.7509603739082,173.66563308301195,163.6786903947848,152.69212693868025,136.55372697305245,124.02312827717488,127.09698825679584,127.68094966497387,113.60945792977371,104.93725686844978,104.08638166748102,106.2172493609764,107.08210460808297,107.16120732708008
21,1991-07-18 14:57:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,130.94824074106802,,,,161.97099801722948,181.65934818701618,174.34464378815554,,,,,,,131.8132595855074,117.71727175931318,114.19814525911295,111.91500495737534,111.40459787846774,102.63397994269064,98.92987293233963,,,,
22,1991-08-19 14:57:14+00:00,88.00931115336195,89.37088979432697,106.3475136791495,111.23930889274195,104.79917353347464,94.48933141796815,87.21210008585972,82.48101626288188,87.29295253879621,93.52896330336814,104.3636245386304,110.0052207476901,105.71871004218568,113.94733332687495,96.33949336757044,87.66640017419488,97.47355256005059,115.30099662747386,132.94231152083012,135.8265301088031,142.24715437154632,148.18741193802379,148.09956782309033,151.21010000650165,160.2179170387524,170.70267325546527,173.07478600701845,180.18345086549405,188.25767564966648,184.40526012366635,178.24216149992785,172.94958288677103,171.49232277704485,168.92658008493717,160.53577992686652,157.8974087807055,142.41394035460948,121.33041423113256,114.77624605069629,114.89986276205919,117.23010784287631,107.88260420057561,107.44027068161698,113.09564958679417,110.01602455878997,103.938962163472,119.0584386601294
23,1991-11-07 14:57:50+00:00,75.22885405091813,90.98077627743609,94.83057954551863,95.93296522866243,94.12022307221751,83.95035808108852,79.09764532815345,75.16040775362497,84.43455627774695,97.67067955049008,97.61115459036732,94.44710187713832,93.23376368278686,105.78431748638258,89.20333878166717,84.20505982520879,87.76957813621263,112.90118974849555,127.56683853423918,122.15683269377712,124.61537482786937,138.56346353175778,152.5051843267089,150.96850450599354,155.8319925348919,167.90529476195368,172.1273520822853,168.78883237509206,177.04062252011704,183.67161621719455,175.97992727879972,178.04462689343643,173.00793974403865,170.72544171682864,160.57987581298923,150.94435618376315,141.0679634745397,127.01469440276357,119.08601453276658,118.41519388963677,125.53918696989898,114.05531728544901,109.01147326704108,107.58070220627692,112.1173474720586,113.89176044179955,122.33243408163155
24,1996-07-31 14:48:56+00:00,82.85309697242155,83.38346086112617,,,115.2845213871318,94.7028196775231,88.29730009419006,87.82735699432476,98.01383882665661,110.79843654882293,109.28819875593499,107.18401995573268,112.22281757780715,128.94807399251007,108.4926145282844,108.69635001077444,117.31850572439325,142.11834380890383,147.9248495388166,156.736596449784,154.71391137683855,161.36782160781993,164.6660631542986,164.19343488501798,165.77635140965714,167.3823513115491,175.29688409009412,168.07658240600554,158.34868104587136,172.92887896626962,158.8170707483173,153.57279876269328,147.64563812504784,140.88689463780588,137.97367672401143,124.33557391960284,115.14040281284497,107.97442743954352,95.89491401777809,92.2429601080523,101.03884850265571,92.07601566305328,90.5945943581873,87.7890883878733,97.132994872902,111.00962048878735,111.61704860336766
25,1996-09-01 14:50:38+00:00,91.47851281758749,90.83116937210401,98.91013322821303,103.90673515623646,104.25892107003104,93.47910171370881,84.35465383316364,79.20969701860331,83.26118285724154,90.11572229372966,100.75156875946405,100.74719647295746,100.59856356265253,114.37959756644159,96.29621431424773,94.26967190212423,102.62684128007963,129.0526123946707,136.6896807869495,138.51433805821247,144.69459334029784,152.09696935381658,153.89748921091086,154.62625212964687,153.74864156678254,151.72620806856565,158.46121330814213,150.28973397850615,154.71869947358266,161.45803910635004,163.6908606373487,162.00274071797395,148.06589229189314,133.13757342372674,119.85446359272426,121.89699235245246,109.02707761410532,96.29523479207573,86.77748411546709,87.31789088045664,96.5135760011124,87.95588630655337,88.11332921594544,91.49098404283392,101.34996442529257,111.62098755319494,112.99123212059214
26,1996-09-17 14:51:31+00:00,87.10495405094986,83.84661926918233,105.14775842719317,105.90703252143128,101.77604429638004,91.27256267703778,86.0124132137061,85.02193992917591,89.14684830644548,98.78238081255408,105.8967196909162,103.86035941704357,104.85175058400092,113.50033375461956,95.88215398816322,102.89009720636457,109.17305381393831,130.7825583701357,134.59121258154255,141.26816796534663,144.61814784694056,149.31167184775256,151.54964800796284,156.76935208749666,154.1087937290077,150.8627573198394,145.8786119608788,161.30228159061465,167.45178264675545,169.3457116590275,151.94423342803523,147.14882709584452,150.46441076481898,144.92166636678763,136.931626005662,126.73122467968373,116.37184419466716,103.31944139592143,99.33941938168691,101.39639904812582,98.71052662806508,90.09365462412767,92.45245825256991,94.92259966716753,100.58188438525762,109.40509274954482,123.37548619514229
27,1996-10-03 14:52:23+00:00,91.39825449799962,86.81668665008176,,,,,,,,,,,,,71.99880357912242,81.33928981784089,92.1717108997493,,,,,138.8430776717342,145.49367679364713,147.60683292553594,148.1108139722912,144.2412396975089,143.5020346665896,136.1179351453775,132.47356431929697,146.4052634865332,149.41288660286529,142.2915549893847,141.51022603934115,139.10865908880908,128.4623603701333,121.01756847127717,105.36879061494159,97.74444812566566,87.92825568033078,83.74694133861874,84.72982911768534,76.02439222292821,77.84331086342272,81.56408316316859,84.2618362434981,97.63853740741152,110.91614708981761
28,1997-08-19 15:05:18+00:00,74.79503899835198,63.511790716143175,74.91911884676645,77.28412309087257,75.50835451688984,58.69284815942791,54.0062678109893,49.387067581861956,54.69342865097885,68.67933589828296,66.72490302862616,65.10628495888673,70.36470574237043,77.38054786960956,55.591763346229875,55.34821140699314,62.29140623971541,92.26392654563632,101.97706047758429,96.35589432362451,107.1021933231792,123.29882710324607,127.65650670884624,126.465327786905,129.64080882419393,125.7475939021311,122.01160946339945,120.94989633171456,136.59108764699548,149.0899291539498,147.58020663308275,150.9964268938861,152.25650402156165,146.66096591689765,142.34327923365078,132.83611839581076,129.39394922900937,114.11083721340178,109.98050456059593,112.92813203688061,111.23835880236564,100.56400493601718,99.9695662429163,102.727609485153,113.10046085960678,115.00043369663663,123.68785034583308
29,1997-09-04 15:05:47+00:00,69.59559576057367,65.92249435796052,78.92534658742153,77.95590699701452,77.7435443775665,66.90404979652934,57.756821364339054,54.16253885434912,60.18527758441738,72.85747832836998,77.84772481800887,71.60610702876141,72.34255320300655,84.9209310527684,63.800786966581114,63.02011981809808,63.55545874219824,92.36939018258816,107.89817084894389,109.35434190237244,111.841992703591,121.06789695503002,128.25133172616728,128.2626582401956,136.4460277858285,138.98610188286588,135.0252148016727,132.3538484518671,138.34890121834405,145.82335790172945,153.85296659546708,158.08449401347406,154.82709344771894,147.07182086742202,145.8253308292619,140.20937197563057,128.6802734996337,119.60611090753858,117.93041431493788,112.80512692416826,115.21142239150886,114.86806067324555,109.50300256925958,113.28148648403148,117.90743821896062,123.6977516574154,129.75466166802875
30,1997-09-20 15:06:14+00:00,70.29562744900988,61.31985581268052,70.55030388516231,81.8968077435505,78.19781213578733,66.96862978518764,57.29602009902118,55.84063035997511,62.206920203391995,70.60473001582564,75.76205253078228,74.23104302905779,74.66837734936459,77.68370091662408,56.73433418919565,58.6070192553056,76.41892911661282,96.25788546080321,107.88688452025603,108.02367387629803,110.9434341609262,124.03049833068356,132.61390595450342,132.72298536065765,136.46477984786222,135.8064144122293,134.55045266822142,136.65200939289738,150.0497042464869,162.5115557634904,157.38955395375805,158.14360386716788,163.51725133790703,157.52443393586503,144.81026821897075,135.26249768457956,133.50872293058413,125.82407498117517,119.96688050343029,124.80220489699634,127.81188069467304,120.1458288222925,113.30310478824765,119.4906396285315,123.14728472910592,130.12913142071903,134.22486387651074
31,1997-10-06 15:06:41+00:00,76.29960980978981,63.250439746331615,75.47397566251567,71.7305503109061,65.03633389502869,51.76145747188646,42.369872963030694,38.37253407853346,41.93009047937662,47.44131773878958,57.00192045191717,52.500173617014255,59.65691077268008,66.80426506694758,49.179992402976865,44.06381393473076,55.870309967342024,73.98134353138317,92.62788210033817,97.31378136818121,99.83259545075506,109.59440857422172,111.98322559769524,114.08145624054981,121.93216525551281,121.26313052757017,119.67206432137644,120.77867680988183,128.0512126855006,138.27358830730356,140.78366537975154,139.02532662928024,141.14011713076246,134.79695942509932,124.98657474486481,130.27942052603711,123.7649751229873,114.54763260906364,110.03336255830608,112.31937958056768,113.94157615873772,103.02563844918323,101.48842396939966,101.18424391703309,99.70866530108945,101.2509179653475,113.35058962582785
32,1997-10-22 15:07:07+00:00,72.72775538642033,62.38059234578881,79.19352160181172,86.69774494630609,73.46508742386591,57.661378123023475,46.565258458144875,36.962505761444426,36.41194560859602,46.654445092080955,53.95950359683063,50.926238359251485,55.855193339581874,63.6054465618101,37.217770188537315,46.59112238976026,51.6587999813263,,,,,112.42281895117206,116.3611518804262,117.80444612577276,,103.66654329554281,110.10781129080772,123.43781291979278,127.55464128415692,136.251350107871,142.83610328627822,142.15635700292606,143.7233640159232,136.4021317204103,128.9884299958834,125.66635264681766,119.02040487698541,104.6352958307568,105.70207174102104,114.60744470358082,112.16300981247396,100.8865069439984,101.51234302508709,105.01892237940734,102.83930893196938,106.70134345481404,113.22787348785826
33,1998-01-26 15:09:24+00:00,68.63645835709703,61.617042334552764,70.15958255655433,66.51452230525909,54.24589309669717,14.417549906902089,,,,,,,,,,,,,,,,,,,,,109.27802069535707,115.09290595744348,140.75449393577537,163.20605892038165,153.83736812647425,,,,,,134.37124504325834,128.8280214082137,121.47008368791114,118.03403839647181,115.21138612461847,95.53237151053082,86.77186833241919,81.32096209135386,80.23456630437246,84.61133039879749,85.751376176298
34,1998-04-16 15:10:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1998-06-03 15:11:25+00:00,,103.44604855840328,124.57699941921611,134.24542365525744,110.10142606191555,12.195203799848684,,,,,,,,406.8016985576876,,,,,,,,,,,,,,331.3592808644519,,218.50149150950665,260.61848492180644,258.24166817286715,231.32458320811884,194.57218532169694,163.23095024872424,142.8788550555298,121.08189687367486,,83.66785976016834,,,,,52.46457532270684,46.949699623169856,48.859244829956495,51.42071526157356
36,1998-06-19 15:11:35+00:00,,98.81084280496992,132.3221333538468,141.39417228238773,,,220.40078102141172,,,,,261.53408019532526,,375.7374659860581,414.0029253552002,,,,,,,,,,,,115.75591270850705,355.4218927346315,,235.47549082247116,266.0072572641296,260.91917863331236,245.37427538879996,199.88500971111057,165.02123212805208,132.34589474952233,106.95439654337817,,80.46148375560082,,,,,57.2914161394985,63.44793883741247,72.34562864433313,80.87448364206703
37,1998-09-07 15:12:22+00:00,,,,,,,383.6452279628101,312.5563781690201,322.1520633142124,333.292611391843,288.84422060345617,193.7747418403246,208.762221306284,319.7478875205946,354.05568399580415,302.3850745404822,,,,,,,,115.41534215513929,138.84137368200695,137.15685469056334,,318.14270645550704,,391.0495054743187,,,291.72132102530685,246.64416039774255,209.38651927401486,123.64223743223658,115.31961520719858,99.41066349011115,91.23023285985147,89.97274142497098,88.25851578572222,80.60449601834773,74.68812579460895,68.96199086909442,77.26212124332845,88.73058884033777,94.27912114219049
38,1998-11-26 15:12:41+00:00,136.89229483511173,,,,,,383.7820003214521,,354.43498053739347,346.02812337947444,326.3120142387677,243.66203866004017,265.43309661404646,350.15316470701595,386.86466735589426,339.7006882455276,,,,,403.1919084860302,,,133.72457557718445,178.61542398104248,198.55684718424098,,311.7372740460734,,377.2517920853034,,320.7162763415649,286.6563438237981,252.97839664985005,223.81712489835968,190.69126911261526,160.59138462435163,142.90337560609262,128.51363342052727,122.81514125394601,116.0498759228456,100.8097825486319,96.3105347464731,91.59000201440985,93.956198676432,91.67910422262257,95.79320919327908
