,dates,mex0370-0000,mex0370-0001,mex0370-0002,mex0370-0003,mex0370-0004,mex0370-0005,mex0370-0006,mex0370-0007,mex0370-0008,mex0370-0009,mex0370-0010,mex0370-0011,mex0370-0012,mex0370-0013,mex0370-0014,mex0370-0015,mex0370-0016,mex0370-0017,mex0370-0018,mex0370-0019,mex0370-0020,mex0370-0021,mex0370-0022,mex0370-0023,mex0370-0024,mex0370-0025,mex0370-0026,mex0370-0027,mex0370-0028,mex0370-0029,mex0370-0030,mex0370-0031,mex0370-0032,mex0370-0033,mex0370-0034,mex0370-0035,mex0370-0036,mex0370-0037,mex0370-0038,mex0370-0039,mex0370-0040,mex0370-0041,mex0370-0042,mex0370-0043,mex0370-0044,mex0370-0045,mex0370-0046,mex0370-0047,mex0370-0048,mex0370-0049,mex0370-0050,mex0370-0051,mex0370-0052,mex0370-0053,mex0370-0054,mex0370-0055,mex0370-0056,mex0370-0057,mex0370-0058,mex0370-0059,mex0370-0060,mex0370-0061,mex0370-0062,mex0370-0063,mex0370-0064,mex0370-0065,mex0370-0066,mex0370-0067,mex0370-0068,mex0370-0069,mex0370-0070,mex0370-0071,mex0370-0072,mex0370-0073,mex0370-0074,mex0370-0075,mex0370-0076,mex0370-0077,mex0370-0078,mex0370-0079,mex0370-0080
0,1986-03-10 16:56:16+00:00,,,,,,,,,,,,,,17.556519850993475,37.91206665100017,61.11785413809647,54.74569039103053,53.50258259160869,43.90504498379211,39.576969762325355,33.78665323914717,27.479886568886236,22.696674872317935,15.399617571876746,11.957452963571487,10.262086793958975,7.099770479536684,5.420880373056907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6548146741880316,-0.08627350231927977,2.1768641553850365,7.790207110021495,14.126642487547564,18.213105325602644,18.767902022888325,21.553132810457317,21.30634063730668,2.7611957836934344,,,,,,,
1,1986-03-19 16:49:55+00:00,,,,,,,,,,,,,20.91653451437798,45.06180125761534,55.71290710483211,68.493675985728,63.62286874911989,59.933539486661324,54.286796404142535,58.57385752883446,56.144049771389675,49.5637320419473,40.693015953859444,31.490652521136376,29.735475155798795,25.08144151097698,21.406315505292554,16.775012551019113,10.061583545677394,4.8640903203008525,5.895513468524669,16.04753684084905,12.095705640940837,,,,,,,,,,,,,,,,,,,,,,,,-0.9993384474043534,10.056708770105049,19.926583236966387,20.32203019323225,18.98606026116262,8.089750861000098,12.260602115978338,11.413537193826425,13.754675321933053,3.225878386481993,4.093621835192413,21.637100142610887,21.40011736877853,24.952217529297165,31.60544288484992,39.65697065113925,36.86572416387031,1.274894641717534,,,,43.32568190577632,104.07770755290191,166.82823478276293,233.7591067259145
2,1986-04-04 16:49:36+00:00,,,,,,,,,,,,,23.899247076016643,36.88172903338134,50.90442139459219,69.19879843919766,58.3688992785987,54.969854160194046,61.112951704969895,56.63247087791753,53.627130653065656,48.96610599594845,40.65013549003995,34.458450172822275,24.997087959576078,23.348934018025446,18.6120277600781,14.39148247846013,8.080092008866723,6.1758377929682595,14.577792305475722,12.830831217900776,4.160238988370468,,,,,,,,,,,,,,,,,,,,,,,0.18419394454139493,2.1429985683801664,10.442504930135346,22.55203613865733,19.87049813476149,13.575251727155006,10.113757343049357,11.249423850534805,13.487331682630051,5.8468344568223705,3.6576159601432696,14.468618808875974,20.977465767155095,19.310666010824697,21.039664456832327,23.023644765714216,29.030507405689413,9.636514651783802,,,,,45.61810062940421,120.47180435826566,178.5832260064128,235.06416100495656
3,1986-04-11 16:55:37+00:00,,,,,,,,,,,,,9.799475923908489,26.09301921352637,51.11254743106666,71.46028565210958,62.011740327566955,60.08938642549347,53.15657237721577,52.591712836357004,44.21784702404244,35.987133835515664,29.994023345493847,23.39786900667424,19.253272828185345,18.546966324135678,15.709132432151954,7.164702468903645,4.430250167937622,2.3432882608523418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.815877193867884,10.491623268518815,6.0954320110593585,8.411636014900042,8.915379232670464,5.315626916436381,8.363446111629107,4.462006434192855,8.17738087628301,10.88877921632644,12.434766995583558,10.510957322299106,9.836190555053804,15.961987530247022,1.590408975569515,,,,,,86.30187706078283,155.821707283048,216.78747949095944
4,1986-04-20 16:49:14+00:00,,,,,,,,,,,,5.84768691953041,20.822397516946832,45.898876699193025,65.23695160960435,77.48222561800327,64.2662205304353,76.35616027265588,72.08212417397955,63.3386017871898,56.48681618868291,53.52601611774317,48.60087499451244,33.94751020249725,32.91376348330806,28.078720575220288,30.218718758774592,18.32600417408816,14.415919838337123,21.53086376531409,21.9601073957038,20.221128710185823,10.556161205778146,,,,,,,,,8.67903191329571,,13.212280501029692,11.091729756594614,4.628166157989971,,,,,,,,2.852507246297095,7.404631125251512,10.773422645906859,8.543350309064767,15.266472456204149,23.377302122764036,16.98474459457325,12.872507661792278,11.521949006918813,15.74723508386366,10.000886350326237,11.538418747129413,24.30013679601349,28.084752952186022,33.03960066523551,26.000589414755417,27.25134060178728,33.56268574075843,31.352733678961513,19.347861567955388,,,,,59.79683974497144,,184.92120272575156,234.46455214712455
5,1990-02-01 16:52:02+00:00,,,,,,,,,,,,17.748501603502724,39.535606221928774,63.03894672051206,84.78326890609455,105.2026615186983,105.79136409654065,100.93317408715305,102.07272050290045,95.69228046632011,86.1317263689831,86.18248900207828,87.32683099362762,86.24313000694455,76.57829209622588,77.98231363819019,71.64887716240173,69.00010306763814,67.00507337674507,60.96718491029432,66.3325762747507,60.25035413039004,55.98499777674824,57.259102054378296,58.06069124870341,55.08465631837315,52.30719385351465,51.18420663870333,44.44248102349138,48.2045179081178,69.35588524914517,38.28703976583162,54.560063794082076,40.2093475388599,28.7283594524027,31.559707156557497,20.56327128773969,23.326683996258453,8.107219671573887,19.39702635014765,16.34896049381741,11.565913001862922,,,,,,,,,,,,,58.46073695295448,68.75670645887875,53.68100426906943,35.17344722340989,92.3938649409665,,,,,,,,,,,,
6,1990-02-10 16:45:34+00:00,,,,,,,,,,,,22.51758262473901,42.32759961695636,62.376793280105574,83.58165521840698,102.8529518352238,105.2172805349463,107.12479819028323,104.16588567107274,96.79264077770364,91.38564370728147,90.8354063243206,89.70822492908022,83.76397612805428,79.74341299620244,75.20473425800941,69.99408055934006,64.00254838661812,57.45729905302548,55.54643611452518,54.41153971639606,47.533737758973224,46.993480688715614,49.334877563247055,45.12103385211162,43.4950514093984,38.844822179286254,37.04240756057377,33.457809139318314,34.02206594692777,31.756036200687817,31.041831227498797,27.87315561657683,30.602114607655757,35.19946670860139,34.6208150242578,34.62579685457145,33.73206223223488,35.11200513269833,33.93062685236693,35.23150864890313,35.87204119995104,37.3697151680106,36.23941321090474,38.39816920048223,43.54638648246102,46.71934671745376,57.30865693383579,60.014528462050805,57.92511946692703,60.35915212057692,57.32413740691038,63.877842214246456,72.24877801807325,77.14521972645352,84.82533332962882,94.12132613683917,102.04464041317732,107.94152910846437,110.76901387949825,110.18712887425396,104.42647235512803,106.22353388401487,103.56454928256797,,,,,,,
7,1990-03-05 16:50:59+00:00,,,,,,,,,,,18.99665530227209,57.34677867117427,83.15194550934774,101.95848335868908,116.66976946880533,144.43711616906185,138.70166157551634,133.93129992884832,133.99598019830393,129.63550793900052,128.31482369802023,122.13107274888809,118.86369296740442,120.19075926588745,114.63315776159251,109.15104765823455,104.2927609742361,92.7236963325988,90.91341546204528,87.71524043763387,88.95347657159942,85.60582543669379,79.20915357925028,79.68143633840363,76.6902856974613,75.76445469574901,70.49610205461576,67.45445101567782,64.43915566600502,61.57098704719998,58.32131870930984,62.23073266708957,61.42130183935561,56.85831025758842,57.97940471478157,55.471824489821415,57.09930807375913,64.37497224522554,64.4862502965866,64.46001339334427,66.70163401216504,64.04494850681728,63.70427695021469,68.88042747570302,72.99386946023719,76.19770402463891,79.77659235108925,80.72064781079285,81.53780109823829,88.07056549156778,91.1033760040088,90.76923776042148,95.5982317069886,105.03458021574463,109.54787009184547,118.76273467689546,130.66345911443008,136.79584109901214,138.71600528372085,142.8241724316021,144.5948101822384,143.94611161938042,141.66749043834704,139.94987096108179,114.17694176987884,,,,,,
8,1990-03-21 16:50:25+00:00,,,,,,,,,,,19.831461577795064,58.49804455031387,77.30078942105163,92.58819506294333,112.33490140620677,132.12467840113095,130.41510235523458,131.9222858167716,127.8770689570365,123.93195465998815,118.34945959967419,118.02264242667358,113.57719543319479,110.59261485697283,106.76911634420699,97.71818151162228,96.21729410104993,87.29420997667732,79.33238900758363,84.69160030748756,82.69437525675482,78.25172124028317,72.1237576888278,73.85082020098221,71.38151188023903,64.2307811731645,62.60401610900309,56.98289555310498,60.04133630173394,53.70341013775847,50.57258799295038,55.45743685106541,54.28274073182436,51.73981729460198,48.78652095392905,49.98089727674438,54.54074643430177,55.60553486105542,53.86094587186413,53.424985685071476,59.53059364824435,56.1978694039329,57.254986625473805,60.807171546248895,64.07803479680207,66.84269385439764,69.1835994203748,73.07237016633195,74.93197536053138,82.34226546175546,81.517873529242,83.39861019619576,89.19807006388419,93.73380705927354,99.30579284090727,108.18715430053349,116.41839035733182,127.61067054901348,128.28667542512497,132.43229849048163,138.11392391102686,142.5065509907394,147.07743347886696,133.92540696097996,80.02402109215657,,,,,,
9,1990-04-06 16:50:11+00:00,,,,,,,,,,,6.1806259422393035,43.28134185354545,64.19401748270434,83.84681868974553,99.17474043338143,122.21662626058932,121.28836483426572,119.40977853906377,113.93833393832921,110.59072293696524,107.94768036570558,105.98413170819839,95.83454815056183,96.40333560178237,89.34719869413206,86.92333986613605,79.71141299795013,76.27551893156514,69.54965818583582,68.9222701552005,66.34974742974065,63.40338837362173,58.835263577627764,62.62058800515304,60.773514635801234,54.39223077048172,52.685016478810056,49.689994310626915,47.610769899342785,44.52100255072455,45.213630618974506,42.62365716283598,41.45684732499133,37.62825720189368,39.58768931172428,47.308227839785914,47.67989241648834,46.984707012400875,45.63392429775866,44.33576146239326,47.093617043132824,51.334776039517315,47.470957747472085,48.133104338321594,51.5685954360281,54.79468345183236,54.975717484192735,60.66400446763823,66.5228639523612,68.27184457823591,66.71420409150359,71.87503007117571,73.52489177099484,80.16603087094452,91.44562783760072,96.01535325172924,104.35238591769344,110.07915939245939,114.2497017861445,120.59725400429943,126.70844037882779,124.59244362582376,124.45971330045082,100.87991719890229,31.03351515376977,,,,,,
