dates,sar0209-0000,sar0209-0001,sar0209-0002,sar0209-0003,sar0209-0004,sar0209-0005,sar0209-0006,sar0209-0007,satname
1984-05-13 09:39:51+00:00,187.86,167.63,157.29,160.72,170.93,161.93,170.36,181.74,L5
1984-06-07 09:34:18+00:00,193.55,189.17,185.03,177.83,182.63,183.29,184.61,194.7,L5
1984-06-14 09:40:36+00:00,186.75,162.79,172.68,,173.12,158.84,165.79,181.48,L5
1984-06-30 09:40:49+00:00,184.73,166.94,168.98,169.0,172.25,151.44,167.87,177.52,L5
1984-08-26 09:36:09+00:00,187.8,156.31,,,,141.39,148.14,162.94,L5
1984-09-11 09:36:14+00:00,198.48,163.88,164.14,165.4,169.95,153.97,165.82,178.26,L5
1984-10-13 09:36:13+00:00,197.55,195.23,182.66,180.03,182.97,193.74,186.53,203.23,L5
1984-10-29 09:36:08+00:00,212.09,198.2,188.29,186.9,184.44,,,,L5
1984-12-07 09:42:19+00:00,,,,188.43,193.59,203.52,198.68,211.18,L5
1985-01-17 09:36:29+00:00,207.86,187.35,170.57,173.38,181.49,187.14,185.95,195.69,L5
1985-04-30 09:42:06+00:00,187.97,154.56,151.42,144.25,156.87,142.95,147.98,165.25,L5
1985-05-25 09:36:15+00:00,197.39,182.35,171.89,180.51,180.22,173.0,182.42,185.55,L5
1985-06-17 09:42:24+00:00,182.45,161.31,152.61,156.12,162.31,142.18,166.84,169.69,L5
1985-08-13 09:35:48+00:00,205.63,182.5,182.38,182.18,182.09,185.26,181.14,188.91,L5
1985-08-20 09:41:55+00:00,198.56,175.0,172.14,173.87,174.95,166.21,183.49,189.19,L5
1985-09-05 09:41:43+00:00,195.74,173.55,173.87,161.81,167.72,148.83,157.08,180.36,L5
1985-09-14 09:35:25+00:00,200.01,190.2,172.4,177.82,181.95,,184.35,193.26,L5
1985-09-21 09:41:31+00:00,207.14,191.96,185.41,183.21,184.23,,187.98,201.14,L5
1986-01-04 09:33:44+00:00,199.06,185.71,166.32,173.26,171.2,165.61,170.62,186.27,L5
1986-01-20 09:33:24+00:00,199.71,176.87,166.71,174.48,171.95,172.77,172.29,187.12,L5
1986-02-21 09:32:40+00:00,,177.82,155.95,176.27,,,,,L5
1986-03-16 09:37:58+00:00,208.46,193.78,192.49,183.19,186.88,,204.14,209.27,L5
1986-03-25 09:32:01+00:00,187.24,175.09,166.75,159.78,165.56,153.28,160.0,178.51,L5
1986-05-03 09:37:18+00:00,198.1,175.83,,172.58,171.87,,174.87,178.54,L5
1986-05-12 09:30:53+00:00,207.03,193.18,201.06,192.98,188.07,202.91,190.04,206.64,L5
1986-05-19 09:36:28+00:00,,,,,174.26,171.92,172.4,182.49,L5
1986-06-20 09:35:30+00:00,209.0,191.05,194.71,182.68,185.48,,184.94,196.53,L5
1986-07-22 09:34:49+00:00,189.52,175.07,166.6,,168.86,166.82,170.44,180.89,L5
1986-08-23 09:33:15+00:00,186.29,173.67,171.65,162.64,166.47,147.44,164.0,176.29,L5
1986-09-17 09:26:37+00:00,195.81,188.06,179.72,177.0,178.3,180.79,186.38,196.43,L5
1986-09-24 09:32:11+00:00,199.69,178.81,180.34,181.84,181.37,,178.82,189.54,L5
1986-10-26 09:31:31+00:00,192.14,161.5,156.42,155.89,155.01,,148.54,170.0,L5
1986-12-22 09:25:09+00:00,199.31,159.32,140.2,145.87,,,,,L5
1987-01-23 09:26:04+00:00,207.84,190.63,,,191.53,202.97,185.47,206.03,L5
1987-03-03 09:33:20+00:00,186.23,158.69,150.13,147.82,156.24,,,161.69,L5
1987-04-20 09:35:01+00:00,211.35,193.38,197.71,,190.62,203.65,186.43,201.53,L5
1987-05-22 09:35:55+00:00,187.99,155.83,158.35,144.27,158.5,140.89,146.84,165.01,L5
1987-06-07 09:36:42+00:00,210.8,191.08,193.07,184.24,185.21,,180.72,196.3,L5
1987-06-16 09:30:43+00:00,187.47,160.95,159.96,150.76,,,,,L5
1987-06-23 09:36:39+00:00,191.61,162.87,166.45,161.74,168.47,142.57,169.83,173.13,L5
1987-07-25 09:37:42+00:00,198.46,162.27,175.21,166.41,174.97,144.03,156.08,175.6,L5
1987-08-03 09:31:49+00:00,200.59,179.57,180.67,176.83,177.05,170.79,181.93,189.21,L5
1987-08-10 09:38:13+00:00,193.14,169.48,158.68,167.25,167.57,149.41,167.3,175.12,L5
1987-08-19 09:32:18+00:00,188.58,182.96,172.23,176.47,172.85,173.2,171.47,186.94,L5
1987-08-26 09:38:16+00:00,170.31,161.84,149.33,143.32,158.16,153.15,148.09,160.11,L5
