dates,sar0209-0000,sar0209-0001,sar0209-0002,sar0209-0003,sar0209-0004,sar0209-0005,sar0209-0006,sar0209-0007,satname
1984-05-13 09:39:51+00:00,187.86,167.63,157.29,160.72,170.93,161.93,170.36,181.74,L5
1984-06-07 09:34:18+00:00,190.71,178.40,171.16,169.28,176.78,172.61,177.49,188.22,L5
1984-06-14 09:40:36+00:00,189.39,173.20,171.67,169.28,175.56,168.02,173.59,185.97,L5
1984-06-30 09:40:49+00:00,188.22,171.63,171.00,169.18,174.73,163.88,172.16,183.86,L5
1984-08-26 09:36:09+00:00,188.14,168.57,171.00,169.18,174.73,159.38,167.35,179.68,L5
1984-09-11 09:36:14+00:00,189.86,167.79,169.62,168.24,173.78,158.48,167.10,179.44,L5
1984-10-13 09:36:13+00:00,190.96,171.71,171.80,170.60,175.31,163.51,169.87,182.84,L5
1984-10-29 09:36:08+00:00,193.60,175.02,174.15,173.31,176.61,163.51,169.87,182.84,L5
1984-12-07 09:42:19+00:00,194.57,173.89,175.35,177.95,179.39,167.15,172.14,185.77,L5
1985-01-17 09:36:29+00:00,200.76,180.19,176.41,178.83,182.49,175.95,177.02,190.26,L5
1985-04-30 09:42:06+00:00,197.92,170.95,161.00,168.69,177.32,177.87,177.54,190.71,L5
1985-05-25 09:36:15+00:00,197.74,174.75,164.63,171.64,178.04,176.65,178.76,189.42,L5
1985-06-17 09:42:24+00:00,193.92,171.39,161.62,163.56,170.22,161.32,170.80,179.05,L5
1985-08-13 09:35:48+00:00,193.36,170.18,164.57,165.76,170.37,160.85,169.59,177.35,L5
1985-08-20 09:41:55+00:00,194.40,171.14,166.09,167.39,171.29,161.92,172.37,179.72,L5
1985-09-05 09:41:43+00:00,194.62,171.54,167.38,166.46,170.69,159.74,169.83,179.83,L5
1985-09-14 09:35:25+00:00,195.39,174.21,168.10,168.08,172.30,159.74,171.90,181.74,L5
1985-09-21 09:41:31+00:00,196.86,176.43,170.26,169.97,173.79,159.74,173.91,184.17,L5
1986-01-04 09:33:44+00:00,201.02,183.15,175.42,175.36,177.02,166.48,177.44,189.85,L5
1986-01-20 09:33:24+00:00,200.84,182.26,174.18,175.23,176.30,167.74,176.71,189.46,L5
1986-02-21 09:32:40+00:00,200.33,182.68,170.11,174.47,175.41,162.40,174.46,189.63,L5
1986-03-16 09:37:58+00:00,203.59,185.23,173.38,178.08,178.56,169.19,183.76,195.95,L5
1986-03-25 09:32:01+00:00,198.62,181.85,169.64,173.40,173.90,163.89,176.76,190.29,L5
1986-05-03 09:37:18+00:00,198.51,180.85,169.64,173.26,173.49,163.89,176.38,187.94,L5
1986-05-12 09:30:53+00:00,199.93,182.61,174.88,176.08,175.92,173.64,178.66,191.06,L5
1986-05-19 09:36:28+00:00,199.93,182.61,174.88,176.08,175.68,173.30,177.77,189.83,L5
1986-06-20 09:35:30+00:00,201.23,183.67,177.71,176.90,176.91,173.30,178.66,190.67,L5
1986-07-22 09:34:49+00:00,199.89,183.12,179.59,177.91,177.28,173.73,179.55,190.41,L5
1986-08-23 09:33:15+00:00,197.95,182.52,182.21,175.64,175.93,168.47,177.60,188.64,L5
1986-09-17 09:26:37+00:00,196.14,181.71,180.08,174.61,174.86,170.53,175.38,187.04,L5
1986-09-24 09:32:11+00:00,197.92,182.24,182.35,178.29,176.84,173.98,177.74,188.42,L5
1986-10-26 09:31:31+00:00,197.20,179.65,178.64,175.09,174.41,173.98,174.49,186.37,L5
1986-12-22 09:25:09+00:00,193.79,172.74,165.82,164.65,170.00,165.02,169.64,182.63,L5
1987-01-23 09:26:04+00:00,196.85,175.33,165.67,164.65,174.54,177.07,172.64,187.66,L5
1987-03-03 09:33:20+00:00,196.84,172.84,161.36,161.68,172.49,191.88,174.80,184.74,L5
1987-04-20 09:35:01+00:00,199.37,172.70,161.12,149.86,173.35,203.31,173.48,184.81,L5
1987-05-22 09:35:55+00:00,198.54,171.57,161.60,145.99,174.22,182.50,172.91,183.56,L5
1987-06-07 09:36:42+00:00,200.59,174.82,167.89,155.55,176.42,182.50,174.87,186.11,L5
1987-06-16 09:30:43+00:00,198.71,172.84,166.57,154.59,176.42,182.50,174.87,186.11,L5
1987-06-23 09:36:39+00:00,197.61,173.35,170.95,157.77,175.09,172.52,173.86,183.95,L5
1987-07-25 09:37:42+00:00,196.27,169.30,171.55,159.21,172.34,157.78,167.98,178.88,L5
1987-08-03 09:31:49+00:00,196.81,170.58,172.69,161.72,173.01,160.39,170.31,180.35,L5
1987-08-10 09:38:13+00:00,196.40,170.46,171.14,162.41,172.33,158.56,169.88,179.70,L5
1987-08-19 09:32:18+00:00,195.62,171.71,171.25,163.98,172.39,160.65,170.07,180.50,L5
1987-08-26 09:38:16+00:00,193.32,170.81,169.25,161.91,170.96,159.71,167.63,178.46,L5
1987-09-04 09:32:43+00:00,194.95,172.68,172.35,165.07,173.07,162.65,169.03,180.79,L5
1987-09-11 09:39:04+00:00,195.88,174.57,174.08,167.60,174.64,165.62,170.64,182.53,L5
1987-09-20 09:33:05+00:00,197.44,176.22,176.49,169.75,176.12,165.62,172.16,184.59,L5
1987-10-06 09:33:26+00:00,196.97,175.24,176.49,169.07,174.67,164.66,171.20,183.37,L5
1987-10-13 09:39:44+00:00,196.48,174.52,176.49,168.34,173.69,163.35,169.94,182.43,L5
1987-11-07 09:34:02+00:00,196.04,175.36,174.72,170.11,174.20,163.43,168.67,182.91,L5
1988-01-10 09:35:05+00:00,196.61,178.15,180.83,173.69,175.15,167.78,169.53,184.21,L5
1988-02-11 09:35:41+00:00,196.80,181.46,184.41,175.16,176.25,173.18,171.81,186.51,L5
1988-03-14 09:36:03+00:00,201.96,182.65,194.92,176.87,177.73,172.87,174.63,189.36,L5
1988-04-15 09:36:14+00:00,208.81,194.52,193.27,183.90,187.15,190.84,186.38,198.13,L5
1988-04-22 09:42:28+00:00,208.32,193.91,193.23,185.56,187.41,191.15,186.40,198.21,L5
1988-05-08 09:42:14+00:00,204.86,190.63,190.74,185.06,186.21,185.65,186.40,195.69,L5
1988-06-02 09:36:38+00:00,203.09,186.70,187.01,181.37,183.75,180.29,179.95,192.32,L5
1988-06-09 09:42:27+00:00,200.63,183.65,183.59,179.65,182.08,176.31,177.93,189.91,L5
1988-06-18 09:36:43+00:00,200.09,183.60,183.18,178.87,181.04,175.72,178.64,189.71,L5
1988-07-04 09:36:48+00:00,200.10,182.80,182.26,176.97,179.53,174.38,175.71,188.49,L5
1988-07-11 09:42:36+00:00,199.43,181.33,177.68,176.05,178.78,171.72,174.52,187.03,L5
1988-07-20 09:36:51+00:00,199.39,180.74,177.24,175.95,178.14,171.72,174.71,186.34,L5
1988-07-27 09:42:39+00:00,199.54,181.07,177.69,175.96,177.97,171.72,175.18,186.75,L5
1988-08-12 09:43:01+00:00,200.02,181.15,177.99,176.75,178.84,171.71,175.09,187.64,L5
1988-08-28 09:43:07+00:00,200.15,181.90,178.11,176.77,178.80,171.48,175.25,187.85,L5
1988-09-06 09:36:55+00:00,200.28,181.85,178.23,176.58,178.75,172.29,175.91,188.13,L5
1988-09-13 09:43:04+00:00,198.39,181.58,175.84,176.58,178.90,171.85,175.56,188.36,L5
1988-09-22 09:36:50+00:00,199.74,183.11,177.23,177.44,179.65,171.85,176.36,189.41,L5
1988-09-29 09:42:55+00:00,199.89,183.89,178.09,178.27,180.25,173.18,177.05,190.03,L5
1988-10-24 09:36:41+00:00,197.82,182.59,175.46,177.46,179.39,171.65,177.02,189.15,L5
1988-10-31 09:42:31+00:00,197.82,182.59,175.46,177.46,179.39,171.65,177.39,189.44,L5
1988-12-11 09:36:33+00:00,200.46,185.06,176.88,178.07,180.34,174.92,179.53,191.27,L5
1988-12-27 09:36:27+00:00,201.72,185.91,176.62,179.56,181.15,178.24,180.11,192.10,L5
1989-01-03 09:42:37+00:00,201.85,186.70,176.86,181.04,182.25,181.86,182.38,193.86,L5
1989-01-12 09:36:20+00:00,203.58,188.81,178.26,182.37,183.50,185.54,183.75,195.49,L5
1989-01-28 09:36:07+00:00,204.83,190.63,180.45,184.76,185.67,185.54,184.99,197.66,L5
1989-02-04 09:41:58+00:00,204.44,192.65,179.44,185.60,185.67,185.54,184.99,197.66,L5
1989-02-13 09:36:09+00:00,202.76,191.12,176.72,182.51,183.61,181.46,183.52,196.06,L5
1989-03-24 09:41:14+00:00,201.58,190.13,175.87,182.38,183.93,180.38,181.33,194.90,L5
1989-04-02 09:35:12+00:00,201.57,189.86,176.43,181.63,183.86,181.39,180.97,194.60,L5
1989-05-11 09:40:55+00:00,201.26,188.72,176.51,180.23,182.88,177.97,179.40,194.14,L5
1989-05-20 09:34:32+00:00,202.38,188.50,178.88,181.45,183.63,177.97,179.66,194.64,L5
