,dates,nzd0049-0000,nzd0049-0001,nzd0049-0002,nzd0049-0003,nzd0049-0004
0,1999-08-17 22:10:26+00:00,,176.04602331344273,181.42989647555032,176.3444467014752,180.649769560619
1,1999-08-26 22:04:21+00:00,248.2397702275559,185.937148109092,179.22312784642338,182.99981813605865,183.85638298435552
2,1999-09-27 22:04:25+00:00,271.6328675170466,183.6637737665718,184.32334657433253,179.72648855302205,188.39072940140733
3,1999-10-04 22:10:38+00:00,255.37874579145236,186.86832523651844,,,
4,1999-11-14 22:04:18+00:00,272.1494859266574,179.17785596132597,176.9657377101087,184.7060398719843,182.2798518575757
5,2000-02-09 22:10:19+00:00,254.47480065456327,183.32029060146337,170.37710688773765,181.90552213851447,179.97004852823605
6,2000-04-13 22:09:54+00:00,240.1325583240863,179.12278647708033,179.09216020833497,180.39977005932607,183.19336775727191
7,2000-04-29 22:09:53+00:00,173.54213972458754,186.634182126945,179.545723029272,184.5177230622363,186.5892600507143
8,2000-05-24 22:03:22+00:00,165.9028662088111,176.94036070777122,178.85608736982311,184.64098245484902,180.64500059555675
9,2000-08-03 22:08:44+00:00,167.8987376906229,183.57761508893032,171.77139953170825,177.8628930289494,179.60548332350123
10,2000-08-12 22:02:30+00:00,172.176867531264,183.37386285520392,175.4723999050924,179.54668170158467,171.4505514569506
11,2000-08-19 22:08:38+00:00,166.64631104995254,180.9614169416028,170.2664748031113,171.12747155516095,175.1148492691154
12,2000-09-04 22:08:22+00:00,,175.32701648892007,170.97438910965042,168.63524295383493,166.3038243115553
13,2000-11-07 22:07:53+00:00,210.37323555553328,171.41179433947931,161.53648101591705,173.5539201018942,170.41535761098828
14,2001-01-03 22:01:48+00:00,260.24590168717833,178.22571047523346,173.8170816712072,177.65487682630146,174.5989837481954
15,2001-01-26 22:08:07+00:00,253.45672510747826,182.54212511331377,177.69040452251488,175.93160010838795,176.609604175432
16,2001-03-08 22:01:45+00:00,263.489205491883,173.4658482520813,174.67416475159672,168.21049843558833,171.1095036931869
17,2001-03-24 22:01:35+00:00,250.98747020723692,180.40977203273695,174.16792149300895,172.91037518830706,174.697305147485
18,2001-06-03 22:07:16+00:00,,178.12804068393783,174.8233219589273,171.31851122146875,178.0667175768001
19,2001-06-19 22:07:05+00:00,,176.40870806331924,177.08268230061728,173.68768201897365,177.8328239663939
20,2001-08-15 22:00:14+00:00,,185.87560962393158,176.64857622901926,177.1900726823695,182.88072314660505
21,2001-08-31 22:00:05+00:00,245.18400212769816,179.634276788537,173.20095444709156,170.57319885859306,171.4610054260902
22,2001-09-07 22:06:11+00:00,267.19081870136847,189.57571932207077,180.24736518541997,180.91559336036593,175.70140863288768
23,2001-10-02 21:59:40+00:00,284.1032919003829,175.6148676226731,175.41209306416417,167.5017343172119,166.06199586118112
24,2001-11-19 21:59:56+00:00,283.65478227402417,,,176.23854057162185,179.81095977227557
25,2001-12-05 21:59:55+00:00,268.1834966025264,180.0949284630058,179.1772710414113,172.58028530401828,173.29839151658535
26,2001-12-12 22:06:14+00:00,259.0624999904675,168.27466272295666,165.49519842025,166.89269066972832,151.38064268731864
27,2001-12-21 22:00:05+00:00,266.7643605989427,173.64177778959746,173.5232799836928,171.38199683675228,179.06450021306446
28,2001-12-28 22:06:14+00:00,261.1711052593,173.94828846647002,171.60069009523662,172.24101849218442,172.2479905655486
29,2002-01-22 22:00:16+00:00,244.70511011552952,174.43408814501458,171.86685311711588,175.9115653418408,178.0360216236217
30,2002-01-29 22:06:21+00:00,,,,,165.30283806541055
31,2002-02-14 22:06:29+00:00,254.0920825399017,177.88525648342562,,,
32,2002-02-23 22:00:19+00:00,258.04726303364123,179.76835783272378,178.4230292239987,180.59006847554306,
33,2002-03-18 22:06:22+00:00,,,,177.14693358293596,169.64136193734294
34,2002-03-27 22:00:13+00:00,247.973408970113,173.0811540000604,172.79843203664495,169.7986551714183,172.96279513836743
35,2002-06-15 21:59:55+00:00,162.64929771642042,181.178298097431,179.32259865685072,179.71134841652736,189.86340524801005
36,2002-07-01 21:59:51+00:00,156.45611606233487,168.7119641046243,171.61924861276555,169.6729123420205,175.506561340964
37,2002-07-08 22:06:00+00:00,150.0677165279538,180.23656599270382,179.42566881550817,178.45900879787283,183.36498206433498
38,2002-07-17 21:59:44+00:00,152.64898470006148,185.5974240185607,175.16005637139983,181.71852158346138,186.30876301788166
39,2002-08-09 22:05:46+00:00,164.80646642892617,178.3992664068402,175.22712009885126,176.01270859396803,172.16909526177363
40,2002-08-25 22:05:36+00:00,158.9649204517787,180.78677686586613,171.70336271856362,177.7385455071612,175.65332296702215
41,2002-09-19 21:59:11+00:00,246.46545711144591,178.25433590129165,174.07305644414592,169.5459113327943,176.81497341250048
42,2002-10-12 22:05:14+00:00,248.11332074388076,175.2483680448921,180.8669610443631,177.40073841047712,186.53607718703012
43,2002-10-28 22:05:22+00:00,262.22428398226475,177.21655386073,183.73997198431707,181.49558374647594,188.86174600946774
44,2002-11-22 21:59:33+00:00,269.69665812003865,179.27656500603806,181.61860829728707,179.60665282610483,184.69259242697063
45,2003-01-09 21:59:45+00:00,278.6508106623818,180.83657618457704,179.08197792848281,183.44244383409367,176.84097872472606
46,2003-02-01 22:06:10+00:00,267.40603165020093,175.08335508339243,169.80404562647428,160.03579765508098,168.91660261919023
47,2003-03-30 22:00:07+00:00,246.8802543185306,177.77757500820712,177.7334370102177,177.94921037674163,176.31008134749402
48,2003-04-06 22:06:21+00:00,251.4034668807664,183.97435781599282,178.02479814031733,180.02107393185315,175.85597160486878
49,2003-04-22 22:06:19+00:00,,173.94733021534785,180.79297208229775,175.85465029097176,177.12861481332413
50,2003-05-08 22:06:20+00:00,,171.5668111065485,168.98211821339189,171.33787707073043,173.12793175321164
51,2003-05-24 22:06:17+00:00,,184.98288651446398,176.02587297656348,171.8002218155268,176.70577704403965
52,2003-07-28 21:48:04+00:00,,,,,
53,2003-08-29 21:48:38+00:00,255.45183903778855,183.86961121812044,179.83191103569771,179.16597153496008,183.1328502824402
54,2003-10-23 21:55:36+00:00,,162.40054233840783,160.37094218024276,155.30394310590898,172.54602239914027
55,2003-10-24 21:59:46+00:00,,174.7998068760815,171.19297991912842,,
56,2003-10-31 22:06:00+00:00,248.1868775093185,169.75104710567263,175.8027524487255,,
57,2003-11-09 21:59:54+00:00,,177.1263056872045,177.56934130342566,177.3963668260584,180.67163449822175
58,2003-11-16 22:06:11+00:00,263.30402941192807,178.59280179946558,180.5142465602278,176.98834525182588,
59,2003-12-18 22:06:24+00:00,,,,,
60,2003-12-19 21:50:03+00:00,249.10573410752065,169.92964438124227,168.87457404954284,175.76243062743424,182.06639137046346
61,2004-01-19 22:06:35+00:00,244.24954823743,,,,
62,2004-03-07 22:06:48+00:00,,,,,166.05608801890844
63,2004-03-23 22:06:52+00:00,,,,177.25929363469433,180.4493401232747
64,2004-04-01 22:00:40+00:00,243.33581467876408,183.80438742181929,176.79594454534646,172.8625159858189,175.55891300401436
65,2004-04-08 22:06:49+00:00,,184.1234177460839,173.36476480247669,176.58165567853686,
66,2004-04-16 21:57:19+00:00,235.54451275755366,177.9465159240527,167.43423309059642,163.68107805235965,152.97886657826996
67,2004-04-17 22:00:33+00:00,179.4960458215414,185.33887406455747,177.1468356105333,,
68,2004-05-18 21:58:14+00:00,169.88223634805001,180.56700470867278,177.12404238505638,172.92003957808132,173.27076324987897
69,2004-05-26 22:06:45+00:00,176.0404487306489,183.75984224587577,179.3696049665234,176.33665391005712,175.01311164255975
70,2004-06-11 22:06:38+00:00,,,,,
71,2004-06-12 21:52:47+00:00,160.19629892787907,190.3516982902494,182.6610075192744,177.18465558265459,175.43089895235062
72,2004-06-20 22:00:26+00:00,161.8423246876694,181.3663742494992,176.31560469224675,173.47357477100238,177.2424470793244
73,2004-07-21 22:00:04+00:00,167.4752537634882,184.21221291382832,170.8650021074897,176.10661556591407,172.09213534276248
74,2004-07-22 22:00:20+00:00,,,181.2766604086802,184.84424832651953,172.461455968302
75,2004-07-30 21:54:04+00:00,178.68929104241573,189.04365100768717,181.5313372795327,179.52875718011182,179.92650998145427
76,2004-08-07 22:00:13+00:00,163.8497906405671,,,,
77,2004-08-15 21:54:25+00:00,,,,,
78,2004-08-23 22:00:11+00:00,,,196.641106364252,,199.7740733377887
79,2004-10-10 21:59:56+00:00,,,,,
80,2004-10-18 21:55:59+00:00,276.55360328694684,184.08312475271882,185.7875499038383,184.06180209343714,183.4060941814676
81,2004-11-18 22:06:34+00:00,263.76582848315655,172.96943256985705,,,
82,2004-11-19 21:56:31+00:00,252.05208190706844,175.04021800619466,172.7134813645674,174.6783453873463,171.1636772939275
83,2004-12-13 22:00:36+00:00,281.23486717889773,180.88514935818236,179.60039732982997,174.17794099116253,182.5727080663821
84,2005-01-13 22:03:41+00:00,263.91354939396217,171.70724616776727,167.72806057252308,179.69492918252212,183.7102331470473
85,2005-01-14 22:00:49+00:00,288.7571919554775,187.59979685948022,182.47227395633124,183.01532357623626,
86,2005-01-21 22:06:59+00:00,,176.095443488044,176.40909181174408,171.80623985621563,178.46647620921027
87,2005-02-06 22:07:07+00:00,,,,165.82075850450133,155.58028127239942
88,2005-02-14 22:04:09+00:00,267.5526880737156,189.5535883580624,185.91436539130987,179.84119373894822,167.98537208124236
89,2005-02-15 22:01:01+00:00,,176.3099341231633,176.21419791371613,180.57499160396833,172.65663305726827
90,2005-02-22 22:07:14+00:00,,,175.67026900354142,171.01058805830468,157.78337514770897
91,2005-02-23 21:58:07+00:00,258.7530670430372,181.6295990958708,178.76072619972888,179.37810135493658,173.6051462272115
92,2005-03-02 22:04:24+00:00,268.9383966774632,182.8314453749137,169.02651014379703,169.57258949039104,166.39251055413948
93,2005-03-03 22:01:06+00:00,,,,187.04095980250386,180.65963131901307
94,2005-03-18 22:04:34+00:00,267.0965415886844,184.09806772743934,170.5440710930544,164.01309519192247,163.2095538029448
95,2005-03-19 22:01:06+00:00,258.9001744831182,,,,
96,2005-03-27 21:58:27+00:00,245.94936990030476,186.3338321843211,181.8255289951686,178.74017446639135,180.44698345355727
97,2005-04-03 22:04:40+00:00,249.42474641125176,180.29964360057846,175.46099848757245,174.94265305875763,179.72071684523502
98,2005-04-11 22:07:11+00:00,,,,165.44416914075111,163.93950827060436
99,2005-04-12 21:58:31+00:00,179.94431566260727,187.1234854077373,186.27849411453718,181.42825820777315,178.2842271587784
100,2005-05-06 22:01:01+00:00,,,176.18742984910412,176.144435655067,167.22315227524768
101,2005-05-22 22:01:00+00:00,179.41008921914369,184.05606618356475,176.66474423582272,179.75977230099107,174.98716391829342
102,2005-05-29 22:07:09+00:00,,,,,
103,2005-05-30 21:58:51+00:00,178.2046408784282,180.87480684441633,180.23891041762886,176.08363230088824,181.40840821720025
104,2005-06-06 22:05:05+00:00,161.95350410212046,178.951925122915,173.57921800223176,179.0309011129613,177.14527806629414
105,2005-06-14 22:07:02+00:00,,,,171.0980338691346,162.5427476429375
106,2005-06-30 22:06:59+00:00,174.88412651153814,,175.6064865749274,170.47447059885542,175.926513500351
107,2005-07-08 22:05:15+00:00,161.21758549410728,175.31986549992286,169.04181273047823,171.16393252889256,168.81784176415172
108,2005-07-09 22:00:50+00:00,158.23946894920385,181.51763809099734,182.39279368200545,,
109,2005-08-10 22:00:46+00:00,176.88702826893598,184.38616874781874,180.64995826557012,177.24184233689493,
110,2005-08-25 22:05:41+00:00,169.46304545219814,176.3120121201344,177.85028733343262,172.99363721012142,174.2856561760457
111,2005-08-26 22:00:39+00:00,,,,171.85195804546242,173.8406692245694
112,2005-09-02 22:06:46+00:00,231.28093130412847,183.54197987433716,180.237997812916,175.70653138857668,180.09290456255087
113,2005-09-18 22:06:39+00:00,236.60997317583144,175.18343380145217,166.9233859525759,169.60379379206034,170.3084607392638
114,2005-09-26 22:05:42+00:00,255.27577641146277,178.59713104645292,178.0740036078972,169.74502185197272,178.49883507394853
115,2005-10-05 21:59:29+00:00,261.166709212469,183.9223378615285,180.00926504636251,176.72377025438945,183.81705005491733
116,2005-11-05 22:06:59+00:00,,,,,
117,2005-11-13 22:05:57+00:00,250.28930564538084,183.2572399433264,176.50219020840453,175.92404170478315,178.19208547373964
118,2005-11-14 22:00:54+00:00,269.30308508211357,176.46003262577196,,,
119,2005-11-21 22:07:07+00:00,265.7555856521365,176.72122590782735,169.16869710243515,,
120,2005-11-30 22:01:00+00:00,,,,180.0684684952684,173.90430943142033
121,2005-12-16 22:01:02+00:00,272.5393550460502,180.4981445407443,,,
