,dates,nzd0213-0000,nzd0213-0001,nzd0213-0002,nzd0213-0003,nzd0213-0004,nzd0213-0005,nzd0213-0006,nzd0213-0007,nzd0213-0008,nzd0213-0009,nzd0213-0010,nzd0213-0011,nzd0213-0012,nzd0213-0013,nzd0213-0014,nzd0213-0015,nzd0213-0016,nzd0213-0017,nzd0213-0018,nzd0213-0019,nzd0213-0020,nzd0213-0021,nzd0213-0022,nzd0213-0023,nzd0213-0024,nzd0213-0025,nzd0213-0026,nzd0213-0027,nzd0213-0028,nzd0213-0029,nzd0213-0030,nzd0213-0031,nzd0213-0032,nzd0213-0033,nzd0213-0034,nzd0213-0035,nzd0213-0036,nzd0213-0037,nzd0213-0038,nzd0213-0039,nzd0213-0040,nzd0213-0041,nzd0213-0042,nzd0213-0043,nzd0213-0044,nzd0213-0045,nzd0213-0046,nzd0213-0047,nzd0213-0048,nzd0213-0049,nzd0213-0050
0,1999-09-22 21:46:36+00:00,189.97573113863558,164.65338114293488,140.83628429374198,140.94321995446123,147.14184524866377,154.1582690093899,156.7020361084764,157.58221838961228,151.82156072601956,161.8351661343906,159.3855918959583,161.4670418581576,159.24264653184275,160.53282598448155,158.20214379196594,156.0719829555091,153.64128095575683,157.96787540572944,156.49117402014232,155.29990775855393,155.89750958100862,158.13762213810583,163.37033851070828,169.30256208915083,174.27995055175475,182.73136938775932,193.0936716679062,202.87871821432142,233.5601375819449,211.92865482510535,205.63870433888124,210.51744909657097,218.72346794515363,220.1642376686203,221.07563075761334,227.57037557484065,228.24818216177061,227.77978779333398,219.89674090375294,213.12828421958318,213.6126198253365,212.6595092996241,217.68167963969248,220.13787698815804,229.37095525240971,231.29336439398094,231.50954458242524,251.44384125392793,214.45260254994162,209.9727739293499,236.26216369116216
1,2000-01-03 21:52:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2000-02-04 21:52:37+00:00,188.67575649992938,166.61146421211205,149.64433590845988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2000-03-16 21:46:15+00:00,190.2222185389288,168.55509050324227,,149.08455527733102,,155.1272175031538,162.15991403619745,164.23932127912934,161.16236491533655,165.34711316799115,163.4023669624101,161.36203073725375,159.73290076140543,158.92583482493532,,156.37152907770397,158.0966978219975,157.75231043835387,158.10559967437024,159.8988852684766,161.30377903134303,162.80307707113766,168.1520113877373,179.20441486016955,183.718333500041,190.45981644949524,199.56325792118858,213.13774447823948,213.60412494698818,211.40065363179863,210.2643693845734,209.99651604972024,210.8023537503087,208.68213072029423,204.52406209284527,213.33867096193657,214.0069833349605,217.16620818038584,215.75324268439655,206.34830441798277,204.63058999352506,201.49875403548586,205.73173321366772,211.8197958957716,213.59053100492162,222.0489258935645,228.4006434184589,239.752922485177,219.92186745699354,207.50076083999056,235.1928004161097
4,2000-04-17 21:45:56+00:00,,,,,163.60744359573047,154.90968383543512,160.5415418674782,157.53826561137623,141.7404112226169,155.0151485848013,163.92119274433873,169.83252876505176,,,150.03810906989,149.8229443816424,150.53329825424234,153.82970475306666,150.34307100366198,152.786093140056,158.01289732198222,163.28595585808728,158.27299161697857,169.01163696011082,171.45004966016927,183.51543449355648,191.1951928799624,195.04281433843465,199.2011180576771,206.4083183351911,,,189.89265690881513,205.89045277061564,198.6181357161872,201.32541349734453,202.14391405590612,197.96403051835102,208.44343404748645,200.851690241614,193.08232214733252,193.3005631728911,202.6074183270644,201.87247745899694,218.88293192669565,219.43149317060983,226.26317403198647,243.4453594313254,231.20549940770937,,250.8870884941618
5,2000-04-24 21:52:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2000-05-03 21:45:55+00:00,189.20991583412066,163.76586153156046,153.772405761646,,151.9566400409265,153.71631447389967,159.15946335626901,167.1741196386839,150.9069549415392,167.33035197132506,158.03202421605536,155.58555147346524,153.5601200748356,152.04952022574273,153.38039423017705,147.92989275121585,150.4736457185213,151.56915309031893,150.80101985576027,150.00108254197355,156.1253303827979,156.768777296339,161.4658449373456,172.87504463031524,175.42319443594263,186.18479849669936,190.72649597627972,194.7276569993451,202.7532690634256,220.12861041566944,191.34941160625692,189.88473283030152,204.71954128055995,204.25719949332137,203.36645106598402,206.19372740305187,205.2121984486441,207.95209488131087,207.14918153260248,203.65632062846527,198.2528364333135,196.28418017649648,198.26557539011134,205.69554599618698,211.7199640845033,216.76400901203732,227.67992738846755,239.35517697517642,213.19923865366638,206.52383801375905,232.1863256548763
7,2000-05-19 21:45:43+00:00,190.71734594292414,181.49622715196912,,,147.14039868232211,152.75811845553423,,,,,,,,,,,,155.23651174717068,153.20804601648018,151.53875096999656,159.26162134076057,167.00652395125624,169.69968560591255,174.81981234365165,177.0719630680185,185.9118429990138,186.08136854192432,187.28083250198463,202.9359927013717,217.58337892234456,,169.05240352363754,197.17255417663225,208.69481329472848,211.84632575633333,200.62866891341923,200.95146064226702,207.1523779949646,205.193911742827,202.81445436492544,195.58968135142794,193.7730639748076,192.712134633584,197.9920557382602,202.3472354527499,210.66746205922172,212.76565164559676,235.13245578992633,209.0342024324048,200.54005878409296,217.5289763213128
8,2000-05-26 21:51:48+00:00,177.2182936608288,,,135.6330793427157,133.06382702365522,141.8829759929515,147.2614370343053,153.077053563551,140.5713646577045,160.36438786740302,148.93301423722195,157.29050590651727,141.56117814718695,137.89294069823845,137.40470605571358,140.68025114732967,141.3197567159218,146.25235555749512,145.9609557859863,146.7839317072017,147.99373201906346,152.38379500165706,159.12451624155975,161.75665501438507,167.5954673090929,172.79657236235886,179.16978199259074,,,,,,,,,,,,,,,,,,,,,,,,
9,2000-07-13 21:51:19+00:00,150.11842160608217,,118.65161313137904,111.28934490986255,105.96490583396874,106.24486141126617,109.73219171835323,,109.34235905583958,127.1199747871502,121.73725780200361,,116.86512513502471,117.2654202746624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2000-08-07 21:44:45+00:00,,179.59195603106193,166.98275874887676,162.0117970145502,158.12970266296415,,165.19194553033645,165.1842516008753,152.32922291977903,168.2184121802995,164.52674413623274,163.2805529401517,160.73684700857717,153.62316286265158,153.554873981561,154.36839859226478,158.1437926661661,159.73380950453267,158.5777597108715,160.54985420678673,157.0326805550611,164.3853825685132,170.40910035900293,173.5799603613823,182.45661617648685,195.65849318580197,,,236.7458434527222,196.04361197790445,198.44741206780412,210.62175214259585,209.9540255639759,214.46651705243607,212.42891921675294,204.3587287425689,197.2073527384322,202.16313988737386,199.8475013473348,192.57324424041695,191.37233864567918,194.87587218447285,202.10073994639896,206.8510586657735,218.43290682529218,225.79687391774,223.68660342827067,237.30928961494718,217.33582742733827,210.5344463431749,230.5814387926417
11,2000-08-14 21:50:56+00:00,,192.26935187943974,178.26240386695986,177.164045122312,171.2274972793717,171.20964854572406,176.63204342083566,180.02872554779395,176.96376915161574,193.12687435860468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
