,dates,usa_CA_0037-0000,usa_CA_0037-0001,usa_CA_0037-0002,usa_CA_0037-0003,usa_CA_0037-0004,usa_CA_0037-0005,usa_CA_0037-0006,usa_CA_0037-0007,usa_CA_0037-0008
0,1984-03-23 17:50:13+00:00,212.06117547119547,209.7534875314586,202.48909651313642,200.21157546473643,207.1557291412222,199.44394668363418,200.44637322677198,197.59997351112503,194.62480849192713
1,1984-04-27 17:55:52+00:00,201.10337657364573,193.72992990103148,189.0419523937272,190.67567098122893,198.43124538761523,190.12475702006196,192.86380330605664,192.37934801839103,188.7121409145234
2,1984-05-06 17:49:52+00:00,201.52101021476705,198.55579769340395,198.9688485752174,196.67329447891547,198.12781507375772,194.6527380851345,196.5636593637736,194.97699432822554,190.06717859259845
3,1984-05-29 17:56:43+00:00,197.43205950935626,199.42142730473773,192.72942385538312,189.3987975682455,202.76248939946595,194.30834381022146,202.21639433869498,198.1608754153652,200.65723490605959
4,1984-06-07 17:50:43+00:00,187.3972310596154,191.94184408534915,177.9817832981828,,,,192.76866980554738,189.01159488066148,196.00192254601842
5,1984-06-23 17:50:58+00:00,199.04272132913297,192.57509018597287,188.8512376377111,185.6915684935926,198.72705008381917,196.5625855010407,199.56487113922813,207.57457880333018,205.44850637427703
6,1984-07-16 17:57:29+00:00,209.05269686685858,205.55918977068413,204.00799707174045,201.7043005743347,219.18068120125818,214.88862951036515,219.9240225938674,219.64757423892087,229.38123760039483
7,1984-08-26 17:52:34+00:00,172.370971260581,190.92822912747354,180.40161320812027,180.34229714648598,198.62512036447114,199.45841976068414,206.48670853232227,209.4438168726628,215.50173408695412
8,1984-10-13 17:52:38+00:00,195.21602086549836,200.43527910171971,192.44147792845035,191.11511722024653,204.79589521675072,203.96741813860407,213.3134632680492,225.95893244088518,230.85801308213192
9,1984-12-16 17:52:39+00:00,196.00314211523008,195.0026889175402,192.653694598918,190.56428181843722,201.8645728559238,198.8144033567352,210.46590568862922,201.48504686832226,207.9883978123817
10,1985-03-29 17:59:06+00:00,204.53178947850813,198.0774369334159,194.24494910436724,191.95117558938358,200.8785864906118,193.47213996586476,198.08292564888595,192.60408641740176,195.7420065218001
11,1985-04-23 17:52:47+00:00,203.69157128122637,196.92141000698925,193.14183566998062,198.88905654756573,202.08257450565577,196.375202902755,202.27161042991222,198.72733234154572,193.4293367569544
12,1985-08-29 17:52:02+00:00,181.7484706445149,191.51082128377578,181.81295221095644,179.95904908900846,199.4666294221598,208.31992830894617,215.19344160850613,210.18426015977732,214.84330510632765
13,1985-09-21 17:57:55+00:00,189.1178113996106,199.0521220505695,202.415798239654,194.30388779909512,208.56148267897228,215.6609899005887,225.88176806365885,222.50673696529998,233.72120370005732
14,1985-09-30 17:51:39+00:00,,,,,,213.74046002117836,228.75906937821694,236.47382199800944,231.18872984889038
15,1985-10-07 17:57:46+00:00,173.91493982315203,188.247426323009,189.31932149537747,186.6333014471177,200.17127439272295,211.6165610927486,,,
16,1985-11-01 17:51:17+00:00,191.284394540303,197.9718046164014,198.23442858479493,197.67407614047673,205.59993181803625,217.7516380307212,227.9463704586899,226.76549164213972,231.2128069431529
17,1985-11-17 17:51:01+00:00,184.04389749733784,189.8156344790552,192.67143902281185,195.37385063998687,207.61883392634655,211.56520084720762,225.13714155570068,229.22595500281025,225.25283210750993
18,1985-12-10 17:56:46+00:00,193.24407514718436,196.1290817145069,194.32707053582,203.80237929141623,213.66757455111096,207.92468440222106,216.69312933601412,218.58748815641604,221.88807718393693
19,1986-01-27 17:55:50+00:00,222.84286461587484,220.4349007995028,217.9246487736364,217.62141519696127,229.01582483713682,213.57833295033913,227.6854042175168,228.48195695919142,222.77652397249457
20,1986-02-05 17:49:27+00:00,195.48983980558785,195.32097587634073,197.55991219390063,200.14908718723228,206.33660381630835,193.39346251801385,193.28758177450476,195.29278059446793,194.76719756213254
21,1986-02-21 17:49:05+00:00,193.08389723474522,197.64266965906035,188.72352700996254,206.1751993046447,211.25954178739696,198.15209292386277,200.58216092333987,198.55574928271977,197.98869909898028
22,1986-04-17 17:54:06+00:00,201.44014697532361,199.16785834291028,200.61574410004204,201.71057152949905,209.5857556078904,197.7631152426008,198.8325123504126,193.18832208972182,197.09339605613837
23,1986-05-03 17:53:42+00:00,198.9309783107064,203.04896722993493,188.11570249896118,189.6867640942343,198.3603984775694,188.5200199207165,199.29481974536208,193.12947044883668,199.0160542448155
24,1986-05-12 17:47:17+00:00,211.8366835442986,211.17992054643335,204.77611739340333,203.46268379163752,206.08199802337882,202.7105153607469,201.31814218647122,201.68825011859968,198.42506718558673
25,1986-06-13 17:46:21+00:00,206.05719982983686,206.7090608727824,194.89660145380586,198.22640608367414,209.40178709871154,200.1428701680741,205.27859533715707,201.6760677514773,205.99011140185735
26,1986-06-20 17:52:18+00:00,190.91995981342586,190.75307627552843,189.74529491208003,196.0432787824736,197.21035887072802,191.44734466006352,197.95603513716546,192.41004128703977,189.4631252909093
27,1986-07-15 17:45:17+00:00,196.07675178043115,201.60817973255047,201.99236413790888,195.05391930982609,207.6077434639721,203.9684230409603,210.5305068516718,203.2127064204063,210.3754701130584
28,1986-08-23 17:50:03+00:00,202.1695629084875,209.4635314013076,198.8124921199792,198.54190870103614,211.17905491718278,215.13582196605546,220.9573139379751,217.46743077592936,220.4136935400126
29,1986-09-01 17:43:32+00:00,196.87916232044194,202.67552683324774,200.45665096955662,200.7525281267149,211.66471523496702,207.87013067526215,211.88271133305247,210.3604172549001,211.15824231620797
30,1986-09-08 17:49:28+00:00,193.00923156781775,203.2362238304772,201.27066638686594,201.81554253137045,212.3586235021756,216.6532433996198,219.38922225982162,216.01265542754527,221.11740609377742
31,1986-09-17 17:43:01+00:00,206.48673806352423,208.95724119246864,206.4569044552049,201.60440759289278,220.87895607303454,216.00768943311792,224.05959808213012,221.15157100322298,225.09717777873675
32,1986-10-03 17:42:31+00:00,197.47645864351182,198.79093727699717,194.15847102228412,210.21884238551698,214.4292382219468,209.05685286697627,214.51115720354724,207.94621966656013,209.95285816867317
33,1986-11-04 17:41:25+00:00,199.35135346369867,201.10576003758996,200.98010744304338,201.53957122849886,217.06834506829503,213.18853349396247,211.44690955030396,207.79183309370163,215.63331539102245
34,1986-11-11 17:47:19+00:00,206.90528819576838,209.7027719343746,207.44477746399673,209.2165315482637,218.07623491064004,212.67274301998708,215.46335379016293,219.88149360863997,219.67782036995592
35,1986-11-27 17:47:00+00:00,208.53135737874845,204.96823018131062,204.72271940937213,210.01970809029348,216.46241260464112,215.20201859291967,216.03235118295044,217.596533915362,217.47670320674075
36,1986-12-22 17:41:34+00:00,195.83943601676538,196.18210197267388,200.16177316570287,203.58172578131422,207.25186177939423,206.9324428395807,206.63773851969688,214.02353107114732,214.19735567651236
37,1986-12-29 17:47:57+00:00,191.77838141718482,195.0296628346856,195.05742048411437,194.88661534107385,196.2760259234785,193.17382509275402,193.03006160882177,190.88777965816615,182.54170012282316
38,1987-01-07 17:42:02+00:00,198.07193027587462,196.6089840950339,193.26216735416492,195.40625446395117,207.3582923162251,198.97586311642294,200.09405638552707,198.03504841913227,196.08848228884236
39,1987-03-19 17:50:45+00:00,205.19088071469648,199.8199648096929,195.7839817209082,192.12537386507648,202.20853239833633,189.11902313025564,190.56955686856875,192.85572566923506,188.8182227494156
40,1987-03-28 17:44:54+00:00,215.41228455444158,211.3383440426136,207.44814129879583,206.63146016799348,205.81652232095232,197.680543248246,198.16982671682817,191.52326222688575,190.56436471187655
41,1987-04-04 17:51:19+00:00,,195.5781476366637,195.98258688238877,201.5347362924428,201.72541876991346,188.84102246571945,,,
42,1987-04-13 17:45:26+00:00,198.15377650413788,199.35606942725053,198.54787201915275,197.2953562164404,200.4676406661538,184.76183396734436,204.23613607145438,197.9669317622242,192.53201811515288
43,1987-04-20 17:51:50+00:00,208.73467694341704,204.6301524253366,203.0500483896343,200.48120839235764,203.36627929591148,193.13641906899025,194.54593158329382,192.85107469668773,201.3154570772183
44,1987-05-22 17:52:44+00:00,,,,,,,,,
45,1987-06-16 17:47:08+00:00,204.32986406594915,195.5815861480093,194.10715241420417,196.92763710306627,212.05395230792854,210.42418671567015,215.1762110948023,210.81144171629936,206.5397465038978
46,1987-07-18 17:47:46+00:00,187.68292733838786,192.34019597083685,185.5262628304609,181.18586860947886,198.46274381038666,206.059165970395,212.0657745528698,213.25404596673224,207.546962574943
47,1987-07-25 17:54:08+00:00,212.04645634308204,203.15569739410714,201.34707249114152,195.36307345690363,215.71958242783737,213.5072692265737,219.60551388330236,215.3258064922956,214.95894715142975
48,1987-08-10 17:54:38+00:00,,,,,204.4510222095033,198.69143377199907,206.88518749156046,206.01665355013674,196.38084368860245
49,1987-08-19 17:48:43+00:00,192.64479909321108,191.26127830295837,187.5054139063098,185.15112843976465,202.5271593647258,203.61678193232996,208.36960037522,202.8501484033689,201.82230781608195
50,1987-09-04 17:49:08+00:00,184.28052053964126,182.60538145138167,190.8423569075137,194.1661708583449,204.77220153315673,207.359611275447,207.7388439215502,203.9596367419024,206.47674171236108
51,1987-09-11 17:55:29+00:00,185.62070251904825,185.40610472366447,187.19660906325444,190.02169699682514,202.24493439923737,203.6718981644143,208.26671340163313,202.70699509192264,201.76954418891432
52,1987-09-27 17:55:51+00:00,194.61199617634708,190.09960135814862,192.43800463029643,194.1860223590465,209.04464999137159,203.94365341254186,208.68897306872827,205.33083203773435,207.63649545238164
53,1987-10-13 17:56:09+00:00,187.26608031852325,195.63490611759659,196.68021584882646,198.24587513921023,205.8297626388408,199.90241926425657,206.87953518920202,201.31778312869298,202.67414042877002
54,1987-10-29 17:56:25+00:00,243.1219516895679,199.30179429865896,188.62914085839506,192.31482559046523,211.49496616745677,224.27644565751524,215.31602544318403,215.72803403200945,216.64244277320662
55,1988-03-21 17:58:42+00:00,208.33375732355958,206.92446222659476,195.58989207286453,193.81431188344882,196.1858111410292,185.6305898100367,191.03273452447306,197.2181089742838,187.5105358955097
56,1988-04-06 17:58:49+00:00,203.98097411814524,201.94027349418994,194.53037574961073,193.04651882792015,203.20229040587168,197.34437526384517,200.39103624404058,202.0986549741255,204.45260991944224
57,1988-05-01 17:52:46+00:00,196.26364634024995,191.90398326574308,188.78889988433397,183.0008996560284,190.6595847317928,188.97867600459543,199.70837933244363,199.3325875302523,197.37524734923565
58,1988-05-08 17:59:03+00:00,203.11134654061178,202.41537417276564,190.93229618550004,191.53713085019064,200.38631547570094,192.38681371993803,193.75115064299675,189.5902544978599,196.0367664765348
59,1988-06-02 17:53:03+00:00,200.82399049259877,200.59778368589085,191.23681337697164,188.4819207961806,190.50133314328903,185.51964099315407,189.76862524582123,193.1816745383715,193.8569302148575
60,1988-06-09 17:59:15+00:00,204.80616336648032,196.72615785977774,196.9224261985098,190.3065817610255,207.47600564198032,199.95278040499176,210.02301824712285,201.95245820780127,207.20963804344112
61,1988-07-20 17:53:15+00:00,199.1358064616399,201.26145507479657,202.47688153910454,197.89447139552405,209.03891894566482,203.3834641661598,214.82643763149204,206.06799522258234,213.7827058598503
62,1988-08-05 17:53:16+00:00,196.2851292414052,194.75087880385774,197.25466759235798,198.03640951347157,205.1765541454601,209.62709995607864,216.1312025836483,218.51546845347895,220.03871355660732
