dates,satname,sar2501-0000,sar2501-0001
2004-08-25 09:54:30+00:00,L7,219.62,205.59
2004-09-02 09:49:14+00:00,L5,222.05,210.28
2004-09-03 09:48:16+00:00,L7,226.64,220.32
2004-10-05 09:48:06+00:00,L7,,
2004-10-21 09:48:16+00:00,L7,224.81,215.94
2004-11-13 09:54:40+00:00,L7,223.23,
2004-12-23 09:51:34+00:00,L5,227.35,206.71
2005-01-17 09:45:41+00:00,L5,231.52,213.14
2005-02-10 09:49:07+00:00,L7,231.87,204.70
2005-02-18 09:46:10+00:00,L5,234.91,220.28
2005-02-25 09:52:27+00:00,L5,230.46,205.34
2005-03-14 09:49:15+00:00,L7,,
2005-03-29 09:52:48+00:00,L5,231.94,224.51
2005-04-06 09:55:22+00:00,L7,240.08,225.35
2005-04-22 09:55:16+00:00,L7,240.42,227.09
2005-05-09 09:46:48+00:00,L5,226.08,220.01
2005-05-16 09:53:02+00:00,L5,226.06,214.70
2005-06-02 09:49:06+00:00,L7,,
2005-06-26 09:47:09+00:00,L5,232.59,220.15
2005-07-03 09:53:21+00:00,L5,237.30,230.24
2005-07-12 09:47:16+00:00,L5,229.66,217.99
2005-07-19 09:53:32+00:00,L5,223.56,204.69
2005-07-28 09:47:27+00:00,L5,224.11,203.15
2005-08-13 09:47:35+00:00,L5,227.85,217.76
2005-09-05 09:53:51+00:00,L5,230.35,215.52
2005-09-14 09:47:40+00:00,L5,235.39,219.98
2005-10-15 09:54:51+00:00,L7,320.59,
2005-10-16 09:47:35+00:00,L5,,
2005-10-24 09:48:48+00:00,L7,230.41,213.64
2005-11-08 09:53:58+00:00,L5,228.30,212.87
2005-11-09 09:48:59+00:00,L7,393.76,
2005-11-16 09:55:14+00:00,L7,377.19,
2005-12-18 09:55:21+00:00,L7,225.53,195.43
2006-01-03 09:55:30+00:00,L7,,
2006-01-12 09:49:24+00:00,L7,378.69,210.35
2006-01-19 09:55:39+00:00,L7,395.47,208.39
2006-02-05 09:49:51+00:00,L5,234.23,201.39
2006-02-12 09:56:12+00:00,L5,234.20,203.14
2006-02-28 09:56:33+00:00,L5,211.54,203.11
2006-04-26 09:51:24+00:00,L5,232.05,218.16
2006-05-03 09:57:41+00:00,L5,229.85,218.15
2006-05-28 09:52:13+00:00,L5,234.04,220.01
2006-06-04 09:58:08+00:00,L5,221.48,205.06
2006-06-12 09:55:45+00:00,L7,226.79,
2006-07-14 09:55:32+00:00,L7,234.89,219.81
2006-07-22 09:58:52+00:00,L5,221.54,207.69
2006-07-30 09:55:25+00:00,L7,,
2006-08-15 09:55:24+00:00,L7,,
2006-08-16 09:52:59+00:00,L5,230.29,215.32
2006-08-23 09:59:15+00:00,L5,230.06,213.93
2006-09-01 09:53:10+00:00,L5,235.38,222.19
2006-10-03 09:53:33+00:00,L5,228.24,214.66
2006-10-10 09:59:49+00:00,L5,235.93,216.65
2006-10-11 09:48:58+00:00,L7,,
2006-11-03 09:55:31+00:00,L7,,
2006-11-04 09:53:54+00:00,L5,231.24,213.35
2006-11-19 09:55:43+00:00,L7,232.65,207.26
2006-12-05 09:55:51+00:00,L7,,
2006-12-06 09:54:10+00:00,L5,234.04,205.73
2006-12-29 10:00:30+00:00,L5,234.55,209.30
2007-01-06 09:55:57+00:00,L7,232.24,
2007-01-07 09:54:22+00:00,L5,220.67,195.30
2007-03-04 09:50:03+00:00,L7,,
2007-05-31 09:53:51+00:00,L5,226.92,218.80
2007-07-01 09:55:58+00:00,L7,222.72,206.77
2007-07-09 09:59:27+00:00,L5,224.29,212.47
2007-07-17 09:55:55+00:00,L7,220.57,209.26
2007-07-18 09:53:12+00:00,L5,226.69,223.49
2007-07-25 09:59:19+00:00,L5,221.24,205.32
2007-08-02 09:55:51+00:00,L7,225.57,211.66
2007-08-03 09:53:02+00:00,L5,220.73,213.86
2007-08-19 09:52:52+00:00,L5,228.33,220.56
2007-08-26 09:58:58+00:00,L5,221.52,205.72
2007-09-20 09:52:36+00:00,L5,228.80,220.34
2007-10-14 09:49:19+00:00,L7,228.14,
2008-01-25 09:56:04+00:00,L7,224.41,206.93
2008-02-10 09:56:02+00:00,L7,229.07,
2008-02-19 09:49:49+00:00,L7,232.07,223.07
2008-02-26 09:55:57+00:00,L7,370.95,
2008-03-13 09:55:52+00:00,L7,208.38,211.58
2008-03-14 09:49:36+00:00,L5,216.99,213.21
2008-03-29 09:55:53+00:00,L7,,
2008-04-07 09:49:42+00:00,L7,221.83,217.00
2008-04-23 09:49:39+00:00,L7,216.36,221.74
2008-05-08 09:54:25+00:00,L5,222.28,215.90
2008-06-09 09:53:35+00:00,L5,227.73,223.32
2008-06-25 09:53:08+00:00,L5,226.49,220.42
2008-07-11 09:52:41+00:00,L5,217.40,211.08
2008-07-19 09:55:05+00:00,L7,224.22,205.75
2008-07-20 09:46:14+00:00,L5,220.96,217.88
2008-07-27 09:52:12+00:00,L5,224.51,
2008-08-04 09:54:58+00:00,L7,224.19,210.35
2008-08-13 09:48:43+00:00,L7,226.36,225.38
2008-08-21 09:45:18+00:00,L5,229.76,218.04
2008-08-28 09:51:18+00:00,L5,232.69,221.02
2008-08-29 09:48:36+00:00,L7,,
2008-10-16 09:48:15+00:00,L7,,
2008-11-01 09:48:31+00:00,L7,221.79,211.95
2008-11-08 09:54:48+00:00,L7,232.01,207.67
2008-12-03 09:48:56+00:00,L7,,
2009-01-11 09:55:25+00:00,L7,224.79,198.26
2009-02-12 09:55:37+00:00,L7,,
2009-02-13 09:45:23+00:00,L5,227.68,200.71
2009-02-28 09:55:46+00:00,L7,230.00,216.09
2009-03-08 09:52:07+00:00,L5,,
2009-03-16 09:55:54+00:00,L7,221.88,
2009-04-10 09:49:52+00:00,L7,,
2009-04-18 09:46:48+00:00,L5,231.22,214.56
2009-05-03 09:56:09+00:00,L7,231.71,205.91
2009-05-04 09:47:06+00:00,L5,231.05,223.90
2009-05-11 09:53:25+00:00,L5,219.70,213.93
2009-05-19 09:56:10+00:00,L7,226.84,225.41
2009-05-20 09:47:25+00:00,L5,236.57,231.20
2009-06-04 09:56:10+00:00,L7,219.34,213.83
2009-06-12 09:54:00+00:00,L5,216.96,208.80
2009-06-13 09:49:59+00:00,L7,222.79,224.87
2009-06-28 09:54:17+00:00,L5,222.15,203.17
2009-06-29 09:49:56+00:00,L7,224.79,221.76
2009-07-14 09:54:33+00:00,L5,,
2009-07-23 09:48:31+00:00,L5,228.35,215.71
2009-08-15 09:55:03+00:00,L5,225.68,216.02
2009-08-31 09:55:17+00:00,L5,221.96,215.07
2009-09-09 09:49:14+00:00,L5,225.45,204.93
2009-09-16 09:55:31+00:00,L5,212.00,182.22
2009-10-02 09:55:42+00:00,L5,228.34,210.55
2009-10-11 09:49:37+00:00,L5,227.61,218.85
2009-10-19 09:49:46+00:00,L7,,
2009-10-26 09:56:03+00:00,L7,231.55,211.98
2009-11-11 09:56:18+00:00,L7,219.78,205.55
2009-11-12 09:49:53+00:00,L5,,
2009-11-19 09:56:06+00:00,L5,222.87,201.13
2009-11-28 09:50:00+00:00,L5,228.50,210.88
2010-01-22 09:56:34+00:00,L5,235.58,200.03
2010-01-31 09:50:25+00:00,L5,227.46,188.21
2010-02-23 09:56:40+00:00,L5,,
2010-04-20 09:57:56+00:00,L7,,
2010-05-22 09:57:50+00:00,L7,234.52,223.04
2010-05-23 09:50:18+00:00,L5,235.13,222.94
2010-06-08 09:50:13+00:00,L5,223.90,220.27
2010-06-23 09:57:54+00:00,L7,220.63,210.42
2010-08-11 09:49:53+00:00,L5,228.10,217.11
2010-08-27 09:49:50+00:00,L5,230.84,222.07
2010-09-03 09:56:00+00:00,L5,227.69,215.06
2010-09-12 09:49:46+00:00,L5,233.95,220.83
2010-09-19 09:55:54+00:00,L5,222.78,206.38
2010-10-06 09:51:50+00:00,L7,248.27,
2010-10-22 09:52:00+00:00,L7,227.81,211.31
2010-11-06 09:55:32+00:00,L5,230.66,217.41
2010-11-15 09:49:20+00:00,L5,232.29,210.59
2010-11-23 09:52:23+00:00,L7,,
2011-01-02 09:49:28+00:00,L5,162.68,
2011-01-25 09:55:40+00:00,L5,235.00,205.81
2011-02-03 09:49:30+00:00,L5,,
2011-02-19 09:49:31+00:00,L5,227.86,217.42
2011-03-07 09:49:29+00:00,L5,232.09,217.85
2011-03-23 09:49:22+00:00,L5,237.03,218.60
2011-03-30 09:55:33+00:00,L5,230.04,225.79
2011-04-07 09:59:21+00:00,L7,,
2011-04-08 09:49:21+00:00,L5,226.35,222.03
2011-05-01 09:55:22+00:00,L5,223.43,197.07
2011-05-18 09:53:07+00:00,L7,,
2011-05-26 09:49:04+00:00,L5,228.72,220.12
2011-07-13 09:48:42+00:00,L5,221.01,209.00
2011-07-29 09:48:33+00:00,L5,224.53,215.63
2011-08-13 09:59:08+00:00,L7,225.21,207.29
2011-08-29 09:59:06+00:00,L7,,225.41
2011-09-06 09:54:21+00:00,L5,224.66,211.53
2011-09-14 09:59:00+00:00,L7,224.72,
2011-09-15 09:48:03+00:00,L5,233.77,215.72
2011-09-22 09:54:07+00:00,L5,231.05,218.09
2011-09-23 09:52:49+00:00,L7,232.84,224.10
2011-09-30 09:58:59+00:00,L7,225.94,212.72
2011-10-09 09:52:46+00:00,L7,,
2011-10-16 09:59:01+00:00,L7,221.77,
2011-11-01 09:59:05+00:00,L7,221.26,197.85
2011-11-17 09:59:20+00:00,L7,226.24,195.39
2011-11-26 09:53:15+00:00,L7,225.91,210.12
2011-12-03 09:59:29+00:00,L7,228.12,
2011-12-12 09:53:19+00:00,L7,229.69,218.01
2011-12-19 09:59:36+00:00,L7,223.18,200.09
2011-12-28 09:53:31+00:00,L7,230.72,207.58
2012-01-13 09:53:35+00:00,L7,220.01,210.59
2012-02-14 09:53:41+00:00,L7,,
2012-03-08 09:59:49+00:00,L7,238.69,217.96
2012-03-17 09:53:40+00:00,L7,,
2012-04-09 09:59:47+00:00,L7,225.33,207.07
2012-04-25 10:00:02+00:00,L7,219.62,213.70
2012-05-04 09:54:05+00:00,L7,,
2012-05-11 10:00:25+00:00,L7,224.13,221.78
2012-05-27 10:00:16+00:00,L7,,
2012-08-15 10:00:52+00:00,L7,,
2012-08-24 09:54:46+00:00,L7,,
2012-09-16 10:01:10+00:00,L7,229.66,211.68
2012-10-02 10:01:21+00:00,L7,,
2012-12-30 09:55:43+00:00,L7,,
2013-01-06 10:01:54+00:00,L7,382.85,195.56
2013-01-22 10:01:55+00:00,L7,213.19,200.37
2013-01-31 09:55:46+00:00,L7,,
2013-02-16 09:55:45+00:00,L7,348.06,218.47
2013-04-12 10:01:45+00:00,L7,223.19,225.52
2013-04-13 10:01:21+00:00,L8,228.46,225.65
2013-05-07 09:55:26+00:00,L7,228.75,225.13
2013-05-14 10:01:36+00:00,L7,224.78,231.67
2013-06-15 10:01:24+00:00,L7,,
2013-06-16 10:01:55+00:00,L8,230.92,225.61
2013-06-23 10:07:39+00:00,L8,220.84,210.58
2013-07-01 10:01:15+00:00,L7,228.24,
2013-07-02 10:01:32+00:00,L8,228.43,225.41
2013-07-09 10:07:43+00:00,L8,,
2013-07-18 10:01:55+00:00,L8,228.56,225.36
2013-07-25 10:07:42+00:00,L8,223.06,209.17
2013-07-26 09:54:51+00:00,L7,227.64,225.39
2013-08-02 10:00:59+00:00,L7,397.73,225.40
2013-08-03 10:01:34+00:00,L8,232.30,227.60
2013-08-10 10:07:45+00:00,L8,223.02,211.73
2013-08-11 09:54:46+00:00,L7,223.89,221.70
2013-08-18 10:01:03+00:00,L7,229.73,
2013-08-19 10:01:35+00:00,L8,228.60,225.48
2013-09-03 10:01:15+00:00,L7,232.60,224.54
2013-09-04 10:01:59+00:00,L8,227.65,225.37
2013-09-11 10:07:44+00:00,L8,221.31,209.72
2013-09-12 09:55:10+00:00,L7,223.99,216.07
2013-09-19 10:01:25+00:00,L7,213.19,209.88
2013-09-27 10:07:36+00:00,L8,227.43,217.55
2013-10-06 10:01:26+00:00,L8,228.07,210.33
2013-10-22 10:01:21+00:00,L8,223.47,202.79
2013-10-29 10:07:27+00:00,L8,222.68,202.03
2013-11-06 10:01:52+00:00,L7,,
2013-11-07 10:01:42+00:00,L8,217.96,204.90
2013-11-14 10:07:26+00:00,L8,224.03,205.17
2013-12-09 10:01:09+00:00,L8,227.52,206.48
2013-12-16 10:07:15+00:00,L8,225.60,204.60
2013-12-17 09:55:52+00:00,L7,231.48,214.89
2013-12-24 10:02:07+00:00,L7,,
2014-01-01 10:07:07+00:00,L8,223.06,204.09
2014-01-25 10:02:30+00:00,L7,,
2014-01-26 10:00:40+00:00,L8,217.96,206.28
2014-03-06 10:06:18+00:00,L8,222.48,
2014-03-07 09:56:21+00:00,L7,229.46,210.19
2014-03-15 10:00:03+00:00,L8,226.12,217.75
2014-03-22 10:06:07+00:00,L8,226.11,220.68
2014-03-23 09:56:28+00:00,L7,,
2014-03-30 10:02:42+00:00,L7,227.00,
2014-04-07 10:05:52+00:00,L8,227.80,225.31
2014-04-08 09:56:32+00:00,L7,222.79,222.46
2014-04-24 09:56:45+00:00,L7,,
2014-05-10 09:56:49+00:00,L7,215.88,224.28
2014-05-17 10:03:04+00:00,L7,,
2014-05-26 09:56:55+00:00,L7,225.56,224.89
2014-06-02 10:03:08+00:00,L7,226.22,210.27
2014-06-03 09:59:11+00:00,L8,227.81,225.49
2014-06-10 10:05:25+00:00,L8,225.23,221.27
2014-06-11 09:56:58+00:00,L7,224.16,225.66
2014-06-18 10:03:08+00:00,L7,221.62,
2014-06-19 09:59:40+00:00,L8,223.53,225.40
2014-06-27 09:57:02+00:00,L7,228.02,222.27
2014-07-12 10:05:36+00:00,L8,217.39,209.82
2014-07-13 09:57:04+00:00,L7,,
2014-07-21 09:59:50+00:00,L8,225.63,221.22
2014-07-28 10:05:39+00:00,L8,220.35,210.36
2014-08-06 09:59:58+00:00,L8,229.62,225.35
2014-08-13 10:05:47+00:00,L8,223.79,222.25
2014-08-14 09:57:12+00:00,L7,222.71,213.14
2014-08-21 10:03:22+00:00,L7,228.09,212.82
2014-08-22 10:00:02+00:00,L8,229.07,222.07
2014-08-29 10:05:49+00:00,L8,225.35,205.62
2014-08-30 09:57:11+00:00,L7,224.39,215.11
2014-09-06 10:03:23+00:00,L7,228.42,211.20
2014-09-07 09:59:41+00:00,L8,224.40,223.96
2014-09-14 10:05:53+00:00,L8,227.60,216.95
2014-09-30 10:05:53+00:00,L8,228.97,208.27
2014-10-01 09:57:25+00:00,L7,,
2014-10-08 10:03:40+00:00,L7,391.78,222.79
2014-10-17 09:57:34+00:00,L7,226.96,212.67
2014-10-24 10:03:49+00:00,L7,,
2014-10-25 10:00:10+00:00,L8,226.81,205.11
2014-11-01 10:05:55+00:00,L8,226.29,204.98
2014-11-02 09:57:44+00:00,L7,233.85,210.80
2014-11-18 09:57:47+00:00,L7,220.03,195.63
2014-11-26 09:59:45+00:00,L8,222.57,204.19
2014-12-03 10:05:55+00:00,L8,221.40,195.66
2014-12-11 10:04:09+00:00,L7,227.09,203.58
2014-12-19 10:05:52+00:00,L8,226.36,206.71
2015-01-04 10:05:46+00:00,L8,,
2015-01-05 09:58:06+00:00,L7,222.69,201.57
2015-01-12 10:04:18+00:00,L7,229.74,206.94
2015-01-13 09:59:36+00:00,L8,227.94,207.53
2015-01-28 10:04:23+00:00,L7,223.18,
2015-02-14 09:59:21+00:00,L8,234.50,220.23
2015-03-02 09:59:19+00:00,L8,217.99,211.14
2015-03-10 09:58:26+00:00,L7,274.40,225.51
2015-03-18 09:59:08+00:00,L8,229.29,223.10
2015-04-02 10:04:49+00:00,L7,227.57,215.38
2015-04-10 10:05:06+00:00,L8,231.00,225.39
2015-04-11 09:58:45+00:00,L7,221.57,213.79
2015-04-18 10:04:57+00:00,L7,223.01,222.51
2015-05-12 10:04:46+00:00,L8,229.95,227.36
2015-05-13 09:58:59+00:00,L7,224.32,226.63
2015-05-28 10:04:48+00:00,L8,225.15,214.95
2015-05-29 09:59:02+00:00,L7,229.91,225.37
2015-06-05 10:05:17+00:00,L7,227.77,211.77
2015-06-06 09:58:45+00:00,L8,228.60,225.40
2015-06-14 09:59:10+00:00,L7,,
2015-06-21 10:05:21+00:00,L7,220.08,210.36
2015-06-22 09:59:16+00:00,L8,225.54,218.12
2015-06-30 09:59:12+00:00,L7,,
2015-07-07 10:05:26+00:00,L7,221.56,210.44
2015-07-08 09:59:26+00:00,L8,227.08,223.37
2015-07-16 09:59:18+00:00,L7,224.89,224.82
2015-07-24 09:59:09+00:00,L8,225.17,225.30
2015-07-31 10:05:21+00:00,L8,220.60,208.09
2015-08-08 10:05:33+00:00,L7,226.76,210.40
2015-08-16 10:05:27+00:00,L8,221.18,207.47
2015-08-17 09:59:24+00:00,L7,226.72,214.01
2015-08-25 09:59:20+00:00,L8,228.19,224.18
2015-09-02 09:59:23+00:00,L7,230.18,214.16
2015-09-10 09:59:50+00:00,L8,227.20,210.33
2015-09-25 10:05:42+00:00,L7,234.33,212.95
2015-09-26 09:59:33+00:00,L8,228.33,207.10
2015-10-03 10:05:45+00:00,L8,227.87,214.24
2015-10-11 10:05:51+00:00,L7,222.91,212.42
2015-10-12 09:59:34+00:00,L8,230.49,222.79
2015-10-19 10:05:46+00:00,L8,223.01,206.49
2015-10-28 10:00:03+00:00,L8,228.30,205.51
2015-11-05 10:00:04+00:00,L7,397.35,219.33
2015-11-20 10:05:52+00:00,L8,216.19,201.42
2015-11-29 10:00:06+00:00,L8,212.83,201.73
2015-12-07 10:00:35+00:00,L7,323.97,
2015-12-14 10:06:54+00:00,L7,224.22,207.38
2015-12-15 09:59:41+00:00,L8,224.64,204.84
2015-12-22 10:05:52+00:00,L8,224.93,203.75
2015-12-23 10:00:50+00:00,L7,,
2016-01-24 10:01:17+00:00,L7,394.29,210.31
2016-02-08 10:05:44+00:00,L8,213.70,200.77
2016-02-24 10:05:38+00:00,L8,216.33,205.51
2016-02-25 10:01:27+00:00,L7,,
2016-03-03 10:07:43+00:00,L7,207.48,199.58
2016-03-11 10:05:35+00:00,L8,222.88,195.71
2016-03-12 10:01:37+00:00,L7,,
2016-03-19 10:07:51+00:00,L7,,
2016-03-27 10:05:26+00:00,L8,233.07,225.40
2016-04-20 10:08:02+00:00,L7,228.89,206.42
2016-04-29 10:01:55+00:00,L7,,
2016-05-06 10:08:07+00:00,L7,224.15,207.45
2016-05-15 10:01:57+00:00,L7,225.17,222.40
2016-05-22 10:08:10+00:00,L7,222.95,213.57
2016-05-23 09:59:10+00:00,L8,214.69,216.62
2016-05-31 10:02:03+00:00,L7,218.72,220.16
2016-06-08 09:59:38+00:00,L8,224.16,217.63
2016-06-15 10:05:26+00:00,L8,216.25,205.38
2016-06-16 10:02:06+00:00,L7,225.62,210.41
2016-06-23 10:08:18+00:00,L7,216.04,
2016-06-24 09:59:44+00:00,L8,226.09,224.76
2016-07-01 10:05:35+00:00,L8,225.46,
2016-07-02 10:02:07+00:00,L7,224.08,213.21
2016-07-09 10:08:17+00:00,L7,,210.34
2016-07-10 09:59:52+00:00,L8,228.85,225.56
2016-07-17 10:05:42+00:00,L8,226.72,220.00
2016-07-18 10:02:08+00:00,L7,230.55,226.24
2016-07-25 10:08:20+00:00,L7,,
2016-07-26 09:59:57+00:00,L8,225.73,220.13
2016-08-02 10:05:45+00:00,L8,220.56,209.81
2016-08-03 10:02:10+00:00,L7,,
2016-08-10 10:08:21+00:00,L7,222.63,205.84
2016-08-11 09:59:35+00:00,L8,227.37,220.19
2016-08-19 10:02:11+00:00,L7,,
2016-08-26 10:08:24+00:00,L7,,
2016-08-27 10:00:06+00:00,L8,231.17,225.45
2016-09-03 10:05:56+00:00,L8,225.09,211.20
2016-09-04 10:02:15+00:00,L7,221.17,221.55
2016-09-11 10:08:26+00:00,L7,,
2016-09-12 10:00:11+00:00,L8,229.99,219.42
2016-09-19 10:05:58+00:00,L8,222.12,221.84
2016-09-27 10:08:29+00:00,L7,226.81,214.81
2016-09-28 10:00:11+00:00,L8,230.05,213.18
2016-10-05 10:06:00+00:00,L8,227.27,202.91
2016-10-21 10:06:05+00:00,L8,220.54,206.99
2016-10-22 10:02:16+00:00,L7,225.58,
2016-10-29 10:08:25+00:00,L7,238.33,205.54
2016-10-30 09:59:54+00:00,L8,227.18,210.81
2016-11-30 10:08:15+00:00,L7,,
2016-12-08 10:06:02+00:00,L8,228.25,203.45
2016-12-09 10:02:02+00:00,L7,,
2017-01-01 10:08:01+00:00,L7,395.90,203.73
2017-01-09 10:05:55+00:00,L8,225.22,
2017-01-26 10:01:35+00:00,L7,,
2017-02-03 09:59:34+00:00,L8,224.18,207.53
2017-02-10 10:05:41+00:00,L8,214.65,
2017-02-19 09:59:28+00:00,L8,226.56,204.91
2017-02-26 10:05:36+00:00,L8,225.82,203.66
2017-02-27 10:01:37+00:00,L7,,
2017-03-06 10:07:51+00:00,L7,226.05,221.14
2017-03-07 09:59:45+00:00,L8,215.72,204.84
2017-03-15 10:01:44+00:00,L7,237.49,224.88
2017-03-23 09:59:11+00:00,L8,227.60,218.81
2017-03-30 10:05:19+00:00,L8,223.66,220.09
2017-03-31 10:01:48+00:00,L7,,
2017-04-07 10:08:01+00:00,L7,243.89,225.35
2017-04-08 09:59:04+00:00,L8,229.01,227.77
2017-04-15 10:05:11+00:00,L8,220.81,210.29
2017-04-16 10:01:54+00:00,L7,219.14,224.12
2017-04-23 10:08:08+00:00,L7,227.49,212.35
2017-04-24 09:58:54+00:00,L8,228.00,226.00
2017-05-02 10:02:00+00:00,L7,224.01,222.32
2017-05-09 10:08:12+00:00,L7,,
2017-05-17 10:05:11+00:00,L8,223.90,218.33
2017-05-26 09:59:30+00:00,L8,230.30,224.37
2017-06-02 10:05:21+00:00,L8,224.48,213.02
2017-06-03 10:02:07+00:00,L7,232.48,225.51
2017-06-11 09:59:38+00:00,L8,227.27,225.52
2017-06-18 10:05:27+00:00,L8,218.20,210.45
2017-06-19 10:02:11+00:00,L7,237.58,225.41
2017-06-26 10:08:23+00:00,L7,228.39,210.47
2017-06-27 09:59:43+00:00,L8,221.80,225.05
2017-07-04 10:05:31+00:00,L8,223.69,217.91
2017-07-05 10:02:13+00:00,L7,242.18,
2017-07-12 10:08:24+00:00,L7,217.56,209.55
2017-07-13 09:59:45+00:00,L8,224.99,225.39
2017-07-20 10:05:36+00:00,L8,,
2017-07-21 10:02:13+00:00,L7,226.25,208.20
2017-07-28 10:08:23+00:00,L7,226.23,207.89
2017-07-29 09:59:30+00:00,L8,229.34,225.42
2017-08-05 10:05:43+00:00,L8,221.14,209.31
2017-08-06 10:02:11+00:00,L7,227.16,200.72
2017-08-13 10:08:20+00:00,L7,225.80,213.95
2017-08-14 09:59:36+00:00,L8,228.13,225.53
2017-08-21 10:05:48+00:00,L8,223.83,199.46
2017-08-22 10:02:10+00:00,L7,226.21,210.40
2017-08-29 10:08:21+00:00,L7,234.62,210.38
2017-08-30 10:00:03+00:00,L8,229.62,223.33
2017-09-07 10:02:09+00:00,L7,,
2017-09-14 10:08:19+00:00,L7,240.08,223.19
2017-09-15 10:00:04+00:00,L8,228.38,211.94
2017-09-22 10:05:54+00:00,L8,228.70,209.01
2017-09-23 10:02:08+00:00,L7,228.73,219.06
2017-09-30 10:08:20+00:00,L7,,
2017-10-08 10:06:00+00:00,L8,222.44,205.35
2017-10-09 10:02:10+00:00,L7,230.93,222.91
2017-10-16 10:08:22+00:00,L7,,
2017-10-17 10:00:15+00:00,L8,230.01,219.00
2017-10-24 10:06:02+00:00,L8,226.38,207.40
2017-10-25 10:02:12+00:00,L7,228.19,200.43
2017-11-01 10:08:22+00:00,L7,228.94,197.90
2017-11-02 09:59:51+00:00,L8,224.14,206.58
2017-11-17 10:08:19+00:00,L7,234.03,207.35
2017-12-04 09:59:42+00:00,L8,227.48,204.05
2017-12-28 10:01:46+00:00,L7,,
2018-01-05 09:59:41+00:00,L8,237.16,196.51
2018-01-20 10:07:37+00:00,L7,231.00,203.43
2018-01-21 09:59:33+00:00,L8,216.28,204.57
2018-01-29 10:01:17+00:00,L7,394.26,216.92
2018-02-13 10:05:33+00:00,L8,218.03,200.40
2018-02-21 10:07:11+00:00,L7,70.35,
2018-03-02 10:00:55+00:00,L7,,
2018-03-18 10:00:43+00:00,L7,,221.93
2018-03-26 09:59:03+00:00,L8,229.49,
2018-04-02 10:05:10+00:00,L8,229.60,225.57
2018-04-18 10:05:01+00:00,L8,223.39,209.23
2018-04-19 10:00:13+00:00,L7,232.26,224.27
2018-04-26 10:06:17+00:00,L7,234.69,
2018-05-05 09:59:56+00:00,L7,,
2018-05-12 10:05:59+00:00,L7,396.29,225.33
2018-05-13 09:58:35+00:00,L8,227.25,225.49
2018-05-20 10:04:41+00:00,L8,228.14,225.54
2018-06-05 10:04:30+00:00,L8,218.86,
2018-06-13 10:05:28+00:00,L7,225.49,208.71
2018-06-14 09:58:50+00:00,L8,228.00,225.39
2018-06-21 10:04:41+00:00,L8,233.52,227.36
2018-06-22 09:59:07+00:00,L7,224.65,219.93
2018-06-29 10:05:10+00:00,L7,224.21,
2018-06-30 09:58:36+00:00,L8,230.06,228.22
2018-07-07 10:04:50+00:00,L8,219.12,207.15
2018-07-08 09:58:48+00:00,L7,233.46,225.31
2018-07-15 10:04:51+00:00,L7,222.25,210.48
2018-07-24 09:58:31+00:00,L7,233.62,220.61
2018-07-31 10:04:35+00:00,L7,222.58,212.36
2018-08-01 09:58:51+00:00,L8,225.34,225.47
2018-08-08 10:05:06+00:00,L8,227.03,221.83
2018-08-09 09:58:14+00:00,L7,,
2018-08-16 10:04:17+00:00,L7,230.67,206.71
2018-08-17 09:59:00+00:00,L8,228.64,225.39
2018-08-24 10:05:14+00:00,L8,226.40,220.93
2018-09-01 10:03:57+00:00,L7,219.53,
2018-09-02 09:59:07+00:00,L8,227.13,221.73
2018-09-09 10:05:20+00:00,L8,226.67,210.33
2018-09-26 09:57:13+00:00,L7,,
2018-10-03 10:03:13+00:00,L7,,
2018-10-12 09:56:49+00:00,L7,231.48,212.33
2018-10-19 10:02:50+00:00,L7,223.28,
2018-10-20 09:59:25+00:00,L8,219.80,202.21
2018-10-27 10:05:38+00:00,L8,224.22,209.79
2018-11-05 09:59:29+00:00,L8,226.04,202.35
2018-11-13 09:56:06+00:00,L7,,
2018-11-21 09:59:29+00:00,L8,211.17,
2018-11-28 10:05:39+00:00,L8,223.40,203.01
2018-11-29 09:55:42+00:00,L7,222.84,198.84
2018-12-07 09:59:27+00:00,L8,220.49,206.00
2018-12-15 09:55:16+00:00,L7,228.42,
2018-12-23 09:59:26+00:00,L8,219.95,207.20
2019-01-15 10:05:34+00:00,L8,224.80,206.88
2019-01-16 09:54:18+00:00,L7,,
2019-02-16 10:05:28+00:00,L8,231.14,210.98
2019-02-17 09:53:19+00:00,L7,238.78,216.54
2019-02-24 09:59:17+00:00,L7,,
2019-03-04 10:05:24+00:00,L8,227.37,222.84
2019-03-12 09:58:46+00:00,L7,395.15,216.88
2019-03-20 10:05:19+00:00,L8,,
2019-03-21 09:52:18+00:00,L7,220.03,
2019-03-28 09:58:14+00:00,L7,225.12,
2019-03-29 09:59:30+00:00,L8,223.22,
2019-04-05 10:05:15+00:00,L8,222.98,224.13
2019-04-14 09:59:25+00:00,L8,222.98,225.47
2019-04-29 09:57:05+00:00,L7,223.76,234.71
2019-04-30 09:59:22+00:00,L8,222.70,225.47
2019-05-08 09:50:34+00:00,L7,233.75,
2019-05-16 09:59:08+00:00,L8,229.39,225.35
2019-05-23 10:05:23+00:00,L8,220.67,210.32
2019-05-31 09:55:53+00:00,L7,220.10,229.40
2019-06-01 09:59:17+00:00,L8,229.36,227.71
2019-06-16 09:55:18+00:00,L7,229.28,
2019-06-17 09:59:47+00:00,L8,225.73,224.02
