dates,sar2501-0000,sar2501-0001,satname
1988-08-21 09:36:29+00:00,214.56,213.56,L5
1988-08-30 09:30:21+00:00,228.83,218.21,L5
1988-09-06 09:36:31+00:00,237.39,214.67,L5
1988-09-15 09:30:17+00:00,231.57,218.06,L5
1988-09-22 09:36:26+00:00,227.02,206.58,L5
1988-10-01 09:30:34+00:00,224.87,206.58,L5
1988-10-08 09:36:21+00:00,215.99,206.3,L5
1988-12-11 09:36:09+00:00,229.26,207.36,L5
1989-01-12 09:35:56+00:00,226.93,203.16,L5
1989-01-28 09:35:43+00:00,229.61,205.34,L5
1989-02-06 09:29:35+00:00,226.71,210.81,L5
1989-02-22 09:29:28+00:00,229.84,221.84,L5
1989-03-26 09:28:29+00:00,241.73,231.33,L5
1989-04-02 09:34:48+00:00,228.31,213.39,L5
1989-04-18 09:34:43+00:00,219.42,212.1,L5
1989-05-20 09:34:09+00:00,232.83,218.11,L5
1989-06-14 09:27:46+00:00,217.83,225.58,L5
1989-06-21 09:33:31+00:00,220.54,213.79,L5
1989-06-30 09:27:15+00:00,233.48,,L5
1989-07-23 09:32:57+00:00,213.83,207.09,L5
1989-08-24 09:32:15+00:00,226.66,214.72,L5
1989-09-09 09:31:51+00:00,222.74,195.25,L5
1989-09-18 09:25:20+00:00,235.61,215.05,L5
1989-09-25 09:31:28+00:00,237.73,212.09,L5
1989-10-11 09:31:06+00:00,221.95,213.06,L5
1989-10-27 09:30:27+00:00,235.38,219.19,L5
1989-11-12 09:30:07+00:00,225.63,214.51,L5
1989-11-28 09:29:40+00:00,240.15,,L5
1989-12-14 09:29:14+00:00,221.52,206.74,L5
1989-12-23 09:22:46+00:00,211.76,218.63,L5
1990-01-31 09:27:43+00:00,223.42,206.94,L5
1990-02-16 09:27:12+00:00,209.42,206.33,L5
1990-03-04 09:26:38+00:00,236.25,,L5
1990-04-14 09:19:47+00:00,235.63,218.01,L5
1990-04-21 09:25:58+00:00,230.15,221.42,L5
1990-05-16 09:19:49+00:00,231.68,220.66,L5
1990-05-23 09:25:56+00:00,220.84,203.17,L5
1990-06-01 09:19:44+00:00,231.79,232.98,L5
1990-06-17 09:19:42+00:00,221.76,218.87,L5
1990-06-24 09:25:54+00:00,213.68,205.65,L5
1990-07-10 09:25:52+00:00,218.94,203.24,L5
1990-07-19 09:19:37+00:00,233.66,,L5
1990-07-26 09:25:48+00:00,230.53,212.64,L5
1990-08-04 09:19:56+00:00,216.95,230.98,L5
1990-08-11 09:25:43+00:00,235.74,220.63,L5
1990-08-20 09:19:30+00:00,240.98,220.24,L5
1990-09-05 09:19:23+00:00,217.54,221.88,L5
1990-09-12 09:25:35+00:00,224.65,,L5
1990-09-21 09:19:19+00:00,217.52,203.11,L5
1990-09-28 09:25:26+00:00,231.39,215.39,L5
1990-10-07 09:19:07+00:00,221.09,217.89,L5
1990-10-14 09:25:20+00:00,214.57,206.88,L5
1990-11-15 09:25:13+00:00,219.65,204.62,L5
1991-01-02 09:25:37+00:00,211.99,194.12,L5
1991-01-11 09:19:39+00:00,234.04,215.98,L5
1991-02-12 09:20:19+00:00,242.88,,L5
1991-04-01 09:21:10+00:00,223.65,196.77,L5
1991-04-08 09:27:30+00:00,238.96,232.79,L5
1991-04-24 09:27:46+00:00,229.79,220.24,L5
1991-05-26 09:28:22+00:00,236.75,,L5
1991-06-04 09:22:42+00:00,237.14,,L5
1991-06-20 09:22:30+00:00,212.75,219.34,L5
1991-06-27 09:28:49+00:00,221.16,213.71,L5
1991-07-06 09:22:46+00:00,232.41,231.96,L5
1991-07-13 09:28:57+00:00,218.76,212.27,L5
1991-07-22 09:22:58+00:00,212.58,216.33,L5
1991-07-29 09:29:13+00:00,229.42,,L5
1991-08-07 09:23:04+00:00,233.88,232.37,L5
1991-08-14 09:29:15+00:00,222.87,221.22,L5
1991-08-23 09:23:10+00:00,219.86,219.8,L5
1991-09-15 09:29:38+00:00,223.71,205.32,L5
1991-09-24 09:23:31+00:00,229.9,219.41,L5
1991-10-01 09:29:43+00:00,231.35,212.4,L5
1991-10-17 09:29:54+00:00,237.87,210.73,L5
1991-11-02 09:29:52+00:00,231.69,203.02,L5
1991-11-11 09:23:45+00:00,238.17,205.83,L5
1991-12-04 09:30:12+00:00,218.05,209.69,L5
1992-02-06 09:29:56+00:00,222.45,217.1,L5
1992-02-15 09:23:38+00:00,220.19,219.35,L5
1992-04-19 09:23:30+00:00,227.48,,L5
1992-04-26 09:29:34+00:00,228.9,210.93,L5
1992-05-12 09:29:27+00:00,227.37,214.34,L5
1992-05-28 09:29:18+00:00,226.45,214.93,L5
1992-06-06 09:23:03+00:00,225.62,225.69,L5
1992-06-13 09:29:08+00:00,231.66,,L5
1992-06-29 09:28:56+00:00,230.55,204.83,L5
1992-07-08 09:22:38+00:00,240.11,214.33,L5
1992-07-15 09:28:44+00:00,223.09,218.02,L5
1992-07-31 09:28:32+00:00,234.9,221.74,L5
1992-08-09 09:22:14+00:00,228.88,220.08,L5
1992-08-16 09:28:17+00:00,228.07,213.74,L5
1992-09-01 09:28:02+00:00,221.01,203.94,L5
1992-09-10 09:21:44+00:00,230.61,218.03,L5
1992-09-17 09:27:48+00:00,233.59,,L5
1992-09-26 09:21:25+00:00,217.15,220.14,L5
1992-11-04 09:26:58+00:00,225.55,203.06,L5
1992-12-06 09:26:58+00:00,213.23,188.07,L5
1993-02-08 09:27:38+00:00,219.65,188.18,L5
1993-03-12 09:27:54+00:00,237.82,205.67,L5
1993-03-21 09:21:43+00:00,235.6,220.96,L5
1993-03-28 09:27:56+00:00,234.92,222.26,L5
1993-04-13 09:28:04+00:00,230.28,215.44,L5
1993-05-08 09:22:01+00:00,226.77,223.27,L5
1993-05-15 09:28:13+00:00,220.94,218.23,L5
1993-05-31 09:28:16+00:00,218.24,211.6,L5
1993-06-16 09:28:14+00:00,238.76,218.15,L5
1993-06-25 09:22:00+00:00,222.05,214.66,L5
1993-07-11 09:21:58+00:00,213.15,207.28,L5
1993-07-18 09:28:08+00:00,226.6,214.02,L5
1993-07-27 09:21:57+00:00,233.04,218.09,L5
1993-08-03 09:28:08+00:00,229.45,217.41,L5
1993-08-12 09:21:57+00:00,232.21,221.6,L5
1993-08-19 09:28:08+00:00,223.69,213.63,L5
1993-10-06 09:27:59+00:00,229.44,204.93,L5
1993-11-16 09:21:29+00:00,231.6,212.15,L5
1993-12-02 09:21:27+00:00,187.67,,L5
1994-01-03 09:21:08+00:00,220.62,217.42,L5
1994-02-27 09:26:35+00:00,223.03,201.3,L5
1994-03-08 09:20:16+00:00,228.02,228.58,L5
1994-03-15 09:26:21+00:00,231.72,223.76,L5
1994-03-24 09:20:03+00:00,235.97,224.31,L5
1994-03-31 09:26:06+00:00,231.95,218.81,L5
1994-04-25 09:19:27+00:00,221.53,218.98,L5
1994-05-02 09:25:29+00:00,233.13,220.5,L5
1994-05-11 09:19:08+00:00,233.78,225.62,L5
1994-06-19 09:24:34+00:00,221.1,205.44,L5
1994-07-14 09:17:44+00:00,225.18,220.59,L5
1994-07-21 09:23:43+00:00,220.73,211.74,L5
1994-07-30 09:17:17+00:00,227.54,214.62,L5
1994-08-15 09:16:52+00:00,226.52,220.37,L5
1994-08-22 09:22:53+00:00,230.84,211.84,L5
1994-08-31 09:16:29+00:00,233.59,218.01,L5
1994-09-07 09:22:29+00:00,233.21,218.46,L5
1994-09-16 09:16:04+00:00,228.92,218.05,L5
1994-10-18 09:15:07+00:00,240.65,216.07,L5
1994-10-25 09:21:04+00:00,232.1,216.72,L5
1994-11-03 09:14:33+00:00,223.26,204.79,L5
1994-11-10 09:20:30+00:00,239.71,,L5
1994-12-12 09:19:28+00:00,230.17,218.52,L5
1994-12-21 09:13:00+00:00,223.92,191.9,L5
1995-01-22 09:11:52+00:00,221.52,203.74,L5
1995-03-11 09:09:57+00:00,237.7,221.25,L5
1995-04-12 09:08:37+00:00,229.07,223.47,L5
1995-04-19 09:14:30+00:00,224.47,218.46,L5
1995-05-05 09:13:47+00:00,234.56,222.15,L5
1995-05-21 09:13:04+00:00,227.74,,L5
1995-05-30 09:06:28+00:00,225.87,221.25,L5
1995-06-06 09:12:19+00:00,219.56,214.1,L5
1995-06-15 09:05:44+00:00,221.33,219.01,L5
1995-06-22 09:11:37+00:00,236.16,218.19,L5
1995-07-01 09:05:02+00:00,228.83,220.92,L5
1995-07-08 09:10:53+00:00,226.75,216.3,L5
1995-07-17 09:04:16+00:00,235.15,212.03,L5
1995-07-24 09:10:09+00:00,228.74,216.57,L5
1995-08-02 09:03:34+00:00,228.1,217.58,L5
1995-08-09 09:09:25+00:00,225.56,215.67,L5
1995-08-25 09:08:41+00:00,228.78,211.18,L5
1995-09-03 09:02:05+00:00,222.23,218.69,L5
1995-09-10 09:07:55+00:00,228.13,218.6,L5
1995-11-06 08:59:03+00:00,222.36,215.65,L5
1995-12-15 09:06:48+00:00,215.27,173.6,L5
1995-12-31 09:07:58+00:00,189.51,,L5
1996-01-16 09:09:06+00:00,218.71,201.98,L5
1996-02-17 09:11:19+00:00,229.09,219.68,L5
1996-03-13 09:06:48+00:00,237.44,222.17,L5
1996-04-05 09:14:27+00:00,230.53,220.15,L5
1996-04-21 09:15:25+00:00,229.12,218.11,L5
1996-05-16 09:10:42+00:00,230.99,228.45,L5
1996-05-23 09:17:17+00:00,226.88,219.98,L5
1996-06-01 09:11:36+00:00,233.5,223.59,L5
1996-06-08 09:18:10+00:00,234.0,220.37,L5
1996-06-24 09:19:02+00:00,215.32,213.24,L5
1996-07-03 09:13:19+00:00,220.99,218.53,L5
1996-07-10 09:19:52+00:00,226.37,217.99,L5
1996-07-19 09:14:10+00:00,217.82,220.0,L5
1996-07-26 09:20:43+00:00,220.33,212.61,L5
1996-08-04 09:15:00+00:00,219.3,220.03,L5
1996-08-20 09:15:50+00:00,228.11,223.06,L5
1996-09-05 09:16:44+00:00,227.94,227.57,L5
1996-09-21 09:17:36+00:00,224.96,221.12,L5
1996-10-23 09:19:16+00:00,226.84,223.18,L5
1996-11-08 09:20:02+00:00,222.58,216.55,L5
1996-12-17 09:28:03+00:00,221.67,211.86,L5
1997-02-03 09:30:16+00:00,234.11,213.38,L5
1997-03-16 09:25:47+00:00,228.35,216.3,L5
1997-03-23 09:32:13+00:00,224.63,208.34,L5
1997-04-01 09:26:22+00:00,226.79,224.14,L5
1997-04-24 09:33:22+00:00,231.54,223.77,L5
1997-05-03 09:27:30+00:00,220.78,224.53,L5
1997-05-10 09:33:55+00:00,232.66,223.08,L5
1997-06-20 09:29:33+00:00,221.71,218.05,L5
1997-07-13 09:36:09+00:00,233.36,221.07,L5
1997-07-22 09:30:16+00:00,228.53,213.85,L5
1997-07-29 09:36:41+00:00,225.47,,L5
1997-08-07 09:30:48+00:00,231.16,219.01,L5
1997-08-14 09:37:12+00:00,224.64,220.98,L5
1997-08-23 09:31:17+00:00,226.6,219.72,L5
1997-08-30 09:37:41+00:00,218.46,215.14,L5
1997-09-08 09:31:46+00:00,227.59,215.06,L5
1997-09-15 09:38:08+00:00,231.34,207.64,L5
1997-10-17 09:39:02+00:00,229.13,212.98,L5
1997-10-26 09:33:07+00:00,227.75,218.98,L5
1997-11-02 09:39:28+00:00,223.05,208.83,L5
1997-11-11 09:33:30+00:00,233.84,217.16,L5
1997-12-29 09:34:39+00:00,224.55,217.22,L5
1998-01-30 09:35:22+00:00,232.35,214.93,L5
1998-02-06 09:41:42+00:00,226.87,203.15,L5
1998-03-03 09:35:57+00:00,235.92,217.99,L5
1998-04-04 09:36:24+00:00,230.8,215.59,L5
1998-05-06 09:36:51+00:00,225.29,217.95,L5
1998-05-13 09:43:08+00:00,228.75,224.53,L5
1998-06-14 09:43:37+00:00,220.71,205.83,L5
1998-06-30 09:43:48+00:00,225.4,214.51,L5
1998-07-16 09:44:00+00:00,225.83,201.57,L5
1998-08-26 09:38:09+00:00,222.85,216.33,L5
1998-09-18 09:44:32+00:00,234.59,214.73,L5
1998-10-29 09:38:26+00:00,219.67,210.27,L5
1998-12-23 09:44:47+00:00,227.77,200.0,L5
1999-01-17 09:38:31+00:00,225.03,225.35,L5
1999-01-24 09:44:47+00:00,223.54,208.21,L5
1999-03-06 09:38:42+00:00,222.8,221.32,L5
1999-03-13 09:44:46+00:00,240.15,217.15,L5
1999-04-07 09:38:14+00:00,225.73,222.45,L5
1999-04-23 09:38:17+00:00,227.65,227.95,L5
1999-04-30 09:44:26+00:00,232.04,212.84,L5
1999-06-01 09:43:50+00:00,220.88,215.28,L5
1999-06-17 09:43:41+00:00,217.76,215.07,L5
1999-06-26 09:37:24+00:00,229.77,220.7,L5
1999-07-03 09:43:32+00:00,232.78,218.19,L5
1999-07-12 09:37:17+00:00,230.67,209.84,L5
1999-07-19 09:43:28+00:00,226.45,214.74,L5
1999-08-05 09:52:28+00:00,222.54,224.4,L7
1999-08-12 09:58:37+00:00,229.38,210.36,L7
1999-08-21 09:52:25+00:00,226.44,215.84,L7
1999-08-28 09:58:41+00:00,225.19,222.03,L7
1999-08-29 09:36:51+00:00,221.79,215.16,L5
1999-09-05 09:42:46+00:00,227.5,211.68,L5
1999-09-13 09:58:35+00:00,227.21,223.99,L7
1999-09-14 09:36:19+00:00,233.94,219.79,L5
1999-09-22 09:52:29+00:00,228.19,225.51,L7
1999-09-29 09:58:45+00:00,223.27,212.98,L7
1999-09-30 09:36:28+00:00,230.79,217.76,L5
1999-10-07 09:42:21+00:00,232.82,218.12,L5
1999-10-31 09:58:37+00:00,224.9,204.91,L7
1999-11-09 09:52:28+00:00,221.68,,L7
1999-11-16 09:58:37+00:00,234.69,214.75,L7
1999-11-25 09:52:19+00:00,228.41,209.78,L7
1999-12-02 09:58:32+00:00,237.14,210.61,L7
1999-12-03 09:34:41+00:00,234.24,212.5,L5
1999-12-18 09:58:40+00:00,229.77,207.62,L7
2000-01-03 09:58:33+00:00,,207.89,L7
2000-01-11 09:40:43+00:00,229.91,,L5
2000-01-12 09:52:23+00:00,228.68,203.05,L7
2000-01-20 09:34:18+00:00,225.62,215.53,L5
2000-01-27 09:40:13+00:00,238.24,209.44,L5
2000-02-04 09:58:30+00:00,,210.91,L7
2000-02-13 09:52:17+00:00,232.11,217.47,L7
2000-03-07 09:58:18+00:00,233.44,221.7,L7
2000-03-23 09:58:20+00:00,236.75,220.89,L7
2000-04-08 09:58:08+00:00,228.84,208.84,L7
2000-04-24 09:58:03+00:00,217.08,218.36,L7
2000-05-03 09:51:48+00:00,226.81,226.28,L7
2000-05-19 09:51:37+00:00,222.5,221.47,L7
2000-06-03 09:41:49+00:00,225.79,207.91,L5
2000-06-04 09:51:26+00:00,226.38,225.27,L7
2000-06-11 09:57:36+00:00,227.06,209.0,L7
2000-06-12 09:35:51+00:00,225.75,214.4,L5
2000-06-19 09:42:11+00:00,226.59,220.3,L5
2000-06-20 09:51:22+00:00,228.53,224.66,L7
2000-06-27 09:57:25+00:00,229.51,222.93,L7
2000-06-28 09:36:14+00:00,229.73,219.68,L5
2000-07-05 09:42:32+00:00,219.93,203.16,L5
2000-07-06 09:51:08+00:00,223.88,225.26,L7
2000-07-22 09:50:52+00:00,230.06,226.57,L7
2000-07-29 09:56:55+00:00,227.97,214.45,L7
2000-08-07 09:50:38+00:00,232.88,225.48,L7
2000-08-14 09:56:49+00:00,222.7,214.55,L7
2000-08-15 09:37:11+00:00,230.29,219.35,L5
2000-08-22 09:43:28+00:00,224.58,214.5,L5
2000-08-23 09:50:33+00:00,224.63,224.27,L7
2000-08-30 09:56:38+00:00,222.9,216.92,L7
2000-09-08 09:50:17+00:00,214.51,,L7
2000-09-15 09:56:19+00:00,228.51,212.86,L7
2000-09-24 09:50:00+00:00,228.89,221.44,L7
2000-10-26 09:49:51+00:00,220.89,206.44,L7
2000-11-27 09:49:55+00:00,220.09,206.76,L7
2000-12-13 09:49:57+00:00,221.08,210.7,L7
2001-01-21 09:56:15+00:00,,208.09,L7
2001-02-22 09:56:07+00:00,223.16,199.5,L7
2001-03-03 09:49:53+00:00,220.49,212.28,L7
2001-03-11 09:39:39+00:00,223.75,210.94,L5
2001-03-19 09:49:46+00:00,228.36,210.94,L7
2001-05-13 09:55:39+00:00,230.55,219.38,L7
2001-05-29 09:55:31+00:00,227.99,210.27,L7
2001-06-06 09:46:06+00:00,221.63,218.06,L5
2001-06-07 09:49:12+00:00,225.3,225.31,L7
2001-06-14 09:55:19+00:00,226.11,209.57,L7
2001-06-15 09:39:53+00:00,233.17,219.43,L5
2001-06-23 09:48:58+00:00,221.81,221.07,L7
2001-06-30 09:55:05+00:00,227.35,223.47,L7
2001-07-01 09:39:55+00:00,225.65,228.76,L5
2001-07-09 09:48:55+00:00,218.37,213.26,L7
2001-07-25 09:48:48+00:00,228.79,225.58,L7
2001-08-01 09:54:52+00:00,224.97,214.47,L7
2001-08-02 09:39:53+00:00,234.47,221.25,L5
2001-08-10 09:48:30+00:00,225.49,219.64,L7
2001-08-18 09:39:51+00:00,227.88,219.59,L5
2001-08-25 09:45:58+00:00,229.95,218.52,L5
2001-08-26 09:48:19+00:00,233.65,222.35,L7
2001-09-02 09:54:23+00:00,231.11,220.45,L7
2001-09-03 09:40:07+00:00,233.31,219.86,L5
2001-09-10 09:45:53+00:00,222.16,219.3,L5
2001-09-18 09:54:11+00:00,237.07,224.13,L7
2001-09-19 09:39:37+00:00,228.81,213.12,L5
2001-10-04 09:53:59+00:00,233.21,212.44,L7
2001-10-13 09:47:44+00:00,,219.28,L7
2001-11-05 09:54:07+00:00,228.65,208.2,L7
2001-11-14 09:48:02+00:00,228.65,210.65,L7
2001-11-22 09:39:05+00:00,231.64,219.41,L5
2001-12-07 09:54:17+00:00,228.41,199.75,L7
2001-12-23 09:54:25+00:00,222.55,,L7
2001-12-31 09:44:56+00:00,227.33,208.36,L5
2002-01-17 09:48:21+00:00,234.03,204.37,L7
2002-01-25 09:38:30+00:00,228.66,220.97,L5
2002-02-02 09:48:23+00:00,231.31,210.37,L7
2002-02-17 09:44:11+00:00,231.8,212.82,L5
2002-03-13 09:54:38+00:00,233.46,222.88,L7
2002-03-14 09:37:38+00:00,229.44,214.68,L5
2002-03-21 09:43:47+00:00,218.54,219.08,L5
2002-04-14 09:54:32+00:00,223.49,213.95,L7
2002-04-23 09:48:18+00:00,235.14,225.58,L7
2002-04-30 09:54:34+00:00,221.16,223.6,L7
2002-05-09 09:48:22+00:00,227.3,225.29,L7
2002-05-17 09:36:25+00:00,233.39,228.85,L5
2002-05-24 09:42:27+00:00,228.8,211.04,L5
2002-05-25 09:48:13+00:00,223.45,225.28,L7
2002-06-01 09:54:21+00:00,225.21,216.49,L7
2002-06-10 09:48:06+00:00,210.8,222.06,L7
2002-06-17 09:54:14+00:00,238.38,225.44,L7
2002-06-18 09:35:40+00:00,235.32,221.49,L5
2002-06-25 09:41:43+00:00,219.53,203.25,L5
2002-06-26 09:48:22+00:00,226.32,216.21,L7
2002-07-03 09:54:10+00:00,226.34,210.44,L7
2002-07-12 09:47:56+00:00,233.29,220.56,L7
2002-07-19 09:54:03+00:00,227.77,208.28,L7
2002-07-28 09:47:48+00:00,228.73,206.05,L7
2002-08-04 09:53:55+00:00,223.41,208.94,L7
2002-08-13 09:47:44+00:00,222.47,222.09,L7
2002-08-20 09:53:52+00:00,229.54,220.09,L7
2002-09-05 09:53:43+00:00,235.08,218.67,L7
2002-09-21 09:53:30+00:00,227.73,205.64,L7
2002-09-30 09:47:17+00:00,225.57,211.99,L7
2002-10-07 09:53:26+00:00,227.58,206.21,L7
2002-10-16 09:47:17+00:00,228.32,215.01,L7
2002-12-19 09:47:50+00:00,220.02,,L7
2002-12-26 09:54:05+00:00,,210.35,L7
2003-01-04 09:47:53+00:00,234.41,,L7
2003-01-27 09:54:14+00:00,222.25,,L7
2003-03-16 09:54:27+00:00,221.49,,L7
2003-03-25 09:48:11+00:00,229.5,227.46,L7
2003-04-01 09:54:27+00:00,234.04,206.49,L7
2003-04-17 09:54:29+00:00,228.19,200.2,L7
2003-05-03 09:54:30+00:00,220.76,205.94,L7
2003-05-28 09:48:15+00:00,221.49,225.81,L7
2003-06-28 09:41:50+00:00,222.67,214.23,L5
2003-07-07 09:35:50+00:00,228.44,220.93,L5
2003-07-14 09:42:07+00:00,230.88,212.93,L5
2003-07-23 09:36:06+00:00,219.9,209.91,L5
2003-07-30 09:42:25+00:00,222.87,216.26,L5
2003-08-24 09:36:41+00:00,229.48,217.02,L5
2003-08-31 09:42:59+00:00,226.61,213.29,L5
2003-09-17 09:47:47+00:00,236.27,225.47,L7
2003-09-25 09:37:12+00:00,231.09,218.18,L5
2003-10-10 09:53:47+00:00,229.73,210.15,L7
2003-12-13 09:54:30+00:00,,204.16,L7
2004-01-06 09:44:30+00:00,233.71,201.18,L5
2004-01-30 09:54:48+00:00,233.42,200.64,L7
2004-01-31 09:38:24+00:00,236.29,206.09,L5
2004-02-16 09:38:28+00:00,231.24,219.97,L5
2004-02-23 09:44:42+00:00,217.15,212.06,L5
2004-03-26 09:44:50+00:00,234.81,218.2,L5
2004-04-20 09:39:24+00:00,222.18,220.16,L5
2004-05-13 09:46:14+00:00,230.21,,L5
2004-05-14 09:48:44+00:00,,230.07,L7
2004-05-22 09:40:18+00:00,233.15,220.83,L5
2004-05-29 09:46:40+00:00,233.42,226.63,L5
2004-06-06 09:54:50+00:00,222.84,213.43,L7
2004-06-07 09:40:46+00:00,229.94,223.14,L5
2004-06-30 09:47:37+00:00,223.11,210.23,L5
2004-07-16 09:48:04+00:00,230.07,218.1,L5
2004-07-17 09:48:31+00:00,226.62,225.37,L7
2004-07-25 09:42:06+00:00,234.42,234.26,L5
2004-08-01 09:48:25+00:00,227.64,211.92,L5
2004-08-25 09:54:30+00:00,219.62,205.59,L7
2004-09-02 09:49:14+00:00,222.05,210.28,L5
2004-09-03 09:48:16+00:00,226.64,220.32,L7
2004-10-21 09:48:16+00:00,224.81,215.94,L7
2004-11-13 09:54:40+00:00,223.23,,L7
2004-12-23 09:51:34+00:00,227.35,206.71,L5
2005-01-17 09:45:41+00:00,231.52,213.14,L5
2005-02-10 09:49:07+00:00,231.87,204.7,L7
2005-02-18 09:46:10+00:00,234.91,220.28,L5
2005-02-25 09:52:27+00:00,230.46,205.34,L5
2005-03-29 09:52:48+00:00,231.94,224.51,L5
2005-04-06 09:55:22+00:00,240.08,225.35,L7
2005-04-22 09:55:16+00:00,240.42,227.09,L7
2005-05-09 09:46:48+00:00,226.08,220.01,L5
2005-05-16 09:53:02+00:00,226.06,214.7,L5
2005-06-26 09:47:09+00:00,232.59,220.15,L5
2005-07-03 09:53:21+00:00,237.3,230.24,L5
2005-07-12 09:47:16+00:00,229.66,217.99,L5
2005-07-19 09:53:32+00:00,223.56,204.69,L5
2005-07-28 09:47:27+00:00,224.11,203.15,L5
2005-08-13 09:47:35+00:00,227.85,217.76,L5
2005-09-05 09:53:51+00:00,230.35,215.52,L5
2005-09-14 09:47:40+00:00,235.39,219.98,L5
2005-10-24 09:48:48+00:00,230.41,213.64,L7
2005-11-08 09:53:58+00:00,228.3,212.87,L5
2005-12-18 09:55:21+00:00,225.53,195.43,L7
2006-01-12 09:49:24+00:00,,210.35,L7
2006-01-19 09:55:39+00:00,,208.39,L7
2006-02-05 09:49:51+00:00,234.23,201.39,L5
2006-02-12 09:56:12+00:00,234.2,203.14,L5
2006-02-28 09:56:33+00:00,211.54,203.11,L5
2006-04-26 09:51:24+00:00,232.05,218.16,L5
2006-05-03 09:57:41+00:00,229.85,218.15,L5
2006-05-28 09:52:13+00:00,234.04,220.01,L5
2006-06-04 09:58:08+00:00,221.48,205.06,L5
2006-06-12 09:55:45+00:00,226.79,,L7
2006-07-14 09:55:32+00:00,234.89,219.81,L7
2006-07-22 09:58:52+00:00,221.54,207.69,L5
2006-08-16 09:52:59+00:00,230.29,215.32,L5
2006-08-23 09:59:15+00:00,230.06,213.93,L5
2006-09-01 09:53:10+00:00,235.38,222.19,L5
2006-10-03 09:53:33+00:00,228.24,214.66,L5
