dates,nzd0340-0000,nzd0340-0001,nzd0340-0002,nzd0340-0003,nzd0340-0004,nzd0340-0005,nzd0340-0006,nzd0340-0007,nzd0340-0008,nzd0340-0009,nzd0340-0010,nzd0340-0011,nzd0340-0012,nzd0340-0013,nzd0340-0014,nzd0340-0015,nzd0340-0016,nzd0340-0017,nzd0340-0018,nzd0340-0019,nzd0340-0020,satname
1999-08-17 22:12:02+00:00,423.34,374.78,373.17,368.04,354.17,352.82,363.71,355.77,356.88,358.16,351.81,337.83,332.41,,,,,,,,,L7
1999-08-26 22:06:20+00:00,427.82,378.36,373.95,369.78,361.48,365.01,369.74,366.60,366.95,356.61,350.63,347.19,345.83,342.69,306.30,,,,,,,L7
1999-10-13 22:06:24+00:00,415.63,373.07,365.83,363.89,359.51,361.44,361.37,358.03,359.49,353.64,346.70,340.47,338.25,332.30,314.76,317.75,302.62,,,305.53,,L7
1999-11-21 22:12:00+00:00,418.17,375.01,369.70,364.92,362.87,366.61,366.22,364.46,362.03,357.27,351.85,348.16,344.24,334.94,321.43,318.59,307.07,332.87,,321.31,360.05,L7
2000-03-12 22:11:45+00:00,424.15,376.06,380.05,356.57,361.63,370.24,368.40,368.90,364.18,364.57,357.75,352.72,348.37,339.91,335.83,327.04,317.46,338.69,,336.38,355.86,L7
2000-03-21 22:06:01+00:00,424.15,372.30,369.32,347.62,352.49,363.44,363.60,366.88,362.25,364.24,356.56,354.73,348.76,339.65,334.00,322.77,317.46,332.47,,336.38,355.86,L7
2000-04-13 22:11:30+00:00,440.60,372.06,369.00,344.16,349.79,360.91,364.34,372.89,369.37,369.94,361.64,362.17,357.43,348.37,341.50,327.37,324.88,332.47,,351.81,355.86,L7
2000-05-24 22:05:22+00:00,477.35,373.96,362.60,336.28,339.05,353.84,359.37,370.86,368.87,370.53,359.75,359.14,355.84,351.09,343.75,330.02,338.23,332.26,,366.51,351.67,L7
2000-06-25 22:05:07+00:00,474.56,376.54,360.11,336.28,339.05,353.84,359.37,370.86,368.87,370.53,359.75,359.14,355.84,351.09,343.75,330.02,338.23,332.26,,366.51,351.67,L7
2000-07-11 22:04:53+00:00,474.11,379.03,362.32,336.43,339.05,353.84,359.37,370.86,368.87,370.53,359.75,359.14,355.84,351.09,343.75,330.02,338.23,332.26,,366.51,351.67,L7
2000-07-27 22:04:36+00:00,474.11,378.00,362.01,341.30,341.61,357.58,358.41,369.10,368.87,370.53,359.75,359.14,355.84,351.09,343.75,330.02,338.23,332.26,,366.51,351.67,L7
2000-08-12 22:04:29+00:00,474.11,378.13,363.25,345.16,345.31,359.00,357.75,366.23,368.15,366.68,359.14,356.05,355.84,351.09,343.75,330.02,338.23,332.26,,366.51,351.67,L7
2000-08-19 22:10:13+00:00,470.13,379.57,365.44,349.60,349.70,362.34,360.38,368.01,370.31,368.46,361.11,356.78,353.28,343.70,343.75,330.02,338.23,332.26,183.82,366.51,351.67,L7
2000-09-13 22:04:02+00:00,468.96,381.65,364.53,353.12,350.96,359.76,356.51,364.04,361.73,360.68,355.30,352.87,346.51,332.08,340.88,323.05,,320.02,194.35,,,L7
2000-11-07 22:09:29+00:00,464.80,388.00,371.08,361.77,356.86,364.29,357.02,363.08,360.76,359.76,357.48,350.01,342.39,325.38,334.71,329.97,328.96,318.10,230.62,327.78,351.78,L7
2000-11-23 22:09:30+00:00,458.20,386.04,372.08,364.31,359.74,361.62,356.40,361.46,361.76,361.22,358.33,353.57,348.74,332.93,342.44,335.93,338.00,327.33,252.35,331.38,352.53,L7
2000-12-18 22:03:49+00:00,451.14,385.83,372.85,365.70,360.56,360.98,356.82,362.36,363.24,362.35,359.07,353.53,350.24,338.37,348.64,341.37,340.64,332.76,269.90,335.90,347.62,L7
2001-01-10 22:09:39+00:00,440.44,383.84,375.80,370.00,361.61,362.69,358.45,364.19,365.18,362.40,358.67,355.69,354.07,342.57,353.45,346.71,345.93,341.58,282.29,338.67,351.91,L7
2001-01-19 22:03:55+00:00,435.87,381.44,373.00,367.21,360.86,362.46,359.04,365.06,366.24,363.59,358.84,355.98,353.54,344.69,354.54,349.20,349.18,344.41,292.39,339.55,352.49,L7
2001-01-26 22:09:42+00:00,427.70,376.92,369.81,362.29,358.51,360.22,358.83,364.09,365.82,361.40,358.08,355.68,353.54,344.69,354.54,349.20,349.18,344.41,292.39,339.55,352.49,L7
2001-02-27 22:09:54+00:00,423.92,373.63,367.48,359.35,356.40,356.90,356.98,363.75,363.71,360.27,356.63,356.38,354.86,348.56,354.54,349.20,349.18,344.41,310.48,339.55,352.49,L7
2001-03-15 22:09:27+00:00,422.28,368.22,360.66,355.46,354.20,356.47,360.62,367.42,371.30,364.79,360.97,359.57,360.89,357.11,354.96,350.96,349.81,344.66,335.38,342.35,352.03,L7
2001-03-31 22:09:19+00:00,427.16,368.81,360.90,358.09,356.10,357.30,362.42,369.36,372.82,366.86,362.13,360.48,361.15,358.19,356.54,352.61,350.43,344.22,337.48,344.19,350.79,L7
2001-04-16 22:09:18+00:00,432.81,368.03,358.35,356.33,355.73,356.16,361.16,367.79,372.82,366.86,362.13,360.48,361.15,358.19,356.54,352.61,350.43,344.22,337.48,344.19,350.79,L7
2001-05-11 22:03:21+00:00,436.69,363.98,354.87,352.50,353.41,354.29,358.94,367.66,377.24,368.01,365.70,360.45,355.74,354.51,360.18,356.39,354.01,348.57,343.20,346.93,350.62,L7
2001-05-27 22:03:12+00:00,442.01,364.46,354.77,352.80,352.54,355.04,359.16,367.88,377.89,368.15,366.26,359.40,353.74,354.34,362.18,359.29,355.41,350.97,348.33,349.32,350.09,L7
2001-07-05 22:08:33+00:00,448.72,366.47,353.85,350.29,351.11,354.74,359.14,367.90,379.10,368.18,366.85,360.41,353.24,353.18,362.47,361.05,357.78,352.81,350.38,350.42,353.16,L7
2001-07-14 22:02:45+00:00,454.48,366.96,352.15,347.64,348.88,351.42,357.35,366.38,379.57,369.26,368.96,358.76,348.23,350.58,360.67,360.48,356.44,347.73,352.44,351.56,349.28,L7
2001-08-31 22:02:05+00:00,471.43,375.32,358.51,356.52,352.52,354.73,358.97,368.37,382.67,373.74,373.10,360.23,347.31,342.00,361.54,361.14,353.57,343.74,352.17,355.82,346.53,L7
2001-09-23 22:07:39+00:00,476.19,376.79,358.45,356.36,354.01,356.04,355.99,364.40,383.58,374.81,374.66,359.39,340.10,335.19,366.02,362.56,354.19,341.54,350.06,355.26,332.67,L7
2001-10-02 22:01:40+00:00,474.81,377.49,358.81,352.93,353.23,359.53,357.50,363.55,381.82,369.37,373.03,362.53,343.59,330.54,343.74,349.90,354.16,,317.31,317.34,347.11,L7
2001-11-03 22:01:46+00:00,465.01,378.50,362.04,355.38,354.64,361.57,357.61,362.75,381.82,362.26,365.65,357.40,340.27,327.26,324.16,349.90,325.98,308.21,303.06,316.27,344.19,L7
2001-12-21 22:02:05+00:00,451.28,385.06,368.92,367.38,369.87,373.12,370.42,368.72,376.88,359.23,357.29,356.18,349.59,335.77,329.55,344.63,328.74,317.92,312.24,323.65,346.73,L7
2002-01-29 22:07:57+00:00,442.50,385.84,376.27,370.96,372.56,376.06,373.03,372.06,380.14,361.30,357.14,359.28,353.75,339.27,331.98,341.17,329.14,317.92,313.20,325.47,352.22,L7
2002-02-07 22:02:17+00:00,442.50,392.96,382.12,376.24,378.14,381.43,379.75,379.12,387.86,369.38,364.27,365.74,359.84,346.34,339.62,348.59,329.14,329.08,319.39,333.19,357.92,L7
2002-02-14 22:08:05+00:00,441.85,393.27,381.70,375.81,377.26,380.10,378.70,379.64,386.22,370.26,365.30,366.02,359.96,346.43,338.26,348.59,328.16,329.08,317.04,333.19,356.17,L7
2002-03-02 22:08:08+00:00,438.18,393.27,379.79,372.48,375.22,378.07,377.35,378.34,383.97,369.94,364.71,364.74,359.27,348.64,336.42,348.59,328.16,329.08,317.04,333.19,352.77,L7
2002-04-03 22:07:57+00:00,436.16,398.41,384.95,378.06,380.15,379.89,377.45,380.42,383.44,367.54,362.62,362.39,357.71,348.29,335.20,354.99,327.17,331.81,316.99,342.31,355.72,L7
2002-04-28 22:02:14+00:00,438.18,394.60,382.63,375.96,380.15,379.89,377.45,380.42,383.44,367.54,362.62,362.39,357.71,348.29,333.99,351.92,330.87,331.81,316.99,342.31,355.72,L7
2002-05-14 22:02:07+00:00,444.04,395.37,383.63,376.71,380.91,380.84,378.40,375.42,383.44,366.39,364.62,365.79,362.28,354.46,338.88,351.92,337.49,339.68,324.03,349.08,330.72,L7
2002-05-30 22:02:01+00:00,444.04,395.32,382.85,374.81,380.91,380.84,378.40,375.42,383.44,366.39,364.62,365.79,362.28,354.46,338.88,351.92,337.49,339.68,324.03,349.08,305.70,L7
2002-07-08 22:07:36+00:00,445.03,395.19,382.22,372.89,379.18,379.13,376.88,373.89,383.43,366.36,365.28,370.39,369.06,355.13,338.60,355.06,338.30,345.71,321.85,352.64,298.76,L7
2002-07-17 22:01:44+00:00,445.03,396.70,383.87,375.03,379.18,379.13,376.88,373.89,383.43,366.36,365.28,370.39,369.06,355.13,338.60,355.06,338.30,345.71,321.85,352.64,298.76,L7
2002-07-24 22:07:26+00:00,443.81,397.74,386.00,377.00,380.62,377.79,376.88,373.89,383.43,366.36,365.28,370.39,369.06,355.13,338.60,355.06,338.30,345.71,321.85,352.64,282.14,L7
2002-08-02 22:01:37+00:00,443.10,395.64,383.84,376.69,379.93,376.13,373.85,364.60,381.81,365.72,367.03,370.13,368.80,355.76,338.43,361.99,340.94,345.71,324.73,363.49,254.30,L7
2002-08-18 22:01:33+00:00,439.08,389.48,379.45,372.84,374.46,370.11,365.37,350.61,369.79,352.10,351.98,356.13,353.85,338.63,326.05,357.56,349.30,340.02,,362.92,211.82,L7
2002-08-25 22:07:12+00:00,439.08,389.48,379.45,372.84,374.46,370.11,365.37,350.61,369.79,352.10,351.79,351.88,347.74,328.37,318.36,357.56,349.30,340.02,,362.92,211.82,L7
2002-10-05 22:01:07+00:00,439.08,389.48,381.98,375.03,376.38,373.45,368.31,345.72,360.41,346.85,349.52,353.29,349.07,329.79,320.73,334.73,349.37,,,,191.87,L7
2002-11-13 22:07:06+00:00,435.40,394.94,386.49,379.63,378.96,375.88,371.66,355.53,360.97,353.32,344.88,351.90,349.52,335.09,322.11,329.44,321.35,310.91,308.70,330.24,222.73,L7
2003-01-25 22:01:54+00:00,434.64,379.75,371.14,370.57,371.05,371.12,367.11,357.34,361.91,355.84,347.91,345.75,338.05,331.17,321.21,327.18,315.50,303.51,306.26,318.58,270.11,L7
2003-02-26 22:02:04+00:00,441.45,368.79,359.93,361.17,361.42,363.17,362.14,363.48,358.57,357.55,353.49,355.25,351.65,340.30,330.80,331.08,321.82,307.31,310.22,322.02,343.11,L7
2003-03-05 22:07:55+00:00,441.09,371.67,363.30,363.69,363.62,366.40,364.19,368.84,365.31,363.03,359.04,359.80,357.64,346.99,338.31,337.33,330.83,317.02,318.57,328.81,348.49,L7
2003-03-21 22:07:51+00:00,435.35,370.60,363.58,363.45,363.36,366.49,365.89,369.43,366.78,364.80,360.61,361.12,358.65,350.12,342.88,342.96,338.57,325.76,326.03,334.05,350.14,L7
2003-04-15 22:02:09+00:00,428.83,369.27,359.33,361.61,362.18,365.95,366.43,374.08,374.57,371.02,366.50,366.23,363.04,354.46,347.70,347.70,341.42,331.31,328.03,334.05,348.27,L7
2003-04-22 22:07:54+00:00,428.83,370.13,361.26,363.45,365.48,367.82,368.48,374.52,374.57,370.46,366.19,364.02,360.37,352.66,346.83,343.23,341.42,331.31,328.03,334.05,348.27,L7
2003-05-24 22:07:53+00:00,428.83,370.38,361.59,363.74,365.66,367.43,367.04,373.40,376.97,373.65,370.73,366.97,361.88,353.82,349.49,345.59,345.43,335.38,331.89,335.01,348.20,L7
2003-07-20 22:01:56+00:00,428.83,371.46,362.58,363.92,365.66,367.43,367.04,373.40,376.97,373.65,370.73,366.97,361.88,353.82,349.49,345.59,345.43,335.38,331.89,335.01,348.20,L7
2003-08-29 21:50:38+00:00,428.83,375.67,365.97,364.56,370.16,372.99,370.97,370.98,382.13,377.38,373.24,371.29,368.21,352.00,359.27,352.03,361.02,355.30,345.83,352.10,364.21,L5
2003-10-16 21:51:19+00:00,442.16,379.75,371.65,362.81,382.55,381.29,377.32,360.86,382.82,379.29,370.56,355.63,348.39,328.27,334.89,330.10,340.38,318.60,327.45,330.18,344.25,L5
2003-10-31 22:07:36+00:00,432.12,385.40,371.84,359.53,382.83,383.35,376.61,352.94,381.12,380.17,372.70,356.66,347.69,323.71,320.94,343.78,340.38,318.60,327.45,330.18,344.25,L7
2004-01-04 21:52:10+00:00,430.47,386.45,371.13,354.59,378.12,384.52,383.64,339.16,385.49,384.12,374.34,362.48,356.83,336.74,331.71,341.76,340.40,315.36,323.04,331.53,359.02,L5
2004-01-19 22:08:11+00:00,428.59,384.17,370.38,352.62,378.12,384.52,383.64,339.16,385.49,384.12,372.21,362.07,358.92,340.44,336.03,341.23,337.14,315.36,323.04,331.53,359.02,L7
2004-03-23 22:08:28+00:00,424.94,380.97,370.11,348.74,365.36,372.05,383.64,,385.91,384.15,372.39,361.99,359.95,348.65,338.93,340.86,336.95,316.27,321.72,331.53,359.02,L7
2004-05-18 21:59:50+00:00,438.03,379.58,361.33,357.69,356.99,357.26,372.44,,396.38,390.48,371.48,368.80,373.37,361.08,350.93,339.88,335.80,315.11,318.85,332.88,373.80,L5
2004-05-19 22:02:35+00:00,447.70,379.58,361.33,357.69,356.99,357.26,372.44,,396.38,390.48,371.48,368.80,373.37,361.08,350.93,339.88,335.80,315.11,318.85,332.88,373.80,L7
2004-05-26 22:08:45+00:00,447.70,385.21,361.33,364.15,364.33,357.26,372.44,,396.38,390.48,371.48,368.80,373.37,361.08,350.93,339.88,335.80,315.11,318.85,332.88,373.80,L7
2004-06-11 22:08:38+00:00,451.91,385.21,361.33,364.15,364.33,357.26,372.44,,396.38,390.48,371.48,368.80,373.37,361.08,350.93,339.88,335.80,315.11,318.85,332.88,373.80,L7
2004-06-12 21:54:47+00:00,457.91,385.13,361.33,364.15,364.33,357.26,372.44,,396.38,390.48,371.48,368.80,373.37,361.08,350.93,339.88,335.80,315.11,318.85,332.88,373.80,L5
2004-06-28 21:55:16+00:00,457.91,383.22,362.82,369.61,366.77,353.58,360.98,345.23,396.38,366.54,355.79,359.90,360.58,361.08,350.93,339.88,335.80,315.11,318.85,332.88,373.80,L5
2004-07-14 21:55:43+00:00,463.03,384.41,363.28,374.95,369.13,346.66,349.52,345.23,433.78,355.37,349.88,354.00,349.60,353.70,349.77,339.95,333.49,318.11,319.06,,,L5
2004-07-22 22:02:20+00:00,470.20,387.94,363.06,375.53,370.09,346.66,349.52,345.23,433.78,355.37,342.97,351.86,343.71,352.15,350.56,339.73,336.36,318.11,319.06,,,L7
2004-07-29 22:08:26+00:00,469.75,387.94,363.06,375.53,370.09,346.66,349.52,345.23,433.78,355.37,342.97,351.86,343.71,352.15,350.56,339.73,336.36,318.11,319.06,,,L7
2004-08-15 21:56:25+00:00,467.32,388.87,363.74,372.24,366.50,351.60,358.87,358.36,399.14,351.86,342.97,351.86,343.71,352.15,350.56,339.73,336.36,318.11,319.06,,,L5
2004-08-23 22:02:11+00:00,466.58,388.87,363.74,368.44,363.38,354.30,362.41,358.87,385.90,351.73,342.66,346.44,336.71,352.15,350.56,339.73,336.36,318.11,319.06,,,L7
2004-09-08 22:02:05+00:00,466.87,390.60,367.85,369.93,365.48,360.47,370.06,366.32,385.90,351.73,342.66,348.62,341.12,355.55,346.48,340.75,336.90,318.11,319.06,311.56,344.63,L7
2004-09-24 22:02:01+00:00,473.15,393.80,369.91,373.48,368.65,364.50,370.65,366.37,380.58,353.67,346.61,346.22,335.76,358.96,342.39,329.63,322.60,,,311.20,344.72,L7
2004-11-18 22:08:33+00:00,454.34,385.69,364.34,372.10,367.92,364.50,370.65,366.37,380.58,353.67,346.61,346.22,335.76,358.96,342.39,329.63,322.60,,,311.20,344.72,L7
2005-02-14 22:05:45+00:00,416.87,377.91,365.79,363.59,367.70,373.16,379.19,374.18,366.35,362.12,355.36,345.12,338.98,350.07,340.90,328.79,318.56,308.27,316.11,314.46,338.47,L5
2005-02-23 22:00:07+00:00,405.80,378.37,366.20,369.08,373.17,376.77,379.09,377.88,372.43,368.69,360.79,355.12,350.56,354.94,343.83,332.24,324.65,308.27,318.87,314.46,341.08,L5
2005-03-11 22:00:19+00:00,391.69,369.84,361.01,363.69,369.72,372.49,372.09,373.04,372.54,368.03,360.00,353.24,347.50,347.64,342.22,331.62,324.97,308.27,318.87,315.90,339.89,L5
2005-04-04 22:03:03+00:00,390.91,369.84,358.99,362.16,368.68,371.88,370.08,372.34,372.50,367.28,360.03,352.97,346.38,343.09,339.53,336.33,330.71,308.27,318.87,320.97,337.44,L7
2005-04-11 22:08:47+00:00,391.05,369.53,360.34,362.16,368.68,371.88,370.08,372.34,373.76,367.39,360.92,354.65,348.49,343.20,340.10,337.28,328.97,308.27,318.87,320.97,337.44,L7
2005-04-20 22:02:56+00:00,394.25,367.87,359.00,360.39,365.97,369.06,369.16,372.32,373.94,367.39,360.92,354.65,351.75,344.49,341.69,337.83,330.60,323.37,321.84,320.97,337.44,L7
2005-05-05 22:06:25+00:00,397.27,369.00,359.40,357.00,364.70,369.58,369.69,373.86,375.12,367.69,363.37,357.81,350.63,344.49,341.69,337.83,330.60,323.37,321.84,320.97,337.44,L5
2005-05-30 22:00:51+00:00,401.64,371.34,361.90,352.28,364.70,375.00,369.69,379.82,375.12,367.69,363.37,357.81,350.63,344.49,341.69,337.83,330.60,323.37,321.84,326.20,337.44,L5
2005-06-07 22:02:55+00:00,401.64,371.34,361.90,352.28,364.70,375.00,369.69,379.82,375.12,367.69,363.37,359.65,350.18,344.49,341.69,337.83,328.58,321.16,322.18,330.12,337.61,L7
2005-06-15 22:00:58+00:00,401.64,371.34,361.90,352.28,364.70,374.55,372.23,380.36,375.25,371.07,367.19,360.72,349.41,345.72,345.66,337.08,328.58,321.16,322.18,330.12,337.61,L5
2005-06-23 22:02:49+00:00,401.64,374.12,361.90,352.28,364.70,374.55,372.23,380.36,375.25,371.07,367.19,360.72,349.41,345.72,345.66,337.08,328.58,321.16,322.18,330.12,337.61,L7
2005-06-30 22:08:35+00:00,401.64,375.77,363.38,352.28,364.70,374.55,372.23,380.36,375.25,371.07,367.19,360.72,349.41,345.72,345.66,337.08,328.58,321.16,322.18,330.12,337.61,L7
2005-07-01 22:00:38+00:00,401.64,375.77,363.38,352.28,364.70,374.55,372.23,380.36,375.25,371.07,367.19,361.63,349.05,341.80,341.56,336.42,330.78,321.16,322.18,330.12,337.61,L5
2005-08-01 22:08:35+00:00,407.14,375.77,363.38,352.28,364.70,374.55,371.80,378.58,374.72,370.79,366.86,361.63,349.05,341.80,341.56,336.42,330.78,321.16,322.18,330.12,294.20,L7
2005-08-17 22:08:30+00:00,410.17,374.79,361.75,353.26,365.39,376.57,372.33,378.54,375.01,371.08,367.30,364.46,350.09,341.89,341.86,337.97,334.17,327.60,324.21,334.70,262.39,L7
2005-08-26 22:02:39+00:00,412.84,375.46,361.26,354.87,368.44,376.26,372.80,379.02,374.68,371.09,368.59,363.65,347.31,337.09,338.31,332.83,332.42,327.60,325.50,334.70,222.69,L7
2005-09-02 22:08:22+00:00,417.24,375.46,361.26,354.87,368.44,376.26,375.40,380.18,374.90,369.75,367.02,364.48,348.45,337.09,338.31,332.83,332.42,327.60,325.50,334.70,226.75,L7
2005-09-11 22:02:29+00:00,417.26,380.77,364.68,358.50,369.89,378.60,378.92,382.84,375.88,370.55,368.36,366.58,348.67,336.71,338.72,332.51,329.43,319.56,325.72,332.57,243.92,L7
2005-09-19 22:01:32+00:00,417.87,380.80,365.19,356.36,365.87,374.92,376.88,380.42,373.92,367.31,364.81,363.49,346.89,334.48,334.93,332.51,329.43,319.56,325.72,332.57,243.92,L5
2005-10-20 22:08:47+00:00,426.53,385.63,367.24,356.32,367.34,376.65,378.09,380.88,374.44,368.51,365.91,365.60,343.81,330.37,331.19,328.73,328.75,310.12,324.69,332.57,243.92,L7
2005-11-21 22:08:43+00:00,422.46,387.27,368.33,358.46,369.14,377.29,377.54,380.77,374.86,369.03,362.50,359.20,342.67,332.94,331.19,328.73,328.75,310.12,324.69,332.57,256.64,L7
2005-11-22 22:01:58+00:00,417.77,386.48,369.36,359.80,367.19,373.07,375.04,380.99,376.75,368.76,359.72,356.20,343.34,335.88,333.75,329.94,327.73,307.98,319.89,328.79,264.24,L5
2005-12-23 22:08:51+00:00,417.34,387.12,373.63,365.71,365.14,364.00,373.49,376.28,376.83,365.53,354.66,346.61,340.28,334.51,329.17,327.54,325.27,301.80,309.76,317.94,253.71,L7
2006-01-25 22:03:29+00:00,414.68,383.34,370.21,362.24,362.87,362.96,371.26,373.30,373.76,363.75,355.37,344.26,339.59,335.29,329.94,326.20,323.46,309.78,310.08,311.30,261.29,L5
2006-02-02 22:03:25+00:00,412.79,381.12,369.11,362.01,362.47,363.73,373.04,374.42,374.23,363.02,356.78,347.52,341.72,336.85,331.11,329.35,329.26,318.02,316.51,311.30,283.93,L7
2006-02-25 22:09:16+00:00,409.67,380.44,369.89,359.49,356.07,359.50,372.60,375.32,376.57,364.03,357.99,352.02,347.80,337.67,332.17,332.87,329.26,318.02,316.51,311.30,321.97,L7
2006-03-13 22:09:41+00:00,401.96,374.34,372.23,361.64,356.91,359.00,371.12,378.09,375.53,363.09,358.32,349.41,346.24,338.21,330.51,331.74,330.63,321.66,314.10,305.63,336.22,L7
2006-05-09 22:03:28+00:00,402.33,376.06,374.76,368.04,361.81,362.73,373.52,382.13,378.56,368.50,361.99,350.66,348.78,342.08,336.04,331.74,330.63,321.66,314.10,305.63,336.22,L7
2006-06-01 22:09:14+00:00,409.78,379.52,376.12,370.77,362.63,365.78,377.99,382.32,372.58,367.14,370.56,357.64,352.17,337.03,332.55,330.74,332.62,327.64,315.36,299.72,343.55,L7
