dates,sar1391-0000,sar1391-0001,satname
1999-08-12 09:59:01+00:00,204.80,199.28,L7
1999-08-28 09:59:04+00:00,200.52,189.17,L7
1999-09-13 09:58:59+00:00,205.66,188.53,L7
1999-09-29 09:59:09+00:00,203.50,186.27,L7
1999-10-15 09:59:06+00:00,203.76,198.83,L7
1999-11-16 09:59:01+00:00,207.48,185.54,L7
1999-12-18 09:59:04+00:00,202.35,189.52,L7
2000-01-03 09:58:57+00:00,204.70,188.40,L7
2000-01-11 09:41:07+00:00,201.92,190.61,L5
2000-01-19 09:58:54+00:00,209.60,195.09,L7
2000-02-04 09:58:54+00:00,207.83,189.03,L7
2000-02-20 09:58:47+00:00,204.95,189.05,L7
2000-03-07 09:58:42+00:00,211.84,197.80,L7
2000-04-24 09:58:27+00:00,208.05,208.43,L7
2000-06-19 09:42:35+00:00,206.53,196.78,L5
2000-06-27 09:57:49+00:00,198.83,186.50,L7
2000-07-13 09:57:37+00:00,196.01,185.05,L7
2000-07-29 09:57:19+00:00,200.41,191.34,L7
2000-08-14 09:57:13+00:00,204.00,189.50,L7
2000-08-30 09:57:02+00:00,197.96,186.47,L7
2000-09-15 09:56:43+00:00,201.14,189.83,L7
2000-10-17 09:56:17+00:00,203.84,199.70,L7
2000-11-02 09:56:30+00:00,195.22,183.26,L7
2000-12-20 09:56:33+00:00,205.07,201.99,L7
2001-01-21 09:56:39+00:00,193.35,183.72,L7
2001-03-10 09:56:28+00:00,199.03,185.18,L7
2001-04-11 09:56:14+00:00,193.43,182.77,L7
2001-05-13 09:56:03+00:00,199.20,191.76,L7
2001-05-29 09:55:55+00:00,194.46,198.30,L7
2001-06-14 09:55:43+00:00,197.69,189.44,L7
2001-06-30 09:55:29+00:00,201.82,184.53,L7
2001-08-01 09:55:16+00:00,197.37,187.12,L7
2001-08-17 09:54:57+00:00,196.64,183.71,L7
2001-09-18 09:54:35+00:00,199.13,187.12,L7
2001-10-04 09:54:23+00:00,201.03,183.05,L7
2001-12-07 09:54:41+00:00,197.05,179.63,L7
2002-01-08 09:54:52+00:00,201.19,180.81,L7
2002-01-24 09:55:00+00:00,206.24,187.25,L7
2002-02-09 09:55:02+00:00,206.40,190.33,L7
2002-02-25 09:55:04+00:00,204.41,184.72,L7
2002-03-21 09:44:11+00:00,206.79,195.57,L5
2002-04-30 09:54:58+00:00,202.58,192.30,L7
2002-06-01 09:54:45+00:00,207.86,192.33,L7
2002-06-17 09:54:38+00:00,206.41,185.61,L7
2002-07-03 09:54:34+00:00,208.77,194.16,L7
2002-08-04 09:54:19+00:00,201.43,184.94,L7
2002-08-20 09:54:16+00:00,204.23,189.69,L7
2002-09-05 09:54:07+00:00,204.22,190.32,L7
2002-10-07 09:53:50+00:00,210.14,192.00,L7
2003-01-27 09:54:37+00:00,199.77,187.42,L7
2003-02-12 09:54:48+00:00,204.52,187.91,L7
2003-04-17 09:54:53+00:00,199.23,183.29,L7
2003-05-19 09:54:48+00:00,203.31,194.74,L7
2003-07-30 09:42:49+00:00,203.40,200.24,L5
2003-10-10 09:54:11+00:00,201.47,190.64,L7
2003-12-13 09:54:54+00:00,196.27,180.46,L7
2004-01-30 09:55:12+00:00,202.07,186.21,L7
2004-03-18 09:55:24+00:00,203.81,192.61,L7
2004-04-27 09:46:10+00:00,196.28,189.45,L5
2004-05-29 09:47:04+00:00,193.14,189.55,L5
2004-06-14 09:47:32+00:00,202.66,198.86,L5
2004-07-16 09:48:28+00:00,201.18,194.81,L5
2004-07-24 09:55:03+00:00,194.78,184.48,L7
2004-08-09 09:54:56+00:00,187.99,181.90,L7
2005-03-21 09:55:50+00:00,208.70,193.14,L7
2005-04-06 09:55:46+00:00,208.04,196.49,L7
2005-04-22 09:55:40+00:00,203.02,192.98,L7
2005-11-08 09:54:22+00:00,203.39,188.53,L5
2005-12-18 09:55:45+00:00,204.51,183.87,L7
2006-01-03 09:55:54+00:00,203.43,196.50,L7
2006-01-19 09:56:03+00:00,202.02,186.39,L7
2006-06-04 09:58:32+00:00,201.61,194.59,L5
2006-06-12 09:56:09+00:00,208.72,195.03,L7
2006-07-14 09:55:56+00:00,202.26,191.58,L7
2006-07-30 09:55:49+00:00,199.07,183.83,L7
2006-10-10 10:00:13+00:00,197.88,192.56,L5
2006-11-03 09:55:55+00:00,200.88,184.68,L7
2006-11-19 09:56:06+00:00,196.99,212.65,L7
2007-03-27 09:56:40+00:00,203.76,200.20,L7
2007-07-01 09:56:22+00:00,208.92,195.76,L7
2007-07-17 09:56:19+00:00,192.81,182.90,L7
2007-08-02 09:56:15+00:00,199.49,186.54,L7
2008-01-25 09:56:28+00:00,197.94,187.61,L7
2008-02-10 09:56:26+00:00,206.14,188.60,L7
2008-02-26 09:56:21+00:00,205.25,189.33,L7
2008-03-13 09:56:16+00:00,198.94,188.27,L7
2008-08-04 09:55:22+00:00,196.97,183.58,L7
2008-11-08 09:55:12+00:00,201.26,189.21,L7
2009-01-11 09:55:48+00:00,199.44,181.68,L7
2009-02-28 09:56:10+00:00,195.17,186.54,L7
2009-04-17 09:56:29+00:00,191.32,187.82,L7
2009-05-03 09:56:32+00:00,200.26,197.62,L7
2009-05-19 09:56:34+00:00,196.35,185.52,L7
2009-06-04 09:56:34+00:00,195.64,182.67,L7
2009-10-26 09:56:27+00:00,203.54,185.00,L7
2010-04-20 09:58:20+00:00,197.73,183.07,L7
2010-05-22 09:58:14+00:00,205.86,189.01,L7
2010-06-23 09:58:18+00:00,195.00,181.81,L7
2011-01-25 09:56:04+00:00,201.73,188.64,L5
2011-02-10 09:56:06+00:00,205.07,192.26,L5
2011-03-22 09:59:41+00:00,205.63,205.04,L7
2011-03-30 09:55:57+00:00,200.59,194.79,L5
2011-04-07 09:59:45+00:00,206.33,199.37,L7
2011-05-17 09:55:42+00:00,205.91,202.63,L5
2011-08-13 09:59:32+00:00,202.62,188.23,L7
2011-08-29 09:59:30+00:00,206.76,185.50,L7
2011-09-14 09:59:24+00:00,198.41,199.34,L7
2011-09-30 09:59:23+00:00,186.20,181.30,L7
2011-12-03 09:59:53+00:00,196.09,190.20,L7
2012-01-04 10:00:09+00:00,201.63,185.38,L7
2012-02-21 10:00:16+00:00,205.63,185.26,L7
2012-03-08 10:00:12+00:00,199.56,185.80,L7
2012-03-24 10:00:15+00:00,202.93,194.40,L7
2012-04-09 10:00:11+00:00,203.84,189.83,L7
2012-04-25 10:00:26+00:00,196.18,190.36,L7
2012-05-11 10:00:49+00:00,201.98,193.25,L7
2012-05-27 10:00:40+00:00,194.76,199.91,L7
2012-08-15 10:01:16+00:00,202.89,195.52,L7
2012-09-16 10:01:34+00:00,196.87,184.28,L7
2013-01-06 10:02:18+00:00,205.19,192.85,L7
2013-04-12 10:02:09+00:00,195.20,183.83,L7
2013-06-15 10:01:47+00:00,203.51,205.81,L7
2013-08-02 10:01:23+00:00,210.22,194.35,L7
2013-08-18 10:01:27+00:00,199.49,190.16,L7
2013-09-03 10:01:39+00:00,204.15,188.25,L7
2013-11-06 10:02:16+00:00,196.56,185.17,L7
2014-01-09 10:02:34+00:00,198.78,184.84,L7
2014-01-25 10:02:54+00:00,202.28,201.06,L7
2014-03-22 10:06:31+00:00,198.14,184.94,L8
2014-04-23 10:06:00+00:00,198.74,185.11,L8
2014-05-01 10:03:21+00:00,161.27,154.49,L7
2014-05-17 10:03:28+00:00,209.38,196.53,L7
2014-08-21 10:03:46+00:00,197.99,186.57,L7
2014-09-06 10:03:47+00:00,204.35,190.48,L7
2014-10-08 10:04:04+00:00,199.06,184.76,L7
2014-10-24 10:04:13+00:00,198.14,188.63,L7
2014-12-11 10:04:33+00:00,187.73,183.60,L7
2015-01-04 10:06:10+00:00,198.34,186.80,L8
2015-01-12 10:04:42+00:00,208.69,190.34,L7
2015-01-28 10:04:46+00:00,206.54,188.31,L7
2015-02-05 10:06:03+00:00,193.57,181.94,L8
2015-03-17 10:05:07+00:00,204.00,194.82,L7
2015-04-18 10:05:21+00:00,195.27,185.23,L7
2015-05-04 10:05:27+00:00,194.65,186.19,L7
2015-06-05 10:05:41+00:00,201.82,190.07,L7
2015-06-21 10:05:44+00:00,197.72,185.62,L7
2015-07-07 10:05:50+00:00,197.58,184.03,L7
2015-07-23 10:05:53+00:00,198.81,186.06,L7
2015-08-08 10:05:57+00:00,202.16,188.56,L7
2015-10-11 10:06:15+00:00,195.71,184.79,L7
2016-01-23 10:06:13+00:00,204.69,,L8
2016-02-24 10:06:02+00:00,198.54,186.31,L8
2016-03-19 10:08:15+00:00,192.81,186.53,L7
2016-04-20 10:08:26+00:00,191.85,184.49,L7
2016-05-06 10:08:31+00:00,188.22,182.32,L7
2016-05-22 10:08:34+00:00,195.59,184.94,L7
2016-06-07 10:08:39+00:00,204.23,187.12,L7
2016-06-23 10:08:42+00:00,194.24,187.20,L7
2016-07-25 10:08:44+00:00,190.21,184.47,L7
2016-08-10 10:08:45+00:00,194.98,185.85,L7
2016-08-26 10:08:48+00:00,197.16,185.10,L7
2016-09-11 10:08:50+00:00,196.37,184.80,L7
2016-09-27 10:08:53+00:00,197.62,187.90,L7
2016-10-29 10:08:49+00:00,197.55,184.29,L7
2016-11-30 10:08:38+00:00,188.82,184.94,L7
2016-12-16 10:08:34+00:00,200.74,180.14,L7
2017-01-01 10:08:25+00:00,194.63,201.92,L7
2017-02-02 10:08:08+00:00,187.81,181.92,L7
2017-03-30 10:05:43+00:00,195.36,184.74,L8
2017-04-07 10:08:25+00:00,203.04,191.17,L7
2017-04-23 10:08:32+00:00,190.28,183.61,L7
2017-05-09 10:08:36+00:00,194.82,189.81,L7
2017-05-25 10:08:39+00:00,194.68,187.38,L7
2017-06-26 10:08:47+00:00,198.15,185.26,L7
2017-07-12 10:08:48+00:00,194.66,183.22,L7
2017-08-13 10:08:44+00:00,205.63,192.07,L7
2017-08-29 10:08:45+00:00,199.20,185.86,L7
2017-09-14 10:08:43+00:00,204.86,193.07,L7
2017-09-30 10:08:44+00:00,201.66,190.66,L7
2017-10-16 10:08:46+00:00,195.58,204.34,L7
2017-11-01 10:08:46+00:00,200.13,185.01,L7
2017-12-03 10:08:36+00:00,193.93,184.22,L7
2018-01-04 10:08:15+00:00,200.48,189.34,L7
2018-01-20 10:08:01+00:00,191.29,184.16,L7
2018-03-09 10:07:24+00:00,204.73,189.21,L7
2018-05-12 10:06:23+00:00,195.71,190.16,L7
2018-06-13 10:05:52+00:00,182.48,182.85,L7
2018-06-29 10:05:34+00:00,197.12,186.83,L7
2018-07-31 10:04:59+00:00,188.43,184.06,L7
2018-08-16 10:04:41+00:00,196.21,187.36,L7
2018-09-01 10:04:21+00:00,198.84,183.38,L7
2018-09-17 10:04:00+00:00,203.02,190.91,L7
2018-10-11 10:05:57+00:00,196.23,184.55,L8
2018-10-19 10:03:14+00:00,191.75,186.81,L7
2018-10-27 10:06:02+00:00,193.22,184.11,L8
2018-11-20 10:02:31+00:00,197.32,195.63,L7
2019-01-07 10:01:10+00:00,195.18,180.74,L7
2019-02-16 10:05:52+00:00,206.17,186.29,L8
2019-02-24 09:59:41+00:00,210.67,195.23,L7
2019-03-12 09:59:10+00:00,205.81,186.22,L7
2019-03-28 09:58:38+00:00,204.92,186.28,L7
2019-04-29 09:57:29+00:00,217.67,194.90,L7
2019-05-31 09:56:16+00:00,204.77,198.95,L7
2019-06-16 09:55:42+00:00,197.58,183.52,L7
2019-07-02 09:55:06+00:00,199.57,190.45,L7
2019-07-18 09:54:29+00:00,206.50,190.72,L7
2019-08-03 09:53:50+00:00,202.94,196.06,L7
2019-08-19 09:53:10+00:00,204.31,209.75,L7
2019-09-04 09:52:29+00:00,206.62,191.29,L7
2019-09-20 09:51:46+00:00,204.47,191.70,L7
2019-11-07 09:49:43+00:00,197.08,185.44,L7
2019-12-09 09:48:11+00:00,200.51,200.95,L7
2019-12-25 09:47:22+00:00,193.77,186.84,L7
2020-01-10 09:46:33+00:00,200.28,187.24,L7
2020-01-26 09:45:46+00:00,190.38,197.09,L7
2020-03-30 09:42:21+00:00,194.63,182.22,L7
2020-04-15 09:41:26+00:00,198.41,183.88,L7
2020-05-17 09:39:30+00:00,195.59,182.50,L7
2020-06-18 09:37:37+00:00,207.71,190.04,L7
2020-07-20 09:35:41+00:00,198.41,186.57,L7
2020-08-13 10:06:07+00:00,193.53,185.50,L8
2020-08-21 09:33:40+00:00,194.08,184.19,L7
2020-09-06 09:32:37+00:00,200.04,187.43,L7
2020-11-09 09:28:25+00:00,193.51,179.71,L7
2020-11-25 09:27:18+00:00,193.72,186.29,L7
2021-03-01 09:20:16+00:00,198.73,184.05,L7
2021-04-02 09:17:43+00:00,,179.06,L7
2021-04-18 09:16:22+00:00,211.35,197.38,L7
2021-05-20 09:13:41+00:00,201.89,192.29,L7
2021-07-07 09:09:41+00:00,198.99,191.44,L7
2021-08-08 09:06:54+00:00,198.47,190.99,L7
2021-09-25 09:02:41+00:00,191.35,183.70,L7
2021-10-11 09:01:16+00:00,193.63,185.41,L7
2021-10-27 08:59:49+00:00,,183.33,L7
2021-12-30 08:53:40+00:00,205.78,189.85,L7
2022-01-15 08:52:08+00:00,208.48,180.11,L7
2022-01-23 10:06:18+00:00,199.44,184.68,L8
2022-02-08 10:06:15+00:00,199.10,186.50,L8
2022-02-16 08:48:55+00:00,,181.64,L7
2022-03-04 08:47:24+00:00,191.34,182.79,L7
2022-05-15 10:06:04+00:00,198.77,188.88,L8
2022-05-30 08:39:59+00:00,199.20,186.74,L7
2022-06-11 08:33:32+00:00,,185.13,L7
2022-06-16 08:39:03+00:00,195.92,182.37,L7
2022-07-15 08:31:18+00:00,195.22,186.50,L7
2022-07-20 08:36:43+00:00,203.15,184.98,L7
2022-08-01 08:29:56+00:00,195.38,182.28,L7
2022-08-23 08:33:49+00:00,205.70,187.03,L7
2022-09-04 08:26:53+00:00,192.44,185.69,L7
2022-09-09 08:32:12+00:00,199.29,199.06,L7
2022-09-21 08:25:09+00:00,194.16,187.74,L7
2022-10-25 08:21:05+00:00,170.58,171.68,L7
2023-02-11 10:06:27+00:00,196.02,182.65,L8
2023-02-14 08:13:48+00:00,207.50,,L7
2023-03-25 08:09:15+00:00,203.47,,L7
2023-04-11 08:03:49+00:00,189.30,182.07,L7
2023-05-03 08:01:55+00:00,194.73,184.54,L7
2023-06-21 07:59:55+00:00,223.35,182.09,L7
2023-07-08 07:52:33+00:00,196.27,194.67,L7
2023-08-09 07:55:15+00:00,198.09,185.49,L7
2023-09-27 07:47:51+00:00,,183.85,L7
2023-10-17 10:06:22+00:00,,186.17,L9
2023-10-19 07:41:21+00:00,193.04,,L7
2024-03-17 10:05:56+00:00,192.06,181.47,L8
