dates,satname,sar1391-0000,sar1391-0001
1992-06-29 09:29:20+00:00,L5,,
1992-07-15 09:29:08+00:00,L5,,
1992-07-31 09:28:56+00:00,L5,,
1992-09-01 09:28:26+00:00,L5,,
1992-11-04 09:27:22+00:00,L5,,
1992-12-06 09:27:22+00:00,L5,,
1993-01-07 09:27:40+00:00,L5,,
1993-01-23 09:27:51+00:00,L5,198.11,179.82
1993-02-08 09:28:02+00:00,L5,,
1993-03-12 09:28:18+00:00,L5,203.16,202.02
1993-03-28 09:28:20+00:00,L5,,
1993-05-15 09:28:37+00:00,L5,,
1993-05-31 09:28:40+00:00,L5,,
1993-06-16 09:28:38+00:00,L5,202.07,199.30
1993-07-18 09:28:32+00:00,L5,,
1993-08-03 09:28:32+00:00,L5,,
1993-08-19 09:28:32+00:00,L5,,
1993-10-06 09:28:23+00:00,L5,,
1993-11-07 09:28:10+00:00,L5,,
1994-01-26 09:27:23+00:00,L5,,
1994-03-31 09:26:30+00:00,L5,,
1994-05-02 09:25:53+00:00,L5,205.15,194.91
1994-07-21 09:24:07+00:00,L5,,
1994-08-22 09:23:17+00:00,L5,,
1994-09-07 09:22:53+00:00,L5,,
1994-11-10 09:20:54+00:00,L5,,
1995-01-13 09:18:46+00:00,L5,,
1995-03-18 09:16:14+00:00,L5,,
1995-04-19 09:14:54+00:00,L5,,
1995-05-05 09:14:11+00:00,L5,,
1995-05-21 09:13:28+00:00,L5,195.03,189.08
1995-07-24 09:10:32+00:00,L5,206.09,192.60
1995-08-25 09:09:05+00:00,L5,,
1995-09-10 09:08:19+00:00,L5,,
1996-02-17 09:11:43+00:00,L5,,
1996-03-04 09:12:46+00:00,L5,,
1996-05-23 09:17:41+00:00,L5,206.75,192.26
1996-06-08 09:18:34+00:00,L5,205.08,192.33
1996-07-10 09:20:15+00:00,L5,211.98,195.65
1996-07-26 09:21:07+00:00,L5,,
1996-08-11 09:21:57+00:00,L5,,
1996-09-12 09:23:41+00:00,L5,,
1996-11-15 09:26:56+00:00,L5,,
1996-12-17 09:28:27+00:00,L5,200.85,193.50
1997-02-19 09:31:22+00:00,L5,,
1997-03-23 09:32:37+00:00,L5,,
1997-04-24 09:33:46+00:00,L5,,
1997-05-10 09:34:19+00:00,L5,208.80,206.35
1997-07-13 09:36:33+00:00,L5,207.82,196.91
1997-07-29 09:37:05+00:00,L5,,
1997-08-14 09:37:35+00:00,L5,,
1997-10-01 09:39:00+00:00,L5,,
1997-11-02 09:39:52+00:00,L5,,
1997-11-18 09:40:14+00:00,L5,,
1997-12-20 09:41:00+00:00,L5,,
1998-01-21 09:41:44+00:00,L5,213.24,198.38
1998-02-06 09:42:06+00:00,L5,,
1998-03-10 09:42:39+00:00,L5,210.95,195.88
1998-03-26 09:42:52+00:00,L5,,
1998-05-13 09:43:32+00:00,L5,,
1998-06-14 09:44:01+00:00,L5,204.02,196.47
1998-06-30 09:44:12+00:00,L5,,
1998-07-16 09:44:23+00:00,L5,,
1998-08-01 09:44:28+00:00,L5,,
1998-08-17 09:44:36+00:00,L5,,
1998-09-02 09:44:48+00:00,L5,,
1998-09-18 09:44:56+00:00,L5,,
1998-10-04 09:44:58+00:00,L5,,
1998-11-05 09:45:03+00:00,L5,,
1998-11-21 09:45:10+00:00,L5,,
1998-12-23 09:45:11+00:00,L5,,
1999-01-08 09:45:10+00:00,L5,189.15,180.74
1999-04-14 09:44:51+00:00,L5,200.51,189.96
1999-04-30 09:44:50+00:00,L5,,
1999-06-01 09:44:14+00:00,L5,,
1999-06-17 09:44:05+00:00,L5,202.71,203.28
1999-07-03 09:43:56+00:00,L5,209.68,194.10
1999-07-19 09:43:52+00:00,L5,,
1999-08-04 09:43:50+00:00,L5,,
1999-08-12 09:59:01+00:00,L7,204.80,199.28
1999-08-20 09:43:39+00:00,L5,,
1999-08-28 09:59:04+00:00,L7,200.52,189.17
1999-09-05 09:43:10+00:00,L5,,
1999-09-13 09:58:59+00:00,L7,205.66,188.53
1999-09-29 09:59:09+00:00,L7,203.50,186.27
1999-10-07 09:42:45+00:00,L5,,
1999-10-15 09:59:06+00:00,L7,203.76,198.83
1999-11-08 09:42:06+00:00,L5,,
1999-11-16 09:59:01+00:00,L7,207.48,185.54
1999-12-18 09:59:04+00:00,L7,202.35,189.52
2000-01-03 09:58:57+00:00,L7,204.70,188.40
2000-01-11 09:41:07+00:00,L5,201.92,190.61
2000-01-19 09:58:54+00:00,L7,209.60,195.09
2000-02-04 09:58:54+00:00,L7,207.83,189.03
2000-02-20 09:58:47+00:00,L7,204.95,189.05
2000-03-07 09:58:42+00:00,L7,211.84,197.80
2000-04-24 09:58:27+00:00,L7,208.05,208.43
2000-06-19 09:42:35+00:00,L5,206.53,196.78
2000-06-27 09:57:49+00:00,L7,198.83,186.50
2000-07-13 09:57:37+00:00,L7,196.01,185.05
2000-07-29 09:57:19+00:00,L7,200.41,191.34
2000-08-14 09:57:13+00:00,L7,204.00,189.50
2000-08-30 09:57:02+00:00,L7,197.96,186.47
2000-09-15 09:56:43+00:00,L7,201.14,189.83
2000-10-17 09:56:17+00:00,L7,203.84,199.70
2000-11-02 09:56:30+00:00,L7,195.22,183.26
2000-12-20 09:56:33+00:00,L7,205.07,201.99
2001-01-21 09:56:39+00:00,L7,193.35,183.72
2001-03-10 09:56:28+00:00,L7,199.03,185.18
2001-03-18 09:46:17+00:00,L5,,
2001-04-11 09:56:14+00:00,L7,193.43,182.77
2001-05-05 09:46:21+00:00,L5,,
2001-05-13 09:56:03+00:00,L7,199.20,191.76
2001-05-29 09:55:55+00:00,L7,194.46,198.30
2001-06-06 09:46:30+00:00,L5,,
2001-06-14 09:55:43+00:00,L7,197.69,189.44
2001-06-30 09:55:29+00:00,L7,201.82,184.53
2001-08-01 09:55:16+00:00,L7,197.37,187.12
2001-08-17 09:54:57+00:00,L7,196.64,183.71
2001-08-25 09:46:22+00:00,L5,,
2001-09-18 09:54:35+00:00,L7,199.13,187.12
2001-10-04 09:54:23+00:00,L7,201.03,183.05
2001-12-07 09:54:41+00:00,L7,197.05,179.63
2002-01-08 09:54:52+00:00,L7,201.19,180.81
2002-01-24 09:55:00+00:00,L7,206.24,187.25
2002-02-09 09:55:02+00:00,L7,206.40,190.33
2002-02-17 09:44:36+00:00,L5,,
2002-02-25 09:55:04+00:00,L7,204.41,184.72
2002-03-21 09:44:11+00:00,L5,206.79,195.57
2002-04-30 09:54:58+00:00,L7,202.58,192.30
2002-06-01 09:54:45+00:00,L7,207.86,192.33
2002-06-17 09:54:38+00:00,L7,206.41,185.61
2002-06-25 09:42:07+00:00,L5,,
2002-07-03 09:54:34+00:00,L7,208.77,194.16
2002-08-04 09:54:19+00:00,L7,201.43,184.94
2002-08-20 09:54:16+00:00,L7,204.23,189.69
2002-09-05 09:54:07+00:00,L7,204.22,190.32
2002-10-07 09:53:50+00:00,L7,210.14,192.00
2003-01-27 09:54:37+00:00,L7,199.77,187.42
2003-02-12 09:54:48+00:00,L7,204.52,187.91
2003-04-17 09:54:53+00:00,L7,199.23,183.29
2003-05-19 09:54:48+00:00,L7,203.31,194.74
2003-06-28 09:42:14+00:00,L5,,
2003-07-14 09:42:31+00:00,L5,,
2003-07-30 09:42:49+00:00,L5,203.40,200.24
2003-08-31 09:43:23+00:00,L5,,
2003-09-16 09:43:40+00:00,L5,,
2003-10-02 09:43:52+00:00,L5,,
2003-10-10 09:54:11+00:00,L7,201.47,190.64
2003-12-13 09:54:54+00:00,L7,196.27,180.46
2004-01-22 09:44:57+00:00,L5,,
2004-01-30 09:55:12+00:00,L7,202.07,186.21
2004-03-18 09:55:24+00:00,L7,203.81,192.61
2004-04-27 09:46:10+00:00,L5,196.28,189.45
2004-05-29 09:47:04+00:00,L5,193.14,189.55
2004-06-06 09:55:14+00:00,L7,,
2004-06-14 09:47:32+00:00,L5,202.66,198.86
2004-06-30 09:48:01+00:00,L5,,
2004-07-16 09:48:28+00:00,L5,201.18,194.81
2004-07-24 09:55:03+00:00,L7,194.78,184.48
2004-08-09 09:54:56+00:00,L7,187.99,181.90
2004-08-17 09:49:12+00:00,L5,,
2004-09-18 09:50:02+00:00,L5,,
2004-10-20 09:50:44+00:00,L5,,
2004-11-05 09:51:03+00:00,L5,,
2005-03-21 09:55:50+00:00,L7,208.70,193.14
2005-04-06 09:55:46+00:00,L7,208.04,196.49
2005-04-22 09:55:40+00:00,L7,203.02,192.98
2005-05-16 09:53:25+00:00,L5,,
2005-07-03 09:53:45+00:00,L5,342.14,331.68
2005-07-19 09:53:56+00:00,L5,,
2005-09-05 09:54:15+00:00,L5,,
2005-11-08 09:54:22+00:00,L5,203.39,188.53
2005-12-18 09:55:45+00:00,L7,204.51,183.87
2006-01-03 09:55:54+00:00,L7,203.43,196.50
2006-01-19 09:56:03+00:00,L7,202.02,186.39
2006-01-27 09:56:13+00:00,L5,,
2006-02-12 09:56:36+00:00,L5,,
2006-06-04 09:58:32+00:00,L5,201.61,194.59
2006-06-12 09:56:09+00:00,L7,208.72,195.03
2006-06-20 09:58:48+00:00,L5,,
2006-07-14 09:55:56+00:00,L7,202.26,191.58
2006-07-30 09:55:49+00:00,L7,199.07,183.83
2006-08-23 09:59:39+00:00,L5,,
2006-10-10 10:00:13+00:00,L5,197.88,192.56
2006-10-26 10:00:24+00:00,L5,,
2006-11-03 09:55:55+00:00,L7,200.88,184.68
2006-11-19 09:56:06+00:00,L7,196.99,212.65
2006-12-29 10:00:54+00:00,L5,,
2007-02-15 10:01:07+00:00,L5,,
2007-03-27 09:56:40+00:00,L7,203.76,200.20
2007-06-23 10:00:02+00:00,L5,,
2007-07-01 09:56:22+00:00,L7,208.92,195.76
2007-07-09 09:59:51+00:00,L5,,
2007-07-17 09:56:19+00:00,L7,192.81,182.90
2007-07-25 09:59:43+00:00,L5,,
2007-08-02 09:56:15+00:00,L7,199.49,186.54
2008-01-25 09:56:28+00:00,L7,197.94,187.61
2008-02-10 09:56:26+00:00,L7,206.14,188.60
2008-02-26 09:56:21+00:00,L7,205.25,189.33
2008-03-13 09:56:16+00:00,L7,198.94,188.27
2008-04-06 09:55:39+00:00,L5,,
2008-05-08 09:54:49+00:00,L5,,
2008-06-09 09:53:59+00:00,L5,,
2008-06-25 09:53:32+00:00,L5,,
2008-07-11 09:53:05+00:00,L5,,
2008-08-04 09:55:22+00:00,L7,196.97,183.58
2008-09-29 09:50:46+00:00,L5,,
2008-11-08 09:55:12+00:00,L7,201.26,189.21
2009-01-11 09:55:48+00:00,L7,199.44,181.68
2009-02-04 09:51:44+00:00,L5,,
2009-02-28 09:56:10+00:00,L7,195.17,186.54
2009-03-08 09:52:31+00:00,L5,,
2009-04-17 09:56:29+00:00,L7,191.32,187.82
2009-05-03 09:56:32+00:00,L7,200.26,197.62
2009-05-11 09:53:49+00:00,L5,,
2009-05-19 09:56:34+00:00,L7,196.35,185.52
2009-05-27 09:54:07+00:00,L5,,
2009-06-04 09:56:34+00:00,L7,195.64,182.67
2009-06-12 09:54:24+00:00,L5,,
2009-06-28 09:54:41+00:00,L5,,
2009-07-30 09:55:12+00:00,L5,,
2009-08-15 09:55:27+00:00,L5,,
2009-08-31 09:55:41+00:00,L5,,
2009-10-02 09:56:06+00:00,L5,,
2009-10-18 09:56:16+00:00,L5,,
2009-10-26 09:56:27+00:00,L7,203.54,185.00
2009-11-19 09:56:30+00:00,L5,,
2010-01-22 09:56:58+00:00,L5,,
2010-02-23 09:57:04+00:00,L5,,
2010-03-11 09:57:05+00:00,L5,,
2010-04-20 09:58:20+00:00,L7,197.73,183.07
2010-05-22 09:58:14+00:00,L7,205.86,189.01
2010-06-23 09:58:18+00:00,L7,195.00,181.81
2010-09-03 09:56:24+00:00,L5,,
2010-11-06 09:55:56+00:00,L5,,
2011-01-25 09:56:04+00:00,L5,201.73,188.64
2011-02-10 09:56:06+00:00,L5,205.07,192.26
2011-02-26 09:56:05+00:00,L5,,
2011-03-22 09:59:41+00:00,L7,205.63,205.04
2011-03-30 09:55:57+00:00,L5,200.59,194.79
2011-04-07 09:59:45+00:00,L7,206.33,199.37
2011-05-01 09:55:46+00:00,L5,,
2011-05-17 09:55:42+00:00,L5,205.91,202.63
2011-08-13 09:59:32+00:00,L7,202.62,188.23
2011-08-29 09:59:30+00:00,L7,206.76,185.50
2011-09-14 09:59:24+00:00,L7,198.41,199.34
2011-09-22 09:54:31+00:00,L5,,
2011-09-30 09:59:23+00:00,L7,186.20,181.30
2011-12-03 09:59:53+00:00,L7,196.09,190.20
2012-01-04 10:00:09+00:00,L7,201.63,185.38
2012-02-21 10:00:16+00:00,L7,205.63,185.26
2012-03-08 10:00:12+00:00,L7,199.56,185.80
2012-03-24 10:00:15+00:00,L7,202.93,194.40
2012-04-09 10:00:11+00:00,L7,203.84,189.83
2012-04-25 10:00:26+00:00,L7,196.18,190.36
2012-05-11 10:00:49+00:00,L7,201.98,193.25
2012-05-27 10:00:40+00:00,L7,194.76,199.91
2012-08-15 10:01:16+00:00,L7,202.89,195.52
2012-09-16 10:01:34+00:00,L7,196.87,184.28
2013-01-06 10:02:18+00:00,L7,205.19,192.85
2013-04-12 10:02:09+00:00,L7,195.20,183.83
2013-04-20 10:07:55+00:00,L8,,
2013-06-07 10:08:10+00:00,L8,,
2013-06-15 10:01:47+00:00,L7,203.51,205.81
2013-06-23 10:08:03+00:00,L8,,
2013-07-09 10:08:07+00:00,L8,,
2013-07-25 10:08:06+00:00,L8,,
2013-08-02 10:01:23+00:00,L7,210.22,194.35
2013-08-10 10:08:08+00:00,L8,,
2013-08-18 10:01:27+00:00,L7,199.49,190.16
2013-08-26 10:08:11+00:00,L8,,
2013-09-03 10:01:39+00:00,L7,204.15,188.25
2013-09-27 10:08:00+00:00,L8,,
2013-11-06 10:02:16+00:00,L7,196.56,185.17
2013-11-14 10:07:50+00:00,L8,,
2013-12-16 10:07:39+00:00,L8,,
2014-01-09 10:02:34+00:00,L7,198.78,184.84
2014-01-25 10:02:54+00:00,L7,202.28,201.06
2014-03-06 10:06:42+00:00,L8,,
2014-03-22 10:06:31+00:00,L8,198.14,184.94
2014-04-07 10:06:16+00:00,L8,,
2014-04-23 10:06:00+00:00,L8,198.74,185.11
2014-05-01 10:03:21+00:00,L7,161.27,154.49
2014-05-09 10:05:44+00:00,L8,,
2014-05-17 10:03:28+00:00,L7,209.38,196.53
2014-06-10 10:05:49+00:00,L8,,
2014-07-28 10:06:03+00:00,L8,,
2014-08-13 10:06:11+00:00,L8,,
2014-08-21 10:03:46+00:00,L7,197.99,186.57
2014-08-29 10:06:12+00:00,L8,,
2014-09-06 10:03:47+00:00,L7,204.35,190.48
2014-09-14 10:06:16+00:00,L8,,
2014-09-30 10:06:17+00:00,L8,,
2014-10-08 10:04:04+00:00,L7,199.06,184.76
2014-10-24 10:04:13+00:00,L7,198.14,188.63
2014-11-01 10:06:19+00:00,L8,,
2014-12-11 10:04:33+00:00,L7,187.73,183.60
2015-01-04 10:06:10+00:00,L8,198.34,186.80
2015-01-12 10:04:42+00:00,L7,208.69,190.34
2015-01-28 10:04:46+00:00,L7,206.54,188.31
2015-02-05 10:06:03+00:00,L8,193.57,181.94
2015-03-17 10:05:07+00:00,L7,204.00,194.82
2015-04-10 10:05:30+00:00,L8,,
2015-04-18 10:05:21+00:00,L7,195.27,185.23
2015-05-04 10:05:27+00:00,L7,194.65,186.19
2015-05-12 10:05:10+00:00,L8,,
2015-05-28 10:05:12+00:00,L8,,
2015-06-05 10:05:41+00:00,L7,201.82,190.07
2015-06-13 10:05:24+00:00,L8,,
2015-06-21 10:05:44+00:00,L7,197.72,185.62
2015-06-29 10:05:31+00:00,L8,,
2015-07-07 10:05:50+00:00,L7,197.58,184.03
2015-07-15 10:05:41+00:00,L8,,
2015-07-23 10:05:53+00:00,L7,198.81,186.06
2015-07-31 10:05:45+00:00,L8,,
2015-08-08 10:05:57+00:00,L7,202.16,188.56
2015-08-16 10:05:51+00:00,L8,,
2015-10-03 10:06:09+00:00,L8,,
2015-10-11 10:06:15+00:00,L7,195.71,184.79
2015-10-19 10:06:10+00:00,L8,,
2015-11-04 10:06:15+00:00,L8,,
2015-12-22 10:06:16+00:00,L8,,
2016-01-23 10:06:13+00:00,L8,204.69,281.96
2016-02-08 10:06:08+00:00,L8,,
2016-02-24 10:06:02+00:00,L8,198.54,186.31
2016-03-19 10:08:15+00:00,L7,192.81,186.53
2016-03-27 10:05:50+00:00,L8,,
2016-04-20 10:08:26+00:00,L7,191.85,184.49
2016-05-06 10:08:31+00:00,L7,188.22,182.32
2016-05-22 10:08:34+00:00,L7,195.59,184.94
2016-05-30 10:05:47+00:00,L8,,
2016-06-07 10:08:39+00:00,L7,204.23,187.12
2016-06-15 10:05:50+00:00,L8,,
2016-06-23 10:08:42+00:00,L7,194.24,187.20
2016-07-01 10:05:59+00:00,L8,,
2016-07-17 10:06:06+00:00,L8,,
2016-07-25 10:08:44+00:00,L7,190.21,184.47
2016-08-02 10:06:09+00:00,L8,,
2016-08-10 10:08:45+00:00,L7,194.98,185.85
2016-08-18 10:06:13+00:00,L8,,
2016-08-26 10:08:48+00:00,L7,197.16,185.10
2016-09-03 10:06:20+00:00,L8,,
2016-09-11 10:08:50+00:00,L7,196.37,184.80
2016-09-27 10:08:53+00:00,L7,197.62,187.90
2016-10-05 10:06:24+00:00,L8,,
2016-10-29 10:08:49+00:00,L7,197.55,184.29
2016-11-22 10:06:28+00:00,L8,,
2016-11-30 10:08:38+00:00,L7,188.82,184.94
2016-12-08 10:06:26+00:00,L8,,
2016-12-16 10:08:34+00:00,L7,200.74,180.14
2016-12-24 10:06:22+00:00,L8,,
2017-01-01 10:08:25+00:00,L7,194.63,201.92
2017-01-09 10:06:19+00:00,L8,,
2017-01-25 10:06:14+00:00,L8,,
2017-02-02 10:08:08+00:00,L7,187.81,181.92
2017-02-10 10:06:05+00:00,L8,,
2017-02-26 10:06:00+00:00,L8,,
2017-03-14 10:05:52+00:00,L8,,
2017-03-30 10:05:43+00:00,L8,195.36,184.74
2017-04-07 10:08:25+00:00,L7,203.04,191.17
2017-04-15 10:05:35+00:00,L8,,
2017-04-23 10:08:32+00:00,L7,190.28,183.61
2017-05-09 10:08:36+00:00,L7,194.82,189.81
2017-05-17 10:05:35+00:00,L8,,
2017-05-25 10:08:39+00:00,L7,194.68,187.38
2017-06-02 10:05:45+00:00,L8,,
2017-06-18 10:05:51+00:00,L8,,
2017-06-26 10:08:47+00:00,L7,198.15,185.26
2017-07-04 10:05:55+00:00,L8,,
2017-07-12 10:08:48+00:00,L7,194.66,183.22
2017-07-20 10:06:00+00:00,L8,,
2017-08-05 10:06:07+00:00,L8,,
2017-08-13 10:08:44+00:00,L7,205.63,192.07
2017-08-21 10:06:12+00:00,L8,,
2017-08-29 10:08:45+00:00,L7,199.20,185.86
2017-09-14 10:08:43+00:00,L7,204.86,193.07
2017-09-22 10:06:18+00:00,L8,,
2017-09-30 10:08:44+00:00,L7,201.66,190.66
2017-10-08 10:06:24+00:00,L8,,
2017-10-16 10:08:46+00:00,L7,195.58,204.34
2017-10-24 10:06:26+00:00,L8,,
2017-11-01 10:08:46+00:00,L7,200.13,185.01
2017-11-17 10:08:43+00:00,L7,,
2017-11-25 10:06:19+00:00,L8,,
2017-12-03 10:08:36+00:00,L7,193.93,184.22
2018-01-04 10:08:15+00:00,L7,200.48,189.34
2018-01-20 10:08:01+00:00,L7,191.29,184.16
2018-03-09 10:07:24+00:00,L7,204.73,189.21
2018-03-17 10:05:41+00:00,L8,,
2018-04-02 10:05:34+00:00,L8,,
2018-04-18 10:05:25+00:00,L8,,
2018-05-12 10:06:23+00:00,L7,195.71,190.16
2018-06-13 10:05:52+00:00,L7,182.48,182.85
2018-06-21 10:05:05+00:00,L8,,
2018-06-29 10:05:34+00:00,L7,197.12,186.83
2018-07-07 10:05:14+00:00,L8,,
2018-07-23 10:05:21+00:00,L8,,
2018-07-31 10:04:59+00:00,L7,188.43,184.06
2018-08-08 10:05:30+00:00,L8,,
2018-08-16 10:04:41+00:00,L7,196.21,187.36
2018-08-24 10:05:38+00:00,L8,,
2018-09-01 10:04:21+00:00,L7,198.84,183.38
2018-09-17 10:04:00+00:00,L7,203.02,190.91
2018-10-11 10:05:57+00:00,L8,196.23,184.55
2018-10-19 10:03:14+00:00,L7,191.75,186.81
2018-10-27 10:06:02+00:00,L8,193.22,184.11
2018-11-20 10:02:31+00:00,L7,197.32,195.63
2018-11-28 10:06:03+00:00,L8,,
2018-12-30 10:06:00+00:00,L8,,
2019-01-07 10:01:10+00:00,L7,195.18,180.74
2019-01-15 10:05:58+00:00,L8,,
2019-02-16 10:05:52+00:00,L8,206.17,186.29
2019-02-24 09:59:41+00:00,L7,210.67,195.23
2019-03-04 10:05:48+00:00,L8,,
2019-03-12 09:59:10+00:00,L7,205.81,186.22
2019-03-20 10:05:43+00:00,L8,,
2019-03-28 09:58:38+00:00,L7,204.92,186.28
2019-04-29 09:57:29+00:00,L7,217.67,194.90
2019-05-23 10:05:47+00:00,L8,,
2019-05-31 09:56:16+00:00,L7,204.77,198.95
2019-06-16 09:55:42+00:00,L7,197.58,183.52
2019-06-24 10:06:00+00:00,L8,,
2019-07-02 09:55:06+00:00,L7,199.57,190.45
2019-07-18 09:54:29+00:00,L7,206.50,190.72
2019-07-26 10:06:09+00:00,L8,,
2019-08-03 09:53:50+00:00,L7,202.94,196.06
2019-08-11 10:06:15+00:00,L8,,
2019-08-19 09:53:10+00:00,L7,204.31,209.75
2019-09-04 09:52:29+00:00,L7,206.62,191.29
2019-09-12 10:06:23+00:00,L8,,
2019-09-20 09:51:46+00:00,L7,204.47,191.70
2019-09-28 10:06:28+00:00,L8,,
2019-10-14 10:06:31+00:00,L8,,
2019-10-30 10:06:31+00:00,L8,,
2019-11-07 09:49:43+00:00,L7,197.08,185.44
2019-12-01 10:06:27+00:00,L8,,
2019-12-09 09:48:11+00:00,L7,200.51,200.95
2019-12-25 09:47:22+00:00,L7,193.77,186.84
2020-01-02 10:06:21+00:00,L8,,
2020-01-10 09:46:33+00:00,L7,200.28,187.24
2020-01-18 10:06:18+00:00,L8,,
2020-01-26 09:45:46+00:00,L7,190.38,197.09
2020-02-27 09:44:06+00:00,L7,,
2020-03-30 09:42:21+00:00,L7,194.63,182.22
2020-04-07 10:05:47+00:00,L8,,
2020-04-15 09:41:26+00:00,L7,198.41,183.88
2020-04-23 10:05:40+00:00,L8,,
2020-05-17 09:39:30+00:00,L7,195.59,182.50
2020-05-25 10:05:35+00:00,L8,,
2020-06-18 09:37:37+00:00,L7,207.71,190.04
2020-06-26 10:05:52+00:00,L8,,
2020-07-12 10:05:59+00:00,L8,,
2020-07-20 09:35:41+00:00,L7,198.41,186.57
2020-07-28 10:06:04+00:00,L8,,
2020-08-05 09:34:41+00:00,L7,,
2020-08-13 10:06:07+00:00,L8,193.53,185.50
2020-08-21 09:33:40+00:00,L7,194.08,184.19
2020-08-29 10:06:16+00:00,L8,,
2020-09-06 09:32:37+00:00,L7,200.04,187.43
2020-09-14 10:06:22+00:00,L8,,
2020-09-30 10:06:26+00:00,L8,,
2020-10-16 10:06:28+00:00,L8,,
2020-11-09 09:28:25+00:00,L7,193.51,179.71
2020-11-17 10:06:26+00:00,L8,,
2020-11-25 09:27:18+00:00,L7,193.72,186.29
2020-12-19 10:06:28+00:00,L8,,
2020-12-27 09:24:56+00:00,L7,,
2021-01-20 10:06:16+00:00,L8,,
2021-02-21 10:06:10+00:00,L8,,
2021-03-01 09:20:16+00:00,L7,198.73,184.05
2021-03-25 10:05:56+00:00,L8,,
