dates,nzd0569-0000,nzd0569-0001,nzd0569-0002,nzd0569-0003,nzd0569-0004,nzd0569-0005,nzd0569-0006,nzd0569-0007,nzd0569-0008,nzd0569-0009,nzd0569-0010,nzd0569-0011,nzd0569-0012,nzd0569-0013,nzd0569-0014,nzd0569-0015,nzd0569-0016,nzd0569-0017,nzd0569-0018,nzd0569-0019,nzd0569-0020,nzd0569-0021,nzd0569-0022,nzd0569-0023,nzd0569-0024,nzd0569-0025,satname
1999-07-25 22:05:51+00:00,,,,,222.94,,,223.03,,225.81,222.82,226.43,230.54,227.93,223.07,227.55,240.85,251.30,255.65,,263.06,275.75,256.55,247.22,237.98,239.29,L7
1999-08-26 22:05:56+00:00,267.04,245.23,245.35,249.04,239.88,260.68,253.71,235.41,253.32,244.22,240.48,239.66,241.43,239.81,237.02,241.64,253.88,264.45,269.99,299.36,282.84,281.16,268.56,259.20,247.73,243.09,L7
1999-09-27 22:06:00+00:00,256.30,243.67,240.72,244.25,242.67,262.66,252.15,238.32,251.13,250.94,246.37,242.85,243.85,242.16,239.90,245.71,256.49,267.59,273.36,295.17,287.75,281.77,270.50,260.47,249.57,243.01,L7
1999-11-14 22:05:54+00:00,258.07,249.08,246.04,248.18,247.38,262.52,252.17,243.51,254.78,255.31,249.71,247.67,248.15,245.79,244.51,249.27,258.62,268.57,274.31,293.60,291.25,281.77,278.65,264.91,252.06,245.32,L7
1999-11-30 22:05:47+00:00,258.07,261.28,255.59,253.14,250.84,262.33,253.90,247.69,258.59,258.62,253.05,251.41,251.85,248.86,247.69,251.32,259.07,267.71,271.99,285.76,291.25,281.77,281.15,265.70,253.33,243.50,L7
1999-12-16 22:05:57+00:00,258.07,269.43,261.13,254.37,253.82,263.07,256.11,250.86,260.66,260.69,254.61,254.38,254.48,251.09,250.14,253.45,260.65,268.12,272.30,283.80,290.11,281.77,283.63,268.06,255.56,245.58,L7
2000-01-17 22:05:47+00:00,257.05,266.03,257.87,253.53,252.29,261.88,254.63,250.61,259.38,261.65,255.04,253.82,253.83,250.68,249.68,252.87,259.82,267.26,271.88,281.97,287.66,281.76,280.75,266.53,252.82,244.45,L7
2000-03-05 22:05:36+00:00,250.86,264.34,255.68,251.14,254.63,258.80,250.85,253.92,257.35,265.78,259.09,256.17,255.64,252.29,251.84,254.90,260.12,267.81,273.47,280.20,290.32,280.89,283.22,267.90,253.31,242.78,L7
2000-03-21 22:05:37+00:00,251.73,260.93,253.50,249.60,254.28,257.22,249.92,252.48,256.31,264.51,258.73,254.50,254.54,251.42,251.07,254.53,260.16,268.36,274.35,282.01,291.06,282.52,281.69,266.85,253.11,241.79,L7
2000-05-08 22:05:09+00:00,253.28,264.07,256.69,251.21,254.70,254.57,248.11,252.21,257.34,263.19,257.28,254.21,254.59,250.81,250.98,253.76,260.59,266.78,273.39,281.13,289.75,290.43,284.45,267.49,248.64,238.71,L7
2000-05-24 22:04:58+00:00,250.50,264.91,257.33,251.76,256.66,256.14,249.42,253.91,259.20,264.30,258.63,253.50,253.55,250.79,249.76,252.73,259.85,265.99,272.64,279.57,286.75,290.43,281.34,265.35,246.83,236.46,L7
2000-08-12 22:04:05+00:00,249.70,240.84,247.73,245.33,253.03,251.08,243.39,248.02,254.55,257.78,253.91,246.54,247.57,245.04,243.67,247.40,257.30,264.76,272.76,283.07,285.55,285.84,272.44,256.51,240.39,230.34,L7
2000-09-13 22:03:38+00:00,253.47,245.80,248.31,245.65,253.32,251.73,244.40,247.85,254.96,257.80,253.99,247.55,248.08,245.54,243.72,248.29,258.62,264.01,270.80,282.34,286.54,285.23,271.38,255.74,240.91,231.86,L7
2000-10-15 22:03:08+00:00,250.27,245.48,247.81,244.15,251.75,249.48,242.81,245.95,253.64,254.76,251.81,245.60,246.20,243.74,240.56,245.29,255.94,260.81,265.67,279.63,281.02,279.23,267.57,252.42,238.14,230.15,L7
2000-11-16 22:03:20+00:00,251.99,249.52,245.57,243.58,252.60,252.44,245.98,249.07,254.37,256.59,253.49,247.16,248.17,246.09,242.84,247.38,255.23,261.37,267.04,278.44,283.59,267.43,264.80,257.22,245.44,236.69,L7
2001-01-03 22:03:24+00:00,251.99,256.82,247.88,246.74,252.55,252.54,248.31,250.64,254.90,257.76,254.44,251.51,252.97,249.86,249.02,253.07,260.15,264.11,270.21,280.01,287.77,280.17,273.68,263.41,251.71,243.52,L7
2001-01-19 22:03:31+00:00,249.44,255.06,248.59,247.05,253.44,253.33,249.07,251.08,255.65,258.95,255.46,251.81,253.34,249.81,249.30,253.13,260.40,264.37,270.60,281.23,289.62,283.52,274.37,263.63,251.27,243.39,L7
2001-02-20 22:03:24+00:00,250.50,254.70,249.05,246.78,254.74,253.70,249.34,250.99,255.25,260.09,256.31,251.52,253.42,250.18,249.22,253.80,261.32,265.10,272.22,282.50,289.59,285.79,273.96,264.12,251.50,243.72,L7
2001-06-28 22:02:21+00:00,248.07,259.02,263.58,254.56,258.42,255.40,249.83,248.55,261.69,256.45,250.68,247.88,248.85,246.75,246.25,247.66,267.11,268.26,275.40,280.32,291.06,296.67,278.99,267.90,245.62,235.50,L7
2001-08-15 22:01:50+00:00,256.89,246.34,266.51,250.71,255.78,250.17,245.04,241.99,251.23,249.66,239.56,235.27,235.42,233.40,235.38,233.47,252.97,257.62,270.75,281.18,290.04,286.91,266.00,263.34,237.27,220.75,L7
2001-08-31 22:01:41+00:00,250.59,244.94,266.92,252.94,257.98,251.36,244.63,241.82,251.00,249.04,238.98,234.75,233.85,232.38,233.65,230.92,249.94,255.42,267.56,281.28,291.26,284.15,269.19,262.67,236.49,220.70,L7
2001-10-02 22:01:16+00:00,256.00,246.81,262.53,252.88,259.37,255.09,245.68,243.50,251.17,253.28,244.14,239.22,238.83,236.46,236.73,235.97,253.99,260.63,275.59,285.03,293.02,283.82,270.58,262.94,240.38,225.49,L7
2001-11-03 22:01:22+00:00,253.94,244.09,259.11,248.96,258.88,254.53,245.65,242.32,249.88,252.19,245.20,238.61,238.77,235.73,236.64,236.44,253.19,259.26,271.27,283.50,289.53,280.45,266.44,260.09,240.01,225.90,L7
2001-12-21 22:01:41+00:00,259.12,246.88,259.56,251.34,260.73,254.68,247.41,245.64,253.49,253.57,248.05,242.62,243.14,239.34,240.25,240.23,255.90,264.25,271.80,282.77,289.87,282.94,266.44,262.02,243.15,228.89,L7
2002-01-22 22:01:52+00:00,262.96,250.09,256.82,254.92,265.02,259.71,253.64,254.61,257.01,262.67,257.29,251.61,252.95,247.89,249.46,250.40,259.50,267.08,273.43,284.55,292.05,282.94,266.44,265.57,253.19,241.05,L7
2002-02-07 22:01:54+00:00,260.46,247.51,253.40,251.71,261.87,257.00,251.08,252.27,254.78,260.43,255.14,249.16,250.13,245.54,246.83,247.83,256.54,263.59,269.94,282.47,290.04,281.40,266.04,262.53,249.55,238.20,L7
2002-03-11 22:01:55+00:00,260.89,246.42,249.25,248.97,260.54,256.54,250.34,250.81,254.54,258.99,255.78,249.32,250.66,245.47,246.45,248.51,257.35,265.35,269.54,280.33,286.69,277.71,260.95,260.27,247.30,236.81,L7
2002-03-27 22:01:49+00:00,261.51,246.43,249.24,249.29,261.81,258.03,251.99,250.79,254.04,259.25,256.77,249.80,251.23,246.14,246.98,249.45,258.88,267.30,272.54,284.44,290.40,280.95,265.29,261.97,248.73,237.97,L7
