dates,nzd0569-0000,nzd0569-0001,nzd0569-0002,nzd0569-0003,nzd0569-0004,nzd0569-0005,nzd0569-0006,nzd0569-0007,nzd0569-0008,nzd0569-0009,nzd0569-0010,nzd0569-0011,nzd0569-0012,nzd0569-0013,nzd0569-0014,nzd0569-0015,nzd0569-0016,nzd0569-0017,nzd0569-0018,nzd0569-0019,nzd0569-0020,nzd0569-0021,nzd0569-0022,nzd0569-0023,nzd0569-0024,nzd0569-0025,satname
2001-12-21 22:01:41+00:00,274.68,258.00,261.83,260.88,269.98,255.44,256.19,262.24,267.93,260.47,262.28,262.66,265.02,257.37,258.28,259.19,266.73,284.21,273.39,279.11,291.58,292.87,,271.67,258.86,243.87,L7
2002-01-22 22:01:52+00:00,278.30,266.14,263.87,272.83,273.76,272.39,266.90,273.43,274.62,277.54,272.91,270.71,273.64,269.88,270.51,272.14,277.48,281.21,279.96,284.87,303.48,,,288.20,273.38,266.90,L7
2002-02-07 22:01:54+00:00,247.96,232.03,232.87,232.42,242.94,240.75,235.72,238.23,241.39,247.01,242.25,234.43,233.26,231.39,231.06,232.38,238.84,242.70,252.45,269.97,277.95,273.71,264.45,244.29,227.69,221.08,L7
2002-03-11 22:01:55+00:00,253.14,235.85,242.17,237.71,256.11,252.10,248.84,244.83,245.80,255.12,248.13,239.32,239.75,232.66,236.60,237.90,248.16,257.81,265.17,274.37,273.24,268.45,252.01,245.00,233.27,221.58,L7
2002-03-27 22:01:49+00:00,265.24,246.51,249.12,251.26,269.47,266.96,261.86,250.68,251.05,260.81,262.75,252.71,254.66,250.14,250.14,255.13,268.09,278.99,290.57,309.12,312.65,297.19,282.66,272.15,257.35,244.94,L7
2002-05-14 22:01:43+00:00,258.99,253.81,243.69,254.84,253.18,261.59,253.43,253.97,251.93,261.03,256.25,249.17,249.68,248.80,246.06,253.24,260.97,272.81,275.03,285.10,284.48,281.27,266.53,258.54,248.45,239.84,L7
2002-05-30 22:01:37+00:00,,,,,,,,,,,250.34,248.95,251.18,236.38,,,,,,,,,,,,,L7
2002-07-01 22:01:27+00:00,227.95,225.68,225.90,228.54,225.68,231.63,224.21,228.25,219.10,235.76,208.99,217.73,213.82,215.18,213.40,216.75,215.70,216.85,,,287.56,,,,210.08,202.94,L7
2002-08-02 22:01:13+00:00,258.42,250.70,254.71,265.54,270.49,,238.87,241.83,238.00,249.41,229.98,214.30,237.87,226.48,,,,,,287.50,,,,285.42,,271.02,L7
2002-08-18 22:01:09+00:00,259.13,254.02,247.55,256.39,246.17,259.95,252.02,247.87,257.27,255.98,243.56,243.12,236.92,239.29,240.80,244.11,249.59,254.29,268.68,289.93,296.35,,,243.93,235.49,234.14,L7
2002-09-19 22:00:46+00:00,,,,,,,,,,,245.02,235.96,235.44,233.11,232.09,233.90,246.35,252.90,257.89,273.69,278.46,268.78,255.77,248.49,236.15,225.74,L7
2003-01-25 22:01:30+00:00,246.14,243.55,247.12,244.67,235.26,226.06,226.99,236.27,255.03,257.37,246.58,246.14,247.82,205.48,212.80,,249.53,254.89,259.30,256.00,277.70,279.05,286.17,269.47,259.28,243.20,L7
2003-02-10 22:01:40+00:00,240.09,232.87,245.42,237.49,251.72,245.92,254.30,242.88,246.89,271.59,259.42,246.51,247.45,239.71,240.51,246.73,,,,291.81,,,,,,,L7
2003-03-14 22:01:44+00:00,250.25,245.24,236.93,242.54,246.59,245.70,245.53,244.14,250.32,255.62,247.96,241.17,241.90,237.74,236.68,240.73,245.61,252.79,261.02,263.67,264.68,272.87,250.50,243.39,233.64,222.21,L7
2003-07-20 22:01:32+00:00,265.04,261.67,264.43,247.72,,268.98,248.34,271.94,257.42,236.38,245.69,221.57,224.19,222.28,224.59,216.92,,,,,,,,,,,L7
2003-08-13 21:49:56+00:00,263.22,243.52,241.60,247.91,260.47,254.92,251.34,255.71,263.12,270.93,264.53,254.45,259.92,254.10,251.80,257.54,268.97,278.74,289.03,303.40,302.35,299.51,280.35,270.11,260.31,245.60,L5
2003-08-29 21:50:14+00:00,259.18,246.12,244.49,242.66,260.48,262.58,251.08,250.02,257.25,265.70,262.82,249.95,252.17,248.47,253.39,256.16,261.14,270.13,278.35,298.22,299.93,289.59,274.25,264.99,260.35,242.28,L5
2003-09-14 21:50:30+00:00,242.74,238.95,231.21,237.67,244.12,251.77,243.64,248.69,253.15,261.66,242.92,239.84,242.29,241.51,239.08,240.61,245.45,251.02,256.20,272.53,278.91,291.10,267.40,246.91,232.65,224.47,L5
2003-09-30 21:50:42+00:00,242.61,230.72,233.45,230.92,236.95,243.43,242.58,245.06,245.56,242.94,228.21,233.50,232.36,231.89,231.18,232.75,240.29,248.62,250.03,264.52,283.87,295.11,287.75,230.09,231.05,226.68,L5
2003-10-16 21:50:55+00:00,236.63,237.38,249.71,251.32,250.40,255.91,252.08,257.24,267.75,276.23,253.92,257.48,261.11,263.29,259.17,256.39,261.31,275.54,282.17,291.45,306.23,312.78,296.87,275.12,251.32,244.25,L5
2003-11-09 22:01:30+00:00,255.34,253.07,241.01,242.32,257.78,260.46,252.12,245.97,259.47,271.85,269.76,243.97,249.69,245.14,248.61,252.98,264.68,272.83,281.62,303.31,303.57,287.80,271.66,265.24,253.91,239.54,L7
2003-12-03 21:51:31+00:00,246.36,242.77,246.24,249.14,255.74,255.91,253.62,254.19,262.33,267.66,261.68,260.64,257.73,252.57,249.35,244.78,249.97,257.15,265.89,279.90,293.23,295.20,280.25,266.29,249.45,244.79,L5
2003-12-27 22:01:54+00:00,240.12,235.34,233.73,242.72,242.57,248.07,240.24,240.15,247.02,249.07,247.08,243.86,244.40,237.94,233.67,241.90,249.01,254.93,265.08,277.32,289.18,276.57,281.89,261.81,245.38,234.38,L7
2004-01-04 21:51:46+00:00,249.20,242.70,240.49,242.45,251.88,251.48,248.06,244.13,253.03,257.08,252.86,243.04,247.30,242.79,245.40,253.66,259.19,270.19,276.29,284.32,282.52,267.75,267.44,257.38,238.28,230.99,L5
2004-02-13 22:02:07+00:00,218.47,,232.62,258.64,261.58,264.81,236.40,248.96,265.58,252.88,256.15,231.49,224.59,214.64,216.61,217.97,,,,269.40,293.95,310.56,,263.03,237.93,241.05,L7
2004-02-21 21:51:58+00:00,257.79,241.44,241.62,241.43,255.45,250.76,243.06,239.30,251.20,254.72,252.28,240.96,246.96,246.80,248.93,254.00,259.97,271.78,279.69,297.77,299.33,279.54,271.78,263.59,260.01,246.86,L5
2004-04-09 21:52:31+00:00,252.21,246.72,250.31,250.67,260.22,258.04,255.92,254.78,259.29,262.60,255.89,249.30,257.54,252.58,252.30,253.54,256.00,262.03,257.32,279.94,297.45,313.97,310.00,278.61,256.50,247.16,L5
2004-05-03 22:02:11+00:00,255.97,249.49,238.23,245.69,251.66,261.45,253.72,251.19,252.65,258.11,261.04,256.72,254.25,254.18,255.68,260.08,271.28,283.64,289.89,306.75,305.20,292.86,280.62,274.57,269.38,246.77,L7
2004-05-19 22:02:11+00:00,258.31,239.22,243.64,243.92,262.42,259.26,252.18,251.52,259.80,260.39,260.62,260.96,254.10,246.50,248.32,254.02,263.32,276.40,285.39,300.55,298.58,283.19,270.09,263.61,249.44,239.34,L7
2004-07-06 22:02:00+00:00,251.66,244.66,228.33,241.33,240.69,241.07,236.94,242.61,238.18,266.69,,233.54,236.50,235.86,231.82,,,,,,,,,,,,L7
2004-07-14 21:55:18+00:00,254.60,243.39,238.43,241.30,254.71,253.38,251.25,248.45,258.78,251.39,257.05,248.14,251.49,249.66,247.28,251.12,256.45,264.13,264.45,272.96,279.95,266.93,252.92,256.87,246.44,242.00,L5
2004-07-22 22:01:56+00:00,258.91,258.08,,,,,,,,,,,,,,,,,,,,,,,,,L7
2004-07-30 21:55:39+00:00,265.17,252.82,253.56,251.53,265.87,270.92,261.48,258.28,264.17,266.94,272.82,261.56,267.92,261.75,266.17,259.33,270.82,281.08,290.41,302.74,297.64,287.83,271.82,272.71,262.41,248.95,L5
2004-08-15 21:56:01+00:00,260.10,253.92,242.12,244.51,259.65,262.19,256.54,254.93,260.14,256.45,258.50,253.36,259.32,252.53,252.39,260.47,264.25,281.25,282.80,296.25,299.93,273.49,270.41,269.37,259.19,240.00,L5
2004-08-23 22:01:47+00:00,306.74,277.75,242.39,232.28,230.21,254.60,260.20,266.94,273.84,280.22,,,277.09,275.41,271.96,270.73,276.77,278.88,267.09,270.38,290.43,311.09,,299.08,,210.80,L7
2004-09-08 22:01:41+00:00,273.19,282.94,259.08,269.51,284.34,284.76,284.22,289.33,294.51,280.49,286.12,285.45,287.45,283.69,281.32,285.33,289.68,293.06,293.55,296.95,319.00,327.48,,315.54,,245.36,L7
2004-09-16 21:56:53+00:00,259.61,244.10,240.33,246.52,258.65,258.82,250.94,253.28,256.51,258.55,253.99,244.67,254.40,246.02,248.33,251.66,267.78,275.24,279.86,294.80,286.41,273.63,261.32,264.82,253.69,237.24,L5
2004-09-24 22:01:37+00:00,246.55,243.71,248.49,244.83,254.73,251.78,249.86,248.37,254.22,259.63,251.97,251.90,251.57,246.18,245.90,247.93,249.23,261.46,271.85,284.36,294.44,285.84,264.08,273.03,239.82,230.82,L7
2004-10-10 22:01:32+00:00,246.49,246.72,238.93,240.27,247.87,248.36,247.16,246.98,249.90,260.58,249.40,236.99,243.07,241.14,240.00,244.90,247.60,263.54,267.19,270.01,280.28,278.12,265.53,245.08,236.08,229.26,L7
2004-10-18 21:57:35+00:00,235.09,232.00,240.34,241.32,239.28,249.19,239.85,243.08,245.11,267.95,253.78,249.83,247.75,241.39,253.54,246.03,269.41,281.02,285.99,295.89,298.32,,294.81,264.95,237.45,224.16,L5
2004-10-26 22:01:48+00:00,254.69,240.10,239.24,237.59,254.39,248.08,246.37,242.37,250.75,255.46,254.36,244.38,252.51,247.45,249.24,260.85,264.60,271.71,280.24,287.28,286.34,270.81,263.01,263.10,251.52,240.39,L7
2004-11-19 21:58:07+00:00,,272.19,253.89,268.60,265.65,265.77,261.68,267.77,273.77,281.77,278.30,,273.12,265.55,272.18,273.92,271.81,270.07,257.47,255.80,269.99,,,289.53,273.82,260.79,L5
2004-11-27 22:02:05+00:00,256.91,252.02,245.31,241.46,264.72,254.57,237.96,241.86,248.17,252.49,251.20,241.39,246.60,242.37,243.12,248.42,256.51,273.80,276.87,289.36,282.18,266.44,259.69,258.43,250.06,237.27,L7
2005-01-06 21:59:00+00:00,253.34,239.57,243.71,244.13,256.51,261.69,254.56,253.30,262.88,270.07,252.69,255.49,252.21,244.36,248.82,246.50,274.61,270.10,260.40,280.11,298.95,297.43,281.46,240.47,229.42,225.41,L5
2005-01-14 22:02:24+00:00,246.88,259.95,258.18,257.66,265.63,266.44,259.68,260.05,268.60,273.17,266.17,266.36,259.62,265.43,266.75,267.02,283.92,275.13,284.98,294.35,307.40,314.08,313.10,295.77,253.01,223.75,L7
2005-02-15 22:02:37+00:00,275.37,274.76,266.27,271.00,267.47,270.70,266.34,265.44,272.05,275.13,269.60,271.99,270.64,270.23,269.22,263.82,271.30,270.12,266.75,270.70,284.37,306.96,318.20,295.29,276.99,244.37,L7
2005-02-23 21:59:43+00:00,260.78,255.30,244.04,243.14,257.81,257.78,250.10,247.29,255.25,264.03,261.85,258.42,261.78,258.43,255.04,263.88,270.94,282.95,293.47,304.25,294.21,280.81,281.34,276.65,266.33,249.67,L5
2005-03-03 22:02:41+00:00,292.32,272.24,260.96,264.45,269.18,267.86,261.01,261.21,272.23,271.34,271.05,270.93,268.14,265.15,272.67,268.32,272.18,273.61,272.99,273.77,290.54,307.39,312.21,291.91,270.34,251.87,L7
2005-03-11 21:59:55+00:00,266.95,253.88,248.70,252.21,260.72,262.22,255.04,258.12,263.02,268.14,270.56,258.71,262.40,255.36,258.98,262.21,275.61,287.62,299.85,310.23,302.86,289.06,281.94,276.21,267.86,251.04,L5
2005-03-19 22:02:42+00:00,247.04,261.06,251.47,260.14,265.59,267.03,265.06,262.14,275.89,271.86,268.08,263.48,267.96,260.14,266.84,267.13,282.33,284.38,287.17,297.38,307.36,314.52,307.46,282.68,262.49,253.29,L7
2005-03-27 22:00:03+00:00,261.29,256.81,240.35,245.20,250.84,257.98,250.79,250.73,254.59,257.76,258.60,255.12,253.95,257.29,255.88,260.92,269.78,271.86,282.04,290.43,286.64,,267.82,262.02,250.79,239.19,L5
2005-04-04 22:02:39+00:00,243.58,256.44,248.91,251.15,257.53,260.05,253.64,253.60,261.34,273.59,269.20,257.57,255.44,253.77,260.74,257.97,273.94,284.47,291.97,304.94,321.91,323.58,300.27,281.58,261.54,244.58,L7
2005-04-20 22:02:32+00:00,250.81,249.00,248.57,250.16,256.55,254.62,254.22,253.17,259.22,268.84,259.93,259.59,253.47,244.97,247.30,245.72,260.20,270.29,280.41,295.07,298.68,280.23,,252.09,245.39,239.23,L7
2005-04-28 22:00:11+00:00,247.27,269.37,255.51,254.72,262.69,261.20,253.56,257.58,261.44,276.60,273.61,261.33,262.28,260.93,265.00,260.68,272.88,278.37,284.32,304.98,318.22,319.68,313.27,286.73,256.23,246.09,L5
2005-05-06 22:02:37+00:00,265.30,260.45,261.63,257.76,268.10,267.54,258.16,258.27,268.25,273.26,268.93,259.70,260.26,260.14,259.27,264.69,272.42,287.01,291.44,302.62,292.96,288.04,281.04,269.94,258.64,250.14,L7
2005-05-22 22:02:36+00:00,264.80,258.33,257.10,248.84,259.17,264.11,262.87,264.84,275.09,263.42,260.14,256.66,258.21,257.64,256.87,263.92,272.22,284.91,295.58,304.69,291.46,285.09,273.75,267.88,257.87,247.65,L7
2005-06-07 22:02:31+00:00,274.45,265.72,266.51,265.59,278.66,270.46,273.33,270.19,268.60,288.05,271.47,263.89,265.50,264.51,262.12,270.18,278.31,290.96,302.63,317.06,300.77,295.73,281.79,274.52,267.27,252.46,L7
2005-06-23 22:02:25+00:00,263.59,261.45,259.29,260.57,267.57,273.34,260.67,258.25,271.58,271.86,266.90,257.14,261.90,264.35,257.58,260.65,269.96,280.69,292.20,307.75,295.47,282.65,283.93,269.80,265.29,254.71,L7
2005-07-09 22:02:26+00:00,260.74,252.89,254.32,253.45,270.24,266.48,267.74,270.11,262.05,274.47,262.75,253.12,249.63,255.71,252.16,257.71,262.68,273.90,279.26,297.90,305.49,294.30,262.31,252.53,248.77,245.47,L7
2005-08-26 22:02:15+00:00,,232.58,229.47,224.40,249.23,264.10,255.59,265.95,264.89,271.64,262.46,264.90,248.30,268.43,,270.22,266.80,276.78,273.03,275.23,294.96,299.97,300.00,287.26,238.78,234.88,L7
2005-09-11 22:02:05+00:00,271.59,263.17,252.84,271.34,266.21,269.31,266.11,274.20,276.35,281.62,272.29,282.54,279.19,278.09,278.39,276.54,279.60,282.92,283.68,280.19,300.64,304.74,310.49,298.20,290.07,,L7
2005-09-19 22:01:08+00:00,262.82,251.09,254.48,251.68,265.96,265.04,253.91,254.31,262.09,264.56,259.08,248.05,250.43,250.77,251.77,256.68,262.78,276.80,288.45,306.06,301.77,286.76,280.69,267.81,260.57,248.65,L5
2005-10-05 22:01:05+00:00,250.41,251.79,241.81,251.45,255.13,261.92,254.24,248.34,256.74,265.92,258.82,249.72,251.13,245.97,243.56,249.16,258.74,271.44,279.15,292.79,283.67,270.23,264.22,259.14,250.22,238.91,L5
2005-10-13 22:02:06+00:00,258.48,252.52,251.93,238.90,253.10,262.04,262.33,264.61,270.66,277.57,268.37,271.09,265.71,257.98,260.95,266.67,265.30,277.10,287.97,297.80,305.48,,,277.76,244.22,236.68,L7
2006-01-01 22:02:46+00:00,236.71,228.72,226.99,231.23,238.53,243.01,236.72,238.99,243.53,260.98,251.94,239.16,248.42,238.89,237.36,243.71,255.09,268.85,279.68,285.03,277.34,269.61,261.16,245.68,237.70,223.62,L7
2006-01-25 22:03:05+00:00,248.90,243.77,238.78,242.64,246.81,245.32,245.76,242.90,247.97,250.35,247.09,248.24,246.40,244.22,239.49,240.03,241.12,252.13,266.12,272.07,280.38,,276.54,248.07,234.08,231.79,L5
2006-02-02 22:03:01+00:00,254.32,234.59,233.43,235.13,244.17,250.95,242.99,250.16,259.58,258.28,257.08,260.95,257.72,257.89,248.22,258.05,255.00,265.45,273.38,291.28,305.16,299.42,291.02,267.75,249.53,232.00,L7
2006-02-18 22:03:05+00:00,255.23,244.11,245.14,247.12,256.82,256.46,250.06,255.18,266.34,262.71,264.87,262.70,265.54,259.83,255.79,262.77,264.75,274.22,278.35,292.58,307.33,317.63,300.77,283.82,263.89,240.88,L7
2006-02-26 22:03:47+00:00,264.22,249.51,249.07,252.02,265.44,267.13,258.90,263.18,269.54,285.09,280.01,270.60,269.51,265.79,258.42,263.48,274.92,287.17,305.11,323.64,303.17,295.42,284.10,271.80,262.26,248.29,L5
2006-04-07 22:03:03+00:00,264.73,243.66,245.50,243.80,244.65,242.32,242.74,241.21,245.29,242.49,240.94,240.82,240.50,237.01,234.73,243.31,240.53,244.27,248.01,275.63,288.37,,280.61,,236.83,232.65,L7
2006-05-09 22:03:04+00:00,248.76,244.31,241.91,247.17,253.90,259.73,252.08,254.17,256.51,266.76,261.04,252.86,252.29,253.16,257.25,252.78,255.61,263.63,273.86,277.73,282.09,286.40,261.49,251.45,248.17,234.78,L7
2006-05-17 22:05:09+00:00,,,,,,,261.58,263.96,270.12,279.68,271.96,268.94,276.24,261.97,,,,,,,,,,,,,L5
2006-06-26 22:02:56+00:00,272.78,262.67,258.67,263.10,274.37,290.06,257.12,272.42,271.90,282.20,276.08,266.78,269.26,270.59,263.54,272.15,279.57,295.84,301.76,316.65,318.84,318.19,284.65,278.86,270.01,252.73,L7
2006-07-12 22:02:49+00:00,,,,,,,,,,,,265.77,261.73,262.14,258.42,264.05,275.14,282.50,288.21,309.72,309.65,302.06,281.70,271.85,260.19,249.24,L7
2006-08-13 22:02:41+00:00,260.66,264.71,240.92,237.44,239.72,248.01,255.25,251.24,248.49,255.33,239.35,239.68,261.88,249.23,242.23,251.33,,,,,,,,,,,L7
2006-08-21 22:06:31+00:00,251.62,241.49,238.87,247.31,254.06,256.51,249.12,254.98,258.86,266.73,254.85,249.17,254.79,251.89,250.05,256.65,264.68,273.83,282.25,288.19,296.53,288.15,256.88,254.43,242.02,236.97,L5
2006-08-29 22:02:38+00:00,263.33,262.14,259.21,265.11,268.32,269.79,276.94,284.60,281.16,271.91,270.31,276.69,281.43,277.47,280.48,282.33,276.25,278.63,294.92,302.62,323.66,318.23,308.14,293.05,274.81,259.09,L7
2006-09-06 22:06:43+00:00,258.48,255.11,244.10,259.02,266.92,266.61,263.33,266.15,266.33,274.09,260.03,258.33,257.06,256.32,253.98,264.98,273.10,284.98,299.44,311.83,316.98,312.69,274.89,272.90,258.30,250.39,L5
2006-09-22 22:06:54+00:00,255.81,251.58,245.90,250.20,262.20,267.49,260.29,260.43,265.81,274.79,269.77,262.84,264.75,261.40,265.00,271.48,271.81,283.54,295.77,304.85,314.74,304.91,275.98,266.99,262.12,248.33,L5
2006-10-08 22:07:05+00:00,252.60,246.36,238.15,248.87,258.26,262.41,253.96,259.37,264.02,268.07,264.63,261.82,256.82,253.43,252.77,258.90,273.92,284.24,299.93,315.79,323.20,316.27,282.05,277.74,263.10,248.34,L5
2006-10-16 22:02:31+00:00,251.88,247.87,251.70,252.75,258.23,261.35,262.24,262.46,270.86,256.96,251.84,258.17,267.64,257.74,258.55,262.89,255.25,265.55,278.78,284.29,305.79,308.67,268.00,283.35,265.26,234.82,L7
2006-10-24 22:07:14+00:00,245.97,241.98,231.76,242.61,249.51,259.13,249.84,250.66,254.56,268.27,253.68,253.02,249.24,250.56,248.69,260.50,271.08,286.24,293.16,296.01,308.99,304.16,283.81,272.79,250.30,241.05,L5
2006-11-01 22:02:46+00:00,,,,,,,260.04,260.81,266.06,255.19,247.63,259.56,265.78,258.63,260.76,262.60,260.51,279.01,281.19,286.92,302.80,300.05,291.86,,262.31,238.38,L7
2006-12-11 22:08:04+00:00,271.63,255.08,264.72,258.62,268.78,269.87,271.77,272.47,280.80,281.26,257.51,268.68,272.31,267.82,269.88,271.25,277.99,278.72,278.69,280.35,302.59,313.27,323.82,301.49,289.32,275.10,L5
2007-01-04 22:03:13+00:00,239.12,243.39,241.48,240.97,256.58,260.62,253.33,254.21,259.33,267.10,268.94,257.79,262.54,256.89,257.09,267.28,273.17,285.94,295.21,310.72,310.15,308.51,,269.78,258.98,248.66,L7
2007-03-25 22:03:32+00:00,271.68,252.68,258.09,249.38,263.95,268.27,262.69,266.38,271.19,265.39,268.64,266.54,263.44,272.35,269.45,268.98,275.67,279.43,282.46,280.21,301.77,314.68,318.55,306.87,280.94,270.00,L7
2007-05-28 22:03:16+00:00,268.31,249.87,248.83,250.14,261.52,262.38,261.66,261.15,266.76,274.93,264.62,262.09,261.81,253.58,256.33,256.52,265.44,277.14,280.88,297.87,301.94,284.79,273.30,271.91,246.39,237.76,L7
2007-07-31 22:03:08+00:00,262.94,248.07,249.47,255.83,266.72,268.94,258.93,266.46,269.15,277.80,269.00,263.54,258.60,261.28,259.47,266.16,274.39,284.60,296.74,309.45,312.84,311.62,287.84,266.75,257.84,247.52,L7
2007-09-09 22:06:09+00:00,254.12,236.80,242.85,240.19,257.18,261.29,251.57,252.13,260.30,268.67,264.84,247.89,255.91,251.96,254.32,256.47,269.54,279.22,287.76,307.45,296.20,292.62,270.89,251.14,247.16,237.44,L5
2007-11-04 22:03:02+00:00,251.79,249.98,244.61,246.50,254.25,254.64,252.22,252.60,260.56,260.21,257.13,254.93,254.41,249.93,248.43,251.81,259.08,265.72,272.08,279.02,292.25,297.49,294.55,279.33,263.84,244.17,L7
2007-12-06 22:03:16+00:00,233.40,218.92,218.01,218.65,230.37,228.94,227.44,225.54,233.55,240.34,231.60,226.19,225.70,225.32,222.54,225.00,231.92,241.64,252.80,261.21,263.70,253.01,237.71,224.92,222.56,217.08,L7
