,dates,nzd0506-0000,nzd0506-0001,nzd0506-0002,nzd0506-0003,nzd0506-0004,nzd0506-0005,nzd0506-0006,nzd0506-0007,nzd0506-0008,nzd0506-0009,nzd0506-0010,nzd0506-0011,nzd0506-0012,nzd0506-0013,nzd0506-0014,nzd0506-0015,nzd0506-0016,nzd0506-0017,nzd0506-0018,nzd0506-0019,nzd0506-0020,nzd0506-0021,nzd0506-0022,nzd0506-0023,nzd0506-0024,nzd0506-0025,nzd0506-0026,nzd0506-0027,nzd0506-0028,nzd0506-0029,nzd0506-0030,nzd0506-0031,nzd0506-0032,nzd0506-0033,nzd0506-0034,nzd0506-0035,nzd0506-0036,nzd0506-0037,nzd0506-0038,nzd0506-0039,nzd0506-0040,nzd0506-0041,nzd0506-0042,nzd0506-0043,nzd0506-0044,nzd0506-0045,nzd0506-0046
0,1999-08-26 22:07:32+00:00,,106.77876450929405,106.07839704535233,103.18376819294787,90.13007335712261,86.8908672699427,78.70449930042602,81.74151933968672,80.25737097680641,85.4599867416451,89.44834033792088,89.85294407521656,87.87772784718949,92.06502406644323,93.31616721893235,96.15733732635725,98.84139136675203,91.9396121990539,94.39334125013642,89.78909799323068,98.92515959809238,111.6000742877716,122.88311216508465,128.58914848248682,127.66007418330244,128.03220509219528,132.02266788512233,135.9983486177665,143.43513375238095,149.2035628102422,153.7855610632638,158.53836344451724,164.78210773297968,162.22669416498871,158.4037746130378,156.7453163070776,160.38461037523166,164.313033118187,161.70286476289726,161.1971170358767,156.84792012645238,159.2891521359906,165.64355879761015,173.37226959756276,185.5289602529087,193.70097001306087,209.12636518556272
1,1999-12-16 22:07:33+00:00,,81.85049236691631,82.52230760890046,74.7649717996818,73.91574654510012,72.23385178162653,71.66219307671975,73.3334308634054,77.41908833902865,72.54581313433992,78.92590151642523,88.2144440087586,79.31062590808044,73.90482071088573,76.19676317110392,74.17799813581287,80.17610443812347,82.07833684729616,86.57115697683258,87.20983148790593,90.90757284610343,90.22407490695406,95.19339732036114,103.07266128587285,108.52593520705014,107.56143061466712,108.00249788632676,110.1052679830973,116.22756266636414,121.0710140922763,123.66955179795833,125.04511477761545,126.86629731871396,128.7236349574144,127.20653451000938,128.8493814184951,133.73051792149042,136.43988452414686,135.17178285032077,137.16737298492595,136.5259173158596,136.82612141798015,141.2460711143933,143.01972267523183,151.2939864292097,160.13622881726172,187.83894076362802
2,2000-02-18 22:07:16+00:00,138.86612360400466,123.50310763390121,117.97294907973821,117.75958867153635,115.48667742167103,123.02352233039618,126.20912993677948,126.02111756898265,123.46207636322805,132.14690353984662,162.40830835114025,136.62601141832124,123.62500726166681,117.5214756543752,107.56053694275325,107.69456502166318,104.41114847091461,107.28273256126951,103.58584994559669,111.76982731306555,118.1742524251328,125.753999958607,126.3663491655171,132.21560485589663,136.58362259329823,139.23509374405,137.54520600899525,142.27795267148596,144.78650631017706,146.08060308435347,156.90285760505859,160.1807046519772,165.79439242487288,165.4362023444454,162.9708046732784,164.05797397483403,157.84378901323305,161.97219771697226,156.51197394540688,154.04019646388303,158.93190058312825,164.1190816225466,168.0612521491737,179.83724520229754,190.9235362763938,201.79171644067696,
3,2000-03-21 22:07:12+00:00,147.63255224543667,129.25443679285502,129.49345849210889,123.26269153123243,118.0738970096346,115.08462588098088,115.57906417562094,120.95832027850682,129.12233429360367,130.40803379022805,133.95558320328604,126.77927686320169,121.2415334150962,111.28111689016772,115.22298898374584,111.96193554182494,108.5706151500811,110.68904595698334,107.80980794274285,111.84921351378213,113.07854743926939,114.92803047498396,126.00766774169423,130.811042403552,132.38269458938663,128.3704418783722,133.40450013653592,139.8502257674856,144.69444308354053,145.34128694749853,144.08138598124594,152.32007617761377,159.24236816609033,161.44067319809847,155.5874313143392,152.1434104362204,151.9659228071379,150.25429096360682,155.93998450979643,150.46074505621027,157.0435516222736,162.1012891660568,170.72162315886268,172.0282621281577,182.21410728840291,191.79918673083054,214.52230826490242
4,2000-05-08 22:06:44+00:00,,97.37830700706832,105.55737400461868,102.55245341331442,103.83023617656978,103.70598026311214,105.76299668235464,106.97906248064947,112.40286057112107,116.44873574645464,115.62178769472028,112.1380110843046,105.36440969622748,100.58721229778612,95.28025854536594,99.22698244498321,97.0917300761378,94.00840869073892,97.13476807981957,92.47229750006072,98.20109162840006,102.93705383161104,112.81704648862883,124.35967083823449,120.74274042330794,125.03986342991233,128.3913530428993,128.91325333712084,129.97197593781658,,133.67473714248717,135.58078122949834,140.46829605779783,138.47030702742128,141.9158331394582,137.6445844215992,140.49197846157878,146.1420965857777,150.75724901349346,148.43904118777584,151.2318746616469,149.26863416217364,151.12422593915966,159.49952694253602,168.94615397402103,175.55777833260547,203.26179698506814
5,2000-06-25 22:06:19+00:00,,,78.21272922954621,96.43751183833464,95.42723596474696,87.55246726541071,87.34830101451728,82.0579857001826,83.82601695443775,87.82481321113272,93.6088654265825,89.33366821020141,90.61754592307415,90.43670042164621,92.80746607629317,87.29625625272173,95.39575335525399,89.30605427607279,96.7730906238498,92.00011038062502,98.48473344988778,102.57656799078386,108.20113321412566,109.31624190211974,109.71241148033396,118.22919357871903,118.57882231440442,123.50247966750166,135.19522255043742,131.57811995684315,142.50176271658677,137.12612698462084,144.24572079911133,137.75021244411954,143.35731885618821,145.35338896996828,142.12917281805164,145.60106627878216,149.34559714885364,146.87500295851402,150.4311790606468,146.1784455126455,153.76983852511614,153.73659928505054,158.06294450936085,169.61109291530948,184.19817206169824
6,2000-07-11 22:06:05+00:00,,,78.85030353146702,83.16405294047496,77.40369871884906,77.40954575389266,71.4217868597815,70.60644228059998,70.73264145184233,73.639983384471,77.71769152854459,75.98912491226936,76.80475887947614,72.36481255869896,79.18145100878941,75.92731125753107,80.88153733534601,80.64784627850683,81.14433562569153,78.95267993501707,92.04469665669728,91.23254333760222,94.38859646939316,100.96219089084596,100.6989827991163,95.35911774015554,100.48671397549288,106.9583726651908,115.507471504026,,128.15043185497527,131.92552714608436,139.09310745293166,132.60602086212444,133.21121961227448,133.12766387636754,133.42920969504692,134.49692015799496,137.71544922890857,138.8162150310413,135.49428274016125,139.91137307239822,140.98704958676342,139.35107376007733,141.3771079926466,144.58617023546788,168.4502196555959
7,2000-12-02 22:04:57+00:00,101.99397642344366,108.47763600820335,101.27982914111817,102.43106318366341,100.88831433038851,95.32034373692973,90.04624626385727,85.35954557459402,,,,,,,,,,110.06610948486076,108.82372727952122,103.9543966843318,102.95492527483124,105.64309467111156,114.19176338357035,123.72243037454959,128.74682302329182,125.22473748618978,128.7037590627422,131.900930296333,131.83337439486468,137.7046195490544,133.5243858130976,139.4425513927368,146.80117650349038,144.90864639116597,146.59935929511025,146.68641505449716,147.21563710689918,150.14785254992006,153.286518745835,152.63918386984471,153.72154183257317,151.70598573929186,156.94814724998463,160.24010044706125,162.3685343014071,153.6011676568384,163.34227150381113
8,2000-12-18 22:05:01+00:00,92.4536401889963,88.03669958332208,85.07076847378292,78.67051066239947,76.74484608222039,76.77802435775243,77.94115621534007,75.20286757658407,83.74842269221551,84.70375609072866,94.30564770805117,91.10214526932262,90.32471299384233,84.92881134388988,86.68608506783085,86.73841039297466,91.29410893272149,91.74175972126072,93.29836306050254,87.78828889486826,88.88307780256245,87.64297349765666,99.11631856075189,108.62252782821277,110.62639275639624,113.1919476863832,112.46721887117988,108.83886351663548,109.2502130855477,111.85577566698207,118.90377775726645,121.55173660893541,,,,,,,,,,,,,,,
9,2001-01-03 22:05:00+00:00,107.31320404087845,101.132242974758,91.30114743642085,87.10269356363008,85.10212862962314,89.11385642751591,87.68336709932333,96.16642883390284,99.21187525880072,101.2979465993482,104.02170135974802,98.51082371595697,101.98372386699937,101.83031655945203,101.24609115562413,106.79822649873981,104.5114091383069,107.35189212588227,107.1817649404197,101.11618940289037,100.91426371291205,104.53265428747126,106.04316166847731,121.24676296766691,120.3827231294554,123.62164621249156,117.96684252090229,121.62423828734856,118.22996390100464,120.60984111878776,124.63148598880383,131.54179252286048,140.10791783954582,133.38614578669845,128.93981113570388,130.3140887814056,139.95210926232875,140.63204779402037,145.51071649810336,145.7509953143015,147.92010782375036,147.03616948059152,151.21995799471716,147.2250596124971,157.51829809218057,153.61126775398034,162.1816006455248
10,2001-02-20 22:05:00+00:00,123.08285518617816,128.87187088555774,124.24472320218933,118.01398901461476,114.71439129890769,112.1931695106785,116.01482037313605,121.13956022199021,124.369542466035,130.0184621680302,137.29840554033868,135.45253562977646,134.03779738903626,132.69541862536016,131.85016415926555,137.58624673935265,136.76686322261833,138.54964390577817,134.33771019304345,136.34354998874232,131.1473660757351,135.82483649250526,149.419839971785,147.10557341098715,145.66771944917156,149.14166541987822,145.91020944912208,148.64487583113237,151.4495538461208,151.8825514084997,146.06493567090612,152.04386115642473,157.97095478704136,156.5534927377141,154.60101493102806,151.2865315437162,157.0555723667068,163.13501028635636,168.48602849560743,173.7210177118838,174.7901188233133,,,,,,
