,dates,mex0447-0000,mex0447-0001,mex0447-0002,mex0447-0003,mex0447-0004,mex0447-0005,mex0447-0006,mex0447-0007,mex0447-0008,mex0447-0009,mex0447-0010,mex0447-0011,mex0447-0012,mex0447-0013,mex0447-0014,mex0447-0015,mex0447-0016,mex0447-0017,mex0447-0018,mex0447-0019,mex0447-0020,mex0447-0021,mex0447-0022,mex0447-0023,mex0447-0024,mex0447-0025,mex0447-0026,mex0447-0027,mex0447-0028,mex0447-0029,mex0447-0030,mex0447-0031,mex0447-0032,mex0447-0033,mex0447-0034,mex0447-0035,mex0447-0036,mex0447-0037,mex0447-0038,mex0447-0039,mex0447-0040,mex0447-0041,mex0447-0042,mex0447-0043,mex0447-0044,mex0447-0045,mex0447-0046,mex0447-0047,mex0447-0048,mex0447-0049,mex0447-0050,mex0447-0051,mex0447-0052,mex0447-0053,mex0447-0054,mex0447-0055,mex0447-0056,mex0447-0057,mex0447-0058,mex0447-0059,mex0447-0060,mex0447-0061,mex0447-0062,mex0447-0063,mex0447-0064,mex0447-0065,mex0447-0066,mex0447-0067,mex0447-0068,mex0447-0069,mex0447-0070,mex0447-0071,mex0447-0072,mex0447-0073,mex0447-0074,mex0447-0075,mex0447-0076,mex0447-0077,mex0447-0078,mex0447-0079,mex0447-0080,mex0447-0081
0,1986-04-23 17:19:16+00:00,197.98919662951542,204.38238414110216,202.6291400344589,197.84665607260013,192.39191641725338,199.77954025671536,198.40688996522528,202.39889093618226,202.83622442520902,211.09687141947413,214.76987408166596,214.6363617471974,214.6632596422109,209.1756262066709,206.27548573683552,204.38954319852593,199.85811326824648,202.5469514502901,204.3735275492722,203.51180506497147,205.3171390132285,206.73273304541001,204.40725278598742,210.5155258133506,211.0117743962969,212.2863941329912,214.13301443282936,213.83653513858172,217.31052637529274,216.60357726078823,217.60343423615853,221.33614802851213,221.2261331010845,222.8761324418466,221.39913365650625,221.3586677877802,223.6569090903377,228.1051331002479,225.8651846724214,223.99241570873082,225.65273852777946,223.21271278449603,229.42856099695516,229.6157508179563,231.53210697200169,229.3890795862579,231.06034078637433,229.9337345737264,234.73512555970802,231.90479863454445,239.7004668469946,235.21730861200248,237.34121916158134,240.56126207071358,246.54479224860287,240.65608545290561,245.5678013718742,240.03285622218607,243.5791070297262,239.15669525811447,242.2815169748857,239.64038016645438,239.13928930985057,240.8043710668346,244.5755729383399,246.2383508678951,243.49784305082312,236.5939447298691,235.40534256002624,236.0321469301752,235.61487036229917,232.95941728777228,229.61504489927705,230.62507792494407,233.4593507043804,228.24018641119963,230.76977168786004,232.93691546055308,233.80963937018973,230.75862095855254,228.58763069698517,224.9990665825454
1,1990-04-18 17:14:16+00:00,204.89926701650447,211.81558779088982,205.81061904258684,212.52654526748995,203.85482610285575,216.46743348448175,221.64108844033515,216.1706103807835,216.30734386921645,224.95333920662026,225.35205977259164,215.6341821135284,214.03488225935774,212.17871540192604,205.80525781476658,199.94080443767555,202.50528335304443,196.62798553614797,207.19335476122856,214.87367289786692,221.19877901067147,205.54491327989808,211.64086671901467,211.51996448031196,222.7657583459726,225.062489871836,230.90849194018057,234.44171193349425,231.38526363070574,234.2158723532152,240.72325247005915,235.39994618342874,228.91255818261277,237.21019161182355,234.38772746171395,236.12334956727514,231.20872987902982,232.27414604877023,227.46592656729737,219.12588975975055,232.08772094020512,228.4319134301136,229.65686854110172,229.12179295677853,231.04626612364098,232.44878279146354,234.5106305492603,244.68388937026072,240.33623239286396,237.22575943530413,237.6361430461994,238.0936809044458,241.7184315356579,245.74797016244582,236.03788805439052,236.82687520478908,240.08501570058368,240.33121594320409,239.53225852137948,244.74884031516584,242.3380219406097,252.56116451516655,246.21564296974836,244.64454676796723,242.60858478053342,237.14730231967917,242.7282244832076,239.51845150058196,236.04066279502482,237.4512708477331,234.30528763254196,234.7319750651028,231.69255186951796,232.242208961937,235.33476495036658,233.28343705494396,236.49175605470643,232.02899323523064,234.91404125674094,230.51879684879313,229.47469170115363,223.89112466081258
2,1990-05-04 17:14:10+00:00,210.5939846544948,210.58502987796732,206.59322209624287,208.5714343166686,206.7449534725032,209.3388470139405,211.57585028113633,215.40789347030932,220.39175257159883,226.37698477199962,220.9323259157694,226.40931358882656,215.9648972231357,215.87027669946295,201.28243810083057,206.974021135348,200.14691502456702,206.43080583505574,206.06902742040015,210.94802368236378,207.80168705906695,212.00291583229333,216.5698798847355,221.2112850553683,223.06386724897666,227.0531181355446,229.03374123435853,234.40497951095367,234.4627162997416,239.34905847965675,243.89486738733817,234.8904872266708,229.12982479810236,231.96407686416282,230.52106761629832,230.8873276725301,236.61363844474423,233.90774780145145,229.30197425114312,224.84938385524904,229.57895949375612,228.79282166774468,232.80369985137216,233.6886577283004,237.33411611873458,237.68142104061738,236.9030660498664,233.57713278205932,233.1924862311228,241.34357223770812,243.36402748424402,244.0632437675846,249.32314331481032,243.52810408632715,245.7741733558593,245.64020728178943,241.79813427680776,244.71992860706493,247.09293102858723,239.45798638671423,244.63836177318237,241.71289160758076,245.02104987411747,250.84356171878053,243.31467287182787,247.92492700194833,244.08463797397476,245.35876459350598,244.78351629755065,243.71466351266216,239.9682112272299,239.62944061783978,238.80990510548847,234.04390368808632,227.83098421123762,227.55336912386588,239.0294551696126,238.24519724425016,239.83688266746046,238.0103368310115,231.76135303810622,229.73894568981927
3,1992-08-29 17:16:22+00:00,,,,,,171.29719996650036,168.45255264060333,182.3335576524003,191.34533442781733,190.4509736626594,193.1078518221319,189.93468099497164,189.47429536722444,187.22799668507733,186.07501790932702,185.61177376327976,181.7767738382213,181.0476188183413,185.26694540013753,184.77725062557352,181.41151262536866,188.69360752738655,187.76663681856914,194.8073248265331,193.17445675508358,192.27233272636641,188.0619572496949,195.3933309864056,198.74495739831906,195.192077645884,194.60697681679798,190.15483858592813,190.9160577481975,196.77556796408842,192.47749700321572,203.04557673474295,202.24835056113358,204.64541322083105,202.97507714204295,200.2498033268417,200.20243516709735,208.313046577412,205.710750879202,207.56188952194276,204.6240135957014,207.38537740339197,203.01603322851835,205.94092916465476,208.25544838388615,215.90900315140848,216.9768512542965,213.4982605715382,216.92464936595553,217.16546637659764,219.16225479630043,216.62736322913466,220.215107394432,220.07973223563437,223.08187236530637,218.84620776925527,215.99286820974604,210.2950858182896,213.01350330543306,214.51571396662598,218.48916971621844,208.84082239069704,210.8863108002123,210.28775603711333,209.0810329512582,209.3099029746994,210.70946382641336,200.7328132680996,202.22149071980687,197.89897355036243,198.31705976666046,196.62335619149144,201.12912686117954,205.71991925050827,200.97266289668602,204.40475850022509,206.93658619650006,200.34821668321877
4,1993-01-20 17:15:44+00:00,184.63101840090064,203.31704034591962,202.30876995328984,203.22423393073547,200.66154645785522,198.4953666186272,196.69844784904487,195.08154819273705,193.13486660853417,195.83218528304135,198.00682384747287,201.7481122550957,204.8206073342209,195.46852617457722,188.94574376942265,183.35744257266788,189.67150862345517,202.8876383369752,204.1369904701539,204.9169525978748,204.73626891408355,203.72071036322362,198.93146091199506,206.80984709962436,206.92344326741892,206.36770070169163,208.96174951315012,209.43787967243733,207.93097935283856,211.63558097757968,203.6075798608673,208.49385421277418,214.93600115639975,217.06274190186056,216.0502113893637,215.4581623416858,212.20681037495635,214.4032020665971,216.27824482579587,220.11280221415925,213.58633647612237,209.54464039112136,211.21487915238842,209.80351727200568,217.2193805666772,222.4535614661939,225.2141008315082,223.96087006732986,215.88028179289543,209.65573821789903,219.20399550872955,218.62498913438424,222.65639009236904,226.21149037727608,226.2152085063516,228.48674745016976,228.5265275130194,225.84159410438906,229.3035260033655,226.0358274256168,226.04279042748277,222.579974290383,223.83506790221253,219.08722546443838,225.46513285057853,222.58304936066295,222.08876210678957,216.23243063900185,219.97079239564934,219.3568746620574,217.0600045508717,211.82897017433632,216.03138137091375,212.6586041453632,211.09584084523667,212.19946324321884,213.1751309898606,214.50054638697063,211.2579009778091,207.29253880382305,210.0419847743412,212.68857274826286
5,1993-02-05 17:15:54+00:00,190.48439207357606,211.52089523510162,219.6373131848461,210.56393503584388,205.45097923747267,203.76555366039435,200.01398674570265,196.36788125152162,203.16117756361908,201.60140805973236,204.82487248823995,207.0522601957386,206.5575567221576,197.9352714645613,199.8013605046539,200.28015771451558,194.0316935901459,204.74577786290646,205.470311804929,210.5222879524136,206.26677625662344,204.44291829904614,201.1230920432367,210.4901969312946,214.79342651612097,215.1000116377184,212.778841965271,214.1595840458388,204.8414971077992,216.06758692107343,216.7236803916616,215.7379347149992,219.81846978285864,216.44238627752654,218.97645878755503,220.53365063975565,222.2480445674111,217.88863355649272,218.49973467652927,217.97168950769552,217.79478534779628,217.37982276839847,218.84433284650595,223.05967602525874,222.5049809219522,225.6201710939432,225.35628336341108,224.03167362522933,226.11055019706473,226.52404944063508,229.41857634756406,225.32066217332192,232.5479967367989,235.4505960742154,238.88421746480287,230.45908977101675,234.30870494617994,241.3806683370591,237.28069991985475,233.70505589353132,228.9129904046327,231.81635046171982,225.94559670907748,229.2756496063032,224.21568854347458,232.536553994619,229.09383557286975,225.97228363391105,227.07291226410177,227.71281635007261,224.91701051805347,224.14561426199913,217.68169385649347,219.05609065487587,215.62414575572197,220.67354502618565,219.49531693460972,223.78511470854772,220.2637497152149,220.1209570956549,217.88146779689362,217.84716589014693
6,1993-02-21 17:16:00+00:00,192.70441140779909,198.9432400424327,200.2567708441219,193.53084688906804,194.99165061909426,193.4176159713686,197.31778298905084,186.66615688205945,191.64729376612738,199.63527271317804,200.2285647348548,198.26024326454342,195.55280983757058,194.2337896942611,190.18294136289714,190.08755375391036,190.2794487714014,192.48254194677747,196.22482169546657,199.86730222420698,199.36374957455305,203.8605004802284,204.93148316364827,212.9997202633881,207.76943331804742,210.91055860507902,203.9967090301669,206.34131737674844,208.706614344872,211.68893742342718,206.50579620697727,201.68474964148862,202.29510941052882,206.57936223733648,205.0469598799958,203.54238977002078,207.0228412525805,206.247155050531,210.2538147639584,211.10133628304723,214.42811218129683,214.74526032282793,219.54042804126638,211.65885359503835,214.50313192870928,211.24366883927925,213.67917113731002,211.43536744023015,210.60530824912107,214.19860733041307,222.84488815605798,227.64281606010994,230.14152055997312,233.74303208568475,233.67791544082291,222.37955615343301,226.1779735780071,222.83204671770866,216.60551258350202,217.08375221240163,214.5630078001519,217.04070873598002,216.7343208379777,226.69936232823576,228.78075783934946,234.21183763441667,226.22303934515193,221.57771807382807,216.57336363233074,217.4060883961405,211.7763859048115,208.73460538423424,207.09426767075135,211.4086457080419,212.38609044519166,215.02785369022862,217.74522496369778,218.07432100286314,214.69756459233182,213.26076563359473,210.78600956437776,208.73398432561373
7,1993-03-09 17:16:11+00:00,187.53279012644234,199.96453245796502,203.78419577126758,201.2891391386126,200.55028758872334,200.31980458410612,201.83635769999583,199.33860472584186,189.54732938699044,191.22820125418198,198.1919963623678,203.60318056970584,201.26691455517403,198.5631244984063,195.10183510169344,198.32491875592802,199.4305904360726,205.88784674646,201.17286994801498,200.50800572282742,202.10534907554964,205.7636681267855,200.57492141263126,202.8667307231329,208.36442110565815,211.59486703655875,214.42451812917614,211.88695409858855,215.90072629940897,213.52050243867777,210.49758081700665,202.10056101887164,203.8390801809434,207.05756210544257,211.5794029761171,213.71552061333813,215.25252410497438,218.89772500427273,219.665423097603,217.73691636717433,217.8611400214098,220.40681080366625,214.71904597041225,215.40637779600695,222.35790640448397,216.08110135390342,219.92531937659308,219.45240367569687,231.0365803780898,226.77199979909653,221.63558507594513,222.1454154412765,234.3435692693301,232.07565998131446,230.46133494807736,229.07417355449655,229.00438449583538,224.08795320209634,219.29774812790197,221.82716036687748,222.35679107462119,225.54482976655737,226.19213583531183,231.41659647889492,226.2259153164872,226.9197250087799,223.10459427650966,221.74837886013444,217.53785263487242,226.46153217612692,224.58573149582128,218.71218580478876,213.9301410128167,218.1604170503129,222.2344500444375,220.29254361285035,214.68141125865282,218.58201645905274,210.50540452539582,216.06177704865195,220.77883911510563,212.0814702037995
8,1993-04-10 17:16:19+00:00,200.8188444623954,215.21081645582532,213.17190541120215,208.66209044625077,199.20841669952728,197.59936777322025,192.5344519602313,196.08929055784228,202.62182442573044,201.2756186273518,200.4410787319585,202.96306556129923,210.58742706429314,208.5746169968304,212.71799623087458,208.52881765943496,207.01124457873172,207.74089808234385,207.53580956224653,206.8828659782087,207.09210355353227,206.10512472246936,216.1487339568461,217.2740599715646,214.86153704233948,211.6333510309861,213.58056788920086,210.0811206407077,212.3164974940853,209.0382625433219,212.18752109599845,204.84353329996105,216.51731603997254,218.38518382583948,223.70719389620953,212.18683126789824,218.23692084378814,223.53013455453666,217.3772793305738,220.38279611227927,215.36615376862625,217.3167376254599,213.80111214581632,220.26305045519666,227.06014819102867,233.99548343990338,229.40288421532995,228.78208847067333,222.0120685848259,224.22898444799125,221.51699309094698,228.0156407127401,232.11097717664063,231.24330871344648,226.1489834985584,225.66177567588772,227.53810636952696,228.832155781398,228.23270070158293,235.50543877901285,228.86243022327105,230.02487004525054,222.81818131685185,230.99121147098748,235.59832810100505,233.83889308883877,237.7828967570536,227.19405583378884,225.47184447609504,219.50320051198298,224.15200301373648,222.08312650799363,224.95107663392355,223.19719087200502,223.63740745599898,213.77819596668314,210.14364912796123,221.4232619928499,216.55512373783867,219.41299602284704,228.74352487687273,231.21057958614438
9,1993-04-26 17:16:28+00:00,199.64112578137514,207.48181640030032,206.20535304424064,198.92902614891153,197.2771314075137,196.30438141562897,188.86776914754824,190.7630989810433,190.0934932237557,200.6687525946558,199.57577073908956,210.50688292022824,203.68101218254856,206.32597681140862,207.74241500085313,205.33372124207702,208.44503664257812,205.05965934381334,211.44349601029114,205.23705336618377,208.60900291760112,204.85644221450679,204.9978111801992,203.59416057123306,208.18904617243965,201.56222937267185,197.60063766265844,210.04642990736286,205.62735400274502,211.44438839037954,210.2901480664312,212.30707542596113,214.9448880166238,217.03178684792715,217.15284126610368,215.15433294981938,213.32613128360066,215.0489187692322,212.56987963102745,212.3063280083527,206.6650005559517,222.4053192003835,222.65198848463433,225.4935322069872,224.64008458303616,226.89692846018085,222.12148013963701,228.2159991764392,224.4037024548065,226.32586680394553,220.6854276587871,227.9383026527703,223.3902155421201,217.61929128282205,217.6773403332531,222.6184391898283,231.00888126809005,225.51437524707075,228.92207227402216,224.83309495850065,230.8852057434234,226.63398110642032,232.0924019956166,227.4234340762839,229.07496086959546,219.85298105012657,222.53901247875498,215.61796556524556,220.0338588059172,220.4543929288304,225.63466565797222,216.32237679468784,216.05445054520132,218.62784631264188,219.04542417950566,215.2732931824155,216.4667292708724,219.41842289646345,219.93332868006596,219.1722434404231,220.55236845067176,214.70148266617443
