dates,satname,nzd0215-0000,nzd0215-0001,nzd0215-0002,nzd0215-0003,nzd0215-0004,nzd0215-0005,nzd0215-0006,nzd0215-0007,nzd0215-0008,nzd0215-0009,nzd0215-0010,nzd0215-0011,nzd0215-0012,nzd0215-0013,nzd0215-0014,nzd0215-0015,nzd0215-0016,nzd0215-0017,nzd0215-0018,nzd0215-0019,nzd0215-0020,nzd0215-0021,nzd0215-0022,nzd0215-0023,nzd0215-0024,nzd0215-0025,nzd0215-0026,nzd0215-0027,nzd0215-0028,nzd0215-0029,nzd0215-0030,nzd0215-0031,nzd0215-0032,nzd0215-0033,nzd0215-0034,nzd0215-0035,nzd0215-0036,nzd0215-0037,nzd0215-0038,nzd0215-0039,nzd0215-0040,nzd0215-0041,nzd0215-0042,nzd0215-0043,nzd0215-0044,nzd0215-0045,nzd0215-0046,nzd0215-0047,nzd0215-0048,nzd0215-0049,nzd0215-0050,nzd0215-0051,nzd0215-0052,nzd0215-0053,nzd0215-0054,nzd0215-0055,nzd0215-0056,nzd0215-0057,nzd0215-0058,nzd0215-0059,nzd0215-0060,nzd0215-0061,nzd0215-0062,nzd0215-0063,nzd0215-0064,nzd0215-0065,nzd0215-0066,nzd0215-0067,nzd0215-0068,nzd0215-0069,nzd0215-0070,nzd0215-0071,nzd0215-0072
2001-07-25 21:42:54+00:00,L7,372.67,352.38,345.64,339.89,338.08,345.88,354.21,365.81,363.93,367.92,364.09,365.58,382.45,385.47,393.46,378.50,368.51,364.77,357.81,368.80,374.01,386.91,359.79,352.22,373.54,371.55,376.56,373.21,374.20,358.29,349.82,349.97,348.35,343.30,346.09,342.84,343.66,350.67,352.83,350.86,356.33,350.23,357.06,358.59,373.21,379.82,391.07,391.62,390.09,389.93,383.26,378.43,372.66,357.32,357.00,357.50,364.18,370.52,374.66,379.75,391.50,413.67,405.99,393.90,383.58,370.69,368.99,376.47,373.87,385.69,397.23,396.43,411.28
2001-08-10 21:42:36+00:00,L7,369.50,353.94,343.24,337.36,340.89,341.70,345.73,353.14,350.65,358.52,339.72,339.14,375.35,372.73,386.75,372.38,359.71,358.81,356.25,365.21,372.67,383.49,367.70,342.99,358.32,361.53,361.54,362.09,364.26,350.31,336.30,338.24,339.03,335.36,337.02,331.76,335.21,338.79,348.27,351.12,353.24,346.42,352.95,352.33,367.29,376.03,386.27,387.99,383.12,376.35,376.80,366.34,360.03,347.44,349.99,347.83,347.27,356.05,370.24,372.07,377.38,405.44,399.11,387.22,372.97,366.21,362.74,372.28,370.46,377.37,391.63,395.24,403.55
2001-08-26 21:42:25+00:00,L7,435.61,376.16,374.46,361.16,364.78,372.84,378.75,384.89,374.55,379.20,372.66,382.18,392.87,398.68,398.14,390.01,384.30,374.34,374.19,376.00,383.56,396.05,398.70,388.55,393.10,388.84,386.18,384.33,381.97,367.73,363.61,362.10,358.86,355.13,352.09,348.91,355.73,362.33,367.43,362.32,366.78,365.22,368.44,372.54,377.70,390.90,411.46,419.99,414.82,410.04,399.60,392.22,382.18,374.40,372.08,373.72,379.31,383.54,391.90,398.91,403.55,422.20,414.94,402.60,391.65,382.15,378.42,383.73,385.49,393.84,406.02,417.37,422.47
2001-09-27 21:42:05+00:00,L7,478.23,438.63,430.00,417.05,426.15,416.37,453.80,459.99,457.02,445.74,417.39,427.96,444.67,421.72,452.24,426.38,431.27,422.10,432.17,410.45,444.61,484.33,482.61,486.33,480.53,464.37,437.15,444.17,466.60,,409.64,409.48,431.56,420.24,407.95,410.47,414.07,409.57,428.78,427.67,414.92,414.69,425.41,431.53,446.08,464.91,479.63,480.16,478.71,457.89,443.03,426.67,425.25,420.69,409.56,424.46,431.88,430.43,413.68,447.73,455.21,475.94,458.06,454.87,440.32,425.70,425.57,436.60,404.93,431.66,446.41,452.81,479.36
2001-10-13 21:41:51+00:00,L7,480.43,433.68,425.68,416.03,416.99,402.43,409.78,415.54,435.12,439.55,442.09,414.84,417.94,421.43,417.73,416.80,417.74,412.77,411.93,416.10,446.72,477.08,479.31,473.19,483.84,472.32,430.16,428.91,451.30,438.71,422.11,407.65,410.08,403.80,408.96,404.15,426.72,424.23,427.61,420.54,,402.53,412.63,423.71,437.36,457.81,467.72,474.29,479.67,435.01,431.16,435.76,420.49,414.86,414.52,412.95,424.24,424.76,412.82,427.82,449.79,453.83,431.34,447.06,408.38,399.00,397.08,412.25,398.54,415.00,413.65,452.26,492.59
2001-10-29 21:41:57+00:00,L7,454.89,410.49,409.44,401.12,403.45,397.57,411.59,407.97,407.42,403.69,406.43,412.80,418.06,418.63,411.80,411.86,406.84,410.10,405.91,411.02,416.60,417.81,443.28,,431.50,418.15,413.34,406.43,411.19,409.62,395.78,379.43,377.21,376.80,384.64,375.11,386.32,391.40,386.15,383.36,377.47,381.12,397.55,405.41,414.55,419.54,424.35,439.56,442.04,422.38,416.51,413.10,406.87,399.06,400.54,396.09,399.94,402.46,417.99,420.05,417.07,431.97,426.10,407.32,401.19,389.58,381.44,393.17,393.97,401.97,410.99,419.67,440.64
2002-02-18 21:42:30+00:00,L7,380.71,359.70,354.69,349.94,351.65,350.47,361.69,372.82,373.32,381.90,369.33,375.15,379.09,388.72,391.69,388.13,387.73,387.14,384.51,384.46,388.82,386.86,374.47,387.22,390.73,383.06,383.49,380.25,376.03,371.21,368.24,369.15,360.69,352.68,354.66,349.13,362.35,362.15,373.74,365.27,368.70,365.48,369.91,377.97,390.41,394.88,411.77,409.36,402.14,400.85,386.71,378.70,371.46,372.70,371.81,376.50,375.63,376.32,382.47,391.43,402.34,416.74,415.84,400.61,392.22,381.74,381.61,387.31,389.11,395.52,402.85,404.69,417.40
2002-08-13 21:41:50+00:00,L7,374.49,358.29,354.03,346.82,337.39,344.65,346.30,358.13,351.31,352.77,344.31,347.71,348.70,361.09,365.57,371.63,371.74,369.15,370.01,381.02,393.72,397.08,305.64,358.85,384.26,378.36,378.55,368.91,365.70,358.68,346.77,338.95,332.13,319.23,316.66,319.35,321.77,317.52,334.47,327.04,334.42,325.74,327.18,338.01,353.91,359.71,379.78,,369.03,357.49,354.07,,334.92,333.18,324.92,337.08,334.08,338.40,362.52,345.90,375.92,398.31,395.89,386.08,367.15,,,,,,,,
2002-08-29 21:41:39+00:00,L7,408.02,366.17,352.51,353.05,344.12,343.98,357.80,366.90,363.92,356.84,353.06,345.69,352.69,364.51,376.59,377.39,375.02,372.29,372.38,384.53,396.37,391.25,360.47,378.97,388.36,385.35,385.49,381.38,378.29,376.80,370.53,363.88,355.66,349.24,352.02,351.47,349.85,359.47,364.10,357.72,361.53,360.78,365.74,365.30,373.22,384.03,393.81,408.03,407.57,402.51,396.75,388.89,374.71,362.46,359.60,358.32,363.59,363.92,380.08,393.76,393.03,418.01,411.38,407.55,412.99,398.53,389.17,393.93,396.96,403.33,413.14,412.07,418.96
2002-09-14 21:41:31+00:00,L7,466.28,405.79,399.37,392.84,363.05,373.47,396.44,402.30,397.08,391.08,378.78,382.11,377.08,382.65,396.98,391.88,395.56,387.56,384.02,399.31,422.37,445.00,445.31,,462.94,421.33,401.39,397.59,399.01,396.67,386.53,392.90,393.04,391.46,392.88,395.31,381.21,406.26,401.64,373.64,377.68,386.57,382.55,385.05,384.56,407.76,431.82,453.86,432.14,423.49,411.71,403.72,403.38,393.72,376.53,372.42,380.54,382.16,412.72,437.04,465.48,,420.34,422.52,442.40,425.11,410.23,412.40,412.50,418.27,425.90,433.96,446.75
2002-10-16 21:41:24+00:00,L7,456.81,420.77,404.11,390.26,386.89,374.45,369.82,379.34,394.21,395.49,380.22,380.47,379.42,382.18,384.18,372.80,367.96,371.55,383.81,408.49,420.85,446.11,458.37,465.97,455.49,438.64,400.90,389.88,388.53,384.27,384.30,387.47,389.78,372.05,366.02,377.49,394.39,384.33,378.97,381.53,377.43,373.47,380.44,384.04,391.64,424.38,443.81,456.62,455.12,411.99,398.56,373.97,370.97,370.42,364.65,365.72,375.62,383.17,393.16,414.92,426.86,437.53,429.48,424.40,425.84,429.41,415.07,420.86,414.92,426.40,426.29,438.14,449.54
2002-11-01 21:41:30+00:00,L7,461.44,424.69,417.18,398.87,399.95,399.38,414.59,425.02,427.20,417.87,415.38,405.95,395.16,394.45,403.98,396.99,385.28,409.74,438.84,445.93,468.09,483.12,470.56,467.23,,457.06,419.15,414.27,407.49,404.44,386.24,387.21,396.86,398.76,405.22,405.50,407.87,413.13,418.63,403.32,387.24,405.33,404.12,409.32,417.09,458.09,470.31,489.32,474.18,449.62,412.52,380.87,373.68,379.54,392.22,394.23,386.76,420.59,428.19,439.36,464.20,470.19,460.95,464.33,442.20,449.08,453.70,458.52,461.90,434.55,431.38,441.26,462.65
2003-01-20 21:42:09+00:00,L7,384.23,358.94,351.69,348.46,343.08,346.38,348.06,356.54,353.06,349.01,351.59,351.36,347.60,358.61,358.90,360.76,360.15,361.42,374.77,389.65,399.91,409.19,396.29,377.14,394.44,381.41,371.06,369.01,368.11,370.83,353.85,347.39,344.92,344.69,338.58,343.13,342.04,351.63,357.41,352.55,356.37,345.46,354.23,357.98,377.37,390.27,404.08,405.71,400.96,385.58,375.67,356.39,349.74,354.05,348.06,354.76,357.54,370.45,383.38,402.17,405.22,418.53,408.62,403.66,392.78,388.62,393.66,402.80,403.65,413.98,416.22,423.17,433.98
2003-02-05 21:42:17+00:00,L7,382.98,356.20,349.55,347.24,346.50,354.90,354.61,365.33,359.25,358.17,361.25,366.43,365.16,361.56,362.73,362.42,366.23,375.15,387.11,393.69,406.85,414.98,408.30,397.65,395.60,381.42,375.08,373.39,375.66,374.09,367.63,352.76,348.91,350.79,345.07,346.89,349.48,355.71,364.63,361.73,363.51,359.00,355.49,365.47,379.99,398.27,406.74,413.72,400.52,385.34,375.52,362.94,360.15,358.67,354.59,355.66,366.15,375.76,392.27,399.11,407.22,425.95,411.05,404.79,396.95,392.16,396.60,403.92,407.74,411.52,419.77,424.67,430.69
2003-04-10 21:42:26+00:00,L7,452.75,381.48,371.61,365.83,369.27,376.44,379.03,385.99,387.84,388.88,388.63,387.31,384.81,392.68,403.04,408.02,407.95,385.96,380.87,385.10,407.50,417.80,396.19,390.44,393.44,390.33,407.20,411.75,405.85,393.59,379.39,377.57,364.61,361.42,354.05,352.79,356.96,366.42,373.83,380.10,375.88,360.17,372.72,386.88,384.57,388.62,407.70,421.06,414.06,399.65,404.78,412.12,406.38,390.07,372.18,397.17,400.35,404.15,414.88,427.15,438.74,450.12,432.34,418.21,407.06,397.12,397.51,404.73,408.08,417.83,430.99,433.32,449.12
2003-04-26 21:42:25+00:00,L7,474.16,419.19,404.14,399.64,390.76,394.31,393.16,397.72,404.50,419.60,,407.40,412.72,411.20,413.42,414.85,400.12,385.62,379.35,412.28,427.27,452.70,473.28,468.15,,410.12,415.78,424.20,422.44,416.05,422.30,388.86,393.62,386.28,375.74,375.61,362.62,398.71,391.66,406.28,398.33,415.56,382.31,388.88,392.53,431.35,432.94,446.69,452.62,406.76,409.85,419.59,410.47,401.47,393.84,389.64,400.02,406.92,413.59,433.20,433.18,451.90,431.74,420.01,412.02,402.42,403.27,408.48,413.39,438.03,447.59,454.56,449.29
2003-05-28 21:42:22+00:00,L7,473.00,413.75,401.76,396.63,378.87,387.51,379.17,391.45,413.46,421.47,,398.88,392.03,401.44,403.86,397.36,390.72,381.53,377.96,397.70,398.74,437.77,452.23,458.43,,423.74,418.37,424.14,424.40,411.16,411.88,409.69,399.63,374.44,,,,,,,,,,,,,,,430.94,414.50,408.52,394.59,389.82,389.32,398.18,,393.54,396.93,409.87,421.87,428.21,455.19,443.93,418.60,405.70,397.17,394.89,406.36,414.65,421.35,428.65,436.69,445.61
2003-07-15 21:42:14+00:00,L7,384.36,368.51,365.64,361.29,355.51,352.31,354.15,365.39,373.65,381.18,364.98,361.31,,,,,366.68,367.11,361.13,374.54,372.94,376.13,336.95,383.98,385.97,379.39,377.97,381.00,381.41,377.28,365.51,352.66,347.54,340.20,344.30,344.46,,,,,,370.51,363.70,364.65,374.83,381.01,395.59,401.86,395.36,388.15,379.15,368.82,363.38,358.81,357.79,359.01,366.88,373.99,380.09,389.46,394.08,421.61,415.25,404.54,391.10,379.44,379.57,391.93,390.95,400.07,407.60,416.98,425.07
2003-08-16 21:42:04+00:00,L7,380.33,352.91,344.94,331.87,317.37,321.24,331.20,344.06,346.33,347.14,335.42,330.66,339.52,347.87,356.45,,,,,368.86,363.29,357.30,328.05,355.04,365.83,362.18,362.57,361.60,363.70,354.00,346.07,342.11,334.35,322.55,319.32,330.84,326.52,327.72,325.03,341.76,,,,367.00,374.04,378.19,393.39,393.15,386.82,379.10,370.55,356.29,353.65,348.45,342.37,351.77,362.27,361.07,374.77,390.56,393.19,415.39,407.39,394.86,386.49,378.58,376.88,386.13,389.92,396.30,405.88,411.23,420.11
2003-09-25 21:31:19+00:00,L5,444.04,394.35,383.65,368.36,355.98,374.75,381.03,384.30,395.07,392.60,379.62,372.66,375.29,374.30,382.59,368.80,363.12,361.63,367.93,379.45,389.13,404.13,409.52,393.93,389.88,379.45,386.93,404.29,408.22,391.05,374.23,366.48,353.92,341.10,341.34,344.23,338.77,349.39,353.34,362.73,375.53,380.24,372.18,361.73,373.85,396.35,402.32,423.24,412.35,407.45,396.48,373.56,369.11,363.32,358.13,356.91,362.96,371.83,383.62,389.92,397.36,414.45,417.63,407.14,399.49,377.29,377.10,387.74,390.38,393.77,407.08,411.11,426.55
2003-11-04 21:42:03+00:00,L7,,435.51,425.22,411.17,398.61,399.21,393.13,396.60,416.20,431.17,428.38,429.18,414.74,405.48,417.80,408.08,,,,,,,,462.76,474.01,466.49,439.62,404.43,403.83,411.69,408.76,405.09,409.10,412.07,380.84,388.62,390.13,399.22,398.05,411.15,417.68,434.94,,,,,,459.92,476.45,446.12,434.51,420.47,406.36,387.66,385.83,361.93,375.30,399.05,422.25,432.59,452.75,475.97,449.97,463.59,459.22,,402.51,412.77,435.61,411.42,426.21,444.08,474.77
2003-11-20 21:42:19+00:00,L7,471.14,433.59,419.49,399.59,383.02,377.80,386.09,388.89,404.01,407.97,421.69,413.20,412.49,,,,398.74,399.68,404.25,421.60,447.58,454.14,469.09,463.59,462.40,455.80,421.17,398.09,409.77,403.41,390.23,384.85,396.46,397.33,383.41,377.87,387.15,402.69,,,,,429.93,403.95,405.25,447.16,456.39,458.99,465.69,432.58,425.16,417.64,401.54,384.17,372.23,359.71,368.50,378.08,413.43,416.20,425.14,456.15,431.49,452.86,469.53,416.37,414.54,419.88,414.30,414.81,428.47,452.14,474.63
2003-12-06 21:42:22+00:00,L7,,,,,,378.91,394.40,403.57,386.81,401.00,409.71,407.92,405.52,418.42,427.29,419.25,420.55,401.15,398.85,402.34,414.38,,,,,427.14,410.93,392.86,392.46,384.79,377.19,379.44,382.70,383.99,371.49,368.07,365.09,379.97,379.12,391.73,391.05,399.09,393.36,386.70,395.93,423.17,,,,,406.88,397.61,388.09,375.41,358.32,356.97,362.06,369.40,393.94,414.81,417.59,434.60,424.64,416.68,423.76,398.41,394.45,406.03,401.33,401.90,413.30,425.92,442.93
2003-12-30 21:32:24+00:00,L5,421.61,389.91,377.92,371.94,356.30,347.18,363.92,389.51,411.70,398.35,393.24,395.57,398.65,394.69,401.38,405.95,398.53,389.75,395.96,414.65,436.02,435.84,411.66,413.27,398.40,388.44,383.26,379.90,377.56,370.40,371.43,378.38,376.61,378.14,366.91,359.27,367.42,374.37,377.90,371.12,379.70,381.22,384.67,379.81,385.04,398.51,402.16,411.20,404.37,401.17,384.94,370.48,365.35,357.28,350.97,352.87,359.69,381.01,398.18,395.45,413.68,428.10,420.90,417.02,415.46,397.15,396.26,409.51,408.36,400.18,405.64,414.71,432.09
2004-01-23 21:42:42+00:00,L7,372.40,357.41,345.45,340.82,343.23,350.02,349.50,349.98,352.89,,,365.34,374.12,373.01,377.54,366.24,367.67,357.71,361.76,368.10,379.31,376.66,337.13,368.64,371.41,365.23,366.86,364.19,363.70,353.01,334.93,338.61,,,,,333.35,336.25,346.20,344.31,342.99,344.33,352.39,352.30,360.56,371.15,379.17,382.04,379.67,368.60,358.64,349.16,346.04,335.92,340.18,341.03,344.86,347.20,364.73,,,,,,,,,,,,,,
2004-02-24 21:42:45+00:00,L7,,367.69,353.06,346.17,335.49,349.24,356.59,362.50,364.13,361.41,339.53,348.76,364.43,378.03,383.40,380.79,377.12,373.93,374.90,,,337.86,305.86,352.13,375.63,375.09,371.99,359.01,360.64,349.53,340.73,337.30,337.33,339.17,334.32,334.63,337.98,342.35,351.26,355.25,352.90,356.25,357.82,,,,,,385.48,377.33,367.35,350.08,342.01,331.88,337.38,341.91,342.26,352.14,363.30,377.31,386.85,409.03,404.35,393.96,385.32,372.57,368.07,379.89,382.66,381.48,398.37,395.49,409.80
2004-03-27 21:42:57+00:00,L7,415.21,371.32,,,,349.52,358.26,374.62,383.21,380.75,364.05,369.26,395.97,404.76,395.45,388.49,394.54,396.10,397.04,401.31,405.38,403.14,387.62,392.75,396.48,,,,384.90,375.61,365.44,347.10,345.02,348.91,344.28,348.73,351.14,360.79,369.51,373.62,378.98,386.12,386.78,387.44,385.14,398.52,405.82,413.97,410.85,,,,,365.64,359.11,359.46,368.62,382.26,400.79,411.37,413.29,432.77,421.84,414.77,404.02,394.38,395.00,409.19,408.91,419.09,415.40,412.46,423.36
2004-05-06 21:33:58+00:00,L5,358.09,339.73,330.34,321.86,311.97,317.40,329.33,334.90,332.70,326.92,330.35,326.01,340.77,343.09,359.58,357.41,358.91,358.93,359.40,370.40,359.69,309.74,294.84,341.68,356.68,364.12,359.20,355.43,359.24,349.23,335.29,333.12,326.06,316.49,308.68,323.88,317.33,323.53,325.41,334.55,327.27,326.54,339.59,341.04,361.85,370.20,378.28,377.66,372.33,367.20,351.74,341.03,333.73,332.11,337.80,345.04,350.07,351.84,360.71,373.97,382.90,404.15,394.02,384.16,378.91,374.16,373.82,378.60,378.95,387.89,394.09,399.75,404.40
2004-05-30 21:42:48+00:00,L7,466.14,425.46,414.03,397.02,388.57,375.63,360.09,,,,396.34,392.57,390.39,404.41,404.46,392.77,,,,,,,,,,,,,,,409.44,,,,367.19,372.65,366.04,380.91,382.79,378.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-07 21:34:54+00:00,L5,358.88,349.34,343.45,337.43,327.44,330.62,333.08,345.98,343.55,344.89,351.57,342.84,355.19,356.14,363.03,361.31,363.21,364.55,363.11,373.39,378.55,383.94,356.89,355.19,369.77,371.23,372.27,366.74,368.37,357.58,345.03,346.96,333.67,329.08,325.28,335.72,338.20,338.95,341.54,344.30,348.47,344.41,353.16,356.74,369.55,375.31,384.74,391.48,379.81,375.13,356.87,352.55,343.38,342.71,342.57,344.98,354.73,355.17,373.93,380.04,391.08,407.36,398.74,385.42,384.72,376.83,380.15,380.14,383.54,390.37,397.89,399.29,411.37
2004-06-23 21:35:22+00:00,L5,381.62,365.90,357.45,349.93,337.83,341.63,345.38,355.10,359.06,360.50,360.10,360.28,370.80,372.88,382.00,378.81,,,,,,,,,,,,,,364.93,354.40,351.66,344.58,336.78,334.40,344.31,343.42,349.43,355.45,363.53,363.49,,,,,,,,,,,,,,,,,370.64,383.25,390.99,395.82,415.72,412.33,395.10,393.98,380.34,382.46,390.59,392.97,394.24,405.30,408.16,430.33
2004-08-02 21:42:28+00:00,L7,372.20,360.02,,,334.51,332.62,334.52,349.90,353.82,353.34,358.20,357.85,363.92,372.30,374.81,368.82,366.03,369.30,372.40,381.25,379.79,360.52,,,,,378.25,371.16,369.41,356.52,345.51,341.82,342.03,338.97,337.65,343.81,340.38,348.43,351.41,358.21,366.16,368.03,363.43,361.43,370.35,380.22,391.19,396.17,394.13,,,373.09,351.80,346.26,345.99,345.78,356.30,360.02,368.67,375.41,393.12,409.86,402.02,391.51,392.18,386.99,376.51,380.78,383.16,387.78,400.32,406.41,416.21
